id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamKit;value_TeamPlayerFormation;value_Captain;value_JerseyNumber;value_Involved;value_PlayerPosition;value_TeamFormation;value_Resume;value_DirectionOfPlay;value_Length;value_PassEndY;value_Zone;value_Angle;value_KickOff;value_PassEndX;value_Launch;value_LongBall;value_BlockedPass;value_Offensive;value_OppositeRelatedEventId;value_Defensive;value_NextEventThrowIn;value_ThrowIn;value_Head;value_HeadPass;value_FlickOn;value_Foul;value_Direct;value_AttemptedTackle;value_DeletedEventType;value_FreeKickTaken;value_Chipped;value_OutOfPlay;value_LayOff;value_NotVisible;value_VideoCoverageLost;value_SwitchOfPlay;value_Cross;value_BlockedCross;value_Left;value_OutSwinger;value_CornerTaken;value_FirstTouch;value_GoalmouthY;value_GoalmouthZ;value_OutOfBoxCentre;value_HighCentre;value_BlockedX;value_Assisted;value_RightFooted;value_Volley;value_BlockedY;value_FromCorner;value_RelatedEventId;value_IndividualPlay;value_Diving;value_Hands;value_ParriedSafe;value_InSwinger;value_LowCentre;value_GkX;value_NotAssisted;value_GkY;value_LeftFooted;value_Blocked;value_DefBlock;value_GkKickFromHands;value_Shove/Push;value_FreeKick;value_Standing;value_Collected;value_KeeperThrow;value_IntendedTackleTarget;value_ShirtPull/Holding;value_IntentionalAssist;value_Assist;value_RegularPlay;value_BoxCentre;value_Stooping;value_35Centre;value_1On1;value_BigChance;value_Feet;value_Sliding;value_Right;value_LowLeft;value_ParriedDanger;value_High;value_NextEventGoalKick;value_GoalKick;value_YellowCard;value_Dissent;value_BoxRight;value_BoxDeepRight;value_MisHit;value_HighRight;value_Low;value_TempBlocked;value_Minutes;value_EndType;value_Tactical;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_InjuredPlayerId;value_Injury;value_Handball;value_BoxLeft;value_CloseLeft;value_Overrun;value_LowRight;value_SmallBoxRight;value_NotPastGoalLine;value_SetPiece;value_SixYardBlocked;value_SmallBoxCentre;value_LeadingToGoal;value_GoalShotTimestamp;value_GoalShotGameClock;value_HighLeft;value_OverArm;value_OtherObstacle;value_OtherReason;value_RefereeDelay;value_BallHitsReferee;value_AerialFoul;value_PlayersCaughtOffside;value_Indirect;value_TacticalFoul;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2736935173;67;1;1;6;17;bd0378yx50xpdcgwkt9p9bmz8;0;99,3;99,3;2024-10-20T23:10:51.987Z;2024-10-21T01:23:11Z;[{'id': 5301803547, 'qualifierId': 213, 'value': '4.56'}, {'id': 5301803535, 'qualifierId': 2}, {'id': 5301803539, 'qualifierId': 56, 'value': 'Center'}, {'id': 5301803545, 'qualifierId': 212, 'value': '28.1'}, {'id': 5301803825, 'qualifierId': 223}, {'id': 5301803633, 'qualifierId': 6}, {'id': 5301803537, 'qualifierId': 155}, {'id': 5301803543, 'qualifierId': 141, 'value': '58.5'}, {'id': 5301803541, 'qualifierId': 140, 'value': '95.3'}];b94wogguhbhpo2mal3pfpo26s;K. Mboma Dem;;;5zbl8kzmkn3lbs2amkku9rlec;Pass;;;;;;;;;;28,1;58,5;;4,56;;95,3;;;;;;;;;;;;;;;;;1,0;;;;;;1,0;;;;1,0;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;95,3;58,5;;;;;;;0;0;6;17;Crown Legacy;377;AMC;1,0
2736935189;68;12;1;6;19;6ubc4y1v6hr63mca7ica4hp90;1;11,2;41,8;2024-10-20T23:10:53.842Z;2024-10-20T23:10:58Z;[{'id': 5301796137, 'qualifierId': 15}, {'id': 5301796131, 'qualifierId': 212, 'value': '16.6'}, {'id': 5301796129, 'qualifierId': 141, 'value': '32.7'}, {'id': 5301796133, 'qualifierId': 213, 'value': '5.90'}, {'id': 5301796125, 'qualifierId': 56, 'value': 'Back'}, {'id': 5301796127, 'qualifierId': 140, 'value': '25.9'}];ds4avrkvrp4jxq9lp02ssci22;N. Scardina;;;5zbl8kzmkn3lbs2amkku9rlec;Clearance;;;;;;;;;;16,6;32,7;;5,9;;25,9;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;25,9;32,7;;;;;;;0;0;6;19;Cincinnati II;379;DR;1,0
2736935209;69;15;1;6;23;bd0378yx50xpdcgwkt9p9bmz8;1;74,9;72,7;2024-10-20T23:10:58.223Z;2024-10-21T01:23:09Z;[{'id': 5301799861, 'qualifierId': 78}, {'id': 5301796217, 'qualifierId': 56, 'value': 'Center'}, {'id': 5301799869, 'qualifierId': 146, 'value': '78.2'}, {'id': 5301799643, 'qualifierId': 25}, {'id': 5301799873, 'qualifierId': 230, 'value': '98.8'}, {'id': 5301799867, 'qualifierId': 458}, {'id': 5301799875, 'qualifierId': 231, 'value': '51.6'}, {'id': 5301799863, 'qualifierId': 102, 'value': '51.4'}, {'id': 5302044295, 'qualifierId': 72}, {'id': 5301799865, 'qualifierId': 103, 'value': '19'}, {'id': 5301799881, 'qualifierId': 233, 'value': '69'}, {'id': 5301799871, 'qualifierId': 147, 'value': '69.9'}, {'id': 5301796215, 'qualifierId': 18}, {'id': 5301799649, 'qualifierId': 82}];5bgt61vb5lnzyoczqnr202lpm;M. Tablante;;;5zbl8kzmkn3lbs2amkku9rlec;Attempt Saved;;;;;;;;;;;;;;;;;;;;69,0;;;;;;;;;;;;;;;;;;;;;;;;51,4;19,0;1,0;;78,2;;;;69,9;1,0;;;;;;;1,0;98,8;1,0;51,6;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;78,2;69,9;51,4;19;;;0;0;6;23;Crown Legacy;383;DML;1,0
2736935207;69;10;1;6;23;6ubc4y1v6hr63mca7ica4hp90;1;16,7;35,2;2024-10-20T23:10:58.323Z;2024-10-21T00:05:26Z;[{'id': 5301799891, 'qualifierId': 233, 'value': '69'}, {'id': 5301796207, 'qualifierId': 94}, {'id': 5301796209, 'qualifierId': 56, 'value': 'Back'}];9qhpi9y9iujvkbocafhgrj04q;C. Duke;;;5zbl8kzmkn3lbs2amkku9rlec;Save;;;;;;;;;;;;;;;;;;;;69,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;0;0;6;23;Cincinnati II;383;AMC;1,0
2736935215;70;52;1;6;26;6ubc4y1v6hr63mca7ica4hp90;1;3,7;32,4;2024-10-20T23:11:01.171Z;2024-10-20T23:11:01Z;[];2v9pdg70kewaarbz4jzsh00a2;C. Odunze;;;5zbl8kzmkn3lbs2amkku9rlec;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;0;0;6;26;Cincinnati II;386;GK;1,0
2736935279;71;1;1;6;33;6ubc4y1v6hr63mca7ica4hp90;0;16,2;40,6;2024-10-20T23:11:07.699Z;2024-10-20T23:11:09Z;[{'id': 5301796693, 'qualifierId': 199}, {'id': 5301796705, 'qualifierId': 1}, {'id': 5301796695, 'qualifierId': 56, 'value': 'Center'}, {'id': 5301796697, 'qualifierId': 140, 'value': '65.4'}, {'id': 5301796701, 'qualifierId': 212, 'value': '51.8'}, {'id': 5301796699, 'qualifierId': 141, 'value': '35.5'}, {'id': 5301796703, 'qualifierId': 213, 'value': '6.22'}];2v9pdg70kewaarbz4jzsh00a2;C. Odunze;;;5zbl8kzmkn3lbs2amkku9rlec;Pass;;;;;;;;;;51,8;35,5;;6,22;;65,4;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;65,4;35,5;;;;;;;0;0;6;33;Cincinnati II;393;GK;1,0
2736935313;70;1;1;6;37;bd0378yx50xpdcgwkt9p9bmz8;0;31,9;70,2;2024-10-20T23:11:11.731Z;2024-10-20T23:11:13Z;[{'id': 5301796871, 'qualifierId': 140, 'value': '48.0'}, {'id': 5301796873, 'qualifierId': 141, 'value': '55.7'}, {'id': 5301796867, 'qualifierId': 3}, {'id': 5301796875, 'qualifierId': 212, 'value': '19.6'}, {'id': 5301796877, 'qualifierId': 213, 'value': '5.76'}, {'id': 5301796869, 'qualifierId': 56, 'value': 'Back'}];739dnufx6izfhubwow0n1ijxm;L. Aghedo;;;5zbl8kzmkn3lbs2amkku9rlec;Pass;;;;;;;;;;19,6;55,7;;5,76;;48,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;48,0;55,7;;;;;;;0;0;6;37;Crown Legacy;397;DC;1,0
2736935341;72;1;1;6;41;6ubc4y1v6hr63mca7ica4hp90;0;59,5;59,1;2024-10-20T23:11:16.099Z;2024-10-20T23:11:16Z;[{'id': 5301797033, 'qualifierId': 56, 'value': 'Center'}, {'id': 5301797039, 'qualifierId': 212, 'value': '16.5'}, {'id': 5301797041, 'qualifierId': 213, 'value': '0.47'}, {'id': 5301797035, 'qualifierId': 140, 'value': '73.5'}, {'id': 5301797037, 'qualifierId': 141, 'value': '70.0'}];9qhpi9y9iujvkbocafhgrj04q;C. Duke;;;5zbl8kzmkn3lbs2amkku9rlec;Pass;;;;;;;;;;16,5;70,0;;0,47;;73,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;73,5;70,0;;;;;;;0;0;6;41;Cincinnati II;401;AMC;1,0
2736935353;71;8;1;6;43;bd0378yx50xpdcgwkt9p9bmz8;1;20,8;33,7;2024-10-20T23:11:17.779Z;2024-10-20T23:11:17Z;[{'id': 5301797101, 'qualifierId': 56, 'value': 'Back'}];8bjjne12yudwbzfzjdlygqx62;A. Daley;;;5zbl8kzmkn3lbs2amkku9rlec;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;0;0;6;43;Crown Legacy;403;DMR;1,0
2736935377;72;49;1;6;46;bd0378yx50xpdcgwkt9p9bmz8;1;5,2;51,5;2024-10-20T23:11:20.916Z;2024-10-20T23:11:21Z;[];3fjb8lymm7grc7nqyfpzw1a8k;P. Walters;;;5zbl8kzmkn3lbs2amkku9rlec;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;0;0;6;46;Crown Legacy;406;GK;1,0
2736935433;73;1;1;6;46;bd0378yx50xpdcgwkt9p9bmz8;1;5,2;51,5;2024-10-20T23:11:21.380Z;2024-10-20T23:11:26Z;[{'id': 5301797507, 'qualifierId': 212, 'value': '32.0'}, {'id': 5301797493, 'qualifierId': 155}, {'id': 5301797505, 'qualifierId': 141, 'value': '16.2'}, {'id': 5301797509, 'qualifierId': 213, 'value': '5.43'}, {'id': 5301797497, 'qualifierId': 56, 'value': 'Back'}, {'id': 5301797501, 'qualifierId': 140, 'value': '25.3'}];3fjb8lymm7grc7nqyfpzw1a8k;P. Walters;;;5zbl8kzmkn3lbs2amkku9rlec;Pass;;;;;;;;;;32,0;16,2;;5,43;;25,3;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;25,3;16,2;;;;;;;0;0;6;46;Crown Legacy;406;GK;1,0
2736935443;74;1;1;6;51;bd0378yx50xpdcgwkt9p9bmz8;1;32,7;6,7;2024-10-20T23:11:25.924Z;2024-10-20T23:11:27Z;[{'id': 5301797569, 'qualifierId': 213, 'value': '3.10'}, {'id': 5301797567, 'qualifierId': 212, 'value': '5.9'}, {'id': 5301797565, 'qualifierId': 141, 'value': '7.1'}, {'id': 5301797561, 'qualifierId': 56, 'value': 'Back'}, {'id': 5301797563, 'qualifierId': 140, 'value': '27.1'}];8bjjne12yudwbzfzjdlygqx62;A. Daley;;;5zbl8kzmkn3lbs2amkku9rlec;Pass;;;;;;;;;;5,9;7,1;;3,1;;27,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;27,1;7,1;;;;;;;0;0;6;51;Crown Legacy;411;DMR;1,0
2736935459;75;1;1;6;52;bd0378yx50xpdcgwkt9p9bmz8;1;27,1;7,1;2024-10-20T23:11:27.124Z;2024-10-20T23:11:29Z;[{'id': 5301797647, 'qualifierId': 212, 'value': '16.3'}, {'id': 5301797641, 'qualifierId': 56, 'value': 'Back'}, {'id': 5301797643, 'qualifierId': 140, 'value': '32.2'}, {'id': 5301797649, 'qualifierId': 213, 'value': '1.24'}, {'id': 5301797645, 'qualifierId': 141, 'value': '29.8'}];8sydisziijh84elb8dprtlduy;N. Benalcázar;;;5zbl8kzmkn3lbs2amkku9rlec;Pass;;;;;;;;;;16,3;29,8;;1,24;;32,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;32,2;29,8;;;;;;;0;0;6;52;Crown Legacy;412;DMC;1,0
2736935507;76;43;1;6;54;bd0378yx50xpdcgwkt9p9bmz8;1;0,0;0,0;2024-10-20T23:11:29.301Z;2024-10-20T23:11:54Z;[{'id': 5301797931, 'qualifierId': 140, 'value': '0.0'}, {'id': 5301797929, 'qualifierId': 56, 'value': 'Back'}, {'id': 5301797933, 'qualifierId': 141, 'value': '74.1'}, {'id': 5301798713, 'qualifierId': 144, 'value': '1'}, {'id': 5301797939, 'qualifierId': 1, 'value': '0'}, {'id': 5301797937, 'qualifierId': 213, 'value': '2.40'}, {'id': 5301797935, 'qualifierId': 212, 'value': '43.1'}];bu0qf3q6j69an4i0gz7xhqcd0;Y. Ramos;;;5zbl8kzmkn3lbs2amkku9rlec;Deleted event;;;;;;;;;;43,1;74,1;;2,4;;0,0;;0,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;0,0;74,1;;;;;;;0;0;6;54;Crown Legacy;414;DMC;1,0
2736935679;78;4;1;6;55;bd0378yx50xpdcgwkt9p9bmz8;1;27,9;43,5;2024-10-20T23:11:30.302Z;2024-10-21T00:29:30Z;[{'id': 5301798777, 'qualifierId': 13}, {'id': 5301808911, 'qualifierId': 294}, {'id': 5301798781, 'qualifierId': 152}, {'id': 5301798779, 'qualifierId': 56, 'value': 'Back'}, {'id': 5301798785, 'qualifierId': 285}, {'id': 5301827467, 'qualifierId': 233, 'value': '175'}];bu0qf3q6j69an4i0gz7xhqcd0;Y. Ramos;;;5zbl8kzmkn3lbs2amkku9rlec;Foul;;;;;;;;;;;;;;;;;;;;175,0;1,0;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;0;0;6;55;Crown Legacy;415;DMC;1,0
2736940889;175;4;1;6;55;6ubc4y1v6hr63mca7ica4hp90;0;72,1;56,5;2024-10-20T23:11:30.303Z;2024-10-21T00:29:30Z;[{'id': 5301827419, 'qualifierId': 294}, {'id': 5301827425, 'qualifierId': 286}, {'id': 5301827417, 'qualifierId': 13}, {'id': 5301827483, 'qualifierId': 233, 'value': '78'}, {'id': 5301827423, 'qualifierId': 152}, {'id': 5301827421, 'qualifierId': 56, 'value': 'Center'}];9qhpi9y9iujvkbocafhgrj04q;C. Duke;;;5zbl8kzmkn3lbs2amkku9rlec;Foul;;;;;;;;;;;;;;;;;;;1,0;78,0;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;0;0;6;55;Cincinnati II;415;AMC;1,0
2736935695;79;1;1;7;23;bd0378yx50xpdcgwkt9p9bmz8;1;28,9;48,2;2024-10-20T23:11:58.293Z;2024-10-20T23:11:59Z;[{'id': 5301798873, 'qualifierId': 5}, {'id': 5301798875, 'qualifierId': 152}, {'id': 5301798879, 'qualifierId': 140, 'value': '34.7'}, {'id': 5301798885, 'qualifierId': 213, 'value': '5.32'}, {'id': 5301798881, 'qualifierId': 141, 'value': '35.2'}, {'id': 5301798877, 'qualifierId': 56, 'value': 'Back'}, {'id': 5301798883, 'qualifierId': 212, 'value': '10.7'}];2f5ymqh1j87xhi9ynovnujpm2;B. Schaefer;;;5zbl8kzmkn3lbs2amkku9rlec;Pass;;;;;;;;;;10,7;35,2;;5,32;;34,7;;;;;;;;;;;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;34,7;35,2;;;;;;;0;0;7;23;Crown Legacy;443;DC;1,0
2736935705;80;1;1;7;24;bd0378yx50xpdcgwkt9p9bmz8;1;34,7;35,2;2024-10-20T23:11:59.541Z;2024-10-20T23:12:00Z;[{'id': 5301798937, 'qualifierId': 212, 'value': '11.6'}, {'id': 5301798935, 'qualifierId': 141, 'value': '48.5'}, {'id': 5301798939, 'qualifierId': 213, 'value': '2.25'}, {'id': 5301798933, 'qualifierId': 140, 'value': '27.8'}, {'id': 5301798931, 'qualifierId': 56, 'value': 'Back'}];8sydisziijh84elb8dprtlduy;N. Benalcázar;;;5zbl8kzmkn3lbs2amkku9rlec;Pass;;;;;;;;;;11,6;48,5;;2,25;;27,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;27,8;48,5;;;;;;;0;0;7;24;Crown Legacy;444;DMC;1,0
2736935723;81;1;1;7;26;bd0378yx50xpdcgwkt9p9bmz8;0;27,8;48,5;2024-10-20T23:12:00.822Z;2024-10-20T23:12:04Z;[{'id': 5301799053, 'qualifierId': 56, 'value': 'Left'}, {'id': 5301799051, 'qualifierId': 157}, {'id': 5301799055, 'qualifierId': 140, 'value': '94.4'}, {'id': 5301799059, 'qualifierId': 212, 'value': '74.2'}, {'id': 5301799061, 'qualifierId': 213, 'value': '0.34'}, {'id': 5301799063, 'qualifierId': 1}, {'id': 5301799057, 'qualifierId': 141, 'value': '84.8'}];2f5ymqh1j87xhi9ynovnujpm2;B. Schaefer;;;5zbl8kzmkn3lbs2amkku9rlec;Pass;;;;;;;;;;74,2;84,8;;0,34;;94,4;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;94,4;84,8;;;;;;;0;0;7;26;Crown Legacy;446;DC;1,0
2736935733;73;49;1;7;31;6ubc4y1v6hr63mca7ica4hp90;1;13,5;14,0;2024-10-20T23:12:05.717Z;2024-10-20T23:12:05Z;[];ds4avrkvrp4jxq9lp02ssci22;N. Scardina;;;5zbl8kzmkn3lbs2amkku9rlec;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;0;0;7;31;Cincinnati II;451;DR;1,0
2736935747;74;3;1;7;32;6ubc4y1v6hr63mca7ica4hp90;1;11,0;13,1;2024-10-20T23:12:06.852Z;2024-10-21T00:29:44Z;[{'id': 5301799205, 'qualifierId': 56, 'value': 'Back'}, {'id': 5301799207, 'qualifierId': 285}, {'id': 5301799221, 'qualifierId': 233, 'value': '82'}];ds4avrkvrp4jxq9lp02ssci22;N. Scardina;;;5zbl8kzmkn3lbs2amkku9rlec;Take On;;;;;;;;;;;;;;;;;;;;82,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;0;0;7;32;Cincinnati II;452;DR;1,0
2736935739;82;45;1;7;32;bd0378yx50xpdcgwkt9p9bmz8;0;89,0;86,9;2024-10-20T23:12:06.852Z;2024-10-21T00:29:44Z;[{'id': 5301799251, 'qualifierId': 233, 'value': '74'}, {'id': 5301799185, 'qualifierId': 286}, {'id': 5301799183, 'qualifierId': 56, 'value': 'Left'}];5bgt61vb5lnzyoczqnr202lpm;M. Tablante;;;5zbl8kzmkn3lbs2amkku9rlec;Challenge;;;;;;;;;;;;;;;;;;;1,0;74,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;0;0;7;32;Crown Legacy;452;DML;1,0
2736935779;75;1;1;7;33;6ubc4y1v6hr63mca7ica4hp90;1;26,2;20,4;2024-10-20T23:12:08.052Z;2024-10-20T23:12:12Z;[{'id': 5301799357, 'qualifierId': 56, 'value': 'Back'}, {'id': 5301799359, 'qualifierId': 140, 'value': '29.9'}, {'id': 5301799365, 'qualifierId': 213, 'value': '0.84'}, {'id': 5301799361, 'qualifierId': 141, 'value': '26.8'}, {'id': 5301799363, 'qualifierId': 212, 'value': '5.8'}];ds4avrkvrp4jxq9lp02ssci22;N. Scardina;;;5zbl8kzmkn3lbs2amkku9rlec;Pass;;;;;;;;;;5,8;26,8;;0,84;;29,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;29,9;26,8;;;;;;;0;0;7;33;Cincinnati II;453;DR;1,0
2736935781;76;1;1;7;35;6ubc4y1v6hr63mca7ica4hp90;0;33,6;23,3;2024-10-20T23:12:10.277Z;2024-10-20T23:12:13Z;[{'id': 5301799377, 'qualifierId': 213, 'value': '5.88'}, {'id': 5301799403, 'qualifierId': 286}, {'id': 5301799369, 'qualifierId': 56, 'value': 'Back'}, {'id': 5301799399, 'qualifierId': 233, 'value': '83'}, {'id': 5301799375, 'qualifierId': 212, 'value': '4.5'}, {'id': 5301799397, 'qualifierId': 236}, {'id': 5301799373, 'qualifierId': 141, 'value': '20.7'}, {'id': 5301799371, 'qualifierId': 140, 'value': '37.5'}];doqbp8fg8hke6hhifdr4jzklw;E. Peña;;;5zbl8kzmkn3lbs2amkku9rlec;Pass;;;;;;;;;;4,5;20,7;;5,88;;37,5;;;1,0;1,0;83,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;37,5;20,7;;;;;;;0;0;7;35;Cincinnati II;455;MC;1,0
2736935769;83;74;1;7;35;bd0378yx50xpdcgwkt9p9bmz8;1;74,1;88,0;2024-10-20T23:12:10.278Z;2024-10-20T23:12:13Z;[{'id': 5301799321, 'qualifierId': 56, 'value': 'Left'}, {'id': 5301799323, 'qualifierId': 285}, {'id': 5301799415, 'qualifierId': 233, 'value': '76'}];bu0qf3q6j69an4i0gz7xhqcd0;Y. Ramos;;;5zbl8kzmkn3lbs2amkku9rlec;Blocked Pass;;;;;;;;;;;;;;;;;;;;76,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;0;0;7;35;Crown Legacy;455;DMC;1,0
