id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamFormation;value_Involved;value_Captain;value_TeamKit;value_JerseyNumber;value_TeamPlayerFormation;value_PlayerPosition;value_Resume;value_DirectionOfPlay;value_Zone;value_Length;value_Angle;value_KickOff;value_PassEndX;value_PassEndY;value_Launch;value_LongBall;value_HeadPass;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_Offensive;value_TouchTypeClearance;value_Defensive;value_BlockedPass;value_IntendedTackleTarget;value_DeletedEventType;value_Chipped;value_NextEventGoalKick;value_Low;value_NotVisible;value_GoalKick;value_SwitchOfPlay;value_TakeOnOvertake;value_Direct;value_AttemptedTackle;value_Foul;value_FreeKickTaken;value_TouchTypePass;value_LayOff;value_OutSwinger;value_Cross;value_RightFooted;value_LowGkIntervention;value_KeeperThrow;value_TouchTypeControl;value_FlickOn;value_LeftFooted;value_InSwinger;value_TakeOnSpace;value_OutOfPlay;value_Assist;value_IntentionalAssist;value_GoalmouthZ;value_FirstTouch;value_Assisted;value_BoxCentre;value_RelatedEventId;value_GkY;value_GkX;value_RegularPlay;value_BigChance;value_HighLeft;value_GoalmouthY;value_High;value_Left;value_Right;value_RecklessOffence;value_YellowCard;value_CornerTaken;value_Head;value_TacticalFoul;value_Shove/Push;value_FromCorner;value_Blocked;value_BlockedX;value_BlockedY;value_MisHit;value_LowLeft;value_DefBlock;value_CloseRight;value_LowCentre;value_BoxLeft;value_OutOfBoxCentre;value_SwerveLeft;value_IndividualPlay;value_Volley;value_NotPastGoalLine;value_SwerveMoving;value_PenaltyTakerId;value_Penalty;value_Scored;value_Diving;value_FantasyAssistTeam;value_CausingPlayer;value_LowRight;value_GoalShotGameClock;value_NotAssisted;value_FantasyAssistedBy;value_FantasyAssistType;value_GkYTimeOfGoal;value_GoalShotTimestamp;value_FantasyAssistId;value_GkXTimeOfGoal;value_Second(2Nd)OppositeRelatedEventId;value_PlayersCaughtOffside;value_Dissent;value_Minutes;value_EndType;value_Tactical;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_OutOnSideline;value_SmallBoxCentre;value_Weak;value_CloseLeft;value_ParriedSafe;value_Hands;value_SmallBoxLeft;value_LastLine;value_Injury;value_SixYardBlocked;value_OverArm;value_DrivenCross;value_Straight;value_CaptainChange;value_OtherObstacle;value_BallHitsReferee;value_MediumGkIntervention;value_GkKickFromHands;value_InjuredPlayerId;value_HighRight;value_HighGkIntervention;value_TempBlocked;value_Overrun;value_35Centre;value_Indirect;value_ShirtPull/Holding;value_GoesToPenalties;value_Saved;value_HitWoodwork;value_HitBar;value_Standing;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2696575831;82;1;1;7;38;iiolvosiuokkrl5iuoxcjo4p;0;22,6;26,7;2024-06-17T02:11:54.975Z;2024-06-17T02:39:53Z;[{'id': 5080181725, 'qualifierId': 140, 'value': '38.1'}, {'id': 5080181723, 'qualifierId': 56, 'value': 'Back'}, {'id': 5080181731, 'qualifierId': 213, 'value': '5.41'}, {'id': 5080181721, 'qualifierId': 155}, {'id': 5080181727, 'qualifierId': 141, 'value': '0.0'}, {'id': 5080181729, 'qualifierId': 212, 'value': '25.3'}];dw8iyfupgsqkt8ogxssmtss4q;M. Edwards;;;dieixqamnhtsz5zeal6khos9g;Pass;;;;;;;;;;;25,3;5,41;;38,1;0,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;38,1;0,0;;;;;;;;0;7;38;Ventura County;458;DL;1,0
2696575833;83;5;1;7;38;iiolvosiuokkrl5iuoxcjo4p;0;36,4;-1,7;2024-06-17T02:11:55.375Z;2024-06-17T02:19:45Z;[{'id': 5080181735, 'qualifierId': 347}, {'id': 5080181747, 'qualifierId': 233, 'value': '91'}, {'id': 5080181733, 'qualifierId': 56, 'value': 'Back'}];dw8iyfupgsqkt8ogxssmtss4q;M. Edwards;;;dieixqamnhtsz5zeal6khos9g;Out;;;;;;;;;;;;;;;;;;;1,0;91,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;;;;;;0;7;38;Ventura County;458;DL;1,0
2696575835;91;5;1;7;38;8ijkk62897so5r3bq0wgwx4bu;1;63,6;101,7;2024-06-17T02:11:55.375Z;2024-06-17T02:12:01Z;[{'id': 5080181741, 'qualifierId': 233, 'value': '83'}, {'id': 5080181739, 'qualifierId': 347}, {'id': 5080181737, 'qualifierId': 56, 'value': 'Left'}];4blue6g56i3t9iffjcmjs6hhw;R. Dalgado;;;dieixqamnhtsz5zeal6khos9g;Out;;;;;;;;;;;;;;;;;;;1,0;83,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;;;;;;0;7;38;Colorado Rapids II;458;DC;1,0
2696575837;92;1;1;7;44;8ijkk62897so5r3bq0wgwx4bu;1;65,2;100,0;2024-06-17T02:12:01.198Z;2024-06-17T02:12:03Z;[{'id': 5080181751, 'qualifierId': 56, 'value': 'Left'}, {'id': 5080181757, 'qualifierId': 212, 'value': '13.9'}, {'id': 5080181749, 'qualifierId': 107}, {'id': 5080181759, 'qualifierId': 213, 'value': '5.37'}, {'id': 5080181755, 'qualifierId': 141, 'value': '85.5'}, {'id': 5080181753, 'qualifierId': 140, 'value': '73.3'}];4blue6g56i3t9iffjcmjs6hhw;R. Dalgado;;;dieixqamnhtsz5zeal6khos9g;Pass;;;;;;;;;;;13,9;5,37;;73,3;85,5;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;73,3;85,5;;;;;;;;0;7;44;Colorado Rapids II;464;DC;1,0
2696575839;93;1;1;7;46;8ijkk62897so5r3bq0wgwx4bu;1;73,2;87,5;2024-06-17T02:12:03.614Z;2024-06-20T09:23:29Z;[{'id': 5082799739, 'qualifierId': 156}, {'id': 5080181771, 'qualifierId': 213, 'value': '2.96'}, {'id': 5080181765, 'qualifierId': 140, 'value': '68.6'}, {'id': 5080181767, 'qualifierId': 141, 'value': '88.8'}, {'id': 5080181763, 'qualifierId': 56, 'value': 'Left'}, {'id': 5080181769, 'qualifierId': 212, 'value': '4.9'}];1kl9112b8rcbr3k1s5hs353x0;A. Bibout;;;dieixqamnhtsz5zeal6khos9g;Pass;;;;;;;;;;;4,9;2,96;;68,6;88,8;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;68,6;88,8;;;;;;;;0;7;46;Colorado Rapids II;466;FW;1,0
2696575841;94;1;1;7;47;8ijkk62897so5r3bq0wgwx4bu;1;68,6;88,8;2024-06-17T02:12:04.335Z;2024-06-17T02:12:05Z;[{'id': 5080181781, 'qualifierId': 212, 'value': '5.0'}, {'id': 5080181775, 'qualifierId': 56, 'value': 'Left'}, {'id': 5080181777, 'qualifierId': 140, 'value': '73.2'}, {'id': 5080181783, 'qualifierId': 213, 'value': '6.02'}, {'id': 5080181779, 'qualifierId': 141, 'value': '86.9'}];c44bkncqmptribnxki1dyppbe;I. Parente;;;dieixqamnhtsz5zeal6khos9g;Pass;;;;;;;;;;;5,0;6,02;;73,2;86,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;73,2;86,9;;;;;;;;0;7;47;Colorado Rapids II;467;MC;1,0
2696575843;95;1;1;7;48;8ijkk62897so5r3bq0wgwx4bu;1;73,3;86,9;2024-06-17T02:12:05.230Z;2024-06-17T02:12:05Z;[{'id': 5080181799, 'qualifierId': 156}, {'id': 5080181787, 'qualifierId': 56, 'value': 'Left'}, {'id': 5080181789, 'qualifierId': 140, 'value': '68.3'}, {'id': 5080181791, 'qualifierId': 141, 'value': '84.3'}, {'id': 5080181793, 'qualifierId': 212, 'value': '5.5'}, {'id': 5080181795, 'qualifierId': 213, 'value': '3.47'}];1kl9112b8rcbr3k1s5hs353x0;A. Bibout;;;dieixqamnhtsz5zeal6khos9g;Pass;;;;;;;;;;;5,5;3,47;;68,3;84,3;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;68,3;84,3;;;;;;;;0;7;48;Colorado Rapids II;468;FW;1,0
2696575845;96;1;1;7;49;8ijkk62897so5r3bq0wgwx4bu;1;67,6;81,2;2024-06-17T02:12:06.446Z;2024-06-17T02:12:10Z;[{'id': 5080181813, 'qualifierId': 1}, {'id': 5080181807, 'qualifierId': 141, 'value': '10.4'}, {'id': 5080181801, 'qualifierId': 196}, {'id': 5080181809, 'qualifierId': 212, 'value': '48.5'}, {'id': 5080181805, 'qualifierId': 140, 'value': '73.2'}, {'id': 5080181811, 'qualifierId': 213, 'value': '4.83'}, {'id': 5080181803, 'qualifierId': 56, 'value': 'Right'}];c44bkncqmptribnxki1dyppbe;I. Parente;;;dieixqamnhtsz5zeal6khos9g;Pass;;;;;;;;;;;48,5;4,83;;73,2;10,4;;1,0;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;73,2;10,4;;;;;;;;0;7;49;Colorado Rapids II;469;MC;1,0
2696575847;97;1;1;7;53;8ijkk62897so5r3bq0wgwx4bu;1;78,0;19,4;2024-06-17T02:12:10.383Z;2024-06-20T09:23:51Z;[{'id': 5082799871, 'qualifierId': 224}, {'id': 5080181821, 'qualifierId': 56, 'value': 'Center'}, {'id': 5080181825, 'qualifierId': 141, 'value': '71.9'}, {'id': 5080181823, 'qualifierId': 140, 'value': '97.0'}, {'id': 5080181831, 'qualifierId': 1}, {'id': 5080181827, 'qualifierId': 212, 'value': '40.9'}, {'id': 5080181817, 'qualifierId': 2}, {'id': 5080181829, 'qualifierId': 213, 'value': '1.06'}, {'id': 5080181819, 'qualifierId': 155}, {'id': 5082799873, 'qualifierId': 20}];b2sl4wp77nrynvodb6k19yfze;D. Díaz;;;dieixqamnhtsz5zeal6khos9g;Pass;;;;;;;;;;;40,9;1,06;;97,0;71,9;;1,0;;;;;;;;;;;1,0;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;97,0;71,9;;;;;;;;0;7;53;Colorado Rapids II;473;MR;1,0
2696575849;98;1;1;7;56;8ijkk62897so5r3bq0wgwx4bu;1;97,0;71,9;2024-06-17T02:12:13.438Z;2024-06-17T02:12:15Z;[{'id': 5080181841, 'qualifierId': 141, 'value': '60.3'}, {'id': 5080181835, 'qualifierId': 3}, {'id': 5080181839, 'qualifierId': 140, 'value': '90.8'}, {'id': 5080181845, 'qualifierId': 213, 'value': '4.02'}, {'id': 5080181843, 'qualifierId': 212, 'value': '10.2'}, {'id': 5080181837, 'qualifierId': 56, 'value': 'Center'}];5zawuirp825t4brhaj90k9duy;S. Karani;;;dieixqamnhtsz5zeal6khos9g;Pass;;;;;;;;;;;10,2;4,02;;90,8;60,3;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;90,8;60,3;;;;;;;;0;7;56;Colorado Rapids II;476;ML;1,0
2696575851;99;1;1;7;58;8ijkk62897so5r3bq0wgwx4bu;1;90,6;60,3;2024-06-17T02:12:15.006Z;2024-06-17T02:12:16Z;[{'id': 5080181849, 'qualifierId': 56, 'value': 'Center'}, {'id': 5080181857, 'qualifierId': 213, 'value': '4.62'}, {'id': 5080181851, 'qualifierId': 140, 'value': '89.2'}, {'id': 5080181853, 'qualifierId': 141, 'value': '37.9'}, {'id': 5080181855, 'qualifierId': 212, 'value': '15.3'}];1kl9112b8rcbr3k1s5hs353x0;A. Bibout;;;dieixqamnhtsz5zeal6khos9g;Pass;;;;;;;;;;;15,3;4,62;;89,2;37,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;89,2;37,9;;;;;;;;0;7;58;Colorado Rapids II;478;FW;1,0
2696575853;100;61;1;7;59;8ijkk62897so5r3bq0wgwx4bu;0;89,2;37,9;2024-06-17T02:12:16.510Z;2024-06-17T02:12:16Z;[{'id': 5080181861, 'qualifierId': 56, 'value': 'Center'}];2io6rajwkftjli8i14hf606ei;E. Hernandez;;;dieixqamnhtsz5zeal6khos9g;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;;;;;;0;7;59;Colorado Rapids II;479;FW;1,0
2696575855;84;12;1;8;1;iiolvosiuokkrl5iuoxcjo4p;1;5,8;68,2;2024-06-17T02:12:18.007Z;2024-06-17T02:12:23Z;[{'id': 5080181871, 'qualifierId': 213, 'value': '0.50'}, {'id': 5080181867, 'qualifierId': 141, 'value': '95.7'}, {'id': 5080181865, 'qualifierId': 140, 'value': '38.6'}, {'id': 5080181869, 'qualifierId': 212, 'value': '39.2'}, {'id': 5080181863, 'qualifierId': 56, 'value': 'Back'}];am8ndwmm4m03ys6wkad29lst0;M. Alvarado;;;dieixqamnhtsz5zeal6khos9g;Clearance;;;;;;;;;;;39,2;0,5;;38,6;95,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;38,6;95,7;;;;;;;;0;8;1;Ventura County;481;DC;1,0
2696575857;85;49;1;8;6;iiolvosiuokkrl5iuoxcjo4p;1;38,6;95,7;2024-06-17T02:12:22.982Z;2024-06-17T02:12:23Z;[];btqe4tigm004n7dj039au2sfe;D. Yapi;;;dieixqamnhtsz5zeal6khos9g;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;;;;;;0;8;6;Ventura County;486;FW;1,0
2696575859;86;1;1;8;13;iiolvosiuokkrl5iuoxcjo4p;0;75,2;65,8;2024-06-17T02:12:30.006Z;2024-06-17T02:12:32Z;[{'id': 5080181873, 'qualifierId': 56, 'value': 'Center'}, {'id': 5080181889, 'qualifierId': 233, 'value': '101'}, {'id': 5080181887, 'qualifierId': 236}, {'id': 5080181881, 'qualifierId': 213, 'value': '4.84'}, {'id': 5080181875, 'qualifierId': 140, 'value': '75.5'}, {'id': 5080181879, 'qualifierId': 212, 'value': '2.4'}, {'id': 5080181893, 'qualifierId': 286}, {'id': 5080181877, 'qualifierId': 141, 'value': '62.3'}];btqe4tigm004n7dj039au2sfe;D. Yapi;;;dieixqamnhtsz5zeal6khos9g;Pass;;;;;;;;;;;2,4;4,84;;75,5;62,3;;;;;101,0;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;75,5;62,3;;;;;;;;0;8;13;Ventura County;493;FW;1,0
2696575861;101;74;1;8;13;8ijkk62897so5r3bq0wgwx4bu;1;27,0;41,1;2024-06-17T02:12:30.007Z;2024-06-17T02:52:05Z;[{'id': 5080181885, 'qualifierId': 285}, {'id': 5080181883, 'qualifierId': 56, 'value': 'Back'}, {'id': 5080181895, 'qualifierId': 233, 'value': '86'}];2vkfc121vxf4n83nluee80k5w;E. Garcés;;;dieixqamnhtsz5zeal6khos9g;Blocked Pass;;;;;;;;;;;;;;;;;;;;86,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;;;;;;0;8;13;Colorado Rapids II;493;DL;1,0
2696575863;102;52;1;8;16;8ijkk62897so5r3bq0wgwx4bu;1;9,1;38,1;2024-06-17T02:12:33.838Z;2024-06-20T09:24:33Z;[{'id': 5082800101, 'qualifierId': 376}];ab8jzmb5h0lh7mt66h3zgm5ex;B. Scott;;;dieixqamnhtsz5zeal6khos9g;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;;;;;;0;8;16;Colorado Rapids II;496;GK;1,0
2696575865;103;1;1;8;20;8ijkk62897so5r3bq0wgwx4bu;1;12,1;38,7;2024-06-17T02:12:37.038Z;2024-06-17T02:12:38Z;[{'id': 5080181905, 'qualifierId': 141, 'value': '28.3'}, {'id': 5080181899, 'qualifierId': 123}, {'id': 5080181903, 'qualifierId': 140, 'value': '27.4'}, {'id': 5080181907, 'qualifierId': 212, 'value': '17.6'}, {'id': 5080181901, 'qualifierId': 56, 'value': 'Back'}, {'id': 5080181909, 'qualifierId': 213, 'value': '5.87'}];ab8jzmb5h0lh7mt66h3zgm5ex;B. Scott;;;dieixqamnhtsz5zeal6khos9g;Pass;;;;;;;;;;;17,6;5,87;;27,4;28,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;27,4;28,3;;;;;;;;0;8;20;Colorado Rapids II;500;GK;1,0
2696575867;104;1;1;8;21;8ijkk62897so5r3bq0wgwx4bu;1;27,4;28,3;2024-06-17T02:12:38.399Z;2024-06-17T02:12:40Z;[{'id': 5080181917, 'qualifierId': 141, 'value': '24.7'}, {'id': 5080181921, 'qualifierId': 213, 'value': '3.32'}, {'id': 5080181915, 'qualifierId': 140, 'value': '14.2'}, {'id': 5080181913, 'qualifierId': 56, 'value': 'Back'}, {'id': 5080181919, 'qualifierId': 212, 'value': '14.1'}];2eoftsi3eznjjmhu8ybft11ck;N. Schelotto;;;dieixqamnhtsz5zeal6khos9g;Pass;;;;;;;;;;;14,1;3,32;;14,2;24,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;14,2;24,7;;;;;;;;0;8;21;Colorado Rapids II;501;MC;1,0
2696575869;105;1;1;8;23;8ijkk62897so5r3bq0wgwx4bu;1;14,2;24,7;2024-06-17T02:12:40.382Z;2024-06-17T02:12:44Z;[{'id': 5080181929, 'qualifierId': 141, 'value': '44.8'}, {'id': 5080181931, 'qualifierId': 212, 'value': '15.1'}, {'id': 5080181927, 'qualifierId': 140, 'value': '8.2'}, {'id': 5080181925, 'qualifierId': 56, 'value': 'Back'}, {'id': 5080181933, 'qualifierId': 213, 'value': '2.00'}];2vkfc121vxf4n83nluee80k5w;E. Garcés;;;dieixqamnhtsz5zeal6khos9g;Pass;;;;;;;;;;;15,1;2,0;;8,2;44,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;8,2;44,8;;;;;;;;0;8;23;Colorado Rapids II;503;DL;1,0
2696575871;106;1;1;8;27;8ijkk62897so5r3bq0wgwx4bu;1;15,2;62,5;2024-06-17T02:12:44.814Z;2024-06-17T02:12:45Z;[{'id': 5080181939, 'qualifierId': 140, 'value': '25.0'}, {'id': 5080181945, 'qualifierId': 213, 'value': '0.74'}, {'id': 5080181937, 'qualifierId': 56, 'value': 'Back'}, {'id': 5080181943, 'qualifierId': 212, 'value': '13.9'}, {'id': 5080181941, 'qualifierId': 141, 'value': '76.2'}];ab8jzmb5h0lh7mt66h3zgm5ex;B. Scott;;;dieixqamnhtsz5zeal6khos9g;Pass;;;;;;;;;;;13,9;0,74;;25,0;76,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;25,0;76,2;;;;;;;;0;8;27;Colorado Rapids II;507;GK;1,0
2696575873;107;1;1;8;28;8ijkk62897so5r3bq0wgwx4bu;1;25,0;75,9;2024-06-17T02:12:45.822Z;2024-06-17T02:12:52Z;[{'id': 5080181955, 'qualifierId': 141, 'value': '68.2'}, {'id': 5080181953, 'qualifierId': 140, 'value': '21.0'}, {'id': 5080181957, 'qualifierId': 212, 'value': '6.7'}, {'id': 5080181951, 'qualifierId': 56, 'value': 'Back'}, {'id': 5080181959, 'qualifierId': 213, 'value': '4.04'}];4blue6g56i3t9iffjcmjs6hhw;R. Dalgado;;;dieixqamnhtsz5zeal6khos9g;Pass;;;;;;;;;;;6,7;4,04;;21,0;68,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;21,0;68,2;;;;;;;;0;8;28;Colorado Rapids II;508;DC;1,0
2696575875;108;1;1;8;35;8ijkk62897so5r3bq0wgwx4bu;1;21,7;67,4;2024-06-17T02:12:52.190Z;2024-06-20T09:25:16Z;[{'id': 5080181963, 'qualifierId': 56, 'value': 'Back'}, {'id': 5080181969, 'qualifierId': 212, 'value': '18.2'}, {'id': 5080181965, 'qualifierId': 140, 'value': '20.4'}, {'id': 5080181971, 'qualifierId': 213, 'value': '4.64'}, {'id': 5080181967, 'qualifierId': 141, 'value': '40.7'}];e23yyl43xtcve09dx234uuj8;A. Essengue;;;dieixqamnhtsz5zeal6khos9g;Pass;;;;;;;;;;;18,2;4,64;;20,4;40,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;20,4;40,7;;;;;;;;0;8;35;Colorado Rapids II;515;DC;1,0
2696575877;109;1;1;8;40;8ijkk62897so5r3bq0wgwx4bu;1;20,9;41,1;2024-06-17T02:12:57.134Z;2024-06-17T02:12:59Z;[{'id': 5080181981, 'qualifierId': 141, 'value': '23.0'}, {'id': 5080181985, 'qualifierId': 213, 'value': '5.32'}, {'id': 5080181977, 'qualifierId': 56, 'value': 'Back'}, {'id': 5080181983, 'qualifierId': 212, 'value': '15.0'}, {'id': 5080181979, 'qualifierId': 140, 'value': '29.0'}];ab8jzmb5h0lh7mt66h3zgm5ex;B. Scott;;;dieixqamnhtsz5zeal6khos9g;Pass;;;;;;;;;;;15,0;5,32;;29,0;23,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;29,0;23,0;;;;;;;;0;8;40;Colorado Rapids II;520;GK;1,0
