teamId;teamName;shortName;officialName;code;field;country;matchId;scores.halftime;scores.fulltime
4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;New York RB II;New York Red Bulls II;NY;home;USA;ac8byw6k9u451p8cmzkm68es;1;2
29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;TFC II;Toronto FC II;TOR;away;Canada;ac8byw6k9u451p8cmzkm68es;0;0
