id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamFormation;value_Resume;value_TeamKit;value_Involved;value_TeamPlayerFormation;value_PlayerPosition;value_JerseyNumber;value_Captain;value_DirectionOfPlay;value_PassEndY;value_Length;value_Zone;value_Angle;value_KickOff;value_PassEndX;value_Chipped;value_LongBall;value_HeadPass;value_TouchTypeClearance;value_Offensive;value_OppositeRelatedEventId;value_Direct;value_Shove/Push;value_Foul;value_Defensive;value_FreeKickTaken;value_SwitchOfPlay;value_Head;value_IntendedTackleTarget;value_DeletedEventType;value_Launch;value_OutOfPlay;value_NextEventThrowIn;value_ThrowIn;value_NextEventGoalKick;value_Low;value_GoalKick;value_ShirtPull/Holding;value_AttemptedTackle;value_Cross;value_RightFooted;value_OutSwinger;value_BlockedPass;value_BlockedCross;value_TakeOnOvertake;value_TouchTypePass;value_TakeOnSpace;value_Left;value_InSwinger;value_CornerTaken;value_LeftFooted;value_LowGkIntervention;value_Assist;value_LowRight;value_BlockedX;value_RelatedEventId;value_IndividualPlay;value_BlockedY;value_RegularPlay;value_GoalmouthY;value_Assisted;value_GoalmouthZ;value_BoxLeft;value_Collected;value_Hands;value_Diving;value_KeeperThrow;value_GoalShotGameClock;value_GkXTimeOfGoal;value_OutOfBoxCentre;value_GkX;value_SwerveRight;value_FirstTouch;value_GkY;value_GkYTimeOfGoal;value_GoalShotTimestamp;value_LowLeft;value_NotAssisted;value_Overrun;value_Injury;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_PlayersCaughtOffside;value_NotVisible;value_Indirect;value_InjuredPlayerId;value_TouchTypeControl;value_Defensive1V1;value_RecklessOffence;value_YellowCard;value_MediumGkIntervention;value_LayOff;value_IntentionalAssist;value_BigChance;value_BoxDeepLeft;value_LowCentre;value_Feet;value_ParriedDanger;value_Stooping;value_NotPastGoalLine;value_BoxCentre;value_Right;value_GkKickFromHands;value_HighGkIntervention;value_HighClaim;value_Handball;value_GoalDisallowed;value_High;value_FlickOn;value_SmallBoxCentre;value_Volley;value_MisHit;value_Minutes;value_EndType;value_Tactical;value_Weak;value_Standing;value_Blocked;value_SetPiece;value_DefBlock;value_CloseRight;value_FreeKick;value_SwerveLeft;value_ParriedSafe;value_Fumble;value_LeadingToGoal;value_FantasyAssistTeam;value_RelatedError1Id;value_FantasyAssistedBy;value_SmallBoxRight;value_FantasyAssistId;value_HighRight;value_FantasyAssistType;value_Deflection;value_TempMissed;value_BoxRight;value_CaptainChange;value_IncorrectOutOfPlayDecision;value_RefereeDelay;value_ObjectThrownOnPitch;value_TimeWasting;value_HighLeft;value_Straight;value_FloatedCross;value_FromCorner;value_CloseHigh;value_ThroughBall;value_1On1;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2681916287;118;1;1;13;10;1pc6sx2h4rp113ldkbp5d2xas;1;37,7;49,1;2024-05-03T23:17:36.482Z;2024-05-03T23:17:38Z;[{'id': 5000120455, 'qualifierId': 140, 'value': '28.5'}, {'id': 5000120461, 'qualifierId': 213, 'value': '4.00'}, {'id': 5000120453, 'qualifierId': 56, 'value': 'Back'}, {'id': 5000120459, 'qualifierId': 212, 'value': '14.7'}, {'id': 5000120457, 'qualifierId': 141, 'value': '32.8'}];6e688gqc8qzt0h9cutptkcd90;J. Arias;;;ckbt7kinldoy3cawkjnrnazo4;Pass;;;;;;;;;;32,8;14,7;;4,0;;28,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;28,5;32,8;;;;;;;0;0;13;10;St. Louis City II;790;MC;1,0
2681916297;119;1;1;13;11;1pc6sx2h4rp113ldkbp5d2xas;1;28,5;32,1;2024-05-03T23:17:37.906Z;2024-05-03T23:17:40Z;[{'id': 5000120545, 'qualifierId': 212, 'value': '20.9'}, {'id': 5000120541, 'qualifierId': 140, 'value': '35.2'}, {'id': 5000120539, 'qualifierId': 56, 'value': 'Back'}, {'id': 5000120543, 'qualifierId': 141, 'value': '3.2'}, {'id': 5000120547, 'qualifierId': 213, 'value': '5.06'}];9s3boszvqn3fzsx0r1xswqyqy;V. Eriksson;;;ckbt7kinldoy3cawkjnrnazo4;Pass;;;;;;;;;;3,2;20,9;;5,06;;35,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;35,2;3,2;;;;;;;0;0;13;11;St. Louis City II;791;DL;1,0
2681916305;120;1;1;13;14;1pc6sx2h4rp113ldkbp5d2xas;1;39,6;1,9;2024-05-03T23:17:40.466Z;2024-05-10T14:29:54Z;[{'id': 5000120575, 'qualifierId': 56, 'value': 'Back'}, {'id': 5000120581, 'qualifierId': 212, 'value': '8.8'}, {'id': 5000120583, 'qualifierId': 213, 'value': '0.00'}, {'id': 5000120577, 'qualifierId': 140, 'value': '48.0'}, {'id': 5000120579, 'qualifierId': 141, 'value': '1.9'}];5g3yur7k1fvc47hjz5y2zrze;D. Dodson;;;ckbt7kinldoy3cawkjnrnazo4;Pass;;;;;;;;;;1,9;8,8;;0,0;;48,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;48,0;1,9;;;;;;;0;0;13;14;St. Louis City II;794;DR;1,0
2681916309;121;1;1;13;16;1pc6sx2h4rp113ldkbp5d2xas;1;45,4;2,0;2024-05-03T23:17:42.450Z;2024-05-03T23:17:43Z;[{'id': 5000120591, 'qualifierId': 56, 'value': 'Back'}, {'id': 5000120593, 'qualifierId': 140, 'value': '40.0'}, {'id': 5000120597, 'qualifierId': 212, 'value': '7.9'}, {'id': 5000120599, 'qualifierId': 213, 'value': '2.38'}, {'id': 5000120595, 'qualifierId': 141, 'value': '10.0'}];iu61re9bbusv2w7fu7w6505w;L. Mesanvi;;;ckbt7kinldoy3cawkjnrnazo4;Pass;;;;;;;;;;10,0;7,9;;2,38;;40,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;40,0;10,0;;;;;;;0;0;13;16;St. Louis City II;796;AMR;1,0
2681916315;122;1;1;13;16;1pc6sx2h4rp113ldkbp5d2xas;1;40,0;10,0;2024-05-03T23:17:43.154Z;2024-05-03T23:17:44Z;[{'id': 5000120631, 'qualifierId': 141, 'value': '20.1'}, {'id': 5000120633, 'qualifierId': 212, 'value': '6.9'}, {'id': 5000120627, 'qualifierId': 56, 'value': 'Back'}, {'id': 5000120635, 'qualifierId': 213, 'value': '1.68'}, {'id': 5000120629, 'qualifierId': 140, 'value': '39.3'}];5g3yur7k1fvc47hjz5y2zrze;D. Dodson;;;ckbt7kinldoy3cawkjnrnazo4;Pass;;;;;;;;;;20,1;6,9;;1,68;;39,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;39,3;20,1;;;;;;;0;0;13;16;St. Louis City II;796;DR;1,0
2681916323;123;1;1;13;18;1pc6sx2h4rp113ldkbp5d2xas;1;39,2;20,3;2024-05-03T23:17:44.386Z;2024-05-03T23:17:47Z;[{'id': 5000120695, 'qualifierId': 213, 'value': '2.00'}, {'id': 5000120691, 'qualifierId': 141, 'value': '50.7'}, {'id': 5000120689, 'qualifierId': 140, 'value': '30.2'}, {'id': 5000120687, 'qualifierId': 56, 'value': 'Back'}, {'id': 5000120693, 'qualifierId': 212, 'value': '22.7'}];69h930ebovyl7rut5dz4r2iok;M. Khan;;;ckbt7kinldoy3cawkjnrnazo4;Pass;;;;;;;;;;50,7;22,7;;2,0;;30,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;30,2;50,7;;;;;;;0;0;13;18;St. Louis City II;798;MC;1,0
2681916345;124;1;1;13;21;1pc6sx2h4rp113ldkbp5d2xas;1;31,4;53,0;2024-05-03T23:17:47.778Z;2024-05-03T23:17:52Z;[{'id': 5000120827, 'qualifierId': 213, 'value': '0.59'}, {'id': 5000120823, 'qualifierId': 141, 'value': '94.5'}, {'id': 5000120825, 'qualifierId': 212, 'value': '50.8'}, {'id': 5000120817, 'qualifierId': 155}, {'id': 5000120819, 'qualifierId': 56, 'value': 'Left'}, {'id': 5000120821, 'qualifierId': 140, 'value': '71.6'}, {'id': 5000120831, 'qualifierId': 1}];aqqjtiyr2nayy6rjq6wxk6ec4;M. Duggan;;;ckbt7kinldoy3cawkjnrnazo4;Pass;;;;;;;;;;94,5;50,8;;0,59;;71,6;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;71,6;94,5;;;;;;;0;0;13;21;St. Louis City II;801;DC;1,0
2681916351;125;1;1;13;26;1pc6sx2h4rp113ldkbp5d2xas;0;72,5;94,2;2024-05-03T23:17:52.658Z;2024-05-03T23:17:53Z;[{'id': 5000120865, 'qualifierId': 140, 'value': '71.2'}, {'id': 5000120871, 'qualifierId': 213, 'value': '4.59'}, {'id': 5000120863, 'qualifierId': 56, 'value': 'Center'}, {'id': 5000120869, 'qualifierId': 212, 'value': '10.8'}, {'id': 5000120867, 'qualifierId': 141, 'value': '78.4'}];byelagxi3qg0rb06tjl3fodn8;D. Randell;;;ckbt7kinldoy3cawkjnrnazo4;Pass;;;;;;;;;;78,4;10,8;;4,59;;71,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;71,2;78,4;;;;;;;0;0;13;26;St. Louis City II;806;AML;1,0
2681916373;125;3;1;13;28;dqx48fglv1l96cyrmjdod0xec;0;27,6;16,5;2024-05-03T23:17:54.641Z;2024-05-10T14:30:15Z;[{'id': 5016613349, 'qualifierId': 464}, {'id': 5000120993, 'qualifierId': 56, 'value': 'Back'}, {'id': 5000120995, 'qualifierId': 285}, {'id': 5000177195, 'qualifierId': 233, 'value': '126'}];dpedfgxin5nc4qmziaokpmiy2;C. Cilley;;;ckbt7kinldoy3cawkjnrnazo4;Take On;;;;;;;;;;;;;;;;;;;;;126,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;0;0;13;28;Minnesota United II;808;MC;1,0
2681916357;126;7;1;13;28;1pc6sx2h4rp113ldkbp5d2xas;0;72,4;83,5;2024-05-03T23:17:54.642Z;2024-05-10T14:30:20Z;[{'id': 5000177165, 'qualifierId': 233, 'value': '125'}, {'id': 5016613483, 'qualifierId': 385}, {'id': 5000120909, 'qualifierId': 286}, {'id': 5000120907, 'qualifierId': 56, 'value': 'Left'}];45b72f8szmqnv8tz06j7mj1wq;P. Weah;;;ckbt7kinldoy3cawkjnrnazo4;Tackle;;;;;;;;;;;;;;;;;;;1,0;1,0;125,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;0;0;13;28;St. Louis City II;808;FW;1,0
2681916393;128;43;1;13;31;1pc6sx2h4rp113ldkbp5d2xas;1;0,0;0,0;2024-05-03T23:17:57.936Z;2024-05-03T23:58:29Z;[{'id': 5000121075, 'qualifierId': 286, 'value': '0'}, {'id': 5000121069, 'qualifierId': 56, 'value': 'Left'}, {'id': 5000121071, 'qualifierId': 233, 'value': '125'}, {'id': 5000177181, 'qualifierId': 144, 'value': '45'}];2pka62t1zg04jwkcx6zbc4wlw;F. McRobb;;;ckbt7kinldoy3cawkjnrnazo4;Deleted event;;;;;;;;;;;;;;;;;;;;0,0;125,0;;;;;;;;;45,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;0;0;13;31;St. Louis City II;811;DC;1,0
2681916377;126;61;1;13;32;dqx48fglv1l96cyrmjdod0xec;1;25,4;10,9;2024-05-03T23:17:58.842Z;2024-05-03T23:17:59Z;[{'id': 5000121003, 'qualifierId': 56, 'value': 'Back'}];dpedfgxin5nc4qmziaokpmiy2;C. Cilley;;;ckbt7kinldoy3cawkjnrnazo4;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;0;0;13;32;Minnesota United II;812;MC;1,0
2681916399;127;1;1;13;33;dqx48fglv1l96cyrmjdod0xec;0;29,9;10,1;2024-05-03T23:17:59.640Z;2024-05-10T14:30:34Z;[{'id': 5000121095, 'qualifierId': 212, 'value': '1.7'}, {'id': 5000121101, 'qualifierId': 233, 'value': '127'}, {'id': 5000121097, 'qualifierId': 213, 'value': '1.20'}, {'id': 5000121099, 'qualifierId': 236}, {'id': 5000121093, 'qualifierId': 141, 'value': '12.5'}, {'id': 5000121089, 'qualifierId': 56, 'value': 'Back'}, {'id': 5000121105, 'qualifierId': 286}, {'id': 5000121091, 'qualifierId': 140, 'value': '30.5'}];en6q7ddrr22sz6knipkbqhyw9;Wan Kuzain;;;ckbt7kinldoy3cawkjnrnazo4;Pass;;;;;;;;;;12,5;1,7;;1,2;;30,5;;;;;1,0;127,0;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;30,5;12,5;;;;;;;0;0;13;33;Minnesota United II;813;AMR;1,0
2681916379;127;74;1;13;33;1pc6sx2h4rp113ldkbp5d2xas;1;68,5;86,7;2024-05-03T23:17:59.641Z;2024-05-10T14:30:44Z;[{'id': 5000121005, 'qualifierId': 56, 'value': 'Left'}, {'id': 5000121117, 'qualifierId': 233, 'value': '127'}, {'id': 5000121007, 'qualifierId': 285}];2pka62t1zg04jwkcx6zbc4wlw;F. McRobb;;;ckbt7kinldoy3cawkjnrnazo4;Blocked Pass;;;;;;;;;;;;;;;;;;;;;127,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;0;0;13;33;St. Louis City II;813;DC;1,0
2681927335;417;1;1;13;34;dqx48fglv1l96cyrmjdod0xec;1;36,9;7,1;2024-05-03T23:18:00.241Z;2024-05-03T23:57:48Z;[{'id': 5000176837, 'qualifierId': 141, 'value': '29.8'}, {'id': 5000176839, 'qualifierId': 212, 'value': '15.6'}, {'id': 5000176833, 'qualifierId': 56, 'value': 'Back'}, {'id': 5000176835, 'qualifierId': 140, 'value': '38.8'}, {'id': 5000176841, 'qualifierId': 213, 'value': '1.44'}];en6q7ddrr22sz6knipkbqhyw9;Wan Kuzain;;;ckbt7kinldoy3cawkjnrnazo4;Pass;;;;;;;;;;29,8;15,6;;1,44;;38,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;38,8;29,8;;;;;;;0;0;13;34;Minnesota United II;814;AMR;1,0
2681927349;418;61;1;13;35;dqx48fglv1l96cyrmjdod0xec;0;39,1;27,4;2024-05-03T23:18:01.241Z;2024-05-03T23:58:03Z;[{'id': 5000176929, 'qualifierId': 56, 'value': 'Back'}];3dyn7hheqvs3gm3m84jrra9lg;S. Antwi;;;ckbt7kinldoy3cawkjnrnazo4;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;0;0;13;35;Minnesota United II;815;MC;1,0
2681916405;129;43;1;13;35;1pc6sx2h4rp113ldkbp5d2xas;1;0,0;0,0;2024-05-03T23:18:01.378Z;2024-05-03T23:18:35Z;[{'id': 5000121315, 'qualifierId': 233, 'value': '128'}, {'id': 5000121683, 'qualifierId': 144, 'value': '3'}, {'id': 5000121129, 'qualifierId': 56, 'value': 'Center'}, {'id': 5000121131, 'qualifierId': 286, 'value': '0'}];45b72f8szmqnv8tz06j7mj1wq;P. Weah;;;ckbt7kinldoy3cawkjnrnazo4;Deleted event;;;;;;;;;;;;;;;;;;;;0,0;128,0;;;;;;;;;3,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;0;0;13;35;St. Louis City II;815;FW;1,0
2681916445;128;43;1;13;35;dqx48fglv1l96cyrmjdod0xec;1;0,0;0,0;2024-05-03T23:18:01.379Z;2024-05-03T23:58:10Z;[{'id': 5000121291, 'qualifierId': 56, 'value': 'Back'}, {'id': 5000121293, 'qualifierId': 285, 'value': '0'}, {'id': 5000177025, 'qualifierId': 144, 'value': '7'}];3dyn7hheqvs3gm3m84jrra9lg;S. Antwi;;;ckbt7kinldoy3cawkjnrnazo4;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;0,0;;;;;7,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;0;0;13;35;Minnesota United II;815;MC;1,0
2681916419;130;1;1;13;36;1pc6sx2h4rp113ldkbp5d2xas;1;66,8;71,5;2024-05-03T23:18:02.707Z;2024-05-03T23:18:04Z;[{'id': 5000121195, 'qualifierId': 140, 'value': '64.1'}, {'id': 5000121207, 'qualifierId': 213, 'value': '4.55'}, {'id': 5000121199, 'qualifierId': 141, 'value': '45.7'}, {'id': 5000121193, 'qualifierId': 56, 'value': 'Center'}, {'id': 5000121203, 'qualifierId': 212, 'value': '17.8'}];6e688gqc8qzt0h9cutptkcd90;J. Arias;;;ckbt7kinldoy3cawkjnrnazo4;Pass;;;;;;;;;;45,7;17,8;;4,55;;64,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;64,1;45,7;;;;;;;0;0;13;36;St. Louis City II;816;MC;1,0
2681916425;131;1;1;13;38;1pc6sx2h4rp113ldkbp5d2xas;0;64,0;45,7;2024-05-03T23:18:04.643Z;2024-05-03T23:18:05Z;[{'id': 5000121223, 'qualifierId': 56, 'value': 'Center'}, {'id': 5000121221, 'qualifierId': 155}, {'id': 5000121227, 'qualifierId': 141, 'value': '37.1'}, {'id': 5000121229, 'qualifierId': 212, 'value': '17.5'}, {'id': 5000121225, 'qualifierId': 140, 'value': '79.7'}, {'id': 5000121231, 'qualifierId': 213, 'value': '5.94'}];69h930ebovyl7rut5dz4r2iok;M. Khan;;;ckbt7kinldoy3cawkjnrnazo4;Pass;;;;;;;;;;37,1;17,5;;5,94;;79,7;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;79,7;37,1;;;;;;;0;0;13;38;St. Louis City II;818;MC;1,0
2681916447;129;8;1;13;41;dqx48fglv1l96cyrmjdod0xec;1;19,2;60,2;2024-05-03T23:18:07.472Z;2024-05-10T14:31:20Z;[{'id': 5000121295, 'qualifierId': 56, 'value': 'Back'}, {'id': 5016614845, 'qualifierId': 385}, {'id': 5000121309, 'qualifierId': 15}];bbnk87q7t8pahznohwjjcvu5m;E. Kinzner;;;ckbt7kinldoy3cawkjnrnazo4;Interception;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;0;0;13;41;Minnesota United II;821;DC;1,0
2681916455;132;3;1;13;44;1pc6sx2h4rp113ldkbp5d2xas;0;89,6;11,0;2024-05-03T23:18:10.546Z;2024-05-10T14:31:26Z;[{'id': 5000121347, 'qualifierId': 211}, {'id': 5000121343, 'qualifierId': 56, 'value': 'Right'}, {'id': 5016614919, 'qualifierId': 464}, {'id': 5000121345, 'qualifierId': 286}];iu61re9bbusv2w7fu7w6505w;L. Mesanvi;;;ckbt7kinldoy3cawkjnrnazo4;Take On;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;0;0;13;44;St. Louis City II;824;AMR;1,0
2681916465;130;4;1;13;46;dqx48fglv1l96cyrmjdod0xec;1;8,0;85,9;2024-05-03T23:18:12.314Z;2024-05-03T23:39:32Z;[{'id': 5000121401, 'qualifierId': 285}, {'id': 5000121397, 'qualifierId': 56, 'value': 'Back'}, {'id': 5000121399, 'qualifierId': 152}, {'id': 5000121403, 'qualifierId': 233, 'value': '133'}, {'id': 5000121393, 'qualifierId': 13}, {'id': 5000121395, 'qualifierId': 294}];9gswafduy82n4o6f0uk0khhck;M. Joyner;;;ckbt7kinldoy3cawkjnrnazo4;Foul;;;;;;;;;;;;;;;;;;;;;133,0;1,0;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;0;0;13;46;Minnesota United II;826;AML;1,0
2681916463;133;4;1;13;46;1pc6sx2h4rp113ldkbp5d2xas;0;92,0;14,1;2024-05-03T23:18:12.315Z;2024-05-03T23:39:32Z;[{'id': 5000121385, 'qualifierId': 56, 'value': 'Right'}, {'id': 5000121409, 'qualifierId': 233, 'value': '130'}, {'id': 5000121383, 'qualifierId': 294}, {'id': 5000121389, 'qualifierId': 286}, {'id': 5000121387, 'qualifierId': 152}, {'id': 5000121381, 'qualifierId': 13}];iu61re9bbusv2w7fu7w6505w;L. Mesanvi;;;ckbt7kinldoy3cawkjnrnazo4;Foul;;;;;;;;;;;;;;;;;;;;1,0;130,0;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;0;0;13;46;St. Louis City II;826;AMR;1,0
