id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_PlayerPosition;value_Involved;value_Captain;value_TeamPlayerFormation;value_TeamFormation;value_Resume;value_JerseyNumber;value_TeamKit;value_DirectionOfPlay;value_Zone;value_PassEndX;value_Length;value_Angle;value_PassEndY;value_KickOff;value_Launch;value_LongBall;value_OppositeRelatedEventId;value_Offensive;value_Defensive;value_DeletedEventType;value_HeadPass;value_Chipped;value_AttemptedTackle;value_Foul;value_Direct;value_FreeKickTaken;value_PlayersCaughtOffside;value_Indirect;value_BlockedPass;value_NextEventThrowIn;value_IncorrectOutOfPlayDecision;value_ThrowIn;value_ShirtPull/Holding;value_TakeOnSpace;value_TouchTypePass;value_OutOfPlay;value_SwitchOfPlay;value_Assist;value_Blocked;value_GkY;value_LowCentre;value_IndividualPlay;value_RightFooted;value_RelatedEventId;value_OutOfBoxCentre;value_GoalmouthZ;value_BlockedX;value_GkX;value_BlockedY;value_Assisted;value_GoalmouthY;value_RegularPlay;value_DefBlock;value_LowGkIntervention;value_KeeperThrow;value_TouchTypeControl;value_TakeOnOvertake;value_LowLeft;value_OverArm;value_Cross;value_OutSwinger;value_HighGkIntervention;value_Overrun;value_LeftFooted;value_InSwinger;value_Head;value_DrivenCross;value_Straight;value_BlockedCross;value_LayOff;value_ThroughBall;value_IntentionalAssist;value_BoxDeepLeft;value_CloseLeft;value_NextEventGoalKick;value_Low;value_GoalKick;value_Left;value_Right;value_CornerTaken;value_IntendedTackleTarget;value_FromCorner;value_TouchTypeClearance;value_CloseRightAndHigh;value_BoxCentre;value_Defensive1V1;value_PenaltyTakerId;value_Penalty;value_DeniedGoalScoringOpp;value_YellowCard;value_BigChance;value_CausingPlayer;value_Second(2Nd)OppositeRelatedEventId;value_NotAssisted;value_Diving;value_Saved;value_ParriedDanger;value_Hands;value_GkYTimeOfGoal;value_HighLeft;value_FirstTouch;value_GoalShotTimestamp;value_GkXTimeOfGoal;value_SetPiece;value_GoalShotGameClock;value_CloseRight;value_FloatedCross;value_ParriedSafe;value_Standing;value_MediumGkIntervention;value_Collected;value_NotVisible;value_FlickOn;value_RecklessOffence;value_FreeKick;value_LowRight;value_Volley;value_BoxLeft;value_SixYardBlocked;value_PullBack;value_DrinksBreak;value_RefereeDelay;value_SmallBoxLeft;value_Handball;value_Shove/Push;value_BlockedClearance;value_High;value_GkKickFromHands;value_TacticalFoul;value_FollowsADribble;value_SoloRun;value_Tap;value_Minutes;value_SwerveRight;value_EndType;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_Unchallenged;value_HighRight;value_BoxRight;value_Reaching;value_1On1;value_Feet;value_Sliding;value_CaptainChange;value_HighCentre;value_KeeperTouched;value_SmallBoxCentre;value_LeadingToAttempt;value_RelatedError1Id;value_BoxDeepRight;value_FastBreak;value_SwerveLeft;value_NotPastGoalLine;value_MisHit;value_InjuredPlayerId;value_Injury;value_RedCard;value_FoulAndAbusiveLanguage;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2710881251;124;61;1;13;53;6ddsx316t3j0z6nolrky9k4r8;1;64,6;86,6;2024-08-18T23:17:33.481Z;2024-08-21T06:36:57Z;[{'id': 5159204253, 'qualifierId': 56, 'value': 'Left'}];3ei1s8oyub83owfxxbsygmsmi;J. Jiménez;;;erlouwa9mxt0hd06rb10ml8us;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;;;;0;13;53;Orlando City B;833;FWL;1,0
2710881275;125;1;1;13;56;6ddsx316t3j0z6nolrky9k4r8;1;75,6;91,5;2024-08-18T23:17:36.465Z;2024-08-18T23:17:41Z;[{'id': 5159204425, 'qualifierId': 141, 'value': '87.8'}, {'id': 5159204423, 'qualifierId': 140, 'value': '66.1'}, {'id': 5159204429, 'qualifierId': 213, 'value': '3.39'}, {'id': 5159204421, 'qualifierId': 56, 'value': 'Left'}, {'id': 5159204427, 'qualifierId': 212, 'value': '10.3'}];7uk47vm92xsvwdofmw1ppawyy;C. Tiao;;;erlouwa9mxt0hd06rb10ml8us;Pass;;;;;;;;;;;66,1;10,3;3,39;87,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;66,1;87,8;;;;;;;;0;13;56;Orlando City B;836;DC;1,0
2710881281;126;50;1;14;1;6ddsx316t3j0z6nolrky9k4r8;1;74,2;87,2;2024-08-18T23:17:41.310Z;2024-08-19T01:11:01Z;[{'id': 5159204469, 'qualifierId': 56, 'value': 'Left'}, {'id': 5159204471, 'qualifierId': 286}, {'id': 5159204523, 'qualifierId': 233, 'value': '127'}];1cfm4ne1po0mld4bl37deg36c;J. Shore;;;erlouwa9mxt0hd06rb10ml8us;Dispossessed;;;;;;;;;;;;;;;;;;127,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;;;;0;14;1;Orlando City B;841;MC;1,0
2710881287;127;7;1;14;1;479lsfr4cwlzewpbuda3y2xv4;1;25,8;12,8;2024-08-18T23:17:41.311Z;2024-08-21T06:37:27Z;[{'id': 5162508671, 'qualifierId': 384}, {'id': 5159204479, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159204481, 'qualifierId': 285}, {'id': 5159204507, 'qualifierId': 233, 'value': '126'}];p99ze5cksh5tv01knf5oj33e;J. Solís;;;erlouwa9mxt0hd06rb10ml8us;Tackle;;;;;;;;;;;;;;;;;;126,0;;1,0;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;;0;14;1;New York City II;841;AMC;1,0
2710881291;128;49;1;14;2;479lsfr4cwlzewpbuda3y2xv4;1;15,2;6,1;2024-08-18T23:17:42.542Z;2024-08-18T23:17:42Z;[];6g7i7z6m8vts105dny1g6z3hm;A. Freeman;;;erlouwa9mxt0hd06rb10ml8us;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;;0;14;2;New York City II;842;DR;1,0
2710881305;129;1;1;14;2;479lsfr4cwlzewpbuda3y2xv4;1;15,2;6,1;2024-08-18T23:17:42.639Z;2024-08-18T23:17:43Z;[{'id': 5159204555, 'qualifierId': 141, 'value': '20.1'}, {'id': 5159204553, 'qualifierId': 140, 'value': '22.3'}, {'id': 5159204559, 'qualifierId': 213, 'value': '0.91'}, {'id': 5159204551, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159204557, 'qualifierId': 212, 'value': '12.1'}];6g7i7z6m8vts105dny1g6z3hm;A. Freeman;;;erlouwa9mxt0hd06rb10ml8us;Pass;;;;;;;;;;;22,3;12,1;0,91;20,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;22,3;20,1;;;;;;;;0;14;2;New York City II;842;DR;1,0
2710881327;130;1;1;14;4;479lsfr4cwlzewpbuda3y2xv4;1;24,3;18,5;2024-08-18T23:17:43.806Z;2024-08-18T23:17:46Z;[{'id': 5159204639, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159204643, 'qualifierId': 140, 'value': '27.6'}, {'id': 5159204649, 'qualifierId': 212, 'value': '10.3'}, {'id': 5159204647, 'qualifierId': 141, 'value': '32.7'}, {'id': 5159204651, 'qualifierId': 213, 'value': '1.23'}];9bv0zjyrsopyv3hw8m47sgr9w;C. Guske;;;erlouwa9mxt0hd06rb10ml8us;Pass;;;;;;;;;;;27,6;10,3;1,23;32,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;27,6;32,7;;;;;;;;0;14;4;New York City II;844;MC;1,0
2710881337;127;43;1;14;5;6ddsx316t3j0z6nolrky9k4r8;1;0,0;0,0;2024-08-18T23:17:45.369Z;2024-08-18T23:17:53Z;[{'id': 5159204697, 'qualifierId': 286, 'value': '0'}, {'id': 5159204915, 'qualifierId': 144, 'value': '3'}, {'id': 5159204695, 'qualifierId': 56, 'value': 'Left'}];1cfm4ne1po0mld4bl37deg36c;J. Shore;;;erlouwa9mxt0hd06rb10ml8us;Deleted event;;;;;;;;;;;;;;;;;;;0,0;;3,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;;;;0;14;5;Orlando City B;845;MC;1,0
2710881361;131;1;1;14;7;479lsfr4cwlzewpbuda3y2xv4;1;26,6;28,7;2024-08-18T23:17:46.784Z;2024-08-18T23:17:52Z;[{'id': 5159204839, 'qualifierId': 140, 'value': '37.3'}, {'id': 5159204837, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159204841, 'qualifierId': 141, 'value': '19.2'}, {'id': 5159204843, 'qualifierId': 212, 'value': '13.0'}, {'id': 5159204845, 'qualifierId': 213, 'value': '5.76'}];i5wj5hcg2r9934e7gauxtgmi;I. Almaguer;;;erlouwa9mxt0hd06rb10ml8us;Pass;;;;;;;;;;;37,3;13,0;5,76;19,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;37,3;19,2;;;;;;;;0;14;7;New York City II;847;MC;1,0
2710881339;128;83;1;14;8;6ddsx316t3j0z6nolrky9k4r8;0;60,3;83,9;2024-08-18T23:17:48.273Z;2024-08-18T23:17:54Z;[{'id': 5159204953, 'qualifierId': 399, 'value': 'p99ze5cksh5tv01knf5oj33e'}];1cfm4ne1po0mld4bl37deg36c;J. Shore;;;erlouwa9mxt0hd06rb10ml8us;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;;;;0;14;8;Orlando City B;848;MC;1,0
2710881381;132;1;1;14;12;479lsfr4cwlzewpbuda3y2xv4;1;61,2;30,3;2024-08-18T23:17:51.904Z;2024-08-18T23:17:53Z;[{'id': 5159204929, 'qualifierId': 56, 'value': 'Center'}, {'id': 5159204937, 'qualifierId': 213, 'value': '2.03'}, {'id': 5159204931, 'qualifierId': 140, 'value': '55.3'}, {'id': 5159204933, 'qualifierId': 141, 'value': '48.6'}, {'id': 5159204935, 'qualifierId': 212, 'value': '13.9'}];p99ze5cksh5tv01knf5oj33e;J. Solís;;;erlouwa9mxt0hd06rb10ml8us;Pass;;;;;;;;;;;55,3;13,9;2,03;48,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;55,3;48,6;;;;;;;;0;14;12;New York City II;852;AMC;1,0
2710881407;133;1;1;14;14;479lsfr4cwlzewpbuda3y2xv4;0;65,2;56,4;2024-08-18T23:17:54.623Z;2024-08-18T23:17:56Z;[{'id': 5159205077, 'qualifierId': 1}, {'id': 5159205073, 'qualifierId': 212, 'value': '35.7'}, {'id': 5159205071, 'qualifierId': 141, 'value': '100.0'}, {'id': 5159205069, 'qualifierId': 140, 'value': '82.8'}, {'id': 5159205075, 'qualifierId': 213, 'value': '1.03'}, {'id': 5159205067, 'qualifierId': 56, 'value': 'Left'}];abemsr9zh7bklu5jboks5ivpw;Y. Tsukada;;;erlouwa9mxt0hd06rb10ml8us;Pass;;;;;;;;;;;82,8;35,7;1,03;100,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;82,8;100,0;;;;;;;;0;14;14;New York City II;854;AML;1,0
2710881499;129;5;1;14;16;6ddsx316t3j0z6nolrky9k4r8;1;19,0;-1,4;2024-08-18T23:17:56.696Z;2024-08-19T00:06:58Z;[{'id': 5159205541, 'qualifierId': 347}, {'id': 5159276249, 'qualifierId': 233, 'value': '134'}, {'id': 5159205539, 'qualifierId': 56, 'value': 'Back'}];1cfm4ne1po0mld4bl37deg36c;J. Shore;;;erlouwa9mxt0hd06rb10ml8us;Out;;;;;;;;;;;;;;;;;;134,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;;;;0;14;16;Orlando City B;856;MC;1,0
2710881409;134;5;1;14;16;479lsfr4cwlzewpbuda3y2xv4;0;81,0;101,4;2024-08-18T23:17:56.696Z;2024-08-19T00:06:58Z;[{'id': 5159205079, 'qualifierId': 56, 'value': 'Left'}, {'id': 5159276257, 'qualifierId': 233, 'value': '129'}, {'id': 5159205081, 'qualifierId': 347}];abemsr9zh7bklu5jboks5ivpw;Y. Tsukada;;;erlouwa9mxt0hd06rb10ml8us;Out;;;;;;;;;;;;;;;;;;129,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;;0;14;16;New York City II;856;AML;1,0
2710881531;130;1;1;14;26;6ddsx316t3j0z6nolrky9k4r8;1;26,8;0,0;2024-08-18T23:18:06.321Z;2024-08-18T23:18:09Z;[{'id': 5159205687, 'qualifierId': 107}, {'id': 5159205697, 'qualifierId': 213, 'value': '1.43'}, {'id': 5159205691, 'qualifierId': 140, 'value': '28.1'}, {'id': 5159205689, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159205693, 'qualifierId': 141, 'value': '12.6'}, {'id': 5159205695, 'qualifierId': 212, 'value': '9.8'}];6sf0pdlzomnt3e1hlc4twyv4k;D. Baiera;;;erlouwa9mxt0hd06rb10ml8us;Pass;;;;;;;;;;;28,1;9,8;1,43;12,6;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;28,1;12,6;;;;;;;;0;14;26;Orlando City B;866;DR;1,0
2710881553;131;1;1;14;30;6ddsx316t3j0z6nolrky9k4r8;1;33,8;20,3;2024-08-18T23:18:09.777Z;2024-08-18T23:18:13Z;[{'id': 5159205817, 'qualifierId': 140, 'value': '22.0'}, {'id': 5159205813, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159205823, 'qualifierId': 213, 'value': '2.35'}, {'id': 5159205821, 'qualifierId': 212, 'value': '17.7'}, {'id': 5159205819, 'qualifierId': 141, 'value': '38.8'}];2676930j149yvanqev61emh62;J. Rozhansky;;;erlouwa9mxt0hd06rb10ml8us;Pass;;;;;;;;;;;22,0;17,7;2,35;38,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;22,0;38,8;;;;;;;;0;14;30;Orlando City B;870;MC;1,0
2710881573;132;1;1;14;33;6ddsx316t3j0z6nolrky9k4r8;1;21,4;46,3;2024-08-18T23:18:13.289Z;2024-08-18T23:18:15Z;[{'id': 5159205927, 'qualifierId': 212, 'value': '20.4'}, {'id': 5159205925, 'qualifierId': 141, 'value': '74.7'}, {'id': 5159205923, 'qualifierId': 140, 'value': '27.6'}, {'id': 5159205929, 'qualifierId': 213, 'value': '1.25'}, {'id': 5159205921, 'qualifierId': 56, 'value': 'Back'}];5bjavs7mhqjh1tlrfp4vj7od0;J. Lopez;;;erlouwa9mxt0hd06rb10ml8us;Pass;;;;;;;;;;;27,6;20,4;1,25;74,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;27,6;74,7;;;;;;;;0;14;33;Orlando City B;873;DL;1,0
2710881607;133;1;1;14;35;6ddsx316t3j0z6nolrky9k4r8;1;33,2;86,0;2024-08-18T23:18:15.562Z;2024-08-18T23:18:19Z;[{'id': 5159206059, 'qualifierId': 140, 'value': '38.8'}, {'id': 5159206063, 'qualifierId': 212, 'value': '9.1'}, {'id': 5159206057, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159206061, 'qualifierId': 141, 'value': '96.2'}, {'id': 5159206065, 'qualifierId': 213, 'value': '0.87'}];1ni0mewxcbo26d1xxetkdy3ca;M. Leong;;;erlouwa9mxt0hd06rb10ml8us;Pass;;;;;;;;;;;38,8;9,1;0,87;96,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;38,8;96,2;;;;;;;;0;14;35;Orlando City B;875;DC;1,0
2710881647;134;1;1;14;39;6ddsx316t3j0z6nolrky9k4r8;1;36,8;90,6;2024-08-18T23:18:19.241Z;2024-08-18T23:18:22Z;[{'id': 5159206327, 'qualifierId': 141, 'value': '87.4'}, {'id': 5159206331, 'qualifierId': 213, 'value': '3.24'}, {'id': 5159206323, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159206325, 'qualifierId': 140, 'value': '16.7'}, {'id': 5159206329, 'qualifierId': 212, 'value': '21.2'}];7uk47vm92xsvwdofmw1ppawyy;C. Tiao;;;erlouwa9mxt0hd06rb10ml8us;Pass;;;;;;;;;;;16,7;21,2;3,24;87,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;16,7;87,4;;;;;;;;0;14;39;Orlando City B;879;DC;1,0
2710881719;135;1;1;14;43;6ddsx316t3j0z6nolrky9k4r8;1;14,8;85,4;2024-08-18T23:18:22.874Z;2024-08-21T06:38:32Z;[{'id': 5159206667, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159206675, 'qualifierId': 213, 'value': '5.07'}, {'id': 5159206669, 'qualifierId': 140, 'value': '27.8'}, {'id': 5159206671, 'qualifierId': 141, 'value': '32.2'}, {'id': 5159206673, 'qualifierId': 212, 'value': '38.7'}, {'id': 5159206677, 'qualifierId': 1}];1ni0mewxcbo26d1xxetkdy3ca;M. Leong;;;erlouwa9mxt0hd06rb10ml8us;Pass;;;;;;;;;;;27,8;38,7;5,07;32,2;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;27,8;32,2;;;;;;;;0;14;43;Orlando City B;883;DC;1,0
2710881779;136;1;1;14;47;6ddsx316t3j0z6nolrky9k4r8;1;35,4;27,3;2024-08-18T23:18:26.713Z;2024-08-18T23:18:31Z;[{'id': 5159206937, 'qualifierId': 212, 'value': '25.7'}, {'id': 5159206925, 'qualifierId': 56, 'value': 'Right'}, {'id': 5159206933, 'qualifierId': 141, 'value': '5.5'}, {'id': 5159206931, 'qualifierId': 140, 'value': '55.4'}, {'id': 5159206939, 'qualifierId': 213, 'value': '5.67'}];2676930j149yvanqev61emh62;J. Rozhansky;;;erlouwa9mxt0hd06rb10ml8us;Pass;;;;;;;;;;;55,4;25,7;5,67;5,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;55,4;5,5;;;;;;;;0;14;47;Orlando City B;887;MC;1,0
2710881809;137;1;1;14;51;6ddsx316t3j0z6nolrky9k4r8;1;61,6;6,2;2024-08-18T23:18:31.617Z;2024-08-21T06:39:04Z;[{'id': 5159207065, 'qualifierId': 213, 'value': '1.69'}, {'id': 5159207053, 'qualifierId': 56, 'value': 'Center'}, {'id': 5159207059, 'qualifierId': 140, 'value': '60.3'}, {'id': 5159207061, 'qualifierId': 141, 'value': '23.7'}, {'id': 5159207063, 'qualifierId': 212, 'value': '12.0'}];6sf0pdlzomnt3e1hlc4twyv4k;D. Baiera;;;erlouwa9mxt0hd06rb10ml8us;Pass;;;;;;;;;;;60,3;12,0;1,69;23,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;60,3;23,7;;;;;;;;0;14;51;Orlando City B;891;DR;1,0
2710881859;138;1;1;14;54;6ddsx316t3j0z6nolrky9k4r8;1;67,1;24,9;2024-08-18T23:18:33.913Z;2024-08-18T23:18:37Z;[{'id': 5159207355, 'qualifierId': 141, 'value': '47.2'}, {'id': 5159207351, 'qualifierId': 140, 'value': '64.7'}, {'id': 5159207359, 'qualifierId': 213, 'value': '1.74'}, {'id': 5159207347, 'qualifierId': 56, 'value': 'Center'}, {'id': 5159207357, 'qualifierId': 212, 'value': '15.4'}];cwyml9l4tfvb4ceh8tv3au0wk;M. Carrizo;;;erlouwa9mxt0hd06rb10ml8us;Pass;;;;;;;;;;;64,7;15,4;1,74;47,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;64,7;47,2;;;;;;;;0;14;54;Orlando City B;894;MC;1,0
2710881917;139;1;1;14;57;6ddsx316t3j0z6nolrky9k4r8;1;68,8;48,2;2024-08-18T23:18:37.569Z;2024-08-18T23:18:43Z;[{'id': 5159207597, 'qualifierId': 212, 'value': '18.8'}, {'id': 5159207587, 'qualifierId': 56, 'value': 'Center'}, {'id': 5159207599, 'qualifierId': 213, 'value': '3.55'}, {'id': 5159207591, 'qualifierId': 140, 'value': '52.3'}, {'id': 5159207595, 'qualifierId': 141, 'value': '37.3'}];1cfm4ne1po0mld4bl37deg36c;J. Shore;;;erlouwa9mxt0hd06rb10ml8us;Pass;;;;;;;;;;;52,3;18,8;3,55;37,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;52,3;37,3;;;;;;;;0;14;57;Orlando City B;897;MC;1,0
