id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamPlayerFormation;value_Captain;value_PlayerPosition;value_Involved;value_TeamFormation;value_Resume;value_TeamKit;value_JerseyNumber;value_DirectionOfPlay;value_Length;value_Angle;value_PassEndX;value_Zone;value_KickOff;value_PassEndY;value_Launch;value_LongBall;value_OppositeRelatedEventId;value_NextEventGoalKick;value_Low;value_GoalKick;value_HeadPass;value_FlickOn;value_NextEventThrowIn;value_ThrowIn;value_Chipped;value_IntendedTackleTarget;value_Overrun;value_TakeOnOvertake;value_Offensive;value_OutOfPlay;value_BlockedPass;value_Defensive;value_TakeOnSpace;value_TouchTypePass;value_SwitchOfPlay;value_TouchTypeClearance;value_DeletedEventType;value_OutSwinger;value_Cross;value_RightFooted;value_High;value_Head;value_Assist;value_Blocked;value_OutOfBoxCentre;value_GkY;value_Assisted;value_BlockedX;value_GkX;value_IndividualPlay;value_GoalmouthZ;value_RelatedEventId;value_LowRight;value_RegularPlay;value_BlockedY;value_GoalmouthY;value_DefBlock;value_Foul;value_ShirtPull/Holding;value_Direct;value_FreeKickTaken;value_LeftFooted;value_DrivenCross;value_Straight;value_Left;value_TempBlocked;value_SmallBoxLeft;value_CornerTaken;value_InSwinger;value_PlayersCaughtOffside;value_NotVisible;value_Indirect;value_AttemptedTackle;value_LayOff;value_OverhitCross;value_Defensive1V1;value_BlockedCross;value_Right;value_RecklessOffence;value_YellowCard;value_TempMissed;value_BoxCentre;value_TacticalFoul;value_Shove/Push;value_LowLeft;value_NotAssisted;value_SwerveRight;value_FreeKick;value_Hands;value_ParriedSafe;value_Diving;value_MediumGkIntervention;value_Minutes;value_HighGkIntervention;value_FromCorner;value_GkYTimeOfGoal;value_Volley;value_GoalShotGameClock;value_GoalShotTimestamp;value_LowCentre;value_Deflection;value_GkXTimeOfGoal;value_EndType;value_Tactical;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_Weak;value_NotPastGoalLine;value_FirstTouch;value_MisHit;value_CloseRight;value_TouchTypeControl;value_PersistentInfringement;value_LowGkIntervention;value_KeeperThrow;value_ThroughBall;value_BoxRight;value_HighClaim;value_PullBack;value_IntentionalAssist;value_HighCentre;value_ParriedDanger;value_Standing;value_Fumble;value_Collected;value_OverArm;value_SetPiece;value_Dissent;value_Handball;value_GkKickFromHands;value_AerialFoul;value_FollowsADribble;value_HighLeft;value_1On1;value_BigChance;value_BoxLeft;value_BlockedClearance;value_LastLine;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2681902445;245;5;1;22;11;5ou8b446l1sl8frblkz3xi17g;1;39,4;-1,7;2024-05-03T21:25:57.467Z;2024-05-03T21:26:05Z;[{'id': 5000043305, 'qualifierId': 233, 'value': '203'}, {'id': 5000043291, 'qualifierId': 56, 'value': 'Back'}, {'id': 5000043293, 'qualifierId': 347}];a89drfd4adts1cbtqa77l1boq;B. Pope;;;cjkq0scyme5g3wyue9l5b04k4;Out;;;;;;;;;;;;;;;;;;203,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;;;;;;;;;0;0;22;11;Vancouver Whitecaps II;1331;DR;1,0
2681902461;246;1;1;22;29;5ou8b446l1sl8frblkz3xi17g;1;41,7;0,0;2024-05-03T21:26:15.131Z;2024-05-03T21:26:16Z;[{'id': 5000043425, 'qualifierId': 141, 'value': '12.6'}, {'id': 5000043427, 'qualifierId': 212, 'value': '25.2'}, {'id': 5000043429, 'qualifierId': 213, 'value': '2.74'}, {'id': 5000043421, 'qualifierId': 56, 'value': 'Back'}, {'id': 5000043431, 'qualifierId': 1}, {'id': 5000043419, 'qualifierId': 107}, {'id': 5000043423, 'qualifierId': 140, 'value': '19.6'}];a89drfd4adts1cbtqa77l1boq;B. Pope;;;cjkq0scyme5g3wyue9l5b04k4;Pass;;;;;;;;;;25,2;2,74;19,6;;;12,6;;1,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;19,6;12,6;;;;;;;0;0;22;29;Vancouver Whitecaps II;1349;DR;1,0
2681902465;247;1;1;22;31;5ou8b446l1sl8frblkz3xi17g;1;19,9;14,3;2024-05-03T21:26:16.746Z;2024-05-03T21:26:24Z;[{'id': 5000043469, 'qualifierId': 212, 'value': '34.8'}, {'id': 5000043467, 'qualifierId': 141, 'value': '65.5'}, {'id': 5000043471, 'qualifierId': 213, 'value': '1.54'}, {'id': 5000043463, 'qualifierId': 56, 'value': 'Back'}, {'id': 5000043473, 'qualifierId': 1}, {'id': 5000043465, 'qualifierId': 140, 'value': '20.9'}];d1xlw5bza316m39f9n82hir1m;K. Rad;;;cjkq0scyme5g3wyue9l5b04k4;Pass;;;;;;;;;;34,8;1,54;20,9;;;65,5;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;20,9;65,5;;;;;;;0;0;22;31;Vancouver Whitecaps II;1351;DL;1,0
2681902469;204;83;1;22;36;eo64tqkioegeb09iice2hf8bt;0;78,7;26,8;2024-05-03T21:26:22.309Z;2024-05-03T21:27:15Z;[{'id': 5000044145, 'qualifierId': 399, 'value': 'dv0qqd4mx117y4al165nsdic4'}];dvk85r457e15hg0pw5rig0222;J. Herdman;;;cjkq0scyme5g3wyue9l5b04k4;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;;;0;0;22;36;Portland Timbers II;1356;FWR;1,0
2681902477;248;1;1;22;38;5ou8b446l1sl8frblkz3xi17g;1;22,9;71,5;2024-05-03T21:26:24.187Z;2024-05-03T21:26:33Z;[{'id': 5000043545, 'qualifierId': 56, 'value': 'Back'}, {'id': 5000043553, 'qualifierId': 213, 'value': '4.10'}, {'id': 5000043549, 'qualifierId': 141, 'value': '49.3'}, {'id': 5000043547, 'qualifierId': 140, 'value': '12.8'}, {'id': 5000043551, 'qualifierId': 212, 'value': '18.4'}];dv0qqd4mx117y4al165nsdic4;T. Clegg;;;cjkq0scyme5g3wyue9l5b04k4;Pass;;;;;;;;;;18,4;4,1;12,8;;;49,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;12,8;49,3;;;;;;;0;0;22;38;Vancouver Whitecaps II;1358;DC;1,0
2681902479;249;1;1;22;47;5ou8b446l1sl8frblkz3xi17g;1;18,4;38,5;2024-05-03T21:26:33.227Z;2024-05-03T21:27:36Z;[{'id': 5000043569, 'qualifierId': 213, 'value': '4.45'}, {'id': 5000043567, 'qualifierId': 212, 'value': '16.8'}, {'id': 5000043561, 'qualifierId': 56, 'value': 'Back'}, {'id': 5000043565, 'qualifierId': 141, 'value': '14.6'}, {'id': 5000043563, 'qualifierId': 140, 'value': '14.3'}];aja8uwk6vyjzzd5nvkh7pbtux;T. Muse;;;cjkq0scyme5g3wyue9l5b04k4;Pass;;;;;;;;;;16,8;4,45;14,3;;;14,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;14,3;14,6;;;;;;;0;0;22;47;Vancouver Whitecaps II;1367;GK;1,0
2681902483;250;1;1;22;49;5ou8b446l1sl8frblkz3xi17g;1;14,2;14,4;2024-05-03T21:26:34.891Z;2024-05-03T21:26:39Z;[{'id': 5000043593, 'qualifierId': 56, 'value': 'Back'}, {'id': 5000043601, 'qualifierId': 213, 'value': '0.31'}, {'id': 5000043599, 'qualifierId': 212, 'value': '12.6'}, {'id': 5000043597, 'qualifierId': 141, 'value': '20.1'}, {'id': 5000043595, 'qualifierId': 140, 'value': '25.6'}];d1xlw5bza316m39f9n82hir1m;K. Rad;;;cjkq0scyme5g3wyue9l5b04k4;Pass;;;;;;;;;;12,6;0,31;25,6;;;20,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;25,6;20,1;;;;;;;0;0;22;49;Vancouver Whitecaps II;1369;DL;1,0
2681902489;251;1;1;22;53;5ou8b446l1sl8frblkz3xi17g;1;25,4;28,2;2024-05-03T21:26:39.291Z;2024-05-03T21:26:43Z;[{'id': 5000043669, 'qualifierId': 213, 'value': '0.80'}, {'id': 5000043661, 'qualifierId': 56, 'value': 'Back'}, {'id': 5000043667, 'qualifierId': 212, 'value': '28.8'}, {'id': 5000043665, 'qualifierId': 141, 'value': '58.7'}, {'id': 5000043663, 'qualifierId': 140, 'value': '44.4'}];druwx3n136woly4objqgk7tp0;A. Enriquez;;;cjkq0scyme5g3wyue9l5b04k4;Pass;;;;;;;;;;28,8;0,8;44,4;;;58,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;44,4;58,7;;;;;;;0;0;22;53;Vancouver Whitecaps II;1373;MC;1,0
2681902495;252;1;1;22;57;5ou8b446l1sl8frblkz3xi17g;1;55,5;65,5;2024-05-03T21:26:43.371Z;2024-05-03T21:26:48Z;[{'id': 5000043723, 'qualifierId': 213, 'value': '0.70'}, {'id': 5000043717, 'qualifierId': 140, 'value': '73.8'}, {'id': 5000043719, 'qualifierId': 141, 'value': '89.3'}, {'id': 5000043721, 'qualifierId': 212, 'value': '25.1'}, {'id': 5000043715, 'qualifierId': 56, 'value': 'Left'}];7t8o8pe93me2pef74vw21nr6y;J. Penn;;;cjkq0scyme5g3wyue9l5b04k4;Pass;;;;;;;;;;25,1;0,7;73,8;;;89,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;73,8;89,3;;;;;;;0;0;22;57;Vancouver Whitecaps II;1377;AMC;1,0
2681902497;205;45;1;23;2;eo64tqkioegeb09iice2hf8bt;0;15,8;22,6;2024-05-03T21:26:48.731Z;2024-05-10T11:51:21Z;[{'id': 5000043765, 'qualifierId': 233, 'value': '253'}, {'id': 5000043727, 'qualifierId': 56, 'value': 'Back'}, {'id': 5000043729, 'qualifierId': 285}];3yk1gwm7jptmbal0vcwr24is4;F. Linder;;;cjkq0scyme5g3wyue9l5b04k4;Challenge;;;;;;;;;;;;;;;;;;253,0;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;;;0;0;23;2;Portland Timbers II;1382;DC;1,0
2681902501;253;3;1;23;2;5ou8b446l1sl8frblkz3xi17g;1;84,2;77,4;2024-05-03T21:26:48.731Z;2024-05-10T11:51:21Z;[{'id': 5000043759, 'qualifierId': 233, 'value': '205'}, {'id': 5000043749, 'qualifierId': 286}, {'id': 5000043747, 'qualifierId': 56, 'value': 'Center'}, {'id': 5016448785, 'qualifierId': 465}];a5tjyddv4t8eg9wcum3o15qfo;S. Jura;;;cjkq0scyme5g3wyue9l5b04k4;Take On;;;;;;;;;;;;;;;;;;205,0;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;;;;;;;;;0;0;23;2;Vancouver Whitecaps II;1382;DC;1,0
2681902527;254;1;1;23;4;5ou8b446l1sl8frblkz3xi17g;1;92,5;79,1;2024-05-03T21:26:49.915Z;2024-05-10T11:42:36Z;[{'id': 5000043877, 'qualifierId': 155}, {'id': 5016448921, 'qualifierId': 224}, {'id': 5000043875, 'qualifierId': 2}, {'id': 5000043881, 'qualifierId': 140, 'value': '94.2'}, {'id': 5000043889, 'qualifierId': 1}, {'id': 5000043879, 'qualifierId': 56, 'value': 'Right'}, {'id': 5000043893, 'qualifierId': 345}, {'id': 5000043883, 'qualifierId': 141, 'value': '9.4'}, {'id': 5000043887, 'qualifierId': 213, 'value': '4.75'}, {'id': 5000043885, 'qualifierId': 212, 'value': '47.4'}, {'id': 5016448923, 'qualifierId': 72}];a5tjyddv4t8eg9wcum3o15qfo;S. Jura;;;cjkq0scyme5g3wyue9l5b04k4;Pass;;;;;;;;;;47,4;4,75;94,2;;;9,4;;1,0;;;;;;;;;1,0;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;94,2;9,4;;;;;;;0;0;23;4;Vancouver Whitecaps II;1384;DC;1,0
2681902529;206;83;1;23;12;eo64tqkioegeb09iice2hf8bt;0;6,1;96,3;2024-05-03T21:26:58.164Z;2024-05-03T21:27:15Z;[{'id': 5000044143, 'qualifierId': 399, 'value': '5nykil6w1bxfevpp2c5rr32fo'}];249t35evpr3aasx0uczjs2j9w;M. Gherasimencov;;;cjkq0scyme5g3wyue9l5b04k4;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;;;0;0;23;12;Portland Timbers II;1392;DML;1,0
2681902545;255;1;1;23;13;5ou8b446l1sl8frblkz3xi17g;1;91,4;4,7;2024-05-03T21:26:58.923Z;2024-05-03T21:27:02Z;[{'id': 5000043985, 'qualifierId': 213, 'value': '3.08'}, {'id': 5000043981, 'qualifierId': 141, 'value': '6.5'}, {'id': 5000043983, 'qualifierId': 212, 'value': '20.0'}, {'id': 5000043979, 'qualifierId': 140, 'value': '72.4'}, {'id': 5000043977, 'qualifierId': 56, 'value': 'Right'}];5nykil6w1bxfevpp2c5rr32fo;J. Jones-Riley;;;cjkq0scyme5g3wyue9l5b04k4;Pass;;;;;;;;;;20,0;3,08;72,4;;;6,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;72,4;6,5;;;;;;;0;0;23;13;Vancouver Whitecaps II;1393;AMR;1,0
2681902549;256;1;1;23;16;5ou8b446l1sl8frblkz3xi17g;1;66,0;6,4;2024-05-03T21:27:02.618Z;2024-05-03T21:27:05Z;[{'id': 5000044015, 'qualifierId': 141, 'value': '13.7'}, {'id': 5000044013, 'qualifierId': 140, 'value': '53.0'}, {'id': 5000044019, 'qualifierId': 213, 'value': '2.79'}, {'id': 5000044017, 'qualifierId': 212, 'value': '14.5'}, {'id': 5000044011, 'qualifierId': 56, 'value': 'Right'}];a89drfd4adts1cbtqa77l1boq;B. Pope;;;cjkq0scyme5g3wyue9l5b04k4;Pass;;;;;;;;;;14,5;2,79;53,0;;;13,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;53,0;13,7;;;;;;;0;0;23;16;Vancouver Whitecaps II;1396;DR;1,0
2681902551;257;1;1;23;19;5ou8b446l1sl8frblkz3xi17g;1;55,2;16,8;2024-05-03T21:27:05.418Z;2024-05-03T21:27:07Z;[{'id': 5000044025, 'qualifierId': 56, 'value': 'Center'}, {'id': 5000044033, 'qualifierId': 213, 'value': '1.65'}, {'id': 5000044031, 'qualifierId': 212, 'value': '28.8'}, {'id': 5000044027, 'qualifierId': 140, 'value': '53.0'}, {'id': 5000044029, 'qualifierId': 141, 'value': '59.0'}];d1xlw5bza316m39f9n82hir1m;K. Rad;;;cjkq0scyme5g3wyue9l5b04k4;Pass;;;;;;;;;;28,8;1,65;53,0;;;59,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;53,0;59,0;;;;;;;0;0;23;19;Vancouver Whitecaps II;1399;DL;1,0
2681902555;258;1;1;23;21;5ou8b446l1sl8frblkz3xi17g;1;53,0;59,0;2024-05-03T21:27:07.162Z;2024-05-03T21:27:08Z;[{'id': 5000044055, 'qualifierId': 213, 'value': '1.21'}, {'id': 5000044051, 'qualifierId': 141, 'value': '69.1'}, {'id': 5000044053, 'qualifierId': 212, 'value': '7.4'}, {'id': 5000044047, 'qualifierId': 56, 'value': 'Center'}, {'id': 5000044049, 'qualifierId': 140, 'value': '55.5'}];dv0qqd4mx117y4al165nsdic4;T. Clegg;;;cjkq0scyme5g3wyue9l5b04k4;Pass;;;;;;;;;;7,4;1,21;55,5;;;69,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;55,5;69,1;;;;;;;0;0;23;21;Vancouver Whitecaps II;1401;DC;1,0
2681902557;259;1;1;23;22;5ou8b446l1sl8frblkz3xi17g;1;55,5;69,1;2024-05-03T21:27:08.091Z;2024-05-10T11:42:48Z;[{'id': 5000044065, 'qualifierId': 141, 'value': '57.6'}, {'id': 5000044067, 'qualifierId': 212, 'value': '12.7'}, {'id': 5000044069, 'qualifierId': 213, 'value': '3.81'}, {'id': 5000044061, 'qualifierId': 56, 'value': 'Back'}, {'id': 5000044063, 'qualifierId': 140, 'value': '46.0'}, {'id': 5016449191, 'qualifierId': 156}];a5tjyddv4t8eg9wcum3o15qfo;S. Jura;;;cjkq0scyme5g3wyue9l5b04k4;Pass;;;;;;;;;;12,7;3,81;46,0;;;57,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;46,0;57,6;;;;;;;0;0;23;22;Vancouver Whitecaps II;1402;DC;1,0
2681902565;260;1;1;23;24;5ou8b446l1sl8frblkz3xi17g;1;46,0;57,6;2024-05-03T21:27:09.866Z;2024-05-03T21:27:12Z;[{'id': 5000044101, 'qualifierId': 141, 'value': '33.1'}, {'id': 5000044105, 'qualifierId': 213, 'value': '4.64'}, {'id': 5000044099, 'qualifierId': 140, 'value': '44.8'}, {'id': 5000044097, 'qualifierId': 56, 'value': 'Back'}, {'id': 5000044103, 'qualifierId': 212, 'value': '16.7'}];dv0qqd4mx117y4al165nsdic4;T. Clegg;;;cjkq0scyme5g3wyue9l5b04k4;Pass;;;;;;;;;;16,7;4,64;44,8;;;33,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;44,8;33,1;;;;;;;0;0;23;24;Vancouver Whitecaps II;1404;DC;1,0
2681902571;261;1;1;23;26;5ou8b446l1sl8frblkz3xi17g;1;43,6;31,0;2024-05-03T21:27:12.491Z;2024-05-03T21:27:15Z;[{'id': 5000044135, 'qualifierId': 141, 'value': '10.4'}, {'id': 5000044133, 'qualifierId': 140, 'value': '50.9'}, {'id': 5000044139, 'qualifierId': 213, 'value': '5.21'}, {'id': 5000044137, 'qualifierId': 212, 'value': '16.0'}, {'id': 5000044131, 'qualifierId': 56, 'value': 'Right'}];d1xlw5bza316m39f9n82hir1m;K. Rad;;;cjkq0scyme5g3wyue9l5b04k4;Pass;;;;;;;;;;16,0;5,21;50,9;;;10,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;50,9;10,4;;;;;;;0;0;23;26;Vancouver Whitecaps II;1406;DL;1,0
2681902575;262;1;1;23;29;5ou8b446l1sl8frblkz3xi17g;1;45,8;11,3;2024-05-03T21:27:15.211Z;2024-05-03T21:27:17Z;[{'id': 5000044153, 'qualifierId': 56, 'value': 'Back'}, {'id': 5000044161, 'qualifierId': 213, 'value': '2.21'}, {'id': 5000044155, 'qualifierId': 140, 'value': '35.0'}, {'id': 5000044157, 'qualifierId': 141, 'value': '33.7'}, {'id': 5000044159, 'qualifierId': 212, 'value': '19.0'}];3f5g2kijev81v9nzwsyxwiiju;A. Moreno;;;cjkq0scyme5g3wyue9l5b04k4;Pass;;;;;;;;;;19,0;2,21;35,0;;;33,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;35,0;33,7;;;;;;;0;0;23;29;Vancouver Whitecaps II;1409;MC;1,0
2681902585;263;1;1;23;31;5ou8b446l1sl8frblkz3xi17g;1;32,4;34,6;2024-05-03T21:27:17.290Z;2024-05-03T21:27:22Z;[{'id': 5000044217, 'qualifierId': 212, 'value': '23.5'}, {'id': 5000044219, 'qualifierId': 213, 'value': '1.58'}, {'id': 5000044211, 'qualifierId': 56, 'value': 'Back'}, {'id': 5000044213, 'qualifierId': 140, 'value': '32.1'}, {'id': 5000044215, 'qualifierId': 141, 'value': '69.1'}];d1xlw5bza316m39f9n82hir1m;K. Rad;;;cjkq0scyme5g3wyue9l5b04k4;Pass;;;;;;;;;;23,5;1,58;32,1;;;69,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;32,1;69,1;;;;;;;0;0;23;31;Vancouver Whitecaps II;1411;DL;1,0
2681902593;264;1;1;23;36;5ou8b446l1sl8frblkz3xi17g;1;35,2;66,6;2024-05-03T21:27:22.187Z;2024-05-03T21:27:28Z;[{'id': 5000044263, 'qualifierId': 213, 'value': '5.71'}, {'id': 5000044255, 'qualifierId': 56, 'value': 'Right'}, {'id': 5000044259, 'qualifierId': 141, 'value': '14.7'}, {'id': 5000044257, 'qualifierId': 140, 'value': '87.6'}, {'id': 5000044265, 'qualifierId': 1}, {'id': 5000044253, 'qualifierId': 155}, {'id': 5000044261, 'qualifierId': 212, 'value': '65.4'}];dv0qqd4mx117y4al165nsdic4;T. Clegg;;;cjkq0scyme5g3wyue9l5b04k4;Pass;;;;;;;;;;65,4;5,71;87,6;;;14,7;;1,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;87,6;14,7;;;;;;;0;0;23;36;Vancouver Whitecaps II;1416;DC;1,0
2681902595;265;50;1;23;42;5ou8b446l1sl8frblkz3xi17g;1;88,2;9,6;2024-05-03T21:27:28.619Z;2024-05-03T21:27:33Z;[{'id': 5000044327, 'qualifierId': 233, 'value': '207'}, {'id': 5000044271, 'qualifierId': 286}, {'id': 5000044269, 'qualifierId': 56, 'value': 'Right'}];5nykil6w1bxfevpp2c5rr32fo;J. Jones-Riley;;;cjkq0scyme5g3wyue9l5b04k4;Dispossessed;;;;;;;;;;;;;;;;;;207,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;;;;;;;;;0;0;23;42;Vancouver Whitecaps II;1422;AMR;1,0
