id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_PlayerPosition;value_TeamPlayerFormation;value_Captain;value_Resume;value_TeamFormation;value_Involved;value_JerseyNumber;value_TeamKit;value_DirectionOfPlay;value_PassEndY;value_Length;value_Angle;value_Zone;value_KickOff;value_PassEndX;value_Chipped;value_LongBall;value_HeadPass;value_OppositeRelatedEventId;value_BlockedPass;value_Offensive;value_Defensive;value_LeftFooted;value_OutSwinger;value_Cross;value_BlockedCross;value_Left;value_IntentionalAssist;value_InSwinger;value_CornerTaken;value_Assist;value_RightFooted;value_Head;value_FromCorner;value_High;value_GkY;value_RelatedEventId;value_Assisted;value_GoalmouthY;value_FirstTouch;value_GkX;value_BoxDeepLeft;value_GoalmouthZ;value_NextEventGoalKick;value_GoalKick;value_TakeOnOvertake;value_TouchTypePass;value_Launch;value_IntendedTackleTarget;value_LayOff;value_TouchTypeClearance;value_2NdAssist;value_RegularPlay;value_LowCentre;value_GkYTimeOfGoal;value_GoalShotGameClock;value_2NdAssisted;value_2NdRelatedEventId;value_BigChance;value_BoxCentre;value_GoalShotTimestamp;value_GkXTimeOfGoal;value_FloatedCross;value_Straight;value_MediumGkIntervention;value_KeeperThrow;value_TouchTypeControl;value_OutOfPlay;value_HighLeft;value_FlickOn;value_DeletedEventType;value_OverhitCross;value_NextEventThrowIn;value_ThrowIn;value_PlayersCaughtOffside;value_Indirect;value_FreeKickTaken;value_ThroughBall;value_Right;value_HighClaim;value_HighGkIntervention;value_SwitchOfPlay;value_AttemptedTackle;value_Direct;value_Foul;value_TakeOnSpace;value_LowGkIntervention;value_Injury;value_InjuredPlayerId;value_BlockedX;value_BlockedY;value_Sliding;value_OtherBodyPart;value_ParriedSafe;value_YellowCard;value_RecklessOffence;value_OutOfBoxCentre;value_Blocked;value_Volley;value_NotAssisted;value_IndividualPlay;value_DefBlock;value_PullBack;value_LeadingToAttempt;value_RelatedError1Id;value_LowLeft;value_Diving;value_Hands;value_Collected;value_NotVisible;value_GkHoof;value_Defensive1V1;value_Low;value_OverArm;value_RefereeDelay;value_OtherReason;value_Overrun;value_KeeperTouched;value_BlockedClearance;value_SmallBoxCentre;value_Standing;value_Minutes;value_LowRight;value_BoxRight;value_SixYardBlocked;value_HighRight;value_BoxDeepRight;value_Strong;value_ShirtPull/Holding;value_TacticalFoul;value_EndType;value_Tactical;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_CaptainChange;value_Shove/Push;value_Handball;value_HighCentre;value_Deflection;value_Reaching;value_Caught;value_FairPlay;value_Stooping;value_Feet;value_GkKickFromHands;value_LeadingToGoal;value_ParriedDanger;value_VideoCoverageLost;value_HitBar;value_HitWoodwork;value_Dissent;value_OwnPlayer;value_EndOfOffside;value_GoalDisallowed;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2695222695;1;34;16;0;0;6ubc4y1v6hr63mca7ica4hp90;1;0,0;0,0;2024-06-08T23:21:12.621Z;2024-06-09T00:11:12Z;[{'id': 5072750869, 'qualifierId': 44, 'value': '1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5'}, {'id': 5072750875, 'qualifierId': 131, 'value': '1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0'}, {'id': 5072815971, 'qualifierId': 194, 'value': 'exk9svcdgcbn05ms00fhorvv8'}, {'id': 5072750877, 'qualifierId': 227, 'value': '0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0'}, {'id': 5072750873, 'qualifierId': 130, 'value': '4'}, {'id': 5072750867, 'qualifierId': 30, 'value': '4npcsyrhri5kmeks8gfon146i, exk9svcdgcbn05ms00fhorvv8, 6bg69aksa8wb6wmu7w81is8yy, 603sxl8xsij9kep03px6s85m2, avxfzgoe2y0opif75qu3aeb6c, ezda0qbkzxiyuxmpc360mcdn8, 3ve0xap9f0gjsslhgjsmakx04, drt65b9m2f494wnoyep49bn1m, f12wt1v2qf2siv8p6q6x2bxuc, 7bxp7ho4cmsoviw19q4bxr02c, 9qhpi9y9iujvkbocafhgrj04q, 2v9pdg70kewaarbz4jzsh00a2, 3xd2kq7cxmvdbqsfzgi644c4q, doqbp8fg8hke6hhifdr4jzklw, 1mgojctk6vwsxz2rhurggk1sk, dercetgxemr74f5yasq86s5t6, 35i699wz5v6nush729peu776c, 3sg9rl2w343fvx1uv046ox4pg, avg8cobjwujoc3os8q8755tlg, 7ofdnarha4k4b8nggld7gxnqi'}, {'id': 5072750871, 'qualifierId': 59, 'value': '51, 39, 40, 36, 43, 54, 48, 86, 68, 41, 60, 26, 44, 56, 58, 66, 71, 77, 79, 97'}, {'id': 5072801989, 'qualifierId': 197, 'value': '18743'}];;;;;dbyonzm0reey10b1x155gs0lw;Team set up;;;;;4,0;;;18743,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;0;0;0;0;Huntsville City;0;;
2695226901;1;34;16;0;0;4gymgvqmve0m2vh89v84tt3x0;1;0,0;0,0;2024-06-08T23:45:03.763Z;2024-06-09T01:43:20Z;[{'id': 5072774251, 'qualifierId': 44, 'value': '1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5'}, {'id': 5072774259, 'qualifierId': 227, 'value': '0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0'}, {'id': 5072941517, 'qualifierId': 194, 'value': '2mmciwk6gllcf11plcch710yc'}, {'id': 5072774249, 'qualifierId': 30, 'value': '2mmciwk6gllcf11plcch710yc, 6jzijlp0e2w4qjan9eto35wd0, 9ncybediodv8share9pox2kno, 6z58yyouaevipxrmrmorcz0no, 42zmyz1t6mqap5pyfqxiaadqs, bmax1bmduvrpp0lfh4do0yj9w, dz7v9xfcwdvjioeyv4z54neqy, 5mkyx29nr54rr3quwdgfpz3oq, 5m3bxdstyhzoplpzam8c94t90, 7udp171hmb1rdixg9awx93h1w, 6qe888q8yqq73bxr27jbyu2hg, 374euncv00zs2oy6ux1u519be, bshus335cwlnpdzl7ct1gpn9w, 85in99s7xubh5uixdnztdbcpg, ecnah6vlfo0o5cx42il8cegb8, amcmxrycu0kldox7qdohow2ui, 1kr4ax5uy3f9gbjzr34u0svf8, 2ijhxcgr8wqnb8ovss9064jmy, 6prn3rxp49rsfl8mxq2tqzf9w, c08hvq1hplcct8kxrxucfpqp6'}, {'id': 5072774253, 'qualifierId': 59, 'value': '1, 5, 3, 8, 40, 25, 17, 32, 9, 78, 10, 13, 24, 31, 36, 38, 47, 56, 77, 28'}, {'id': 5072774257, 'qualifierId': 131, 'value': '1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0'}, {'id': 5072774255, 'qualifierId': 130, 'value': '8'}, {'id': 5072801769, 'qualifierId': 197, 'value': '19319'}];;;;;dbyonzm0reey10b1x155gs0lw;Team set up;;;;;8,0;;;19319,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;;;;;;;;;0;0;0;0;Crown Legacy;0;;
2695231869;2;32;1;0;0;6ubc4y1v6hr63mca7ica4hp90;1;0,0;0,0;2024-06-09T00:03:56.013Z;2024-06-09T00:03:57Z;[{'id': 5072802635, 'qualifierId': 127, 'value': 'Left to Right'}];;;;;dbyonzm0reey10b1x155gs0lw;Start;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;0;0;0;0;Huntsville City;0;;
2695231859;2;32;1;0;0;4gymgvqmve0m2vh89v84tt3x0;1;0,0;0,0;2024-06-09T00:03:56.013Z;2024-06-14T06:57:08Z;[{'id': 5072802613, 'qualifierId': 127, 'value': 'Right to Left'}];;;;;dbyonzm0reey10b1x155gs0lw;Start;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;;;;;;;;;0;0;0;0;Crown Legacy;0;;
2695231877;3;1;1;0;0;4gymgvqmve0m2vh89v84tt3x0;1;50,2;50,0;2024-06-09T00:03:56.014Z;2024-06-09T00:04:00Z;[{'id': 5072802685, 'qualifierId': 141, 'value': '50.3'}, {'id': 5072802687, 'qualifierId': 212, 'value': '14.9'}, {'id': 5072802689, 'qualifierId': 213, 'value': '3.13'}, {'id': 5072802681, 'qualifierId': 56, 'value': 'Back'}, {'id': 5072802691, 'qualifierId': 279, 'value': 'S'}, {'id': 5072802683, 'qualifierId': 140, 'value': '36.0'}];7udp171hmb1rdixg9awx93h1w;T. Pasnik;;;dbyonzm0reey10b1x155gs0lw;Pass;;;;;;;;;;50,3;14,9;3,13;;;36,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;36,0;50,3;;;;;;;0;0;0;0;Crown Legacy;0;AMC;1,0
2695231879;4;1;1;0;4;4gymgvqmve0m2vh89v84tt3x0;0;36,0;50,3;2024-06-09T00:04:00.459Z;2024-06-09T00:05:01Z;[{'id': 5072802697, 'qualifierId': 56, 'value': 'Right'}, {'id': 5072802703, 'qualifierId': 141, 'value': '12.9'}, {'id': 5072802695, 'qualifierId': 155}, {'id': 5072802711, 'qualifierId': 213, 'value': '5.74'}, {'id': 5072802699, 'qualifierId': 140, 'value': '75.9'}, {'id': 5072802707, 'qualifierId': 212, 'value': '49.0'}, {'id': 5072802715, 'qualifierId': 1}];6z58yyouaevipxrmrmorcz0no;I. Johnston;;;dbyonzm0reey10b1x155gs0lw;Pass;;;;;;;;;;12,9;49,0;5,74;;;75,9;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;75,9;12,9;;;;;;;0;0;0;4;Crown Legacy;4;MC;1,0
2695231899;3;1;1;0;6;6ubc4y1v6hr63mca7ica4hp90;0;27,7;82,0;2024-06-09T00:04:02.413Z;2024-06-09T00:04:03Z;[{'id': 5072802815, 'qualifierId': 212, 'value': '18.6'}, {'id': 5072802811, 'qualifierId': 140, 'value': '45.3'}, {'id': 5072802807, 'qualifierId': 3}, {'id': 5072802809, 'qualifierId': 56, 'value': 'Back'}, {'id': 5072802817, 'qualifierId': 213, 'value': '0.10'}, {'id': 5072802813, 'qualifierId': 141, 'value': '84.8'}];6bg69aksa8wb6wmu7w81is8yy;J. Forbes;;;dbyonzm0reey10b1x155gs0lw;Pass;;;;;;;;;;84,8;18,6;0,1;;;45,3;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;45,3;84,8;;;;;;;0;0;0;6;Huntsville City;6;DC;1,0
2695231911;5;1;1;0;7;4gymgvqmve0m2vh89v84tt3x0;0;53,1;14,7;2024-06-09T00:04:03.676Z;2024-06-09T00:43:04Z;[{'id': 5072802893, 'qualifierId': 56, 'value': 'Center'}, {'id': 5072802891, 'qualifierId': 3}, {'id': 5072802899, 'qualifierId': 212, 'value': '16.0'}, {'id': 5072802901, 'qualifierId': 213, 'value': '0.70'}, {'id': 5072802895, 'qualifierId': 140, 'value': '64.8'}, {'id': 5072802897, 'qualifierId': 141, 'value': '29.8'}];6jzijlp0e2w4qjan9eto35wd0;J. Sangwa;;;dbyonzm0reey10b1x155gs0lw;Pass;;;;;;;;;;29,8;16,0;0,7;;;64,8;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;64,8;29,8;;;;;;;0;0;0;7;Crown Legacy;7;DR;1,0
2695231933;4;1;1;0;10;6ubc4y1v6hr63mca7ica4hp90;0;34,5;66,1;2024-06-09T00:04:06.394Z;2024-06-09T01:03:22Z;[{'id': 5072803023, 'qualifierId': 140, 'value': '38.4'}, {'id': 5072803025, 'qualifierId': 141, 'value': '66.3'}, {'id': 5072803021, 'qualifierId': 56, 'value': 'Back'}, {'id': 5072803029, 'qualifierId': 213, 'value': '0.03'}, {'id': 5072803019, 'qualifierId': 3}, {'id': 5072803027, 'qualifierId': 212, 'value': '4.1'}];3ve0xap9f0gjsslhgjsmakx04;A. John;;;dbyonzm0reey10b1x155gs0lw;Pass;;;;;;;;;;66,3;4,1;0,03;;;38,4;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;38,4;66,3;;;;;;;0;0;0;10;Huntsville City;10;MC;1,0
2695231939;6;1;1;0;11;4gymgvqmve0m2vh89v84tt3x0;0;63,4;34,8;2024-06-09T00:04:07.243Z;2024-06-14T07:05:37Z;[{'id': 5072803047, 'qualifierId': 140, 'value': '66.4'}, {'id': 5072803101, 'qualifierId': 233, 'value': '5'}, {'id': 5072803045, 'qualifierId': 56, 'value': 'Center'}, {'id': 5072803051, 'qualifierId': 212, 'value': '3.2'}, {'id': 5072803099, 'qualifierId': 236}, {'id': 5072803053, 'qualifierId': 213, 'value': '0.09'}, {'id': 5072803049, 'qualifierId': 141, 'value': '35.2'}, {'id': 5072803105, 'qualifierId': 286}];6z58yyouaevipxrmrmorcz0no;I. Johnston;;;dbyonzm0reey10b1x155gs0lw;Pass;;;;;;;;;;35,2;3,2;0,09;;;66,4;;;;5,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;66,4;35,2;;;;;;;0;0;0;11;Crown Legacy;11;MC;1,0
2695231947;5;74;1;0;11;6ubc4y1v6hr63mca7ica4hp90;1;37,4;68,5;2024-06-09T00:04:07.244Z;2024-06-09T01:03:28Z;[{'id': 5072803079, 'qualifierId': 56, 'value': 'Back'}, {'id': 5072803081, 'qualifierId': 285}, {'id': 5072803121, 'qualifierId': 233, 'value': '6'}];3ve0xap9f0gjsslhgjsmakx04;A. John;;;dbyonzm0reey10b1x155gs0lw;Blocked Pass;;;;;;;;;;;;;;;;;;;6,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;0;0;0;11;Huntsville City;11;MC;1,0
2695231955;7;1;1;0;13;4gymgvqmve0m2vh89v84tt3x0;1;57,2;38,3;2024-06-09T00:04:09.516Z;2024-06-09T00:10:24Z;[{'id': 5072803139, 'qualifierId': 140, 'value': '41.9'}, {'id': 5072803141, 'qualifierId': 141, 'value': '62.9'}, {'id': 5072803143, 'qualifierId': 212, 'value': '23.2'}, {'id': 5072803145, 'qualifierId': 213, 'value': '2.34'}, {'id': 5072803137, 'qualifierId': 56, 'value': 'Back'}];5mkyx29nr54rr3quwdgfpz3oq;E. O'Brien;;;dbyonzm0reey10b1x155gs0lw;Pass;;;;;;;;;;62,9;23,2;2,34;;;41,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;41,9;62,9;;;;;;;0;0;0;13;Crown Legacy;13;MC;1,0
2695231977;8;1;1;0;17;4gymgvqmve0m2vh89v84tt3x0;1;40,1;72,7;2024-06-09T00:04:13.692Z;2024-06-09T00:04:36Z;[{'id': 5072803289, 'qualifierId': 140, 'value': '45.7'}, {'id': 5072803287, 'qualifierId': 56, 'value': 'Back'}, {'id': 5072803295, 'qualifierId': 213, 'value': '1.13'}, {'id': 5072803291, 'qualifierId': 141, 'value': '91.2'}, {'id': 5072803293, 'qualifierId': 212, 'value': '13.9'}];bmax1bmduvrpp0lfh4do0yj9w;F. Cicéron;;;dbyonzm0reey10b1x155gs0lw;Pass;;;;;;;;;;91,2;13,9;1,13;;;45,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;45,7;91,2;;;;;;;0;0;0;17;Crown Legacy;17;DC;1,0
2695231985;9;1;1;0;20;4gymgvqmve0m2vh89v84tt3x0;0;46,4;94,5;2024-06-09T00:04:16.027Z;2024-06-14T07:05:56Z;[{'id': 5072803329, 'qualifierId': 140, 'value': '94.3'}, {'id': 5072803331, 'qualifierId': 141, 'value': '93.0'}, {'id': 5072803351, 'qualifierId': 1}, {'id': 5072803333, 'qualifierId': 212, 'value': '50.3'}, {'id': 5076876097, 'qualifierId': 155}, {'id': 5072803327, 'qualifierId': 56, 'value': 'Left'}, {'id': 5072803335, 'qualifierId': 213, 'value': '6.26'}];9ncybediodv8share9pox2kno;T. Ritondale;;;dbyonzm0reey10b1x155gs0lw;Pass;;;;;;;;;;93,0;50,3;6,26;;;94,3;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;94,3;93,0;;;;;;;0;0;0;20;Crown Legacy;20;DC;1,0
2695231987;6;61;1;0;21;6ubc4y1v6hr63mca7ica4hp90;0;13,1;13,7;2024-06-09T00:04:17.587Z;2024-06-09T01:03:38Z;[{'id': 5072803337, 'qualifierId': 56, 'value': 'Back'}];avxfzgoe2y0opif75qu3aeb6c;W. Sangoquiza;;;dbyonzm0reey10b1x155gs0lw;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;0;0;0;21;Huntsville City;21;DL;1,0
2695232007;10;1;1;0;24;4gymgvqmve0m2vh89v84tt3x0;0;97,0;90,4;2024-06-09T00:04:20.860Z;2024-06-14T07:06:12Z;[{'id': 5072803445, 'qualifierId': 236}, {'id': 5072803425, 'qualifierId': 140, 'value': '96.2'}, {'id': 5076876173, 'qualifierId': 72}, {'id': 5072803427, 'qualifierId': 141, 'value': '86.9'}, {'id': 5072803447, 'qualifierId': 233, 'value': '7'}, {'id': 5076876171, 'qualifierId': 224}, {'id': 5072803421, 'qualifierId': 155}, {'id': 5072803429, 'qualifierId': 212, 'value': '2.5'}, {'id': 5072803431, 'qualifierId': 213, 'value': '4.37'}, {'id': 5072803419, 'qualifierId': 2}, {'id': 5072803451, 'qualifierId': 286}, {'id': 5072803423, 'qualifierId': 56, 'value': 'Left'}];5m3bxdstyhzoplpzam8c94t90;F. Ajago;;;dbyonzm0reey10b1x155gs0lw;Pass;;;;;;;;;;86,9;2,5;4,37;;;96,2;1,0;;;7,0;1,0;1,0;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;96,2;86,9;;;;;;;0;0;0;24;Crown Legacy;24;FW;1,0
2695231995;7;12;1;0;24;6ubc4y1v6hr63mca7ica4hp90;1;3,5;15,8;2024-06-09T00:04:20.960Z;2024-06-09T00:04:24Z;[{'id': 5072803377, 'qualifierId': 56, 'value': 'Back'}, {'id': 5072803375, 'qualifierId': 185}, {'id': 5072803453, 'qualifierId': 233, 'value': '10'}];avxfzgoe2y0opif75qu3aeb6c;W. Sangoquiza;;;dbyonzm0reey10b1x155gs0lw;Clearance;;;;;;;;;;;;;;;;;;;10,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;0;0;0;24;Huntsville City;24;DL;1,0
2695231997;8;6;1;0;25;6ubc4y1v6hr63mca7ica4hp90;0;2,8;15,6;2024-06-09T00:04:21.387Z;2024-06-14T07:07:28Z;[{'id': 5072803477, 'qualifierId': 56, 'value': 'Back'}, {'id': 5072803479, 'qualifierId': 73}, {'id': 5072803487, 'qualifierId': 233, 'value': '11'}];avxfzgoe2y0opif75qu3aeb6c;W. Sangoquiza;;;dbyonzm0reey10b1x155gs0lw;Corner Awarded;;;;;;;;;;;;;;;;;;;11,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;0;0;0;25;Huntsville City;25;DL;1,0
2695232013;11;6;1;0;25;4gymgvqmve0m2vh89v84tt3x0;1;97,2;84,4;2024-06-09T00:04:21.387Z;2024-06-09T00:11:54Z;[{'id': 5072803459, 'qualifierId': 56, 'value': 'Left'}, {'id': 5072803481, 'qualifierId': 233, 'value': '8'}, {'id': 5072803461, 'qualifierId': 73}];5m3bxdstyhzoplpzam8c94t90;F. Ajago;;;dbyonzm0reey10b1x155gs0lw;Corner Awarded;;;;;;;;;;;;;;;;;;;8,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;;;;;;;;;0;0;0;25;Crown Legacy;25;FW;1,0
2695232191;12;1;1;1;7;4gymgvqmve0m2vh89v84tt3x0;1;99,5;99,5;2024-06-09T00:05:03.422Z;2024-06-14T07:06:18Z;[{'id': 5072804501, 'qualifierId': 212, 'value': '25.2'}, {'id': 5072804813, 'qualifierId': 154}, {'id': 5072804493, 'qualifierId': 223}, {'id': 5072804489, 'qualifierId': 6}, {'id': 5072804499, 'qualifierId': 141, 'value': '62.7'}, {'id': 5072804491, 'qualifierId': 155}, {'id': 5072804811, 'qualifierId': 210, 'value': '13'}, {'id': 5072804503, 'qualifierId': 213, 'value': '4.61'}, {'id': 5076876195, 'qualifierId': 20}, {'id': 5072804497, 'qualifierId': 140, 'value': '97.1'}, {'id': 5072804495, 'qualifierId': 56, 'value': 'Center'}, {'id': 5072804487, 'qualifierId': 2}];7udp171hmb1rdixg9awx93h1w;T. Pasnik;1,0;;dbyonzm0reey10b1x155gs0lw;Pass;;;;;;;;;;62,7;25,2;4,61;;;97,1;1,0;;;;;;;;;1,0;;;1,0;1,0;1,0;13,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;97,1;62,7;;;;;;;0;0;1;7;Crown Legacy;67;AMC;1,0
