id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_JerseyNumber;value_Involved;value_TeamPlayerFormation;value_Captain;value_TeamKit;value_PlayerPosition;value_Resume;value_TeamFormation;value_DirectionOfPlay;value_Zone;value_KickOff;value_PassEndY;value_PassEndX;value_Length;value_Angle;value_LongBall;value_Launch;value_Offensive;value_OppositeRelatedEventId;value_Defensive;value_TouchTypeClearance;value_Assist;value_GoalmouthZ;value_OutOfBoxCentre;value_GkY;value_RegularPlay;value_RelatedEventId;value_IndividualPlay;value_RightFooted;value_CloseHigh;value_GkX;value_Assisted;value_GoalmouthY;value_NextEventGoalKick;value_Low;value_GoalKick;value_Left;value_Right;value_CornerTaken;value_IntentionalAssist;value_OutSwinger;value_Cross;value_Chipped;value_Volley;value_FirstTouch;value_FromCorner;value_BlockedX;value_BlockedY;value_OwnPlayer;value_LowRight;value_SixYardBlocked;value_Blocked;value_SmallBoxRight;value_OwnShotBlocked;value_NotVisible;value_High;value_Head;value_NextEventThrowIn;value_ThrowIn;value_BlockedPass;value_TakeOnSpace;value_OutOfPlay;value_FlickOn;value_HeadPass;value_TouchTypePass;value_LeftFooted;value_BoxCentre;value_Hands;value_LowGkIntervention;value_Stooping;value_Collected;value_DeletedEventType;value_ThroughBall;value_IntendedTackleTarget;value_Foul;value_Direct;value_AttemptedTackle;value_FreeKickTaken;value_TouchTypeControl;value_LayOff;value_SwitchOfPlay;value_Shove/Push;value_InSwinger;value_Overrun;value_LowLeft;value_NotAssisted;value_DefBlock;value_TakeOnOvertake;value_PlayersCaughtOffside;value_Indirect;value_PullBack;value_BoxLeft;value_LowCentre;value_BigChance;value_Standing;value_MediumGkIntervention;value_ParriedSafe;value_ShirtPull/Holding;value_YellowCard;value_TacticalFoul;value_Feet;value_Sliding;value_Diving;value_KeeperThrow;value_HighClaim;value_HighGkIntervention;value_OverArm;value_Minutes;value_EndType;value_Tactical;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_2NdAssist;value_GkXTimeOfGoal;value_GkYTimeOfGoal;value_GoalShotGameClock;value_2NdAssisted;value_SmallBoxCentre;value_2NdRelatedEventId;value_GoalShotTimestamp;value_HighCentre;value_SetPiece;value_DrivenCross;value_Straight;value_BlockedCross;value_Injury;value_InjuredPlayerId;value_SwerveLeft;value_BoxRight;value_CloseLeftAndHigh;value_CloseRight;value_GoesToPenalties;value_Penalty;value_Scored;value_Second(2Nd)OppositeRelatedEventId;value_HitWoodwork;value_HitRightPost;value_Missed;value_HighLeft;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2702721739;253;49;1;24;55;ew2zirzye0sw1txr2m33nr25y;1;32,9;39,1;2024-07-22T00:28:45.762Z;2024-07-25T08:33:11Z;[];dhrxi7hj8xh15ky7q6u5wqi5m;B. Leroux;;;e7jr7miyjhjwdcd41kdrf0bo4;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;;0;24;55;Real Monarchs;1495;MC;1,0
2702721755;254;1;1;24;55;ew2zirzye0sw1txr2m33nr25y;1;32,9;39,1;2024-07-22T00:28:45.987Z;2024-07-25T08:33:16Z;[{'id': 5114070499, 'qualifierId': 141, 'value': '25.0'}, {'id': 5114070501, 'qualifierId': 212, 'value': '13.5'}, {'id': 5114070495, 'qualifierId': 56, 'value': 'Back'}, {'id': 5114070497, 'qualifierId': 140, 'value': '23.8'}, {'id': 5114070503, 'qualifierId': 213, 'value': '3.93'}];dhrxi7hj8xh15ky7q6u5wqi5m;B. Leroux;;;e7jr7miyjhjwdcd41kdrf0bo4;Pass;;;;;;;;;;;;25,0;23,8;13,5;3,93;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;23,8;25,0;;;;;;;;0;24;55;Real Monarchs;1495;MC;1,0
2703220185;872;1;1;24;56;ew2zirzye0sw1txr2m33nr25y;1;23,5;44,1;2024-07-22T00:28:47.454Z;2024-07-25T08:34:55Z;[{'id': 5116869797, 'qualifierId': 212, 'value': '8.0'}, {'id': 5116869791, 'qualifierId': 56, 'value': 'Back'}, {'id': 5116869793, 'qualifierId': 140, 'value': '24.1'}, {'id': 5116869799, 'qualifierId': 213, 'value': '4.79'}, {'id': 5116869795, 'qualifierId': 141, 'value': '32.3'}];dqa88ma3jbk33lsyzo45uy2cq;A. Cano;;;e7jr7miyjhjwdcd41kdrf0bo4;Pass;;;;;;;;;;;;32,3;24,1;8,0;4,79;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;24,1;32,3;;;;;;;;0;24;56;Real Monarchs;1496;DC;1,0
2702721763;255;1;1;25;2;ew2zirzye0sw1txr2m33nr25y;1;21,6;21,9;2024-07-22T00:28:53.235Z;2024-07-22T00:28:54Z;[{'id': 5114070577, 'qualifierId': 213, 'value': '0.39'}, {'id': 5114070571, 'qualifierId': 140, 'value': '34.0'}, {'id': 5114070573, 'qualifierId': 141, 'value': '29.7'}, {'id': 5114070569, 'qualifierId': 56, 'value': 'Back'}, {'id': 5114070575, 'qualifierId': 212, 'value': '14.1'}];35jkg2v338kipzlf0iwvvypuy;S. Bilter;;;e7jr7miyjhjwdcd41kdrf0bo4;Pass;;;;;;;;;;;;29,7;34,0;14,1;0,39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;34,0;29,7;;;;;;;;0;25;2;Real Monarchs;1502;DL;1,0
2702721777;256;1;1;25;4;ew2zirzye0sw1txr2m33nr25y;1;33,8;28,9;2024-07-22T00:28:54.690Z;2024-07-22T00:28:56Z;[{'id': 5114070649, 'qualifierId': 140, 'value': '26.0'}, {'id': 5114070651, 'qualifierId': 141, 'value': '18.3'}, {'id': 5114070647, 'qualifierId': 56, 'value': 'Back'}, {'id': 5114070653, 'qualifierId': 212, 'value': '10.9'}, {'id': 5114070655, 'qualifierId': 213, 'value': '3.86'}];1on6mxrbdqnh12s4h1y0vb3mc;E. Mendoza;;;e7jr7miyjhjwdcd41kdrf0bo4;Pass;;;;;;;;;;;;18,3;26,0;10,9;3,86;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;26,0;18,3;;;;;;;;0;25;4;Real Monarchs;1504;MC;1,0
2702721789;257;1;1;25;5;ew2zirzye0sw1txr2m33nr25y;1;22,7;22,7;2024-07-22T00:28:56.531Z;2024-07-22T00:29:00Z;[{'id': 5114070729, 'qualifierId': 140, 'value': '11.1'}, {'id': 5114070731, 'qualifierId': 141, 'value': '50.3'}, {'id': 5114070727, 'qualifierId': 56, 'value': 'Back'}, {'id': 5114070735, 'qualifierId': 213, 'value': '2.15'}, {'id': 5114070733, 'qualifierId': 212, 'value': '22.4'}];35jkg2v338kipzlf0iwvvypuy;S. Bilter;;;e7jr7miyjhjwdcd41kdrf0bo4;Pass;;;;;;;;;;;;50,3;11,1;22,4;2,15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;11,1;50,3;;;;;;;;0;25;5;Real Monarchs;1505;DL;1,0
2702721821;258;1;1;25;10;ew2zirzye0sw1txr2m33nr25y;1;10,0;59,0;2024-07-22T00:29:00.810Z;2024-07-25T08:34:55Z;[{'id': 5114070903, 'qualifierId': 213, 'value': '0.69'}, {'id': 5114070895, 'qualifierId': 56, 'value': 'Back'}, {'id': 5114070899, 'qualifierId': 141, 'value': '86.3'}, {'id': 5114070897, 'qualifierId': 140, 'value': '31.3'}, {'id': 5114070901, 'qualifierId': 212, 'value': '29.1'}];23j7p7rylg9rwke4vbgquzjai;D. Sweeney;;;e7jr7miyjhjwdcd41kdrf0bo4;Pass;;;;;;;;;;;;86,3;31,3;29,1;0,69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;31,3;86,3;;;;;;;;0;25;10;Real Monarchs;1510;GK;1,0
2702721831;259;1;1;25;13;ew2zirzye0sw1txr2m33nr25y;1;31,6;86,2;2024-07-22T00:29:03.746Z;2024-07-22T00:29:05Z;[{'id': 5114070975, 'qualifierId': 141, 'value': '95.3'}, {'id': 5114070979, 'qualifierId': 213, 'value': '0.42'}, {'id': 5114070973, 'qualifierId': 140, 'value': '44.8'}, {'id': 5114070971, 'qualifierId': 56, 'value': 'Back'}, {'id': 5114070977, 'qualifierId': 212, 'value': '15.2'}];dqa88ma3jbk33lsyzo45uy2cq;A. Cano;;;e7jr7miyjhjwdcd41kdrf0bo4;Pass;;;;;;;;;;;;95,3;44,8;15,2;0,42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;44,8;95,3;;;;;;;;0;25;13;Real Monarchs;1513;DC;1,0
2702721845;260;1;1;25;14;ew2zirzye0sw1txr2m33nr25y;1;44,0;95,3;2024-07-22T00:29:05.153Z;2024-07-22T02:15:31Z;[{'id': 5114071067, 'qualifierId': 213, 'value': '5.70'}, {'id': 5114071061, 'qualifierId': 140, 'value': '55.1'}, {'id': 5114071059, 'qualifierId': 56, 'value': 'Left'}, {'id': 5114071063, 'qualifierId': 141, 'value': '83.9'}, {'id': 5114071065, 'qualifierId': 212, 'value': '14.0'}];3q8dpwqkikbugz3ikwcmkbg4q;R. Ibarra;;;e7jr7miyjhjwdcd41kdrf0bo4;Pass;;;;;;;;;;;;83,9;55,1;14,0;5,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;55,1;83,9;;;;;;;;0;25;14;Real Monarchs;1514;DC;1,0
2702721871;261;1;1;25;16;ew2zirzye0sw1txr2m33nr25y;1;55,3;83,9;2024-07-22T00:29:07.410Z;2024-07-22T02:15:29Z;[{'id': 5114071251, 'qualifierId': 212, 'value': '7.7'}, {'id': 5114071245, 'qualifierId': 56, 'value': 'Back'}, {'id': 5114071253, 'qualifierId': 213, 'value': '3.14'}, {'id': 5114071247, 'qualifierId': 140, 'value': '48.0'}, {'id': 5114071249, 'qualifierId': 141, 'value': '83.9'}];7jtxek694d60c5udhyv0zsjro;R. Lynch;;;e7jr7miyjhjwdcd41kdrf0bo4;Pass;;;;;;;;;;;;83,9;48,0;7,7;3,14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;48,0;83,9;;;;;;;;0;25;16;Real Monarchs;1516;FWL;1,0
2702721875;262;50;1;25;17;ew2zirzye0sw1txr2m33nr25y;1;43,7;81,4;2024-07-22T00:29:07.929Z;2024-07-25T08:37:09Z;[{'id': 5114071295, 'qualifierId': 233, 'value': '213'}, {'id': 5114071271, 'qualifierId': 286}, {'id': 5114071269, 'qualifierId': 56, 'value': 'Back'}];3q8dpwqkikbugz3ikwcmkbg4q;R. Ibarra;;;e7jr7miyjhjwdcd41kdrf0bo4;Dispossessed;;;;;;;;;;;;;;;;;;1,0;213,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;;0;25;17;Real Monarchs;1517;DC;1,0
2702721855;213;7;1;25;17;cbip96wzs3jc2xadoluhhxotl;0;56,3;18,6;2024-07-22T00:29:07.930Z;2024-07-25T08:37:16Z;[{'id': 5116869881, 'qualifierId': 384}, {'id': 5114071137, 'qualifierId': 56, 'value': 'Right'}, {'id': 5114071291, 'qualifierId': 233, 'value': '262'}, {'id': 5114071139, 'qualifierId': 285}];8rq61cgteiomxej2p0nxaw6c4;L. Moisa;;;e7jr7miyjhjwdcd41kdrf0bo4;Tackle;;;;;;;;;;;;;;;;;;;262,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;;0;25;17;The Town;1517;MC;1,0
2702721893;264;61;1;25;17;ew2zirzye0sw1txr2m33nr25y;1;43,3;78,1;2024-07-22T00:29:08.396Z;2024-07-25T08:37:19Z;[{'id': 5114071339, 'qualifierId': 56, 'value': 'Back'}];3q8dpwqkikbugz3ikwcmkbg4q;R. Ibarra;;;e7jr7miyjhjwdcd41kdrf0bo4;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;;0;25;17;Real Monarchs;1517;DC;1,0
2703220293;873;1;1;25;18;ew2zirzye0sw1txr2m33nr25y;1;44,0;70,6;2024-07-22T00:29:09.383Z;2024-07-25T08:39:23Z;[{'id': 5116870111, 'qualifierId': 56, 'value': 'Back'}, {'id': 5116870115, 'qualifierId': 141, 'value': '72.6'}, {'id': 5116870119, 'qualifierId': 213, 'value': '2.61'}, {'id': 5116870113, 'qualifierId': 140, 'value': '41.8'}, {'id': 5116870117, 'qualifierId': 212, 'value': '2.7'}];dhrxi7hj8xh15ky7q6u5wqi5m;B. Leroux;;;e7jr7miyjhjwdcd41kdrf0bo4;Pass;;;;;;;;;;;;72,6;41,8;2,7;2,61;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;41,8;72,6;;;;;;;;0;25;18;Real Monarchs;1518;MC;1,0
2702721869;214;83;1;25;19;cbip96wzs3jc2xadoluhhxotl;0;61,9;22,2;2024-07-22T00:29:10.585Z;2024-07-29T16:23:10Z;[{'id': 5114131923, 'qualifierId': 399, 'value': '3q8dpwqkikbugz3ikwcmkbg4q'}];7ditqci7td8u4wj4dmirr3qzu;B. Redžić;;;e7jr7miyjhjwdcd41kdrf0bo4;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;;0;25;19;The Town;1519;AMC;1,0
2702721881;263;50;1;25;20;ew2zirzye0sw1txr2m33nr25y;1;40,7;77,9;2024-07-22T00:29:11.561Z;2024-07-29T15:14:46Z;[{'id': 5114071301, 'qualifierId': 286}, {'id': 5114071351, 'qualifierId': 233, 'value': '215'}, {'id': 5114071299, 'qualifierId': 56, 'value': 'Back'}];3q8dpwqkikbugz3ikwcmkbg4q;R. Ibarra;;;e7jr7miyjhjwdcd41kdrf0bo4;Dispossessed;;;;;;;;;;;;;;;;;;1,0;215,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;;0;25;20;Real Monarchs;1520;DC;1,0
2702721887;215;7;1;25;20;cbip96wzs3jc2xadoluhhxotl;0;59,3;22,1;2024-07-22T00:29:11.562Z;2024-07-25T08:39:32Z;[{'id': 5116870131, 'qualifierId': 384}, {'id': 5114071317, 'qualifierId': 56, 'value': 'Center'}, {'id': 5114071319, 'qualifierId': 285}, {'id': 5114071343, 'qualifierId': 233, 'value': '263'}];7ditqci7td8u4wj4dmirr3qzu;B. Redžić;;;e7jr7miyjhjwdcd41kdrf0bo4;Tackle;;;;;;;;;;;;;;;;;;;263,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;;0;25;20;The Town;1520;AMC;1,0
2702721897;265;61;1;25;20;ew2zirzye0sw1txr2m33nr25y;1;43,3;78,1;2024-07-22T00:29:11.594Z;2024-07-29T15:14:49Z;[{'id': 5114071363, 'qualifierId': 56, 'value': 'Back'}];3q8dpwqkikbugz3ikwcmkbg4q;R. Ibarra;;;e7jr7miyjhjwdcd41kdrf0bo4;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;;0;25;20;Real Monarchs;1520;DC;1,0
2702721915;216;49;1;25;23;cbip96wzs3jc2xadoluhhxotl;1;64,7;22,6;2024-07-22T00:29:13.905Z;2024-07-25T08:39:53Z;[];6kpb5yyfk2ifjgtfkspb8xwd0;O. Anderson;;;e7jr7miyjhjwdcd41kdrf0bo4;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;;0;25;23;The Town;1523;FW;1,0
2702721903;266;43;1;25;24;ew2zirzye0sw1txr2m33nr25y;1;0,0;0,0;2024-07-22T00:29:14.817Z;2024-07-25T08:39:49Z;[{'id': 5114071387, 'qualifierId': 56, 'value': 'Back'}, {'id': 5116870143, 'qualifierId': 144, 'value': '61'}];7jtxek694d60c5udhyv0zsjro;R. Lynch;;;e7jr7miyjhjwdcd41kdrf0bo4;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;61,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;;0;25;24;Real Monarchs;1524;FWL;1,0
2702721939;217;1;1;25;24;cbip96wzs3jc2xadoluhhxotl;1;71,6;32,5;2024-07-22T00:29:15.625Z;2024-07-25T08:39:59Z;[{'id': 5114080849, 'qualifierId': 210, 'value': '15'}, {'id': 5114071567, 'qualifierId': 140, 'value': '86.0'}, {'id': 5114071571, 'qualifierId': 212, 'value': '23.4'}, {'id': 5114080851, 'qualifierId': 154}, {'id': 5114071573, 'qualifierId': 213, 'value': '0.87'}, {'id': 5114071565, 'qualifierId': 56, 'value': 'Center'}, {'id': 5114071569, 'qualifierId': 141, 'value': '58.7'}, {'id': 5114077865, 'qualifierId': 4}];6kpb5yyfk2ifjgtfkspb8xwd0;O. Anderson;1,0;;e7jr7miyjhjwdcd41kdrf0bo4;Pass;;;;;;;;;;;;58,7;86,0;23,4;0,87;;;;;;;15,0;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;86,0;58,7;;;;;;;;0;25;24;The Town;1524;FW;1,0
2702721941;218;15;1;25;27;cbip96wzs3jc2xadoluhhxotl;1;86,4;64,0;2024-07-22T00:29:17.721Z;2024-07-29T15:16:45Z;[{'id': 5114080889, 'qualifierId': 233, 'value': '267'}, {'id': 5114080857, 'qualifierId': 154}, {'id': 5124361965, 'qualifierId': 64}, {'id': 5114071583, 'qualifierId': 56, 'value': 'Center'}, {'id': 5114080865, 'qualifierId': 103, 'value': '14.6'}, {'id': 5114080859, 'qualifierId': 55, 'value': '217'}, {'id': 5114080853, 'qualifierId': 78}, {'id': 5114071579, 'qualifierId': 22}, {'id': 5116870177, 'qualifierId': 214}, {'id': 5114080415, 'qualifierId': 72}, {'id': 5114080867, 'qualifierId': 146, 'value': '93.6'}, {'id': 5114080855, 'qualifierId': 29}, {'id': 5114080863, 'qualifierId': 102, 'value': '50.8'}, {'id': 5114080869, 'qualifierId': 147, 'value': '56.3'}];dzo2odov052991qseshgfruju;D. Iskenderian;;;e7jr7miyjhjwdcd41kdrf0bo4;Attempt Saved;;;;;;;;;;;;;;;;;;;267,0;;;;14,6;;;1,0;217,0;;;;;1,0;50,8;;;;;;;1,0;;;;;;;93,6;56,3;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;93,6;56,3;50,8;14.6;217,0;6kpb5yyfk2ifjgtfkspb8xwd0;;0;25;27;The Town;1527;AML;1,0
2702721937;267;10;1;25;27;ew2zirzye0sw1txr2m33nr25y;1;7,2;43,0;2024-07-22T00:29:17.821Z;2024-07-25T08:40:54Z;[{'id': 5114071559, 'qualifierId': 182}, {'id': 5114071557, 'qualifierId': 178}, {'id': 5114080435, 'qualifierId': 233, 'value': '218'}, {'id': 5116870191, 'qualifierId': 377}, {'id': 5114071561, 'qualifierId': 56, 'value': 'Back'}, {'id': 5114071555, 'qualifierId': 173}];23j7p7rylg9rwke4vbgquzjai;D. Sweeney;;;e7jr7miyjhjwdcd41kdrf0bo4;Save;;;;;;;;;;;;;;;;;;;218,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;;0;25;27;Real Monarchs;1527;GK;1,0
2702721959;219;45;1;25;29;cbip96wzs3jc2xadoluhhxotl;0;80,1;75,8;2024-07-22T00:29:19.737Z;2024-07-25T08:56:01Z;[{'id': 5114071741, 'qualifierId': 233, 'value': '268'}, {'id': 5114071687, 'qualifierId': 56, 'value': 'Center'}, {'id': 5114071689, 'qualifierId': 286}];dzo2odov052991qseshgfruju;D. Iskenderian;;;e7jr7miyjhjwdcd41kdrf0bo4;Challenge;;;;;;;;;;;;;;;;;;1,0;268,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;;0;25;29;The Town;1529;AML;1,0
2702721967;268;3;1;25;29;ew2zirzye0sw1txr2m33nr25y;1;19,9;24,2;2024-07-22T00:29:19.737Z;2024-07-25T08:41:12Z;[{'id': 5114071735, 'qualifierId': 233, 'value': '219'}, {'id': 5116870189, 'qualifierId': 465}, {'id': 5114071731, 'qualifierId': 56, 'value': 'Back'}, {'id': 5114071733, 'qualifierId': 285}];dhrxi7hj8xh15ky7q6u5wqi5m;B. Leroux;;;e7jr7miyjhjwdcd41kdrf0bo4;Take On;;;;;;;;;;;;;;;;;;;219,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;;0;25;29;Real Monarchs;1529;MC;1,0
2702721969;269;49;1;25;31;ew2zirzye0sw1txr2m33nr25y;1;19,5;18,6;2024-07-22T00:29:21.794Z;2024-07-25T08:41:15Z;[];dhrxi7hj8xh15ky7q6u5wqi5m;B. Leroux;;;e7jr7miyjhjwdcd41kdrf0bo4;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;;0;25;31;Real Monarchs;1531;MC;1,0
