id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;matchId;type_displayName;value_Resume;value_Involved;value_TeamPlayerFormation;value_TeamFormation;value_TeamKit;value_JerseyNumber;value_PlayerPosition;value_Captain;value_DirectionOfPlay;value_PassEndY;value_KickOff;value_Angle;value_Zone;value_Length;value_PassEndX;value_LongBall;value_Chipped;value_HeadPass;value_NextEventThrowIn;value_DeletedEventType;value_IntendedTackleTarget;value_OppositeRelatedEventId;value_Offensive;value_Defensive;value_TouchTypeControl;value_Launch;value_ThroughBall;value_NextEventGoalKick;value_GoalKick;value_Low;value_TouchTypeClearance;value_TakeOnSpace;value_BlockedPass;value_Shove/Push;value_Direct;value_Foul;value_FreeKickTaken;value_Assist;value_BlockedX;value_RegularPlay;value_RelatedEventId;value_LowCentre;value_LeftFooted;value_GoalmouthY;value_IndividualPlay;value_Assisted;value_BlockedY;value_OutOfBoxCentre;value_Deflection;value_GoalmouthZ;value_Hands;value_Collected;value_MediumGkIntervention;value_Standing;value_TakeOnOvertake;value_Defensive1V1;value_AttemptedTackle;value_YellowCard;value_TacticalFoul;value_RightFooted;value_OutSwinger;value_Cross;value_OutOfPlay;value_ThrowIn;value_IntentionalAssist;value_GkY;value_BoxLeft;value_Blocked;value_GkX;value_LowLeft;value_DefBlock;value_Left;value_Right;value_CornerTaken;value_NotPastGoalLine;value_Head;value_BoxCentre;value_FromCorner;value_FirstTouch;value_SmallBoxLeft;value_SmallBoxCentre;value_Volley;value_LowRight;value_SixYardBlocked;value_HighCentre;value_BigChance;value_Reaching;value_HighGkIntervention;value_ParriedSafe;value_High;value_TouchTypePass;value_LastLine;value_Overrun;value_InSwinger;value_BlockedCross;value_SwitchOfPlay;value_NotAssisted;value_LayOff;value_LeadingToGoal;value_RelatedError1Id;value_GoalShotGameClock;value_OtherBodyPart;value_GkYTimeOfGoal;value_GoalShotTimestamp;value_GkXTimeOfGoal;value_BoxRight;value_HighRight;value_DrivenCross;value_Straight;value_BoxDeepLeft;value_FastBreak;value_ParriedDanger;value_Diving;value_FlickOn;value_ShirtPull/Holding;value_LowGkIntervention;value_KeeperThrow;value_RecklessOffence;value_Minutes;value_HighClaim;value_GkKickFromHands;value_EndType;value_CloseHigh;value_PlayersCaughtOffside;value_Indirect;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_FloatedCross;value_Injury;value_InjuredPlayerId;value_Stooping;value_FreeKick;value_ByWall;value_CloseRight;value_PenaltyTakerId;value_Penalty;value_FantasyAssistedBy;value_FantasyAssistId;value_CausingPlayer;value_FantasyAssistType;value_FantasyAssistTeam;value_Second(2Nd)OppositeRelatedEventId;value_Scored;value_OwnGoal;value_NotVisible;value_GoesToPenalties;value_GameEnd;value_HitWoodwork;value_Saved;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2701749903;223;1;1;21;49;d0c07im4a6oj8qa7f1zlt3pqs;1;16,2;66,4;2024-07-18T23:26:53.013Z;2024-07-18T23:27:11Z;[{'id': 5108600479, 'qualifierId': 140, 'value': '36.5'}, {'id': 5108600645, 'qualifierId': 155}, {'id': 5108600477, 'qualifierId': 56, 'value': 'Back'}, {'id': 5108600481, 'qualifierId': 141, 'value': '65.5'}, {'id': 5108600485, 'qualifierId': 213, 'value': '6.25'}, {'id': 5108600483, 'qualifierId': 212, 'value': '21.3'}];641bsr9un81t6sds51fhvijh0;B. Farkarlun;;e42h7e78ii3o82wdo1swjvcwk;Pass;;;;;;;;;;65,5;;6,25;;21,3;36,5;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;36,5;65,5;;;;;;;;0;21;49;Minnesota United II;1309;FWL;1,0
2701749927;224;1;1;21;53;d0c07im4a6oj8qa7f1zlt3pqs;1;41,3;66,9;2024-07-18T23:26:57.421Z;2024-07-23T09:17:26Z;[{'id': 5108601073, 'qualifierId': 210, 'value': '15'}, {'id': 5108600585, 'qualifierId': 56, 'value': 'Left'}, {'id': 5108600589, 'qualifierId': 141, 'value': '82.4'}, {'id': 5108600591, 'qualifierId': 212, 'value': '22.9'}, {'id': 5108600587, 'qualifierId': 140, 'value': '60.7'}, {'id': 5108600593, 'qualifierId': 213, 'value': '0.48'}];elvrjpt1jlko4henaqvfid7o4;M. Burton;1,0;e42h7e78ii3o82wdo1swjvcwk;Pass;;;;;;;;;;82,4;;0,48;;22,9;60,7;;;;;;;;;;;;;;;;;;;;;;;15,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;60,7;82,4;;;;;;;;0;21;53;Minnesota United II;1313;FW;1,0
2701749931;225;15;1;22;3;d0c07im4a6oj8qa7f1zlt3pqs;1;94,5;68,3;2024-07-18T23:27:07.429Z;2024-07-23T09:18:37Z;[{'id': 5108601115, 'qualifierId': 215}, {'id': 5108601127, 'qualifierId': 233, 'value': '182'}, {'id': 5108601105, 'qualifierId': 29}, {'id': 5108601117, 'qualifierId': 146, 'value': '99.7'}, {'id': 5108601107, 'qualifierId': 55, 'value': '224'}, {'id': 5115250895, 'qualifierId': 65}, {'id': 5108601113, 'qualifierId': 103, 'value': '12.7'}, {'id': 5108601119, 'qualifierId': 147, 'value': '52.9'}, {'id': 5108600605, 'qualifierId': 56, 'value': 'Center'}, {'id': 5108601103, 'qualifierId': 78}, {'id': 5108601111, 'qualifierId': 102, 'value': '50.7'}, {'id': 5108601101, 'qualifierId': 23}, {'id': 5108601009, 'qualifierId': 20}];641bsr9un81t6sds51fhvijh0;B. Farkarlun;;e42h7e78ii3o82wdo1swjvcwk;Attempt Saved;;;;;;;;;;;;;;;;;;;;;;182,0;;;;;;;;;;;;;;;;;99,7;;224,0;1,0;;50,7;1,0;1,0;52,9;;;12,7;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;99,7;52,9;50,7;12.7;224,0;elvrjpt1jlko4henaqvfid7o4;;0;22;3;Minnesota United II;1323;FWL;1,0
2701749933;182;10;1;22;3;1pc6sx2h4rp113ldkbp5d2xas;1;1,1;45,2;2024-07-18T23:27:07.529Z;2024-07-23T09:18:43Z;[{'id': 5108601023, 'qualifierId': 233, 'value': '225'}, {'id': 5115250933, 'qualifierId': 377}, {'id': 5108600619, 'qualifierId': 182}, {'id': 5108600621, 'qualifierId': 56, 'value': 'Back'}, {'id': 5115250929, 'qualifierId': 174}, {'id': 5115250931, 'qualifierId': 179}];39kv8a6a82fos9hw9esb84k16;F. Montali;;e42h7e78ii3o82wdo1swjvcwk;Save;;;;;;;;;;;;;;;;;;;;;;225,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;;0;22;3;Austin II;1323;GK;1,0
2701749959;226;1;1;22;9;d0c07im4a6oj8qa7f1zlt3pqs;1;97,8;16,4;2024-07-18T23:27:13.757Z;2024-07-18T23:27:15Z;[{'id': 5108600729, 'qualifierId': 212, 'value': '10.1'}, {'id': 5108600727, 'qualifierId': 141, 'value': '24.3'}, {'id': 5108600731, 'qualifierId': 213, 'value': '2.58'}, {'id': 5108600725, 'qualifierId': 140, 'value': '89.7'}, {'id': 5108600723, 'qualifierId': 56, 'value': 'Center'}];ov91zkisppven9tp72gfbjf8;B. Byaruhanga;;e42h7e78ii3o82wdo1swjvcwk;Pass;;;;;;;;;;24,3;;2,58;;10,1;89,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;89,7;24,3;;;;;;;;0;22;9;Minnesota United II;1329;MC;1,0
2701749963;227;1;1;22;11;d0c07im4a6oj8qa7f1zlt3pqs;1;89,7;24,3;2024-07-18T23:27:15.477Z;2024-07-18T23:27:16Z;[{'id': 5108600763, 'qualifierId': 213, 'value': '4.41'}, {'id': 5108600757, 'qualifierId': 140, 'value': '86.2'}, {'id': 5108600755, 'qualifierId': 56, 'value': 'Right'}, {'id': 5108600761, 'qualifierId': 212, 'value': '12.3'}, {'id': 5108600759, 'qualifierId': 141, 'value': '7.1'}];8ly83pm2mbtz4u7jwsv0o96qy;C. Touré;;e42h7e78ii3o82wdo1swjvcwk;Pass;;;;;;;;;;7,1;;4,41;;12,3;86,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;86,2;7,1;;;;;;;;0;22;11;Minnesota United II;1331;DR;1,0
2701749967;228;1;1;22;12;d0c07im4a6oj8qa7f1zlt3pqs;1;86,2;7,1;2024-07-18T23:27:16.181Z;2024-07-18T23:27:17Z;[{'id': 5108600789, 'qualifierId': 213, 'value': '2.48'}, {'id': 5108600781, 'qualifierId': 56, 'value': 'Center'}, {'id': 5108600787, 'qualifierId': 212, 'value': '19.8'}, {'id': 5108600783, 'qualifierId': 140, 'value': '71.3'}, {'id': 5108600785, 'qualifierId': 141, 'value': '24.9'}];ov91zkisppven9tp72gfbjf8;B. Byaruhanga;;e42h7e78ii3o82wdo1swjvcwk;Pass;;;;;;;;;;24,9;;2,48;;19,8;71,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;71,3;24,9;;;;;;;;0;22;12;Minnesota United II;1332;MC;1,0
2701749977;229;1;1;22;13;d0c07im4a6oj8qa7f1zlt3pqs;1;70,9;25,2;2024-07-18T23:27:17.093Z;2024-07-23T09:18:56Z;[{'id': 5108600831, 'qualifierId': 56, 'value': 'Center'}, {'id': 5108600837, 'qualifierId': 212, 'value': '15.0'}, {'id': 5108600839, 'qualifierId': 213, 'value': '1.61'}, {'id': 5108600971, 'qualifierId': 210, 'value': '13'}, {'id': 5108600835, 'qualifierId': 141, 'value': '47.2'}, {'id': 5108600833, 'qualifierId': 140, 'value': '70.4'}];2yxzh220ndd4s4wqditruo0h6;A. Ramírez;1,0;e42h7e78ii3o82wdo1swjvcwk;Pass;;;;;;;;;;47,2;;1,61;;15,0;70,4;;;;;;;;;;;;;;;;;;;;;;;13,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;70,4;47,2;;;;;;;;0;22;13;Minnesota United II;1333;MC;1,0
2701749985;230;13;1;22;14;d0c07im4a6oj8qa7f1zlt3pqs;1;71,2;54,4;2024-07-18T23:27:18.613Z;2024-07-23T09:19:06Z;[{'id': 5108600985, 'qualifierId': 74}, {'id': 5108601001, 'qualifierId': 231, 'value': '50.7'}, {'id': 5108600997, 'qualifierId': 215}, {'id': 5108600987, 'qualifierId': 29}, {'id': 5108600995, 'qualifierId': 103, 'value': '97.2'}, {'id': 5108600879, 'qualifierId': 56, 'value': 'Center'}, {'id': 5108600983, 'qualifierId': 72}, {'id': 5108600877, 'qualifierId': 18}, {'id': 5108600989, 'qualifierId': 55, 'value': '229'}, {'id': 5108600999, 'qualifierId': 230, 'value': '98.1'}, {'id': 5108600875, 'qualifierId': 22}, {'id': 5108600993, 'qualifierId': 102, 'value': '50.9'}];d0riqrsz7ojwb9m94rbvx7r6y;S. Mazzaferro;;e42h7e78ii3o82wdo1swjvcwk;Miss;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;229,0;;1,0;50,9;1,0;1,0;;1,0;;97,2;;;;;;;;;;;;;;;;50,7;;;98,1;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;50,9;97.2;229,0;2yxzh220ndd4s4wqditruo0h6;;0;22;14;Minnesota United II;1334;DC;1,0
2701749983;183;5;1;22;15;1pc6sx2h4rp113ldkbp5d2xas;1;-1,0;56,2;2024-07-18T23:27:19.742Z;2024-07-19T01:21:34Z;[{'id': 5108600869, 'qualifierId': 56, 'value': 'Back'}, {'id': 5108600871, 'qualifierId': 346}, {'id': 5108600903, 'qualifierId': 233, 'value': '231'}];tc5nl1hz1w06jobp5ckktr3e;J. Adebayo-Smith;;e42h7e78ii3o82wdo1swjvcwk;Out;;;;;;;;;;;;;;;;;;;;;;231,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;;0;22;15;Austin II;1335;FW;1,0
2701749987;231;5;1;22;15;d0c07im4a6oj8qa7f1zlt3pqs;0;101,0;43,8;2024-07-18T23:27:19.742Z;2024-07-18T23:27:21Z;[{'id': 5108600893, 'qualifierId': 346}, {'id': 5108600891, 'qualifierId': 56, 'value': 'Center'}, {'id': 5108600921, 'qualifierId': 233, 'value': '183'}];d0riqrsz7ojwb9m94rbvx7r6y;S. Mazzaferro;;e42h7e78ii3o82wdo1swjvcwk;Out;;;;;;;;;;;;;;;;;;;;;;183,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;;0;22;15;Minnesota United II;1335;DC;1,0
2701750029;184;1;1;22;36;1pc6sx2h4rp113ldkbp5d2xas;1;5,0;49,1;2024-07-18T23:27:40.064Z;2024-07-18T23:27:43Z;[{'id': 5108601201, 'qualifierId': 56, 'value': 'Back'}, {'id': 5108601207, 'qualifierId': 212, 'value': '13.8'}, {'id': 5108601209, 'qualifierId': 213, 'value': '5.06'}, {'id': 5108601213, 'qualifierId': 237}, {'id': 5108601205, 'qualifierId': 141, 'value': '30.1'}, {'id': 5108601203, 'qualifierId': 140, 'value': '9.5'}, {'id': 5108601199, 'qualifierId': 124}];39kv8a6a82fos9hw9esb84k16;F. Montali;;e42h7e78ii3o82wdo1swjvcwk;Pass;;;;;;;;;;30,1;;5,06;;13,8;9,5;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;9,5;30,1;;;;;;;;0;22;36;Austin II;1356;GK;1,0
2701750053;185;1;1;22;39;1pc6sx2h4rp113ldkbp5d2xas;1;9,5;30,1;2024-07-18T23:27:43.384Z;2024-07-18T23:27:47Z;[{'id': 5108601315, 'qualifierId': 56, 'value': 'Back'}, {'id': 5108601319, 'qualifierId': 141, 'value': '8.9'}, {'id': 5108601321, 'qualifierId': 212, 'value': '14.5'}, {'id': 5108601317, 'qualifierId': 140, 'value': '11.2'}, {'id': 5108601323, 'qualifierId': 213, 'value': '4.84'}];cz98wcy8nq9hqncb2z33p4hec;D. Mawing;;e42h7e78ii3o82wdo1swjvcwk;Pass;;;;;;;;;;8,9;;4,84;;14,5;11,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;11,2;8,9;;;;;;;;0;22;39;Austin II;1359;DL;1,0
2701750055;186;1;1;22;43;1pc6sx2h4rp113ldkbp5d2xas;0;12,8;7,3;2024-07-18T23:27:47.721Z;2024-07-18T23:27:48Z;[{'id': 5108601357, 'qualifierId': 1}, {'id': 5108601349, 'qualifierId': 212, 'value': '47.0'}, {'id': 5108601337, 'qualifierId': 56, 'value': 'Center'}, {'id': 5108601345, 'qualifierId': 141, 'value': '21.8'}, {'id': 5108601353, 'qualifierId': 213, 'value': '0.21'}, {'id': 5108601335, 'qualifierId': 155}, {'id': 5108601341, 'qualifierId': 140, 'value': '56.6'}];1795jw1oc3pkthyq0kqexh65m;B. Fischer;;e42h7e78ii3o82wdo1swjvcwk;Pass;;;;;;;;;;21,8;;0,21;;47,0;56,6;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;56,6;21,8;;;;;;;;0;22;43;Austin II;1363;DR;1,0
2701750063;232;1;1;22;44;d0c07im4a6oj8qa7f1zlt3pqs;1;44,9;75,7;2024-07-18T23:27:48.414Z;2024-07-18T23:27:50Z;[{'id': 5108601387, 'qualifierId': 3}, {'id': 5108601395, 'qualifierId': 212, 'value': '15.7'}, {'id': 5108601393, 'qualifierId': 141, 'value': '62.0'}, {'id': 5108601389, 'qualifierId': 56, 'value': 'Center'}, {'id': 5108601397, 'qualifierId': 213, 'value': '5.65'}, {'id': 5108601391, 'qualifierId': 140, 'value': '56.9'}];d0riqrsz7ojwb9m94rbvx7r6y;S. Mazzaferro;;e42h7e78ii3o82wdo1swjvcwk;Pass;;;;;;;;;;62,0;;5,65;;15,7;56,9;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;56,9;62,0;;;;;;;;0;22;44;Minnesota United II;1364;DC;1,0
2701750077;187;45;1;22;46;1pc6sx2h4rp113ldkbp5d2xas;0;42,5;42,6;2024-07-18T23:27:50.574Z;2024-07-18T23:27:52Z;[{'id': 5108601419, 'qualifierId': 285}, {'id': 5108601439, 'qualifierId': 233, 'value': '233'}, {'id': 5108601417, 'qualifierId': 56, 'value': 'Back'}];1gmj4ge2sog221wqkmap8kidw;A. Martinez;;e42h7e78ii3o82wdo1swjvcwk;Challenge;;;;;;;;;;;;;;;;;;;;;;233,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;;0;22;46;Austin II;1366;MC;1,0
2701750067;233;3;1;22;46;d0c07im4a6oj8qa7f1zlt3pqs;1;57,5;57,4;2024-07-18T23:27:50.574Z;2024-07-23T09:19:25Z;[{'id': 5115251297, 'qualifierId': 465}, {'id': 5108601407, 'qualifierId': 56, 'value': 'Center'}, {'id': 5108601431, 'qualifierId': 233, 'value': '187'}, {'id': 5108601409, 'qualifierId': 286}];2yxzh220ndd4s4wqditruo0h6;A. Ramírez;;e42h7e78ii3o82wdo1swjvcwk;Take On;;;;;;;;;;;;;;;;;;;;;;187,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;;0;22;46;Minnesota United II;1366;MC;1,0
2701750075;234;49;1;22;47;d0c07im4a6oj8qa7f1zlt3pqs;1;63,7;43,2;2024-07-18T23:27:51.278Z;2024-07-23T09:19:27Z;[];2yxzh220ndd4s4wqditruo0h6;A. Ramírez;;e42h7e78ii3o82wdo1swjvcwk;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;;0;22;47;Minnesota United II;1367;MC;1,0
2701750113;235;1;1;22;51;d0c07im4a6oj8qa7f1zlt3pqs;1;62,6;42,8;2024-07-18T23:27:55.486Z;2024-07-18T23:28:01Z;[{'id': 5108601567, 'qualifierId': 56, 'value': 'Left'}, {'id': 5108601577, 'qualifierId': 1}, {'id': 5108601571, 'qualifierId': 141, 'value': '88.9'}, {'id': 5108601565, 'qualifierId': 155}, {'id': 5108601569, 'qualifierId': 140, 'value': '80.2'}, {'id': 5108601575, 'qualifierId': 213, 'value': '1.04'}, {'id': 5108601573, 'qualifierId': 212, 'value': '36.4'}];2yxzh220ndd4s4wqditruo0h6;A. Ramírez;;e42h7e78ii3o82wdo1swjvcwk;Pass;;;;;;;;;;88,9;;1,04;;36,4;80,2;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;80,2;88,9;;;;;;;;0;22;51;Minnesota United II;1371;MC;1,0
2701750121;236;1;1;22;57;d0c07im4a6oj8qa7f1zlt3pqs;1;79,7;90,3;2024-07-18T23:28:01.318Z;2024-07-18T23:28:03Z;[{'id': 5108601641, 'qualifierId': 213, 'value': '3.33'}, {'id': 5108601639, 'qualifierId': 212, 'value': '10.8'}, {'id': 5108601635, 'qualifierId': 140, 'value': '69.6'}, {'id': 5108601633, 'qualifierId': 56, 'value': 'Left'}, {'id': 5108601637, 'qualifierId': 141, 'value': '87.4'}];641bsr9un81t6sds51fhvijh0;B. Farkarlun;;e42h7e78ii3o82wdo1swjvcwk;Pass;;;;;;;;;;87,4;;3,33;;10,8;69,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;69,6;87,4;;;;;;;;0;22;57;Minnesota United II;1377;FWL;1,0
2701750123;237;1;1;22;59;d0c07im4a6oj8qa7f1zlt3pqs;1;69,6;87,4;2024-07-18T23:28:02.990Z;2024-07-18T23:28:04Z;[{'id': 5108601649, 'qualifierId': 140, 'value': '66.1'}, {'id': 5108601651, 'qualifierId': 141, 'value': '74.2'}, {'id': 5108601647, 'qualifierId': 56, 'value': 'Center'}, {'id': 5108601653, 'qualifierId': 212, 'value': '9.7'}, {'id': 5108601655, 'qualifierId': 213, 'value': '4.32'}];9nlw8tihbzfnvkt5uproa79jo;Rubén Bonachera;;e42h7e78ii3o82wdo1swjvcwk;Pass;;;;;;;;;;74,2;;4,32;;9,7;66,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;66,1;74,2;;;;;;;;0;22;59;Minnesota United II;1379;DC;1,0
2701750129;238;1;1;23;0;d0c07im4a6oj8qa7f1zlt3pqs;1;66,1;74,2;2024-07-18T23:28:04.174Z;2024-07-18T23:28:05Z;[{'id': 5108601683, 'qualifierId': 56, 'value': 'Center'}, {'id': 5108601685, 'qualifierId': 140, 'value': '73.7'}, {'id': 5108601689, 'qualifierId': 212, 'value': '8.0'}, {'id': 5108601691, 'qualifierId': 213, 'value': '0.05'}, {'id': 5108601687, 'qualifierId': 141, 'value': '74.8'}];2yxzh220ndd4s4wqditruo0h6;A. Ramírez;;e42h7e78ii3o82wdo1swjvcwk;Pass;;;;;;;;;;74,8;;0,05;;8,0;73,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;73,7;74,8;;;;;;;;0;23;0;Minnesota United II;1380;MC;1,0
2701750135;239;61;1;23;1;d0c07im4a6oj8qa7f1zlt3pqs;0;72,5;74,8;2024-07-18T23:28:05.790Z;2024-07-18T23:28:06Z;[{'id': 5108601713, 'qualifierId': 56, 'value': 'Center'}];7nxqbiq6fics5w3qnwhz249as;S. Louis-Jean;;e42h7e78ii3o82wdo1swjvcwk;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;;0;23;1;Minnesota United II;1381;MC;1,0
