id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Resume;value_Captain;value_TeamFormation;value_PlayerPosition;value_JerseyNumber;value_TeamPlayerFormation;value_TeamKit;value_Involved;value_DirectionOfPlay;value_PassEndX;value_Angle;value_PassEndY;value_KickOff;value_Zone;value_Length;value_Chipped;value_LongBall;value_DeletedEventType;value_Defensive;value_Launch;value_OppositeRelatedEventId;value_Offensive;value_BlockedPass;value_IntendedTackleTarget;value_Cross;value_RightFooted;value_OutSwinger;value_Direct;value_Shove/Push;value_Foul;value_FreeKickTaken;value_OutOfPlay;value_NextEventThrowIn;value_ThrowIn;value_Assist;value_HeadPass;value_BlockedX;value_BlockedY;value_IndividualPlay;value_BoxCentre;value_GoalmouthZ;value_BigChance;value_Assisted;value_1On1;value_RelatedEventId;value_FastBreak;value_GoalmouthY;value_LowCentre;value_ParriedDanger;value_Feet;value_Sliding;value_LowGkIntervention;value_GkX;value_GkY;value_NotAssisted;value_LowRight;value_FirstTouch;value_OutOfBoxCentre;value_Blocked;value_DefBlock;value_InjuredPlayerId;value_Injury;value_Head;value_AttemptedTackle;value_TakeOnSpace;value_TouchTypeClearance;value_Left;value_Right;value_CornerTaken;value_LayOff;value_TouchTypePass;value_BlockedCross;value_Overrun;value_TouchTypeControl;value_LeftFooted;value_InSwinger;value_NextEventGoalKick;value_GoalKick;value_Low;value_TakeOnOvertake;value_FlickOn;value_PlayersCaughtOffside;value_YellowCard;value_TacticalFoul;value_High;value_FreeKick;value_SwitchOfPlay;value_KeeperThrow;value_RegularPlay;value_FromCorner;value_IntentionalAssist;value_GoalShotGameClock;value_SmallBoxCentre;value_GoalShotTimestamp;value_LowLeft;value_Diving;value_Hands;value_OverArm;value_HighCentre;value_Collected;value_Standing;value_Handball;value_RecklessOffence;value_Dissent;value_CoachId;value_BoxDeepLeft;value_ParriedSafe;value_Stooping;value_Minutes;value_EndType;value_HighClaim;value_TempShotOn;value_CloseLeftAndHigh;value_ShirtPull/Holding;value_NotVisible;value_Indirect;value_BoxLeft;value_CloseLeft;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_Tactical;value_HighLeft;value_Tap;value_ViolentConduct;value_RedCard;value_TimeWasting;value_CaptainChange;value_GkKickFromHands;value_GameEnd;value_GoesToPenalties;value_ChecksComplete/LiveCollectionChecksComplete;value_CoachTypes;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2713751093;150;49;1;20;40;4g68p0t2f5jzhzfr67i2rj1ex;1;13,1;84,9;2024-08-25T23:24:22.287Z;2024-08-25T23:24:22Z;[];92np3jwhxchmtfeov82ehe13o;O. Valencia;;;evtbhe5j6fze9zsov2rg22x3o;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;;;0;0;20;40;Crown Legacy;1240;DC;1,0
2713751099;163;43;1;20;41;6ubc4y1v6hr63mca7ica4hp90;1;0,0;0,0;2024-08-25T23:24:23.295Z;2024-08-25T23:24:33Z;[{'id': 5174980033, 'qualifierId': 56, 'value': 'Right'}, {'id': 5174980597, 'qualifierId': 144, 'value': '45'}, {'id': 5174980035, 'qualifierId': 286, 'value': '0'}];4ywn289r9mrs444sgkgduyivo;T. Smalls;;;evtbhe5j6fze9zsov2rg22x3o;Deleted event;;;;;;;;;;;;;;;;;;45,0;;;;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;0;0;20;41;New York RB II;1241;FWR;1,0
2713751169;151;4;1;20;46;4g68p0t2f5jzhzfr67i2rj1ex;1;10,8;82,8;2024-08-25T23:24:28.302Z;2024-08-29T07:46:32Z;[{'id': 5180446509, 'qualifierId': 294}, {'id': 5174980477, 'qualifierId': 152}, {'id': 5174980473, 'qualifierId': 13}, {'id': 5174980503, 'qualifierId': 233, 'value': '164'}, {'id': 5174980481, 'qualifierId': 285}, {'id': 5174980475, 'qualifierId': 56, 'value': 'Back'}];92np3jwhxchmtfeov82ehe13o;O. Valencia;;;evtbhe5j6fze9zsov2rg22x3o;Foul;;;;;;;;;;;;;;;;;;;1,0;;164,0;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;;;0;0;20;46;Crown Legacy;1246;DC;1,0
2713751155;164;4;1;20;46;6ubc4y1v6hr63mca7ica4hp90;0;89,2;17,2;2024-08-25T23:24:28.303Z;2024-08-29T07:46:28Z;[{'id': 5180446499, 'qualifierId': 294}, {'id': 5174980331, 'qualifierId': 13}, {'id': 5174980333, 'qualifierId': 56, 'value': 'Right'}, {'id': 5174980339, 'qualifierId': 286}, {'id': 5174980335, 'qualifierId': 152}, {'id': 5174980513, 'qualifierId': 233, 'value': '151'}];4ywn289r9mrs444sgkgduyivo;T. Smalls;;;evtbhe5j6fze9zsov2rg22x3o;Foul;;;;;;;;;;;;;;;;;;;;;151,0;1,0;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;0;0;20;46;New York RB II;1246;FWR;1,0
2713751575;152;1;1;21;23;4g68p0t2f5jzhzfr67i2rj1ex;1;14,8;81,8;2024-08-25T23:25:05.152Z;2024-08-25T23:25:10Z;[{'id': 5174982509, 'qualifierId': 56, 'value': 'Left'}, {'id': 5174982519, 'qualifierId': 1}, {'id': 5174982505, 'qualifierId': 157}, {'id': 5174982515, 'qualifierId': 212, 'value': '53.2'}, {'id': 5174982511, 'qualifierId': 140, 'value': '65.2'}, {'id': 5174982507, 'qualifierId': 152}, {'id': 5174982503, 'qualifierId': 5}, {'id': 5174982517, 'qualifierId': 213, 'value': '0.11'}, {'id': 5174982513, 'qualifierId': 141, 'value': '90.3'}];bvtvko74cyeqe297mp6shrf2s;A. Stokes;;;evtbhe5j6fze9zsov2rg22x3o;Pass;;;;;;;;;;65,2;0,11;90,3;;;53,2;;1,0;;;1,0;;;;;;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;65,2;90,3;;;;;;;0;0;21;23;Crown Legacy;1283;GK;1,0
2713751605;153;1;1;21;28;4g68p0t2f5jzhzfr67i2rj1ex;1;65,2;90,5;2024-08-25T23:25:10.119Z;2024-08-25T23:25:12Z;[{'id': 5174982673, 'qualifierId': 141, 'value': '78.0'}, {'id': 5174982677, 'qualifierId': 213, 'value': '5.44'}, {'id': 5174982667, 'qualifierId': 3}, {'id': 5174982671, 'qualifierId': 140, 'value': '72.4'}, {'id': 5174982669, 'qualifierId': 56, 'value': 'Center'}, {'id': 5174982675, 'qualifierId': 212, 'value': '11.4'}];4akvdujqbywk628gok9xbh2j8;F. Ssebufu;;;evtbhe5j6fze9zsov2rg22x3o;Pass;;;;;;;;;;72,4;5,44;78,0;;;11,4;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;72,4;78,0;;;;;;;0;0;21;28;Crown Legacy;1288;FW;1,0
2713751617;154;3;1;21;31;4g68p0t2f5jzhzfr67i2rj1ex;1;70,6;81,6;2024-08-25T23:25:12.559Z;2024-08-29T07:46:56Z;[{'id': 5174982733, 'qualifierId': 286}, {'id': 5180446623, 'qualifierId': 465}, {'id': 5174982731, 'qualifierId': 56, 'value': 'Left'}, {'id': 5174982781, 'qualifierId': 233, 'value': '165'}];8y7kqet5swj9dmqama0z5ngus;J. Hall;;;evtbhe5j6fze9zsov2rg22x3o;Take On;;;;;;;;;;;;;;;;;;;;;165,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;;;0;0;21;31;Crown Legacy;1291;FW;1,0
2713751601;165;45;1;21;31;6ubc4y1v6hr63mca7ica4hp90;0;29,4;18,4;2024-08-25T23:25:12.559Z;2024-08-25T23:48:29Z;[{'id': 5174982661, 'qualifierId': 56, 'value': 'Back'}, {'id': 5174982663, 'qualifierId': 285}, {'id': 5174982797, 'qualifierId': 233, 'value': '154'}];exk9svcdgcbn05ms00fhorvv8;J. Neeley;;;evtbhe5j6fze9zsov2rg22x3o;Challenge;;;;;;;;;;;;;;;;;;;1,0;;154,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;0;0;21;31;New York RB II;1291;DL;1,0
2713751681;155;1;1;21;32;4g68p0t2f5jzhzfr67i2rj1ex;1;85,8;85,7;2024-08-25T23:25:13.552Z;2024-08-29T07:47:22Z;[{'id': 5174983029, 'qualifierId': 213, 'value': '4.72'}, {'id': 5174983025, 'qualifierId': 141, 'value': '47.9'}, {'id': 5174983021, 'qualifierId': 56, 'value': 'Center'}, {'id': 5174983023, 'qualifierId': 140, 'value': '85.9'}, {'id': 5174983027, 'qualifierId': 212, 'value': '25.7'}, {'id': 5174983017, 'qualifierId': 2}, {'id': 5180446771, 'qualifierId': 224}, {'id': 5180446773, 'qualifierId': 72}];8y7kqet5swj9dmqama0z5ngus;J. Hall;;;evtbhe5j6fze9zsov2rg22x3o;Pass;;;;;;;;;;85,9;4,72;47,9;;;25,7;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;85,9;47,9;;;;;;;0;0;21;32;Crown Legacy;1292;FW;1,0
2713751685;156;50;1;21;33;4g68p0t2f5jzhzfr67i2rj1ex;1;88,8;44,8;2024-08-25T23:25:15.488Z;2024-08-25T23:53:11Z;[{'id': 5174999611, 'qualifierId': 286}, {'id': 5174983051, 'qualifierId': 56, 'value': 'Center'}, {'id': 5175059373, 'qualifierId': 233, 'value': '423'}];65g50zt5gbo1lnrbc7uvwsbo4;T. Rosborough;;;evtbhe5j6fze9zsov2rg22x3o;Dispossessed;;;;;;;;;;;;;;;;;;;;;423,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;;;0;0;21;33;Crown Legacy;1293;MR;1,0
2713766171;423;7;1;21;34;6ubc4y1v6hr63mca7ica4hp90;0;11,2;55,2;2024-08-25T23:25:15.489Z;2024-08-29T07:47:47Z;[{'id': 5175059355, 'qualifierId': 56, 'value': 'Back'}, {'id': 5180446911, 'qualifierId': 385}, {'id': 5175059363, 'qualifierId': 233, 'value': '156'}, {'id': 5175059357, 'qualifierId': 285}];3ve0xap9f0gjsslhgjsmakx04;A. John;;;evtbhe5j6fze9zsov2rg22x3o;Tackle;;;;;;;;;;;;;;;;;;;1,0;;156,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;0;0;21;34;New York RB II;1294;MC;1,0
2714736339;710;61;1;21;35;4g68p0t2f5jzhzfr67i2rj1ex;1;88,3;43,2;2024-08-25T23:25:16.970Z;2024-08-29T07:48:05Z;[{'id': 5180446995, 'qualifierId': 56, 'value': 'Center'}];65g50zt5gbo1lnrbc7uvwsbo4;T. Rosborough;;;evtbhe5j6fze9zsov2rg22x3o;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;;;0;0;21;35;Crown Legacy;1295;MR;1,0
2713751687;166;43;1;21;37;6ubc4y1v6hr63mca7ica4hp90;1;0,0;0,0;2024-08-25T23:25:18.995Z;2024-08-25T23:26:02Z;[{'id': 5174985277, 'qualifierId': 144, 'value': '10'}, {'id': 5174983063, 'qualifierId': 94, 'value': '0'}, {'id': 5174983065, 'qualifierId': 56, 'value': 'Back'}];8texi81doeqhy7eu6fnhrstbe;J. Assi;;;evtbhe5j6fze9zsov2rg22x3o;Deleted event;;;;;;;;;;;;;;;;;;10,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;0;0;21;37;New York RB II;1297;DC;1,0
2713751739;157;1;1;21;42;4g68p0t2f5jzhzfr67i2rj1ex;0;96,2;5,6;2024-08-25T23:25:23.880Z;2024-08-29T07:51:20Z;[{'id': 5174983365, 'qualifierId': 212, 'value': '6.7'}, {'id': 5180448395, 'qualifierId': 224}, {'id': 5174983363, 'qualifierId': 141, 'value': '15.4'}, {'id': 5174983367, 'qualifierId': 213, 'value': '1.73'}, {'id': 5174983361, 'qualifierId': 140, 'value': '95.2'}, {'id': 5180448397, 'qualifierId': 20}, {'id': 5174983357, 'qualifierId': 155}, {'id': 5174983359, 'qualifierId': 56, 'value': 'Right'}, {'id': 5174983355, 'qualifierId': 2}];o3gftw0hatp1r62ynjmlaaui;D. Sullivan;;;evtbhe5j6fze9zsov2rg22x3o;Pass;;;;;;;;;;95,2;1,73;15,4;;;6,7;1,0;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;95,2;15,4;;;;;;;0;0;21;42;Crown Legacy;1302;MC;1,0
2714736493;831;61;1;21;43;6ubc4y1v6hr63mca7ica4hp90;1;6,8;89,6;2024-08-25T23:25:25.323Z;2024-08-29T07:51:41Z;[{'id': 5180448451, 'qualifierId': 56, 'value': 'Back'}];3ve0xap9f0gjsslhgjsmakx04;A. John;;;evtbhe5j6fze9zsov2rg22x3o;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;0;0;21;43;New York RB II;1303;MC;1,0
2713751781;158;1;1;21;45;4g68p0t2f5jzhzfr67i2rj1ex;0;97,7;23,9;2024-08-25T23:25:27.239Z;2024-08-25T23:25:28Z;[{'id': 5174983601, 'qualifierId': 140, 'value': '95.7'}, {'id': 5174983607, 'qualifierId': 213, 'value': '4.51'}, {'id': 5174983603, 'qualifierId': 141, 'value': '9.1'}, {'id': 5174983599, 'qualifierId': 56, 'value': 'Right'}, {'id': 5174983605, 'qualifierId': 212, 'value': '10.3'}];afqry84j23xgkhqryrontj190;I. Kasule;;;evtbhe5j6fze9zsov2rg22x3o;Pass;;;;;;;;;;95,7;4,51;9,1;;;10,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;95,7;9,1;;;;;;;0;0;21;45;Crown Legacy;1305;ML;1,0
2713751771;167;43;1;21;45;6ubc4y1v6hr63mca7ica4hp90;1;0,0;0,0;2024-08-25T23:25:27.416Z;2024-08-25T23:53:06Z;[{'id': 5175059257, 'qualifierId': 144, 'value': '61'}, {'id': 5174983555, 'qualifierId': 56, 'value': 'Back'}];3ve0xap9f0gjsslhgjsmakx04;A. John;;;evtbhe5j6fze9zsov2rg22x3o;Deleted event;;;;;;;;;;;;;;;;;;61,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;0;0;21;45;New York RB II;1305;MC;1,0
2713751793;168;49;1;21;47;6ubc4y1v6hr63mca7ica4hp90;1;6,4;86,6;2024-08-25T23:25:28.959Z;2024-08-25T23:25:29Z;[];9ohy24mxhsqao5kymh0lbxxck;N. Berchimas;;;evtbhe5j6fze9zsov2rg22x3o;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;0;0;21;47;New York RB II;1307;FWL;1,0
2713751855;169;1;1;21;48;6ubc4y1v6hr63mca7ica4hp90;1;6,7;86,8;2024-08-25T23:25:30.127Z;2024-08-29T07:52:12Z;[{'id': 5174983989, 'qualifierId': 140, 'value': '46.5'}, {'id': 5174983987, 'qualifierId': 56, 'value': 'Back'}, {'id': 5174983995, 'qualifierId': 213, 'value': '0.02'}, {'id': 5174983991, 'qualifierId': 141, 'value': '87.8'}, {'id': 5180448729, 'qualifierId': 157}, {'id': 5174983997, 'qualifierId': 1}, {'id': 5174983993, 'qualifierId': 212, 'value': '41.8'}];9ohy24mxhsqao5kymh0lbxxck;N. Berchimas;;;evtbhe5j6fze9zsov2rg22x3o;Pass;;;;;;;;;;46,5;0,02;87,8;;;41,8;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;46,5;87,8;;;;;;;0;0;21;48;New York RB II;1308;FWL;1,0
2713751859;170;3;1;21;54;6ubc4y1v6hr63mca7ica4hp90;0;67,2;80,8;2024-08-25T23:25:35.822Z;2024-08-29T07:52:33Z;[{'id': 5174984067, 'qualifierId': 233, 'value': '159'}, {'id': 5180448873, 'qualifierId': 465}, {'id': 5174984007, 'qualifierId': 56, 'value': 'Left'}, {'id': 5174984011, 'qualifierId': 286}];4dri4lv9b4w3mz8aj3329qjh0;I. Toklomati;;;evtbhe5j6fze9zsov2rg22x3o;Take On;;;;;;;;;;;;;;;;;;;;;159,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;0;0;21;54;New York RB II;1314;FW;1,0
2713751867;159;7;1;21;54;4g68p0t2f5jzhzfr67i2rj1ex;1;32,8;19,2;2024-08-25T23:25:35.823Z;2024-08-29T07:52:42Z;[{'id': 5174984051, 'qualifierId': 233, 'value': '170'}, {'id': 5174984031, 'qualifierId': 285}, {'id': 5174984029, 'qualifierId': 56, 'value': 'Back'}, {'id': 5180448925, 'qualifierId': 383}];e2tuar1frliervcr2mnmvfspg;A. O'Connor;;;evtbhe5j6fze9zsov2rg22x3o;Tackle;;;;;;;;;;;;;;;;;;;1,0;;170,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;;;0;0;21;54;Crown Legacy;1314;DC;1,0
2713751869;160;49;1;21;55;4g68p0t2f5jzhzfr67i2rj1ex;1;36,6;14,3;2024-08-25T23:25:36.783Z;2024-08-25T23:25:37Z;[];e2tuar1frliervcr2mnmvfspg;A. O'Connor;;;evtbhe5j6fze9zsov2rg22x3o;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;;;0;0;21;55;Crown Legacy;1315;DC;1,0
2713751921;161;1;1;21;57;4g68p0t2f5jzhzfr67i2rj1ex;0;42,8;15,2;2024-08-25T23:25:39.207Z;2024-08-25T23:25:42Z;[{'id': 5174984291, 'qualifierId': 141, 'value': '26.8'}, {'id': 5174984297, 'qualifierId': 1}, {'id': 5174984293, 'qualifierId': 212, 'value': '52.6'}, {'id': 5174984295, 'qualifierId': 213, 'value': '0.15'}, {'id': 5174984287, 'qualifierId': 56, 'value': 'Center'}, {'id': 5174984289, 'qualifierId': 140, 'value': '92.3'}, {'id': 5174984285, 'qualifierId': 155}];e2tuar1frliervcr2mnmvfspg;A. O'Connor;;;evtbhe5j6fze9zsov2rg22x3o;Pass;;;;;;;;;;92,3;0,15;26,8;;;52,6;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;92,3;26,8;;;;;;;0;0;21;57;Crown Legacy;1317;DC;1,0
2713751931;171;49;1;22;1;6ubc4y1v6hr63mca7ica4hp90;1;4,7;67,8;2024-08-25T23:25:43.262Z;2024-08-25T23:25:43Z;[];2v9pdg70kewaarbz4jzsh00a2;C. Odunze;;;evtbhe5j6fze9zsov2rg22x3o;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;0;0;22;1;New York RB II;1321;GK;1,0
2713751999;172;1;1;22;5;6ubc4y1v6hr63mca7ica4hp90;1;12,7;61,4;2024-08-25T23:25:46.847Z;2024-08-25T23:25:49Z;[{'id': 5174984635, 'qualifierId': 56, 'value': 'Back'}, {'id': 5174984639, 'qualifierId': 141, 'value': '31.8'}, {'id': 5174984637, 'qualifierId': 140, 'value': '23.8'}, {'id': 5174984643, 'qualifierId': 213, 'value': '5.24'}, {'id': 5174984641, 'qualifierId': 212, 'value': '23.3'}];2v9pdg70kewaarbz4jzsh00a2;C. Odunze;;;evtbhe5j6fze9zsov2rg22x3o;Pass;;;;;;;;;;23,8;5,24;31,8;;;23,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;23,8;31,8;;;;;;;0;0;22;5;New York RB II;1325;GK;1,0
2713752061;173;1;1;22;9;6ubc4y1v6hr63mca7ica4hp90;1;23,7;36,6;2024-08-25T23:25:51.055Z;2024-08-25T23:25:53Z;[{'id': 5174984871, 'qualifierId': 140, 'value': '37.1'}, {'id': 5174984873, 'qualifierId': 141, 'value': '49.6'}, {'id': 5174984877, 'qualifierId': 213, 'value': '0.56'}, {'id': 5174984869, 'qualifierId': 56, 'value': 'Back'}, {'id': 5174984875, 'qualifierId': 212, 'value': '16.6'}];exk9svcdgcbn05ms00fhorvv8;J. Neeley;;;evtbhe5j6fze9zsov2rg22x3o;Pass;;;;;;;;;;37,1;0,56;49,6;;;16,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;37,1;49,6;;;;;;;0;0;22;9;New York RB II;1329;DL;1,0
2713752077;174;1;1;22;12;6ubc4y1v6hr63mca7ica4hp90;1;37,1;47,0;2024-08-25T23:25:53.806Z;2024-08-25T23:25:55Z;[{'id': 5174984969, 'qualifierId': 213, 'value': '5.11'}, {'id': 5174984965, 'qualifierId': 141, 'value': '15.0'}, {'id': 5174984961, 'qualifierId': 56, 'value': 'Back'}, {'id': 5174984963, 'qualifierId': 140, 'value': '45.8'}, {'id': 5174984967, 'qualifierId': 212, 'value': '23.6'}];avxfzgoe2y0opif75qu3aeb6c;W. Sangoquiza;;;evtbhe5j6fze9zsov2rg22x3o;Pass;;;;;;;;;;45,8;5,11;15,0;;;23,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;45,8;15,0;;;;;;;0;0;22;12;New York RB II;1332;MC;1,0
