id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamFormation;value_TeamKit;value_JerseyNumber;value_Resume;value_PlayerPosition;value_TeamPlayerFormation;value_Involved;value_Captain;value_DirectionOfPlay;value_PassEndY;value_PassEndX;value_Zone;value_Angle;value_KickOff;value_Length;value_LongBall;value_Launch;value_TouchTypePass;value_Defensive;value_OppositeRelatedEventId;value_Offensive;value_HeadPass;value_DeletedEventType;value_TakeOnOvertake;value_TouchTypeClearance;value_NextEventGoalKick;value_Low;value_GoalKick;value_Assist;value_IndividualPlay;value_GkX;value_Right;value_RightFooted;value_GoalmouthZ;value_GoalmouthY;value_BoxLeft;value_RegularPlay;value_GkY;value_RelatedEventId;value_Assisted;value_Chipped;value_LayOff;value_LeadingToAttempt;value_BlockedX;value_LowRight;value_RelatedError1Id;value_BoxCentre;value_SixYardBlocked;value_Blocked;value_NotAssisted;value_BlockedY;value_SavedOffLine;value_DefBlock;value_LastLine;value_NotVisible;value_FreeKickTaken;value_Direct;value_NextEventThrowIn;value_ThrowIn;value_Head;value_IntendedTackleTarget;value_SwitchOfPlay;value_PlayersCaughtOffside;value_Indirect;value_OutSwinger;value_Cross;value_OutOfPlay;value_Left;value_InSwinger;value_CornerTaken;value_AttemptedTackle;value_Foul;value_BlockedPass;value_LeftFooted;value_HighCentre;value_OutOfBoxCentre;value_ParriedSafe;value_HighGkIntervention;value_Hands;value_Standing;value_TakeOnSpace;value_TouchTypeControl;value_BoxRight;value_CloseHigh;value_FirstTouch;value_ShirtPull/Holding;value_LowCentre;value_FreeKick;value_ByWall;value_Defensive1V1;value_DrivenCross;value_Straight;value_FlickOn;value_IntentionalAssist;value_GkYTimeOfGoal;value_GoalShotTimestamp;value_GkXTimeOfGoal;value_GoalShotGameClock;value_BigChance;value_SetPiece;value_SoloRun;value_KeeperTouched;value_PullBack;value_Injury;value_InjuredPlayerId;value_HighClaim;value_KeeperThrow;value_HitLeftPost;value_HitWoodwork;value_PersistentInfringement;value_YellowCard;value_BlockedCross;value_Dissent;value_FromCorner;value_Overrun;value_Shove/Push;value_GoalDisallowed;value_FastBreak;value_Minutes;value_NotRetreating;value_EndType;value_Tactical;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_Diving;value_LowGkIntervention;value_Collected;value_GkKickFromHands;value_Sliding;value_MediumGkIntervention;value_NotPastGoalLine;value_CloseLeft;value_LowLeft;value_High;value_OwnPlayer;value_OwnShotBlocked;value_SwerveRight;value_HighRight;value_Deflection;value_GkHoof;value_ThroughBall;value_LeadingToGoal;value_RecklessOffence;value_HighLeft;value_SmallBoxCentre;value_TacticalFoul;value_OverArm;value_1On1;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2671142525;748;1;1;29;7;iiolvosiuokkrl5iuoxcjo4p;1;22,1;20,2;2024-04-08T02:03:08.937Z;2024-04-12T15:27:17Z;[{'id': 4941816919, 'qualifierId': 213, 'value': '0.85'}, {'id': 4941816911, 'qualifierId': 56, 'value': 'Back'}, {'id': 4941816913, 'qualifierId': 140, 'value': '28.5'}, {'id': 4941816915, 'qualifierId': 141, 'value': '31.4'}, {'id': 4941816917, 'qualifierId': 212, 'value': '10.2'}];etyqw24tl6zko0qarctyv6ane;R. Peña;;;c2ixoaq0jtlyhhdhpux465fys;Pass;;;;;;;;;;31,4;28,5;;0,85;;10,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;28,5;31,4;;;;;;;0;0;29;7;Sporting KC II;1747;MC;1,0
2669701103;210;49;1;29;8;iiolvosiuokkrl5iuoxcjo4p;1;23,2;27,6;2024-04-08T02:03:09.870Z;2024-04-08T02:03:10Z;[];ew8oodr9hiuqve7xlz24xznfu;M. Vargas;;;c2ixoaq0jtlyhhdhpux465fys;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;;;;;0;0;29;8;Sporting KC II;1748;MC;1,0
2669701147;211;1;1;29;13;iiolvosiuokkrl5iuoxcjo4p;0;30,0;35,2;2024-04-08T02:03:14.830Z;2024-04-08T02:03:20Z;[{'id': 4934118225, 'qualifierId': 140, 'value': '71.1'}, {'id': 4934118233, 'qualifierId': 1}, {'id': 4934118227, 'qualifierId': 141, 'value': '18.6'}, {'id': 4934118223, 'qualifierId': 56, 'value': 'Right'}, {'id': 4934118229, 'qualifierId': 212, 'value': '44.6'}, {'id': 4934118231, 'qualifierId': 213, 'value': '6.03'}];ew8oodr9hiuqve7xlz24xznfu;M. Vargas;;;c2ixoaq0jtlyhhdhpux465fys;Pass;;;;;;;;;;18,6;71,1;;6,03;;44,6;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;71,1;18,6;;;;;;;0;0;29;13;Sporting KC II;1753;MC;1,0
2669701165;254;61;1;29;15;7fbej4xwoq4imaf5l39304m37;1;26,4;85,7;2024-04-08T02:03:16.983Z;2024-04-08T02:03:30Z;[{'id': 4934118301, 'qualifierId': 56, 'value': 'Back'}];9jczt268kcld72pk5ho4xpzsa;J. Bartlett;;;c2ixoaq0jtlyhhdhpux465fys;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;;;;;;;;;0;0;29;15;Colorado Rapids II;1755;DC;1,0
2669701219;212;5;1;29;20;iiolvosiuokkrl5iuoxcjo4p;1;81,7;-1,4;2024-04-08T02:03:22.110Z;2024-04-08T02:03:48Z;[{'id': 4934118531, 'qualifierId': 56, 'value': 'Right'}, {'id': 4934118555, 'qualifierId': 233, 'value': '255'}, {'id': 4934118533, 'qualifierId': 347}];ew8oodr9hiuqve7xlz24xznfu;M. Vargas;;;c2ixoaq0jtlyhhdhpux465fys;Out;;;;;;;;;;;;;;;;;;;;255,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;;;;;0;0;29;20;Sporting KC II;1760;MC;1,0
2669701175;255;5;1;29;20;7fbej4xwoq4imaf5l39304m37;0;18,3;101,4;2024-04-08T02:03:22.110Z;2024-04-08T02:16:25Z;[{'id': 4934118337, 'qualifierId': 56, 'value': 'Back'}, {'id': 4934118339, 'qualifierId': 347}, {'id': 4934118567, 'qualifierId': 233, 'value': '212'}];9jczt268kcld72pk5ho4xpzsa;J. Bartlett;;;c2ixoaq0jtlyhhdhpux465fys;Out;;;;;;;;;;;;;;;;;;;;212,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;;;;;;;;;0;0;29;20;Colorado Rapids II;1760;DC;1,0
2669701259;213;1;1;29;45;iiolvosiuokkrl5iuoxcjo4p;1;75,9;0,0;2024-04-08T02:03:47.375Z;2024-04-08T02:03:53Z;[{'id': 4934118711, 'qualifierId': 212, 'value': '10.7'}, {'id': 4934118709, 'qualifierId': 141, 'value': '14.5'}, {'id': 4934118703, 'qualifierId': 107}, {'id': 4934118707, 'qualifierId': 140, 'value': '77.8'}, {'id': 4934118705, 'qualifierId': 56, 'value': 'Right'}, {'id': 4934118713, 'qualifierId': 213, 'value': '1.38'}];86piuxs9tep01rcbsp3t8vx90;P. Dormoh;;;c2ixoaq0jtlyhhdhpux465fys;Pass;;;;;;;;;;14,5;77,8;;1,38;;10,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;77,8;14,5;;;;;;;0;0;29;45;Sporting KC II;1785;DR;1,0
2669701269;214;1;1;29;51;iiolvosiuokkrl5iuoxcjo4p;1;81,4;25,2;2024-04-08T02:03:53.199Z;2024-04-08T02:03:55Z;[{'id': 4934118757, 'qualifierId': 141, 'value': '38.1'}, {'id': 4934118755, 'qualifierId': 140, 'value': '79.0'}, {'id': 4934118753, 'qualifierId': 56, 'value': 'Center'}, {'id': 4934118765, 'qualifierId': 213, 'value': '1.85'}, {'id': 4934118761, 'qualifierId': 212, 'value': '9.1'}];f1oc42nax0yel4gblge49py7e;D. Amadou;;;c2ixoaq0jtlyhhdhpux465fys;Pass;;;;;;;;;;38,1;79,0;;1,85;;9,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;79,0;38,1;;;;;;;0;0;29;51;Sporting KC II;1791;MC;1,0
2669701275;215;1;1;29;54;iiolvosiuokkrl5iuoxcjo4p;0;80,0;39,7;2024-04-08T02:03:55.727Z;2024-04-08T02:03:58Z;[{'id': 4934118787, 'qualifierId': 141, 'value': '39.7'}, {'id': 4934118785, 'qualifierId': 140, 'value': '82.4'}, {'id': 4934118783, 'qualifierId': 56, 'value': 'Center'}, {'id': 4934118817, 'qualifierId': 236}, {'id': 4934118791, 'qualifierId': 213, 'value': '0.00'}, {'id': 4934118789, 'qualifierId': 212, 'value': '2.5'}, {'id': 4934118823, 'qualifierId': 286}, {'id': 4934118819, 'qualifierId': 233, 'value': '256'}];ew8oodr9hiuqve7xlz24xznfu;M. Vargas;;;c2ixoaq0jtlyhhdhpux465fys;Pass;;;;;;;;;;39,7;82,4;;0,0;;2,5;;;;;256,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;82,4;39,7;;;;;;;0;0;29;54;Sporting KC II;1794;MC;1,0
2669701281;256;74;1;29;54;7fbej4xwoq4imaf5l39304m37;1;14,6;58,1;2024-04-08T02:03:55.728Z;2024-04-08T02:16:27Z;[{'id': 4934118829, 'qualifierId': 233, 'value': '215'}, {'id': 4934118811, 'qualifierId': 285}, {'id': 4934118809, 'qualifierId': 56, 'value': 'Back'}];4cfvnypovkt900sfxmdhvxtec;C. Rindov;;;c2ixoaq0jtlyhhdhpux465fys;Blocked Pass;;;;;;;;;;;;;;;;;;;1,0;215,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;;;;;;;;;0;0;29;54;Colorado Rapids II;1794;DL;1,0
2669701299;257;12;1;29;57;7fbej4xwoq4imaf5l39304m37;1;17,2;55,4;2024-04-08T02:03:58.815Z;2024-04-08T02:04:00Z;[{'id': 4934118867, 'qualifierId': 56, 'value': 'Back'}, {'id': 4934118875, 'qualifierId': 213, 'value': '0.30'}, {'id': 4934118871, 'qualifierId': 141, 'value': '62.1'}, {'id': 4934118869, 'qualifierId': 140, 'value': '31.4'}, {'id': 4934118873, 'qualifierId': 212, 'value': '15.6'}];3tkdn8arq1j3il4ako7rcio2y;M. Goumballe;;;c2ixoaq0jtlyhhdhpux465fys;Clearance;;;;;;;;;;62,1;31,4;;0,3;;15,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;31,4;62,1;;;;;;;0;0;29;57;Colorado Rapids II;1797;AMR;1,0
2669701297;216;44;1;29;58;iiolvosiuokkrl5iuoxcjo4p;1;63,8;41,7;2024-04-08T02:03:59.967Z;2024-04-08T02:04:01Z;[{'id': 4934118865, 'qualifierId': 286}, {'id': 4934118863, 'qualifierId': 56, 'value': 'Center'}, {'id': 4934118881, 'qualifierId': 233, 'value': '258'}];a9w6952jyw6x83gxp94zs8ro4;J. Belluz;;;c2ixoaq0jtlyhhdhpux465fys;Aerial;;;;;;;;;;;;;;;;;;;;258,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;;;;;0;0;29;58;Sporting KC II;1798;DL;1,0
2669701301;258;44;1;29;58;7fbej4xwoq4imaf5l39304m37;0;36,2;58,3;2024-04-08T02:03:59.968Z;2024-04-08T02:04:01Z;[{'id': 4934118879, 'qualifierId': 285}, {'id': 4934118877, 'qualifierId': 56, 'value': 'Back'}, {'id': 4934118889, 'qualifierId': 233, 'value': '216'}];cqmvrx028gh19yh8qh7w01y0a;R. Avila;;;c2ixoaq0jtlyhhdhpux465fys;Aerial;;;;;;;;;;;;;;;;;;;1,0;216,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;;;;;;;;;0;0;29;58;Colorado Rapids II;1798;FW;1,0
2669701305;217;1;1;29;59;iiolvosiuokkrl5iuoxcjo4p;1;60,1;45,4;2024-04-08T02:04:00.495Z;2024-04-08T02:04:02Z;[{'id': 4934118901, 'qualifierId': 212, 'value': '6.4'}, {'id': 4934118899, 'qualifierId': 141, 'value': '40.7'}, {'id': 4934118903, 'qualifierId': 213, 'value': '5.76'}, {'id': 4934118893, 'qualifierId': 3}, {'id': 4934118897, 'qualifierId': 140, 'value': '65.4'}, {'id': 4934118895, 'qualifierId': 56, 'value': 'Center'}];a9w6952jyw6x83gxp94zs8ro4;J. Belluz;;;c2ixoaq0jtlyhhdhpux465fys;Pass;;;;;;;;;;40,7;65,4;;5,76;;6,4;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;65,4;40,7;;;;;;;0;0;29;59;Sporting KC II;1799;DL;1,0
2669701311;218;43;1;30;0;iiolvosiuokkrl5iuoxcjo4p;1;0,0;0,0;2024-04-08T02:04:02.111Z;2024-04-08T02:26:11Z;[{'id': 4934135169, 'qualifierId': 144, 'value': '3'}, {'id': 4934118937, 'qualifierId': 286, 'value': '0'}, {'id': 4934118989, 'qualifierId': 233, 'value': '259'}, {'id': 4934118935, 'qualifierId': 56, 'value': 'Center'}];86piuxs9tep01rcbsp3t8vx90;P. Dormoh;;;c2ixoaq0jtlyhhdhpux465fys;Deleted event;;;;;;;;;;;;;;;;;;;;259,0;0,0;;3,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;;;;;0;0;30;0;Sporting KC II;1800;DR;1,0
2669701323;259;83;1;30;0;7fbej4xwoq4imaf5l39304m37;0;30,8;64,6;2024-04-08T02:04:02.111Z;2024-04-08T02:30:34Z;[{'id': 4934137601, 'qualifierId': 399, 'value': '86piuxs9tep01rcbsp3t8vx90'}];cqmvrx028gh19yh8qh7w01y0a;R. Avila;;;c2ixoaq0jtlyhhdhpux465fys;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;;;;;;;;;0;0;30;0;Colorado Rapids II;1800;FW;1,0
2669701321;219;1;1;30;1;iiolvosiuokkrl5iuoxcjo4p;1;67,3;41,9;2024-04-08T02:04:03.263Z;2024-04-08T02:04:04Z;[{'id': 4934118969, 'qualifierId': 212, 'value': '6.7'}, {'id': 4934118971, 'qualifierId': 213, 'value': '1.15'}, {'id': 4934118965, 'qualifierId': 140, 'value': '69.9'}, {'id': 4934118967, 'qualifierId': 141, 'value': '50.9'}, {'id': 4934118963, 'qualifierId': 56, 'value': 'Center'}];86piuxs9tep01rcbsp3t8vx90;P. Dormoh;;;c2ixoaq0jtlyhhdhpux465fys;Pass;;;;;;;;;;50,9;69,9;;1,15;;6,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;69,9;50,9;;;;;;;0;0;30;1;Sporting KC II;1801;DR;1,0
2669701335;220;1;1;30;3;iiolvosiuokkrl5iuoxcjo4p;1;69,9;50,6;2024-04-08T02:04:04.831Z;2024-04-08T02:04:07Z;[{'id': 4934119037, 'qualifierId': 140, 'value': '85.7'}, {'id': 4934119039, 'qualifierId': 141, 'value': '20.8'}, {'id': 4934119035, 'qualifierId': 56, 'value': 'Right'}, {'id': 4934119043, 'qualifierId': 213, 'value': '5.40'}, {'id': 4934119041, 'qualifierId': 212, 'value': '26.2'}];f1oc42nax0yel4gblge49py7e;D. Amadou;;;c2ixoaq0jtlyhhdhpux465fys;Pass;;;;;;;;;;20,8;85,7;;5,4;;26,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;85,7;20,8;;;;;;;0;0;30;3;Sporting KC II;1803;MC;1,0
2669701361;221;1;1;30;5;iiolvosiuokkrl5iuoxcjo4p;1;90,9;21,5;2024-04-08T02:04:07.199Z;2024-04-08T02:04:48Z;[{'id': 4934119635, 'qualifierId': 154}, {'id': 4934119189, 'qualifierId': 213, 'value': '1.58'}, {'id': 4934119181, 'qualifierId': 56, 'value': 'Center'}, {'id': 4934119637, 'qualifierId': 22}, {'id': 4934119633, 'qualifierId': 210, 'value': '16'}, {'id': 4934119185, 'qualifierId': 141, 'value': '43.4'}, {'id': 4934119187, 'qualifierId': 212, 'value': '14.9'}, {'id': 4934119183, 'qualifierId': 140, 'value': '90.7'}];7pegcq6kh8s6naujxky714ys4;N. Strellnauer;;1,0;c2ixoaq0jtlyhhdhpux465fys;Pass;;;;;;;;;;43,4;90,7;;1,58;;14,9;;;;;;;;;;;;;;16,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;90,7;43,4;;;;;;;0;0;30;5;Sporting KC II;1805;FWR;1,0
2669701365;222;16;1;30;8;iiolvosiuokkrl5iuoxcjo4p;1;90,4;42,7;2024-04-08T02:04:10.264Z;2024-04-12T15:29:46Z;[{'id': 4941818911, 'qualifierId': 396, 'value': '51.3'}, {'id': 4934119665, 'qualifierId': 103, 'value': '8.9'}, {'id': 4934119201, 'qualifierId': 17}, {'id': 4934119655, 'qualifierId': 29}, {'id': 4934119669, 'qualifierId': 230, 'value': '98.5'}, {'id': 4934119671, 'qualifierId': 231, 'value': '48.2'}, {'id': 4934119659, 'qualifierId': 55, 'value': '221'}, {'id': 4941818909, 'qualifierId': 395, 'value': '97.8'}, {'id': 4934119675, 'qualifierId': 274}, {'id': 4934119203, 'qualifierId': 56, 'value': 'Center'}, {'id': 4934119351, 'qualifierId': 375, 'value': '30:08.120'}, {'id': 4934119667, 'qualifierId': 328}, {'id': 4934119657, 'qualifierId': 154}, {'id': 4941818907, 'qualifierId': 78}, {'id': 4934119663, 'qualifierId': 102, 'value': '49.0'}, {'id': 4934119199, 'qualifierId': 22}, {'id': 4934119343, 'qualifierId': 20}, {'id': 4934119673, 'qualifierId': 138}, {'id': 4934119347, 'qualifierId': 374, 'value': '2024-04-08 03:04:09.590'}];ew8oodr9hiuqve7xlz24xznfu;M. Vargas;;;c2ixoaq0jtlyhhdhpux465fys;Goal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;98,5;;1,0;8,9;49,0;;1,0;48,2;221,0;1,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;1,0;;;;;;;1,0;51,3;;97,8;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;49,0;8.9;221,0;7pegcq6kh8s6naujxky714ys4;0;1;30;8;Sporting KC II;1808;MC;1,0
2669701521;260;1;1;31;0;7fbej4xwoq4imaf5l39304m37;1;49,9;49,9;2024-04-08T02:05:01.609Z;2024-04-08T02:05:26Z;[{'id': 4934119813, 'qualifierId': 141, 'value': '51.6'}, {'id': 4934119817, 'qualifierId': 213, 'value': '3.01'}, {'id': 4934119815, 'qualifierId': 212, 'value': '9.0'}, {'id': 4934119809, 'qualifierId': 56, 'value': 'Back'}, {'id': 4934119811, 'qualifierId': 140, 'value': '41.4'}, {'id': 4934119819, 'qualifierId': 279, 'value': 'G'}];cqmvrx028gh19yh8qh7w01y0a;R. Avila;;;c2ixoaq0jtlyhhdhpux465fys;Pass;;;;;;;;;;51,6;41,4;;3,01;;9,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;41,4;51,6;;;;;;;0;0;31;0;Colorado Rapids II;1860;FW;1,0
2669701529;261;1;1;31;1;7fbej4xwoq4imaf5l39304m37;1;39,6;51,8;2024-04-08T02:05:02.921Z;2024-04-08T02:05:06Z;[{'id': 4934119843, 'qualifierId': 141, 'value': '47.5'}, {'id': 4934119839, 'qualifierId': 56, 'value': 'Center'}, {'id': 4934119841, 'qualifierId': 140, 'value': '55.0'}, {'id': 4934119847, 'qualifierId': 213, 'value': '6.10'}, {'id': 4934119845, 'qualifierId': 212, 'value': '16.4'}];1pm343qga3zwdbrjngpeqhtnu;J. Swallen;;;c2ixoaq0jtlyhhdhpux465fys;Pass;;;;;;;;;;47,5;55,0;;6,1;;16,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;55,0;47,5;;;;;;;0;0;31;1;Colorado Rapids II;1861;MC;1,0
2669701531;262;4;1;31;2;7fbej4xwoq4imaf5l39304m37;1;52,1;46,4;2024-04-08T02:05:04.297Z;2024-04-12T15:30:35Z;[{'id': 4934119867, 'qualifierId': 152}, {'id': 4934119865, 'qualifierId': 56, 'value': 'Center'}, {'id': 4934119863, 'qualifierId': 13}, {'id': 4934119869, 'qualifierId': 265}, {'id': 4934119891, 'qualifierId': 233, 'value': '223'}, {'id': 4934119871, 'qualifierId': 286}];cqmvrx028gh19yh8qh7w01y0a;R. Avila;;;c2ixoaq0jtlyhhdhpux465fys;Foul;;;;;;;;;;;;;;;;;;;;223,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;;;;;;;;;0;0;31;2;Colorado Rapids II;1862;FW;1,0
