id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;assist;keyPass;matchId;type_displayName;value_TeamPlayerFormation;value_Resume;value_Captain;value_TeamKit;value_Involved;value_JerseyNumber;value_PlayerPosition;value_TeamFormation;value_DirectionOfPlay;value_PassEndY;value_KickOff;value_Zone;value_Angle;value_PassEndX;value_Length;value_LayOff;value_TouchTypePass;value_LongBall;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_Defensive;value_Offensive;value_TakeOnOvertake;value_OutSwinger;value_Chipped;value_RightFooted;value_Cross;value_RegularPlay;value_IntentionalAssist;value_HeadPass;value_Assist;value_BigChance;value_LowCentre;value_SmallBoxCentre;value_GoalmouthY;value_GkY;value_GkXTimeOfGoal;value_Assisted;value_GoalmouthZ;value_RelatedEventId;value_FirstTouch;value_GoalShotGameClock;value_GkYTimeOfGoal;value_GoalShotTimestamp;value_GkX;value_Launch;value_SwitchOfPlay;value_IntendedTackleTarget;value_OverhitCross;value_LeftFooted;value_BlockedPass;value_BlockedCross;value_Defensive1V1;value_AttemptedTackle;value_Foul;value_Direct;value_FreeKickTaken;value_Volley;value_Left;value_BoxCentre;value_NextEventGoalKick;value_GoalKick;value_Low;value_TakeOnSpace;value_TouchTypeControl;value_DeletedEventType;value_PlayersCaughtOffside;value_NotVisible;value_Indirect;value_BlockedX;value_Blocked;value_BlockedY;value_IndividualPlay;value_DefBlock;value_HighCentre;value_Head;value_Reaching;value_HighGkIntervention;value_Collected;value_Hands;value_LowLeft;value_InSwinger;value_OutOfPlay;value_TouchTypeClearance;value_PullBack;value_BoxLeft;value_LowRight;value_ParriedDanger;value_LowGkIntervention;value_Diving;value_Right;value_CornerTaken;value_High;value_FromCorner;value_OutOfBoxCentre;value_NotAssisted;value_LeadingToGoal;value_RelatedError1Id;value_Shove/Push;value_Overrun;value_MediumGkIntervention;value_KeeperThrow;value_SixYardBlocked;value_SmallBoxRight;value_Stooping;value_ParriedSafe;value_BoxRight;value_HighLeft;value_Deflection;value_FlickOn;value_ThroughBall;value_CloseRight;value_SetPiece;value_Standing;value_OverArm;value_Minutes;value_GkStart;value_YellowCard;value_RecklessOffence;value_HighRight;value_EndType;value_Tactical;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_Dissent;value_Straight;value_DrivenCross;value_ShirtPull/Holding;value_HighClaim;value_FastBreak;value_TacticalFoul;value_GkKickFromHands;value_Unchallenged;value_Handball;value_GameEnd;value_GoesToPenalties;value_Penalty;value_Second(2Nd)OppositeRelatedEventId;value_Scored;value_KeeperTouched;value_Saved;value_Argument;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2706847973;40;1;1;4;53;5ou8b446l1sl8frblkz3xi17g;1;26,7;42,7;2024-08-09T03:08:37.798Z;2024-08-09T03:08:40Z;[{'id': 5136963593, 'qualifierId': 140, 'value': '23.1'}, {'id': 5136963599, 'qualifierId': 213, 'value': '1.79'}, {'id': 5136963595, 'qualifierId': 141, 'value': '67.6'}, {'id': 5136963597, 'qualifierId': 212, 'value': '17.3'}, {'id': 5136963591, 'qualifierId': 56, 'value': 'Back'}];dv0qqd4mx117y4al165nsdic4;T. Clegg;;;ekfcrbrsaceshpap8nvuikfmc;Pass;;;;;;;;;;67,6;;;1,79;23,1;17,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;23,1;67,6;;;;;;;;0;4;53;Austin II;293;DC;1,0
2706847977;41;1;1;4;56;5ou8b446l1sl8frblkz3xi17g;1;22,3;67,3;2024-08-09T03:08:40.573Z;2024-08-09T03:08:42Z;[{'id': 5136963621, 'qualifierId': 140, 'value': '31.3'}, {'id': 5136963627, 'qualifierId': 213, 'value': '5.39'}, {'id': 5136963619, 'qualifierId': 56, 'value': 'Back'}, {'id': 5136963625, 'qualifierId': 212, 'value': '15.1'}, {'id': 5136963623, 'qualifierId': 141, 'value': '50.0'}];d1xlw5bza316m39f9n82hir1m;K. Rad;;;ekfcrbrsaceshpap8nvuikfmc;Pass;;;;;;;;;;50,0;;;5,39;31,3;15,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;31,3;50,0;;;;;;;;0;4;56;Austin II;296;DC;1,0
2706847987;42;1;1;4;58;5ou8b446l1sl8frblkz3xi17g;1;31,4;48,7;2024-08-09T03:08:42.735Z;2024-08-09T03:08:45Z;[{'id': 5136963667, 'qualifierId': 140, 'value': '42.1'}, {'id': 5136963665, 'qualifierId': 56, 'value': 'Back'}, {'id': 5136963673, 'qualifierId': 213, 'value': '0.68'}, {'id': 5136963671, 'qualifierId': 212, 'value': '14.4'}, {'id': 5136963669, 'qualifierId': 141, 'value': '62.0'}];1qfm9519iq3jailrtnk9c0nbo;M. Johnston;;;ekfcrbrsaceshpap8nvuikfmc;Pass;;;;;;;;;;62,0;;;0,68;42,1;14,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;42,1;62,0;;;;;;;;0;4;58;Austin II;298;MC;1,0
2706847991;47;83;1;4;59;d0c07im4a6oj8qa7f1zlt3pqs;0;54,3;52,8;2024-08-09T03:08:44.134Z;2024-08-13T17:45:54Z;[{'id': 5136963811, 'qualifierId': 399, 'value': '3f5g2kijev81v9nzwsyxwiiju'}];8ly83pm2mbtz4u7jwsv0o96qy;C. Touré;;;ekfcrbrsaceshpap8nvuikfmc;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;;0;4;59;Portland Timbers II;299;MC;1,0
2706847999;43;1;1;5;0;5ou8b446l1sl8frblkz3xi17g;1;45,7;54,6;2024-08-09T03:08:44.941Z;2024-08-09T03:08:48Z;[{'id': 5136963727, 'qualifierId': 213, 'value': '5.26'}, {'id': 5136963721, 'qualifierId': 140, 'value': '63.4'}, {'id': 5136963725, 'qualifierId': 212, 'value': '35.7'}, {'id': 5136963719, 'qualifierId': 56, 'value': 'Right'}, {'id': 5136963723, 'qualifierId': 141, 'value': '9.7'}, {'id': 5136963729, 'qualifierId': 1}];3f5g2kijev81v9nzwsyxwiiju;A. Moreno;;;ekfcrbrsaceshpap8nvuikfmc;Pass;;;;;;;;;;9,7;;;5,26;63,4;35,7;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;63,4;9,7;;;;;;;;0;5;0;Austin II;300;MC;1,0
2706848007;44;1;1;5;4;5ou8b446l1sl8frblkz3xi17g;1;78,6;8,0;2024-08-09T03:08:48.673Z;2024-08-13T17:09:32Z;[{'id': 5136963789, 'qualifierId': 212, 'value': '35.2'}, {'id': 5136963783, 'qualifierId': 56, 'value': 'Center'}, {'id': 5136963949, 'qualifierId': 154}, {'id': 5136963947, 'qualifierId': 210, 'value': '13'}, {'id': 5136963785, 'qualifierId': 140, 'value': '93.3'}, {'id': 5136963781, 'qualifierId': 155}, {'id': 5136963787, 'qualifierId': 141, 'value': '54.5'}, {'id': 5136963779, 'qualifierId': 2}, {'id': 5136963791, 'qualifierId': 213, 'value': '1.12'}, {'id': 5146845213, 'qualifierId': 224}, {'id': 5136963793, 'qualifierId': 1}, {'id': 5146845215, 'qualifierId': 20}];e076q290ab1o6qz9vthl2c0a2;H. Neville;;1,0;ekfcrbrsaceshpap8nvuikfmc;Pass;;;;;;;;;;54,5;;;1,12;93,3;35,2;;;1,0;;;;;;;1,0;1,0;1,0;1,0;;1,0;;13,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;93,3;54,5;;;;;;;;0;5;4;Austin II;304;DMR;1,0
2706848011;45;13;1;5;8;5ou8b446l1sl8frblkz3xi17g;1;92,3;48,9;2024-08-09T03:08:52.477Z;2024-08-13T17:09:52Z;[{'id': 5136963965, 'qualifierId': 214}, {'id': 5136963961, 'qualifierId': 102, 'value': '65.5'}, {'id': 5136963967, 'qualifierId': 108}, {'id': 5146845419, 'qualifierId': 73}, {'id': 5136963969, 'qualifierId': 328}, {'id': 5136963963, 'qualifierId': 103, 'value': '1.4'}, {'id': 5136963817, 'qualifierId': 56, 'value': 'Center'}, {'id': 5136963955, 'qualifierId': 154}, {'id': 5136963973, 'qualifierId': 231, 'value': '50.2'}, {'id': 5136963815, 'qualifierId': 17}, {'id': 5136963957, 'qualifierId': 55, 'value': '44'}, {'id': 5136963917, 'qualifierId': 72}, {'id': 5136963953, 'qualifierId': 29}, {'id': 5136963971, 'qualifierId': 230, 'value': '98.8'}, {'id': 5136963813, 'qualifierId': 22}];7t8o8pe93me2pef74vw21nr6y;J. Penn;;;ekfcrbrsaceshpap8nvuikfmc;Miss;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;1,0;;;65,5;50,2;;1,0;1,4;44,0;1,0;;;;98,8;;;;;1,0;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;;;;;65,5;1.4;44,0;e076q290ab1o6qz9vthl2c0a2;;0;5;8;Austin II;308;FWL;1,0
2706848013;46;5;1;5;9;5ou8b446l1sl8frblkz3xi17g;0;101,2;60,0;2024-08-09T03:08:54.127Z;2024-08-09T05:33:10Z;[{'id': 5136963825, 'qualifierId': 56, 'value': 'Center'}, {'id': 5136964043, 'qualifierId': 233, 'value': '48'}, {'id': 5136963827, 'qualifierId': 346}];7t8o8pe93me2pef74vw21nr6y;J. Penn;;;ekfcrbrsaceshpap8nvuikfmc;Out;;;;;;;;;;;;;;;;;;;;48,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;;;;;;;;;;0;5;9;Austin II;309;FWL;1,0
2706848049;48;5;1;5;9;d0c07im4a6oj8qa7f1zlt3pqs;1;-1,2;40,0;2024-08-09T03:08:54.127Z;2024-08-09T05:33:10Z;[{'id': 5136964039, 'qualifierId': 233, 'value': '46'}, {'id': 5136964029, 'qualifierId': 346}, {'id': 5136964027, 'qualifierId': 56, 'value': 'Back'}];8ly83pm2mbtz4u7jwsv0o96qy;C. Touré;;;ekfcrbrsaceshpap8nvuikfmc;Out;;;;;;;;;;;;;;;;;;;;46,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;;0;5;9;Portland Timbers II;309;MC;1,0
2706848055;49;1;1;5;31;d0c07im4a6oj8qa7f1zlt3pqs;1;3,6;42,8;2024-08-09T03:09:15.879Z;2024-08-09T03:09:17Z;[{'id': 5136964053, 'qualifierId': 141, 'value': '50.9'}, {'id': 5136964047, 'qualifierId': 124}, {'id': 5136964049, 'qualifierId': 56, 'value': 'Back'}, {'id': 5136964055, 'qualifierId': 212, 'value': '5.5'}, {'id': 5136964057, 'qualifierId': 213, 'value': '1.55'}, {'id': 5136964051, 'qualifierId': 140, 'value': '3.7'}, {'id': 5136964061, 'qualifierId': 237}];7u1lf62rqlgzban2dwy6c1rmc;Nico van Rijn;;;ekfcrbrsaceshpap8nvuikfmc;Pass;;;;;;;;;;50,9;;;1,55;3,7;5,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;3,7;50,9;;;;;;;;0;5;31;Portland Timbers II;331;DL;1,0
2706848061;50;1;1;5;32;d0c07im4a6oj8qa7f1zlt3pqs;1;3,7;50,9;2024-08-09T03:09:16.702Z;2024-08-09T03:09:19Z;[{'id': 5136964087, 'qualifierId': 141, 'value': '55.4'}, {'id': 5136964091, 'qualifierId': 213, 'value': '0.22'}, {'id': 5136964089, 'qualifierId': 212, 'value': '13.9'}, {'id': 5136964085, 'qualifierId': 140, 'value': '16.6'}, {'id': 5136964083, 'qualifierId': 56, 'value': 'Back'}];81a5mbcfvbxke0w3cbq65ld2i;M. Alstrup;;;ekfcrbrsaceshpap8nvuikfmc;Pass;;;;;;;;;;55,4;;;0,22;16,6;13,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;16,6;55,4;;;;;;;;0;5;32;Portland Timbers II;332;GK;1,0
2706848071;51;1;1;5;34;d0c07im4a6oj8qa7f1zlt3pqs;1;16,6;55,4;2024-08-09T03:09:18.839Z;2024-08-09T03:09:22Z;[{'id': 5136964133, 'qualifierId': 213, 'value': '2.27'}, {'id': 5136964125, 'qualifierId': 56, 'value': 'Back'}, {'id': 5136964127, 'qualifierId': 140, 'value': '5.8'}, {'id': 5136964129, 'qualifierId': 141, 'value': '75.3'}, {'id': 5136964131, 'qualifierId': 212, 'value': '17.7'}];2yxzh220ndd4s4wqditruo0h6;A. Ramírez;;;ekfcrbrsaceshpap8nvuikfmc;Pass;;;;;;;;;;75,3;;;2,27;5,8;17,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;5,8;75,3;;;;;;;;0;5;34;Portland Timbers II;334;MC;1,0
2706848073;52;1;1;5;37;d0c07im4a6oj8qa7f1zlt3pqs;1;11,2;81,5;2024-08-09T03:09:21.998Z;2024-08-09T03:09:23Z;[{'id': 5136964141, 'qualifierId': 141, 'value': '97.1'}, {'id': 5136964137, 'qualifierId': 56, 'value': 'Back'}, {'id': 5136964143, 'qualifierId': 212, 'value': '13.3'}, {'id': 5136964139, 'qualifierId': 140, 'value': '18.8'}, {'id': 5136964145, 'qualifierId': 213, 'value': '0.93'}];d0riqrsz7ojwb9m94rbvx7r6y;S. Mazzaferro;;;ekfcrbrsaceshpap8nvuikfmc;Pass;;;;;;;;;;97,1;;;0,93;18,8;13,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;18,8;97,1;;;;;;;;0;5;37;Portland Timbers II;337;DC;1,0
2706848077;53;1;1;5;39;d0c07im4a6oj8qa7f1zlt3pqs;1;18,8;96,5;2024-08-09T03:09:23.399Z;2024-08-09T03:09:27Z;[{'id': 5136964169, 'qualifierId': 213, 'value': '6.26'}, {'id': 5136964163, 'qualifierId': 140, 'value': '33.9'}, {'id': 5136964165, 'qualifierId': 141, 'value': '96.0'}, {'id': 5136964161, 'qualifierId': 56, 'value': 'Back'}, {'id': 5136964167, 'qualifierId': 212, 'value': '15.9'}];9nlw8tihbzfnvkt5uproa79jo;Rubén Bonachera;;;ekfcrbrsaceshpap8nvuikfmc;Pass;;;;;;;;;;96,0;;;6,26;33,9;15,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;33,9;96,0;;;;;;;;0;5;39;Portland Timbers II;339;DC;1,0
2706848079;54;1;1;5;43;d0c07im4a6oj8qa7f1zlt3pqs;1;36,5;94,8;2024-08-09T03:09:27.487Z;2024-08-09T03:09:29Z;[{'id': 5136964179, 'qualifierId': 212, 'value': '8.5'}, {'id': 5136964173, 'qualifierId': 56, 'value': 'Back'}, {'id': 5136964175, 'qualifierId': 140, 'value': '30.5'}, {'id': 5136964181, 'qualifierId': 213, 'value': '3.87'}, {'id': 5136964177, 'qualifierId': 141, 'value': '86.5'}];7m5wyvhq876dyap45egqs2tjo;E. Torres;;;ekfcrbrsaceshpap8nvuikfmc;Pass;;;;;;;;;;86,5;;;3,87;30,5;8,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;30,5;86,5;;;;;;;;0;5;43;Portland Timbers II;343;MC;1,0
2706848081;55;1;1;5;45;d0c07im4a6oj8qa7f1zlt3pqs;1;30,4;86,6;2024-08-09T03:09:29.398Z;2024-08-09T03:09:31Z;[{'id': 5136964185, 'qualifierId': 56, 'value': 'Back'}, {'id': 5136964187, 'qualifierId': 140, 'value': '30.9'}, {'id': 5136964193, 'qualifierId': 213, 'value': '1.48'}, {'id': 5136964191, 'qualifierId': 212, 'value': '5.5'}, {'id': 5136964189, 'qualifierId': 141, 'value': '94.7'}];2yxzh220ndd4s4wqditruo0h6;A. Ramírez;;;ekfcrbrsaceshpap8nvuikfmc;Pass;;;;;;;;;;94,7;;;1,48;30,9;5,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;30,9;94,7;;;;;;;;0;5;45;Portland Timbers II;345;MC;1,0
2706848085;56;1;1;5;47;d0c07im4a6oj8qa7f1zlt3pqs;1;30,9;94,7;2024-08-09T03:09:31.270Z;2024-08-09T03:09:33Z;[{'id': 5136964219, 'qualifierId': 212, 'value': '10.0'}, {'id': 5136964213, 'qualifierId': 56, 'value': 'Back'}, {'id': 5136964221, 'qualifierId': 213, 'value': '4.75'}, {'id': 5136964215, 'qualifierId': 140, 'value': '31.3'}, {'id': 5136964217, 'qualifierId': 141, 'value': '80.0'}];9nlw8tihbzfnvkt5uproa79jo;Rubén Bonachera;;;ekfcrbrsaceshpap8nvuikfmc;Pass;;;;;;;;;;80,0;;;4,75;31,3;10,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;31,3;80,0;;;;;;;;0;5;47;Portland Timbers II;347;DC;1,0
2708653627;929;3;1;5;47;d0c07im4a6oj8qa7f1zlt3pqs;0;33,1;81,3;2024-08-09T03:09:31.856Z;2024-08-13T17:18:12Z;[{'id': 5146853791, 'qualifierId': 464}, {'id': 5146853789, 'qualifierId': 285}, {'id': 5146853787, 'qualifierId': 56, 'value': 'Back'}, {'id': 5146853793, 'qualifierId': 467, 'value': '3f5g2kijev81v9nzwsyxwiiju'}];8ly83pm2mbtz4u7jwsv0o96qy;C. Touré;;;ekfcrbrsaceshpap8nvuikfmc;Take On;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;;0;5;47;Portland Timbers II;347;MC;1,0
2706848087;57;4;1;5;48;d0c07im4a6oj8qa7f1zlt3pqs;1;33,2;68,4;2024-08-09T03:09:33.015Z;2024-08-09T05:22:08Z;[{'id': 5136964245, 'qualifierId': 285}, {'id': 5136964239, 'qualifierId': 56, 'value': 'Back'}, {'id': 5136964241, 'qualifierId': 152}, {'id': 5136964243, 'qualifierId': 265}, {'id': 5136964237, 'qualifierId': 13}, {'id': 5136964257, 'qualifierId': 233, 'value': '47'}];8ly83pm2mbtz4u7jwsv0o96qy;C. Touré;;;ekfcrbrsaceshpap8nvuikfmc;Foul;;;;;;;;;;;;;;;;;;;;47,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;;0;5;48;Portland Timbers II;348;MC;1,0
2706848091;47;4;1;5;48;5ou8b446l1sl8frblkz3xi17g;0;66,8;31,6;2024-08-09T03:09:33.016Z;2024-08-09T05:22:08Z;[{'id': 5136964315, 'qualifierId': 286}, {'id': 5136964253, 'qualifierId': 265}, {'id': 5136964247, 'qualifierId': 13}, {'id': 5136964311, 'qualifierId': 233, 'value': '57'}, {'id': 5136964249, 'qualifierId': 56, 'value': 'Center'}, {'id': 5136964251, 'qualifierId': 152}];3f5g2kijev81v9nzwsyxwiiju;A. Moreno;;;ekfcrbrsaceshpap8nvuikfmc;Foul;;;;;;;;;;;;;;;;;;;;57,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;;;;;;;;;;0;5;48;Austin II;348;MC;1,0
2706848095;58;1;1;5;50;d0c07im4a6oj8qa7f1zlt3pqs;1;33,9;78,1;2024-08-09T03:09:35.054Z;2024-08-09T03:09:38Z;[{'id': 5136964279, 'qualifierId': 5}, {'id': 5136964291, 'qualifierId': 213, 'value': '4.28'}, {'id': 5136964289, 'qualifierId': 212, 'value': '29.9'}, {'id': 5136964283, 'qualifierId': 56, 'value': 'Back'}, {'id': 5136964285, 'qualifierId': 140, 'value': '21.9'}, {'id': 5136964281, 'qualifierId': 152}, {'id': 5136964287, 'qualifierId': 141, 'value': '38.3'}];8ly83pm2mbtz4u7jwsv0o96qy;C. Touré;;;ekfcrbrsaceshpap8nvuikfmc;Pass;;;;;;;;;;38,3;;;4,28;21,9;29,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;21,9;38,3;;;;;;;;0;5;50;Portland Timbers II;350;MC;1,0
2706848109;59;1;1;5;53;d0c07im4a6oj8qa7f1zlt3pqs;1;23,1;36,4;2024-08-09T03:09:38.078Z;2024-08-09T03:09:42Z;[{'id': 5136964375, 'qualifierId': 56, 'value': 'Back'}, {'id': 5136964381, 'qualifierId': 212, 'value': '14.7'}, {'id': 5136964377, 'qualifierId': 140, 'value': '30.4'}, {'id': 5136964379, 'qualifierId': 141, 'value': '18.0'}, {'id': 5136964383, 'qualifierId': 213, 'value': '5.26'}];7u1lf62rqlgzban2dwy6c1rmc;Nico van Rijn;;;ekfcrbrsaceshpap8nvuikfmc;Pass;;;;;;;;;;18,0;;;5,26;30,4;14,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;30,4;18,0;;;;;;;;0;5;53;Portland Timbers II;353;DL;1,0
2706848113;60;1;1;5;57;d0c07im4a6oj8qa7f1zlt3pqs;1;36,4;13,4;2024-08-09T03:09:41.950Z;2024-08-09T03:09:43Z;[{'id': 5136964403, 'qualifierId': 141, 'value': '34.8'}, {'id': 5136964405, 'qualifierId': 212, 'value': '14.7'}, {'id': 5136964401, 'qualifierId': 140, 'value': '38.2'}, {'id': 5136964399, 'qualifierId': 56, 'value': 'Back'}, {'id': 5136964407, 'qualifierId': 213, 'value': '1.44'}];ec3xdenc4ncg4sc8ni4kkyln8;A. Gomez;;;ekfcrbrsaceshpap8nvuikfmc;Pass;;;;;;;;;;34,8;;;1,44;38,2;14,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;38,2;34,8;;;;;;;;0;5;57;Portland Timbers II;357;DR;1,0
