id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamFormation;value_Captain;value_Involved;value_JerseyNumber;value_Resume;value_PlayerPosition;value_TeamPlayerFormation;value_TeamKit;value_DirectionOfPlay;value_KickOff;value_PassEndY;value_Zone;value_Length;value_PassEndX;value_Angle;value_Chipped;value_LongBall;value_OppositeRelatedEventId;value_Defensive;value_Offensive;value_HeadPass;value_NextEventThrowIn;value_ThrowIn;value_Launch;value_BlockedPass;value_TouchTypePass;value_AttemptedTackle;value_Foul;value_Direct;value_FreeKickTaken;value_OutOfPlay;value_TakeOnOvertake;value_LeftFooted;value_Cross;value_DrivenCross;value_Straight;value_TouchTypeClearance;value_Left;value_IntentionalAssist;value_OutSwinger;value_CornerTaken;value_Assist;value_GkY;value_GoalmouthZ;value_FirstTouch;value_FromCorner;value_BoxCentre;value_BlockedY;value_BlockedX;value_Head;value_Right;value_GkX;value_RelatedEventId;value_GoalmouthY;value_NotPastGoalLine;value_Assisted;value_DeletedEventType;value_Deflection;value_RightFooted;value_NotAssisted;value_HighLeft;value_Standing;value_Hands;value_Collected;value_HighGkIntervention;value_KeeperThrow;value_NotVisible;value_TouchTypeControl;value_TakeOnSpace;value_SwitchOfPlay;value_LeadingToGoal;value_GkYTimeOfGoal;value_FantasyAssistedBy;value_GoalShotTimestamp;value_HighRight;value_BigChance;value_FantasyAssistType;value_FantasyAssistId;value_RegularPlay;value_GkXTimeOfGoal;value_GoalShotGameClock;value_FantasyAssistTeam;value_IntendedTackleTarget;value_Shove/Push;value_InSwinger;value_InjuredPlayerId;value_Injury;value_IndividualPlay;value_CloseLeft;value_BoxLeft;value_NextEventGoalKick;value_GoalKick;value_Low;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_FlickOn;value_DefBlock;value_PlayersCaughtOffside;value_Indirect;value_LayOff;value_ShirtPull/Holding;value_HighClaim;value_OverArm;value_SwerveLeft;value_FreeKick;value_OutOfBoxCentre;value_High;value_Handball;value_LowLeft;value_ParriedSafe;value_MediumGkIntervention;value_Diving;value_Blocked;value_LowCentre;value_FloatedCross;value_TacticalFoul;value_YellowCard;value_LowGkIntervention;value_Overrun;value_FastBreak;value_Minutes;value_EndType;value_LowRight;value_ThroughBall;value_Volley;value_BoxRight;value_Tactical;value_Dissent;value_BlockedCross;value_GkHoof;value_SecondYellow;value_Feet;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2724774815;123;1;1;18;33;4g68p0t2f5jzhzfr67i2rj1ex;1;46,2;44,3;2024-09-22T21:21:33.326Z;2024-09-22T21:21:35Z;[{'id': 5235321837, 'qualifierId': 141, 'value': '29.8'}, {'id': 5235321833, 'qualifierId': 56, 'value': 'Center'}, {'id': 5235321839, 'qualifierId': 212, 'value': '20.9'}, {'id': 5235321841, 'qualifierId': 213, 'value': '5.79'}, {'id': 5235321835, 'qualifierId': 140, 'value': '63.7'}];8u0efvao8rym6mdx0tl0h0qac;A. Jarvis;;;ac8byw6k9u451p8cmzkm68es;Pass;;;;;;;;;;;29,8;;20,9;63,7;5,79;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;63,7;29,8;;;;;;;0;0;18;33;Toronto II;1113;MC;1,0
2724774863;124;1;1;18;34;4g68p0t2f5jzhzfr67i2rj1ex;1;64,4;29,5;2024-09-22T21:21:35.262Z;2024-09-22T21:21:39Z;[{'id': 5235322105, 'qualifierId': 213, 'value': '0.83'}, {'id': 5235322097, 'qualifierId': 56, 'value': 'Center'}, {'id': 5235322101, 'qualifierId': 141, 'value': '53.0'}, {'id': 5235322099, 'qualifierId': 140, 'value': '78.4'}, {'id': 5235322103, 'qualifierId': 212, 'value': '21.7'}];afqry84j23xgkhqryrontj190;I. Kasule;;;ac8byw6k9u451p8cmzkm68es;Pass;;;;;;;;;;;53,0;;21,7;78,4;0,83;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;78,4;53,0;;;;;;;0;0;18;34;Toronto II;1114;MR;1,0
2724774867;125;61;1;18;39;4g68p0t2f5jzhzfr67i2rj1ex;0;85,6;60,0;2024-09-22T21:21:39.422Z;2024-09-22T21:21:39Z;[{'id': 5235322121, 'qualifierId': 56, 'value': 'Center'}];es0bxxdxf6bco25evmg19ic4;M. Sofo;;;ac8byw6k9u451p8cmzkm68es;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;;;0;0;18;39;Toronto II;1119;FW;1,0
2724774871;187;49;1;18;39;29nx7yxy1rdqv2oobqn5pjf8p;1;12,3;29,3;2024-09-22T21:21:39.907Z;2024-09-22T21:21:40Z;[];8pvvljn4uasfjxdleh56pm38;A. Pearlman;;;ac8byw6k9u451p8cmzkm68es;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;;;;;;;;;0;0;18;39;New York RB II;1119;DL;1,0
2724774927;188;1;1;18;41;29nx7yxy1rdqv2oobqn5pjf8p;1;23,4;15,6;2024-09-22T21:21:42.189Z;2024-09-22T21:21:43Z;[{'id': 5235322399, 'qualifierId': 140, 'value': '28.7'}, {'id': 5235322401, 'qualifierId': 141, 'value': '26.0'}, {'id': 5235322403, 'qualifierId': 212, 'value': '9.0'}, {'id': 5235322397, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235322405, 'qualifierId': 213, 'value': '0.90'}];8pvvljn4uasfjxdleh56pm38;A. Pearlman;;;ac8byw6k9u451p8cmzkm68es;Pass;;;;;;;;;;;26,0;;9,0;28,7;0,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;28,7;26,0;;;;;;;0;0;18;41;New York RB II;1121;DL;1,0
2724774957;189;1;1;18;43;29nx7yxy1rdqv2oobqn5pjf8p;1;29,4;27,5;2024-09-22T21:21:43.604Z;2024-09-22T21:21:47Z;[{'id': 5235322559, 'qualifierId': 212, 'value': '11.3'}, {'id': 5235322553, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235322557, 'qualifierId': 141, 'value': '13.0'}, {'id': 5235322561, 'qualifierId': 213, 'value': '4.20'}, {'id': 5235322555, 'qualifierId': 140, 'value': '24.1'}];3wn0nn5q8g2mjzuc8yb4dvu2;M. Cimermancic;;;ac8byw6k9u451p8cmzkm68es;Pass;;;;;;;;;;;13,0;;11,3;24,1;4,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;24,1;13,0;;;;;;;0;0;18;43;New York RB II;1123;MC;1,0
2724774971;190;1;1;18;47;29nx7yxy1rdqv2oobqn5pjf8p;1;18,2;6,8;2024-09-22T21:21:47.307Z;2024-09-22T21:21:49Z;[{'id': 5235322635, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235322641, 'qualifierId': 212, 'value': '9.1'}, {'id': 5235322637, 'qualifierId': 140, 'value': '26.4'}, {'id': 5235322639, 'qualifierId': 141, 'value': '11.0'}, {'id': 5235322643, 'qualifierId': 213, 'value': '0.32'}];8pvvljn4uasfjxdleh56pm38;A. Pearlman;;;ac8byw6k9u451p8cmzkm68es;Pass;;;;;;;;;;;11,0;;9,1;26,4;0,32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;26,4;11,0;;;;;;;0;0;18;47;New York RB II;1127;DL;1,0
2724774967;126;83;1;18;48;4g68p0t2f5jzhzfr67i2rj1ex;0;70,5;88,5;2024-09-22T21:21:48.798Z;2024-09-22T21:21:51Z;[{'id': 5235322767, 'qualifierId': 399, 'value': '3wn0nn5q8g2mjzuc8yb4dvu2'}];8u0efvao8rym6mdx0tl0h0qac;A. Jarvis;;;ac8byw6k9u451p8cmzkm68es;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;;;0;0;18;48;Toronto II;1128;MC;1,0
2724774987;191;1;1;18;48;29nx7yxy1rdqv2oobqn5pjf8p;1;26,2;11,5;2024-09-22T21:21:48.828Z;2024-09-22T21:21:50Z;[{'id': 5235322755, 'qualifierId': 141, 'value': '24.7'}, {'id': 5235322757, 'qualifierId': 212, 'value': '9.4'}, {'id': 5235322751, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235322759, 'qualifierId': 213, 'value': '1.86'}, {'id': 5235322753, 'qualifierId': 140, 'value': '23.7'}];3wn0nn5q8g2mjzuc8yb4dvu2;M. Cimermancic;;;ac8byw6k9u451p8cmzkm68es;Pass;;;;;;;;;;;24,7;;9,4;23,7;1,86;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;23,7;24,7;;;;;;;0;0;18;48;New York RB II;1128;MC;1,0
2724775023;192;1;1;18;51;29nx7yxy1rdqv2oobqn5pjf8p;1;25,5;25,5;2024-09-22T21:21:51.628Z;2024-09-22T21:21:54Z;[{'id': 5235322937, 'qualifierId': 141, 'value': '65.6'}, {'id': 5235322933, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235322939, 'qualifierId': 212, 'value': '30.1'}, {'id': 5235322935, 'qualifierId': 140, 'value': '13.3'}, {'id': 5235322941, 'qualifierId': 213, 'value': '2.01'}];d8u6lnk9lmbrgv9obcshpec8a;M. Stojadinovic;;;ac8byw6k9u451p8cmzkm68es;Pass;;;;;;;;;;;65,6;;30,1;13,3;2,01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;13,3;65,6;;;;;;;0;0;18;51;New York RB II;1131;DR;1,0
2724775055;193;1;1;18;53;29nx7yxy1rdqv2oobqn5pjf8p;1;13,2;67,6;2024-09-22T21:21:54.140Z;2024-09-22T21:21:56Z;[{'id': 5235323129, 'qualifierId': 213, 'value': '0.84'}, {'id': 5235323123, 'qualifierId': 140, 'value': '28.8'}, {'id': 5235323127, 'qualifierId': 212, 'value': '24.5'}, {'id': 5235323121, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235323125, 'qualifierId': 141, 'value': '94.3'}];2figny7hhxiw29vizhlyta3o4;Ythallo;;;ac8byw6k9u451p8cmzkm68es;Pass;;;;;;;;;;;94,3;;24,5;28,8;0,84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;28,8;94,3;;;;;;;0;0;18;53;New York RB II;1133;DC;1,0
2724775065;194;1;1;18;56;29nx7yxy1rdqv2oobqn5pjf8p;0;32,6;95,6;2024-09-22T21:21:56.628Z;2024-09-22T21:21:57Z;[{'id': 5235323169, 'qualifierId': 213, 'value': '6.11'}, {'id': 5235323163, 'qualifierId': 140, 'value': '34.8'}, {'id': 5235323167, 'qualifierId': 212, 'value': '2.3'}, {'id': 5235323161, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235323165, 'qualifierId': 141, 'value': '95.0'}];cgcpmpetc768pyqb51qthq61g;R. Chukwu;;;ac8byw6k9u451p8cmzkm68es;Pass;;;;;;;;;;;95,0;;2,3;34,8;6,11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;34,8;95,0;;;;;;;0;0;18;56;New York RB II;1136;DC;1,0
2724775107;127;8;1;19;0;4g68p0t2f5jzhzfr67i2rj1ex;1;57,7;6,4;2024-09-22T21:22:00.366Z;2024-09-26T07:38:55Z;[{'id': 5242228267, 'qualifierId': 383}, {'id': 5235323383, 'qualifierId': 56, 'value': 'Right'}];afqry84j23xgkhqryrontj190;I. Kasule;;;ac8byw6k9u451p8cmzkm68es;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;;;0;0;19;0;Toronto II;1140;MR;1,0
2724775127;128;49;1;19;0;4g68p0t2f5jzhzfr67i2rj1ex;1;57,7;6,4;2024-09-22T21:22:00.830Z;2024-09-22T21:22:00Z;[];afqry84j23xgkhqryrontj190;I. Kasule;;;ac8byw6k9u451p8cmzkm68es;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;;;0;0;19;0;Toronto II;1140;MR;1,0
2724775151;129;1;1;19;0;4g68p0t2f5jzhzfr67i2rj1ex;1;57,7;6,4;2024-09-22T21:22:01.006Z;2024-09-22T21:22:03Z;[{'id': 5235323599, 'qualifierId': 141, 'value': '12.1'}, {'id': 5235323603, 'qualifierId': 213, 'value': '2.86'}, {'id': 5235323597, 'qualifierId': 140, 'value': '44.7'}, {'id': 5235323595, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235323601, 'qualifierId': 212, 'value': '14.2'}];afqry84j23xgkhqryrontj190;I. Kasule;;;ac8byw6k9u451p8cmzkm68es;Pass;;;;;;;;;;;12,1;;14,2;44,7;2,86;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;44,7;12,1;;;;;;;0;0;19;0;Toronto II;1140;MR;1,0
2724775159;130;1;1;19;2;4g68p0t2f5jzhzfr67i2rj1ex;1;44,7;12,1;2024-09-22T21:22:03.038Z;2024-09-22T21:22:04Z;[{'id': 5235323645, 'qualifierId': 140, 'value': '59.9'}, {'id': 5235323643, 'qualifierId': 56, 'value': 'Right'}, {'id': 5235323649, 'qualifierId': 212, 'value': '16.3'}, {'id': 5235323651, 'qualifierId': 213, 'value': '6.08'}, {'id': 5235323647, 'qualifierId': 141, 'value': '7.3'}];6rgdv71lxh4cpz487ygvy5nv8;C. Berkley;;;ac8byw6k9u451p8cmzkm68es;Pass;;;;;;;;;;;7,3;;16,3;59,9;6,08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;59,9;7,3;;;;;;;0;0;19;2;Toronto II;1142;DR;1,0
2724775173;131;1;1;19;3;4g68p0t2f5jzhzfr67i2rj1ex;1;58,7;7,7;2024-09-22T21:22:04.142Z;2024-09-22T21:22:05Z;[{'id': 5235323729, 'qualifierId': 141, 'value': '19.0'}, {'id': 5235323733, 'qualifierId': 213, 'value': '2.78'}, {'id': 5235323727, 'qualifierId': 140, 'value': '39.1'}, {'id': 5235323725, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235323731, 'qualifierId': 212, 'value': '22.0'}];afqry84j23xgkhqryrontj190;I. Kasule;;;ac8byw6k9u451p8cmzkm68es;Pass;;;;;;;;;;;19,0;;22,0;39,1;2,78;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;39,1;19,0;;;;;;;0;0;19;3;Toronto II;1143;MR;1,0
2724775195;132;1;1;19;5;4g68p0t2f5jzhzfr67i2rj1ex;1;39,1;19,0;2024-09-22T21:22:05.342Z;2024-09-22T21:22:07Z;[{'id': 5235323813, 'qualifierId': 213, 'value': '1.89'}, {'id': 5235323811, 'qualifierId': 212, 'value': '16.3'}, {'id': 5235323805, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235323809, 'qualifierId': 141, 'value': '41.8'}, {'id': 5235323807, 'qualifierId': 140, 'value': '34.2'}];6rgdv71lxh4cpz487ygvy5nv8;C. Berkley;;;ac8byw6k9u451p8cmzkm68es;Pass;;;;;;;;;;;41,8;;16,3;34,2;1,89;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;34,2;41,8;;;;;;;0;0;19;5;Toronto II;1145;DR;1,0
2724775209;133;1;1;19;6;4g68p0t2f5jzhzfr67i2rj1ex;1;34,1;41,8;2024-09-22T21:22:07.230Z;2024-09-22T21:22:08Z;[{'id': 5235323877, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235323885, 'qualifierId': 213, 'value': '0.29'}, {'id': 5235323879, 'qualifierId': 140, 'value': '45.3'}, {'id': 5235323883, 'qualifierId': 212, 'value': '12.3'}, {'id': 5235323881, 'qualifierId': 141, 'value': '47.0'}];59kitnlge8bjsxmhy850bsutw;J. Gutierrez;;;ac8byw6k9u451p8cmzkm68es;Pass;;;;;;;;;;;47,0;;12,3;45,3;0,29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;45,3;47,0;;;;;;;0;0;19;6;Toronto II;1146;DL;1,0
2724775231;134;1;1;19;8;4g68p0t2f5jzhzfr67i2rj1ex;1;45,3;47,0;2024-09-22T21:22:08.510Z;2024-09-22T21:22:10Z;[{'id': 5235323993, 'qualifierId': 213, 'value': '3.60'}, {'id': 5235323989, 'qualifierId': 141, 'value': '36.4'}, {'id': 5235323985, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235323991, 'qualifierId': 212, 'value': '16.4'}, {'id': 5235323987, 'qualifierId': 140, 'value': '31.3'}];8u0efvao8rym6mdx0tl0h0qac;A. Jarvis;;;ac8byw6k9u451p8cmzkm68es;Pass;;;;;;;;;;;36,4;;16,4;31,3;3,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;31,3;36,4;;;;;;;0;0;19;8;Toronto II;1148;MC;1,0
2724775265;135;1;1;19;9;4g68p0t2f5jzhzfr67i2rj1ex;1;31,2;36,4;2024-09-22T21:22:10.221Z;2024-09-22T21:22:14Z;[{'id': 5235324171, 'qualifierId': 140, 'value': '15.2'}, {'id': 5235324177, 'qualifierId': 213, 'value': '2.56'}, {'id': 5235324175, 'qualifierId': 212, 'value': '20.1'}, {'id': 5235324173, 'qualifierId': 141, 'value': '52.5'}, {'id': 5235324169, 'qualifierId': 56, 'value': 'Back'}];59kitnlge8bjsxmhy850bsutw;J. Gutierrez;;;ac8byw6k9u451p8cmzkm68es;Pass;;;;;;;;;;;52,5;;20,1;15,2;2,56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;15,2;52,5;;;;;;;0;0;19;9;Toronto II;1149;DL;1,0
2724775277;136;1;1;19;13;4g68p0t2f5jzhzfr67i2rj1ex;1;15,2;52,5;2024-09-22T21:22:13.911Z;2024-09-22T21:22:15Z;[{'id': 5235324229, 'qualifierId': 212, 'value': '19.1'}, {'id': 5235324223, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235324227, 'qualifierId': 141, 'value': '38.9'}, {'id': 5235324225, 'qualifierId': 140, 'value': '31.1'}, {'id': 5235324231, 'qualifierId': 213, 'value': '5.78'}];bvtvko74cyeqe297mp6shrf2s;A. Stokes;;;ac8byw6k9u451p8cmzkm68es;Pass;;;;;;;;;;;38,9;;19,1;31,1;5,78;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;31,1;38,9;;;;;;;0;0;19;13;Toronto II;1153;GK;1,0
2724775335;137;1;1;19;14;4g68p0t2f5jzhzfr67i2rj1ex;1;31,1;38,9;2024-09-22T21:22:15.212Z;2024-09-22T21:22:19Z;[{'id': 5235324503, 'qualifierId': 213, 'value': '3.68'}, {'id': 5235324499, 'qualifierId': 141, 'value': '20.9'}, {'id': 5235324495, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235324501, 'qualifierId': 212, 'value': '23.8'}, {'id': 5235324497, 'qualifierId': 140, 'value': '11.7'}];80p7shawtxjiydizsg5fo5a1g;A. Mehmeti;;;ac8byw6k9u451p8cmzkm68es;Pass;;;;;;;;;;;20,9;;23,8;11,7;3,68;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;11,7;20,9;;;;;;;0;0;19;14;Toronto II;1154;MC;1,0
2724775381;138;1;1;19;19;4g68p0t2f5jzhzfr67i2rj1ex;1;11,4;10,9;2024-09-22T21:22:19.678Z;2024-09-22T21:22:21Z;[{'id': 5235324649, 'qualifierId': 212, 'value': '6.5'}, {'id': 5235324643, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235324651, 'qualifierId': 213, 'value': '5.62'}, {'id': 5235324647, 'qualifierId': 141, 'value': '5.0'}, {'id': 5235324645, 'qualifierId': 140, 'value': '16.3'}];59kitnlge8bjsxmhy850bsutw;J. Gutierrez;;;ac8byw6k9u451p8cmzkm68es;Pass;;;;;;;;;;;5,0;;6,5;16,3;5,62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;16,3;5,0;;;;;;;0;0;19;19;Toronto II;1159;DL;1,0
2724775393;139;1;1;19;21;4g68p0t2f5jzhzfr67i2rj1ex;0;15,2;5,2;2024-09-22T21:22:21.741Z;2024-09-22T21:22:22Z;[{'id': 5235324719, 'qualifierId': 140, 'value': '26.3'}, {'id': 5235324725, 'qualifierId': 141, 'value': '7.3'}, {'id': 5235324733, 'qualifierId': 213, 'value': '0.12'}, {'id': 5235324715, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235324729, 'qualifierId': 212, 'value': '11.7'}];6rgdv71lxh4cpz487ygvy5nv8;C. Berkley;;;ac8byw6k9u451p8cmzkm68es;Pass;;;;;;;;;;;7,3;;11,7;26,3;0,12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;26,3;7,3;;;;;;;0;0;19;21;Toronto II;1161;DR;1,0
2724775423;195;61;1;19;22;29nx7yxy1rdqv2oobqn5pjf8p;1;73,0;92,7;2024-09-22T21:22:22.486Z;2024-09-22T21:22:32Z;[{'id': 5235324893, 'qualifierId': 56, 'value': 'Left'}];cgcpmpetc768pyqb51qthq61g;R. Chukwu;;;ac8byw6k9u451p8cmzkm68es;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;;;;;;;;;0;0;19;22;New York RB II;1162;DC;1,0
