id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamFormation;value_Captain;value_Resume;value_PlayerPosition;value_TeamPlayerFormation;value_TeamKit;value_Involved;value_JerseyNumber;value_DirectionOfPlay;value_Zone;value_Angle;value_PassEndY;value_Length;value_PassEndX;value_KickOff;value_LongBall;value_Launch;value_OppositeRelatedEventId;value_Defensive;value_Offensive;value_HeadPass;value_BlockedPass;value_NextEventThrowIn;value_ThrowIn;value_FlickOn;value_OutOfPlay;value_IntendedTackleTarget;value_DeletedEventType;value_Chipped;value_SwitchOfPlay;value_AttemptedTackle;value_Direct;value_Foul;value_FreeKickTaken;value_LayOff;value_Handball;value_GkY;value_NotAssisted;value_RegularPlay;value_IndividualPlay;value_High;value_GoalmouthZ;value_OutOfBoxCentre;value_GoalmouthY;value_GkX;value_RightFooted;value_NextEventGoalKick;value_GoalKick;value_Low;value_Assist;value_RelatedEventId;value_BlockedY;value_LowCentre;value_Assisted;value_FirstTouch;value_BlockedX;value_Collected;value_Hands;value_Standing;value_OverArm;value_NotVisible;value_KeeperThrow;value_Cross;value_Shove/Push;value_FreeKick;value_PlayersCaughtOffside;value_Indirect;value_ShirtPull/Holding;value_IntentionalAssist;value_BoxRight;value_Blocked;value_DefBlock;value_HighClaim;value_GkKickFromHands;value_Overrun;value_CloseRight;value_LeftFooted;value_BoxCentre;value_Right;value_Left;value_OutSwinger;value_CornerTaken;value_Head;value_ParriedDanger;value_InSwinger;value_LowLeft;value_ParriedSafe;value_Diving;value_CloseLeft;value_Minutes;value_EndType;value_Tap;value_Strong;value_GoalShotTimestamp;value_BoxLeft;value_SwerveMoving;value_GoalShotGameClock;value_HighLeft;value_Tactical;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_SixYardBlocked;value_TempBlocked;value_LowRight;value_BigChance;value_YellowCard;value_RecklessOffence;value_FromCorner;value_HighCentre;value_InjuredPlayerId;value_Injury;value_NotPastGoalLine;value_SetPiece;value_GoesToPenalties;value_HitWoodwork;value_Penalty;value_Second(2Nd)OppositeRelatedEventId;value_Scored;value_Saved;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2695037965;187;49;1;21;10;8o8m08he36u0j4w08aj2iodn8;1;63,9;49,0;2024-06-07T23:25:46.247Z;2024-06-07T23:25:46Z;[];ctwn52am38jz5ly1h8ac069lg;C. Heuer;;;dagqzccegoimaolj4ic6czaxg;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;;0;21;10;Chattanooga;1270;DMC;1,0
2695037973;188;1;1;21;11;8o8m08he36u0j4w08aj2iodn8;1;66,6;40,1;2024-06-07T23:25:47.686Z;2024-06-07T23:25:49Z;[{'id': 5071731949, 'qualifierId': 213, 'value': '6.07'}, {'id': 5071731945, 'qualifierId': 141, 'value': '36.9'}, {'id': 5071731941, 'qualifierId': 56, 'value': 'Center'}, {'id': 5071731947, 'qualifierId': 212, 'value': '10.5'}, {'id': 5071731943, 'qualifierId': 140, 'value': '76.4'}];ctwn52am38jz5ly1h8ac069lg;C. Heuer;;;dagqzccegoimaolj4ic6czaxg;Pass;;;;;;;;;;;6,07;36,9;10,5;76,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;76,4;36,9;;;;;;;;0;21;11;Chattanooga;1271;DMC;1,0
2695037979;189;1;1;21;13;8o8m08he36u0j4w08aj2iodn8;1;75,7;36,6;2024-06-07T23:25:49.030Z;2024-06-07T23:25:51Z;[{'id': 5071731997, 'qualifierId': 212, 'value': '17.3'}, {'id': 5071731993, 'qualifierId': 140, 'value': '76.9'}, {'id': 5071731991, 'qualifierId': 56, 'value': 'Right'}, {'id': 5071731999, 'qualifierId': 213, 'value': '4.79'}, {'id': 5071731995, 'qualifierId': 141, 'value': '11.3'}];5ehbz7f56cmfamc29fnk3yuax;L. Prpa;;;dagqzccegoimaolj4ic6czaxg;Pass;;;;;;;;;;;4,79;11,3;17,3;76,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;76,9;11,3;;;;;;;;0;21;13;Chattanooga;1273;MC;1,0
2695037985;190;1;1;21;15;8o8m08he36u0j4w08aj2iodn8;0;77,8;7,1;2024-06-07T23:25:51.206Z;2024-06-07T23:25:55Z;[{'id': 5071732007, 'qualifierId': 2}, {'id': 5071732011, 'qualifierId': 56, 'value': 'Center'}, {'id': 5071732015, 'qualifierId': 141, 'value': '57.3'}, {'id': 5071732019, 'qualifierId': 213, 'value': '1.13'}, {'id': 5071732021, 'qualifierId': 1}, {'id': 5071732013, 'qualifierId': 140, 'value': '93.2'}, {'id': 5071732055, 'qualifierId': 233, 'value': '215'}, {'id': 5071732017, 'qualifierId': 212, 'value': '37.8'}, {'id': 5071732009, 'qualifierId': 155}];84oe7sbhy91b5xvbo2w28i7f8;J. Diouf;;;dagqzccegoimaolj4ic6czaxg;Pass;;;;;;;;;;;1,13;57,3;37,8;93,2;;1,0;;215,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;93,2;57,3;;;;;;;;0;21;15;Chattanooga;1275;DR;1,0
2695037983;214;44;1;21;18;cwnjxlibb02fuh0vwgvac6h45;1;7,6;41,8;2024-06-07T23:25:53.820Z;2024-06-07T23:25:56Z;[{'id': 5071732003, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071732005, 'qualifierId': 285}, {'id': 5071732059, 'qualifierId': 233, 'value': '191'}];7jaa504py8qcx30a2p1vgn8d0;J. Antoine;;;dagqzccegoimaolj4ic6czaxg;Aerial;;;;;;;;;;;;;;;;;;191,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;;0;21;18;Chicago Fire II;1278;GK;1,0
2695037989;191;44;1;21;18;8o8m08he36u0j4w08aj2iodn8;0;92,4;58,2;2024-06-07T23:25:53.821Z;2024-06-07T23:25:56Z;[{'id': 5071732031, 'qualifierId': 286}, {'id': 5071732067, 'qualifierId': 233, 'value': '214'}, {'id': 5071732029, 'qualifierId': 56, 'value': 'Center'}];6n0x8t513vmsmgfasovvoj7u2;J. Shokalook;;;dagqzccegoimaolj4ic6czaxg;Aerial;;;;;;;;;;;;;;;;;;214,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;;0;21;18;Chattanooga;1278;FW;1,0
2695037987;215;11;1;21;18;cwnjxlibb02fuh0vwgvac6h45;1;8,7;40,7;2024-06-07T23:25:54.540Z;2024-06-07T23:25:56Z;[{'id': 5071732027, 'qualifierId': 88}, {'id': 5071732065, 'qualifierId': 233, 'value': '190'}, {'id': 5071732025, 'qualifierId': 56, 'value': 'Back'}];7jaa504py8qcx30a2p1vgn8d0;J. Antoine;;;dagqzccegoimaolj4ic6czaxg;Claim;;;;;;;;;;;;;;;;;;190,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;;0;21;18;Chicago Fire II;1278;GK;1,0
2695038015;216;1;1;21;36;cwnjxlibb02fuh0vwgvac6h45;1;15,5;38,2;2024-06-07T23:26:12.493Z;2024-06-07T23:26:16Z;[{'id': 5071732199, 'qualifierId': 56, 'value': 'Right'}, {'id': 5071732197, 'qualifierId': 199}, {'id': 5071732203, 'qualifierId': 141, 'value': '14.9'}, {'id': 5071732207, 'qualifierId': 213, 'value': '5.96'}, {'id': 5071732201, 'qualifierId': 140, 'value': '61.2'}, {'id': 5071732205, 'qualifierId': 212, 'value': '50.5'}, {'id': 5071732209, 'qualifierId': 1}];7jaa504py8qcx30a2p1vgn8d0;J. Antoine;;;dagqzccegoimaolj4ic6czaxg;Pass;;;;;;;;;;;5,96;14,9;50,5;61,2;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;61,2;14,9;;;;;;;;0;21;36;Chicago Fire II;1296;GK;1,0
2695038027;217;1;1;21;41;cwnjxlibb02fuh0vwgvac6h45;1;61,2;14,9;2024-06-07T23:26:16.845Z;2024-06-07T23:26:20Z;[{'id': 5071732269, 'qualifierId': 168}, {'id': 5071732273, 'qualifierId': 140, 'value': '66.6'}, {'id': 5071732277, 'qualifierId': 212, 'value': '7.5'}, {'id': 5071732275, 'qualifierId': 141, 'value': '7.6'}, {'id': 5071732279, 'qualifierId': 213, 'value': '5.56'}, {'id': 5071732267, 'qualifierId': 3}, {'id': 5071732271, 'qualifierId': 56, 'value': 'Right'}];at2xv960peboe9spoag2kn21g;A. McGrath;;;dagqzccegoimaolj4ic6czaxg;Pass;;;;;;;;;;;5,56;7,6;7,5;66,6;;;;;;;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;66,6;7,6;;;;;;;;0;21;41;Chicago Fire II;1301;MC;1,0
2695038021;192;83;1;21;43;8o8m08he36u0j4w08aj2iodn8;0;32,3;93,8;2024-06-07T23:26:18.983Z;2024-06-07T23:34:43Z;[{'id': 5071741561, 'qualifierId': 399, 'value': '4hdai9za2ls03tjpcw0ahu5wq'}];9vc2mynd9lg2oyt14n4e7a44q;L. Rochester;;;dagqzccegoimaolj4ic6czaxg;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;;0;21;43;Chattanooga;1303;DC;1,0
2695038029;218;50;1;21;44;cwnjxlibb02fuh0vwgvac6h45;1;67,2;6,9;2024-06-07T23:26:20.007Z;2024-06-07T23:26:22Z;[{'id': 5071732285, 'qualifierId': 286}, {'id': 5071732327, 'qualifierId': 233, 'value': '193'}, {'id': 5071732283, 'qualifierId': 56, 'value': 'Right'}];4hdai9za2ls03tjpcw0ahu5wq;T. Gray;;;dagqzccegoimaolj4ic6czaxg;Dispossessed;;;;;;;;;;;;;;;;;;193,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;;0;21;44;Chicago Fire II;1304;FWR;1,0
2695038025;193;7;1;21;44;8o8m08he36u0j4w08aj2iodn8;0;32,8;93,1;2024-06-07T23:26:20.008Z;2024-06-07T23:26:21Z;[{'id': 5071732263, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071732287, 'qualifierId': 233, 'value': '218'}, {'id': 5071732265, 'qualifierId': 285}];9vc2mynd9lg2oyt14n4e7a44q;L. Rochester;;;dagqzccegoimaolj4ic6czaxg;Tackle;;;;;;;;;;;;;;;;;;218,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;;0;21;44;Chattanooga;1304;DC;1,0
2695038035;219;43;1;21;45;cwnjxlibb02fuh0vwgvac6h45;1;0,0;0,0;2024-06-07T23:26:21.223Z;2024-06-07T23:27:07Z;[{'id': 5071732391, 'qualifierId': 233, 'value': '194'}, {'id': 5071732301, 'qualifierId': 56, 'value': 'Right'}, {'id': 5071733065, 'qualifierId': 144, 'value': '50'}, {'id': 5071732305, 'qualifierId': 286, 'value': '0'}];4hdai9za2ls03tjpcw0ahu5wq;T. Gray;;;dagqzccegoimaolj4ic6czaxg;Deleted event;;;;;;;;;;;;;;;;;;194,0;;0,0;;;;;;;;50,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;;0;21;45;Chicago Fire II;1305;FWR;1,0
2695038049;194;1;1;21;45;8o8m08he36u0j4w08aj2iodn8;1;33,3;94,2;2024-06-07T23:26:21.224Z;2024-06-07T23:26:53Z;[{'id': 5071732767, 'qualifierId': 141, 'value': '95.9'}, {'id': 5071732771, 'qualifierId': 213, 'value': '0.15'}, {'id': 5071732765, 'qualifierId': 140, 'value': '40.7'}, {'id': 5071732379, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071732769, 'qualifierId': 212, 'value': '7.9'}];9vc2mynd9lg2oyt14n4e7a44q;L. Rochester;;;dagqzccegoimaolj4ic6czaxg;Pass;;;;;;;;;;;0,15;95,9;7,9;40,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;40,7;95,9;;;;;;;;0;21;45;Chattanooga;1305;DC;1,0
2695038041;220;83;1;21;48;cwnjxlibb02fuh0vwgvac6h45;0;60,8;9,7;2024-06-07T23:26:23.853Z;2024-06-07T23:34:43Z;[{'id': 5071741557, 'qualifierId': 399, 'value': '9ii1zrimesdnqccy8dki8knx0'}];at2xv960peboe9spoag2kn21g;A. McGrath;;;dagqzccegoimaolj4ic6czaxg;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;;0;21;48;Chicago Fire II;1308;MC;1,0
2695038209;207;49;1;21;48;8o8m08he36u0j4w08aj2iodn8;1;34,9;95,4;2024-06-07T23:26:24.392Z;2024-06-07T23:27:20Z;[];9ii1zrimesdnqccy8dki8knx0;V. Hlyut;;;dagqzccegoimaolj4ic6czaxg;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;;0;21;48;Chattanooga;1308;ML;1,0
2695038051;195;3;1;21;49;8o8m08he36u0j4w08aj2iodn8;0;38,8;94,7;2024-06-07T23:26:25.080Z;2024-06-07T23:26:26Z;[{'id': 5071732399, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071732403, 'qualifierId': 211}, {'id': 5071732401, 'qualifierId': 286}];9ii1zrimesdnqccy8dki8knx0;V. Hlyut;;;dagqzccegoimaolj4ic6czaxg;Take On;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;;0;21;49;Chattanooga;1309;ML;1,0
2695038235;233;49;1;21;49;cwnjxlibb02fuh0vwgvac6h45;1;55,7;12,0;2024-06-07T23:26:25.168Z;2024-06-07T23:27:26Z;[];4hdai9za2ls03tjpcw0ahu5wq;T. Gray;;;dagqzccegoimaolj4ic6czaxg;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;;0;21;49;Chicago Fire II;1309;FWR;1,0
2695038055;221;1;1;21;49;cwnjxlibb02fuh0vwgvac6h45;1;58,9;15,5;2024-06-07T23:26:25.581Z;2024-06-07T23:26:26Z;[{'id': 5071732419, 'qualifierId': 140, 'value': '45.7'}, {'id': 5071732423, 'qualifierId': 212, 'value': '14.0'}, {'id': 5071732425, 'qualifierId': 213, 'value': '3.29'}, {'id': 5071732421, 'qualifierId': 141, 'value': '12.5'}, {'id': 5071732417, 'qualifierId': 56, 'value': 'Back'}];4hdai9za2ls03tjpcw0ahu5wq;T. Gray;;;dagqzccegoimaolj4ic6czaxg;Pass;;;;;;;;;;;3,29;12,5;14,0;45,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;45,7;12,5;;;;;;;;0;21;49;Chicago Fire II;1309;FWR;1,0
2695038063;222;1;1;21;50;cwnjxlibb02fuh0vwgvac6h45;1;45,7;12,5;2024-06-07T23:26:26.429Z;2024-06-07T23:26:28Z;[{'id': 5071732453, 'qualifierId': 212, 'value': '16.7'}, {'id': 5071732451, 'qualifierId': 141, 'value': '29.4'}, {'id': 5071732455, 'qualifierId': 213, 'value': '2.38'}, {'id': 5071732447, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071732449, 'qualifierId': 140, 'value': '34.2'}];exunlng0cgo9bpqh4x6jpxyax;J. Williams;;;dagqzccegoimaolj4ic6czaxg;Pass;;;;;;;;;;;2,38;29,4;16,7;34,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;34,2;29,4;;;;;;;;0;21;50;Chicago Fire II;1310;DR;1,0
2695038069;223;1;1;21;52;cwnjxlibb02fuh0vwgvac6h45;1;34,2;29,4;2024-06-07T23:26:28.269Z;2024-06-07T23:26:31Z;[{'id': 5071732493, 'qualifierId': 213, 'value': '1.51'}, {'id': 5071732481, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071732485, 'qualifierId': 141, 'value': '54.0'}, {'id': 5071732489, 'qualifierId': 212, 'value': '16.8'}, {'id': 5071732483, 'qualifierId': 140, 'value': '35.2'}];87nhafgkozygrd5f06ore0xzo;F. Sar-Sar;;;dagqzccegoimaolj4ic6czaxg;Pass;;;;;;;;;;;1,51;54,0;16,8;35,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;35,2;54,0;;;;;;;;0;21;52;Chicago Fire II;1312;DL;1,0
2695038087;224;1;1;21;55;cwnjxlibb02fuh0vwgvac6h45;1;35,4;53,9;2024-06-07T23:26:31.213Z;2024-06-07T23:26:38Z;[{'id': 5071732587, 'qualifierId': 213, 'value': '6.01'}, {'id': 5071732579, 'qualifierId': 56, 'value': 'Center'}, {'id': 5071732583, 'qualifierId': 141, 'value': '39.5'}, {'id': 5071732581, 'qualifierId': 140, 'value': '69.1'}, {'id': 5071732589, 'qualifierId': 1}, {'id': 5071732577, 'qualifierId': 155}, {'id': 5071732585, 'qualifierId': 212, 'value': '36.7'}];7e8xkqlux0myjc5cwtb7rega1;D. Viáfara;;;dagqzccegoimaolj4ic6czaxg;Pass;;;;;;;;;;;6,01;39,5;36,7;69,1;;1,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;69,1;39,5;;;;;;;;0;21;55;Chicago Fire II;1315;DC;1,0
2695038091;225;61;1;22;1;cwnjxlibb02fuh0vwgvac6h45;0;69,1;39,5;2024-06-07T23:26:37.205Z;2024-06-08T00:01:59Z;[{'id': 5071732597, 'qualifierId': 56, 'value': 'Center'}];a3eln6gas8765a3pn6ecqjvxm;M. Ouamri;;;dagqzccegoimaolj4ic6czaxg;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;;0;22;1;Chicago Fire II;1321;FW;1,0
2695038815;275;83;1;22;1;cwnjxlibb02fuh0vwgvac6h45;0;75,7;44,3;2024-06-07T23:26:37.629Z;2024-06-08T00:02:00Z;[{'id': 5071760871, 'qualifierId': 399, 'value': '72xktsosbsh2uwkwby59mr6z8'}];a3eln6gas8765a3pn6ecqjvxm;M. Ouamri;;;dagqzccegoimaolj4ic6czaxg;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;;0;22;1;Chicago Fire II;1321;FW;1,0
2695038089;196;61;1;22;2;8o8m08he36u0j4w08aj2iodn8;0;30,5;69,6;2024-06-07T23:26:38.231Z;2024-06-07T23:30:05Z;[{'id': 5071735993, 'qualifierId': 56, 'value': 'Back'}];72xktsosbsh2uwkwby59mr6z8;D. Konincks;;;dagqzccegoimaolj4ic6czaxg;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;;0;22;2;Chattanooga;1322;DC;1,0
2695038095;197;43;1;22;3;8o8m08he36u0j4w08aj2iodn8;1;0,0;0,0;2024-06-07T23:26:39.671Z;2024-06-07T23:30:24Z;[{'id': 5071732617, 'qualifierId': 285, 'value': '0'}, {'id': 5071736491, 'qualifierId': 144, 'value': '50'}, {'id': 5071732615, 'qualifierId': 56, 'value': 'Back'}];72xktsosbsh2uwkwby59mr6z8;D. Konincks;;;dagqzccegoimaolj4ic6czaxg;Deleted event;;;;;;;;;;;;;;;;;;;0,0;;;;;;;;;50,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;;0;22;3;Chattanooga;1323;DC;1,0
2695038097;226;3;1;22;4;cwnjxlibb02fuh0vwgvac6h45;0;71,0;30,3;2024-06-07T23:26:39.902Z;2024-06-07T23:26:45Z;[{'id': 5071732619, 'qualifierId': 56, 'value': 'Center'}, {'id': 5071732621, 'qualifierId': 286}, {'id': 5071732661, 'qualifierId': 233, 'value': '198'}];4hdai9za2ls03tjpcw0ahu5wq;T. Gray;;;dagqzccegoimaolj4ic6czaxg;Take On;;;;;;;;;;;;;;;;;;198,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;;0;22;4;Chicago Fire II;1324;FWR;1,0
2695038101;198;7;1;22;4;8o8m08he36u0j4w08aj2iodn8;1;29,0;69,7;2024-06-07T23:26:39.903Z;2024-06-07T23:26:44Z;[{'id': 5071732657, 'qualifierId': 233, 'value': '226'}, {'id': 5071732643, 'qualifierId': 285}, {'id': 5071732641, 'qualifierId': 56, 'value': 'Back'}];9vc2mynd9lg2oyt14n4e7a44q;L. Rochester;;;dagqzccegoimaolj4ic6czaxg;Tackle;;;;;;;;;;;;;;;;;;226,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;;0;22;4;Chattanooga;1324;DC;1,0
2695038105;199;49;1;22;8;8o8m08he36u0j4w08aj2iodn8;1;31,7;64,0;2024-06-07T23:26:43.927Z;2024-06-07T23:26:44Z;[];ctwn52am38jz5ly1h8ac069lg;C. Heuer;;;dagqzccegoimaolj4ic6czaxg;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;;0;22;8;Chattanooga;1328;DMC;1,0
