id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamFormation;value_TeamPlayerFormation;value_JerseyNumber;value_Resume;value_PlayerPosition;value_TeamKit;value_Involved;value_Captain;value_DirectionOfPlay;value_VideoCoverageLost;value_NotVisible;value_Zone;value_PassEndX;value_Length;value_Angle;value_PassEndY;value_LongBall;value_Defensive;value_OppositeRelatedEventId;value_Offensive;value_BlockedPass;value_NextEventThrowIn;value_ThrowIn;value_DeletedEventType;value_Chipped;value_NextEventGoalKick;value_Low;value_GoalKick;value_Launch;value_PlayersCaughtOffside;value_FreeKickTaken;value_Indirect;value_Direct;value_Shove/Push;value_Foul;value_IntendedTackleTarget;value_GoalmouthZ;value_GkY;value_High;value_IndividualPlay;value_NotAssisted;value_GoalmouthY;value_OutOfBoxCentre;value_LeftFooted;value_RegularPlay;value_GkX;value_HeadPass;value_AttemptedTackle;value_Cross;value_Head;value_TempBlocked;value_BoxLeft;value_PullBack;value_Left;value_Assist;value_CornerTaken;value_InSwinger;value_IntentionalAssist;value_Assisted;value_FromCorner;value_BlockedY;value_BlockedX;value_RelatedEventId;value_FirstTouch;value_BoxCentre;value_Blocked;value_LowCentre;value_DefBlock;value_RightFooted;value_FantasyAssistType;value_BigChance;value_FantasyAssistId;value_GoalShotTimestamp;value_FantasyAssistTeam;value_FantasyAssistedBy;value_LowLeft;value_GoalShotGameClock;value_BoxRight;value_Volley;value_KickOff;value_KeeperThrow;value_Hands;value_ParriedSafe;value_Diving;value_OutOfPlay;value_LayOff;value_Right;value_RefereeDelay;value_DrinksBreak;value_Overrun;value_LowRight;value_HighRight;value_SwerveLeft;value_Standing;value_Caught;value_2NdAssist;value_2NdRelatedEventId;value_HighLeft;value_2NdAssisted;value_SwitchOfPlay;value_SetPiece;value_Minutes;value_EndType;value_Tactical;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_FlickOn;value_GkHoof;value_YellowCard;value_RecklessOffence;value_Unchallenged;value_FastBreak;value_ParriedDanger;value_TacticalFoul;value_OutSwinger;value_ShirtPull/Holding;value_HitLeftPost;value_HitWoodwork;value_SwerveRight;value_Collected;value_Injury;value_InjuredPlayerId;value_GkChallenge;value_CloseHigh;value_AerialFoul;value_CloseRight;value_ThroughBall;value_CaptainChange;value_PersistentInfringement;value_TempMissed;value_Penalty;value_PenaltyTakerId;value_RedCard;value_ProfessionalFoulLastMan;value_Saved;value_CausingPlayer;value_Second(2Nd)OppositeRelatedEventId;value_Handball;value_TimeWasting;value_Dissent;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2704379997;76;45;1;14;36;4g68p0t2f5jzhzfr67i2rj1ex;0;41,6;72,7;2024-07-28T19:18:10.513Z;2024-07-28T19:18:12Z;[{'id': 5123239455, 'qualifierId': 233, 'value': '77'}, {'id': 5123239387, 'qualifierId': 285}, {'id': 5123239385, 'qualifierId': 56, 'value': 'Back'}];5u3ohty1lsm0fn2ltez4g7o5w;B. Estrela;;;eazl16iuxl3g63mt5c3tsk844;Challenge;;;;;;;;;;;;;;;;;;1,0;77,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;;0;14;36;Toronto II;876;MC;1,0
2704380001;77;3;1;14;36;29nx7yxy1rdqv2oobqn5pjf8p;1;58,4;27,3;2024-07-28T19:18:10.513Z;2024-07-28T19:18:11Z;[{'id': 5123239403, 'qualifierId': 56, 'value': 'Center'}, {'id': 5123239405, 'qualifierId': 286}, {'id': 5123239423, 'qualifierId': 233, 'value': '76'}];5qfwg7j8xrfv19ouu4gvrs00k;N. Edwards;;;eazl16iuxl3g63mt5c3tsk844;Take On;;;;;;;;;;;;;;;;;;;76,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;;0;14;36;New York RB II;876;DMR;1,0
2704380057;78;1;1;14;37;29nx7yxy1rdqv2oobqn5pjf8p;1;60,5;32,1;2024-07-28T19:18:11.394Z;2024-07-28T19:18:36Z;[{'id': 5123239727, 'qualifierId': 56, 'value': 'Center'}, {'id': 5123239731, 'qualifierId': 141, 'value': '59.6'}, {'id': 5123240693, 'qualifierId': 210, 'value': '15'}, {'id': 5123239733, 'qualifierId': 212, 'value': '23.5'}, {'id': 5123239729, 'qualifierId': 140, 'value': '74.0'}, {'id': 5123239735, 'qualifierId': 213, 'value': '0.92'}, {'id': 5123240695, 'qualifierId': 154}];5qfwg7j8xrfv19ouu4gvrs00k;N. Edwards;1,0;;eazl16iuxl3g63mt5c3tsk844;Pass;;;;;;;;;;;;;74,0;23,5;0,92;59,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;74,0;59,6;;;;;;;;0;14;37;New York RB II;877;DMR;1,0
2704380061;79;15;1;14;41;29nx7yxy1rdqv2oobqn5pjf8p;1;86,5;64,7;2024-07-28T19:18:15.025Z;2024-07-28T19:18:37Z;[{'id': 5123240713, 'qualifierId': 78}, {'id': 5123240715, 'qualifierId': 29}, {'id': 5123240729, 'qualifierId': 147, 'value': '54.9'}, {'id': 5123240717, 'qualifierId': 154}, {'id': 5123239759, 'qualifierId': 56, 'value': 'Center'}, {'id': 5123240737, 'qualifierId': 233, 'value': '77'}, {'id': 5123239755, 'qualifierId': 22}, {'id': 5123240727, 'qualifierId': 146, 'value': '96.2'}, {'id': 5123239757, 'qualifierId': 64}, {'id': 5123240723, 'qualifierId': 102, 'value': '51.0'}, {'id': 5123240725, 'qualifierId': 103, 'value': '16.5'}, {'id': 5123240069, 'qualifierId': 72}, {'id': 5123240719, 'qualifierId': 55, 'value': '78'}];c760g3hvhvi7nra7gpdrynn1m;J. Altobelli;;;eazl16iuxl3g63mt5c3tsk844;Attempt Saved;;;;;;;;;;;;;;;;;;;77,0;;;;;;;;;;;;;;;;;;16,5;;;;;51,0;;1,0;1,0;;;;;;;1,0;;;;;;1,0;1,0;;54,9;96,2;78,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;96,2;54,9;51,0;16.5;78,0;5qfwg7j8xrfv19ouu4gvrs00k;;0;14;41;New York RB II;881;FW;1,0
2704380067;77;10;1;14;41;4g68p0t2f5jzhzfr67i2rj1ex;1;5,0;44,4;2024-07-28T19:18:15.125Z;2024-07-28T19:18:37Z;[{'id': 5123239795, 'qualifierId': 182}, {'id': 5123239791, 'qualifierId': 173}, {'id': 5123240655, 'qualifierId': 179}, {'id': 5123239797, 'qualifierId': 56, 'value': 'Back'}, {'id': 5123240741, 'qualifierId': 233, 'value': '79'}];bvtvko74cyeqe297mp6shrf2s;A. Stokes;;;eazl16iuxl3g63mt5c3tsk844;Save;;;;;;;;;;;;;;;;;;;79,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;;0;14;41;Toronto II;881;GK;1,0
2704380099;78;12;1;14;45;4g68p0t2f5jzhzfr67i2rj1ex;1;9,4;42,2;2024-07-28T19:18:18.979Z;2024-07-28T19:18:20Z;[{'id': 5123239939, 'qualifierId': 212, 'value': '30.6'}, {'id': 5123239973, 'qualifierId': 167}, {'id': 5123239937, 'qualifierId': 141, 'value': '0.0'}, {'id': 5123239935, 'qualifierId': 140, 'value': '2.5'}, {'id': 5123239941, 'qualifierId': 213, 'value': '4.47'}, {'id': 5123239933, 'qualifierId': 56, 'value': 'Back'}];59kitnlge8bjsxmhy850bsutw;J. Gutierrez;;;eazl16iuxl3g63mt5c3tsk844;Clearance;;;;;;;;;;;;;2,5;30,6;4,47;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;2,5;0,0;;;;;;;;0;14;45;Toronto II;885;DR;1,0
2704380107;79;5;1;14;45;4g68p0t2f5jzhzfr67i2rj1ex;0;4,7;-1,0;2024-07-28T19:18:19.586Z;2024-07-28T20:38:29Z;[{'id': 5123240111, 'qualifierId': 233, 'value': '80'}, {'id': 5123239971, 'qualifierId': 347}, {'id': 5123239969, 'qualifierId': 56, 'value': 'Back'}];59kitnlge8bjsxmhy850bsutw;J. Gutierrez;;;eazl16iuxl3g63mt5c3tsk844;Out;;;;;;;;;;;;;;;;;;;80,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;;0;14;45;Toronto II;885;DR;1,0
2704380127;80;5;1;14;45;29nx7yxy1rdqv2oobqn5pjf8p;1;95,3;101,0;2024-07-28T19:18:19.586Z;2024-07-28T19:18:23Z;[{'id': 5123240101, 'qualifierId': 233, 'value': '79'}, {'id': 5123240063, 'qualifierId': 56, 'value': 'Left'}, {'id': 5123240065, 'qualifierId': 347}];c760g3hvhvi7nra7gpdrynn1m;J. Altobelli;;;eazl16iuxl3g63mt5c3tsk844;Out;;;;;;;;;;;;;;;;;;;79,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;;0;14;45;New York RB II;885;FW;1,0
2704380247;81;1;1;15;0;29nx7yxy1rdqv2oobqn5pjf8p;0;88,5;100,0;2024-07-28T19:18:34.538Z;2024-07-28T19:18:43Z;[{'id': 5123240875, 'qualifierId': 189}, {'id': 5123240855, 'qualifierId': 212, 'value': '23.0'}, {'id': 5123240851, 'qualifierId': 140, 'value': '70.2'}, {'id': 5123240853, 'qualifierId': 141, 'value': '82.3'}, {'id': 5123240849, 'qualifierId': 56, 'value': 'Left'}, {'id': 5123240857, 'qualifierId': 213, 'value': '3.72'}, {'id': 5123240859, 'qualifierId': 1}, {'id': 5123240847, 'qualifierId': 107}];3wn0nn5q8g2mjzuc8yb4dvu2;M. Cimermancic;;;eazl16iuxl3g63mt5c3tsk844;Pass;;;;;;;;;;;1,0;;70,2;23,0;3,72;82,3;1,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;70,2;82,3;;;;;;;;0;15;0;New York RB II;900;FWL;1,0
2704380243;80;49;1;15;6;4g68p0t2f5jzhzfr67i2rj1ex;1;27,2;22,4;2024-07-28T19:18:39.826Z;2024-07-28T21:02:16Z;[{'id': 5123520303, 'qualifierId': 189}];ov4fk38lrcculu6tdbnrto2c;M. Dembele;;;eazl16iuxl3g63mt5c3tsk844;Ball recovery;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;;0;15;6;Toronto II;906;MR;1,0
2704380315;81;1;1;15;8;4g68p0t2f5jzhzfr67i2rj1ex;1;55,1;32,6;2024-07-28T19:18:42.546Z;2024-07-28T19:18:47Z;[{'id': 5123241259, 'qualifierId': 155}, {'id': 5123241263, 'qualifierId': 140, 'value': '70.4'}, {'id': 5123241261, 'qualifierId': 56, 'value': 'Center'}, {'id': 5123241265, 'qualifierId': 141, 'value': '77.7'}, {'id': 5123241267, 'qualifierId': 212, 'value': '34.6'}, {'id': 5123241271, 'qualifierId': 1}, {'id': 5123241269, 'qualifierId': 213, 'value': '1.09'}];ov4fk38lrcculu6tdbnrto2c;M. Dembele;;;eazl16iuxl3g63mt5c3tsk844;Pass;;;;;;;;;;;;;70,4;34,6;1,09;77,7;1,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;70,4;77,7;;;;;;;;0;15;8;Toronto II;908;MR;1,0
2704380365;82;1;1;15;13;4g68p0t2f5jzhzfr67i2rj1ex;1;72,7;64,1;2024-07-28T19:18:47.570Z;2024-07-28T19:18:51Z;[{'id': 5123241545, 'qualifierId': 212, 'value': '8.0'}, {'id': 5123241547, 'qualifierId': 213, 'value': '4.52'}, {'id': 5123241541, 'qualifierId': 140, 'value': '71.2'}, {'id': 5123241543, 'qualifierId': 141, 'value': '52.5'}, {'id': 5123241539, 'qualifierId': 56, 'value': 'Center'}];65g50zt5gbo1lnrbc7uvwsbo4;T. Rosborough;;;eazl16iuxl3g63mt5c3tsk844;Pass;;;;;;;;;;;;;71,2;8,0;4,52;52,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;71,2;52,5;;;;;;;;0;15;13;Toronto II;913;FW;1,0
2704380377;83;1;1;15;18;4g68p0t2f5jzhzfr67i2rj1ex;1;74,4;63,9;2024-07-28T19:18:51.777Z;2024-07-28T19:18:53Z;[{'id': 5123241601, 'qualifierId': 140, 'value': '84.1'}, {'id': 5123241603, 'qualifierId': 141, 'value': '76.5'}, {'id': 5123241599, 'qualifierId': 56, 'value': 'Center'}, {'id': 5123241605, 'qualifierId': 212, 'value': '13.3'}, {'id': 5123241607, 'qualifierId': 213, 'value': '0.70'}];ov4fk38lrcculu6tdbnrto2c;M. Dembele;;;eazl16iuxl3g63mt5c3tsk844;Pass;;;;;;;;;;;;;84,1;13,3;0,7;76,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;84,1;76,5;;;;;;;;0;15;18;Toronto II;918;MR;1,0
2704380381;82;45;1;15;19;29nx7yxy1rdqv2oobqn5pjf8p;0;15,1;26,2;2024-07-28T19:18:53.746Z;2024-07-28T19:18:56Z;[{'id': 5123241731, 'qualifierId': 233, 'value': '84'}, {'id': 5123241623, 'qualifierId': 56, 'value': 'Back'}, {'id': 5123241625, 'qualifierId': 285}];5qfwg7j8xrfv19ouu4gvrs00k;N. Edwards;;;eazl16iuxl3g63mt5c3tsk844;Challenge;;;;;;;;;;;;;;;;;;1,0;84,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;;0;15;19;New York RB II;919;DMR;1,0
2704380395;84;3;1;15;19;4g68p0t2f5jzhzfr67i2rj1ex;1;84,9;73,8;2024-07-28T19:18:53.746Z;2024-07-28T19:18:56Z;[{'id': 5123241727, 'qualifierId': 233, 'value': '82'}, {'id': 5123241693, 'qualifierId': 286}, {'id': 5123241691, 'qualifierId': 56, 'value': 'Center'}];nhhmltlm3ayn7vqmp6etck5w;C. Ofori;;;eazl16iuxl3g63mt5c3tsk844;Take On;;;;;;;;;;;;;;;;;;;82,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;;0;15;19;Toronto II;919;DC;1,0
2704380405;85;1;1;15;21;4g68p0t2f5jzhzfr67i2rj1ex;0;96,4;76,0;2024-07-28T19:18:55.666Z;2024-07-28T21:02:36Z;[{'id': 5123241747, 'qualifierId': 56, 'value': 'Center'}, {'id': 5123241749, 'qualifierId': 140, 'value': '97.8'}, {'id': 5123241743, 'qualifierId': 2}, {'id': 5123241745, 'qualifierId': 155}, {'id': 5123241753, 'qualifierId': 212, 'value': '16.3'}, {'id': 5123241751, 'qualifierId': 141, 'value': '52.2'}, {'id': 5123241755, 'qualifierId': 213, 'value': '4.80'}];nhhmltlm3ayn7vqmp6etck5w;C. Ofori;;;eazl16iuxl3g63mt5c3tsk844;Pass;;;;;;;;;;;;;97,8;16,3;4,8;52,2;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;97,8;52,2;;;;;;;;0;15;21;Toronto II;921;DC;1,0
2704380433;83;12;1;15;22;29nx7yxy1rdqv2oobqn5pjf8p;1;2,8;46,2;2024-07-28T19:18:56.640Z;2024-07-28T19:19:00Z;[{'id': 5123241909, 'qualifierId': 212, 'value': '16.3'}, {'id': 5123241911, 'qualifierId': 213, 'value': '1.60'}, {'id': 5123241903, 'qualifierId': 56, 'value': 'Back'}, {'id': 5123241907, 'qualifierId': 141, 'value': '70.1'}, {'id': 5123241905, 'qualifierId': 140, 'value': '2.4'}];dt797hve9mdpnuyy1z4pnpp1w;A. De Rosario;;;eazl16iuxl3g63mt5c3tsk844;Clearance;;;;;;;;;;;;;2,4;16,3;1,6;70,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;2,4;70,1;;;;;;;;0;15;22;New York RB II;922;GK;1,0
2704380423;86;61;1;15;24;4g68p0t2f5jzhzfr67i2rj1ex;0;96,8;30,9;2024-07-28T19:18:58.498Z;2024-07-28T19:18:58Z;[{'id': 5123241847, 'qualifierId': 56, 'value': 'Center'}];65g50zt5gbo1lnrbc7uvwsbo4;T. Rosborough;;;eazl16iuxl3g63mt5c3tsk844;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;;0;15;24;Toronto II;924;FW;1,0
2704380441;84;49;1;15;26;29nx7yxy1rdqv2oobqn5pjf8p;1;9,4;65,0;2024-07-28T19:18:59.874Z;2024-07-28T19:19:00Z;[];7q8y6gbmg9j75zgm3nhs3bfh0;L. Olguin;;;eazl16iuxl3g63mt5c3tsk844;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;;0;15;26;New York RB II;926;MC;1,0
2704380483;85;1;1;15;27;29nx7yxy1rdqv2oobqn5pjf8p;1;10,4;66,7;2024-07-28T19:19:01.233Z;2024-07-28T19:19:05Z;[{'id': 5123242175, 'qualifierId': 56, 'value': 'Back'}, {'id': 5123242179, 'qualifierId': 141, 'value': '67.6'}, {'id': 5123242177, 'qualifierId': 140, 'value': '23.6'}, {'id': 5123242181, 'qualifierId': 212, 'value': '13.9'}, {'id': 5123242183, 'qualifierId': 213, 'value': '0.04'}];7q8y6gbmg9j75zgm3nhs3bfh0;L. Olguin;;;eazl16iuxl3g63mt5c3tsk844;Pass;;;;;;;;;;;;;23,6;13,9;0,04;67,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;23,6;67,6;;;;;;;;0;15;27;New York RB II;927;MC;1,0
2704380487;86;4;1;15;30;29nx7yxy1rdqv2oobqn5pjf8p;1;24,8;66,1;2024-07-28T19:19:04.562Z;2024-07-28T19:19:06Z;[{'id': 5123242237, 'qualifierId': 233, 'value': '87'}, {'id': 5123242219, 'qualifierId': 152}, {'id': 5123242221, 'qualifierId': 265}, {'id': 5123242223, 'qualifierId': 285}, {'id': 5123242217, 'qualifierId': 56, 'value': 'Back'}, {'id': 5123242215, 'qualifierId': 13}];c760g3hvhvi7nra7gpdrynn1m;J. Altobelli;;;eazl16iuxl3g63mt5c3tsk844;Foul;;;;;;;;;;;;;;;;;;1,0;87,0;;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;;0;15;30;New York RB II;930;FW;1,0
2704380473;87;4;1;15;30;4g68p0t2f5jzhzfr67i2rj1ex;0;75,2;33,9;2024-07-28T19:19:04.563Z;2024-07-28T19:19:07Z;[{'id': 5123242135, 'qualifierId': 286}, {'id': 5123242131, 'qualifierId': 152}, {'id': 5123242133, 'qualifierId': 265}, {'id': 5123242129, 'qualifierId': 56, 'value': 'Center'}, {'id': 5123242247, 'qualifierId': 233, 'value': '86'}, {'id': 5123242125, 'qualifierId': 13}];59kitnlge8bjsxmhy850bsutw;J. Gutierrez;;;eazl16iuxl3g63mt5c3tsk844;Foul;;;;;;;;;;;;;;;;;;;86,0;1,0;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;;0;15;30;Toronto II;930;DR;1,0
2704380697;87;1;1;15;50;29nx7yxy1rdqv2oobqn5pjf8p;1;15,6;70,0;2024-07-28T19:19:24.105Z;2024-07-28T19:19:35Z;[{'id': 5123243355, 'qualifierId': 141, 'value': '45.3'}, {'id': 5123243351, 'qualifierId': 56, 'value': 'Back'}, {'id': 5123243353, 'qualifierId': 140, 'value': '11.1'}, {'id': 5123243347, 'qualifierId': 5}, {'id': 5123243359, 'qualifierId': 213, 'value': '4.44'}, {'id': 5123243357, 'qualifierId': 212, 'value': '17.4'}, {'id': 5123243349, 'qualifierId': 152}];2figny7hhxiw29vizhlyta3o4;Ythallo;;;eazl16iuxl3g63mt5c3tsk844;Pass;;;;;;;;;;;;;11,1;17,4;4,44;45,3;;;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;11,1;45,3;;;;;;;;0;15;50;New York RB II;950;DC;1,0
2704380729;88;1;1;15;52;29nx7yxy1rdqv2oobqn5pjf8p;1;11,3;44,3;2024-07-28T19:19:26.561Z;2024-07-28T19:19:37Z;[{'id': 5123243535, 'qualifierId': 140, 'value': '13.8'}, {'id': 5123243533, 'qualifierId': 56, 'value': 'Back'}, {'id': 5123243541, 'qualifierId': 213, 'value': '1.40'}, {'id': 5123243539, 'qualifierId': 212, 'value': '15.3'}, {'id': 5123243537, 'qualifierId': 141, 'value': '66.5'}];dt797hve9mdpnuyy1z4pnpp1w;A. De Rosario;;;eazl16iuxl3g63mt5c3tsk844;Pass;;;;;;;;;;;;;13,8;15,3;1,4;66,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;13,8;66,5;;;;;;;;0;15;52;New York RB II;952;GK;1,0
