id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Resume;value_TeamFormation;value_Captain;value_Involved;value_PlayerPosition;value_JerseyNumber;value_TeamPlayerFormation;value_TeamKit;value_DirectionOfPlay;value_Zone;value_PassEndY;value_KickOff;value_Length;value_PassEndX;value_Angle;value_Launch;value_LongBall;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_Chipped;value_Defensive;value_Offensive;value_TakeOnSpace;value_TouchTypePass;value_TouchTypeClearance;value_OutOfPlay;value_PlayersCaughtOffside;value_Indirect;value_FreeKickTaken;value_OverhitCross;value_OutSwinger;value_LeftFooted;value_Cross;value_BlockedPass;value_HeadPass;value_Direct;value_Foul;value_ShirtPull/Holding;value_SwitchOfPlay;value_NotVisible;value_IntentionalAssist;value_Assist;value_DeletedEventType;value_RegularPlay;value_Assisted;value_Head;value_GoalmouthY;value_BlockedY;value_HighRight;value_BoxCentre;value_GoalmouthZ;value_FirstTouch;value_BlockedX;value_RelatedEventId;value_ParriedSafe;value_Hands;value_Standing;value_NextEventGoalKick;value_GoalKick;value_Low;value_IntendedTackleTarget;value_IndividualPlay;value_OutOfBoxCentre;value_RightFooted;value_High;value_GkX;value_NotAssisted;value_GkY;value_Right;value_Left;value_CornerTaken;value_InSwinger;value_Blocked;value_SmallBoxRight;value_FromCorner;value_SixYardBlocked;value_LowCentre;value_DefBlock;value_PullBack;value_HighClaim;value_HighGkIntervention;value_KeeperThrow;value_Shove/Push;value_HighCentre;value_Collected;value_MediumGkIntervention;value_OverArm;value_LayOff;value_SwerveRight;value_TouchTypeControl;value_AttemptedTackle;value_LowRight;value_BoxRight;value_SmallBoxLeft;value_CloseLeftAndHigh;value_Overrun;value_TakeOnOvertake;value_FlickOn;value_BlockedClearance;value_LowGkIntervention;value_OutOnSideline;value_NotPastGoalLine;value_BoxLeft;value_BigChance;value_BlockedCross;value_ParriedDanger;value_FastBreak;value_LowLeft;value_ThroughBall;value_Stooping;value_Deflection;value_HighLeft;value_Reaching;value_Caught;value_Minutes;value_EndType;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_Simulation;value_YellowCard;value_MisHit;value_SetPiece;value_Handball;value_GkKickFromHands;value_Sliding;value_OtherBodyPart;value_BoxDeepLeft;value_Volley;value_BoxDeepRight;value_GkHoof;value_Defensive1V1;value_GoalShotTimestamp;value_GkXTimeOfGoal;value_GoalShotGameClock;value_GkYTimeOfGoal;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2693517989;1;34;16;0;0;erwnez7ksfkns4dqmyr1fhbe;1;0,0;0,0;2024-05-31T22:58:24.888Z;2024-05-31T23:37:40Z;[{'id': 5063343251, 'qualifierId': 227, 'value': '0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0'}, {'id': 5063343247, 'qualifierId': 130, 'value': '8'}, {'id': 5063360427, 'qualifierId': 194, 'value': '5c7gqtyra887hjyg502tvzn1m'}, {'id': 5063343241, 'qualifierId': 30, 'value': 'f1e7n1pmjklbr35g7uuqdr78q, cbjd834y2hdx5jr3bda1zz6ga, bjk2ns3xadow18v3tkvqqrkh6, d5kcfgycj51y6aw82r38sl7o4, 5c7gqtyra887hjyg502tvzn1m, 3lafo3mzfkp2kmf2fj8d6lnv8, a63su8pudaernrvj1fi9006qc, 6ahu72g0u39bxbjiz7ggefai1, ax2y5fvc4dzwn4qkxrfutapsk, 1b9b97pxox77ia41cilqqm4iy, 7y5v3oex0pnupaahm8arguluc, 216tgeofjnxr75ehcftkvxkpg, astn4ytzoaav30ifi17s4dn8, 2dpxsh3ijdwmlkdi1xgiefpqs, ctiorjdoewl12d0mtj1nqmas4, b56zx0iumlw5cpjctu307c74k, c94hzs7c9bhmoc3iogsgwdjx0, dtb9aa7wp7e73bm367myma1n9, 2iz7apzo49byqz0ws65h9d7v8, eg5gobm8zylt21enud00dfnmy'}, {'id': 5063343243, 'qualifierId': 44, 'value': '1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5'}, {'id': 5063343245, 'qualifierId': 59, 'value': '42, 52, 75, 86, 47, 38, 25, 45, 62, 30, 55, 23, 41, 44, 49, 57, 77, 88, 95, 99'}, {'id': 5063343249, 'qualifierId': 131, 'value': '1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0'}, {'id': 5063360533, 'qualifierId': 197, 'value': '6108'}];;;;;d4ermne3qk2rby5i9x5ig7w2c;Team set up;;8,0;;;;;;6108,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;;;;;;;;;0;0;0;0;Crown Legacy;0;;
2693517997;1;34;16;0;0;6ubc4y1v6hr63mca7ica4hp90;1;0,0;0,0;2024-05-31T23:01:31.809Z;2024-06-01T00:44:18Z;[{'id': 5063343329, 'qualifierId': 59, 'value': '51, 39, 40, 48, 43, 54, 35, 86, 68, 36, 27, 26, 41, 44, 56, 60, 71, 79, 80, 97'}, {'id': 5063343325, 'qualifierId': 30, 'value': '4npcsyrhri5kmeks8gfon146i, exk9svcdgcbn05ms00fhorvv8, 6bg69aksa8wb6wmu7w81is8yy, 3ve0xap9f0gjsslhgjsmakx04, avxfzgoe2y0opif75qu3aeb6c, ezda0qbkzxiyuxmpc360mcdn8, ds4avrkvrp4jxq9lp02ssci22, drt65b9m2f494wnoyep49bn1m, f12wt1v2qf2siv8p6q6x2bxuc, 603sxl8xsij9kep03px6s85m2, 9ohy24mxhsqao5kymh0lbxxck, 2v9pdg70kewaarbz4jzsh00a2, 7bxp7ho4cmsoviw19q4bxr02c, 3xd2kq7cxmvdbqsfzgi644c4q, doqbp8fg8hke6hhifdr4jzklw, 9qhpi9y9iujvkbocafhgrj04q, 35i699wz5v6nush729peu776c, avg8cobjwujoc3os8q8755tlg, d47ks2lj1bgbm1x11qil2352i, 7ofdnarha4k4b8nggld7gxnqi'}, {'id': 5063343333, 'qualifierId': 131, 'value': '1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0'}, {'id': 5063343335, 'qualifierId': 227, 'value': '0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0'}, {'id': 5063418779, 'qualifierId': 194, 'value': 'exk9svcdgcbn05ms00fhorvv8'}, {'id': 5063343331, 'qualifierId': 130, 'value': '4'}, {'id': 5063343327, 'qualifierId': 44, 'value': '1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5'}, {'id': 5063360793, 'qualifierId': 197, 'value': '18743'}];;;;;d4ermne3qk2rby5i9x5ig7w2c;Team set up;;4,0;;;;;;18743,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;0;0;0;0;Atlanta United II;0;;
2693520459;2;32;1;0;0;erwnez7ksfkns4dqmyr1fhbe;1;0,0;0,0;2024-05-31T23:34:08.733Z;2024-06-05T15:21:02Z;[{'id': 5063357849, 'qualifierId': 127, 'value': 'Left to Right'}];;;;;d4ermne3qk2rby5i9x5ig7w2c;Start;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;;;;;;;;;0;0;0;0;Crown Legacy;0;;
2693520457;2;32;1;0;0;6ubc4y1v6hr63mca7ica4hp90;1;0,0;0,0;2024-05-31T23:34:08.733Z;2024-05-31T23:34:08Z;[{'id': 5063357847, 'qualifierId': 127, 'value': 'Right to Left'}];;;;;d4ermne3qk2rby5i9x5ig7w2c;Start;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;0;0;0;0;Atlanta United II;0;;
2693520467;3;1;1;0;0;6ubc4y1v6hr63mca7ica4hp90;1;50,2;50,1;2024-05-31T23:34:08.734Z;2024-05-31T23:34:11Z;[{'id': 5063357867, 'qualifierId': 56, 'value': 'Back'}, {'id': 5063357871, 'qualifierId': 141, 'value': '61.8'}, {'id': 5063357877, 'qualifierId': 279, 'value': 'S'}, {'id': 5063357873, 'qualifierId': 212, 'value': '18.9'}, {'id': 5063357869, 'qualifierId': 140, 'value': '33.9'}, {'id': 5063357875, 'qualifierId': 213, 'value': '2.71'}];f12wt1v2qf2siv8p6q6x2bxuc;D. Sing;;;d4ermne3qk2rby5i9x5ig7w2c;Pass;;;;;;;;;;;61,8;;18,9;33,9;2,71;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;33,9;61,8;;;;;;;0;0;0;0;Atlanta United II;0;FW;1,0
2693520473;4;1;1;0;2;6ubc4y1v6hr63mca7ica4hp90;0;33,6;60,6;2024-05-31T23:34:11.716Z;2024-05-31T23:34:15Z;[{'id': 5063357915, 'qualifierId': 157}, {'id': 5063357919, 'qualifierId': 140, 'value': '67.7'}, {'id': 5063357917, 'qualifierId': 56, 'value': 'Right'}, {'id': 5063357921, 'qualifierId': 141, 'value': '0.0'}, {'id': 5063357927, 'qualifierId': 1}, {'id': 5063357923, 'qualifierId': 212, 'value': '55.3'}, {'id': 5063357925, 'qualifierId': 213, 'value': '5.42'}];ezda0qbkzxiyuxmpc360mcdn8;A. Ouedraogo;;;d4ermne3qk2rby5i9x5ig7w2c;Pass;;;;;;;;;;;0,0;;55,3;67,7;5,42;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;67,7;0,0;;;;;;;0;0;0;2;Atlanta United II;2;DC;1,0
2693520481;3;5;1;0;6;erwnez7ksfkns4dqmyr1fhbe;1;33,8;101,7;2024-05-31T23:34:14.886Z;2024-06-01T00:04:07Z;[{'id': 5063357975, 'qualifierId': 347}, {'id': 5063357973, 'qualifierId': 56, 'value': 'Back'}, {'id': 5063357977, 'qualifierId': 233, 'value': '5'}];6ahu72g0u39bxbjiz7ggefai1;N. Okello;;;d4ermne3qk2rby5i9x5ig7w2c;Out;;;;;;;;;;;;;;;;;;1,0;5,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;;;;;;;;;0;0;0;6;Crown Legacy;6;MC;1,0
2693520475;5;5;1;0;6;6ubc4y1v6hr63mca7ica4hp90;0;66,2;-1,7;2024-05-31T23:34:14.886Z;2024-05-31T23:34:19Z;[{'id': 5063357981, 'qualifierId': 233, 'value': '3'}, {'id': 5063357929, 'qualifierId': 56, 'value': 'Right'}, {'id': 5063357931, 'qualifierId': 347}];ezda0qbkzxiyuxmpc360mcdn8;A. Ouedraogo;;;d4ermne3qk2rby5i9x5ig7w2c;Out;;;;;;;;;;;;;;;;;;1,0;3,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;0;0;0;6;Atlanta United II;6;DC;1,0
2693520491;4;1;1;0;9;erwnez7ksfkns4dqmyr1fhbe;1;35,4;100,0;2024-05-31T23:34:18.689Z;2024-05-31T23:34:22Z;[{'id': 5063358033, 'qualifierId': 107}, {'id': 5063358035, 'qualifierId': 56, 'value': 'Back'}, {'id': 5063358039, 'qualifierId': 141, 'value': '89.4'}, {'id': 5063358041, 'qualifierId': 212, 'value': '18.3'}, {'id': 5063358043, 'qualifierId': 213, 'value': '3.59'}, {'id': 5063358037, 'qualifierId': 140, 'value': '19.7'}];bjk2ns3xadow18v3tkvqqrkh6;J. Williams;;;d4ermne3qk2rby5i9x5ig7w2c;Pass;;;;;;;;;;;89,4;;18,3;19,7;3,59;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;19,7;89,4;;;;;;;0;0;0;9;Crown Legacy;9;DC;1,0
2693520509;5;1;1;0;13;erwnez7ksfkns4dqmyr1fhbe;1;14,2;76,6;2024-05-31T23:34:22.385Z;2024-05-31T23:34:30Z;[{'id': 5063358145, 'qualifierId': 212, 'value': '26.7'}, {'id': 5063358143, 'qualifierId': 141, 'value': '37.4'}, {'id': 5063358147, 'qualifierId': 213, 'value': '4.69'}, {'id': 5063358141, 'qualifierId': 140, 'value': '13.6'}, {'id': 5063358139, 'qualifierId': 56, 'value': 'Back'}];3lafo3mzfkp2kmf2fj8d6lnv8;E. Dudley;;;d4ermne3qk2rby5i9x5ig7w2c;Pass;;;;;;;;;;;37,4;;26,7;13,6;4,69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;13,6;37,4;;;;;;;0;0;0;13;Crown Legacy;13;DC;1,0
2693520523;6;1;1;0;21;erwnez7ksfkns4dqmyr1fhbe;1;13,5;37,3;2024-05-31T23:34:30.002Z;2024-05-31T23:34:38Z;[{'id': 5063358231, 'qualifierId': 212, 'value': '7.8'}, {'id': 5063358227, 'qualifierId': 140, 'value': '12.1'}, {'id': 5063358229, 'qualifierId': 141, 'value': '48.5'}, {'id': 5063358225, 'qualifierId': 56, 'value': 'Back'}, {'id': 5063358233, 'qualifierId': 213, 'value': '1.76'}];5c7gqtyra887hjyg502tvzn1m;M. Edwards;;;d4ermne3qk2rby5i9x5ig7w2c;Pass;;;;;;;;;;;48,5;;7,8;12,1;1,76;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;12,1;48,5;;;;;;;0;0;0;21;Crown Legacy;21;DL;1,0
2693520531;7;1;1;0;29;erwnez7ksfkns4dqmyr1fhbe;1;22,1;47,2;2024-05-31T23:34:38.640Z;2024-06-01T00:26:57Z;[{'id': 5063358275, 'qualifierId': 56, 'value': 'Back'}, {'id': 5063358281, 'qualifierId': 212, 'value': '19.1'}, {'id': 5063358279, 'qualifierId': 141, 'value': '74.0'}, {'id': 5063358277, 'qualifierId': 140, 'value': '27.7'}, {'id': 5063358283, 'qualifierId': 213, 'value': '1.26'}];f1e7n1pmjklbr35g7uuqdr78q;J. Hibbert;;;d4ermne3qk2rby5i9x5ig7w2c;Pass;;;;;;;;;;;74,0;;19,1;27,7;1,26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;27,7;74,0;;;;;;;0;0;0;29;Crown Legacy;29;GK;1,0
2693520537;8;1;1;0;32;erwnez7ksfkns4dqmyr1fhbe;1;27,7;74,0;2024-05-31T23:34:41.552Z;2024-05-31T23:34:43Z;[{'id': 5063358315, 'qualifierId': 56, 'value': 'Back'}, {'id': 5063358321, 'qualifierId': 212, 'value': '15.8'}, {'id': 5063358319, 'qualifierId': 141, 'value': '96.9'}, {'id': 5063358317, 'qualifierId': 140, 'value': '30.2'}, {'id': 5063358323, 'qualifierId': 213, 'value': '1.40'}];3lafo3mzfkp2kmf2fj8d6lnv8;E. Dudley;;;d4ermne3qk2rby5i9x5ig7w2c;Pass;;;;;;;;;;;96,9;;15,8;30,2;1,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;30,2;96,9;;;;;;;0;0;0;32;Crown Legacy;32;DC;1,0
2693520545;9;1;1;0;35;erwnez7ksfkns4dqmyr1fhbe;1;29,2;95,3;2024-05-31T23:34:43.873Z;2024-05-31T23:34:46Z;[{'id': 5063358359, 'qualifierId': 141, 'value': '88.3'}, {'id': 5063358361, 'qualifierId': 212, 'value': '9.9'}, {'id': 5063358355, 'qualifierId': 56, 'value': 'Back'}, {'id': 5063358357, 'qualifierId': 140, 'value': '20.9'}, {'id': 5063358363, 'qualifierId': 213, 'value': '3.64'}];bjk2ns3xadow18v3tkvqqrkh6;J. Williams;;;d4ermne3qk2rby5i9x5ig7w2c;Pass;;;;;;;;;;;88,3;;9,9;20,9;3,64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;20,9;88,3;;;;;;;0;0;0;35;Crown Legacy;35;DC;1,0
2693520563;10;1;1;0;37;erwnez7ksfkns4dqmyr1fhbe;1;20,9;85,1;2024-05-31T23:34:46.466Z;2024-05-31T23:34:50Z;[{'id': 5063358451, 'qualifierId': 212, 'value': '27.4'}, {'id': 5063358447, 'qualifierId': 140, 'value': '6.9'}, {'id': 5063358449, 'qualifierId': 141, 'value': '51.1'}, {'id': 5063358453, 'qualifierId': 213, 'value': '4.15'}, {'id': 5063358445, 'qualifierId': 56, 'value': 'Back'}];3lafo3mzfkp2kmf2fj8d6lnv8;E. Dudley;;;d4ermne3qk2rby5i9x5ig7w2c;Pass;;;;;;;;;;;51,1;;27,4;6,9;4,15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;6,9;51,1;;;;;;;0;0;0;37;Crown Legacy;37;DC;1,0
2693520575;11;1;1;0;41;erwnez7ksfkns4dqmyr1fhbe;1;6,8;50,9;2024-05-31T23:34:50.688Z;2024-05-31T23:34:53Z;[{'id': 5063358523, 'qualifierId': 213, 'value': '6.18'}, {'id': 5063358517, 'qualifierId': 140, 'value': '22.6'}, {'id': 5063358519, 'qualifierId': 141, 'value': '48.4'}, {'id': 5063358521, 'qualifierId': 212, 'value': '16.7'}, {'id': 5063358515, 'qualifierId': 56, 'value': 'Back'}];f1e7n1pmjklbr35g7uuqdr78q;J. Hibbert;;;d4ermne3qk2rby5i9x5ig7w2c;Pass;;;;;;;;;;;48,4;;16,7;22,6;6,18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;22,6;48,4;;;;;;;0;0;0;41;Crown Legacy;41;GK;1,0
2693520581;12;1;1;0;44;erwnez7ksfkns4dqmyr1fhbe;1;22,1;48,0;2024-05-31T23:34:53.570Z;2024-05-31T23:34:58Z;[{'id': 5063358567, 'qualifierId': 212, 'value': '16.8'}, {'id': 5063358561, 'qualifierId': 56, 'value': 'Back'}, {'id': 5063358563, 'qualifierId': 140, 'value': '12.6'}, {'id': 5063358565, 'qualifierId': 141, 'value': '28.1'}, {'id': 5063358569, 'qualifierId': 213, 'value': '4.08'}];d5kcfgycj51y6aw82r38sl7o4;Javier Armas;;;d4ermne3qk2rby5i9x5ig7w2c;Pass;;;;;;;;;;;28,1;;16,8;12,6;4,08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;12,6;28,1;;;;;;;0;0;0;44;Crown Legacy;44;MC;1,0
2693520601;13;1;1;0;49;erwnez7ksfkns4dqmyr1fhbe;1;24,7;24,1;2024-05-31T23:34:58.017Z;2024-05-31T23:35:05Z;[{'id': 5063358679, 'qualifierId': 212, 'value': '15.6'}, {'id': 5063358675, 'qualifierId': 140, 'value': '18.8'}, {'id': 5063358681, 'qualifierId': 213, 'value': '1.98'}, {'id': 5063358673, 'qualifierId': 56, 'value': 'Back'}, {'id': 5063358677, 'qualifierId': 141, 'value': '45.1'}];5c7gqtyra887hjyg502tvzn1m;M. Edwards;;;d4ermne3qk2rby5i9x5ig7w2c;Pass;;;;;;;;;;;45,1;;15,6;18,8;1,98;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;18,8;45,1;;;;;;;0;0;0;49;Crown Legacy;49;DL;1,0
2693520609;14;1;1;0;56;erwnez7ksfkns4dqmyr1fhbe;1;23,0;45,0;2024-05-31T23:35:05.362Z;2024-06-01T00:27:01Z;[{'id': 5063358719, 'qualifierId': 213, 'value': '1.40'}, {'id': 5063358715, 'qualifierId': 141, 'value': '78.6'}, {'id': 5063358713, 'qualifierId': 140, 'value': '26.7'}, {'id': 5063358711, 'qualifierId': 56, 'value': 'Back'}, {'id': 5063358717, 'qualifierId': 212, 'value': '23.2'}];f1e7n1pmjklbr35g7uuqdr78q;J. Hibbert;;;d4ermne3qk2rby5i9x5ig7w2c;Pass;;;;;;;;;;;78,6;;23,2;26,7;1,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;26,7;78,6;;;;;;;0;0;0;56;Crown Legacy;56;GK;1,0
2693520627;15;1;1;1;1;erwnez7ksfkns4dqmyr1fhbe;1;28,1;79,3;2024-05-31T23:35:10.161Z;2024-05-31T23:35:17Z;[{'id': 5063358809, 'qualifierId': 212, 'value': '61.1'}, {'id': 5063358813, 'qualifierId': 1}, {'id': 5063358803, 'qualifierId': 56, 'value': 'Left'}, {'id': 5063358805, 'qualifierId': 140, 'value': '86.0'}, {'id': 5063358801, 'qualifierId': 155}, {'id': 5063358811, 'qualifierId': 213, 'value': '0.09'}, {'id': 5063358807, 'qualifierId': 141, 'value': '87.8'}];3lafo3mzfkp2kmf2fj8d6lnv8;E. Dudley;;;d4ermne3qk2rby5i9x5ig7w2c;Pass;;;;;;;;;;;87,8;;61,1;86,0;0,09;;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;86,0;87,8;;;;;;;0;0;1;1;Crown Legacy;61;DC;1,0
2693520625;6;45;1;1;7;6ubc4y1v6hr63mca7ica4hp90;0;10,9;10,2;2024-05-31T23:35:16.003Z;2024-05-31T23:35:20Z;[{'id': 5063358787, 'qualifierId': 56, 'value': 'Back'}, {'id': 5063358789, 'qualifierId': 285}, {'id': 5063358843, 'qualifierId': 233, 'value': '16'}];exk9svcdgcbn05ms00fhorvv8;J. Neeley;;;d4ermne3qk2rby5i9x5ig7w2c;Challenge;;;;;;;;;;;;;;;;;;;16,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;0;0;1;7;Atlanta United II;67;DR;1,0
2693520631;16;3;1;1;7;erwnez7ksfkns4dqmyr1fhbe;1;89,1;89,8;2024-05-31T23:35:16.003Z;2024-06-04T16:18:54Z;[{'id': 5063358833, 'qualifierId': 286}, {'id': 5063358839, 'qualifierId': 233, 'value': '6'}, {'id': 5069037853, 'qualifierId': 464}, {'id': 5063358831, 'qualifierId': 56, 'value': 'Left'}];7y5v3oex0pnupaahm8arguluc;M. Gallardo;;;d4ermne3qk2rby5i9x5ig7w2c;Take On;;;;;;;;;;;;;;;;;;;6,0;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;;;;;;;;;0;0;1;7;Crown Legacy;67;AML;1,0
