id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamKit;value_Captain;value_TeamPlayerFormation;value_JerseyNumber;value_Involved;value_TeamFormation;value_Resume;value_PlayerPosition;value_DirectionOfPlay;value_KickOff;value_Zone;value_PassEndY;value_PassEndX;value_Angle;value_Length;value_Chipped;value_OppositeRelatedEventId;value_NextEventThrowIn;value_ThrowIn;value_LongBall;value_Offensive;value_BlockedPass;value_OutSwinger;value_Cross;value_RightFooted;value_BlockedCross;value_Left;value_Right;value_CornerTaken;value_Head;value_OutOfPlay;value_Assist;value_High;value_RelatedEventId;value_FromCorner;value_35Centre;value_IndividualPlay;value_GkY;value_GoalmouthZ;value_GkX;value_Assisted;value_GoalmouthY;value_NextEventGoalKick;value_GoalKick;value_Low;value_Defensive;value_Direct;value_Shove/Push;value_Foul;value_VideoCoverageLost;value_DeletedEventType;value_NotVisible;value_IntentionalAssist;value_FastBreak;value_GoalShotTimestamp;value_FirstTouch;value_BoxCentre;value_GkXTimeOfGoal;value_BigChance;value_GoalShotGameClock;value_GkYTimeOfGoal;value_HighLeft;value_FreeKickTaken;value_SetPiece;value_TouchTypePass;value_SwitchOfPlay;value_IntendedTackleTarget;value_TouchTypeControl;value_TouchTypeClearance;value_Blocked;value_BlockedX;value_RegularPlay;value_NotAssisted;value_BlockedY;value_LowLeft;value_OutOfBoxCentre;value_DefBlock;value_SixYardBlocked;value_LowRight;value_SmallBoxRight;value_TakeOnSpace;value_HeadPass;value_FlickOn;value_Launch;value_MediumGkIntervention;value_KeeperThrow;value_FairPlay;value_InjuredPlayerId;value_Injury;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_AttemptedTackle;value_TakeOnOvertake;value_Straight;value_FloatedCross;value_LeftFooted;value_LowCentre;value_Volley;value_Overrun;value_ShirtPull/Holding;value_TacticalFoul;value_YellowCard;value_OutOfBoxLeft;value_FreeKick;value_LowGkIntervention;value_Diving;value_Collected;value_Hands;value_PullBack;value_GkKickFromHands;value_InSwinger;value_HighClaim;value_HighGkIntervention;value_LayOff;value_PlayersCaughtOffside;value_Indirect;value_ProfessionalFoulLastMan;value_RedCard;value_Dissent;value_CloseLeft;value_Defensive1V1;value_Minutes;value_EndType;value_Tactical;value_BoxRight;value_ParriedSafe;value_NotPastGoalLine;value_DrivenCross;value_RecklessOffence;value_Handball;value_Penalty;value_PenaltyTakerId;value_DeniedGoalScoringOpp;value_FantasyAssistType;value_HitBar;value_FantasyAssistId;value_Second(2Nd)OppositeRelatedEventId;value_FantasyAssistTeam;value_FantasyAssistedBy;value_HitWoodwork;value_CausingPlayer;value_Scored;value_OverArm;value_SmallBoxCentre;value_HighRight;value_OutOfBoxRight;value_Standing;value_Stooping;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;value_CoachTypes;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2719599179;1;34;16;0;0;7pmw399vh2v44cjle4fkklp1w;1;0,0;0,0;2024-09-14T00:14:34.952Z;2024-09-14T01:03:31Z;[{'id': 5207306477, 'qualifierId': 197, 'value': '15044'}, {'id': 5207168933, 'qualifierId': 194, 'value': '4uuq2zuhmlbg7kh85v5l8723u'}, {'id': 5207168929, 'qualifierId': 131, 'value': '1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0'}, {'id': 5207168923, 'qualifierId': 59, 'value': '1, 30, 3, 18, 6, 14, 13, 19, 9, 43, 21, 31, 36, 4, 12, 45, 48, 50, 11, 70'}, {'id': 5207168919, 'qualifierId': 30, 'value': 'e81zc97bmfjgwo978gplrx46i, 1snfyu5dmv164k5cl87chjlsk, 2wj1w4opn7f0jyz1ps6ebvc6i, 4uuq2zuhmlbg7kh85v5l8723u, 2jzuij8p7eoy42aqem688ltuy, 48p3wcjai97tpt50ia7bi7ok4, bfsjxpmiflhdz2162ulqlo0lw, aa4ut2fmswha43fxnrxp1obo4, 9ph8wasuz3ndre586gople49g, 7yt2ddw0yntv9xq1hrv1jx05w, 7qt4r82kyz05r8kd8cmdh1xqs, bp0a3bvzsxokh4nu3bq96yx3o, 70lmb5krx6h8iidmbs6t015hw, e4vvdd1cn5ezrocpequewmwic, 3my8ymhvy1bysbllwpoj3qctm, eirbk0b1nni4vfpeqgxvdrmz8, 1es4nynrpc8sz3enj46i9zeok, 2p2lvzr6lk92tevfvb5u6uiac, azzpjrq2pndxuz0waw25p7r6y, bk0ik8kr1gpu372ibbbv87ndg'}, {'id': 5207168925, 'qualifierId': 130, 'value': '4'}, {'id': 5207168935, 'qualifierId': 227, 'value': '0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0'}, {'id': 5207168921, 'qualifierId': 44, 'value': '1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5'}];;;;;3w7my3zsf9tiig309c30172s;Team set up;15044,0;;;;;4,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;;0;0;0;Austin II;0;;
2719599699;1;34;16;0;0;d0c07im4a6oj8qa7f1zlt3pqs;1;0,0;0,0;2024-09-14T00:15:37.016Z;2024-09-14T01:04:56Z;[{'id': 5207306441, 'qualifierId': 197, 'value': '23351'}, {'id': 5207171909, 'qualifierId': 227, 'value': '0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0'}, {'id': 5207171903, 'qualifierId': 130, 'value': '4'}, {'id': 5207171907, 'qualifierId': 194, 'value': '2yxzh220ndd4s4wqditruo0h6'}, {'id': 5207171897, 'qualifierId': 30, 'value': 'dcypf9mqtlcn5wetj1z7g3mui, 8ly83pm2mbtz4u7jwsv0o96qy, 9nlw8tihbzfnvkt5uproa79jo, 2yxzh220ndd4s4wqditruo0h6, ec3xdenc4ncg4sc8ni4kkyln8, 7u1lf62rqlgzban2dwy6c1rmc, ov91zkisppven9tp72gfbjf8, 7m5wyvhq876dyap45egqs2tjo, elvrjpt1jlko4henaqvfid7o4, 641bsr9un81t6sds51fhvijh0, 53ufl7f1lbwnr7klx9ofxufbo, 81a5mbcfvbxke0w3cbq65ld2i, 4wgjayv8s85dueh5l88im6lwq, 6xz6vcc6i4eussf9053w3xn2s, 7nxqbiq6fics5w3qnwhz249as, 3cbmr8hg3kszw5wl04p3ol27e, 35ds2xu43z6jccyhlr8jsomzu, 9yldym4386a2icfk6qb6i90r8, 34zlyg5jfoz9g36s49icjawic'}, {'id': 5207171899, 'qualifierId': 44, 'value': '1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5'}, {'id': 5207171901, 'qualifierId': 59, 'value': '20, 2, 3, 6, 4, 14, 18, 30, 32, 10, 7, 1, 11, 38, 8, 19, 17, 25, 90'}, {'id': 5207171905, 'qualifierId': 131, 'value': '1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0'}];;;;;3w7my3zsf9tiig309c30172s;Team set up;23351,0;;;;;4,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;;0;0;0;Houston Dynamo II;0;;
2719625523;2;32;1;0;0;d0c07im4a6oj8qa7f1zlt3pqs;1;0,0;0,0;2024-09-14T01:04:55.713Z;2024-09-17T05:39:08Z;[{'id': 5207309279, 'qualifierId': 127, 'value': 'Right to Left'}];;;;;3w7my3zsf9tiig309c30172s;Start;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;;0;0;0;Houston Dynamo II;0;;
2719625501;3;32;1;0;0;7pmw399vh2v44cjle4fkklp1w;1;0,0;0,0;2024-09-14T01:04:55.713Z;2024-09-14T01:04:55Z;[{'id': 5207309155, 'qualifierId': 127, 'value': 'Left to Right'}];;;;;3w7my3zsf9tiig309c30172s;Start;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;;0;0;0;Austin II;0;;
2719625525;4;1;1;0;0;7pmw399vh2v44cjle4fkklp1w;1;50,0;50,0;2024-09-14T01:04:55.714Z;2024-09-14T01:04:59Z;[{'id': 5207309291, 'qualifierId': 279, 'value': 'S'}, {'id': 5207309281, 'qualifierId': 56, 'value': 'Back'}, {'id': 5207309285, 'qualifierId': 141, 'value': '50.2'}, {'id': 5207309283, 'qualifierId': 140, 'value': '37.7'}, {'id': 5207309289, 'qualifierId': 213, 'value': '3.13'}, {'id': 5207309287, 'qualifierId': 212, 'value': '12.9'}];7qt4r82kyz05r8kd8cmdh1xqs;O. Sylla;;;3w7my3zsf9tiig309c30172s;Pass;;;;;;;;;;;;50,2;37,7;3,13;12,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;37,7;50,2;;;;;;;;0;0;0;Austin II;0;FWL;1,0
2719625529;5;1;1;0;3;7pmw399vh2v44cjle4fkklp1w;0;38,7;43,8;2024-09-14T01:04:59.223Z;2024-09-14T01:08:58Z;[{'id': 5207309321, 'qualifierId': 155}, {'id': 5207309331, 'qualifierId': 213, 'value': '0.65'}, {'id': 5207309325, 'qualifierId': 140, 'value': '45.2'}, {'id': 5207309323, 'qualifierId': 56, 'value': 'Back'}, {'id': 5207309329, 'qualifierId': 212, 'value': '8.6'}, {'id': 5207309327, 'qualifierId': 141, 'value': '51.5'}];4uuq2zuhmlbg7kh85v5l8723u;D. Gonzalez;;;3w7my3zsf9tiig309c30172s;Pass;;;;;;;;;;;;51,5;45,2;0,65;8,6;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;45,2;51,5;;;;;;;;0;0;3;Austin II;3;MC;1,0
2719625559;4;61;1;0;4;d0c07im4a6oj8qa7f1zlt3pqs;1;55,6;50,1;2024-09-14T01:05:00.070Z;2024-09-14T01:05:12Z;[{'id': 5207309491, 'qualifierId': 56, 'value': 'Center'}];elvrjpt1jlko4henaqvfid7o4;M. Burton;;;3w7my3zsf9tiig309c30172s;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;;0;0;4;Houston Dynamo II;4;FW;1,0
2719625557;3;5;1;0;5;d0c07im4a6oj8qa7f1zlt3pqs;0;19,3;-1,1;2024-09-14T01:05:01.089Z;2024-09-14T01:11:39Z;[{'id': 5207309477, 'qualifierId': 56, 'value': 'Back'}, {'id': 5207309675, 'qualifierId': 233, 'value': '6'}, {'id': 5207309481, 'qualifierId': 347}];53ufl7f1lbwnr7klx9ofxufbo;A. García;;;3w7my3zsf9tiig309c30172s;Out;;;;;;;;;;;;;;;;;6,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;;0;0;5;Houston Dynamo II;5;FWL;1,0
2719625531;6;5;1;0;5;7pmw399vh2v44cjle4fkklp1w;1;80,7;101,1;2024-09-14T01:05:01.089Z;2024-09-14T01:11:39Z;[{'id': 5207309655, 'qualifierId': 233, 'value': '3'}, {'id': 5207309337, 'qualifierId': 347}, {'id': 5207309335, 'qualifierId': 56, 'value': 'Left'}];bfsjxpmiflhdz2162ulqlo0lw;J. Valverde;;;3w7my3zsf9tiig309c30172s;Out;;;;;;;;;;;;;;;;;3,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;;0;0;5;Austin II;5;MC;1,0
2719625599;7;1;1;0;19;7pmw399vh2v44cjle4fkklp1w;1;80,1;100,0;2024-09-14T01:05:15.520Z;2024-09-14T01:08:20Z;[{'id': 5207309787, 'qualifierId': 140, 'value': '94.6'}, {'id': 5207309789, 'qualifierId': 141, 'value': '77.2'}, {'id': 5207309783, 'qualifierId': 107}, {'id': 5207309793, 'qualifierId': 213, 'value': '5.46'}, {'id': 5207309791, 'qualifierId': 212, 'value': '22.4'}, {'id': 5207309795, 'qualifierId': 1}, {'id': 5207309785, 'qualifierId': 56, 'value': 'Center'}];2wj1w4opn7f0jyz1ps6ebvc6i;K. Sargeant;;;3w7my3zsf9tiig309c30172s;Pass;;;;;;;;;;;;77,2;94,6;5,46;22,4;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;94,6;77,2;;;;;;;;0;0;19;Austin II;19;DC;1,0
2719625637;8;1;1;0;23;7pmw399vh2v44cjle4fkklp1w;1;92,2;73,0;2024-09-14T01:05:19.088Z;2024-09-14T01:08:18Z;[{'id': 5207310087, 'qualifierId': 1}, {'id': 5207310083, 'qualifierId': 212, 'value': '38.0'}, {'id': 5207310081, 'qualifierId': 141, 'value': '19.7'}, {'id': 5207310085, 'qualifierId': 213, 'value': '4.41'}, {'id': 5207310079, 'qualifierId': 140, 'value': '81.3'}, {'id': 5207310077, 'qualifierId': 56, 'value': 'Right'}];7qt4r82kyz05r8kd8cmdh1xqs;O. Sylla;;;3w7my3zsf9tiig309c30172s;Pass;;;;;;;;;;;;19,7;81,3;4,41;38,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;81,3;19,7;;;;;;;;0;0;23;Austin II;23;FWL;1,0
2719625641;9;1;1;0;31;7pmw399vh2v44cjle4fkklp1w;0;83,4;15,7;2024-09-14T01:05:26.752Z;2024-09-17T05:49:37Z;[{'id': 5207310141, 'qualifierId': 286}, {'id': 5207310119, 'qualifierId': 213, 'value': '1.21'}, {'id': 5207310135, 'qualifierId': 236}, {'id': 5207310137, 'qualifierId': 233, 'value': '5'}, {'id': 5207310105, 'qualifierId': 56, 'value': 'Right'}, {'id': 5207310101, 'qualifierId': 155}, {'id': 5207310109, 'qualifierId': 140, 'value': '84.6'}, {'id': 5207310113, 'qualifierId': 141, 'value': '20.6'}, {'id': 5218803015, 'qualifierId': 224}, {'id': 5207310099, 'qualifierId': 2}, {'id': 5218803017, 'qualifierId': 20}, {'id': 5207310115, 'qualifierId': 212, 'value': '3.6'}];1snfyu5dmv164k5cl87chjlsk;I. Mwakutuya;;;3w7my3zsf9tiig309c30172s;Pass;;;;;;;;;;;;20,6;84,6;1,21;3,6;1,0;5,0;;;;1,0;1,0;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;84,6;20,6;;;;;;;;0;0;31;Austin II;31;DR;1,0
2719625645;5;12;1;0;31;d0c07im4a6oj8qa7f1zlt3pqs;1;16,5;81,9;2024-09-14T01:05:26.852Z;2024-09-14T01:05:27Z;[{'id': 5207310177, 'qualifierId': 233, 'value': '9'}, {'id': 5207310125, 'qualifierId': 56, 'value': 'Back'}, {'id': 5207310123, 'qualifierId': 185}];53ufl7f1lbwnr7klx9ofxufbo;A. García;;;3w7my3zsf9tiig309c30172s;Clearance;;;;;;;;;;;;;;;;;9,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;;0;0;31;Houston Dynamo II;31;FWL;1,0
2719625659;6;6;1;0;32;d0c07im4a6oj8qa7f1zlt3pqs;0;16,0;80,8;2024-09-14T01:05:27.796Z;2024-09-17T05:50:24Z;[{'id': 5207310199, 'qualifierId': 56, 'value': 'Back'}, {'id': 5207310295, 'qualifierId': 233, 'value': '10'}, {'id': 5207310201, 'qualifierId': 73}];53ufl7f1lbwnr7klx9ofxufbo;A. García;;;3w7my3zsf9tiig309c30172s;Corner Awarded;;;;;;;;;;;;;;;;;10,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;;0;0;32;Houston Dynamo II;32;FWL;1,0
2719625663;10;6;1;0;32;7pmw399vh2v44cjle4fkklp1w;1;84,0;19,2;2024-09-14T01:05:27.796Z;2024-09-14T01:11:40Z;[{'id': 5207310265, 'qualifierId': 75}, {'id': 5207310269, 'qualifierId': 233, 'value': '6'}, {'id': 5207310263, 'qualifierId': 56, 'value': 'Right'}];1snfyu5dmv164k5cl87chjlsk;I. Mwakutuya;;;3w7my3zsf9tiig309c30172s;Corner Awarded;;;;;;;;;;;;;;;;;6,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;;0;0;32;Austin II;32;DR;1,0
2719625749;11;1;1;0;49;7pmw399vh2v44cjle4fkklp1w;1;99,5;0,5;2024-09-14T01:05:44.721Z;2024-09-14T01:05:51Z;[{'id': 5207310895, 'qualifierId': 141, 'value': '8.3'}, {'id': 5207310891, 'qualifierId': 56, 'value': 'Right'}, {'id': 5207310893, 'qualifierId': 140, 'value': '93.3'}, {'id': 5207310899, 'qualifierId': 213, 'value': '2.46'}, {'id': 5207310897, 'qualifierId': 212, 'value': '8.4'}, {'id': 5207310889, 'qualifierId': 6}];4uuq2zuhmlbg7kh85v5l8723u;D. Gonzalez;;;3w7my3zsf9tiig309c30172s;Pass;;;;;;;;;;;;8,3;93,3;2,46;8,4;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;93,3;8,3;;;;;;;;0;0;49;Austin II;49;MC;1,0
2719625751;12;1;1;0;54;7pmw399vh2v44cjle4fkklp1w;1;96,9;26,6;2024-09-14T01:05:50.641Z;2024-09-17T05:50:54Z;[{'id': 5207310907, 'qualifierId': 56, 'value': 'Center'}, {'id': 5207310909, 'qualifierId': 140, 'value': '91.5'}, {'id': 5207310903, 'qualifierId': 2}, {'id': 5207310913, 'qualifierId': 212, 'value': '22.0'}, {'id': 5207310905, 'qualifierId': 155}, {'id': 5207310911, 'qualifierId': 141, 'value': '57.9'}, {'id': 5207310915, 'qualifierId': 213, 'value': '1.83'}, {'id': 5218803307, 'qualifierId': 224}, {'id': 5218803309, 'qualifierId': 20}];7qt4r82kyz05r8kd8cmdh1xqs;O. Sylla;;;3w7my3zsf9tiig309c30172s;Pass;;;;;;;;;;;;57,9;91,5;1,83;22,0;1,0;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;91,5;57,9;;;;;;;;0;0;54;Austin II;54;FWL;1,0
2719625757;13;61;1;0;57;7pmw399vh2v44cjle4fkklp1w;1;91,5;57,9;2024-09-14T01:05:52.865Z;2024-09-14T01:09:24Z;[{'id': 5207310997, 'qualifierId': 56, 'value': 'Center'}];9ph8wasuz3ndre586gople49g;S. Annor Gyamfi;;;3w7my3zsf9tiig309c30172s;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;;0;0;57;Austin II;57;FW;1,0
2719625767;7;12;1;0;58;d0c07im4a6oj8qa7f1zlt3pqs;1;18,8;54,5;2024-09-14T01:05:53.997Z;2024-09-17T05:51:20Z;[{'id': 5207311067, 'qualifierId': 213, 'value': '0.24'}, {'id': 5207311063, 'qualifierId': 141, 'value': '62.2'}, {'id': 5207311073, 'qualifierId': 15}, {'id': 5207311059, 'qualifierId': 56, 'value': 'Back'}, {'id': 5207311065, 'qualifierId': 212, 'value': '22.3'}, {'id': 5207311061, 'qualifierId': 140, 'value': '39.4'}];53ufl7f1lbwnr7klx9ofxufbo;A. García;;;3w7my3zsf9tiig309c30172s;Clearance;;;;;;;;;;;;62,2;39,4;0,24;22,3;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;39,4;62,2;;;;;;;;0;0;58;Houston Dynamo II;58;FWL;1,0
2719625775;14;1;1;1;0;7pmw399vh2v44cjle4fkklp1w;1;64,7;34,0;2024-09-14T01:05:56.449Z;2024-09-14T01:09:34Z;[{'id': 5207311111, 'qualifierId': 213, 'value': '5.51'}, {'id': 5207311105, 'qualifierId': 140, 'value': '69.1'}, {'id': 5207311109, 'qualifierId': 212, 'value': '6.4'}, {'id': 5207311103, 'qualifierId': 56, 'value': 'Center'}, {'id': 5207311107, 'qualifierId': 141, 'value': '27.4'}];bfsjxpmiflhdz2162ulqlo0lw;J. Valverde;;;3w7my3zsf9tiig309c30172s;Pass;;;;;;;;;;;;27,4;69,1;5,51;6,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;69,1;27,4;;;;;;;;0;1;0;Austin II;60;MC;1,0
2719626959;23;61;1;1;1;7pmw399vh2v44cjle4fkklp1w;1;65,9;20,0;2024-09-14T01:05:57.377Z;2024-09-14T01:09:48Z;[{'id': 5207318399, 'qualifierId': 56, 'value': 'Right'}];aa4ut2fmswha43fxnrxp1obo4;S. Rodriguez;;;3w7my3zsf9tiig309c30172s;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;;0;1;1;Austin II;61;MC;1,0
2719625779;15;1;1;1;2;7pmw399vh2v44cjle4fkklp1w;0;80,0;7,1;2024-09-14T01:05:58.465Z;2024-09-17T05:51:39Z;[{'id': 5207311175, 'qualifierId': 141, 'value': '48.3'}, {'id': 5218803485, 'qualifierId': 20}, {'id': 5207311165, 'qualifierId': 2}, {'id': 5207311167, 'qualifierId': 155}, {'id': 5207311169, 'qualifierId': 56, 'value': 'Center'}, {'id': 5207311177, 'qualifierId': 212, 'value': '30.4'}, {'id': 5218803483, 'qualifierId': 224}, {'id': 5207311179, 'qualifierId': 213, 'value': '1.17'}, {'id': 5207311173, 'qualifierId': 140, 'value': '91.2'}];4uuq2zuhmlbg7kh85v5l8723u;D. Gonzalez;;;3w7my3zsf9tiig309c30172s;Pass;;;;;;;;;;;;48,3;91,2;1,17;30,4;1,0;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;91,2;48,3;;;;;;;;0;1;2;Austin II;62;MC;1,0
