id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Involved;value_PlayerPosition;value_Resume;value_JerseyNumber;value_TeamFormation;value_TeamPlayerFormation;value_TeamKit;value_Captain;value_DirectionOfPlay;value_PassEndY;value_Length;value_KickOff;value_Zone;value_PassEndX;value_Angle;value_Chipped;value_LongBall;value_Launch;value_DeletedEventType;value_Defensive;value_OppositeRelatedEventId;value_TakeOnOvertake;value_Offensive;value_TouchTypeControl;value_HeadPass;value_Direct;value_Foul;value_AttemptedTackle;value_FreeKickTaken;value_Cross;value_RightFooted;value_OutSwinger;value_PlayersCaughtOffside;value_Indirect;value_TouchTypePass;value_TouchTypeClearance;value_OutOfPlay;value_NextEventThrowIn;value_ThrowIn;value_HighGkIntervention;value_KeeperThrow;value_BlockedPass;value_TakeOnSpace;value_SwitchOfPlay;value_ShirtPull/Holding;value_InSwinger;value_Head;value_IntendedTackleTarget;value_Shove/Push;value_NextEventGoalKick;value_Low;value_GoalKick;value_BlockedX;value_Volley;value_FirstTouch;value_NotAssisted;value_Blocked;value_IndividualPlay;value_GoalmouthY;value_RegularPlay;value_GkY;value_GkX;value_BlockedY;value_GoalmouthZ;value_OutOfBoxCentre;value_LowLeft;value_DefBlock;value_FlickOn;value_Assist;value_Left;value_Weak;value_Assisted;value_RelatedEventId;value_MediumGkIntervention;value_OverArm;value_LayOff;value_GkYTimeOfGoal;value_GkXTimeOfGoal;value_FollowsADribble;value_HighLeft;value_BoxCentre;value_GoalShotTimestamp;value_GoalShotGameClock;value_LeftFooted;value_Overrun;value_BlockedCross;value_CornerTaken;value_IntentionalAssist;value_FromCorner;value_HighRight;value_Diving;value_Hands;value_Collected;value_HighClaim;value_LowCentre;value_LowGkIntervention;value_ParriedDanger;value_FastBreak;value_High;value_InjuredPlayerId;value_Injury;value_OtherObstacle;value_OtherReason;value_RefereeDelay;value_RefereeStop;value_BallHitsReferee;value_DrivenCross;value_Straight;value_FreeKick;value_ByWall;value_ParriedSafe;value_Right;value_Minutes;value_GkKickFromHands;value_EndType;value_Tactical;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_SetPiece;value_CloseLeft;value_BoxLeft;value_YellowCard;value_RecklessOffence;value_NotVisible;value_OverhitCross;value_HitWoodwork;value_HitBar;value_BigChance;value_LastLine;value_NotRetreating;value_FloatedCross;value_AerialFoul;value_Argument;value_Caught;value_GkHoof;value_SmallBoxCentre;value_ThrowInSetPiece;value_Deflection;value_GkChallenge;value_TacticalFoul;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2736725389;1;34;16;0;0;dqx48fglv1l96cyrmjdod0xec;1;0,0;0,0;2024-10-20T18:05:47.261Z;2024-10-20T19:29:52Z;[{'id': 5300640485, 'qualifierId': 30, 'value': 'brbc088u7sq9wh9d9gkonn5gq, 2dqtrnq0k1fphyw71yh41gvtg, cnskozf15ladiqa70l9uo920a, 1extjwx4b7nlpu8fm6526dsrt, 9ulwk81vyj5rbz88h62i2ejv8, 910fd7rfysvvfzp2s1ywna5pm, 5jigl7kp5d2i5ws1602jm7n1m, 3dyn7hheqvs3gm3m84jrra9lg, f2nvagw4mjjpn1ytj6rdl5ene, e9jko5f45qmjw3va7cp05l5w4, 9gswafduy82n4o6f0uk0khhck, bbnk87q7t8pahznohwjjcvu5m, 37vbc16ejxmfkssydcdxq69zo, 632mpv8dpnxjm69f8ip1e4l5g, 9k050zmkegfu3gdw2b4g4uwwk, 7zkzjmk1go1u2vi5qkqlmezu, dpedfgxin5nc4qmziaokpmiy2, 92oqt9q51us5rpmqmvvrdso6i, 276kl5oc1k19y1linbxml0xec, c51ttt2cn2mguvgay18wfgzdg'}, {'id': 5300640487, 'qualifierId': 44, 'value': '1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5'}, {'id': 5300640495, 'qualifierId': 227, 'value': '0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0'}, {'id': 5300640489, 'qualifierId': 59, 'value': '31, 33, 70, 98, 50, 40, 41, 49, 80, 85, 59, 72, 55, 64, 46, 99, 43, 56, 42, 61'}, {'id': 5300640491, 'qualifierId': 130, 'value': '8'}, {'id': 5300640493, 'qualifierId': 131, 'value': '1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0'}, {'id': 5300928537, 'qualifierId': 197, 'value': '15030'}, {'id': 5301049419, 'qualifierId': 194, 'value': '9ulwk81vyj5rbz88h62i2ejv8'}];;;;;6szcvve9hfud2vx5b0njzih3o;Team set up;;;;;8,0;;15030,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;0;0;0;0;Los Angeles II;0;;
2736727221;1;34;16;0;0;6gaq85erpkvbyxvivd96wuw44;1;0,0;0,0;2024-10-20T18:08:08.278Z;2024-10-20T19:30:01Z;[{'id': 5300650471, 'qualifierId': 130, 'value': '4'}, {'id': 5300650465, 'qualifierId': 30, 'value': 'd4xd9fxqjwfe7x46byn60dx49, 4x8eu2y112ini9hx6b72bh46i, ajxa2yfzwct5nd0ded1sa9vmy, d1w4zs63sx3cc7wnc8wshbfv8, do2o6ka25talswmmillufejqi, ezo3ey3shqrey2d8m49h1946i, er0xm9k5zv8kcvcy7bnwp086i, m4w1lmkfi8siwrxs9ny5ihhw, cuxpxs76g96vwhrnhw9rw2ihg, 3v3b0z3d5czty8zcxrhy5uyac, 17ni4ntnt7b6b0bwst3e4djze, 5reylt0uyetl6qavkvd8inai, a55do2tx3wz5tsboyf355aiok, 7s32iecltoopsjddclg0ixzx0, 6mm2h3x9hmyea3bu2wt80uo7o, 8f5h44hnjdt4rdflu8qqhx5d6, 3fbekr02uy605ppv5pzw9321g, e2912gyiutvn3aky0z9ijz384, 7ruu7rxicp3r2ftyg50cf3dhw'}, {'id': 5300650473, 'qualifierId': 131, 'value': '1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0'}, {'id': 5300650469, 'qualifierId': 59, 'value': '31, 73, 40, 46, 43, 45, 18, 56, 49, 39, 91, 55, 66, 44, 70, 36, 81, 65, 51'}, {'id': 5300650467, 'qualifierId': 44, 'value': '1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5'}, {'id': 5300947281, 'qualifierId': 194, 'value': 'do2o6ka25talswmmillufejqi'}, {'id': 5300947283, 'qualifierId': 197, 'value': '23554'}, {'id': 5300650475, 'qualifierId': 227, 'value': '0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0'}];;;;;6szcvve9hfud2vx5b0njzih3o;Team set up;;;;;4,0;;23554,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;0;0;0;0;St. Louis City II;0;;
2736777371;2;32;1;0;0;dqx48fglv1l96cyrmjdod0xec;1;0,0;0,0;2024-10-20T19:03:44.906Z;2024-10-25T06:23:18Z;[{'id': 5300928191, 'qualifierId': 127, 'value': 'Right to Left'}];;;;;6szcvve9hfud2vx5b0njzih3o;Start;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;0;0;0;0;Los Angeles II;0;;
2736777367;2;32;1;0;0;6gaq85erpkvbyxvivd96wuw44;1;0,0;0,0;2024-10-20T19:03:44.906Z;2024-10-20T19:03:45Z;[{'id': 5300928165, 'qualifierId': 127, 'value': 'Left to Right'}];;;;;6szcvve9hfud2vx5b0njzih3o;Start;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;0;0;0;0;St. Louis City II;0;;
2736777409;3;1;1;0;0;6gaq85erpkvbyxvivd96wuw44;1;50,1;50,3;2024-10-20T19:03:44.907Z;2024-10-20T19:03:48Z;[{'id': 5300928389, 'qualifierId': 141, 'value': '50.0'}, {'id': 5300928393, 'qualifierId': 212, 'value': '14.1'}, {'id': 5300928399, 'qualifierId': 279, 'value': 'S'}, {'id': 5300928385, 'qualifierId': 56, 'value': 'Back'}, {'id': 5300928387, 'qualifierId': 140, 'value': '36.7'}, {'id': 5300928397, 'qualifierId': 213, 'value': '3.16'}];cuxpxs76g96vwhrnhw9rw2ihg;J. Hernandez;;;6szcvve9hfud2vx5b0njzih3o;Pass;;;;;;;;;;50,0;14,1;;;36,7;3,16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;36,7;50,0;;;;;;;0;0;0;0;St. Louis City II;0;FW;1,0
2736777429;4;1;1;0;2;6gaq85erpkvbyxvivd96wuw44;0;34,4;49,4;2024-10-20T19:03:47.866Z;2024-10-20T19:03:49Z;[{'id': 5300928511, 'qualifierId': 155}, {'id': 5300928513, 'qualifierId': 56, 'value': 'Right'}, {'id': 5300928519, 'qualifierId': 212, 'value': '46.9'}, {'id': 5300928517, 'qualifierId': 141, 'value': '20.3'}, {'id': 5300928515, 'qualifierId': 140, 'value': '74.9'}, {'id': 5300928523, 'qualifierId': 1}, {'id': 5300928521, 'qualifierId': 213, 'value': '5.85'}];d1w4zs63sx3cc7wnc8wshbfv8;D. Guerra;;;6szcvve9hfud2vx5b0njzih3o;Pass;;;;;;;;;;20,3;46,9;;;74,9;5,85;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;74,9;20,3;;;;;;;0;0;0;2;St. Louis City II;2;MC;1,0
2736777461;3;49;1;0;7;dqx48fglv1l96cyrmjdod0xec;1;23,1;81,7;2024-10-20T19:03:52.037Z;2024-10-20T19:03:52Z;[];cnskozf15ladiqa70l9uo920a;S. Pidro;;;6szcvve9hfud2vx5b0njzih3o;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;0;0;0;7;Los Angeles II;7;DC;1,0
2736777517;4;1;1;0;7;dqx48fglv1l96cyrmjdod0xec;0;23,1;81,8;2024-10-20T19:03:52.325Z;2024-10-20T19:03:55Z;[{'id': 5300928977, 'qualifierId': 212, 'value': '43.4'}, {'id': 5300928961, 'qualifierId': 157}, {'id': 5300928979, 'qualifierId': 213, 'value': '0.19'}, {'id': 5300928981, 'qualifierId': 1}, {'id': 5300928971, 'qualifierId': 141, 'value': '93.8'}, {'id': 5300928967, 'qualifierId': 140, 'value': '63.7'}, {'id': 5300928965, 'qualifierId': 56, 'value': 'Left'}];cnskozf15ladiqa70l9uo920a;S. Pidro;;;6szcvve9hfud2vx5b0njzih3o;Pass;;;;;;;;;;93,8;43,4;;;63,7;0,19;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;63,7;93,8;;;;;;;0;0;0;7;Los Angeles II;7;DC;1,0
2736777545;5;1;1;0;11;6gaq85erpkvbyxvivd96wuw44;0;32,4;10,7;2024-10-20T19:03:56.578Z;2024-10-20T19:03:56Z;[{'id': 5300929101, 'qualifierId': 141, 'value': '10.1'}, {'id': 5300929103, 'qualifierId': 212, 'value': '17.1'}, {'id': 5300929097, 'qualifierId': 56, 'value': 'Back'}, {'id': 5300929095, 'qualifierId': 157}, {'id': 5300929099, 'qualifierId': 140, 'value': '48.7'}, {'id': 5300929107, 'qualifierId': 1}, {'id': 5300929105, 'qualifierId': 213, 'value': '6.26'}];do2o6ka25talswmmillufejqi;D. Rosales;;;6szcvve9hfud2vx5b0njzih3o;Pass;;;;;;;;;;10,1;17,1;;;48,7;6,26;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;48,7;10,1;;;;;;;0;0;0;11;St. Louis City II;11;DL;1,0
2736777551;5;61;1;0;12;dqx48fglv1l96cyrmjdod0xec;0;56,7;94,8;2024-10-20T19:03:57.592Z;2024-10-25T06:26:56Z;[{'id': 5300929131, 'qualifierId': 56, 'value': 'Left'}];9gswafduy82n4o6f0uk0khhck;M. Joyner;;;6szcvve9hfud2vx5b0njzih3o;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;0;0;0;12;Los Angeles II;12;AML;1,0
2736777605;6;43;1;0;15;dqx48fglv1l96cyrmjdod0xec;1;0,0;0,0;2024-10-20T19:04:00.037Z;2024-10-25T06:26:59Z;[{'id': 5300929473, 'qualifierId': 213, 'value': '4.67'}, {'id': 5300929469, 'qualifierId': 141, 'value': '60.3'}, {'id': 5300929465, 'qualifierId': 56, 'value': 'Center'}, {'id': 5300929467, 'qualifierId': 140, 'value': '55.1'}, {'id': 5300929471, 'qualifierId': 212, 'value': '14.0'}, {'id': 5310293823, 'qualifierId': 144, 'value': '1'}];9gswafduy82n4o6f0uk0khhck;M. Joyner;;;6szcvve9hfud2vx5b0njzih3o;Deleted event;;;;;;;;;;60,3;14,0;;;55,1;4,67;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;55,1;60,3;;;;;;;0;0;0;15;Los Angeles II;15;AML;1,0
2736777589;6;61;1;0;16;6gaq85erpkvbyxvivd96wuw44;0;35,5;29,3;2024-10-20T19:04:01.188Z;2024-10-25T06:30:32Z;[{'id': 5300929371, 'qualifierId': 56, 'value': 'Back'}];m4w1lmkfi8siwrxs9ny5ihhw;J. Terry;;;6szcvve9hfud2vx5b0njzih3o;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;0;0;0;16;St. Louis City II;16;MC;1,0
2738467163;832;1;1;0;17;dqx48fglv1l96cyrmjdod0xec;1;60,8;67,1;2024-10-20T19:04:02.078Z;2024-10-25T06:31:00Z;[{'id': 5310294039, 'qualifierId': 141, 'value': '57.9'}, {'id': 5310294035, 'qualifierId': 56, 'value': 'Center'}, {'id': 5310294037, 'qualifierId': 140, 'value': '57.8'}, {'id': 5310294033, 'qualifierId': 155}, {'id': 5310294041, 'qualifierId': 212, 'value': '7.0'}, {'id': 5310294043, 'qualifierId': 213, 'value': '4.25'}];9gswafduy82n4o6f0uk0khhck;M. Joyner;;;6szcvve9hfud2vx5b0njzih3o;Pass;;;;;;;;;;57,9;7,0;;;57,8;4,25;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;57,8;57,9;;;;;;;0;0;0;17;Los Angeles II;17;AML;1,0
2736777647;7;1;1;0;18;dqx48fglv1l96cyrmjdod0xec;1;55,1;60,3;2024-10-20T19:04:03.509Z;2024-10-25T06:30:06Z;[{'id': 5300929691, 'qualifierId': 140, 'value': '63.9'}, {'id': 5300929699, 'qualifierId': 213, 'value': '0.19'}, {'id': 5300929687, 'qualifierId': 56, 'value': 'Center'}, {'id': 5300929697, 'qualifierId': 212, 'value': '9.4'}, {'id': 5300929695, 'qualifierId': 141, 'value': '62.9'}];5jigl7kp5d2i5ws1602jm7n1m;J. Klein;;;6szcvve9hfud2vx5b0njzih3o;Pass;;;;;;;;;;62,9;9,4;;;63,9;0,19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;63,9;62,9;;;;;;;0;0;0;18;Los Angeles II;18;AMR;1,0
2736777641;7;45;1;0;19;6gaq85erpkvbyxvivd96wuw44;0;31,4;37,4;2024-10-20T19:04:04.550Z;2024-10-20T19:52:27Z;[{'id': 5300929647, 'qualifierId': 56, 'value': 'Back'}, {'id': 5300929649, 'qualifierId': 285}, {'id': 5300929837, 'qualifierId': 233, 'value': '8'}];do2o6ka25talswmmillufejqi;D. Rosales;;;6szcvve9hfud2vx5b0njzih3o;Challenge;;;;;;;;;;;;;;;;;;;;1,0;8,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;0;0;0;19;St. Louis City II;19;DL;1,0
2736777657;8;3;1;0;19;dqx48fglv1l96cyrmjdod0xec;1;68,6;62,6;2024-10-20T19:04:04.550Z;2024-10-25T06:31:23Z;[{'id': 5310294067, 'qualifierId': 465}, {'id': 5300929811, 'qualifierId': 233, 'value': '7'}, {'id': 5300929759, 'qualifierId': 56, 'value': 'Center'}, {'id': 5300929761, 'qualifierId': 286}];e9jko5f45qmjw3va7cp05l5w4;Hosei Kijima;;;6szcvve9hfud2vx5b0njzih3o;Take On;;;;;;;;;;;;;;;;;;;;;7,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;0;0;0;19;Los Angeles II;19;AMC;1,0
2736777659;9;3;1;0;21;dqx48fglv1l96cyrmjdod0xec;0;73,0;56,4;2024-10-20T19:04:06.430Z;2024-10-25T06:31:34Z;[{'id': 5300929927, 'qualifierId': 233, 'value': '8'}, {'id': 5310294077, 'qualifierId': 465}, {'id': 5300929775, 'qualifierId': 286}, {'id': 5300929773, 'qualifierId': 56, 'value': 'Center'}];e9jko5f45qmjw3va7cp05l5w4;Hosei Kijima;;;6szcvve9hfud2vx5b0njzih3o;Take On;;;;;;;;;;;;;;;;;;;;;8,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;0;0;0;21;Los Angeles II;21;AMC;1,0
2736777679;8;7;1;0;21;6gaq85erpkvbyxvivd96wuw44;1;27,0;43,6;2024-10-20T19:04:06.431Z;2024-10-25T06:31:39Z;[{'id': 5300929871, 'qualifierId': 56, 'value': 'Back'}, {'id': 5310294079, 'qualifierId': 383}, {'id': 5300929907, 'qualifierId': 233, 'value': '9'}, {'id': 5300929875, 'qualifierId': 285}];er0xm9k5zv8kcvcy7bnwp086i;E. Dueñas;;;6szcvve9hfud2vx5b0njzih3o;Tackle;;;;;;;;;;;;;;;;;;;;1,0;9,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;0;0;0;21;St. Louis City II;21;MC;1,0
2736777683;9;1;1;0;22;6gaq85erpkvbyxvivd96wuw44;0;29,1;47,0;2024-10-20T19:04:07.695Z;2024-10-20T19:52:42Z;[{'id': 5300929897, 'qualifierId': 213, 'value': '0.57'}, {'id': 5300929895, 'qualifierId': 212, 'value': '14.2'}, {'id': 5300929887, 'qualifierId': 157}, {'id': 5300929899, 'qualifierId': 1}, {'id': 5300929889, 'qualifierId': 56, 'value': 'Back'}, {'id': 5300929891, 'qualifierId': 140, 'value': '40.5'}, {'id': 5300929893, 'qualifierId': 141, 'value': '58.2'}];er0xm9k5zv8kcvcy7bnwp086i;E. Dueñas;;;6szcvve9hfud2vx5b0njzih3o;Pass;;;;;;;;;;58,2;14,2;;;40,5;0,57;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;40,5;58,2;;;;;;;0;0;0;22;St. Louis City II;22;MC;1,0
2738467169;833;61;1;0;23;dqx48fglv1l96cyrmjdod0xec;1;76,7;41,2;2024-10-20T19:04:08.777Z;2024-10-25T06:32:38Z;[{'id': 5310294107, 'qualifierId': 56, 'value': 'Center'}];f2nvagw4mjjpn1ytj6rdl5ene;B. McSorley;;;6szcvve9hfud2vx5b0njzih3o;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;0;0;0;23;Los Angeles II;23;FW;1,0
2736777699;10;1;1;0;24;6gaq85erpkvbyxvivd96wuw44;0;23,9;53,1;2024-10-20T19:04:09.605Z;2024-10-20T19:52:58Z;[{'id': 5300930015, 'qualifierId': 212, 'value': '44.5'}, {'id': 5300930009, 'qualifierId': 56, 'value': 'Center'}, {'id': 5300930019, 'qualifierId': 213, 'value': '6.25'}, {'id': 5300930021, 'qualifierId': 1}, {'id': 5300930013, 'qualifierId': 141, 'value': '50.7'}, {'id': 5300930011, 'qualifierId': 140, 'value': '66.3'}, {'id': 5300930007, 'qualifierId': 157}];ajxa2yfzwct5nd0ded1sa9vmy;C. Jaime;;;6szcvve9hfud2vx5b0njzih3o;Pass;;;;;;;;;;50,7;44,5;;;66,3;6,25;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;66,3;50,7;;;;;;;0;0;0;24;St. Louis City II;24;DC;1,0
2736777799;10;1;1;0;29;dqx48fglv1l96cyrmjdod0xec;1;35,3;51,0;2024-10-20T19:04:14.381Z;2024-10-20T19:04:44Z;[{'id': 5300930527, 'qualifierId': 212, 'value': '26.1'}, {'id': 5300930529, 'qualifierId': 213, 'value': '1.33'}, {'id': 5300930525, 'qualifierId': 141, 'value': '88.3'}, {'id': 5300930523, 'qualifierId': 140, 'value': '41.2'}, {'id': 5300930521, 'qualifierId': 56, 'value': 'Back'}];910fd7rfysvvfzp2s1ywna5pm;M. Wentzel;;;6szcvve9hfud2vx5b0njzih3o;Pass;;;;;;;;;;88,3;26,1;;;41,2;1,33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;41,2;88,3;;;;;;;0;0;0;29;Los Angeles II;29;DC;1,0
2736777843;11;1;1;0;31;dqx48fglv1l96cyrmjdod0xec;1;41,2;88,6;2024-10-20T19:04:16.373Z;2024-10-20T19:04:19Z;[{'id': 5300930713, 'qualifierId': 140, 'value': '41.6'}, {'id': 5300930711, 'qualifierId': 56, 'value': 'Back'}, {'id': 5300930719, 'qualifierId': 213, 'value': '4.76'}, {'id': 5300930715, 'qualifierId': 141, 'value': '76.0'}, {'id': 5300930717, 'qualifierId': 212, 'value': '8.6'}];cnskozf15ladiqa70l9uo920a;S. Pidro;;;6szcvve9hfud2vx5b0njzih3o;Pass;;;;;;;;;;76,0;8,6;;;41,6;4,76;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;41,6;76,0;;;;;;;0;0;0;31;Los Angeles II;31;DC;1,0
