id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamFormation;value_TeamPlayerFormation;value_Resume;value_TeamKit;value_Involved;value_PlayerPosition;value_Captain;value_JerseyNumber;value_DirectionOfPlay;value_Angle;value_Length;value_Zone;value_PassEndX;value_PassEndY;value_KickOff;value_TouchTypePass;value_Offensive;value_OppositeRelatedEventId;value_Defensive;value_HeadPass;value_DeletedEventType;value_LongBall;value_Launch;value_NextEventThrowIn;value_ThrowIn;value_TouchTypeClearance;value_Direct;value_Shove/Push;value_Foul;value_Assist;value_FreeKickTaken;value_Chipped;value_GkX;value_IndividualPlay;value_OutOfBoxCentre;value_GoalmouthZ;value_LeftFooted;value_High;value_GoalmouthY;value_RegularPlay;value_GkY;value_Assisted;value_RelatedEventId;value_NextEventGoalKick;value_GoalKick;value_Low;value_LowGkIntervention;value_KeeperThrow;value_MediumGkIntervention;value_TakeOnSpace;value_IntendedTackleTarget;value_LayOff;value_RightFooted;value_OutSwinger;value_Cross;value_HighGkIntervention;value_HighClaim;value_OverArm;value_AttemptedTackle;value_ShirtPull/Holding;value_SwitchOfPlay;value_IntentionalAssist;value_LowRight;value_BlockedY;value_BlockedX;value_FirstTouch;value_Blocked;value_DefBlock;value_OverhitCross;value_Head;value_NotAssisted;value_BoxLeft;value_Volley;value_BlockedPass;value_TouchTypeControl;value_TakeOnOvertake;value_OutOfPlay;value_FreeKick;value_PlayersCaughtOffside;value_Indirect;value_LeadingToAttempt;value_CloseLeftAndHigh;value_RelatedError1Id;value_Left;value_InSwinger;value_CornerTaken;value_FromCorner;value_Right;value_FlickOn;value_BoxRight;value_LowCentre;value_ParriedSafe;value_Standing;value_Hands;value_NotVisible;value_BoxCentre;value_LastLine;value_HighLeft;value_PullBack;value_PenaltyTakerId;value_Penalty;value_DeniedGoalScoringOpp;value_YellowCard;value_Diving;value_Scored;value_Second(2Nd)OppositeRelatedEventId;value_BigChance;value_GoalShotTimestamp;value_GkXTimeOfGoal;value_CausingPlayer;value_FantasyAssistedBy;value_GoalShotGameClock;value_GkYTimeOfGoal;value_FantasyAssistId;value_FantasyAssistType;value_FantasyAssistTeam;value_Minutes;value_HighRight;value_EndType;value_Tactical;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_Overrun;value_ByWall;value_TacticalFoul;value_SetPiece;value_Handball;value_AerialFoul;value_InjuredPlayerId;value_Injury;value_CloseLeft;value_MisHit;value_NotPastGoalLine;value_SmallBoxLeft;value_Weak;value_SixYardBlocked;value_BlockedCross;value_BoxDeepRight;value_GkKickFromHands;value_BlockedClearance;value_SmallBoxRight;value_HitWoodwork;value_Strong;value_HitBar;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2680148183;158;1;1;16;9;erwnez7ksfkns4dqmyr1fhbe;1;4,9;52,8;2024-04-28T18:19:29.914Z;2024-04-28T18:19:31Z;[{'id': 4990450759, 'qualifierId': 56, 'value': 'Back'}, {'id': 4990450763, 'qualifierId': 141, 'value': '60.5'}, {'id': 4990450761, 'qualifierId': 140, 'value': '20.3'}, {'id': 4990450767, 'qualifierId': 213, 'value': '0.31'}, {'id': 4990450765, 'qualifierId': 212, 'value': '17.0'}];dtb9aa7wp7e73bm367myma1n9;J. Berner;;;cfrv7n9gcxqckcsbrexoup8no;Pass;;;;;;;;;;0,31;17,0;;20,3;60,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;20,3;60,5;;;;;;;;0;16;9;Chicago Fire II;969;GK;1,0
2680148239;159;1;1;16;10;erwnez7ksfkns4dqmyr1fhbe;1;21,4;62,9;2024-04-28T18:19:31.034Z;2024-04-28T18:19:36Z;[{'id': 4990451009, 'qualifierId': 140, 'value': '26.2'}, {'id': 4990451015, 'qualifierId': 213, 'value': '1.28'}, {'id': 4990451011, 'qualifierId': 141, 'value': '87.8'}, {'id': 4990451007, 'qualifierId': 56, 'value': 'Back'}, {'id': 4990451013, 'qualifierId': 212, 'value': '17.7'}];d5kcfgycj51y6aw82r38sl7o4;Javier Armas;;;cfrv7n9gcxqckcsbrexoup8no;Pass;;;;;;;;;;1,28;17,7;;26,2;87,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;26,2;87,8;;;;;;;;0;16;10;Chicago Fire II;970;MC;1,0
2680148253;160;1;1;16;16;erwnez7ksfkns4dqmyr1fhbe;1;26,2;91,2;2024-04-28T18:19:36.505Z;2024-04-28T18:19:38Z;[{'id': 4990451099, 'qualifierId': 141, 'value': '69.4'}, {'id': 4990451097, 'qualifierId': 140, 'value': '24.6'}, {'id': 4990451103, 'qualifierId': 213, 'value': '4.60'}, {'id': 4990451101, 'qualifierId': 212, 'value': '14.9'}, {'id': 4990451095, 'qualifierId': 56, 'value': 'Back'}];bjk2ns3xadow18v3tkvqqrkh6;J. Williams;;;cfrv7n9gcxqckcsbrexoup8no;Pass;;;;;;;;;;4,6;14,9;;24,6;69,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;24,6;69,4;;;;;;;;0;16;16;Chicago Fire II;976;DC;1,0
2680148257;161;61;1;16;18;erwnez7ksfkns4dqmyr1fhbe;0;24,7;69,7;2024-04-28T18:19:38.714Z;2024-04-28T18:19:39Z;[{'id': 4990451129, 'qualifierId': 56, 'value': 'Back'}];d5kcfgycj51y6aw82r38sl7o4;Javier Armas;;;cfrv7n9gcxqckcsbrexoup8no;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;16;18;Chicago Fire II;978;MC;1,0
2680840063;806;51;1;16;19;erwnez7ksfkns4dqmyr1fhbe;1;24,3;71,5;2024-04-28T18:19:39.475Z;2024-04-30T11:16:58Z;[{'id': 4994212811, 'qualifierId': 169, 'value': '153'}];d5kcfgycj51y6aw82r38sl7o4;Javier Armas;;;cfrv7n9gcxqckcsbrexoup8no;Error;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;153,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;16;19;Chicago Fire II;979;MC;1,0
2680148279;152;49;1;16;20;8o8m08he36u0j4w08aj2iodn8;1;77,3;33,9;2024-04-28T18:19:40.519Z;2024-04-28T18:19:48Z;[];2buy6q56o0ixo30fatz7ps9w4;J. Zapata;;;cfrv7n9gcxqckcsbrexoup8no;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;;0;16;20;Atlanta United II;980;DMC;1,0
2680148297;153;13;1;16;20;8o8m08he36u0j4w08aj2iodn8;1;80,9;34,4;2024-04-28T18:19:41.375Z;2024-04-30T11:17:21Z;[{'id': 4990451335, 'qualifierId': 18}, {'id': 4990451699, 'qualifierId': 103, 'value': '58.3'}, {'id': 4994213289, 'qualifierId': 86}, {'id': 4990451713, 'qualifierId': 231, 'value': '48.4'}, {'id': 4990451709, 'qualifierId': 230, 'value': '96.5'}, {'id': 4990451579, 'qualifierId': 72}, {'id': 4994212829, 'qualifierId': 468, 'value': '806'}, {'id': 4990451337, 'qualifierId': 56, 'value': 'Center'}, {'id': 4990451707, 'qualifierId': 458}, {'id': 4990451697, 'qualifierId': 102, 'value': '57.3'}, {'id': 4990451701, 'qualifierId': 215}, {'id': 4990451333, 'qualifierId': 22}];2buy6q56o0ixo30fatz7ps9w4;J. Zapata;;;cfrv7n9gcxqckcsbrexoup8no;Miss;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;96,5;1,0;1,0;58,3;1,0;;57,3;1,0;48,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;1,0;806,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;57,3;58.3;;;;0;16;20;Atlanta United II;980;DMC;1,0
2680148303;154;5;1;16;21;8o8m08he36u0j4w08aj2iodn8;0;101,2;45,1;2024-04-28T18:19:41.898Z;2024-04-28T18:46:33Z;[{'id': 4990451363, 'qualifierId': 56, 'value': 'Center'}, {'id': 4990451365, 'qualifierId': 346}, {'id': 4990451401, 'qualifierId': 233, 'value': '162'}];2buy6q56o0ixo30fatz7ps9w4;J. Zapata;;;cfrv7n9gcxqckcsbrexoup8no;Out;;;;;;;;;;;;;;;;;;162,0;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;;0;16;21;Atlanta United II;981;DMC;1,0
2680148291;162;5;1;16;21;erwnez7ksfkns4dqmyr1fhbe;1;-1,2;54,9;2024-04-28T18:19:41.898Z;2024-04-28T18:19:44Z;[{'id': 4990451369, 'qualifierId': 233, 'value': '154'}, {'id': 4990451303, 'qualifierId': 346}, {'id': 4990451301, 'qualifierId': 56, 'value': 'Back'}];3uzxhd8g0jnft5xcd59yztm95;R. Qawasmy;;;cfrv7n9gcxqckcsbrexoup8no;Out;;;;;;;;;;;;;;;;;;154,0;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;16;21;Chicago Fire II;981;DC;1,0
2680148593;163;1;1;16;57;erwnez7ksfkns4dqmyr1fhbe;0;4,2;42,8;2024-04-28T18:20:17.882Z;2024-04-28T18:20:21Z;[{'id': 4990453027, 'qualifierId': 213, 'value': '0.13'}, {'id': 4990453025, 'qualifierId': 212, 'value': '59.7'}, {'id': 4990453015, 'qualifierId': 124}, {'id': 4990453023, 'qualifierId': 141, 'value': '53.9'}, {'id': 4990453021, 'qualifierId': 140, 'value': '60.6'}, {'id': 4990453017, 'qualifierId': 155}, {'id': 4990453029, 'qualifierId': 1}, {'id': 4990453019, 'qualifierId': 56, 'value': 'Center'}, {'id': 4990453031, 'qualifierId': 74}];dtb9aa7wp7e73bm367myma1n9;J. Berner;;;cfrv7n9gcxqckcsbrexoup8no;Pass;;;;;;;;;;0,13;59,7;;60,6;53,9;;;;;;;;1,0;;;;;;;;;;1,0;;;;;;1,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;60,6;53,9;;;;;;;;0;16;57;Chicago Fire II;1017;GK;1,0
2680148611;155;1;1;17;1;8o8m08he36u0j4w08aj2iodn8;1;44,0;50,4;2024-04-28T18:20:21.975Z;2024-04-28T18:20:23Z;[{'id': 4990453095, 'qualifierId': 141, 'value': '66.9'}, {'id': 4990453097, 'qualifierId': 212, 'value': '25.3'}, {'id': 4990453091, 'qualifierId': 56, 'value': 'Center'}, {'id': 4990453093, 'qualifierId': 140, 'value': '65.6'}, {'id': 4990453099, 'qualifierId': 213, 'value': '0.46'}, {'id': 4990453089, 'qualifierId': 3}];5d341k1dxhlbetyh965z3q784;J. Shannon;;;cfrv7n9gcxqckcsbrexoup8no;Pass;;;;;;;;;;0,46;25,3;;65,6;66,9;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;65,6;66,9;;;;;;;;0;17;1;Atlanta United II;1021;DC;1,0
2680148615;156;1;1;17;2;8o8m08he36u0j4w08aj2iodn8;1;66,2;68,0;2024-04-28T18:20:23.366Z;2024-04-28T18:20:24Z;[{'id': 4990453107, 'qualifierId': 56, 'value': 'Left'}, {'id': 4990453113, 'qualifierId': 212, 'value': '13.3'}, {'id': 4990453111, 'qualifierId': 141, 'value': '84.9'}, {'id': 4990453115, 'qualifierId': 213, 'value': '2.09'}, {'id': 4990453137, 'qualifierId': 156}, {'id': 4990453109, 'qualifierId': 140, 'value': '59.9'}];b1p6qcv8wjzoxoax3nt13n5gq;D. Poręba;;;cfrv7n9gcxqckcsbrexoup8no;Pass;;;;;;;;;;2,09;13,3;;59,9;84,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;59,9;84,9;;;;;;;;0;17;2;Atlanta United II;1022;AMC;1,0
2680148641;157;1;1;17;5;8o8m08he36u0j4w08aj2iodn8;1;60,8;86,3;2024-04-28T18:20:26.359Z;2024-04-28T18:20:28Z;[{'id': 4990453243, 'qualifierId': 212, 'value': '8.9'}, {'id': 4990453241, 'qualifierId': 141, 'value': '77.5'}, {'id': 4990453245, 'qualifierId': 213, 'value': '5.55'}, {'id': 4990453239, 'qualifierId': 140, 'value': '67.1'}, {'id': 4990453237, 'qualifierId': 56, 'value': 'Center'}];2atsox1bassuexlgta8h3us4p;C. Koffi;;;cfrv7n9gcxqckcsbrexoup8no;Pass;;;;;;;;;;5,55;8,9;;67,1;77,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;67,1;77,5;;;;;;;;0;17;5;Atlanta United II;1025;FW;1,0
2680148645;158;1;1;17;8;8o8m08he36u0j4w08aj2iodn8;0;65,2;80,1;2024-04-28T18:20:28.598Z;2024-04-30T11:17:47Z;[{'id': 4990453275, 'qualifierId': 212, 'value': '11.0'}, {'id': 4990453277, 'qualifierId': 213, 'value': '5.96'}, {'id': 4990453271, 'qualifierId': 140, 'value': '75.1'}, {'id': 4990453273, 'qualifierId': 141, 'value': '75.0'}, {'id': 4990453269, 'qualifierId': 56, 'value': 'Center'}];afdz1ibldn2vc8gtezyw8tqay;H. Osorio;;;cfrv7n9gcxqckcsbrexoup8no;Pass;;;;;;;;;;5,96;11,0;;75,1;75,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;75,1;75,0;;;;;;;;0;17;8;Atlanta United II;1028;DMC;1,0
2680148675;164;8;1;17;11;erwnez7ksfkns4dqmyr1fhbe;1;25,1;26,2;2024-04-28T18:20:31.969Z;2024-04-30T11:17:51Z;[{'id': 4994213973, 'qualifierId': 385}, {'id': 4990453423, 'qualifierId': 56, 'value': 'Back'}];5c7gqtyra887hjyg502tvzn1m;M. Edwards;;;cfrv7n9gcxqckcsbrexoup8no;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;17;11;Chicago Fire II;1031;DL;1,0
2680148669;159;6;1;17;11;8o8m08he36u0j4w08aj2iodn8;1;95,9;82,6;2024-04-28T18:20:32.263Z;2024-04-28T18:20:37Z;[{'id': 4990453403, 'qualifierId': 73}, {'id': 4990453501, 'qualifierId': 233, 'value': '165'}, {'id': 4990453401, 'qualifierId': 56, 'value': 'Left'}];5d341k1dxhlbetyh965z3q784;J. Shannon;;;cfrv7n9gcxqckcsbrexoup8no;Corner Awarded;;;;;;;;;;;;;;;;;;165,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;;0;17;11;Atlanta United II;1031;DC;1,0
2680148683;165;6;1;17;11;erwnez7ksfkns4dqmyr1fhbe;0;4,1;17,4;2024-04-28T18:20:32.263Z;2024-04-30T11:17:56Z;[{'id': 4990453449, 'qualifierId': 56, 'value': 'Back'}, {'id': 4990453473, 'qualifierId': 73}, {'id': 4990453507, 'qualifierId': 233, 'value': '159'}];5c7gqtyra887hjyg502tvzn1m;M. Edwards;;;cfrv7n9gcxqckcsbrexoup8no;Corner Awarded;;;;;;;;;;;;;;;;;;159,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;17;11;Chicago Fire II;1031;DL;1,0
2680148979;160;1;1;17;41;8o8m08he36u0j4w08aj2iodn8;0;99,5;99,5;2024-04-28T18:21:01.862Z;2024-04-30T11:18:00Z;[{'id': 4990454955, 'qualifierId': 212, 'value': '37.6'}, {'id': 4990454945, 'qualifierId': 155}, {'id': 4990454959, 'qualifierId': 1}, {'id': 4990454949, 'qualifierId': 56, 'value': 'Center'}, {'id': 4994214159, 'qualifierId': 20}, {'id': 4990454957, 'qualifierId': 213, 'value': '4.45'}, {'id': 4990454947, 'qualifierId': 223}, {'id': 4990454941, 'qualifierId': 2}, {'id': 4990454943, 'qualifierId': 6}, {'id': 4990454951, 'qualifierId': 140, 'value': '90.1'}, {'id': 4990454953, 'qualifierId': 141, 'value': '46.1'}];afdz1ibldn2vc8gtezyw8tqay;H. Osorio;;;cfrv7n9gcxqckcsbrexoup8no;Pass;;;;;;;;;;4,45;37,6;;90,1;46,1;;;;;;;;1,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;90,1;46,1;;;;;;;;0;17;41;Atlanta United II;1061;DMC;1,0
2680148983;166;44;1;17;46;erwnez7ksfkns4dqmyr1fhbe;1;5,1;57,7;2024-04-28T18:21:06.601Z;2024-04-30T11:18:11Z;[{'id': 4990454967, 'qualifierId': 56, 'value': 'Back'}, {'id': 4990455041, 'qualifierId': 233, 'value': '161'}, {'id': 4990454969, 'qualifierId': 285}];3uzxhd8g0jnft5xcd59yztm95;R. Qawasmy;;;cfrv7n9gcxqckcsbrexoup8no;Aerial;;;;;;;;;;;;;;;;;;161,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;17;46;Chicago Fire II;1066;DC;1,0
2680148981;161;44;1;17;46;8o8m08he36u0j4w08aj2iodn8;0;94,9;42,3;2024-04-28T18:21:06.602Z;2024-04-30T11:18:10Z;[{'id': 4990454963, 'qualifierId': 56, 'value': 'Center'}, {'id': 4990455055, 'qualifierId': 233, 'value': '166'}, {'id': 4990454965, 'qualifierId': 286}];4fsa5gccqi6eiy0a4jau4swrt;W. Omsberg;;;cfrv7n9gcxqckcsbrexoup8no;Aerial;;;;;;;;;;;;;;;;;1,0;166,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;;0;17;46;Atlanta United II;1066;DC;1,0
2680148995;167;12;1;17;46;erwnez7ksfkns4dqmyr1fhbe;1;4,6;57,5;2024-04-28T18:21:07.113Z;2024-04-30T11:18:08Z;[{'id': 4990455009, 'qualifierId': 212, 'value': '11.1'}, {'id': 4990455007, 'qualifierId': 141, 'value': '43.4'}, {'id': 4990455005, 'qualifierId': 140, 'value': '9.9'}, {'id': 4990455011, 'qualifierId': 213, 'value': '5.24'}, {'id': 4990455003, 'qualifierId': 56, 'value': 'Back'}, {'id': 4990455023, 'qualifierId': 15}];3uzxhd8g0jnft5xcd59yztm95;R. Qawasmy;;;cfrv7n9gcxqckcsbrexoup8no;Clearance;;;;;;;;;;5,24;11,1;;9,9;43,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;9,9;43,4;;;;;;;;0;17;46;Chicago Fire II;1066;DC;1,0
2680148999;162;43;1;17;46;8o8m08he36u0j4w08aj2iodn8;1;0,0;0,0;2024-04-28T18:21:07.269Z;2024-04-30T11:18:21Z;[{'id': 4990455015, 'qualifierId': 56, 'value': 'Center'}, {'id': 4994214649, 'qualifierId': 144, 'value': '61'}];4fsa5gccqi6eiy0a4jau4swrt;W. Omsberg;;;cfrv7n9gcxqckcsbrexoup8no;Deleted event;;;;;;;;;;;;;;;;;;;;;61,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;;0;17;46;Atlanta United II;1066;DC;1,0
2680149047;163;1;1;17;47;8o8m08he36u0j4w08aj2iodn8;1;85,0;58,3;2024-04-28T18:21:08.078Z;2024-04-30T11:18:29Z;[{'id': 4990455293, 'qualifierId': 140, 'value': '77.6'}, {'id': 4990455291, 'qualifierId': 56, 'value': 'Center'}, {'id': 4990455289, 'qualifierId': 3}, {'id': 4990455299, 'qualifierId': 213, 'value': '3.34'}, {'id': 4990455297, 'qualifierId': 212, 'value': '7.9'}, {'id': 4990455295, 'qualifierId': 141, 'value': '56.0'}, {'id': 4990459501, 'qualifierId': 210, 'value': '15'}];2atsox1bassuexlgta8h3us4p;C. Koffi;1,0;;cfrv7n9gcxqckcsbrexoup8no;Pass;;;;;;;;;;3,34;7,9;;77,6;56,0;;;;;;1,0;;;;;;;;;;15,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;77,6;56,0;;;;;;;;0;17;47;Atlanta United II;1067;FW;1,0
2680149053;164;15;1;17;48;8o8m08he36u0j4w08aj2iodn8;1;76,9;54,4;2024-04-28T18:21:09.102Z;2024-04-30T11:19:15Z;[{'id': 4990459533, 'qualifierId': 230, 'value': '97.2'}, {'id': 4990459519, 'qualifierId': 102, 'value': '46.3'}, {'id': 4990458963, 'qualifierId': 82}, {'id': 4990455327, 'qualifierId': 56, 'value': 'Center'}, {'id': 4990459529, 'qualifierId': 146, 'value': '86.8'}, {'id': 4990458959, 'qualifierId': 72}, {'id': 4990459513, 'qualifierId': 29}, {'id': 4990455325, 'qualifierId': 18}, {'id': 4990459555, 'qualifierId': 233, 'value': '168'}, {'id': 4990459523, 'qualifierId': 215}, {'id': 4990459531, 'qualifierId': 147, 'value': '50.9'}, {'id': 4994215963, 'qualifierId': 80}, {'id': 4990459525, 'qualifierId': 108}, {'id': 4990459537, 'qualifierId': 231, 'value': '50.2'}, {'id': 4990459515, 'qualifierId': 55, 'value': '163'}, {'id': 4990458957, 'qualifierId': 25}, {'id': 4990459527, 'qualifierId': 328}, {'id': 4990459521, 'qualifierId': 103, 'value': '19'}];2buy6q56o0ixo30fatz7ps9w4;J. Zapata;;;cfrv7n9gcxqckcsbrexoup8no;Attempt Saved;;;;;;;;;;;;;;;;;;168,0;;;;;;;;;;;;;;;97,2;1,0;1,0;19,0;1,0;;46,3;;50,2;1,0;163,0;;;;;;;;;;;;;;;;;;;;1,0;50,9;86,8;1,0;1,0;;;;;;1,0;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;86,8;50,9;46,3;19;163,0;2atsox1bassuexlgta8h3us4p;;0;17;48;Atlanta United II;1068;DMC;1,0
