teamId;teamName;shortName;officialName;code;field;country;matchId;scores.halftime;scores.fulltime
4gymgvqmve0m2vh89v84tt3x0;Huntsville City;Huntsville;Huntsville City FC;HNT;home;USA;dha3q7sn8co3cnaxm0p1gerdg;0;0
8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;Chicago Fire;Chicago Fire FC II;CHI;away;USA;dha3q7sn8co3cnaxm0p1gerdg;1;4
