teamId;teamName;shortName;officialName;code;field;country;matchId;scores.halftime;scores.fulltime
1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;MNUFC2;Minnesota United FC II;MIN;home;USA;e8p914erm3l8t24lf3s2cu4gk;0;1
iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;Rapids II;Colorado Rapids 2;COL;away;USA;e8p914erm3l8t24lf3s2cu4gk;0;0
