id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_PlayerPosition;value_Resume;value_TeamKit;value_TeamFormation;value_JerseyNumber;value_Captain;value_TeamPlayerFormation;value_Involved;value_DirectionOfPlay;value_Tap;value_Length;value_KickOff;value_Angle;value_Zone;value_PassEndX;value_PassEndY;value_LongBall;value_Launch;value_HeadPass;value_Assist;value_GkX;value_RegularPlay;value_CloseRightAndHigh;value_GoalmouthY;value_GkY;value_IndividualPlay;value_RightFooted;value_Assisted;value_GoalmouthZ;value_BoxRight;value_RelatedEventId;value_OppositeRelatedEventId;value_NextEventGoalKick;value_Low;value_GoalKick;value_NextEventThrowIn;value_ThrowIn;value_LowGkIntervention;value_KeeperThrow;value_OutOfPlay;value_DeletedEventType;value_IntendedTackleTarget;value_LeadingToAttempt;value_RelatedError1Id;value_LowLeft;value_Blocked;value_NotAssisted;value_BlockedY;value_BoxLeft;value_BlockedX;value_LeftFooted;value_DefBlock;value_Left;value_CornerTaken;value_Cross;value_InSwinger;value_Chipped;value_Head;value_PlayersCaughtOffside;value_NotVisible;value_FreeKickTaken;value_Indirect;value_Offensive;value_TouchTypeControl;value_Defensive;value_Foul;value_AttemptedTackle;value_Direct;value_TouchTypeClearance;value_TakeOnOvertake;value_LowCentre;value_BoxCentre;value_Diving;value_Collected;value_Hands;value_SwitchOfPlay;value_TakeOnSpace;value_LayOff;value_TouchTypePass;value_ShirtPull/Holding;value_High;value_CloseRight;value_OutOfBoxCentre;value_Overrun;value_BlockedPass;value_OutSwinger;value_IntentionalAssist;value_FirstTouch;value_Right;value_LowRight;value_FromCorner;value_MediumGkIntervention;value_ParriedSafe;value_BlockedCross;value_TacticalFoul;value_YellowCard;value_Stooping;value_HighClaim;value_GkKickFromHands;value_Shove/Push;value_Dissent;value_Defensive1V1;value_HighGkIntervention;value_ThroughBall;value_GoalShotTimestamp;value_GkXTimeOfGoal;value_GoalShotGameClock;value_HighCentre;value_GkYTimeOfGoal;value_Handball;value_TimeWasting;value_Minutes;value_OverhitCross;value_EndType;value_MisHit;value_SwerveRight;value_FlickOn;value_GkChallenge;value_PullBack;value_ParriedDanger;value_BigChance;value_Feet;value_Injury;value_InjuredPlayerId;value_Tactical;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_RecklessOffence;value_SetPiece;value_BoxDeepLeft;value_IncorrectOutOfPlayDecision;value_Volley;value_OverArm;value_NotPastGoalLine;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2674887989;91;1;1;8;37;6ubc4y1v6hr63mca7ica4hp90;1;56,8;5,0;2024-04-19T23:42:23.895Z;2024-04-19T23:42:26Z;[{'id': 4962017345, 'qualifierId': 141, 'value': '5.8'}, {'id': 4962017347, 'qualifierId': 212, 'value': '14.2'}, {'id': 4962017343, 'qualifierId': 140, 'value': '70.3'}, {'id': 4962017341, 'qualifierId': 56, 'value': 'Right'}, {'id': 4962017349, 'qualifierId': 213, 'value': '0.04'}];35i699wz5v6nush729peu776c;Josué;;;cagpkjuz4ltywk9qjacpr7ris;Pass;;;;;;;;;;;14,2;;0,04;;70,3;5,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;70,3;5,8;;;;;;;0;0;8;37;Orlando City B;517;DR;1,0
2674887993;92;4;1;8;43;6ubc4y1v6hr63mca7ica4hp90;1;67,3;3,8;2024-04-19T23:42:29.058Z;2024-04-23T14:01:12Z;[{'id': 4962017383, 'qualifierId': 152}, {'id': 4962017379, 'qualifierId': 13}, {'id': 4962017381, 'qualifierId': 56, 'value': 'Right'}, {'id': 4962017387, 'qualifierId': 286}, {'id': 4974934485, 'qualifierId': 295}, {'id': 4962017421, 'qualifierId': 233, 'value': '82'}];9ohy24mxhsqao5kymh0lbxxck;N. Berchimas;;;cagpkjuz4ltywk9qjacpr7ris;Foul;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;82,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;1,0;;1,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;0;0;8;43;Orlando City B;523;FWR;1,0
2674887997;82;4;1;8;43;479lsfr4cwlzewpbuda3y2xv4;0;32,7;96,2;2024-04-19T23:42:29.059Z;2024-04-23T14:01:14Z;[{'id': 4974934517, 'qualifierId': 295}, {'id': 4962017403, 'qualifierId': 285}, {'id': 4962017399, 'qualifierId': 152}, {'id': 4962017457, 'qualifierId': 233, 'value': '92'}, {'id': 4962017397, 'qualifierId': 56, 'value': 'Back'}, {'id': 4962017395, 'qualifierId': 13}];4ulfw4ik3i6ks2t7utgek5l3o;M. Cocca;;;cagpkjuz4ltywk9qjacpr7ris;Foul;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;92,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;1,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;;;;;;;;;0;0;8;43;Crown Legacy;523;DC;1,0
2674888037;93;1;1;8;50;6ubc4y1v6hr63mca7ica4hp90;1;57,9;3,2;2024-04-19T23:42:36.463Z;2024-04-19T23:42:41Z;[{'id': 4962017639, 'qualifierId': 140, 'value': '38.3'}, {'id': 4962017645, 'qualifierId': 213, 'value': '3.00'}, {'id': 4962017637, 'qualifierId': 56, 'value': 'Back'}, {'id': 4962017641, 'qualifierId': 141, 'value': '7.6'}, {'id': 4962017635, 'qualifierId': 152}, {'id': 4962017633, 'qualifierId': 5}, {'id': 4962017643, 'qualifierId': 212, 'value': '20.8'}];35i699wz5v6nush729peu776c;Josué;;;cagpkjuz4ltywk9qjacpr7ris;Pass;;;;;;;;;;;20,8;;3,0;;38,3;7,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;38,3;7,6;;;;;;;0;0;8;50;Orlando City B;530;DR;1,0
2674888043;94;1;1;8;55;6ubc4y1v6hr63mca7ica4hp90;1;39,1;14,0;2024-04-19T23:42:40.992Z;2024-04-19T23:42:43Z;[{'id': 4962017691, 'qualifierId': 212, 'value': '34.4'}, {'id': 4962017685, 'qualifierId': 56, 'value': 'Back'}, {'id': 4962017689, 'qualifierId': 141, 'value': '64.3'}, {'id': 4962017695, 'qualifierId': 1}, {'id': 4962017687, 'qualifierId': 140, 'value': '35.8'}, {'id': 4962017693, 'qualifierId': 213, 'value': '1.67'}];avxfzgoe2y0opif75qu3aeb6c;W. Sangoquiza;;;cagpkjuz4ltywk9qjacpr7ris;Pass;;;;;;;;;;;34,4;;1,67;;35,8;64,3;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;35,8;64,3;;;;;;;0;0;8;55;Orlando City B;535;DL;1,0
2674888057;95;1;1;8;56;6ubc4y1v6hr63mca7ica4hp90;1;36,7;70,2;2024-04-19T23:42:42.968Z;2024-04-19T23:42:46Z;[{'id': 4962017767, 'qualifierId': 56, 'value': 'Left'}, {'id': 4962017775, 'qualifierId': 213, 'value': '0.76'}, {'id': 4962017769, 'qualifierId': 140, 'value': '55.2'}, {'id': 4962017773, 'qualifierId': 212, 'value': '26.7'}, {'id': 4962017771, 'qualifierId': 141, 'value': '97.1'}];ezda0qbkzxiyuxmpc360mcdn8;A. Ouedraogo;;;cagpkjuz4ltywk9qjacpr7ris;Pass;;;;;;;;;;;26,7;;0,76;;55,2;97,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;55,2;97,1;;;;;;;0;0;8;56;Orlando City B;536;DC;1,0
2674888073;96;1;1;9;0;6ubc4y1v6hr63mca7ica4hp90;0;55,7;98,1;2024-04-19T23:42:46.093Z;2024-04-19T23:42:50Z;[{'id': 4962017863, 'qualifierId': 141, 'value': '69.1'}, {'id': 4962017859, 'qualifierId': 56, 'value': 'Center'}, {'id': 4962017869, 'qualifierId': 1}, {'id': 4962017861, 'qualifierId': 140, 'value': '100.0'}, {'id': 4962017867, 'qualifierId': 213, 'value': '5.89'}, {'id': 4962017865, 'qualifierId': 212, 'value': '51.6'}];3xd2kq7cxmvdbqsfzgi644c4q;J. Bravo;;;cagpkjuz4ltywk9qjacpr7ris;Pass;;;;;;;;;;;51,6;;5,89;;100,0;69,1;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;100,0;69,1;;;;;;;0;0;9;0;Orlando City B;540;DC;1,0
2674888079;83;5;1;9;4;479lsfr4cwlzewpbuda3y2xv4;1;-1,2;33,5;2024-04-19T23:42:50.628Z;2024-04-19T23:45:58Z;[{'id': 4962017917, 'qualifierId': 346}, {'id': 4962017915, 'qualifierId': 56, 'value': 'Back'}, {'id': 4962017923, 'qualifierId': 233, 'value': '97'}];4ulfw4ik3i6ks2t7utgek5l3o;M. Cocca;;;cagpkjuz4ltywk9qjacpr7ris;Out;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;97,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;;;;;;;;;0;0;9;4;Crown Legacy;544;DC;1,0
2674888075;97;5;1;9;4;6ubc4y1v6hr63mca7ica4hp90;0;101,2;66,5;2024-04-19T23:42:50.628Z;2024-04-19T23:42:51Z;[{'id': 4962017873, 'qualifierId': 346}, {'id': 4962017871, 'qualifierId': 56, 'value': 'Center'}, {'id': 4962017931, 'qualifierId': 233, 'value': '83'}];3xd2kq7cxmvdbqsfzgi644c4q;J. Bravo;;;cagpkjuz4ltywk9qjacpr7ris;Out;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;83,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;0;0;9;4;Orlando City B;544;DC;1,0
2674888195;84;1;1;9;44;479lsfr4cwlzewpbuda3y2xv4;0;4,6;45,1;2024-04-19T23:43:30.523Z;2024-04-19T23:43:33Z;[{'id': 4962018627, 'qualifierId': 212, 'value': '49.2'}, {'id': 4962018633, 'qualifierId': 74}, {'id': 4962018629, 'qualifierId': 213, 'value': '0.69'}, {'id': 4962018621, 'qualifierId': 56, 'value': 'Back'}, {'id': 4962018625, 'qualifierId': 141, 'value': '91.4'}, {'id': 4962018623, 'qualifierId': 140, 'value': '40.6'}, {'id': 4962018631, 'qualifierId': 1}, {'id': 4962018617, 'qualifierId': 124}, {'id': 4962018619, 'qualifierId': 155}];c2j0af3amobjhnadwf8cucbca;J. Otero;;;cagpkjuz4ltywk9qjacpr7ris;Pass;;;;;;;;;;;49,2;;0,69;;40,6;91,4;1,0;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;40,6;91,4;;;;;;;0;0;9;44;Crown Legacy;584;GK;1,0
2674888199;98;1;1;9;48;6ubc4y1v6hr63mca7ica4hp90;1;60,9;9,2;2024-04-19T23:43:34.884Z;2024-04-19T23:43:37Z;[{'id': 4962018665, 'qualifierId': 141, 'value': '22.2'}, {'id': 4962018667, 'qualifierId': 212, 'value': '10.1'}, {'id': 4962018663, 'qualifierId': 140, 'value': '65.5'}, {'id': 4962018669, 'qualifierId': 213, 'value': '1.07'}, {'id': 4962018661, 'qualifierId': 56, 'value': 'Center'}];35i699wz5v6nush729peu776c;Josué;;;cagpkjuz4ltywk9qjacpr7ris;Pass;;;;;;;;;;;10,1;;1,07;;65,5;22,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;65,5;22,2;;;;;;;0;0;9;48;Orlando City B;588;DR;1,0
2674888205;99;49;1;9;51;6ubc4y1v6hr63mca7ica4hp90;1;65,6;22,2;2024-04-19T23:43:37.585Z;2024-04-19T23:43:37Z;[];3ve0xap9f0gjsslhgjsmakx04;A. John;;;cagpkjuz4ltywk9qjacpr7ris;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;0;0;9;51;Orlando City B;591;MC;1,0
2674888207;100;1;1;9;51;6ubc4y1v6hr63mca7ica4hp90;1;65,6;22,2;2024-04-19T23:43:37.738Z;2024-04-19T23:43:38Z;[{'id': 4962018707, 'qualifierId': 141, 'value': '20.3'}, {'id': 4962018699, 'qualifierId': 56, 'value': 'Right'}, {'id': 4962018703, 'qualifierId': 140, 'value': '55.1'}, {'id': 4962018715, 'qualifierId': 213, 'value': '3.26'}, {'id': 4962018711, 'qualifierId': 212, 'value': '11.1'}];3ve0xap9f0gjsslhgjsmakx04;A. John;;;cagpkjuz4ltywk9qjacpr7ris;Pass;;;;;;;;;;;11,1;;3,26;;55,1;20,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;55,1;20,3;;;;;;;0;0;9;51;Orlando City B;591;MC;1,0
2674888215;101;1;1;9;52;6ubc4y1v6hr63mca7ica4hp90;1;55,4;20,4;2024-04-19T23:43:38.761Z;2024-04-19T23:43:41Z;[{'id': 4962018761, 'qualifierId': 56, 'value': 'Center'}, {'id': 4962018769, 'qualifierId': 213, 'value': '1.01'}, {'id': 4962018767, 'qualifierId': 212, 'value': '17.4'}, {'id': 4962018763, 'qualifierId': 140, 'value': '64.2'}, {'id': 4962018765, 'qualifierId': 141, 'value': '42.1'}];dercetgxemr74f5yasq86s5t6;P. Mayaka;;;cagpkjuz4ltywk9qjacpr7ris;Pass;;;;;;;;;;;17,4;;1,01;;64,2;42,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;64,2;42,1;;;;;;;0;0;9;52;Orlando City B;592;MC;1,0
2674888219;102;1;1;9;55;6ubc4y1v6hr63mca7ica4hp90;1;65,9;48,1;2024-04-19T23:43:41.180Z;2024-04-19T23:43:42Z;[{'id': 4962018799, 'qualifierId': 141, 'value': '83.6'}, {'id': 4962018803, 'qualifierId': 213, 'value': '1.80'}, {'id': 4962018797, 'qualifierId': 140, 'value': '60.6'}, {'id': 4962018801, 'qualifierId': 212, 'value': '24.8'}, {'id': 4962018795, 'qualifierId': 56, 'value': 'Left'}];drt65b9m2f494wnoyep49bn1m;F. Mirkovic;;;cagpkjuz4ltywk9qjacpr7ris;Pass;;;;;;;;;;;24,8;;1,8;;60,6;83,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;60,6;83,6;;;;;;;0;0;9;55;Orlando City B;595;MC;1,0
2674888233;103;1;1;9;56;6ubc4y1v6hr63mca7ica4hp90;1;60,3;83,6;2024-04-19T23:43:42.537Z;2024-04-19T23:43:47Z;[{'id': 4962018877, 'qualifierId': 140, 'value': '67.3'}, {'id': 4962018879, 'qualifierId': 141, 'value': '98.3'}, {'id': 4962018883, 'qualifierId': 213, 'value': '0.94'}, {'id': 4962018875, 'qualifierId': 56, 'value': 'Left'}, {'id': 4962018881, 'qualifierId': 212, 'value': '12.4'}];3xd2kq7cxmvdbqsfzgi644c4q;J. Bravo;;;cagpkjuz4ltywk9qjacpr7ris;Pass;;;;;;;;;;;12,4;;0,94;;67,3;98,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;67,3;98,3;;;;;;;0;0;9;56;Orlando City B;596;DC;1,0
2674888301;105;2;1;9;58;6ubc4y1v6hr63mca7ica4hp90;1;63,2;92,4;2024-04-19T23:43:44.073Z;2024-04-23T14:03:06Z;[{'id': 4962019273, 'qualifierId': 7, 'value': '9ohy24mxhsqao5kymh0lbxxck'}, {'id': 4962019277, 'qualifierId': 56, 'value': 'Right'}, {'id': 4962019279, 'qualifierId': 140, 'value': '80.1'}, {'id': 4962019275, 'qualifierId': 1}, {'id': 4962019281, 'qualifierId': 141, 'value': '20.3'}];4ywn289r9mrs444sgkgduyivo;T. Smalls;;;cagpkjuz4ltywk9qjacpr7ris;Offside Pass;;;;;;;;;;;;;;;80,1;20,3;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;80,1;20,3;;;;;;;0;0;9;58;Orlando City B;598;FWL;1,0
2674888251;85;55;1;9;58;479lsfr4cwlzewpbuda3y2xv4;1;14,7;83,9;2024-04-19T23:43:44.074Z;2024-04-23T21:48:49Z;[{'id': 4962068357, 'qualifierId': 189}];4ulfw4ik3i6ks2t7utgek5l3o;M. Cocca;;;cagpkjuz4ltywk9qjacpr7ris;Offside provoked;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;;;;;;;;;0;0;9;58;Crown Legacy;598;DC;1,0
2674888245;104;43;1;10;2;6ubc4y1v6hr63mca7ica4hp90;1;0,0;0,0;2024-04-19T23:43:48.704Z;2024-04-19T23:43:55Z;[{'id': 4962019071, 'qualifierId': 144, 'value': '1'}, {'id': 4962018951, 'qualifierId': 212, 'value': '0'}, {'id': 4962018943, 'qualifierId': 155, 'value': '0'}, {'id': 4962018945, 'qualifierId': 56, 'value': 'Left'}, {'id': 4962018953, 'qualifierId': 213, 'value': '0.00'}, {'id': 4962018949, 'qualifierId': 141, 'value': '91.1'}, {'id': 4962018947, 'qualifierId': 140, 'value': '60.4'}];9ohy24mxhsqao5kymh0lbxxck;N. Berchimas;;;cagpkjuz4ltywk9qjacpr7ris;Deleted event;;;;;;;;;;;0,0;;0,0;;60,4;91,1;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;60,4;91,1;;;;;;;0;0;10;2;Orlando City B;602;FWR;1,0
2674888303;86;1;1;10;15;479lsfr4cwlzewpbuda3y2xv4;1;13,8;88,1;2024-04-19T23:44:01.483Z;2024-04-19T23:44:02Z;[{'id': 4962019283, 'qualifierId': 5}, {'id': 4962019293, 'qualifierId': 212, 'value': '10.4'}, {'id': 4962019287, 'qualifierId': 56, 'value': 'Back'}, {'id': 4962019295, 'qualifierId': 213, 'value': '5.00'}, {'id': 4962019289, 'qualifierId': 140, 'value': '16.6'}, {'id': 4962019285, 'qualifierId': 241}, {'id': 4962019291, 'qualifierId': 141, 'value': '73.5'}];4ulfw4ik3i6ks2t7utgek5l3o;M. Cocca;;;cagpkjuz4ltywk9qjacpr7ris;Pass;;;;;;;;;;;10,4;;5,0;;16,6;73,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;16,6;73,5;;;;;;;0;0;10;15;Crown Legacy;615;DC;1,0
2674888313;87;1;1;10;16;479lsfr4cwlzewpbuda3y2xv4;1;16,6;73,5;2024-04-19T23:44:02.603Z;2024-04-19T23:44:05Z;[{'id': 4962019369, 'qualifierId': 141, 'value': '93.8'}, {'id': 4962019367, 'qualifierId': 140, 'value': '14.3'}, {'id': 4962019371, 'qualifierId': 212, 'value': '14.0'}, {'id': 4962019365, 'qualifierId': 56, 'value': 'Back'}, {'id': 4962019373, 'qualifierId': 213, 'value': '1.74'}];i5wj5hcg2r9934e7gauxtgmi;I. Almaguer;;;cagpkjuz4ltywk9qjacpr7ris;Pass;;;;;;;;;;;14,0;;1,74;;14,3;93,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;14,3;93,8;;;;;;;0;0;10;16;Crown Legacy;616;MC;1,0
2674888315;88;1;1;10;19;479lsfr4cwlzewpbuda3y2xv4;1;12,7;93,6;2024-04-19T23:44:05.611Z;2024-04-19T23:44:07Z;[{'id': 4962019379, 'qualifierId': 140, 'value': '17.4'}, {'id': 4962019385, 'qualifierId': 213, 'value': '0.56'}, {'id': 4962019377, 'qualifierId': 56, 'value': 'Back'}, {'id': 4962019381, 'qualifierId': 141, 'value': '98.1'}, {'id': 4962019383, 'qualifierId': 212, 'value': '5.8'}];4ulfw4ik3i6ks2t7utgek5l3o;M. Cocca;;;cagpkjuz4ltywk9qjacpr7ris;Pass;;;;;;;;;;;5,8;;0,56;;17,4;98,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;17,4;98,1;;;;;;;0;0;10;19;Crown Legacy;619;DC;1,0
2674888319;89;1;1;10;21;479lsfr4cwlzewpbuda3y2xv4;1;16,3;98,1;2024-04-19T23:44:07.067Z;2024-04-19T23:44:09Z;[{'id': 4962019407, 'qualifierId': 141, 'value': '90.6'}, {'id': 4962019409, 'qualifierId': 212, 'value': '7.2'}, {'id': 4962019405, 'qualifierId': 140, 'value': '11.4'}, {'id': 4962019403, 'qualifierId': 56, 'value': 'Back'}, {'id': 4962019411, 'qualifierId': 213, 'value': '3.92'}];abemsr9zh7bklu5jboks5ivpw;Y. Tsukada;;;cagpkjuz4ltywk9qjacpr7ris;Pass;;;;;;;;;;;7,2;;3,92;;11,4;90,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;11,4;90,6;;;;;;;0;0;10;21;Crown Legacy;621;AML;1,0
2674888335;90;1;1;10;22;479lsfr4cwlzewpbuda3y2xv4;0;11,4;90,6;2024-04-19T23:44:08.891Z;2024-04-19T23:44:13Z;[{'id': 4962019485, 'qualifierId': 140, 'value': '57.4'}, {'id': 4962019491, 'qualifierId': 213, 'value': '5.87'}, {'id': 4962019487, 'qualifierId': 141, 'value': '59.6'}, {'id': 4962019481, 'qualifierId': 157}, {'id': 4962019489, 'qualifierId': 212, 'value': '52.7'}, {'id': 4962019493, 'qualifierId': 1}, {'id': 4962019483, 'qualifierId': 56, 'value': 'Center'}];4ulfw4ik3i6ks2t7utgek5l3o;M. Cocca;;;cagpkjuz4ltywk9qjacpr7ris;Pass;;;;;;;;;;;52,7;;5,87;;57,4;59,6;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;57,4;59,6;;;;;;;0;0;10;22;Crown Legacy;622;DC;1,0
