id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;assist;keyPass;matchId;type_displayName;value_PlayerPosition;value_TeamKit;value_TeamFormation;value_JerseyNumber;value_Captain;value_Involved;value_Resume;value_TeamPlayerFormation;value_DirectionOfPlay;value_KickOff;value_PassEndX;value_Zone;value_Length;value_Angle;value_PassEndY;value_Launch;value_LongBall;value_HeadPass;value_LeadingToAttempt;value_GkY;value_High;value_GoalmouthY;value_GoalmouthZ;value_RegularPlay;value_RightFooted;value_BoxCentre;value_RelatedError1Id;value_BigChance;value_GkX;value_NotAssisted;value_NextEventGoalKick;value_OppositeRelatedEventId;value_NotVisible;value_Low;value_GoalKick;value_TouchTypeClearance;value_DeletedEventType;value_Chipped;value_Defensive;value_TakeOnOvertake;value_Offensive;value_IntendedTackleTarget;value_BlockedPass;value_NextEventThrowIn;value_ThrowIn;value_BlockedY;value_BlockedX;value_FirstTouch;value_IndividualPlay;value_LowCentre;value_OutOfBoxCentre;value_Stooping;value_Hands;value_LowGkIntervention;value_Collected;value_KeeperThrow;value_Head;value_TakeOnSpace;value_Cross;value_OutSwinger;value_TouchTypeControl;value_Direct;value_ShirtPull/Holding;value_Foul;value_RelatedEventId;value_TacticalFoul;value_YellowCard;value_FreeKickTaken;value_Assist;value_ThroughBall;value_IntentionalAssist;value_Standing;value_ParriedSafe;value_GoalShotGameClock;value_FollowsADribble;value_GkXTimeOfGoal;value_GkYTimeOfGoal;value_GoalShotTimestamp;value_SmallBoxRight;value_Assisted;value_FloatedCross;value_Straight;value_HighGkIntervention;value_HighClaim;value_LayOff;value_AttemptedTackle;value_RecklessOffence;value_TouchTypePass;value_PlayersCaughtOffside;value_Indirect;value_SwitchOfPlay;value_OutOfPlay;value_LeftFooted;value_Blocked;value_LowRight;value_DefBlock;value_Shove/Push;value_Overrun;value_CloseRight;value_Handball;value_BoxRight;value_MediumGkIntervention;value_HighRight;value_OtherBodyPart;value_ParriedDanger;value_Volley;value_BoxDeepRight;value_Reaching;value_FlickOn;value_HighCentre;value_CloseLeft;value_BlockedCross;value_OverhitCross;value_CloseRightAndHigh;value_Diving;value_InSwinger;value_Right;value_Left;value_CornerTaken;value_PenaltyTakerId;value_Penalty;value_DeniedGoalScoringOpp;value_CausingPlayer;value_Second(2Nd)OppositeRelatedEventId;value_FantasyAssistedBy;value_FantasyAssistTeam;value_FantasyAssistType;value_FantasyAssistId;value_Scored;value_Minutes;value_EndType;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_Dissent;value_SwerveLeft;value_FreeKick;value_LowLeft;value_OutOfBoxRight;value_OverArm;value_NotPastGoalLine;value_FromCorner;value_GkKickFromHands;value_Strong;value_BoxLeft;value_TimeWasting;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2691426173;1;34;16;0;0;5b4ccd62yeeqdl2qk6jzsmjv8;1;0,0;0,0;2024-05-24T22:25:27.961Z;2024-05-24T23:03:36Z;[{'id': 5051831739, 'qualifierId': 44, 'value': '1, 3, 3, 2, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5'}, {'id': 5051838365, 'qualifierId': 197, 'value': '14907'}, {'id': 5051831743, 'qualifierId': 130, 'value': '13'}, {'id': 5051831741, 'qualifierId': 59, 'value': '13, 45, 2, 5, 3, 6, 10, 8, 9, 18, 49, 11, 17, 20, 42, 44, 47, 58, 43, 40'}, {'id': 5051838559, 'qualifierId': 194, 'value': '8warl67c0id3dorr48mn7h82c'}, {'id': 5051831737, 'qualifierId': 30, 'value': '9bn2zid7u305xii6alm8a58us, a12t1zv0y8gzzf6p3jrotkoic, cc7auv8d89ohifqg7qwz62mwa, ba9m1xd2b3b2zvuuogn4uxkwk, 1cc8cz8wtm8f05109tjb02xka, 9elhnfsovx9efu5f92mkkls7o, 37zynr7fwzqg4c9w5ydefywyy, 8warl67c0id3dorr48mn7h82c, xxu2xv2n6f5d51ksa8z4rv2s, dgosg1mymhuajg0rz2ts6alpm, 4nvz6yrxluelbpsjavcjtgnx0, 79606fy6lyfs1h12645q4shzo, 58w3qcq1xrkpq5f9miuxp4ys4, 9jy9vyn7y1bomsbjhjujynb4k, 9xdf8s18m2ldjc76knczksh78, cg3xa5zbx2xz5qi5m1bbso4r8, 8r9uj94efpwgpyin2ol87z0us, ej430my7aij4crwaycjsw0qhg, 290iohuheoqdrdocbg25ipgk4, e434yd8mhvhu2vv1zdpodhfkk'}, {'id': 5051831747, 'qualifierId': 227, 'value': '0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0'}, {'id': 5051831745, 'qualifierId': 131, 'value': '1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0'}];;;;;czhnymqc10p92zx3mumgzj5lg;Team set up;;14907,0;13,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;;0;0;0;Chicago Fire II;0;;
2691426175;1;34;16;0;0;8o8m08he36u0j4w08aj2iodn8;1;0,0;0,0;2024-05-24T22:25:29.929Z;2024-05-24T23:06:39Z;[{'id': 5051838445, 'qualifierId': 197, 'value': '14913'}, {'id': 5051831755, 'qualifierId': 59, 'value': '25, 55, 53, 54, 42, 43, 37, 59, 44, 48, 35, 41, 49, 50, 51, 57, 58, 67, 78'}, {'id': 5051831757, 'qualifierId': 130, 'value': '11'}, {'id': 5051831751, 'qualifierId': 30, 'value': '99hdzy5s45xr72d3lgttdmne1, 79knhnp7bvpjomzz14k715wtm, 4agnpztnedb7ql14bo477vspg, 9vc2mynd9lg2oyt14n4e7a44q, 72xktsosbsh2uwkwby59mr6z8, 5d341k1dxhlbetyh965z3q784, 38p90lsdc5iv1jvjbhiinv6ne, a8t1jn05xxxccikegk8fdaiok, 6n0x8t513vmsmgfasovvoj7u2, b1p6qcv8wjzoxoax3nt13n5gq, 64wbk2nsrs0ru0hjcq0lenwgk, 84oe7sbhy91b5xvbo2w28i7f8, 5ehbz7f56cmfamc29fnk3yuax, 2atsox1bassuexlgta8h3us4p, do6z0g81t9avcjuhjc1szukgk, ctwn52am38jz5ly1h8ac069lg, 5fuu627ozaxgv8ibhyxi4zcic, 1x9uiwhoqu3qumt0urv5trlec, 4r4a2d3piuh8wusw8ftrsh016'}, {'id': 5051831761, 'qualifierId': 227, 'value': '0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0'}, {'id': 5051831753, 'qualifierId': 44, 'value': '1, 2, 2, 2, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5'}, {'id': 5051838443, 'qualifierId': 194, 'value': 'b1p6qcv8wjzoxoax3nt13n5gq'}, {'id': 5051831759, 'qualifierId': 131, 'value': '1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0'}];;;;;czhnymqc10p92zx3mumgzj5lg;Team set up;;14913,0;11,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;;0;0;0;Columbus Crew II;0;;
2691427379;2;32;1;0;0;8o8m08he36u0j4w08aj2iodn8;1;0,0;0,0;2024-05-24T23:04:08.472Z;2024-05-30T12:11:19Z;[{'id': 5051838747, 'qualifierId': 127, 'value': 'Right to Left'}];;;;;czhnymqc10p92zx3mumgzj5lg;Start;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;;0;0;0;Columbus Crew II;0;;
2691427383;2;32;1;0;0;5b4ccd62yeeqdl2qk6jzsmjv8;1;0,0;0,0;2024-05-24T23:04:08.472Z;2024-05-24T23:04:12Z;[{'id': 5051838761, 'qualifierId': 127, 'value': 'Left to Right'}];;;;;czhnymqc10p92zx3mumgzj5lg;Start;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;;0;0;0;Chicago Fire II;0;;
2691427387;3;1;1;0;0;5b4ccd62yeeqdl2qk6jzsmjv8;1;49,8;50,0;2024-05-24T23:04:08.473Z;2024-05-24T23:04:13Z;[{'id': 5051838785, 'qualifierId': 279, 'value': 'S'}, {'id': 5051838777, 'qualifierId': 140, 'value': '36.1'}, {'id': 5051838775, 'qualifierId': 56, 'value': 'Back'}, {'id': 5051838781, 'qualifierId': 212, 'value': '16.1'}, {'id': 5051838783, 'qualifierId': 213, 'value': '3.60'}, {'id': 5051838779, 'qualifierId': 141, 'value': '39.5'}];xxu2xv2n6f5d51ksa8z4rv2s;J. Da;;;czhnymqc10p92zx3mumgzj5lg;Pass;;;;;;;;;;;36,1;;16,1;3,6;39,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;36,1;39,5;;;;;;;;0;0;0;Chicago Fire II;0;FW;1,0
2691427389;4;1;1;0;2;5b4ccd62yeeqdl2qk6jzsmjv8;0;35,9;39,5;2024-05-24T23:04:11.443Z;2024-05-24T23:04:16Z;[{'id': 5051838791, 'qualifierId': 56, 'value': 'Center'}, {'id': 5051838799, 'qualifierId': 213, 'value': '0.47'}, {'id': 5051838789, 'qualifierId': 157}, {'id': 5051838797, 'qualifierId': 212, 'value': '55.5'}, {'id': 5051838795, 'qualifierId': 141, 'value': '76.7'}, {'id': 5051838801, 'qualifierId': 1}, {'id': 5051838793, 'qualifierId': 140, 'value': '82.9'}];9elhnfsovx9efu5f92mkkls7o;C. Pearson;;;czhnymqc10p92zx3mumgzj5lg;Pass;;;;;;;;;;;82,9;;55,5;0,47;76,7;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;82,9;76,7;;;;;;;;0;0;2;Chicago Fire II;2;DC;1,0
2691427395;3;1;1;0;7;8o8m08he36u0j4w08aj2iodn8;0;16,6;23,4;2024-05-24T23:04:16.392Z;2024-05-24T23:04:21Z;[{'id': 5051838833, 'qualifierId': 213, 'value': '2.33'}, {'id': 5051838823, 'qualifierId': 3}, {'id': 5051838827, 'qualifierId': 140, 'value': '10.5'}, {'id': 5051838825, 'qualifierId': 56, 'value': 'Back'}, {'id': 5051838829, 'qualifierId': 141, 'value': '33.3'}, {'id': 5051838831, 'qualifierId': 212, 'value': '9.3'}];5d341k1dxhlbetyh965z3q784;J. Shannon;;;czhnymqc10p92zx3mumgzj5lg;Pass;;;;;;;;;;;10,5;;9,3;2,33;33,3;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;10,5;33,3;;;;;;;;0;0;7;Columbus Crew II;7;DC;1,0
2691427403;4;51;1;0;8;8o8m08he36u0j4w08aj2iodn8;1;15,9;24,7;2024-05-24T23:04:17.080Z;2024-05-24T23:52:09Z;[{'id': 5051838891, 'qualifierId': 169, 'value': '5'}];5d341k1dxhlbetyh965z3q784;J. Shannon;;;czhnymqc10p92zx3mumgzj5lg;Error;;;;;;;;;;;;;;;;;;;5,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;;0;0;8;Columbus Crew II;8;DC;1,0
2691427397;5;13;1;0;9;5b4ccd62yeeqdl2qk6jzsmjv8;1;93,1;54,8;2024-05-24T23:04:17.491Z;2024-05-30T12:30:15Z;[{'id': 5051838933, 'qualifierId': 231, 'value': '65.5'}, {'id': 5061958641, 'qualifierId': 74}, {'id': 5051838925, 'qualifierId': 102, 'value': '48.9'}, {'id': 5051838927, 'qualifierId': 103, 'value': '70.8'}, {'id': 5051838837, 'qualifierId': 22}, {'id': 5051838893, 'qualifierId': 20}, {'id': 5051838839, 'qualifierId': 17}, {'id': 5051906237, 'qualifierId': 468, 'value': '2691427403'}, {'id': 5061958643, 'qualifierId': 214}, {'id': 5051838931, 'qualifierId': 230, 'value': '94.1'}, {'id': 5051838929, 'qualifierId': 458}, {'id': 5051838841, 'qualifierId': 56, 'value': 'Center'}];cc7auv8d89ohifqg7qwz62mwa;J. Greene;;;czhnymqc10p92zx3mumgzj5lg;Miss;;;;;;;;;;;;;;;;;;;;65,5;1,0;48,9;70,8;1,0;1,0;1,0;2691427403,0;1,0;94,1;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;48,9;70.8;;;;0;0;9;Chicago Fire II;9;DML;1,0
2691427401;6;5;1;0;10;5b4ccd62yeeqdl2qk6jzsmjv8;0;101,0;41,8;2024-05-24T23:04:18.472Z;2024-05-30T12:30:30Z;[{'id': 5051838853, 'qualifierId': 56, 'value': 'Center'}, {'id': 5051838855, 'qualifierId': 346}, {'id': 5051906539, 'qualifierId': 233, 'value': '407'}];4nvz6yrxluelbpsjavcjtgnx0;T. Brown;;;czhnymqc10p92zx3mumgzj5lg;Out;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;407,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;;0;0;10;Chicago Fire II;10;FWL;1,0
2691439335;407;5;1;0;10;8o8m08he36u0j4w08aj2iodn8;1;-1,0;58,2;2024-05-24T23:04:18.472Z;2024-05-30T12:30:27Z;[{'id': 5051906527, 'qualifierId': 56, 'value': 'Back'}, {'id': 5051906531, 'qualifierId': 233, 'value': '6'}, {'id': 5051906529, 'qualifierId': 346}];99hdzy5s45xr72d3lgttdmne1;J. Gal;;;czhnymqc10p92zx3mumgzj5lg;Out;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;6,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;;0;0;10;Columbus Crew II;10;GK;1,0
2691427421;5;1;1;0;27;8o8m08he36u0j4w08aj2iodn8;1;3,7;53,4;2024-05-24T23:04:35.874Z;2024-05-30T12:30:48Z;[{'id': 5051838979, 'qualifierId': 213, 'value': '1.32'}, {'id': 5061958739, 'qualifierId': 189}, {'id': 5051906733, 'qualifierId': 237}, {'id': 5051838973, 'qualifierId': 140, 'value': '5.3'}, {'id': 5051838971, 'qualifierId': 56, 'value': 'Back'}, {'id': 5051906731, 'qualifierId': 124}, {'id': 5051838977, 'qualifierId': 212, 'value': '6.9'}, {'id': 5051838975, 'qualifierId': 141, 'value': '63.2'}];99hdzy5s45xr72d3lgttdmne1;J. Gal;;;czhnymqc10p92zx3mumgzj5lg;Pass;;;;;;;;;;;5,3;;6,9;1,32;63,2;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;5,3;63,2;;;;;;;;0;0;27;Columbus Crew II;27;GK;1,0
2691427423;6;1;1;0;31;8o8m08he36u0j4w08aj2iodn8;1;15,5;56,4;2024-05-24T23:04:40.154Z;2024-05-24T23:04:43Z;[{'id': 5051838989, 'qualifierId': 212, 'value': '24.0'}, {'id': 5051838991, 'qualifierId': 213, 'value': '4.89'}, {'id': 5051838987, 'qualifierId': 141, 'value': '21.6'}, {'id': 5051838985, 'qualifierId': 140, 'value': '19.5'}, {'id': 5051838983, 'qualifierId': 56, 'value': 'Back'}];72xktsosbsh2uwkwby59mr6z8;D. Konincks;;;czhnymqc10p92zx3mumgzj5lg;Pass;;;;;;;;;;;19,5;;24,0;4,89;21,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;19,5;21,6;;;;;;;;0;0;31;Columbus Crew II;31;DC;1,0
2691427435;7;1;1;0;34;8o8m08he36u0j4w08aj2iodn8;1;19,7;21,6;2024-05-24T23:04:43.169Z;2024-05-24T23:53:06Z;[{'id': 5051839033, 'qualifierId': 56, 'value': 'Back'}, {'id': 5051839035, 'qualifierId': 140, 'value': '26.9'}, {'id': 5051839037, 'qualifierId': 141, 'value': '25.6'}, {'id': 5051839041, 'qualifierId': 213, 'value': '0.35'}, {'id': 5051839039, 'qualifierId': 212, 'value': '8.0'}];5d341k1dxhlbetyh965z3q784;J. Shannon;;;czhnymqc10p92zx3mumgzj5lg;Pass;;;;;;;;;;;26,9;;8,0;0,35;25,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;26,9;25,6;;;;;;;;0;0;34;Columbus Crew II;34;DC;1,0
2691427437;8;1;1;0;36;8o8m08he36u0j4w08aj2iodn8;0;26,4;24,9;2024-05-24T23:04:44.825Z;2024-05-24T23:04:45Z;[{'id': 5051839057, 'qualifierId': 213, 'value': '4.55'}, {'id': 5051839055, 'qualifierId': 212, 'value': '1.9'}, {'id': 5051839053, 'qualifierId': 141, 'value': '22.1'}, {'id': 5051839051, 'qualifierId': 140, 'value': '26.1'}, {'id': 5051839049, 'qualifierId': 56, 'value': 'Back'}];a8t1jn05xxxccikegk8fdaiok;R. Blake;;;czhnymqc10p92zx3mumgzj5lg;Pass;;;;;;;;;;;26,1;;1,9;4,55;22,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;26,1;22,1;;;;;;;;0;0;36;Columbus Crew II;36;MC;1,0
2691427443;7;8;1;0;38;5b4ccd62yeeqdl2qk6jzsmjv8;1;69,9;77,3;2024-05-24T23:04:46.947Z;2024-05-30T12:31:16Z;[{'id': 5051839089, 'qualifierId': 56, 'value': 'Center'}, {'id': 5061958867, 'qualifierId': 385}];4nvz6yrxluelbpsjavcjtgnx0;T. Brown;;;czhnymqc10p92zx3mumgzj5lg;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;;0;0;38;Chicago Fire II;38;FWL;1,0
2691427463;9;1;1;0;39;8o8m08he36u0j4w08aj2iodn8;0;39,3;16,4;2024-05-24T23:04:48.292Z;2024-05-24T23:53:23Z;[{'id': 5051839171, 'qualifierId': 140, 'value': '77.8'}, {'id': 5051839179, 'qualifierId': 1}, {'id': 5051839173, 'qualifierId': 141, 'value': '9.2'}, {'id': 5051839177, 'qualifierId': 213, 'value': '6.16'}, {'id': 5051839175, 'qualifierId': 212, 'value': '40.7'}, {'id': 5051839169, 'qualifierId': 56, 'value': 'Right'}];38p90lsdc5iv1jvjbhiinv6ne;J. Casas;;;czhnymqc10p92zx3mumgzj5lg;Pass;;;;;;;;;;;77,8;;40,7;6,16;9,2;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;77,8;9,2;;;;;;;;0;0;39;Columbus Crew II;39;MR;1,0
2691427467;8;49;1;0;44;5b4ccd62yeeqdl2qk6jzsmjv8;1;30,6;84,8;2024-05-24T23:04:53.122Z;2024-05-24T23:04:53Z;[];1cc8cz8wtm8f05109tjb02xka;D. Almeida;;;czhnymqc10p92zx3mumgzj5lg;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;;0;0;44;Chicago Fire II;44;DC;1,0
2691427479;9;1;1;0;45;5b4ccd62yeeqdl2qk6jzsmjv8;1;30,5;84,8;2024-05-24T23:04:53.561Z;2024-05-24T23:04:56Z;[{'id': 5051839243, 'qualifierId': 140, 'value': '13.0'}, {'id': 5051839245, 'qualifierId': 141, 'value': '55.8'}, {'id': 5051839247, 'qualifierId': 212, 'value': '27.0'}, {'id': 5051839241, 'qualifierId': 56, 'value': 'Back'}, {'id': 5051839249, 'qualifierId': 213, 'value': '3.96'}];1cc8cz8wtm8f05109tjb02xka;D. Almeida;;;czhnymqc10p92zx3mumgzj5lg;Pass;;;;;;;;;;;13,0;;27,0;3,96;55,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;13,0;55,8;;;;;;;;0;0;45;Chicago Fire II;45;DC;1,0
2691427485;10;1;1;0;47;5b4ccd62yeeqdl2qk6jzsmjv8;0;12,9;55,5;2024-05-24T23:04:56.180Z;2024-05-24T23:04:58Z;[{'id': 5051839275, 'qualifierId': 141, 'value': '64.5'}, {'id': 5051839277, 'qualifierId': 212, 'value': '31.2'}, {'id': 5051839281, 'qualifierId': 1}, {'id': 5051839271, 'qualifierId': 56, 'value': 'Back'}, {'id': 5051839269, 'qualifierId': 157}, {'id': 5051839273, 'qualifierId': 140, 'value': '42.0'}, {'id': 5051839279, 'qualifierId': 213, 'value': '0.20'}];9bn2zid7u305xii6alm8a58us;S. Lapkes;;;czhnymqc10p92zx3mumgzj5lg;Pass;;;;;;;;;;;42,0;;31,2;0,2;64,5;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;42,0;64,5;;;;;;;;0;0;47;Chicago Fire II;47;GK;1,0
2691427501;10;1;1;0;52;8o8m08he36u0j4w08aj2iodn8;1;54,6;32,7;2024-05-24T23:05:00.805Z;2024-05-24T23:05:02Z;[{'id': 5051839373, 'qualifierId': 213, 'value': '5.61'}, {'id': 5051839369, 'qualifierId': 141, 'value': '21.2'}, {'id': 5051839363, 'qualifierId': 3}, {'id': 5051839371, 'qualifierId': 212, 'value': '12.6'}, {'id': 5051839367, 'qualifierId': 140, 'value': '64.0'}, {'id': 5051839365, 'qualifierId': 56, 'value': 'Center'}];a8t1jn05xxxccikegk8fdaiok;R. Blake;;;czhnymqc10p92zx3mumgzj5lg;Pass;;;;;;;;;;;64,0;;12,6;5,61;21,2;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;64,0;21,2;;;;;;;;0;0;52;Columbus Crew II;52;MC;1,0
