id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamPlayerFormation;value_PlayerPosition;value_Resume;value_TeamKit;value_JerseyNumber;value_Involved;value_TeamFormation;value_Captain;value_DirectionOfPlay;value_Zone;value_Length;value_KickOff;value_PassEndX;value_PassEndY;value_Angle;value_Chipped;value_LongBall;value_Offensive;value_OppositeRelatedEventId;value_Defensive;value_HeadPass;value_TouchTypePass;value_TouchTypeClearance;value_DeletedEventType;value_TouchTypeControl;value_BlockedPass;value_NextEventThrowIn;value_ThrowIn;value_Foul;value_Direct;value_Shove/Push;value_FreeKickTaken;value_PlayersCaughtOffside;value_Indirect;value_Cross;value_LeftFooted;value_OutSwinger;value_BlockedClearance;value_Launch;value_TakeOnSpace;value_TakeOnOvertake;value_OutOfPlay;value_Assist;value_OutOfBoxCentre;value_RegularPlay;value_RightFooted;value_BlockedX;value_GkY;value_GoalmouthZ;value_RelatedEventId;value_Assisted;value_LowCentre;value_BlockedY;value_IndividualPlay;value_Blocked;value_GkX;value_GoalmouthY;value_DefBlock;value_InSwinger;value_Head;value_NextEventGoalKick;value_GoalKick;value_Low;value_SwitchOfPlay;value_IntendedTackleTarget;value_AttemptedTackle;value_LayOff;value_NotVisible;value_LowGkIntervention;value_KeeperThrow;value_BlockedCross;value_Left;value_Right;value_CornerTaken;value_Overrun;value_LeadingToAttempt;value_RelatedError1Id;value_NotAssisted;value_BoxCentre;value_FirstTouch;value_BigChance;value_SavedOffLine;value_LastLine;value_LowLeft;value_FromCorner;value_Volley;value_HighGkIntervention;value_BoxRight;value_MediumGkIntervention;value_OverArm;value_HighCentre;value_Deflection;value_Collected;value_Hands;value_Standing;value_FlickOn;value_ShirtPull/Holding;value_HighClaim;value_High;value_Minutes;value_EndType;value_FastBreak;value_GkXTimeOfGoal;value_GoalShotTimestamp;value_BoxLeft;value_GoalShotGameClock;value_GkYTimeOfGoal;value_LowRight;value_IntentionalAssist;value_HitBar;value_HighRight;value_HitWoodwork;value_Tactical;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_Defensive1V1;value_Unchallenged;value_TempShotOn;value_ParriedSafe;value_PullBack;value_HighLeft;value_SwerveRight;value_CloseLeft;value_CloseHigh;value_MisHit;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2695509845;219;1;1;20;2;6gaq85erpkvbyxvivd96wuw44;1;26,3;68,8;2024-06-10T01:24:21.175Z;2024-06-10T01:24:23Z;[{'id': 5074343271, 'qualifierId': 141, 'value': '69.0'}, {'id': 5074343269, 'qualifierId': 140, 'value': '34.8'}, {'id': 5074343275, 'qualifierId': 213, 'value': '0.02'}, {'id': 5074343267, 'qualifierId': 56, 'value': 'Back'}, {'id': 5074343265, 'qualifierId': 3}, {'id': 5074343273, 'qualifierId': 212, 'value': '8.9'}];ajxa2yfzwct5nd0ded1sa9vmy;C. Jaime;;;ddh698ik8ddfkray0yi4tskyc;Pass;;;;;;;;;;;8,9;;34,8;69,0;0,02;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;34,8;69,0;;;;;;;0;0;20;2;Vancouver Whitecaps II;1202;FWL;1,0
2695509851;220;1;1;20;5;6gaq85erpkvbyxvivd96wuw44;0;34,8;69,0;2024-06-10T01:24:23.446Z;2024-06-10T01:26:54Z;[{'id': 5074343303, 'qualifierId': 141, 'value': '56.6'}, {'id': 5074343305, 'qualifierId': 212, 'value': '22.8'}, {'id': 5074343299, 'qualifierId': 56, 'value': 'Center'}, {'id': 5074343307, 'qualifierId': 213, 'value': '5.90'}, {'id': 5074343301, 'qualifierId': 140, 'value': '55.0'}];18b4rpeia26xq688ieqaw2z2s;A. Wibowo;;;ddh698ik8ddfkray0yi4tskyc;Pass;;;;;;;;;;;22,8;;55,0;56,6;5,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;55,0;56,6;;;;;;;0;0;20;5;Vancouver Whitecaps II;1205;FW;1,0
2695509865;169;1;1;20;6;eo64tqkioegeb09iice2hf8bt;1;42,8;45,1;2024-06-10T01:24:24.844Z;2024-06-10T01:24:33Z;[{'id': 5074343371, 'qualifierId': 1}, {'id': 5074343361, 'qualifierId': 56, 'value': 'Back'}, {'id': 5074343367, 'qualifierId': 212, 'value': '32.3'}, {'id': 5074343365, 'qualifierId': 141, 'value': '43.3'}, {'id': 5074343369, 'qualifierId': 213, 'value': '3.18'}, {'id': 5074343363, 'qualifierId': 140, 'value': '12.1'}];bhzjqo4qidpkmh7lqqir9h4ic;J. Badwal;;;ddh698ik8ddfkray0yi4tskyc;Pass;;;;;;;;;;;32,3;;12,1;43,3;3,18;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;12,1;43,3;;;;;;;0;0;20;6;Los Angeles II;1206;MC;1,0
2695509869;170;1;1;20;14;eo64tqkioegeb09iice2hf8bt;1;11,8;43,6;2024-06-10T01:24:32.956Z;2024-06-10T01:24:37Z;[{'id': 5074343389, 'qualifierId': 56, 'value': 'Back'}, {'id': 5074343393, 'qualifierId': 141, 'value': '63.8'}, {'id': 5074343397, 'qualifierId': 213, 'value': '0.91'}, {'id': 5074343391, 'qualifierId': 140, 'value': '22.0'}, {'id': 5074343395, 'qualifierId': 212, 'value': '17.4'}];6cdhdb44atdm9b3n7swgi002y;M. Anchor;;;ddh698ik8ddfkray0yi4tskyc;Pass;;;;;;;;;;;17,4;;22,0;63,8;0,91;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;22,0;63,8;;;;;;;0;0;20;14;Los Angeles II;1214;GK;1,0
2695509875;171;1;1;20;18;eo64tqkioegeb09iice2hf8bt;1;30,8;70,1;2024-06-10T01:24:36.988Z;2024-06-10T01:24:43Z;[{'id': 5074343433, 'qualifierId': 56, 'value': 'Back'}, {'id': 5074343439, 'qualifierId': 212, 'value': '6.2'}, {'id': 5074343435, 'qualifierId': 140, 'value': '31.3'}, {'id': 5074343441, 'qualifierId': 213, 'value': '4.80'}, {'id': 5074343437, 'qualifierId': 141, 'value': '61.0'}];3yk1gwm7jptmbal0vcwr24is4;F. Linder;;;ddh698ik8ddfkray0yi4tskyc;Pass;;;;;;;;;;;6,2;;31,3;61,0;4,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;31,3;61,0;;;;;;;0;0;20;18;Los Angeles II;1218;DC;1,0
2695509885;172;1;1;20;25;eo64tqkioegeb09iice2hf8bt;0;34,2;71,4;2024-06-10T01:24:43.468Z;2024-06-14T17:54:13Z;[{'id': 5074343505, 'qualifierId': 212, 'value': '58.8'}, {'id': 5074343501, 'qualifierId': 140, 'value': '88.4'}, {'id': 5074343507, 'qualifierId': 213, 'value': '6.03'}, {'id': 5074343497, 'qualifierId': 155}, {'id': 5074343509, 'qualifierId': 1}, {'id': 5074343503, 'qualifierId': 141, 'value': '49.5'}, {'id': 5074343499, 'qualifierId': 56, 'value': 'Center'}];8hf35b309tq3wuc59xgshmbro;M. Simmons;;;ddh698ik8ddfkray0yi4tskyc;Pass;;;;;;;;;;;58,8;;88,4;49,5;6,03;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;88,4;49,5;;;;;;;0;0;20;25;Los Angeles II;1225;MC;1,0
2695509891;222;52;1;20;30;6gaq85erpkvbyxvivd96wuw44;1;9,1;48,3;2024-06-10T01:24:48.645Z;2024-06-14T17:54:17Z;[{'id': 5077131051, 'qualifierId': 378}];d4xd9fxqjwfe7x46byn60dx49;D. Ochoa;;;ddh698ik8ddfkray0yi4tskyc;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;0;0;20;30;Vancouver Whitecaps II;1230;GK;1,0
2695509909;223;1;1;20;32;6gaq85erpkvbyxvivd96wuw44;1;9,6;48,3;2024-06-10T01:24:50.518Z;2024-06-10T01:24:55Z;[{'id': 5074343621, 'qualifierId': 213, 'value': '5.18'}, {'id': 5074343615, 'qualifierId': 140, 'value': '14.9'}, {'id': 5074343619, 'qualifierId': 212, 'value': '12.3'}, {'id': 5074343613, 'qualifierId': 56, 'value': 'Back'}, {'id': 5074343611, 'qualifierId': 123}, {'id': 5074343617, 'qualifierId': 141, 'value': '32.2'}];d4xd9fxqjwfe7x46byn60dx49;D. Ochoa;;;ddh698ik8ddfkray0yi4tskyc;Pass;;;;;;;;;;;12,3;;14,9;32,2;5,18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;14,9;32,2;;;;;;;0;0;20;32;Vancouver Whitecaps II;1232;GK;1,0
2695509923;224;1;1;20;36;6gaq85erpkvbyxvivd96wuw44;1;21,8;33,6;2024-06-10T01:24:55.383Z;2024-06-10T01:25:00Z;[{'id': 5074343717, 'qualifierId': 213, 'value': '1.56'}, {'id': 5074343711, 'qualifierId': 140, 'value': '22.0'}, {'id': 5074343715, 'qualifierId': 212, 'value': '27.8'}, {'id': 5074343709, 'qualifierId': 56, 'value': 'Back'}, {'id': 5074343713, 'qualifierId': 141, 'value': '74.5'}];do2o6ka25talswmmillufejqi;D. Rosales;;;ddh698ik8ddfkray0yi4tskyc;Pass;;;;;;;;;;;27,8;;22,0;74,5;1,56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;22,0;74,5;;;;;;;0;0;20;36;Vancouver Whitecaps II;1236;DL;1,0
2695509935;225;1;1;20;41;6gaq85erpkvbyxvivd96wuw44;1;28,8;83,2;2024-06-10T01:25:00.310Z;2024-06-10T01:25:07Z;[{'id': 5074343801, 'qualifierId': 212, 'value': '12.9'}, {'id': 5074343799, 'qualifierId': 141, 'value': '70.9'}, {'id': 5074343797, 'qualifierId': 140, 'value': '19.4'}, {'id': 5074343803, 'qualifierId': 213, 'value': '3.84'}, {'id': 5074343795, 'qualifierId': 56, 'value': 'Back'}];1pv6xhgaeshfrhzenz7y14glw;T. Nare;;;ddh698ik8ddfkray0yi4tskyc;Pass;;;;;;;;;;;12,9;;19,4;70,9;3,84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;19,4;70,9;;;;;;;0;0;20;41;Vancouver Whitecaps II;1241;DC;1,0
2695509941;226;1;1;20;48;6gaq85erpkvbyxvivd96wuw44;1;26,2;59,0;2024-06-10T01:25:07.366Z;2024-06-10T01:25:19Z;[{'id': 5074343847, 'qualifierId': 140, 'value': '28.1'}, {'id': 5074343855, 'qualifierId': 212, 'value': '16.2'}, {'id': 5074343859, 'qualifierId': 213, 'value': '4.84'}, {'id': 5074343851, 'qualifierId': 141, 'value': '35.3'}, {'id': 5074343843, 'qualifierId': 56, 'value': 'Back'}];d4xd9fxqjwfe7x46byn60dx49;D. Ochoa;;;ddh698ik8ddfkray0yi4tskyc;Pass;;;;;;;;;;;16,2;;28,1;35,3;4,84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;28,1;35,3;;;;;;;0;0;20;48;Vancouver Whitecaps II;1248;GK;1,0
2695509949;227;1;1;20;52;6gaq85erpkvbyxvivd96wuw44;1;32,1;29,1;2024-06-10T01:25:10.583Z;2024-06-10T01:25:13Z;[{'id': 5074343895, 'qualifierId': 141, 'value': '4.2'}, {'id': 5074343899, 'qualifierId': 213, 'value': '5.68'}, {'id': 5074343893, 'qualifierId': 140, 'value': '55.5'}, {'id': 5074343897, 'qualifierId': 212, 'value': '29.8'}, {'id': 5074343891, 'qualifierId': 56, 'value': 'Right'}];do2o6ka25talswmmillufejqi;D. Rosales;;;ddh698ik8ddfkray0yi4tskyc;Pass;;;;;;;;;;;29,8;;55,5;4,2;5,68;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;55,5;4,2;;;;;;;0;0;20;52;Vancouver Whitecaps II;1252;DL;1,0
2695509953;228;1;1;20;54;6gaq85erpkvbyxvivd96wuw44;0;57,9;3,9;2024-06-10T01:25:12.886Z;2024-06-10T01:25:14Z;[{'id': 5074343925, 'qualifierId': 213, 'value': '0.18'}, {'id': 5074343923, 'qualifierId': 212, 'value': '11.2'}, {'id': 5074343917, 'qualifierId': 56, 'value': 'Right'}, {'id': 5074343919, 'qualifierId': 140, 'value': '68.4'}, {'id': 5074343921, 'qualifierId': 141, 'value': '6.8'}];24rxb4eeoakxkmritog6a7x90;S. Nixon;;;ddh698ik8ddfkray0yi4tskyc;Pass;;;;;;;;;;;11,2;;68,4;6,8;0,18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;68,4;6,8;;;;;;;0;0;20;54;Vancouver Whitecaps II;1254;DR;1,0
2695509963;173;61;1;20;56;eo64tqkioegeb09iice2hf8bt;0;32,4;92,0;2024-06-10T01:25:14.677Z;2024-06-10T01:56:47Z;[{'id': 5074343973, 'qualifierId': 56, 'value': 'Back'}];249t35evpr3aasx0uczjs2j9w;M. Gherasimencov;;;ddh698ik8ddfkray0yi4tskyc;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;;;;;;;;;0;0;20;56;Los Angeles II;1256;DC;1,0
2695509971;174;5;1;20;57;eo64tqkioegeb09iice2hf8bt;0;33,8;100,9;2024-06-10T01:25:15.446Z;2024-06-10T01:58:13Z;[{'id': 5074344025, 'qualifierId': 233, 'value': '229'}, {'id': 5074344013, 'qualifierId': 56, 'value': 'Back'}, {'id': 5074344015, 'qualifierId': 347}];249t35evpr3aasx0uczjs2j9w;M. Gherasimencov;;;ddh698ik8ddfkray0yi4tskyc;Out;;;;;;;;;;;;;;;;;;;229,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;;;;;;;;;0;0;20;57;Los Angeles II;1257;DC;1,0
2695509967;229;5;1;20;57;6gaq85erpkvbyxvivd96wuw44;1;66,2;-0,9;2024-06-10T01:25:15.446Z;2024-06-10T01:25:17Z;[{'id': 5074343991, 'qualifierId': 347}, {'id': 5074343989, 'qualifierId': 56, 'value': 'Right'}, {'id': 5074344021, 'qualifierId': 233, 'value': '174'}];24rxb4eeoakxkmritog6a7x90;S. Nixon;;;ddh698ik8ddfkray0yi4tskyc;Out;;;;;;;;;;;;;;;;;;;174,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;0;0;20;57;Vancouver Whitecaps II;1257;DR;1,0
2695510013;230;1;1;21;11;6gaq85erpkvbyxvivd96wuw44;1;66,1;0,0;2024-06-10T01:25:29.654Z;2024-06-10T01:25:30Z;[{'id': 5074344269, 'qualifierId': 213, 'value': '2.05'}, {'id': 5074344263, 'qualifierId': 140, 'value': '62.3'}, {'id': 5074344267, 'qualifierId': 212, 'value': '8.7'}, {'id': 5074344261, 'qualifierId': 56, 'value': 'Right'}, {'id': 5074344259, 'qualifierId': 107}, {'id': 5074344265, 'qualifierId': 141, 'value': '10.1'}];24rxb4eeoakxkmritog6a7x90;S. Nixon;;;ddh698ik8ddfkray0yi4tskyc;Pass;;;;;;;;;;;8,7;;62,3;10,1;2,05;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;62,3;10,1;;;;;;;0;0;21;11;Vancouver Whitecaps II;1271;DR;1,0
2695510017;231;1;1;21;12;6gaq85erpkvbyxvivd96wuw44;1;62,3;10,1;2024-06-10T01:25:30.630Z;2024-06-10T01:25:32Z;[{'id': 5074344279, 'qualifierId': 56, 'value': 'Right'}, {'id': 5074344283, 'qualifierId': 141, 'value': '8.7'}, {'id': 5074344285, 'qualifierId': 212, 'value': '4.6'}, {'id': 5074344287, 'qualifierId': 213, 'value': '6.08'}, {'id': 5074344281, 'qualifierId': 140, 'value': '66.6'}];d1w4zs63sx3cc7wnc8wshbfv8;D. Guerra;;;ddh698ik8ddfkray0yi4tskyc;Pass;;;;;;;;;;;4,6;;66,6;8,7;6,08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;66,6;8,7;;;;;;;0;0;21;12;Vancouver Whitecaps II;1272;MC;1,0
2695510015;175;83;1;21;12;eo64tqkioegeb09iice2hf8bt;0;34,8;87,8;2024-06-10T01:25:31.051Z;2024-06-10T01:55:41Z;[{'id': 5074365487, 'qualifierId': 399, 'value': '6mm2h3x9hmyea3bu2wt80uo7o'}];249t35evpr3aasx0uczjs2j9w;M. Gherasimencov;;;ddh698ik8ddfkray0yi4tskyc;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;;;;;;;;;0;0;21;12;Los Angeles II;1272;DC;1,0
2695510025;232;1;1;21;13;6gaq85erpkvbyxvivd96wuw44;1;66,6;8,7;2024-06-10T01:25:32.037Z;2024-06-10T01:25:34Z;[{'id': 5074344345, 'qualifierId': 140, 'value': '53.1'}, {'id': 5074344349, 'qualifierId': 212, 'value': '14.2'}, {'id': 5074344343, 'qualifierId': 56, 'value': 'Right'}, {'id': 5074344351, 'qualifierId': 213, 'value': '3.21'}, {'id': 5074344347, 'qualifierId': 141, 'value': '7.3'}];6mm2h3x9hmyea3bu2wt80uo7o;M. Evans;;;ddh698ik8ddfkray0yi4tskyc;Pass;;;;;;;;;;;14,2;;53,1;7,3;3,21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;53,1;7,3;;;;;;;0;0;21;13;Vancouver Whitecaps II;1273;FWR;1,0
2695510031;233;1;1;21;16;6gaq85erpkvbyxvivd96wuw44;1;54,3;7,3;2024-06-10T01:25:34.614Z;2024-06-10T01:25:38Z;[{'id': 5074344379, 'qualifierId': 212, 'value': '28.3'}, {'id': 5074344375, 'qualifierId': 140, 'value': '44.0'}, {'id': 5074344373, 'qualifierId': 56, 'value': 'Back'}, {'id': 5074344377, 'qualifierId': 141, 'value': '45.7'}, {'id': 5074344381, 'qualifierId': 213, 'value': '1.96'}];do2o6ka25talswmmillufejqi;D. Rosales;;;ddh698ik8ddfkray0yi4tskyc;Pass;;;;;;;;;;;28,3;;44,0;45,7;1,96;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;44,0;45,7;;;;;;;0;0;21;16;Vancouver Whitecaps II;1276;DL;1,0
2695510045;234;1;1;21;20;6gaq85erpkvbyxvivd96wuw44;0;40,4;62,6;2024-06-10T01:25:38.742Z;2024-06-10T01:25:42Z;[{'id': 5074344429, 'qualifierId': 213, 'value': '0.50'}, {'id': 5074344423, 'qualifierId': 140, 'value': '78.5'}, {'id': 5074344431, 'qualifierId': 1}, {'id': 5074344425, 'qualifierId': 141, 'value': '95.1'}, {'id': 5074344419, 'qualifierId': 155}, {'id': 5074344427, 'qualifierId': 212, 'value': '45.7'}, {'id': 5074344421, 'qualifierId': 56, 'value': 'Left'}];1pv6xhgaeshfrhzenz7y14glw;T. Nare;;;ddh698ik8ddfkray0yi4tskyc;Pass;;;;;;;;;;;45,7;;78,5;95,1;0,5;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;78,5;95,1;;;;;;;0;0;21;20;Vancouver Whitecaps II;1280;DC;1,0
2695510051;176;49;1;21;24;eo64tqkioegeb09iice2hf8bt;1;20,2;2,8;2024-06-10T01:25:42.811Z;2024-06-10T01:25:42Z;[];57yplpr6jgwlqoon231ydqp04;I. Mathe;;;ddh698ik8ddfkray0yi4tskyc;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;;;;;;;;;0;0;21;24;Los Angeles II;1284;DR;1,0
2695510075;177;1;1;21;25;eo64tqkioegeb09iice2hf8bt;1;16,3;2,6;2024-06-10T01:25:43.484Z;2024-06-10T01:25:50Z;[{'id': 5074344573, 'qualifierId': 141, 'value': '33.2'}, {'id': 5074344577, 'qualifierId': 213, 'value': '2.14'}, {'id': 5074344571, 'qualifierId': 140, 'value': '3.7'}, {'id': 5074344569, 'qualifierId': 56, 'value': 'Back'}, {'id': 5074344575, 'qualifierId': 212, 'value': '24.7'}];57yplpr6jgwlqoon231ydqp04;I. Mathe;;;ddh698ik8ddfkray0yi4tskyc;Pass;;;;;;;;;;;24,7;;3,7;33,2;2,14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;3,7;33,2;;;;;;;0;0;21;25;Los Angeles II;1285;DR;1,0
2695510089;178;1;1;21;31;eo64tqkioegeb09iice2hf8bt;1;9,8;43,8;2024-06-10T01:25:50.316Z;2024-06-10T01:25:55Z;[{'id': 5074344657, 'qualifierId': 141, 'value': '70.0'}, {'id': 5074344653, 'qualifierId': 56, 'value': 'Back'}, {'id': 5074344659, 'qualifierId': 212, 'value': '18.3'}, {'id': 5074344655, 'qualifierId': 140, 'value': '13.8'}, {'id': 5074344661, 'qualifierId': 213, 'value': '1.34'}];6cdhdb44atdm9b3n7swgi002y;M. Anchor;;;ddh698ik8ddfkray0yi4tskyc;Pass;;;;;;;;;;;18,3;;13,8;70,0;1,34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;13,8;70,0;;;;;;;0;0;21;31;Los Angeles II;1291;GK;1,0
