id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamFormation;value_PlayerPosition;value_Resume;value_Involved;value_JerseyNumber;value_TeamPlayerFormation;value_Captain;value_TeamKit;value_DirectionOfPlay;value_KickOff;value_PassEndY;value_Zone;value_Angle;value_PassEndX;value_Length;value_Launch;value_LongBall;value_Offensive;value_OppositeRelatedEventId;value_Defensive;value_HeadPass;value_FlickOn;value_Shove/Push;value_Foul;value_Direct;value_DeletedEventType;value_NextEventGoalKick;value_FreeKickTaken;value_Chipped;value_SwitchOfPlay;value_TouchTypeClearance;value_Defensive1V1;value_TakeOnOvertake;value_AttemptedTackle;value_BlockedPass;value_Cross;value_RightFooted;value_InSwinger;value_BlockedCross;value_NextEventThrowIn;value_ThrowIn;value_PullBack;value_BlockedClearance;value_TouchTypePass;value_IntendedTackleTarget;value_OutSwinger;value_TouchTypeControl;value_PlayersCaughtOffside;value_Indirect;value_Assist;value_GkX;value_Assisted;value_RegularPlay;value_GoalmouthZ;value_BlockedX;value_IndividualPlay;value_OutOfBoxCentre;value_GoalmouthY;value_GkY;value_BlockedY;value_RelatedEventId;value_Blocked;value_LowCentre;value_DefBlock;value_LowGkIntervention;value_KeeperThrow;value_OverArm;value_Head;value_LeftFooted;value_CloseLeft;value_GoalKick;value_Low;value_ShirtPull/Holding;value_Overrun;value_ThroughBall;value_LastLine;value_Left;value_IntentionalAssist;value_CornerTaken;value_FirstTouch;value_BoxCentre;value_FromCorner;value_CloseRight;value_High;value_TakeOnSpace;value_HighLeft;value_BigChance;value_BoxRight;value_LowRight;value_NotAssisted;value_Right;value_HighGkIntervention;value_HighClaim;value_Volley;value_FreeKick;value_ByWall;value_LowLeft;value_OutOfPlay;value_RefereeDelay;value_DrinksBreak;value_LayOff;value_MediumGkIntervention;value_NotVisible;value_YellowCard;value_TacticalFoul;value_Minutes;value_EndType;value_Tactical;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_CloseHigh;value_GkHoof;value_RecklessOffence;value_Standing;value_Hands;value_ParriedSafe;value_HighRight;value_35Right;value_FastBreak;value_Collected;value_Reaching;value_GoalShotGameClock;value_GkYTimeOfGoal;value_GkXTimeOfGoal;value_HighCentre;value_GoalShotTimestamp;value_FantasyAssistTeam;value_FantasyAssistType;value_1On1;value_SmallBoxCentre;value_FantasyAssistedBy;value_FantasyAssistId;value_CaptainChange;value_GkKickFromHands;value_Handball;value_TimeWasting;value_GoesToPenalties;value_Penalty;value_Second(2Nd)OppositeRelatedEventId;value_Saved;value_Diving;value_Scored;value_HitLeftPost;value_HitWoodwork;value_KeeperTouched;value_Missed;value_Weak;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2698315515;365;11;2;50;8;4gymgvqmve0m2vh89v84tt3x0;1;5,8;49,6;2024-06-29T01:14:48.867Z;2024-07-02T04:42:32Z;[{'id': 5089758955, 'qualifierId': 233, 'value': '495'}, {'id': 5089758931, 'qualifierId': 56, 'value': 'Back'}, {'id': 5089758933, 'qualifierId': 88}, {'id': 5093314097, 'qualifierId': 378}];efek04gkkjjwr6vo2mi008dm;B. Martino;;;do4vervzgh6m896eyq9gx80lw;Claim;;;;;;;;;;;;;;;;;;;495,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;;;;;;;;;;0;50;8;Carolina Core;3008;GK;1,0
2698315565;366;80;2;50;31;4gymgvqmve0m2vh89v84tt3x0;0;14,6;32,4;2024-06-29T01:15:11.498Z;2024-06-29T01:15:11Z;[];efek04gkkjjwr6vo2mi008dm;B. Martino;;;do4vervzgh6m896eyq9gx80lw;Drop of Ball;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;;;;;;;;;;0;50;31;Carolina Core;3031;GK;1,0
2698315591;367;1;2;50;35;4gymgvqmve0m2vh89v84tt3x0;1;18,5;31,9;2024-06-29T01:15:15.227Z;2024-06-29T01:15:23Z;[{'id': 5089759425, 'qualifierId': 140, 'value': '73.1'}, {'id': 5089759427, 'qualifierId': 141, 'value': '8.3'}, {'id': 5089759421, 'qualifierId': 198}, {'id': 5089759431, 'qualifierId': 213, 'value': '6.01'}, {'id': 5089759433, 'qualifierId': 1}, {'id': 5089759419, 'qualifierId': 157}, {'id': 5089759423, 'qualifierId': 56, 'value': 'Right'}, {'id': 5089759429, 'qualifierId': 212, 'value': '59.5'}];efek04gkkjjwr6vo2mi008dm;B. Martino;;;do4vervzgh6m896eyq9gx80lw;Pass;;;;;;;;;;;8,3;;6,01;73,1;59,5;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;73,1;8,3;;;;;;;;0;50;35;Carolina Core;3035;GK;1,0
2698315593;368;44;2;50;38;4gymgvqmve0m2vh89v84tt3x0;1;69,8;8,9;2024-06-29T01:15:18.282Z;2024-06-29T01:15:21Z;[{'id': 5089759437, 'qualifierId': 56, 'value': 'Right'}, {'id': 5089759511, 'qualifierId': 233, 'value': '496'}, {'id': 5089759439, 'qualifierId': 286}];bvmdxx61yedgrgfw586y8dgr8;J. Knight;;;do4vervzgh6m896eyq9gx80lw;Aerial;;;;;;;;;;;;;;;;;;1,0;496,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;;;;;;;;;;0;50;38;Carolina Core;3038;Sub;1,0
2698315607;496;44;2;50;38;2nnef9tr9g7m2s6n873qif95g;0;30,2;91,1;2024-06-29T01:15:18.283Z;2024-06-29T01:15:21Z;[{'id': 5089759493, 'qualifierId': 285}, {'id': 5089759545, 'qualifierId': 233, 'value': '368'}, {'id': 5089759491, 'qualifierId': 56, 'value': 'Back'}];2d9cw6dcm2wsgrr8mj5rt6zje;K. Thomas;;;do4vervzgh6m896eyq9gx80lw;Aerial;;;;;;;;;;;;;;;;;;;368,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;;0;50;38;Huntsville City;3038;DC;1,0
2698315609;369;1;2;50;38;4gymgvqmve0m2vh89v84tt3x0;0;73,1;8,3;2024-06-29T01:15:18.826Z;2024-07-02T04:52:04Z;[{'id': 5093315453, 'qualifierId': 168}, {'id': 5089759505, 'qualifierId': 213, 'value': '1.48'}, {'id': 5089759499, 'qualifierId': 140, 'value': '74.1'}, {'id': 5089759501, 'qualifierId': 141, 'value': '25.3'}, {'id': 5089759497, 'qualifierId': 56, 'value': 'Center'}, {'id': 5089759503, 'qualifierId': 212, 'value': '11.6'}, {'id': 5089759495, 'qualifierId': 3}];bvmdxx61yedgrgfw586y8dgr8;J. Knight;;;do4vervzgh6m896eyq9gx80lw;Pass;;;;;;;;;;;25,3;;1,48;74,1;11,6;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;74,1;25,3;;;;;;;;0;50;38;Carolina Core;3038;Sub;1,0
2698315621;497;49;2;50;39;2nnef9tr9g7m2s6n873qif95g;1;27,0;59,7;2024-06-29T01:15:19.099Z;2024-07-02T04:52:28Z;[];f0jwa1a61lxs31g47csjv7itw;I. Covi;;;do4vervzgh6m896eyq9gx80lw;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;;0;50;39;Huntsville City;3039;DC;1,0
2698315631;498;1;2;50;40;2nnef9tr9g7m2s6n873qif95g;1;28,3;59,6;2024-06-29T01:15:20.149Z;2024-07-02T04:52:24Z;[{'id': 5089759607, 'qualifierId': 141, 'value': '34.4'}, {'id': 5089759601, 'qualifierId': 56, 'value': 'Back'}, {'id': 5089759611, 'qualifierId': 212, 'value': '17.3'}, {'id': 5089759605, 'qualifierId': 140, 'value': '25.9'}, {'id': 5089759613, 'qualifierId': 213, 'value': '4.57'}];f0jwa1a61lxs31g47csjv7itw;I. Covi;;;do4vervzgh6m896eyq9gx80lw;Pass;;;;;;;;;;;34,4;;4,57;25,9;17,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;25,9;34,4;;;;;;;;0;50;40;Huntsville City;3040;DC;1,0
2698315633;499;1;2;50;45;2nnef9tr9g7m2s6n873qif95g;1;24,9;15,5;2024-06-29T01:15:25.489Z;2024-07-02T04:52:40Z;[{'id': 5089759621, 'qualifierId': 141, 'value': '33.3'}, {'id': 5089759625, 'qualifierId': 213, 'value': '1.00'}, {'id': 5089759617, 'qualifierId': 56, 'value': 'Back'}, {'id': 5089759623, 'qualifierId': 212, 'value': '14.4'}, {'id': 5089759619, 'qualifierId': 140, 'value': '32.3'}];7s32iecltoopsjddclg0ixzx0;C. Díaz;;;do4vervzgh6m896eyq9gx80lw;Pass;;;;;;;;;;;33,3;;1,0;32,3;14,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;32,3;33,3;;;;;;;;0;50;45;Huntsville City;3045;DC;1,0
2698315641;500;1;2;50;47;2nnef9tr9g7m2s6n873qif95g;1;30,6;27,2;2024-06-29T01:15:27.663Z;2024-07-02T04:52:42Z;[{'id': 5089759671, 'qualifierId': 140, 'value': '28.0'}, {'id': 5089759677, 'qualifierId': 213, 'value': '4.45'}, {'id': 5089759675, 'qualifierId': 212, 'value': '10.4'}, {'id': 5089759673, 'qualifierId': 141, 'value': '12.4'}, {'id': 5089759669, 'qualifierId': 56, 'value': 'Back'}];f3uzkdl46t1mujsddhr5tg07o;M. Alenga;;;do4vervzgh6m896eyq9gx80lw;Pass;;;;;;;;;;;12,4;;4,45;28,0;10,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;28,0;12,4;;;;;;;;0;50;47;Huntsville City;3047;DMC;1,0
