id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Resume;value_Involved;value_JerseyNumber;value_TeamKit;value_Captain;value_PlayerPosition;value_TeamFormation;value_TeamPlayerFormation;value_DirectionOfPlay;value_Angle;value_KickOff;value_PassEndX;value_Length;value_Zone;value_PassEndY;value_TouchTypeControl;value_LongBall;value_Chipped;value_HeadPass;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_PlayersCaughtOffside;value_DeletedEventType;value_Offensive;value_Indirect;value_FreeKickTaken;value_NotVisible;value_OutSwinger;value_LeftFooted;value_Cross;value_HighGkIntervention;value_HighClaim;value_OverArm;value_KeeperThrow;value_TouchTypePass;value_Head;value_BlockedPass;value_Defensive;value_OutOfPlay;value_Left;value_InSwinger;value_RightFooted;value_CornerTaken;value_Assist;value_IntentionalAssist;value_BoxCentre;value_GkY;value_GoalmouthY;value_GoalmouthZ;value_Assisted;value_RelatedEventId;value_GkX;value_FirstTouch;value_Right;value_FromCorner;value_NextEventGoalKick;value_High;value_GoalKick;value_Foul;value_Direct;value_ShirtPull/Holding;value_FloatedCross;value_Straight;value_Low;value_IntendedTackleTarget;value_SwitchOfPlay;value_TakeOnSpace;value_TouchTypeClearance;value_TakeOnOvertake;value_AttemptedTackle;value_LayOff;value_RegularPlay;value_HighLeft;value_BoxLeft;value_Launch;value_Blocked;value_LowLeft;value_BlockedY;value_BlockedX;value_DefBlock;value_DrivenCross;value_Shove/Push;value_Hands;value_Diving;value_Collected;value_LowGkIntervention;value_MediumGkIntervention;value_FlickOn;value_NotAssisted;value_LowCentre;value_FreeKick;value_OutOfBoxCentre;value_ByWall;value_InjuredPlayerId;value_Injury;value_OverhitCross;value_GkKickFromHands;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_IndividualPlay;value_BlockedCross;value_FastBreak;value_YellowCard;value_RecklessOffence;value_Defensive1V1;value_SetPiece;value_Dissent;value_PullBack;value_BoxDeepRight;value_Minutes;value_ParriedSafe;value_Reaching;value_SmallBoxCentre;value_BigChance;value_Stooping;value_Feet;value_EndType;value_NotPastGoalLine;value_OwnShotBlocked;value_OtherObstacle;value_BallHitsReferee;value_Volley;value_Tactical;value_BoxRight;value_HighRight;value_OwnPlayer;value_SmallBoxLeft;value_SixYardBlocked;value_LowRight;value_TacticalFoul;value_AerialFoul;value_TempShotOn;value_Standing;value_Handball;value_AdvantagePlayed;value_Overrun;value_GoesToExtraTime;value_CloseLeft;value_SmallBoxRight;value_GoalShotTimestamp;value_GkYTimeOfGoal;value_GoalShotGameClock;value_GkXTimeOfGoal;value_PenaltyTakerId;value_Penalty;value_Scored;value_FantasyAssistedBy;value_CausingPlayer;value_FantasyAssistTeam;value_FantasyAssistType;value_Second(2Nd)OppositeRelatedEventId;value_FantasyAssistId;value_GkHoof;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2743315071;287;1;1;38;23;dqx48fglv1l96cyrmjdod0xec;1;59,0;82,8;2024-11-03T01:12:29.486Z;2024-11-03T01:12:31Z;[{'id': 5336709973, 'qualifierId': 56, 'value': 'Left'}, {'id': 5336709979, 'qualifierId': 212, 'value': '21.0'}, {'id': 5336709981, 'qualifierId': 213, 'value': '0.55'}, {'id': 5336709975, 'qualifierId': 140, 'value': '76.1'}, {'id': 5336709977, 'qualifierId': 141, 'value': '98.9'}];1extjwx4b7nlpu8fm6526dsrt;M. Kidd;;;e55ecnx0hm6k3m54ncdukh34k;Pass;;;;;;;;;;0,55;;76,1;21,0;;98,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;76,1;98,9;;;;;;;;0;38;23;North Texas;2303;MC;1,0
2743315107;288;1;1;38;25;dqx48fglv1l96cyrmjdod0xec;1;75,8;98,6;2024-11-03T01:12:31.726Z;2024-11-03T01:12:35Z;[{'id': 5336710185, 'qualifierId': 56, 'value': 'Left'}, {'id': 5336710191, 'qualifierId': 212, 'value': '11.4'}, {'id': 5336710187, 'qualifierId': 140, 'value': '72.4'}, {'id': 5336710189, 'qualifierId': 141, 'value': '82.7'}, {'id': 5336710193, 'qualifierId': 213, 'value': '4.39'}];7zkzjmk1go1u2vi5qkqlmezu;J. Reid;;;e55ecnx0hm6k3m54ncdukh34k;Pass;;;;;;;;;;4,39;;72,4;11,4;;82,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;72,4;82,7;;;;;;;;0;38;25;North Texas;2305;DC;1,0
2743315119;289;1;1;38;29;dqx48fglv1l96cyrmjdod0xec;1;69,7;86,0;2024-11-03T01:12:35.390Z;2024-11-03T01:12:36Z;[{'id': 5336710257, 'qualifierId': 212, 'value': '13.1'}, {'id': 5336710259, 'qualifierId': 213, 'value': '2.43'}, {'id': 5336710255, 'qualifierId': 141, 'value': '98.6'}, {'id': 5336710251, 'qualifierId': 56, 'value': 'Left'}, {'id': 5336710253, 'qualifierId': 140, 'value': '60.3'}];9gswafduy82n4o6f0uk0khhck;M. Joyner;;;e55ecnx0hm6k3m54ncdukh34k;Pass;;;;;;;;;;2,43;;60,3;13,1;;98,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;60,3;98,6;;;;;;;;0;38;29;North Texas;2309;AML;1,0
2743315157;290;1;1;38;30;dqx48fglv1l96cyrmjdod0xec;1;60,3;98,6;2024-11-03T01:12:36.862Z;2024-11-06T09:51:55Z;[{'id': 5336710463, 'qualifierId': 212, 'value': '26.1'}, {'id': 5336710459, 'qualifierId': 140, 'value': '46.5'}, {'id': 5336710457, 'qualifierId': 56, 'value': 'Back'}, {'id': 5336710465, 'qualifierId': 213, 'value': '4.12'}, {'id': 5336710461, 'qualifierId': 141, 'value': '66.6'}];1extjwx4b7nlpu8fm6526dsrt;M. Kidd;;;e55ecnx0hm6k3m54ncdukh34k;Pass;;;;;;;;;;4,12;;46,5;26,1;;66,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;46,5;66,6;;;;;;;;0;38;30;North Texas;2310;MC;1,0
2743315209;291;1;1;38;35;dqx48fglv1l96cyrmjdod0xec;1;53,7;55,7;2024-11-03T01:12:41.662Z;2024-11-03T01:12:47Z;[{'id': 5336710709, 'qualifierId': 213, 'value': '1.51'}, {'id': 5336710707, 'qualifierId': 212, 'value': '22.3'}, {'id': 5336710703, 'qualifierId': 140, 'value': '54.9'}, {'id': 5336710705, 'qualifierId': 141, 'value': '88.5'}, {'id': 5336710701, 'qualifierId': 56, 'value': 'Left'}];9ulwk81vyj5rbz88h62i2ejv8;G. Mikina;;;e55ecnx0hm6k3m54ncdukh34k;Pass;;;;;;;;;;1,51;;54,9;22,3;;88,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;54,9;88,5;;;;;;;;0;38;35;North Texas;2315;DL;1,0
2743315235;292;1;1;38;41;dqx48fglv1l96cyrmjdod0xec;1;66,9;72,9;2024-11-03T01:12:47.470Z;2024-11-03T01:12:49Z;[{'id': 5336710821, 'qualifierId': 212, 'value': '10.2'}, {'id': 5336710817, 'qualifierId': 140, 'value': '76.2'}, {'id': 5336710823, 'qualifierId': 213, 'value': '0.28'}, {'id': 5336710819, 'qualifierId': 141, 'value': '77.1'}, {'id': 5336710815, 'qualifierId': 56, 'value': 'Center'}];1extjwx4b7nlpu8fm6526dsrt;M. Kidd;;;e55ecnx0hm6k3m54ncdukh34k;Pass;;;;;;;;;;0,28;;76,2;10,2;;77,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;76,2;77,1;;;;;;;;0;38;41;North Texas;2321;MC;1,0
2743315265;293;1;1;38;43;dqx48fglv1l96cyrmjdod0xec;1;76,2;77,3;2024-11-03T01:12:49.822Z;2024-11-03T01:12:53Z;[{'id': 5336710973, 'qualifierId': 212, 'value': '18.1'}, {'id': 5336710975, 'qualifierId': 213, 'value': '0.79'}, {'id': 5336710971, 'qualifierId': 141, 'value': '96.2'}, {'id': 5336710967, 'qualifierId': 56, 'value': 'Left'}, {'id': 5336710969, 'qualifierId': 140, 'value': '88.4'}];9gswafduy82n4o6f0uk0khhck;M. Joyner;;;e55ecnx0hm6k3m54ncdukh34k;Pass;;;;;;;;;;0,79;;88,4;18,1;;96,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;88,4;96,2;;;;;;;;0;38;43;North Texas;2323;AML;1,0
2743315281;294;1;1;38;46;dqx48fglv1l96cyrmjdod0xec;0;88,4;96,2;2024-11-03T01:12:52.974Z;2024-11-06T09:52:17Z;[{'id': 5345259807, 'qualifierId': 72}, {'id': 5336711067, 'qualifierId': 213, 'value': '4.82'}, {'id': 5336711055, 'qualifierId': 2}, {'id': 5345259805, 'qualifierId': 386}, {'id': 5336711063, 'qualifierId': 141, 'value': '56.0'}, {'id': 5336711059, 'qualifierId': 56, 'value': 'Center'}, {'id': 5345259803, 'qualifierId': 225}, {'id': 5336711065, 'qualifierId': 212, 'value': '27.5'}, {'id': 5336711061, 'qualifierId': 140, 'value': '91.1'}];7zkzjmk1go1u2vi5qkqlmezu;J. Reid;;;e55ecnx0hm6k3m54ncdukh34k;Pass;;;;;;;;;;4,82;;91,1;27,5;;56,0;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;91,1;56,0;;;;;;;;0;38;46;North Texas;2326;DC;1,0
2743315315;246;12;1;38;47;99l7fsj6ykgbyqcb9zqqu9dgq;1;8,8;27,9;2024-11-03T01:12:53.636Z;2024-11-03T01:12:58Z;[{'id': 5336711239, 'qualifierId': 56, 'value': 'Back'}, {'id': 5336711241, 'qualifierId': 140, 'value': '14.3'}, {'id': 5336711245, 'qualifierId': 212, 'value': '6.6'}, {'id': 5336711247, 'qualifierId': 213, 'value': '5.77'}, {'id': 5336711243, 'qualifierId': 141, 'value': '23.1'}];1j010cibh247p8kjchww6ny3u;N. Gordon;;;e55ecnx0hm6k3m54ncdukh34k;Clearance;;;;;;;;;;5,77;;14,3;6,6;;23,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;14,3;23,1;;;;;;;;0;38;47;St. Louis City II;2327;DC;1,0
2744883379;980;49;1;38;48;99l7fsj6ykgbyqcb9zqqu9dgq;1;10,8;33,7;2024-11-03T01:12:54.836Z;2024-11-06T09:52:49Z;[];74rnjizxzn5a0oag6sue0ja7e;C. Sainté;;;e55ecnx0hm6k3m54ncdukh34k;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;;0;38;48;St. Louis City II;2328;DC;1,0
2744883389;981;1;1;38;49;99l7fsj6ykgbyqcb9zqqu9dgq;0;11,0;32,9;2024-11-03T01:12:55.587Z;2024-11-06T09:52:58Z;[{'id': 5345260055, 'qualifierId': 213, 'value': '5.63'}, {'id': 5345260051, 'qualifierId': 141, 'value': '26.2'}, {'id': 5345260047, 'qualifierId': 56, 'value': 'Back'}, {'id': 5345260049, 'qualifierId': 140, 'value': '16.7'}, {'id': 5345260053, 'qualifierId': 212, 'value': '7.5'}];74rnjizxzn5a0oag6sue0ja7e;C. Sainté;;;e55ecnx0hm6k3m54ncdukh34k;Pass;;;;;;;;;;5,63;;16,7;7,5;;26,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;16,7;26,2;;;;;;;;0;38;49;St. Louis City II;2329;DC;1,0
2744883405;979;8;1;38;49;dqx48fglv1l96cyrmjdod0xec;1;86,5;76,9;2024-11-03T01:12:55.692Z;2024-11-06T11:03:33Z;[{'id': 5345260181, 'qualifierId': 383}, {'id': 5345260165, 'qualifierId': 56, 'value': 'Center'}];9gswafduy82n4o6f0uk0khhck;M. Joyner;;;e55ecnx0hm6k3m54ncdukh34k;Interception;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;;0;38;49;North Texas;2329;AML;1,0
2743315311;295;43;1;38;50;dqx48fglv1l96cyrmjdod0xec;1;0,0;0,0;2024-11-03T01:12:56.222Z;2024-11-06T13:29:05Z;[{'id': 5336711225, 'qualifierId': 56, 'value': 'Center'}, {'id': 5345445163, 'qualifierId': 144, 'value': '1'}, {'id': 5336711233, 'qualifierId': 213, 'value': '5.71'}, {'id': 5336711227, 'qualifierId': 140, 'value': '87.9'}, {'id': 5336711229, 'qualifierId': 141, 'value': '73.1'}, {'id': 5336711231, 'qualifierId': 212, 'value': '4.9'}];9gswafduy82n4o6f0uk0khhck;M. Joyner;;;e55ecnx0hm6k3m54ncdukh34k;Deleted event;;;;;;;;;;5,71;;87,9;4,9;;73,1;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;87,9;73,1;;;;;;;;0;38;50;North Texas;2330;AML;1,0
2744883477;982;1;1;38;52;99l7fsj6ykgbyqcb9zqqu9dgq;0;10,4;27,4;2024-11-03T01:12:58.136Z;2024-11-06T09:54:23Z;[{'id': 5345260589, 'qualifierId': 140, 'value': '32.1'}, {'id': 5345260593, 'qualifierId': 212, 'value': '22.9'}, {'id': 5345260595, 'qualifierId': 213, 'value': '6.17'}, {'id': 5345260587, 'qualifierId': 56, 'value': 'Back'}, {'id': 5345260591, 'qualifierId': 141, 'value': '23.6'}];74rnjizxzn5a0oag6sue0ja7e;C. Sainté;;;e55ecnx0hm6k3m54ncdukh34k;Pass;;;;;;;;;;6,17;;32,1;22,9;;23,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;32,1;23,6;;;;;;;;0;38;52;St. Louis City II;2332;DC;1,0
2743315319;296;43;1;38;52;dqx48fglv1l96cyrmjdod0xec;1;0,0;0,0;2024-11-03T01:12:58.382Z;2024-11-06T09:54:57Z;[{'id': 5345260843, 'qualifierId': 144, 'value': '3'}, {'id': 5336711265, 'qualifierId': 286, 'value': '0'}, {'id': 5336711263, 'qualifierId': 56, 'value': 'Center'}, {'id': 5336711355, 'qualifierId': 233, 'value': '247'}];1extjwx4b7nlpu8fm6526dsrt;M. Kidd;;;e55ecnx0hm6k3m54ncdukh34k;Deleted event;;;;;;;;;;;;;;;;;;;;;247,0;;;3,0;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;;0;38;52;North Texas;2332;MC;1,0
2743315333;247;43;1;38;52;99l7fsj6ykgbyqcb9zqqu9dgq;1;0,0;0,0;2024-11-03T01:12:58.383Z;2024-11-06T09:54:59Z;[{'id': 5345260855, 'qualifierId': 144, 'value': '7'}, {'id': 5336711331, 'qualifierId': 285, 'value': '0'}, {'id': 5336711329, 'qualifierId': 56, 'value': 'Back'}];1j010cibh247p8kjchww6ny3u;N. Gordon;;;e55ecnx0hm6k3m54ncdukh34k;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;7,0;;;;;;;;;;;;;;;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;;0;38;52;St. Louis City II;2332;DC;1,0
2744883527;980;49;1;38;55;dqx48fglv1l96cyrmjdod0xec;1;71,5;85,6;2024-11-03T01:13:01.258Z;2024-11-06T09:55:05Z;[];910fd7rfysvvfzp2s1ywna5pm;M. Wentzel;;;e55ecnx0hm6k3m54ncdukh34k;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;;0;38;55;North Texas;2335;DC;1,0
2743315357;297;1;1;38;56;dqx48fglv1l96cyrmjdod0xec;1;57,3;85,1;2024-11-03T01:13:02.127Z;2024-11-06T09:55:13Z;[{'id': 5336711485, 'qualifierId': 212, 'value': '17.0'}, {'id': 5336711481, 'qualifierId': 140, 'value': '70.0'}, {'id': 5336711479, 'qualifierId': 56, 'value': 'Center'}, {'id': 5336711483, 'qualifierId': 141, 'value': '69.5'}, {'id': 5336711487, 'qualifierId': 213, 'value': '5.61'}];910fd7rfysvvfzp2s1ywna5pm;M. Wentzel;;;e55ecnx0hm6k3m54ncdukh34k;Pass;;;;;;;;;;5,61;;70,0;17,0;;69,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;70,0;69,5;;;;;;;;0;38;56;North Texas;2336;DC;1,0
2744883561;981;43;1;38;56;dqx48fglv1l96cyrmjdod0xec;1;0,0;0,0;2024-11-03T01:13:02.286Z;2024-11-06T09:55:59Z;[{'id': 5345261599, 'qualifierId': 144, 'value': '61'}, {'id': 5345261117, 'qualifierId': 56, 'value': 'Center'}];9gswafduy82n4o6f0uk0khhck;M. Joyner;;;e55ecnx0hm6k3m54ncdukh34k;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;61,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;;0;38;56;North Texas;2336;AML;1,0
2743315359;298;61;1;38;56;dqx48fglv1l96cyrmjdod0xec;0;70,0;69,5;2024-11-03T01:13:02.470Z;2024-11-06T09:57:18Z;[{'id': 5336711493, 'qualifierId': 56, 'value': 'Center'}];9gswafduy82n4o6f0uk0khhck;M. Joyner;;;e55ecnx0hm6k3m54ncdukh34k;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;;0;38;56;North Texas;2336;AML;1,0
2743315373;248;43;1;38;57;99l7fsj6ykgbyqcb9zqqu9dgq;1;0,0;0,0;2024-11-03T01:13:03.135Z;2024-11-06T09:55:44Z;[{'id': 5345261437, 'qualifierId': 144, 'value': '12'}, {'id': 5336711569, 'qualifierId': 212, 'value': '31.7'}, {'id': 5336711567, 'qualifierId': 141, 'value': '42.2'}, {'id': 5336711571, 'qualifierId': 213, 'value': '6.27'}, {'id': 5336711563, 'qualifierId': 56, 'value': 'Back'}, {'id': 5336711565, 'qualifierId': 140, 'value': '49.5'}];1j010cibh247p8kjchww6ny3u;N. Gordon;;;e55ecnx0hm6k3m54ncdukh34k;Deleted event;;;;;;;;;;6,27;;49,5;31,7;;42,2;;;;;;;;;12,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;49,5;42,2;;;;;;;;0;38;57;St. Louis City II;2337;DC;1,0
2744883759;983;1;1;38;57;99l7fsj6ykgbyqcb9zqqu9dgq;0;20,3;42,4;2024-11-03T01:13:03.316Z;2024-11-06T09:56:58Z;[{'id': 5345262253, 'qualifierId': 56, 'value': 'Center'}, {'id': 5345262255, 'qualifierId': 140, 'value': '53.6'}, {'id': 5345262251, 'qualifierId': 157}, {'id': 5345262263, 'qualifierId': 1}, {'id': 5345262259, 'qualifierId': 212, 'value': '35.0'}, {'id': 5345262261, 'qualifierId': 213, 'value': '6.22'}, {'id': 5345262257, 'qualifierId': 141, 'value': '39.2'}];14sld3djevxpcce9co1aqxn9w;N. Norris;;;e55ecnx0hm6k3m54ncdukh34k;Pass;;;;;;;;;;6,22;;53,6;35,0;;39,2;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;53,6;39,2;;;;;;;;0;38;57;St. Louis City II;2337;MC;1,0
2743324385;320;43;1;38;58;99l7fsj6ykgbyqcb9zqqu9dgq;1;0,0;0,0;2024-11-03T01:13:04.017Z;2024-11-06T09:55:46Z;[{'id': 5336761789, 'qualifierId': 140, 'value': '22.7'}, {'id': 5345261457, 'qualifierId': 144, 'value': '1'}, {'id': 5336761793, 'qualifierId': 212, 'value': '12.2'}, {'id': 5336761787, 'qualifierId': 56, 'value': 'Back'}, {'id': 5336761791, 'qualifierId': 141, 'value': '32.5'}, {'id': 5336761795, 'qualifierId': 213, 'value': '6.17'}];74rnjizxzn5a0oag6sue0ja7e;C. Sainté;;;e55ecnx0hm6k3m54ncdukh34k;Deleted event;;;;;;;;;;6,17;;22,7;12,2;;32,5;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;22,7;32,5;;;;;;;;0;38;58;St. Louis City II;2338;DC;1,0
2743315399;299;43;1;39;0;dqx48fglv1l96cyrmjdod0xec;1;0,0;0,0;2024-11-03T01:13:06.702Z;2024-11-06T09:57:56Z;[{'id': 5336711721, 'qualifierId': 56, 'value': 'Center'}, {'id': 5336711725, 'qualifierId': 140, 'value': '58.4'}, {'id': 5336711717, 'qualifierId': 157, 'value': '0'}, {'id': 5336711733, 'qualifierId': 213, 'value': '5.79'}, {'id': 5336711731, 'qualifierId': 212, 'value': '11.8'}, {'id': 5336711735, 'qualifierId': 1, 'value': '0'}, {'id': 5336711729, 'qualifierId': 141, 'value': '54.3'}, {'id': 5345262909, 'qualifierId': 144, 'value': '1'}];9ulwk81vyj5rbz88h62i2ejv8;G. Mikina;;;e55ecnx0hm6k3m54ncdukh34k;Deleted event;;;;;;;;;;5,79;;58,4;11,8;;54,3;;0,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;58,4;54,3;;;;;;;;0;39;0;North Texas;2340;DL;1,0
