id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;matchId;type_displayName;value_Involved;value_TeamPlayerFormation;value_TeamFormation;value_Resume;value_JerseyNumber;value_Captain;value_TeamKit;value_PlayerPosition;value_DirectionOfPlay;value_KickOff;value_Length;value_Zone;value_PassEndX;value_Angle;value_PassEndY;value_Chipped;value_LongBall;value_OppositeRelatedEventId;value_Offensive;value_Defensive;value_HeadPass;value_FlickOn;value_BlockedPass;value_ShirtPull/Holding;value_Direct;value_Foul;value_FreeKickTaken;value_Assist;value_RelatedEventId;value_OutOfBoxCentre;value_IndividualPlay;value_BlockedY;value_LeftFooted;value_LowCentre;value_BlockedX;value_GkX;value_GoalmouthZ;value_GkY;value_FastBreak;value_GoalmouthY;value_Blocked;value_FirstTouch;value_Assisted;value_DefBlock;value_DeletedEventType;value_Launch;value_TakeOnSpace;value_TouchTypeControl;value_OutSwinger;value_Cross;value_Head;value_TouchTypePass;value_RegularPlay;value_RightFooted;value_Left;value_InSwinger;value_CornerTaken;value_TouchTypeClearance;value_NextEventGoalKick;value_High;value_GoalKick;value_HighRight;value_Low;value_NotVisible;value_TakeOnOvertake;value_IntendedTackleTarget;value_BlockedCross;value_LayOff;value_SwitchOfPlay;value_Shove/Push;value_NextEventThrowIn;value_ThrowIn;value_BoxCentre;value_MisHit;value_NotAssisted;value_NotPastGoalLine;value_Weak;value_PlayersCaughtOffside;value_Indirect;value_OutOfPlay;value_Right;value_BoxLeft;value_Volley;value_FromCorner;value_Hands;value_MediumGkIntervention;value_Collected;value_Standing;value_KeeperThrow;value_CloseHigh;value_Handball;value_AttemptedTackle;value_GkXTimeOfGoal;value_GoalShotGameClock;value_LowRight;value_GkYTimeOfGoal;value_GoalShotTimestamp;value_YellowCard;value_TimeWasting;value_IntentionalAssist;value_BigChance;value_LowGkIntervention;value_Sliding;value_Feet;value_ParriedDanger;value_HighLeft;value_OverArm;value_GkKickFromHands;value_Minutes;value_EndType;value_OverhitCross;value_AerialFoul;value_RecklessOffence;value_SmallBoxCentre;value_Tactical;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_LowLeft;value_Diving;value_Overrun;value_TacticalFoul;value_SmallBoxLeft;value_SavedOffLine;value_SixYardBlocked;value_LastLine;value_CaptainChange;value_ThroughBall;value_HitLeftPost;value_HitWoodwork;value_CloseLeft;value_Deflection;value_ParriedSafe;value_Stooping;value_HighClaim;value_IncorrectOutOfPlayDecision;value_Dissent;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2721383085;564;1;2;52;22;ew2zirzye0sw1txr2m33nr25y;1;69,1;70,2;2024-09-16T03:12:50.687Z;2024-09-16T03:12:55Z;[{'id': 5216784701, 'qualifierId': 56, 'value': 'Left'}, {'id': 5216784713, 'qualifierId': 213, 'value': '0.38'}, {'id': 5216784711, 'qualifierId': 212, 'value': '26.4'}, {'id': 5216784705, 'qualifierId': 140, 'value': '92.5'}, {'id': 5216784709, 'qualifierId': 141, 'value': '84.5'}];5n1wehugx0qtun8oopg2jbndg;C. Medina;;8erfvizaoa619j6ttoj2yjo4;Pass;;;;;;;;;;;26,4;;92,5;0,38;84,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;92,5;84,5;;;;;;;0;0;52;22;Vancouver Whitecaps II;3142;AMC;1,0
2721383097;565;1;2;52;27;ew2zirzye0sw1txr2m33nr25y;1;94,1;83,6;2024-09-16T03:12:55.576Z;2024-09-16T03:12:59Z;[{'id': 5216784755, 'qualifierId': 140, 'value': '77.6'}, {'id': 5216784753, 'qualifierId': 56, 'value': 'Left'}, {'id': 5216784761, 'qualifierId': 213, 'value': '2.75'}, {'id': 5216784759, 'qualifierId': 212, 'value': '18.8'}, {'id': 5216784757, 'qualifierId': 141, 'value': '94.2'}];cac9hjmdwt1gsz0qt3f6d4b2s;J. Donnery;;8erfvizaoa619j6ttoj2yjo4;Pass;;;;;;;;;;;18,8;;77,6;2,75;94,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;77,6;94,2;;;;;;;0;0;52;27;Vancouver Whitecaps II;3147;AML;1,0
2721383103;566;1;2;52;31;ew2zirzye0sw1txr2m33nr25y;1;77,6;94,2;2024-09-16T03:12:58.944Z;2024-09-16T03:13:00Z;[{'id': 5216784773, 'qualifierId': 56, 'value': 'Left'}, {'id': 5216784777, 'qualifierId': 141, 'value': '85.8'}, {'id': 5216784781, 'qualifierId': 213, 'value': '3.80'}, {'id': 5216784775, 'qualifierId': 140, 'value': '70.5'}, {'id': 5216784779, 'qualifierId': 212, 'value': '9.4'}];5n1wehugx0qtun8oopg2jbndg;C. Medina;;8erfvizaoa619j6ttoj2yjo4;Pass;;;;;;;;;;;9,4;;70,5;3,8;85,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;70,5;85,8;;;;;;;0;0;52;31;Vancouver Whitecaps II;3151;AMC;1,0
2721383111;567;1;2;52;32;ew2zirzye0sw1txr2m33nr25y;1;70,5;85,8;2024-09-16T03:12:59.943Z;2024-09-16T03:13:02Z;[{'id': 5216784813, 'qualifierId': 56, 'value': 'Left'}, {'id': 5216784817, 'qualifierId': 141, 'value': '96.8'}, {'id': 5216784815, 'qualifierId': 140, 'value': '67.8'}, {'id': 5216784819, 'qualifierId': 212, 'value': '8.0'}, {'id': 5216784821, 'qualifierId': 213, 'value': '1.93'}];1on6mxrbdqnh12s4h1y0vb3mc;E. Mendoza;;8erfvizaoa619j6ttoj2yjo4;Pass;;;;;;;;;;;8,0;;67,8;1,93;96,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;67,8;96,8;;;;;;;0;0;52;32;Vancouver Whitecaps II;3152;MC;1,0
2721383119;568;1;2;52;35;ew2zirzye0sw1txr2m33nr25y;1;63,1;96,3;2024-09-16T03:13:02.800Z;2024-09-16T03:13:05Z;[{'id': 5216784849, 'qualifierId': 56, 'value': 'Left'}, {'id': 5216784857, 'qualifierId': 213, 'value': '3.47'}, {'id': 5216784855, 'qualifierId': 212, 'value': '13.0'}, {'id': 5216784851, 'qualifierId': 140, 'value': '51.4'}, {'id': 5216784853, 'qualifierId': 141, 'value': '90.2'}];3q8dpwqkikbugz3ikwcmkbg4q;R. Ibarra;;8erfvizaoa619j6ttoj2yjo4;Pass;;;;;;;;;;;13,0;;51,4;3,47;90,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;51,4;90,2;;;;;;;0;0;52;35;Vancouver Whitecaps II;3155;DC;1,0
2721383133;569;1;2;52;37;ew2zirzye0sw1txr2m33nr25y;1;51,4;90,2;2024-09-16T03:13:05.056Z;2024-09-16T03:13:08Z;[{'id': 5216784917, 'qualifierId': 56, 'value': 'Left'}, {'id': 5216784919, 'qualifierId': 140, 'value': '67.6'}, {'id': 5216784925, 'qualifierId': 213, 'value': '0.26'}, {'id': 5216784921, 'qualifierId': 141, 'value': '96.9'}, {'id': 5216784923, 'qualifierId': 212, 'value': '17.6'}];4h8dml0qrwpqza4kqazp5dnqi;W. Eisner;;8erfvizaoa619j6ttoj2yjo4;Pass;;;;;;;;;;;17,6;;67,6;0,26;96,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;67,6;96,9;;;;;;;0;0;52;37;Vancouver Whitecaps II;3157;DC;1,0
2721383135;570;3;2;52;40;ew2zirzye0sw1txr2m33nr25y;0;74,2;96,2;2024-09-16T03:13:08.016Z;2024-09-19T20:53:40Z;[{'id': 5216784929, 'qualifierId': 56, 'value': 'Left'}, {'id': 5216784963, 'qualifierId': 233, 'value': '438'}, {'id': 5216784931, 'qualifierId': 286}, {'id': 5223548441, 'qualifierId': 464}];5n1wehugx0qtun8oopg2jbndg;C. Medina;;8erfvizaoa619j6ttoj2yjo4;Take On;;;;;;;;;;;;;;;;;;438,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;0;0;52;40;Vancouver Whitecaps II;3160;AMC;1,0
2721383141;438;7;2;52;40;eo64tqkioegeb09iice2hf8bt;1;25,8;3,8;2024-09-16T03:13:08.017Z;2024-09-19T20:53:56Z;[{'id': 5223548997, 'qualifierId': 383}, {'id': 5216784959, 'qualifierId': 233, 'value': '570'}, {'id': 5216784947, 'qualifierId': 56, 'value': 'Back'}, {'id': 5216784951, 'qualifierId': 285}];441plehxckmdj5gb2mr6y8ne2;E. Goldthorp;;8erfvizaoa619j6ttoj2yjo4;Tackle;;;;;;;;;;;;;;;;;;570,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;;;;;;;;;0;0;52;40;The Town;3160;MR;1,0
2721383145;439;49;2;52;42;eo64tqkioegeb09iice2hf8bt;1;18,0;6,0;2024-09-16T03:13:10.148Z;2024-09-16T03:13:10Z;[];441plehxckmdj5gb2mr6y8ne2;E. Goldthorp;;8erfvizaoa619j6ttoj2yjo4;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;;;;;;;;;0;0;52;42;The Town;3162;MR;1,0
2721383149;440;1;2;52;42;eo64tqkioegeb09iice2hf8bt;1;18,0;6,0;2024-09-16T03:13:10.484Z;2024-09-16T03:13:11Z;[{'id': 5216784975, 'qualifierId': 56, 'value': 'Back'}, {'id': 5216784979, 'qualifierId': 141, 'value': '19.2'}, {'id': 5216784983, 'qualifierId': 213, 'value': '2.26'}, {'id': 5216784981, 'qualifierId': 212, 'value': '11.7'}, {'id': 5216784977, 'qualifierId': 140, 'value': '10.9'}];441plehxckmdj5gb2mr6y8ne2;E. Goldthorp;;8erfvizaoa619j6ttoj2yjo4;Pass;;;;;;;;;;;11,7;;10,9;2,26;19,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;10,9;19,2;;;;;;;0;0;52;42;The Town;3162;MR;1,0
2721383163;441;1;2;52;43;eo64tqkioegeb09iice2hf8bt;0;10,9;19,2;2024-09-16T03:13:11.716Z;2024-09-16T03:13:14Z;[{'id': 5216785037, 'qualifierId': 141, 'value': '6.2'}, {'id': 5216785031, 'qualifierId': 157}, {'id': 5216785033, 'qualifierId': 56, 'value': 'Right'}, {'id': 5216785039, 'qualifierId': 212, 'value': '52.5'}, {'id': 5216785035, 'qualifierId': 140, 'value': '60.2'}, {'id': 5216785043, 'qualifierId': 1}, {'id': 5216785041, 'qualifierId': 213, 'value': '6.11'}];57yplpr6jgwlqoon231ydqp04;I. Mathe;;8erfvizaoa619j6ttoj2yjo4;Pass;;;;;;;;;;;52,5;;60,2;6,11;6,2;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;60,2;6,2;;;;;;;0;0;52;43;The Town;3163;DR;1,0
2721383165;571;49;2;52;47;ew2zirzye0sw1txr2m33nr25y;1;37,1;97,1;2024-09-16T03:13:15.295Z;2024-09-16T03:13:15Z;[];4h8dml0qrwpqza4kqazp5dnqi;W. Eisner;;8erfvizaoa619j6ttoj2yjo4;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;0;0;52;47;Vancouver Whitecaps II;3167;DC;1,0
