id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamPlayerFormation;value_TeamKit;value_TeamFormation;value_Resume;value_JerseyNumber;value_PlayerPosition;value_Involved;value_Captain;value_DirectionOfPlay;value_KickOff;value_PassEndY;value_Angle;value_Length;value_Zone;value_PassEndX;value_TouchTypeControl;value_OppositeRelatedEventId;value_Defensive;value_TakeOnSpace;value_Offensive;value_Chipped;value_LongBall;value_Assist;value_LowLeft;value_GkX;value_GkY;value_RightFooted;value_Blocked;value_RegularPlay;value_Assisted;value_BlockedX;value_BlockedY;value_RelatedEventId;value_GoalmouthZ;value_GoalmouthY;value_IndividualPlay;value_OutOfBoxCentre;value_DefBlock;value_TakeOnOvertake;value_OutOfPlay;value_TouchTypeClearance;value_NextEventThrowIn;value_ThrowIn;value_Launch;value_HeadPass;value_LowGkIntervention;value_KeeperThrow;value_IntendedTackleTarget;value_ShirtPull/Holding;value_Direct;value_Foul;value_FreeKickTaken;value_OutSwinger;value_Cross;value_AttemptedTackle;value_DeletedEventType;value_NextEventGoalKick;value_GoalKick;value_High;value_IntentionalAssist;value_BoxCentre;value_BigChance;value_LowCentre;value_LeftFooted;value_FirstTouch;value_SixYardBlocked;value_Left;value_InSwinger;value_CornerTaken;value_HighClaim;value_HighGkIntervention;value_BlockedPass;value_TouchTypePass;value_FastBreak;value_Right;value_FromCorner;value_Head;value_Shove/Push;value_LayOff;value_Low;value_CloseRightAndHigh;value_BoxRight;value_NotVisible;value_Volley;value_HighRight;value_BoxDeepRight;value_Caught;value_MediumGkIntervention;value_Hands;value_Diving;value_OverArm;value_PullBack;value_ParriedDanger;value_Feet;value_BlockedClearance;value_GkHoof;value_BlockedCross;value_ThroughBall;value_Standing;value_Stooping;value_ParriedSafe;value_AerialFoul;value_SavedOffLine;value_LastLine;value_NotAssisted;value_HitBar;value_BoxLeft;value_HitWoodwork;value_GkXTimeOfGoal;value_FantasyAssistType;value_FantasyAssistedBy;value_GoalShotGameClock;value_FantasyAssistId;value_LowRight;value_SmallBoxRight;value_GoalShotTimestamp;value_GkYTimeOfGoal;value_FantasyAssistTeam;value_YellowCard;value_ExcessiveCelebration;value_SwitchOfPlay;value_BlockByHand;value_Penalty;value_PenaltyTakerId;value_Handball;value_Second(2Nd)OppositeRelatedEventId;value_CausingPlayer;value_Scored;value_Minutes;value_CloseHigh;value_FlickOn;value_EndType;value_TimeWasting;value_PlayersCaughtOffside;value_Indirect;value_Overrun;value_Defensive1V1;value_RecklessOffence;value_OverhitCross;value_HighLeft;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_GkKickFromHands;value_Strong;value_OtherBodyPart;value_CloseRight;value_Collected;value_SwerveLeft;value_35Centre;value_TacticalFoul;value_Unchallenged;value_CaptainChange;value_FairPlay;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2732080287;133;1;1;13;34;dqx48fglv1l96cyrmjdod0xec;1;52,6;51,5;2024-10-06T20:17:13.450Z;2024-10-06T20:17:20Z;[{'id': 5275286849, 'qualifierId': 212, 'value': '14.9'}, {'id': 5275286843, 'qualifierId': 56, 'value': 'Center'}, {'id': 5275286845, 'qualifierId': 140, 'value': '53.8'}, {'id': 5275286851, 'qualifierId': 213, 'value': '1.49'}, {'id': 5275286847, 'qualifierId': 141, 'value': '73.3'}];9ulwk81vyj5rbz88h62i2ejv8;G. Mikina;;;oimowmhzqaol8ltvcl2tfdas;Pass;;;;;;;;;;;73,3;1,49;14,9;;53,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;53,8;73,3;;;;;;;;0;13;34;Tacoma Defiance;814;DL;1,0
2732080309;134;1;1;13;41;dqx48fglv1l96cyrmjdod0xec;1;57,8;33,7;2024-10-06T20:17:20.266Z;2024-10-06T20:17:22Z;[{'id': 5275286969, 'qualifierId': 141, 'value': '1.4'}, {'id': 5275286971, 'qualifierId': 212, 'value': '24.8'}, {'id': 5275286973, 'qualifierId': 213, 'value': '5.20'}, {'id': 5275286965, 'qualifierId': 56, 'value': 'Right'}, {'id': 5275286967, 'qualifierId': 140, 'value': '68.8'}];910fd7rfysvvfzp2s1ywna5pm;M. Wentzel;;;oimowmhzqaol8ltvcl2tfdas;Pass;;;;;;;;;;;1,4;5,2;24,8;;68,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;68,8;1,4;;;;;;;;0;13;41;Tacoma Defiance;821;DC;1,0
2732080393;135;1;1;13;42;dqx48fglv1l96cyrmjdod0xec;0;68,8;1,7;2024-10-06T20:17:22.042Z;2024-10-06T20:17:34Z;[{'id': 5275287467, 'qualifierId': 213, 'value': '0.26'}, {'id': 5275287459, 'qualifierId': 56, 'value': 'Right'}, {'id': 5275287465, 'qualifierId': 212, 'value': '35.1'}, {'id': 5275287463, 'qualifierId': 141, 'value': '15.0'}, {'id': 5275287461, 'qualifierId': 140, 'value': '100.0'}, {'id': 5275287469, 'qualifierId': 1}];2dqtrnq0k1fphyw71yh41gvtg;T. Pearce;;;oimowmhzqaol8ltvcl2tfdas;Pass;;;;;;;;;;;15,0;0,26;35,1;;100,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;100,0;15,0;;;;;;;;0;13;42;Tacoma Defiance;822;DR;1,0
2732080413;136;5;1;13;49;dqx48fglv1l96cyrmjdod0xec;0;100,6;16,4;2024-10-06T20:17:28.689Z;2024-10-06T20:53:38Z;[{'id': 5275287625, 'qualifierId': 346}, {'id': 5275287623, 'qualifierId': 56, 'value': 'Right'}, {'id': 5275289317, 'qualifierId': 233, 'value': '158'}];e9jko5f45qmjw3va7cp05l5w4;Hosei Kijima;;;oimowmhzqaol8ltvcl2tfdas;Out;;;;;;;;;;;;;;;;;158,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;;0;13;49;Tacoma Defiance;829;AMC;1,0
2732080711;158;5;1;13;49;5icuo8utnztpsd9l03gdd68dl;1;-0,6;83,6;2024-10-06T20:17:28.689Z;2024-10-06T20:53:38Z;[{'id': 5275289253, 'qualifierId': 346}, {'id': 5275289287, 'qualifierId': 233, 'value': '136'}, {'id': 5275289251, 'qualifierId': 56, 'value': 'Back'}];chiwsyjdyk4sn4vxqu9mdr0x6;Braudílio Rodrigues;;;oimowmhzqaol8ltvcl2tfdas;Out;;;;;;;;;;;;;;;;;136,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;;0;13;49;St. Louis City II;829;AML;1,0
2732080427;137;43;1;13;50;dqx48fglv1l96cyrmjdod0xec;1;0,0;0,0;2024-10-06T20:17:29.524Z;2024-10-06T20:17:31Z;[{'id': 5275287761, 'qualifierId': 144, 'value': '5'}, {'id': 5275287691, 'qualifierId': 346, 'value': '0'}, {'id': 5275287689, 'qualifierId': 56, 'value': 'Right'}];e9jko5f45qmjw3va7cp05l5w4;Hosei Kijima;;;oimowmhzqaol8ltvcl2tfdas;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5,0;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;;0;13;50;Tacoma Defiance;830;AMC;1,0
2732080759;159;1;1;14;10;5icuo8utnztpsd9l03gdd68dl;1;5,2;49,9;2024-10-06T20:17:49.595Z;2024-10-06T20:17:53Z;[{'id': 5275289575, 'qualifierId': 237}, {'id': 5275289571, 'qualifierId': 213, 'value': '0.96'}, {'id': 5275289569, 'qualifierId': 212, 'value': '25.8'}, {'id': 5275289567, 'qualifierId': 141, 'value': '80.9'}, {'id': 5275289561, 'qualifierId': 124}, {'id': 5275289563, 'qualifierId': 56, 'value': 'Back'}, {'id': 5275289565, 'qualifierId': 140, 'value': '19.3'}];bdrs643l8uzj01plxa25wncdm;J. Castro;;;oimowmhzqaol8ltvcl2tfdas;Pass;;;;;;;;;;;80,9;0,96;25,8;;19,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;19,3;80,9;;;;;;;;0;14;10;St. Louis City II;850;GK;1,0
2732080785;160;1;1;14;13;5icuo8utnztpsd9l03gdd68dl;1;22,4;80,9;2024-10-06T20:17:52.939Z;2024-10-06T20:17:54Z;[{'id': 5275289741, 'qualifierId': 212, 'value': '19.3'}, {'id': 5275289737, 'qualifierId': 141, 'value': '96.6'}, {'id': 5275289729, 'qualifierId': 56, 'value': 'Back'}, {'id': 5275289747, 'qualifierId': 213, 'value': '0.59'}, {'id': 5275289733, 'qualifierId': 140, 'value': '37.7'}];8khtu1w0lp1f5d5t4zmfxiei;S. Kitahara;;;oimowmhzqaol8ltvcl2tfdas;Pass;;;;;;;;;;;96,6;0,59;19,3;;37,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;37,7;96,6;;;;;;;;0;14;13;St. Louis City II;853;MC;1,0
2732080813;161;50;1;14;17;5icuo8utnztpsd9l03gdd68dl;1;41,0;97,4;2024-10-06T20:17:56.440Z;2024-10-06T20:56:46Z;[{'id': 5275289885, 'qualifierId': 286}, {'id': 5275289883, 'qualifierId': 56, 'value': 'Back'}, {'id': 5275289923, 'qualifierId': 233, 'value': '138'}];3007iihmvmlzgpgtxri3v3hg4;B. Bowen;;;oimowmhzqaol8ltvcl2tfdas;Dispossessed;;;;;;;;;;;;;;;;;138,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;;0;14;17;St. Louis City II;857;DC;1,0
2732080805;138;7;1;14;17;dqx48fglv1l96cyrmjdod0xec;0;59,0;2,6;2024-10-06T20:17:56.441Z;2024-10-11T08:55:01Z;[{'id': 5275289913, 'qualifierId': 233, 'value': '161'}, {'id': 5275289853, 'qualifierId': 285}, {'id': 5275289851, 'qualifierId': 56, 'value': 'Right'}, {'id': 5280889003, 'qualifierId': 384}];632mpv8dpnxjm69f8ip1e4l5g;D. Armstrong;;;oimowmhzqaol8ltvcl2tfdas;Tackle;;;;;;;;;;;;;;;;;161,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;;0;14;17;Tacoma Defiance;857;AMR;1,0
2732081227;165;1;1;14;19;5icuo8utnztpsd9l03gdd68dl;1;51,7;97,1;2024-10-06T20:17:58.298Z;2024-10-06T20:18:27Z;[{'id': 5275292427, 'qualifierId': 141, 'value': '86.6'}, {'id': 5275292431, 'qualifierId': 213, 'value': '5.05'}, {'id': 5275292429, 'qualifierId': 212, 'value': '7.6'}, {'id': 5275292425, 'qualifierId': 140, 'value': '54.1'}, {'id': 5275292423, 'qualifierId': 56, 'value': 'Left'}];chiwsyjdyk4sn4vxqu9mdr0x6;Braudílio Rodrigues;;;oimowmhzqaol8ltvcl2tfdas;Pass;;;;;;;;;;;86,6;5,05;7,6;;54,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;54,1;86,6;;;;;;;;0;14;19;St. Louis City II;859;AML;1,0
2732081525;143;83;1;14;21;dqx48fglv1l96cyrmjdod0xec;0;39,4;31,3;2024-10-06T20:18:00.802Z;2024-10-06T20:56:53Z;[{'id': 5275294689, 'qualifierId': 399, 'value': '3007iihmvmlzgpgtxri3v3hg4'}];632mpv8dpnxjm69f8ip1e4l5g;D. Armstrong;;;oimowmhzqaol8ltvcl2tfdas;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;;0;14;21;Tacoma Defiance;861;AMR;1,0
2732080983;162;1;1;14;24;5icuo8utnztpsd9l03gdd68dl;1;63,5;53,3;2024-10-06T20:18:03.147Z;2024-10-06T20:18:17Z;[{'id': 5275290869, 'qualifierId': 140, 'value': '88.5'}, {'id': 5275290871, 'qualifierId': 141, 'value': '33.7'}, {'id': 5275290875, 'qualifierId': 213, 'value': '5.81'}, {'id': 5275290873, 'qualifierId': 212, 'value': '29.4'}, {'id': 5275291683, 'qualifierId': 210, 'value': '13'}, {'id': 5275291685, 'qualifierId': 154}, {'id': 5275290867, 'qualifierId': 56, 'value': 'Center'}];3007iihmvmlzgpgtxri3v3hg4;B. Bowen;1,0;;oimowmhzqaol8ltvcl2tfdas;Pass;;;;;;;;;;;33,7;5,81;29,4;;88,5;;;;;;;;13,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;88,5;33,7;;;;;;;;0;14;24;St. Louis City II;864;DC;1,0
2732080995;163;13;1;14;26;5icuo8utnztpsd9l03gdd68dl;1;92,3;32,7;2024-10-06T20:18:05.251Z;2024-10-06T20:27:09Z;[{'id': 5275291727, 'qualifierId': 154}, {'id': 5275291203, 'qualifierId': 20}, {'id': 5275291725, 'qualifierId': 29}, {'id': 5275291733, 'qualifierId': 102, 'value': '41.8'}, {'id': 5275290953, 'qualifierId': 22}, {'id': 5275291729, 'qualifierId': 55, 'value': '162'}, {'id': 5275291741, 'qualifierId': 231, 'value': '45.7'}, {'id': 5275291739, 'qualifierId': 230, 'value': '98.2'}, {'id': 5275291723, 'qualifierId': 87}, {'id': 5275290957, 'qualifierId': 56, 'value': 'Center'}, {'id': 5275291735, 'qualifierId': 103, 'value': '45.8'}, {'id': 5275290955, 'qualifierId': 63}, {'id': 5275291737, 'qualifierId': 328}];e5oov2tctv9yrbh5uldfyrey2;D. Teves;;;oimowmhzqaol8ltvcl2tfdas;Miss;;;;;;;;;;;;;;;;;;;;;;;;;98,2;45,7;1,0;;1,0;1,0;;;162,0;45,8;41,8;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;1,0;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;41,8;45.8;162,0;3007iihmvmlzgpgtxri3v3hg4;;0;14;26;St. Louis City II;866;AMR;1,0
2732081249;139;5;1;14;27;dqx48fglv1l96cyrmjdod0xec;1;-0,4;57,4;2024-10-06T20:18:06.194Z;2024-10-06T20:53:38Z;[{'id': 5275292553, 'qualifierId': 56, 'value': 'Back'}, {'id': 5275292555, 'qualifierId': 346}, {'id': 5275292569, 'qualifierId': 233, 'value': '164'}];cnskozf15ladiqa70l9uo920a;S. Pidro;;;oimowmhzqaol8ltvcl2tfdas;Out;;;;;;;;;;;;;;;;;164,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;;0;14;27;Tacoma Defiance;867;DC;1,0
2732080997;164;5;1;14;27;5icuo8utnztpsd9l03gdd68dl;0;100,4;42,6;2024-10-06T20:18:06.194Z;2024-10-06T20:53:38Z;[{'id': 5275290991, 'qualifierId': 346}, {'id': 5275292585, 'qualifierId': 233, 'value': '139'}, {'id': 5275290989, 'qualifierId': 56, 'value': 'Center'}];e5oov2tctv9yrbh5uldfyrey2;D. Teves;;;oimowmhzqaol8ltvcl2tfdas;Out;;;;;;;;;;;;;;;;;139,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;;0;14;27;St. Louis City II;867;AMR;1,0
2732081319;140;1;1;14;49;dqx48fglv1l96cyrmjdod0xec;1;5,2;49,9;2024-10-06T20:18:29.081Z;2024-10-06T20:18:33Z;[{'id': 5275293011, 'qualifierId': 141, 'value': '69.4'}, {'id': 5275293009, 'qualifierId': 140, 'value': '6.4'}, {'id': 5275293017, 'qualifierId': 212, 'value': '13.3'}, {'id': 5275293023, 'qualifierId': 237}, {'id': 5275293005, 'qualifierId': 124}, {'id': 5275293019, 'qualifierId': 213, 'value': '1.48'}, {'id': 5275293007, 'qualifierId': 56, 'value': 'Back'}];brbc088u7sq9wh9d9gkonn5gq;C. Olivares;;;oimowmhzqaol8ltvcl2tfdas;Pass;;;;;;;;;;;69,4;1,48;13,3;;6,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;6,4;69,4;;;;;;;;0;14;49;Tacoma Defiance;889;GK;1,0
2732081373;141;1;1;14;54;dqx48fglv1l96cyrmjdod0xec;1;10,1;63,6;2024-10-06T20:18:33.273Z;2024-10-06T20:18:38Z;[{'id': 5275293377, 'qualifierId': 157}, {'id': 5275293389, 'qualifierId': 1}, {'id': 5275293379, 'qualifierId': 56, 'value': 'Center'}, {'id': 5275293387, 'qualifierId': 213, 'value': '0.11'}, {'id': 5275293381, 'qualifierId': 140, 'value': '69.2'}, {'id': 5275293385, 'qualifierId': 212, 'value': '62.4'}, {'id': 5275293383, 'qualifierId': 141, 'value': '73.6'}];910fd7rfysvvfzp2s1ywna5pm;M. Wentzel;;;oimowmhzqaol8ltvcl2tfdas;Pass;;;;;;;;;;;73,6;0,11;62,4;;69,2;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;69,2;73,6;;;;;;;;0;14;54;Tacoma Defiance;894;DC;1,0
2732081379;142;61;1;14;58;dqx48fglv1l96cyrmjdod0xec;0;66,5;74,1;2024-10-06T20:18:38.065Z;2024-10-06T20:18:38Z;[{'id': 5275293421, 'qualifierId': 56, 'value': 'Center'}];5jigl7kp5d2i5ws1602jm7n1m;J. Klein;;;oimowmhzqaol8ltvcl2tfdas;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;;0;14;58;Tacoma Defiance;898;AML;1,0
2732081397;166;1;1;14;59;5icuo8utnztpsd9l03gdd68dl;1;32,8;40,7;2024-10-06T20:18:38.282Z;2024-10-06T20:18:40Z;[{'id': 5275293539, 'qualifierId': 140, 'value': '29.1'}, {'id': 5275293545, 'qualifierId': 213, 'value': '1.89'}, {'id': 5275293543, 'qualifierId': 212, 'value': '12.5'}, {'id': 5275293541, 'qualifierId': 141, 'value': '58.1'}, {'id': 5275293537, 'qualifierId': 56, 'value': 'Back'}];e1e506479mqo8j3geie6amuj8;S. Hawkins;;;oimowmhzqaol8ltvcl2tfdas;Pass;;;;;;;;;;;58,1;1,89;12,5;;29,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;29,1;58,1;;;;;;;;0;14;59;St. Louis City II;899;DL;1,0
2732081401;167;49;1;15;0;5icuo8utnztpsd9l03gdd68dl;1;30,6;58,7;2024-10-06T20:18:39.867Z;2024-10-06T20:18:40Z;[];e2t6sxwsa5ll4zvsxh96512zu;E. Katsaros;;;oimowmhzqaol8ltvcl2tfdas;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;;0;15;0;St. Louis City II;900;DC;1,0
2732081467;168;1;1;15;3;5icuo8utnztpsd9l03gdd68dl;1;31,6;57,6;2024-10-06T20:18:42.794Z;2024-10-06T20:18:45Z;[{'id': 5275293979, 'qualifierId': 56, 'value': 'Back'}, {'id': 5275293987, 'qualifierId': 213, 'value': '3.73'}, {'id': 5275293985, 'qualifierId': 212, 'value': '12.3'}, {'id': 5275293983, 'qualifierId': 141, 'value': '47.5'}, {'id': 5275293981, 'qualifierId': 140, 'value': '21.9'}];e2t6sxwsa5ll4zvsxh96512zu;E. Katsaros;;;oimowmhzqaol8ltvcl2tfdas;Pass;;;;;;;;;;;47,5;3,73;12,3;;21,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;21,9;47,5;;;;;;;;0;15;3;St. Louis City II;903;DC;1,0
2732081499;169;1;1;15;6;5icuo8utnztpsd9l03gdd68dl;1;23,1;47,0;2024-10-06T20:18:45.178Z;2024-10-06T20:18:48Z;[{'id': 5275294201, 'qualifierId': 213, 'value': '6.25'}, {'id': 5275294199, 'qualifierId': 212, 'value': '12.8'}, {'id': 5275294193, 'qualifierId': 56, 'value': 'Back'}, {'id': 5275294195, 'qualifierId': 140, 'value': '35.3'}, {'id': 5275294197, 'qualifierId': 141, 'value': '46.4'}];e1e506479mqo8j3geie6amuj8;S. Hawkins;;;oimowmhzqaol8ltvcl2tfdas;Pass;;;;;;;;;;;46,4;6,25;12,8;;35,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;35,3;46,4;;;;;;;;0;15;6;St. Louis City II;906;DL;1,0
2732081537;170;1;1;15;9;5icuo8utnztpsd9l03gdd68dl;1;40,1;37,9;2024-10-06T20:18:48.411Z;2024-10-06T20:18:51Z;[{'id': 5275294429, 'qualifierId': 140, 'value': '51.4'}, {'id': 5275294435, 'qualifierId': 213, 'value': '5.45'}, {'id': 5275294433, 'qualifierId': 212, 'value': '17.6'}, {'id': 5275294431, 'qualifierId': 141, 'value': '18.8'}, {'id': 5275294427, 'qualifierId': 56, 'value': 'Right'}];ez0t0pl5qxy0sa3zp1l77sjro;S. Brunell;;;oimowmhzqaol8ltvcl2tfdas;Pass;;;;;;;;;;;18,8;5,45;17,6;;51,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;51,4;18,8;;;;;;;;0;15;9;St. Louis City II;909;MC;1,0
