teamId;teamName;shortName;officialName;code;field;country;matchId;scores.halftime;scores.fulltime
iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;Rapids II;Colorado Rapids 2;COL;home;USA;cmlvu1bqm5mobbsjz1xat2jv8;0;1
d0c07im4a6oj8qa7f1zlt3pqs;Austin II;Austin II;Austin FC II;ATX;away;USA;cmlvu1bqm5mobbsjz1xat2jv8;1;2
