id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamPlayerFormation;value_TeamFormation;value_Involved;value_PlayerPosition;value_TeamKit;value_Captain;value_JerseyNumber;value_Resume;value_DirectionOfPlay;value_KickOff;value_PassEndX;value_Angle;value_Length;value_PassEndY;value_Zone;value_Launch;value_LongBall;value_HeadPass;value_OppositeRelatedEventId;value_NextEventThrowIn;value_ThrowIn;value_LayOff;value_Chipped;value_IntentionalAssist;value_Assist;value_Cross;value_LeftFooted;value_GkX;value_RegularPlay;value_FirstTouch;value_BigChance;value_GkY;value_SmallBoxCentre;value_Assisted;value_High;value_RelatedEventId;value_GoalmouthY;value_GoalmouthZ;value_RightFooted;value_BlockedX;value_BlockedY;value_Blocked;value_NotAssisted;value_BoxCentre;value_LowCentre;value_DefBlock;value_Right;value_CornerTaken;value_OutSwinger;value_Defensive;value_Offensive;value_NotVisible;value_Head;value_FlickOn;value_Direct;value_Foul;value_AttemptedTackle;value_DeletedEventType;value_FreeKickTaken;value_SetPiece;value_PlayersCaughtOffside;value_Indirect;value_IntendedTackleTarget;value_SwitchOfPlay;value_BlockedPass;value_GoalShotGameClock;value_GoalShotTimestamp;value_LowLeft;value_AerialFoul;value_ShirtPull/Holding;value_Handball;value_BlockedCross;value_OverArm;value_KeeperThrow;value_RecklessOffence;value_YellowCard;value_IndividualPlay;value_Deflection;value_OutOfBoxDeepLeft;value_ParriedDanger;value_Diving;value_BoxRight;value_NextEventGoalKick;value_Low;value_GoalKick;value_OutOfPlay;value_OutOfBoxCentre;value_Standing;value_Collected;value_Hands;value_GkHoof;value_PullBack;value_BoxLeft;value_ParriedSafe;value_Left;value_InSwinger;value_Overrun;value_GkKickFromHands;value_Minutes;value_EndType;value_Tactical;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_SixYardBlocked;value_Volley;value_FromCorner;value_IncorrectOutOfPlayDecision;value_OtherReason;value_AdvantagePlayed;value_OtherObstacle;value_CloseHigh;value_Injury;value_InjuredPlayerId;value_HighCentre;value_BoxDeepRight;value_HighRight;value_2NdAssist;value_2NdRelatedEventId;value_2NdAssisted;value_CloseLeft;value_Shove/Push;value_HighClaim;value_GoesToExtraTime;value_Tap;value_TacticalFoul;value_KeeperTouched;value_TimeWasting;value_CaptainChange;value_SecondYellow;value_NotPastGoalLine;value_BlockedClearance;value_1On1;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2740477629;212;1;1;26;24;ew2zirzye0sw1txr2m33nr25y;1;60,2;26,7;2024-10-27T21:30:07.792Z;2024-10-27T21:30:09Z;[{'id': 5321204199, 'qualifierId': 140, 'value': '55.1'}, {'id': 5321204205, 'qualifierId': 213, 'value': '4.00'}, {'id': 5321204201, 'qualifierId': 141, 'value': '17.6'}, {'id': 5321204197, 'qualifierId': 56, 'value': 'Right'}, {'id': 5321204203, 'qualifierId': 212, 'value': '8.2'}];4h8dml0qrwpqza4kqazp5dnqi;W. Eisner;;;ciiw2updoxy6sc5s6bpaetul0;Pass;;;;;;;;;;;55,1;4,0;8,2;17,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;55,1;17,6;;;;;;;0;0;26;24;St. Louis City II;1584;DR;1,0
2740477649;213;1;1;26;25;ew2zirzye0sw1txr2m33nr25y;1;54,9;17,3;2024-10-27T21:30:09.519Z;2024-10-27T21:30:10Z;[{'id': 5321204283, 'qualifierId': 56, 'value': 'Back'}, {'id': 5321204289, 'qualifierId': 212, 'value': '12.7'}, {'id': 5321204291, 'qualifierId': 213, 'value': '2.69'}, {'id': 5321204285, 'qualifierId': 140, 'value': '44.0'}, {'id': 5321204287, 'qualifierId': 141, 'value': '25.5'}];dhrxi7hj8xh15ky7q6u5wqi5m;B. Leroux;;;ciiw2updoxy6sc5s6bpaetul0;Pass;;;;;;;;;;;44,0;2,69;12,7;25,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;44,0;25,5;;;;;;;0;0;26;25;St. Louis City II;1585;MC;1,0
2740477721;214;1;1;26;26;ew2zirzye0sw1txr2m33nr25y;1;44,0;25,5;2024-10-27T21:30:10.511Z;2024-10-27T21:30:15Z;[{'id': 5321204729, 'qualifierId': 213, 'value': '0.27'}, {'id': 5321204723, 'qualifierId': 140, 'value': '56.0'}, {'id': 5321204725, 'qualifierId': 141, 'value': '30.7'}, {'id': 5321204727, 'qualifierId': 212, 'value': '13.1'}, {'id': 5321204721, 'qualifierId': 56, 'value': 'Center'}];dqa88ma3jbk33lsyzo45uy2cq;A. Cano;;;ciiw2updoxy6sc5s6bpaetul0;Pass;;;;;;;;;;;56,0;0,27;13,1;30,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;56,0;30,7;;;;;;;0;0;26;26;St. Louis City II;1586;DL;1,0
2740477739;215;1;1;26;31;ew2zirzye0sw1txr2m33nr25y;1;55,7;30,1;2024-10-27T21:30:15.423Z;2024-10-27T21:30:17Z;[{'id': 5321204831, 'qualifierId': 141, 'value': '20.3'}, {'id': 5321204835, 'qualifierId': 213, 'value': '4.84'}, {'id': 5321204827, 'qualifierId': 56, 'value': 'Right'}, {'id': 5321204829, 'qualifierId': 140, 'value': '56.5'}, {'id': 5321204833, 'qualifierId': 212, 'value': '6.7'}];4h8dml0qrwpqza4kqazp5dnqi;W. Eisner;;;ciiw2updoxy6sc5s6bpaetul0;Pass;;;;;;;;;;;56,5;4,84;6,7;20,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;56,5;20,3;;;;;;;0;0;26;31;St. Louis City II;1591;DR;1,0
2740477757;216;1;1;26;33;ew2zirzye0sw1txr2m33nr25y;1;56,5;20,3;2024-10-27T21:30:17.039Z;2024-10-27T21:30:18Z;[{'id': 5321204939, 'qualifierId': 141, 'value': '34.5'}, {'id': 5321204937, 'qualifierId': 140, 'value': '56.7'}, {'id': 5321204941, 'qualifierId': 212, 'value': '9.7'}, {'id': 5321204935, 'qualifierId': 56, 'value': 'Center'}, {'id': 5321204943, 'qualifierId': 213, 'value': '1.55'}];dhrxi7hj8xh15ky7q6u5wqi5m;B. Leroux;;;ciiw2updoxy6sc5s6bpaetul0;Pass;;;;;;;;;;;56,7;1,55;9,7;34,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;56,7;34,5;;;;;;;0;0;26;33;St. Louis City II;1593;MC;1,0
2740477775;217;1;1;26;34;ew2zirzye0sw1txr2m33nr25y;1;56,7;34,5;2024-10-27T21:30:17.904Z;2024-10-27T21:30:19Z;[{'id': 5321205049, 'qualifierId': 56, 'value': 'Back'}, {'id': 5321205053, 'qualifierId': 141, 'value': '56.3'}, {'id': 5321205057, 'qualifierId': 213, 'value': '2.17'}, {'id': 5321205055, 'qualifierId': 212, 'value': '17.9'}, {'id': 5321205051, 'qualifierId': 140, 'value': '47.1'}];4h8dml0qrwpqza4kqazp5dnqi;W. Eisner;;;ciiw2updoxy6sc5s6bpaetul0;Pass;;;;;;;;;;;47,1;2,17;17,9;56,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;47,1;56,3;;;;;;;0;0;26;34;St. Louis City II;1594;DR;1,0
2740477859;218;1;1;26;36;ew2zirzye0sw1txr2m33nr25y;1;47,3;56,3;2024-10-27T21:30:19.584Z;2024-10-27T21:30:24Z;[{'id': 5321205425, 'qualifierId': 155}, {'id': 5321205427, 'qualifierId': 56, 'value': 'Right'}, {'id': 5321205437, 'qualifierId': 213, 'value': '5.72'}, {'id': 5321205431, 'qualifierId': 141, 'value': '18.8'}, {'id': 5321205433, 'qualifierId': 212, 'value': '47.4'}, {'id': 5321205439, 'qualifierId': 1}, {'id': 5321205429, 'qualifierId': 140, 'value': '85.4'}];79z5vt08ga8prn33vi2a260kq;C. Walls;;;ciiw2updoxy6sc5s6bpaetul0;Pass;;;;;;;;;;;85,4;5,72;47,4;18,8;;;1,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;85,4;18,8;;;;;;;0;0;26;36;St. Louis City II;1596;DC;1,0
2740477871;219;61;1;26;40;ew2zirzye0sw1txr2m33nr25y;0;85,9;19,4;2024-10-27T21:30:23.967Z;2024-10-27T22:04:35Z;[{'id': 5321205487, 'qualifierId': 56, 'value': 'Right'}];au9595t3oo0zbzexhr01ts0h6;W. Richmond;;;ciiw2updoxy6sc5s6bpaetul0;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;0;0;26;40;St. Louis City II;1600;FWR;1,0
2740477953;224;52;1;26;44;dqx48fglv1l96cyrmjdod0xec;1;2,4;56,0;2024-10-27T21:30:28.419Z;2024-10-27T21:30:28Z;[];brbc088u7sq9wh9d9gkonn5gq;C. Olivares;;;ciiw2updoxy6sc5s6bpaetul0;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;0;0;26;44;The Town;1604;GK;1,0
2740478231;225;80;1;27;3;dqx48fglv1l96cyrmjdod0xec;0;12,2;52,5;2024-10-27T21:30:46.916Z;2024-10-27T21:30:47Z;[];brbc088u7sq9wh9d9gkonn5gq;C. Olivares;;;ciiw2updoxy6sc5s6bpaetul0;Drop of Ball;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;0;0;27;3;The Town;1623;GK;1,0
2740478373;226;1;1;27;7;dqx48fglv1l96cyrmjdod0xec;0;23,2;40,4;2024-10-27T21:30:50.691Z;2024-10-27T21:30:55Z;[{'id': 5321208147, 'qualifierId': 198}, {'id': 5321208145, 'qualifierId': 157}, {'id': 5321208151, 'qualifierId': 140, 'value': '83.1'}, {'id': 5321208157, 'qualifierId': 213, 'value': '6.16'}, {'id': 5321208155, 'qualifierId': 212, 'value': '63.4'}, {'id': 5321208159, 'qualifierId': 1}, {'id': 5321208153, 'qualifierId': 141, 'value': '28.6'}, {'id': 5321208149, 'qualifierId': 56, 'value': 'Center'}];brbc088u7sq9wh9d9gkonn5gq;C. Olivares;;;ciiw2updoxy6sc5s6bpaetul0;Pass;;;;;;;;;;;83,1;6,16;63,4;28,6;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;83,1;28,6;;;;;;;0;0;27;7;The Town;1627;GK;1,0
2740478419;220;61;1;27;14;ew2zirzye0sw1txr2m33nr25y;1;17,4;70,2;2024-10-27T21:30:58.203Z;2024-10-27T21:30:58Z;[{'id': 5321208391, 'qualifierId': 56, 'value': 'Back'}];79z5vt08ga8prn33vi2a260kq;C. Walls;;;ciiw2updoxy6sc5s6bpaetul0;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;0;0;27;14;St. Louis City II;1634;DC;1,0
2740478451;221;1;1;27;16;ew2zirzye0sw1txr2m33nr25y;0;13,0;87,5;2024-10-27T21:30:59.743Z;2024-10-27T21:31:00Z;[{'id': 5321208547, 'qualifierId': 140, 'value': '40.1'}, {'id': 5321208559, 'qualifierId': 213, 'value': '6.27'}, {'id': 5321208551, 'qualifierId': 141, 'value': '86.8'}, {'id': 5321208563, 'qualifierId': 1}, {'id': 5321208541, 'qualifierId': 157}, {'id': 5321208555, 'qualifierId': 212, 'value': '28.5'}, {'id': 5321208543, 'qualifierId': 56, 'value': 'Back'}];3q8dpwqkikbugz3ikwcmkbg4q;R. Ibarra;;;ciiw2updoxy6sc5s6bpaetul0;Pass;;;;;;;;;;;40,1;6,27;28,5;86,8;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;40,1;86,8;;;;;;;0;0;27;16;St. Louis City II;1636;DC;1,0
2740478487;227;1;1;27;18;dqx48fglv1l96cyrmjdod0xec;0;55,7;7,6;2024-10-27T21:31:01.749Z;2024-10-27T21:31:03Z;[{'id': 5321208801, 'qualifierId': 213, 'value': '0.48'}, {'id': 5321208793, 'qualifierId': 56, 'value': 'Center'}, {'id': 5321208799, 'qualifierId': 212, 'value': '21.3'}, {'id': 5321208791, 'qualifierId': 3}, {'id': 5321208795, 'qualifierId': 140, 'value': '73.7'}, {'id': 5321208797, 'qualifierId': 141, 'value': '22.2'}];2dqtrnq0k1fphyw71yh41gvtg;T. Pearce;;;ciiw2updoxy6sc5s6bpaetul0;Pass;;;;;;;;;;;73,7;0,48;21,3;22,2;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;73,7;22,2;;;;;;;0;0;27;18;The Town;1638;DR;1,0
2740478545;222;1;1;27;23;ew2zirzye0sw1txr2m33nr25y;0;30,2;61,2;2024-10-27T21:31:06.656Z;2024-10-27T21:31:07Z;[{'id': 5321209105, 'qualifierId': 141, 'value': '27.6'}, {'id': 5321209107, 'qualifierId': 212, 'value': '36.2'}, {'id': 5321209101, 'qualifierId': 56, 'value': 'Center'}, {'id': 5321209109, 'qualifierId': 213, 'value': '5.60'}, {'id': 5321209111, 'qualifierId': 1}, {'id': 5321209103, 'qualifierId': 140, 'value': '57.0'}, {'id': 5321209099, 'qualifierId': 157}];79z5vt08ga8prn33vi2a260kq;C. Walls;;;ciiw2updoxy6sc5s6bpaetul0;Pass;;;;;;;;;;;57,0;5,6;36,2;27,6;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;57,0;27,6;;;;;;;0;0;27;23;St. Louis City II;1643;DC;1,0
2740478581;228;1;1;27;24;dqx48fglv1l96cyrmjdod0xec;0;50,8;60,8;2024-10-27T21:31:08.482Z;2024-10-27T21:31:09Z;[{'id': 5321209247, 'qualifierId': 140, 'value': '74.1'}, {'id': 5321209245, 'qualifierId': 56, 'value': 'Center'}, {'id': 5321209251, 'qualifierId': 212, 'value': '26.6'}, {'id': 5321209243, 'qualifierId': 3}, {'id': 5321209249, 'qualifierId': 141, 'value': '76.0'}, {'id': 5321209255, 'qualifierId': 213, 'value': '0.40'}];7zkzjmk1go1u2vi5qkqlmezu;J. Reid;;;ciiw2updoxy6sc5s6bpaetul0;Pass;;;;;;;;;;;74,1;0,4;26,6;76,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;74,1;76,0;;;;;;;0;0;27;24;The Town;1644;DC;1,0
2740478627;223;3;1;27;27;ew2zirzye0sw1txr2m33nr25y;0;28,2;11,0;2024-10-27T21:31:11.103Z;2024-10-27T23:53:58Z;[{'id': 5321209477, 'qualifierId': 285}, {'id': 5321209473, 'qualifierId': 56, 'value': 'Back'}, {'id': 5321209679, 'qualifierId': 233, 'value': '229'}];4h8dml0qrwpqza4kqazp5dnqi;W. Eisner;;;ciiw2updoxy6sc5s6bpaetul0;Take On;;;;;;;;;;;;;;;;;;;229,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;0;0;27;27;St. Louis City II;1647;DR;1,0
2740478651;229;7;1;27;27;dqx48fglv1l96cyrmjdod0xec;1;71,8;89,0;2024-10-27T21:31:11.104Z;2024-10-27T21:31:18Z;[{'id': 5321209641, 'qualifierId': 233, 'value': '223'}, {'id': 5321209609, 'qualifierId': 167}, {'id': 5321209611, 'qualifierId': 56, 'value': 'Left'}, {'id': 5321209613, 'qualifierId': 286}];9gswafduy82n4o6f0uk0khhck;M. Joyner;;;ciiw2updoxy6sc5s6bpaetul0;Tackle;;;;;;;;;;;;;;;;;;;223,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;0;0;27;27;The Town;1647;AML;1,0
2740478729;224;5;1;27;28;ew2zirzye0sw1txr2m33nr25y;1;20,5;-1,5;2024-10-27T21:31:12.449Z;2024-10-27T22:56:01Z;[{'id': 5321210029, 'qualifierId': 347}, {'id': 5321210027, 'qualifierId': 56, 'value': 'Back'}, {'id': 5321210133, 'qualifierId': 233, 'value': '230'}];4h8dml0qrwpqza4kqazp5dnqi;W. Eisner;;;ciiw2updoxy6sc5s6bpaetul0;Out;;;;;;;;;;;;;;;;;;;230,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;0;0;27;28;St. Louis City II;1648;DR;1,0
2740478749;230;5;1;27;28;dqx48fglv1l96cyrmjdod0xec;0;79,5;101,5;2024-10-27T21:31:12.449Z;2024-10-27T22:56:01Z;[{'id': 5321210083, 'qualifierId': 56, 'value': 'Left'}, {'id': 5321210233, 'qualifierId': 233, 'value': '224'}, {'id': 5321210085, 'qualifierId': 347}];9gswafduy82n4o6f0uk0khhck;M. Joyner;;;ciiw2updoxy6sc5s6bpaetul0;Out;;;;;;;;;;;;;;;;;;;224,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;0;0;27;28;The Town;1648;AML;1,0
2740478897;225;1;1;27;39;ew2zirzye0sw1txr2m33nr25y;1;22,5;0,0;2024-10-27T21:31:22.671Z;2024-10-27T21:31:25Z;[{'id': 5321210923, 'qualifierId': 212, 'value': '16.2'}, {'id': 5321210919, 'qualifierId': 140, 'value': '27.8'}, {'id': 5321210921, 'qualifierId': 141, 'value': '20.4'}, {'id': 5321210915, 'qualifierId': 107}, {'id': 5321210917, 'qualifierId': 56, 'value': 'Back'}, {'id': 5321210925, 'qualifierId': 213, 'value': '1.22'}];4h8dml0qrwpqza4kqazp5dnqi;W. Eisner;;;ciiw2updoxy6sc5s6bpaetul0;Pass;;;;;;;;;;;27,8;1,22;16,2;20,4;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;27,8;20,4;;;;;;;0;0;27;39;St. Louis City II;1659;DR;1,0
2740478931;226;1;1;27;41;ew2zirzye0sw1txr2m33nr25y;1;28,4;16,1;2024-10-27T21:31:24.879Z;2024-10-27T21:31:26Z;[{'id': 5321211113, 'qualifierId': 141, 'value': '7.1'}, {'id': 5321211117, 'qualifierId': 213, 'value': '3.98'}, {'id': 5321211115, 'qualifierId': 212, 'value': '8.2'}, {'id': 5321211109, 'qualifierId': 56, 'value': 'Back'}, {'id': 5321211111, 'qualifierId': 140, 'value': '23.2'}];5n1wehugx0qtun8oopg2jbndg;C. Medina;;;ciiw2updoxy6sc5s6bpaetul0;Pass;;;;;;;;;;;23,2;3,98;8,2;7,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;23,2;7,1;;;;;;;0;0;27;41;St. Louis City II;1661;MC;1,0
2740478953;227;1;1;27;42;ew2zirzye0sw1txr2m33nr25y;1;23,2;7,1;2024-10-27T21:31:26.351Z;2024-10-27T21:31:28Z;[{'id': 5321211249, 'qualifierId': 141, 'value': '10.7'}, {'id': 5321211251, 'qualifierId': 212, 'value': '6.8'}, {'id': 5321211245, 'qualifierId': 56, 'value': 'Back'}, {'id': 5321211247, 'qualifierId': 140, 'value': '17.2'}, {'id': 5321211253, 'qualifierId': 213, 'value': '2.77'}];4h8dml0qrwpqza4kqazp5dnqi;W. Eisner;;;ciiw2updoxy6sc5s6bpaetul0;Pass;;;;;;;;;;;17,2;2,77;6,8;10,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;17,2;10,7;;;;;;;0;0;27;42;St. Louis City II;1662;DR;1,0
2740478977;228;1;1;27;44;ew2zirzye0sw1txr2m33nr25y;1;17,1;11,3;2024-10-27T21:31:27.967Z;2024-10-27T21:31:30Z;[{'id': 5321211353, 'qualifierId': 213, 'value': '6.20'}, {'id': 5321211345, 'qualifierId': 56, 'value': 'Back'}, {'id': 5321211347, 'qualifierId': 140, 'value': '30.5'}, {'id': 5321211351, 'qualifierId': 212, 'value': '14.1'}, {'id': 5321211349, 'qualifierId': 141, 'value': '9.5'}];dhrxi7hj8xh15ky7q6u5wqi5m;B. Leroux;;;ciiw2updoxy6sc5s6bpaetul0;Pass;;;;;;;;;;;30,5;6,2;14,1;9,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;30,5;9,5;;;;;;;0;0;27;44;St. Louis City II;1664;MC;1,0
2740478985;229;1;1;27;46;ew2zirzye0sw1txr2m33nr25y;1;30,3;9,7;2024-10-27T21:31:29.887Z;2024-10-27T21:31:31Z;[{'id': 5321211393, 'qualifierId': 212, 'value': '3.6'}, {'id': 5321211389, 'qualifierId': 140, 'value': '31.3'}, {'id': 5321211391, 'qualifierId': 141, 'value': '4.6'}, {'id': 5321211387, 'qualifierId': 56, 'value': 'Back'}, {'id': 5321211395, 'qualifierId': 213, 'value': '5.01'}];5n1wehugx0qtun8oopg2jbndg;C. Medina;;;ciiw2updoxy6sc5s6bpaetul0;Pass;;;;;;;;;;;31,3;5,01;3,6;4,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;31,3;4,6;;;;;;;0;0;27;46;St. Louis City II;1666;MC;1,0
2740479009;230;1;1;27;47;ew2zirzye0sw1txr2m33nr25y;1;31,3;4,6;2024-10-27T21:31:30.959Z;2024-10-27T21:31:32Z;[{'id': 5321211479, 'qualifierId': 213, 'value': '1.25'}, {'id': 5321211473, 'qualifierId': 140, 'value': '33.7'}, {'id': 5321211477, 'qualifierId': 212, 'value': '8.0'}, {'id': 5321211475, 'qualifierId': 141, 'value': '15.8'}, {'id': 5321211471, 'qualifierId': 56, 'value': 'Back'}];4h8dml0qrwpqza4kqazp5dnqi;W. Eisner;;;ciiw2updoxy6sc5s6bpaetul0;Pass;;;;;;;;;;;33,7;1,25;8,0;15,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;33,7;15,8;;;;;;;0;0;27;47;St. Louis City II;1667;DR;1,0
