id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;assist;keyPass;matchId;type_displayName;value_TeamKit;value_Resume;value_Involved;value_TeamPlayerFormation;value_Captain;value_PlayerPosition;value_JerseyNumber;value_TeamFormation;value_DirectionOfPlay;value_PassEndY;value_Zone;value_KickOff;value_Angle;value_Length;value_PassEndX;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_LongBall;value_Chipped;value_HeadPass;value_TouchTypeClearance;value_IntendedTackleTarget;value_Offensive;value_Overrun;value_TakeOnOvertake;value_OutOfPlay;value_AttemptedTackle;value_Foul;value_Direct;value_Defensive;value_InSwinger;value_FreeKickTaken;value_Cross;value_RightFooted;value_HighClaim;value_MediumGkIntervention;value_OverArm;value_KeeperThrow;value_Right;value_Left;value_CornerTaken;value_LeftFooted;value_OutSwinger;value_Head;value_LayOff;value_TouchTypePass;value_TakeOnSpace;value_BlockedPass;value_ThroughBall;value_Assist;value_FlickOn;value_IntentionalAssist;value_RegularPlay;value_GoalmouthZ;value_BigChance;value_LowCentre;value_GkX;value_Assisted;value_GkXTimeOfGoal;value_GoalmouthY;value_GkY;value_GoalShotTimestamp;value_1On1;value_GoalShotGameClock;value_RelatedEventId;value_GkYTimeOfGoal;value_BoxCentre;value_PullBack;value_HighGkIntervention;value_Launch;value_LowGkIntervention;value_PlayersCaughtOffside;value_NotVisible;value_Indirect;value_Blocked;value_BlockedX;value_BoxLeft;value_BlockedY;value_NotAssisted;value_LowRight;value_DefBlock;value_Defensive1V1;value_FromCorner;value_CloseLeft;value_FirstTouch;value_NextEventGoalKick;value_High;value_GoalKick;value_DeletedEventType;value_AerialFoul;value_TouchTypeControl;value_Low;value_Shove/Push;value_ShirtPull/Holding;value_TacticalFoul;value_YellowCard;value_BoxRight;value_Sliding;value_ParriedDanger;value_Feet;value_Dissent;value_SwitchOfPlay;value_BoxDeepLeft;value_HighLeft;value_IndividualPlay;value_Diving;value_Hands;value_ParriedSafe;value_FreeKick;value_OutOfBoxCentre;value_ByWall;value_Minutes;value_GkKickFromHands;value_EndType;value_Tactical;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_CoachId;value_LowLeft;value_RecklessOffence;value_35Centre;value_Standing;value_HighCentre;value_HighRight;value_Volley;value_MisHit;value_CloseHigh;value_OwnPlayer;value_OwnShotBlocked;value_SetPiece;value_Injury;value_InjuredPlayerId;value_FairPlay;value_BlockedCross;value_SavedOffLine;value_SixYardBlocked;value_LastLine;value_SmallBoxCentre;value_TimeWasting;value_GkHoof;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2701130391;213;5;1;21;51;iiolvosiuokkrl5iuoxcjo4p;0;32,6;101,4;2024-07-15T02:26:11.156Z;2024-07-15T02:29:59Z;[{'id': 5105236157, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105236159, 'qualifierId': 347}, {'id': 5105236173, 'qualifierId': 233, 'value': '209'}];ajrr99t1qsj4sy5zcx0t5ksgk;K. Stewart-Baynes;;;e2ivx6snt8sdhs56z9w4nhjx0;Out;;;;;;;;;;;;;;;;1,0;209,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;;;;;0;0;21;51;North Texas;1311;AML;1,0
2701130395;210;1;1;21;57;99l7fsj6ykgbyqcb9zqqu9dgq;1;54,4;0,0;2024-07-15T02:26:17.157Z;2024-07-15T02:26:18Z;[{'id': 5105236181, 'qualifierId': 140, 'value': '43.2'}, {'id': 5105236177, 'qualifierId': 107}, {'id': 5105236179, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105236183, 'qualifierId': 141, 'value': '8.6'}, {'id': 5105236185, 'qualifierId': 212, 'value': '13.6'}, {'id': 5105236187, 'qualifierId': 213, 'value': '2.62'}];rtca480n5ehey5ffvt8nudck;H. Endeley;;;e2ivx6snt8sdhs56z9w4nhjx0;Pass;;;;;;;;;;8,6;;;2,62;13,6;43,2;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;43,2;8,6;;;;;;;0;0;21;57;Colorado Rapids II;1317;DMR;1,0
2701130397;211;1;1;21;58;99l7fsj6ykgbyqcb9zqqu9dgq;1;43,2;9,5;2024-07-15T02:26:18.661Z;2024-07-15T02:26:22Z;[{'id': 5105236201, 'qualifierId': 213, 'value': '1.95'}, {'id': 5105236197, 'qualifierId': 141, 'value': '34.4'}, {'id': 5105236199, 'qualifierId': 212, 'value': '18.2'}, {'id': 5105236195, 'qualifierId': 140, 'value': '36.8'}, {'id': 5105236193, 'qualifierId': 56, 'value': 'Back'}];1j010cibh247p8kjchww6ny3u;N. Gordon;;;e2ivx6snt8sdhs56z9w4nhjx0;Pass;;;;;;;;;;34,4;;;1,95;18,2;36,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;36,8;34,4;;;;;;;0;0;21;58;Colorado Rapids II;1318;DC;1,0
2701130399;212;1;1;22;2;99l7fsj6ykgbyqcb9zqqu9dgq;1;36,8;34,4;2024-07-15T02:26:22.149Z;2024-07-15T02:26:23Z;[{'id': 5105236211, 'qualifierId': 212, 'value': '10.7'}, {'id': 5105236207, 'qualifierId': 140, 'value': '46.1'}, {'id': 5105236209, 'qualifierId': 141, 'value': '40.9'}, {'id': 5105236205, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105236213, 'qualifierId': 213, 'value': '0.43'}];9nl0k91lrjonu0z2irbs01oiy;A. Korça;;;e2ivx6snt8sdhs56z9w4nhjx0;Pass;;;;;;;;;;40,9;;;0,43;10,7;46,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;46,1;40,9;;;;;;;0;0;22;2;Colorado Rapids II;1322;DC;1,0
2701130403;213;1;1;22;3;99l7fsj6ykgbyqcb9zqqu9dgq;1;44,7;45,2;2024-07-15T02:26:23.605Z;2024-07-15T02:26:26Z;[{'id': 5105236235, 'qualifierId': 212, 'value': '19.2'}, {'id': 5105236237, 'qualifierId': 213, 'value': '2.02'}, {'id': 5105236231, 'qualifierId': 140, 'value': '36.8'}, {'id': 5105236233, 'qualifierId': 141, 'value': '70.7'}, {'id': 5105236229, 'qualifierId': 56, 'value': 'Back'}];akgtib8zyv5lrvh9mxunj2rdg;T. Pondeca;;;e2ivx6snt8sdhs56z9w4nhjx0;Pass;;;;;;;;;;70,7;;;2,02;19,2;36,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;36,8;70,7;;;;;;;0;0;22;3;Colorado Rapids II;1323;MC;1,0
2701130407;214;1;1;22;6;99l7fsj6ykgbyqcb9zqqu9dgq;1;35,4;66,9;2024-07-15T02:26:25.973Z;2024-07-15T02:26:29Z;[{'id': 5105236263, 'qualifierId': 213, 'value': '4.70'}, {'id': 5105236261, 'qualifierId': 212, 'value': '28.7'}, {'id': 5105236255, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105236257, 'qualifierId': 140, 'value': '35.1'}, {'id': 5105236259, 'qualifierId': 141, 'value': '24.7'}];7al9w77ailhli8g487tkl32tw;M. Westergren;;;e2ivx6snt8sdhs56z9w4nhjx0;Pass;;;;;;;;;;24,7;;;4,7;28,7;35,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;35,1;24,7;;;;;;;0;0;22;6;Colorado Rapids II;1326;DC;1,0
2701130413;215;1;1;22;9;99l7fsj6ykgbyqcb9zqqu9dgq;1;36,3;27,7;2024-07-15T02:26:28.981Z;2024-07-15T02:26:35Z;[{'id': 5105236303, 'qualifierId': 212, 'value': '18.0'}, {'id': 5105236299, 'qualifierId': 140, 'value': '53.3'}, {'id': 5105236305, 'qualifierId': 213, 'value': '0.12'}, {'id': 5105236301, 'qualifierId': 141, 'value': '30.8'}, {'id': 5105236297, 'qualifierId': 56, 'value': 'Center'}];1j010cibh247p8kjchww6ny3u;N. Gordon;;;e2ivx6snt8sdhs56z9w4nhjx0;Pass;;;;;;;;;;30,8;;;0,12;18,0;53,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;53,3;30,8;;;;;;;0;0;22;9;Colorado Rapids II;1329;DC;1,0
2701130415;216;1;1;22;15;99l7fsj6ykgbyqcb9zqqu9dgq;1;74,0;55,5;2024-07-15T02:26:35.045Z;2024-07-15T02:26:37Z;[{'id': 5105236315, 'qualifierId': 212, 'value': '16.9'}, {'id': 5105236317, 'qualifierId': 213, 'value': '0.94'}, {'id': 5105236309, 'qualifierId': 56, 'value': 'Center'}, {'id': 5105236311, 'qualifierId': 140, 'value': '83.5'}, {'id': 5105236313, 'qualifierId': 141, 'value': '75.5'}];8vnnownnzz2ksuuitbw3ax5yi;A. Ramirez;;;e2ivx6snt8sdhs56z9w4nhjx0;Pass;;;;;;;;;;75,5;;;0,94;16,9;83,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;83,5;75,5;;;;;;;0;0;22;15;Colorado Rapids II;1335;FWR;1,0
2701130419;217;1;1;22;17;99l7fsj6ykgbyqcb9zqqu9dgq;1;88,8;77,1;2024-07-15T02:26:37.509Z;2024-07-20T08:13:24Z;[{'id': 5105236345, 'qualifierId': 213, 'value': '4.93'}, {'id': 5105236333, 'qualifierId': 2}, {'id': 5109852223, 'qualifierId': 72}, {'id': 5105236913, 'qualifierId': 154}, {'id': 5109852221, 'qualifierId': 224}, {'id': 5105236911, 'qualifierId': 210, 'value': '15'}, {'id': 5105236339, 'qualifierId': 140, 'value': '92.2'}, {'id': 5105236337, 'qualifierId': 56, 'value': 'Center'}, {'id': 5105236341, 'qualifierId': 141, 'value': '53.2'}, {'id': 5105236343, 'qualifierId': 212, 'value': '16.6'}];9acojrco6dg2i9otq02gj6904;T. Rose;;1,0;e2ivx6snt8sdhs56z9w4nhjx0;Pass;;;;;;;;;;53,2;;;4,93;16,6;92,2;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;1,0;1,0;;;;;;;15,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;92,2;53,2;;;;;;;0;0;22;17;Colorado Rapids II;1337;DML;1,0
2701130421;218;15;1;22;18;99l7fsj6ykgbyqcb9zqqu9dgq;1;92,0;51,7;2024-07-15T02:26:38.478Z;2024-07-20T08:13:51Z;[{'id': 5105236925, 'qualifierId': 102, 'value': '48.7'}, {'id': 5105236353, 'qualifierId': 17}, {'id': 5105236933, 'qualifierId': 147, 'value': '51.3'}, {'id': 5105236915, 'qualifierId': 78}, {'id': 5105236939, 'qualifierId': 233, 'value': '214'}, {'id': 5105236877, 'qualifierId': 72}, {'id': 5105236921, 'qualifierId': 55, 'value': '217'}, {'id': 5105236937, 'qualifierId': 231, 'value': '51.8'}, {'id': 5105236881, 'qualifierId': 82}, {'id': 5105236931, 'qualifierId': 146, 'value': '93.4'}, {'id': 5105236927, 'qualifierId': 103, 'value': '12.5'}, {'id': 5105236351, 'qualifierId': 22}, {'id': 5105236917, 'qualifierId': 29}, {'id': 5105236929, 'qualifierId': 328}, {'id': 5105236935, 'qualifierId': 230, 'value': '98.0'}, {'id': 5105236919, 'qualifierId': 154}, {'id': 5105236355, 'qualifierId': 56, 'value': 'Center'}];fgue58g7u6f2c53ggb0r2oa2;M. Henry-Scott;;;e2ivx6snt8sdhs56z9w4nhjx0;Attempt Saved;;;;;;;;;;;;;;;;;214,0;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;1,0;1,0;12,5;;1,0;98,0;1,0;;48,7;51,8;;;;217,0;;1,0;;;;;;;;1,0;93,4;;51,3;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;;;93,4;51,3;48,7;12.5;217,0;9acojrco6dg2i9otq02gj6904;0;0;22;18;Colorado Rapids II;1338;FW;1,0
2701130423;214;10;1;22;18;iiolvosiuokkrl5iuoxcjo4p;1;7,1;47,5;2024-07-15T02:26:38.578Z;2024-07-20T08:13:54Z;[{'id': 5105236365, 'qualifierId': 94}, {'id': 5105236955, 'qualifierId': 233, 'value': '218'}, {'id': 5105236367, 'qualifierId': 56, 'value': 'Back'}];8p3y7tm4lzwp39tojonnohaay;N. Jones;;;e2ivx6snt8sdhs56z9w4nhjx0;Save;;;;;;;;;;;;;;;;;218,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;;;;;0;0;22;18;North Texas;1338;DC;1,0
2701130563;225;49;1;22;21;iiolvosiuokkrl5iuoxcjo4p;1;11,5;53,8;2024-07-15T02:26:41.118Z;2024-07-15T02:29:05Z;[];6kfmf44wdx1btf9mwqdmo36z8;W. Frederick;;;e2ivx6snt8sdhs56z9w4nhjx0;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;;;;;0;0;22;21;North Texas;1341;DC;1,0
2701130463;215;1;1;22;22;iiolvosiuokkrl5iuoxcjo4p;0;10,1;51,9;2024-07-15T02:26:42.111Z;2024-07-15T02:28:42Z;[{'id': 5105236591, 'qualifierId': 141, 'value': '52.5'}, {'id': 5105236595, 'qualifierId': 213, 'value': '0.08'}, {'id': 5105237175, 'qualifierId': 1}, {'id': 5105236587, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105236589, 'qualifierId': 140, 'value': '15.1'}, {'id': 5105237173, 'qualifierId': 157}, {'id': 5105236593, 'qualifierId': 212, 'value': '5.3'}];6kfmf44wdx1btf9mwqdmo36z8;W. Frederick;;;e2ivx6snt8sdhs56z9w4nhjx0;Pass;;;;;;;;;;52,5;;;0,08;5,3;15,1;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;15,1;52,5;;;;;;;0;0;22;22;North Texas;1342;DC;1,0
2701130541;235;61;1;22;23;99l7fsj6ykgbyqcb9zqqu9dgq;1;90,8;44,2;2024-07-15T02:26:43.286Z;2024-07-15T02:28:22Z;[{'id': 5105237091, 'qualifierId': 56, 'value': 'Center'}];8vnnownnzz2ksuuitbw3ax5yi;A. Ramirez;;;e2ivx6snt8sdhs56z9w4nhjx0;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;;;;;;;;;0;0;22;23;Colorado Rapids II;1343;FWR;1,0
2701130431;219;61;1;22;25;99l7fsj6ykgbyqcb9zqqu9dgq;1;65,1;36,5;2024-07-15T02:26:45.637Z;2024-07-15T02:26:45Z;[{'id': 5105236405, 'qualifierId': 56, 'value': 'Center'}];akgtib8zyv5lrvh9mxunj2rdg;T. Pondeca;;;e2ivx6snt8sdhs56z9w4nhjx0;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;;;;;;;;;0;0;22;25;Colorado Rapids II;1345;MC;1,0
2701130553;236;49;1;22;26;99l7fsj6ykgbyqcb9zqqu9dgq;1;70,8;32,3;2024-07-15T02:26:46.383Z;2024-07-20T08:14:26Z;[];rtca480n5ehey5ffvt8nudck;H. Endeley;;;e2ivx6snt8sdhs56z9w4nhjx0;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;;;;;;;;;0;0;22;26;Colorado Rapids II;1346;DMR;1,0
2701130437;220;1;1;22;29;99l7fsj6ykgbyqcb9zqqu9dgq;1;54,3;32,3;2024-07-15T02:26:49.734Z;2024-07-15T02:26:51Z;[{'id': 5105236443, 'qualifierId': 213, 'value': '1.68'}, {'id': 5105236435, 'qualifierId': 56, 'value': 'Center'}, {'id': 5105236439, 'qualifierId': 141, 'value': '59.9'}, {'id': 5105236437, 'qualifierId': 140, 'value': '52.4'}, {'id': 5105236441, 'qualifierId': 212, 'value': '18.9'}];rtca480n5ehey5ffvt8nudck;H. Endeley;;;e2ivx6snt8sdhs56z9w4nhjx0;Pass;;;;;;;;;;59,9;;;1,68;18,9;52,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;52,4;59,9;;;;;;;0;0;22;29;Colorado Rapids II;1349;DMR;1,0
2701130441;221;1;1;22;31;99l7fsj6ykgbyqcb9zqqu9dgq;1;52,6;60,0;2024-07-15T02:26:51.285Z;2024-07-15T02:26:54Z;[{'id': 5105236471, 'qualifierId': 213, 'value': '6.15'}, {'id': 5105236463, 'qualifierId': 56, 'value': 'Center'}, {'id': 5105236467, 'qualifierId': 141, 'value': '59.3'}, {'id': 5105236469, 'qualifierId': 212, 'value': '3.6'}, {'id': 5105236465, 'qualifierId': 140, 'value': '56.0'}];7al9w77ailhli8g487tkl32tw;M. Westergren;;;e2ivx6snt8sdhs56z9w4nhjx0;Pass;;;;;;;;;;59,3;;;6,15;3,6;56,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;56,0;59,3;;;;;;;0;0;22;31;Colorado Rapids II;1351;DC;1,0
2701130447;222;1;1;22;34;99l7fsj6ykgbyqcb9zqqu9dgq;1;60,1;68,6;2024-07-15T02:26:54.197Z;2024-07-15T02:26:58Z;[{'id': 5105236495, 'qualifierId': 212, 'value': '24.1'}, {'id': 5105236497, 'qualifierId': 213, 'value': '0.88'}, {'id': 5105236491, 'qualifierId': 140, 'value': '74.8'}, {'id': 5105236489, 'qualifierId': 56, 'value': 'Left'}, {'id': 5105236493, 'qualifierId': 141, 'value': '95.9'}];f3bqitwkt3mitemcjd61hi044;N. Mendonça;;;e2ivx6snt8sdhs56z9w4nhjx0;Pass;;;;;;;;;;95,9;;;0,88;24,1;74,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;74,8;95,9;;;;;;;0;0;22;34;Colorado Rapids II;1354;MC;1,0
2701130449;223;1;1;22;38;99l7fsj6ykgbyqcb9zqqu9dgq;1;75,0;91,5;2024-07-15T02:26:58.229Z;2024-07-15T02:26:59Z;[{'id': 5105236503, 'qualifierId': 140, 'value': '64.8'}, {'id': 5105236501, 'qualifierId': 56, 'value': 'Left'}, {'id': 5105236507, 'qualifierId': 212, 'value': '10.9'}, {'id': 5105236509, 'qualifierId': 213, 'value': '2.98'}, {'id': 5105236505, 'qualifierId': 141, 'value': '94.1'}];9acojrco6dg2i9otq02gj6904;T. Rose;;;e2ivx6snt8sdhs56z9w4nhjx0;Pass;;;;;;;;;;94,1;;;2,98;10,9;64,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;64,8;94,1;;;;;;;0;0;22;38;Colorado Rapids II;1358;DML;1,0
2701130451;224;1;1;22;39;99l7fsj6ykgbyqcb9zqqu9dgq;1;64,8;94,2;2024-07-15T02:26:59.397Z;2024-07-15T02:27:01Z;[{'id': 5105236521, 'qualifierId': 212, 'value': '15.9'}, {'id': 5105236515, 'qualifierId': 56, 'value': 'Left'}, {'id': 5105236519, 'qualifierId': 141, 'value': '82.8'}, {'id': 5105236517, 'qualifierId': 140, 'value': '51.6'}, {'id': 5105236523, 'qualifierId': 213, 'value': '3.65'}];f3bqitwkt3mitemcjd61hi044;N. Mendonça;;;e2ivx6snt8sdhs56z9w4nhjx0;Pass;;;;;;;;;;82,8;;;3,65;15,9;51,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;51,6;82,8;;;;;;;0;0;22;39;Colorado Rapids II;1359;MC;1,0
2701130455;225;1;1;22;42;99l7fsj6ykgbyqcb9zqqu9dgq;1;51,7;82,7;2024-07-15T02:27:01.861Z;2024-07-15T02:27:04Z;[{'id': 5105236547, 'qualifierId': 213, 'value': '5.54'}, {'id': 5105236545, 'qualifierId': 212, 'value': '11.4'}, {'id': 5105236543, 'qualifierId': 141, 'value': '71.4'}, {'id': 5105236539, 'qualifierId': 56, 'value': 'Center'}, {'id': 5105236541, 'qualifierId': 140, 'value': '59.7'}];7al9w77ailhli8g487tkl32tw;M. Westergren;;;e2ivx6snt8sdhs56z9w4nhjx0;Pass;;;;;;;;;;71,4;;;5,54;11,4;59,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;59,7;71,4;;;;;;;0;0;22;42;Colorado Rapids II;1362;DC;1,0
2701130457;226;1;1;22;44;99l7fsj6ykgbyqcb9zqqu9dgq;1;59,7;71,4;2024-07-15T02:27:03.893Z;2024-07-15T02:27:05Z;[{'id': 5105236553, 'qualifierId': 140, 'value': '52.1'}, {'id': 5105236551, 'qualifierId': 56, 'value': 'Left'}, {'id': 5105236557, 'qualifierId': 212, 'value': '11.1'}, {'id': 5105236559, 'qualifierId': 213, 'value': '2.37'}, {'id': 5105236555, 'qualifierId': 141, 'value': '82.8'}];3h8rx5wumr7hktll4hnvx7or8;E. Sali;;;e2ivx6snt8sdhs56z9w4nhjx0;Pass;;;;;;;;;;82,8;;;2,37;11,1;52,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;52,1;82,8;;;;;;;0;0;22;44;Colorado Rapids II;1364;FWL;1,0
2701130461;227;1;1;22;45;99l7fsj6ykgbyqcb9zqqu9dgq;1;52,6;81,2;2024-07-15T02:27:05.365Z;2024-07-15T02:27:06Z;[{'id': 5105236579, 'qualifierId': 141, 'value': '57.5'}, {'id': 5105236577, 'qualifierId': 140, 'value': '45.2'}, {'id': 5105236581, 'qualifierId': 212, 'value': '17.9'}, {'id': 5105236575, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105236583, 'qualifierId': 213, 'value': '4.26'}];7al9w77ailhli8g487tkl32tw;M. Westergren;;;e2ivx6snt8sdhs56z9w4nhjx0;Pass;;;;;;;;;;57,5;;;4,26;17,9;45,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;45,2;57,5;;;;;;;0;0;22;45;Colorado Rapids II;1365;DC;1,0
