teamId;teamName;shortName;officialName;code;field;country;matchId;scores.halftime;scores.fulltime
iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;Rapids II;Colorado Rapids 2;COL;home;USA;ega2vwtqvq22dz9evmnim4vf8;0;2
7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;Houston II;Houston Dynamo 2;HOU;away;USA;ega2vwtqvq22dz9evmnim4vf8;0;1
