teamId;teamName;shortName;officialName;code;field;country;matchId;scores.halftime;scores.fulltime
5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;Tacoma;Tacoma Defiance;TAC;home;USA;eiim2xxga2jfmxnrw4yr7dz4k;3;5
1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;MNUFC2;Minnesota United FC II;MIN;away;USA;eiim2xxga2jfmxnrw4yr7dz4k;0;1
