id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;matchId;type_displayName;value_Captain;value_JerseyNumber;value_TeamKit;value_PlayerPosition;value_Involved;value_TeamPlayerFormation;value_Resume;value_TeamFormation;value_DirectionOfPlay;value_Length;value_Angle;value_KickOff;value_PassEndY;value_PassEndX;value_Zone;value_LongBall;value_Launch;value_OppositeRelatedEventId;value_Defensive;value_Offensive;value_HeadPass;value_IntendedTackleTarget;value_DeletedEventType;value_NextEventThrowIn;value_ThrowIn;value_Chipped;value_SwitchOfPlay;value_FlickOn;value_TakeOnSpace;value_NextEventGoalKick;value_Low;value_GoalKick;value_TakeOnOvertake;value_TouchTypeClearance;value_TouchTypeControl;value_Head;value_OutOfPlay;value_Foul;value_Direct;value_AttemptedTackle;value_FreeKickTaken;value_BlockedPass;value_Left;value_Right;value_CornerTaken;value_Assist;value_IntentionalAssist;value_GkY;value_BlockedX;value_FirstTouch;value_GkX;value_GoalmouthY;value_LowRight;value_RightFooted;value_BlockedY;value_GoalmouthZ;value_Assisted;value_FromCorner;value_IndividualPlay;value_Blocked;value_OutOfBoxCentre;value_RelatedEventId;value_DefBlock;value_Cross;value_InSwinger;value_HighCentre;value_Volley;value_NotAssisted;value_BoxCentre;value_Deflection;value_Hands;value_Standing;value_MediumGkIntervention;value_Collected;value_KeeperThrow;value_OverArm;value_TouchTypePass;value_LowLeft;value_RegularPlay;value_Defensive1V1;value_GkXTimeOfGoal;value_GkYTimeOfGoal;value_HighLeft;value_GoalShotTimestamp;value_FreeKick;value_SwerveRight;value_GoalShotGameClock;value_LeftFooted;value_LowCentre;value_Diving;value_LayOff;value_BoxLeft;value_SwerveLeft;value_ParriedSafe;value_OutSwinger;value_Shove/Push;value_FairPlay;value_InjuredPlayerId;value_Injury;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_LeadingToAttempt;value_RelatedError1Id;value_Stooping;value_LowGkIntervention;value_HighClaim;value_NotVisible;value_Handball;value_SetPiece;value_BlockedCross;value_KeeperTouched;value_HitWoodwork;value_HitLeftPost;value_PlayersCaughtOffside;value_Indirect;value_ThroughBall;value_ShirtPull/Holding;value_HighGkIntervention;value_Caught;value_Reaching;value_Minutes;value_GkHoof;value_EndType;value_RecklessOffence;value_YellowCard;value_High;value_HighRight;value_NotRetreating;value_NotPastGoalLine;value_CloseLeft;value_BoxRight;value_Weak;value_ParriedDanger;value_Sliding;value_Feet;value_TacticalFoul;value_Dissent;value_CoachId;value_OutOfBoxDeepLeft;value_Tactical;value_CloseRight;value_AerialFoul;value_OtherObstacle;value_OtherReason;value_RefereeDelay;value_BallHitsReferee;value_BigChance;value_CloseHigh;value_SmallBoxRight;value_Overrun;value_FastBreak;value_GoesToPenalties;value_Penalty;value_Scored;value_Second(2Nd)OppositeRelatedEventId;value_Saved;value_Missed;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2693538785;1;34;16;0;0;5ou8b446l1sl8frblkz3xi17g;1;0,0;0,0;2024-06-01T01:36:47.509Z;2024-06-01T03:48:44Z;[{'id': 5063546517, 'qualifierId': 194, 'value': '33l8nq6xbj3pm1lkxo2qs5vfu'}, {'id': 5063461473, 'qualifierId': 59, 'value': '25, 80, 51, 46, 40, 39, 37, 42, 70, 87, 77, 35, 38, 45, 47, 48, 55, 68, 84, 96'}, {'id': 5063501677, 'qualifierId': 197, 'value': '23617'}, {'id': 5063461471, 'qualifierId': 44, 'value': '1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5'}, {'id': 5063461469, 'qualifierId': 30, 'value': 'aja8uwk6vyjzzd5nvkh7pbtux, 5nykil6w1bxfevpp2c5rr32fo, a5tjyddv4t8eg9wcum3o15qfo, druwx3n136woly4objqgk7tp0, 33l8nq6xbj3pm1lkxo2qs5vfu, dv0qqd4mx117y4al165nsdic4, 5gvvjvj3aw75jrxcmajcx2b6c, 3f5g2kijev81v9nzwsyxwiiju, 7t8o8pe93me2pef74vw21nr6y, 6zolwstla33ppx84k1o2v8rv8, 8p8xhni028mqjv6kz6fdz850q, annas28q0luj197ulmy0rwjkk, 36nlk9spjf591wxuzvimi0eay, a89drfd4adts1cbtqa77l1boq, 5lwarg9t4o7hxcq5exe8gwydw, d1xlw5bza316m39f9n82hir1m, 1qfm9519iq3jailrtnk9c0nbo, e076q290ab1o6qz9vthl2c0a2, c88etxtac9g49m3usj08lm1hw, 4wr32d93f1q1v8qjq2ywmnbze'}, {'id': 5063461477, 'qualifierId': 131, 'value': '1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0'}, {'id': 5063461479, 'qualifierId': 227, 'value': '0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0'}, {'id': 5063461475, 'qualifierId': 130, 'value': '8'}];;;;d55mevom9f4azxf6dtmfp5d04;Team set up;;;23617,0;;;;;8,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;;;;;;;;;;0;0;0;Houston Dynamo II;0;;
2693539475;1;34;16;0;0;7pmw399vh2v44cjle4fkklp1w;1;0,0;0,0;2024-06-01T01:41:25.294Z;2024-06-01T02:35:05Z;[{'id': 5063465401, 'qualifierId': 130, 'value': '4'}, {'id': 5063503281, 'qualifierId': 197, 'value': '15044'}, {'id': 5063503279, 'qualifierId': 194, 'value': '4uuq2zuhmlbg7kh85v5l8723u'}, {'id': 5063465403, 'qualifierId': 131, 'value': '1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0'}, {'id': 5063465397, 'qualifierId': 44, 'value': '1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5'}, {'id': 5063465399, 'qualifierId': 59, 'value': '12, 30, 3, 19, 6, 14, 18, 21, 10, 7, 8, 5, 9, 11, 23, 35, 37, 41, 48'}, {'id': 5063465395, 'qualifierId': 30, 'value': '3my8ymhvy1bysbllwpoj3qctm, 1snfyu5dmv164k5cl87chjlsk, 2wj1w4opn7f0jyz1ps6ebvc6i, aa4ut2fmswha43fxnrxp1obo4, 2jzuij8p7eoy42aqem688ltuy, 48p3wcjai97tpt50ia7bi7ok4, 4uuq2zuhmlbg7kh85v5l8723u, 7qt4r82kyz05r8kd8cmdh1xqs, 3c1xz4vpfoum0jbq6bmtdrtux, 9qyg5hre038m06bzzupzgmsk4, 60ej9rpig6xzj1d80w0ki92i, 1d43ue54zl1o9rvnwz5zfotm, 9ph8wasuz3ndre586gople49g, azzpjrq2pndxuz0waw25p7r6y, 1p5u02noafhj6r31hj50stn2s, n5otejqjssvxk3bzx06642z8, be85jzbz3ihrpyt6jvjs56oes, a2go478lv67wqun5v4nb741zo, 1es4nynrpc8sz3enj46i9zeok'}, {'id': 5063465405, 'qualifierId': 227, 'value': '0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0'}];;;;d55mevom9f4azxf6dtmfp5d04;Team set up;;;15044,0;;;;;4,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;;0;0;0;Portland Timbers II;0;;
2693546335;2;32;1;0;0;5ou8b446l1sl8frblkz3xi17g;1;0,0;0,0;2024-06-01T02:33:56.854Z;2024-06-05T11:06:53Z;[{'id': 5063502981, 'qualifierId': 127, 'value': 'Left to Right'}];;;;d55mevom9f4azxf6dtmfp5d04;Start;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;;;;;;;;;;0;0;0;Houston Dynamo II;0;;
2693546337;2;32;1;0;0;7pmw399vh2v44cjle4fkklp1w;1;0,0;0,0;2024-06-01T02:33:56.854Z;2024-06-01T02:33:59Z;[{'id': 5063502985, 'qualifierId': 127, 'value': 'Right to Left'}];;;;d55mevom9f4azxf6dtmfp5d04;Start;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;;0;0;0;Portland Timbers II;0;;
2693546341;3;1;1;0;0;5ou8b446l1sl8frblkz3xi17g;1;50,1;50,1;2024-06-01T02:33:56.855Z;2024-06-01T02:34:00Z;[{'id': 5063503005, 'qualifierId': 212, 'value': '24.5'}, {'id': 5063503007, 'qualifierId': 213, 'value': '2.89'}, {'id': 5063503009, 'qualifierId': 279, 'value': 'S'}, {'id': 5063503003, 'qualifierId': 141, 'value': '59.1'}, {'id': 5063503001, 'qualifierId': 140, 'value': '27.5'}, {'id': 5063502999, 'qualifierId': 56, 'value': 'Back'}];7t8o8pe93me2pef74vw21nr6y;J. Penn;;d55mevom9f4azxf6dtmfp5d04;Pass;;;;;;;;;;24,5;2,89;;59,1;27,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;27,5;59,1;;;;;;;;0;0;0;Houston Dynamo II;0;FW;1,0
2693546345;4;1;1;0;0;5ou8b446l1sl8frblkz3xi17g;0;28,0;57,0;2024-06-01T02:33:57.642Z;2024-06-05T11:07:09Z;[{'id': 5063503039, 'qualifierId': 1}, {'id': 5063503037, 'qualifierId': 213, 'value': '5.79'}, {'id': 5063503027, 'qualifierId': 157}, {'id': 5063503031, 'qualifierId': 140, 'value': '74.0'}, {'id': 5063503033, 'qualifierId': 141, 'value': '18.8'}, {'id': 5063503035, 'qualifierId': 212, 'value': '54.8'}, {'id': 5063503029, 'qualifierId': 56, 'value': 'Right'}];dv0qqd4mx117y4al165nsdic4;T. Clegg;;d55mevom9f4azxf6dtmfp5d04;Pass;;;;;;;;;;54,8;5,79;;18,8;74,0;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;74,0;18,8;;;;;;;;0;0;0;Houston Dynamo II;0;DC;1,0
2693546347;3;44;1;0;7;7pmw399vh2v44cjle4fkklp1w;1;28,6;83,3;2024-06-01T02:34:04.512Z;2024-06-01T02:34:06Z;[{'id': 5063503053, 'qualifierId': 233, 'value': '5'}, {'id': 5063503041, 'qualifierId': 56, 'value': 'Back'}, {'id': 5063503043, 'qualifierId': 285}];2wj1w4opn7f0jyz1ps6ebvc6i;K. Sargeant;;d55mevom9f4azxf6dtmfp5d04;Aerial;;;;;;;;;;;;;;;;;;5,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;;0;0;7;Portland Timbers II;7;DC;1,0
2693546349;5;44;1;0;7;5ou8b446l1sl8frblkz3xi17g;0;71,4;16,7;2024-06-01T02:34:04.513Z;2024-06-01T02:34:06Z;[{'id': 5063503057, 'qualifierId': 233, 'value': '3'}, {'id': 5063503047, 'qualifierId': 286}, {'id': 5063503045, 'qualifierId': 56, 'value': 'Right'}];5nykil6w1bxfevpp2c5rr32fo;J. Jones-Riley;;d55mevom9f4azxf6dtmfp5d04;Aerial;;;;;;;;;;;;;;;;;;3,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;;;;;;;;;;0;0;7;Houston Dynamo II;7;DR;1,0
2693546355;4;1;1;0;8;7pmw399vh2v44cjle4fkklp1w;1;31,6;81,5;2024-06-01T02:34:05.182Z;2024-06-01T02:34:07Z;[{'id': 5063503075, 'qualifierId': 56, 'value': 'Back'}, {'id': 5063503083, 'qualifierId': 213, 'value': '0.35'}, {'id': 5063503077, 'qualifierId': 140, 'value': '39.5'}, {'id': 5063503079, 'qualifierId': 141, 'value': '85.9'}, {'id': 5063503081, 'qualifierId': 212, 'value': '8.8'}, {'id': 5063503073, 'qualifierId': 3}];2wj1w4opn7f0jyz1ps6ebvc6i;K. Sargeant;;d55mevom9f4azxf6dtmfp5d04;Pass;;;;;;;;;;8,8;0,35;;85,9;39,5;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;39,5;85,9;;;;;;;;0;0;8;Portland Timbers II;8;DC;1,0
2693546357;5;49;1;0;10;7pmw399vh2v44cjle4fkklp1w;1;39,5;85,9;2024-06-01T02:34:07.054Z;2024-06-01T02:34:07Z;[];60ej9rpig6xzj1d80w0ki92i;G. Segal;;d55mevom9f4azxf6dtmfp5d04;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;;0;0;10;Portland Timbers II;10;FWL;1,0
2693546363;6;1;1;0;11;7pmw399vh2v44cjle4fkklp1w;1;39,7;86,6;2024-06-01T02:34:08.125Z;2024-06-01T02:34:11Z;[{'id': 5063503109, 'qualifierId': 212, 'value': '6.9'}, {'id': 5063503107, 'qualifierId': 141, 'value': '81.3'}, {'id': 5063503103, 'qualifierId': 56, 'value': 'Back'}, {'id': 5063503111, 'qualifierId': 213, 'value': '3.69'}, {'id': 5063503105, 'qualifierId': 140, 'value': '34.1'}];60ej9rpig6xzj1d80w0ki92i;G. Segal;;d55mevom9f4azxf6dtmfp5d04;Pass;;;;;;;;;;6,9;3,69;;81,3;34,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;34,1;81,3;;;;;;;;0;0;11;Portland Timbers II;11;FWL;1,0
2693546359;6;43;1;0;11;5ou8b446l1sl8frblkz3xi17g;1;0,0;0,0;2024-06-01T02:34:08.506Z;2024-06-05T11:21:43Z;[{'id': 5063530695, 'qualifierId': 399, 'value': 'aa4ut2fmswha43fxnrxp1obo4'}, {'id': 5069968159, 'qualifierId': 144, 'value': '83'}];5gvvjvj3aw75jrxcmajcx2b6c;N. Santos;;d55mevom9f4azxf6dtmfp5d04;Deleted event;;;;;;;;;;;;;;;;;;;;;;;83,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;;;;;;;;;;0;0;11;Houston Dynamo II;11;AMR;1,0
2693546365;7;1;1;0;12;7pmw399vh2v44cjle4fkklp1w;0;34,9;84,6;2024-06-01T02:34:09.501Z;2024-06-05T11:21:39Z;[{'id': 5063503115, 'qualifierId': 56, 'value': 'Back'}, {'id': 5063503117, 'qualifierId': 140, 'value': '36.2'}, {'id': 5063503119, 'qualifierId': 141, 'value': '100.0'}, {'id': 5063503123, 'qualifierId': 213, 'value': '1.45'}, {'id': 5063503121, 'qualifierId': 212, 'value': '11.1'}];aa4ut2fmswha43fxnrxp1obo4;S. Rodriguez;;d55mevom9f4azxf6dtmfp5d04;Pass;;;;;;;;;;11,1;1,45;;100,0;36,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;36,2;100,0;;;;;;;;0;0;12;Portland Timbers II;12;MC;1,0
2693546377;7;5;1;0;14;5ou8b446l1sl8frblkz3xi17g;1;65,2;-0,9;2024-06-01T02:34:11.735Z;2024-06-01T02:34:19Z;[{'id': 5063503163, 'qualifierId': 56, 'value': 'Right'}, {'id': 5063503165, 'qualifierId': 347}, {'id': 5063503167, 'qualifierId': 233, 'value': '8'}];5gvvjvj3aw75jrxcmajcx2b6c;N. Santos;;d55mevom9f4azxf6dtmfp5d04;Out;;;;;;;;;;;;;;;;;;8,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;;;;;;;;;;0;0;14;Houston Dynamo II;14;AMR;1,0
2693546367;8;5;1;0;14;7pmw399vh2v44cjle4fkklp1w;0;34,8;100,9;2024-06-01T02:34:11.735Z;2024-06-01T03:18:24Z;[{'id': 5063503127, 'qualifierId': 347}, {'id': 5063503171, 'qualifierId': 233, 'value': '7'}, {'id': 5063503125, 'qualifierId': 56, 'value': 'Back'}];aa4ut2fmswha43fxnrxp1obo4;S. Rodriguez;;d55mevom9f4azxf6dtmfp5d04;Out;;;;;;;;;;;;;;;;;;7,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;;0;0;14;Portland Timbers II;14;MC;1,0
2693546379;8;1;1;0;21;5ou8b446l1sl8frblkz3xi17g;1;67,4;0,0;2024-06-01T02:34:18.514Z;2024-06-01T02:34:22Z;[{'id': 5063503185, 'qualifierId': 213, 'value': '2.93'}, {'id': 5063503187, 'qualifierId': 1}, {'id': 5063503179, 'qualifierId': 140, 'value': '33.9'}, {'id': 5063503181, 'qualifierId': 141, 'value': '10.4'}, {'id': 5063503177, 'qualifierId': 56, 'value': 'Back'}, {'id': 5063503183, 'qualifierId': 212, 'value': '36.0'}, {'id': 5063503175, 'qualifierId': 107}];5nykil6w1bxfevpp2c5rr32fo;J. Jones-Riley;;d55mevom9f4azxf6dtmfp5d04;Pass;;;;;;;;;;36,0;2,93;;10,4;33,9;;1,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;33,9;10,4;;;;;;;;0;0;21;Houston Dynamo II;21;DR;1,0
2693546381;9;1;1;0;25;5ou8b446l1sl8frblkz3xi17g;1;33,8;15,3;2024-06-01T02:34:22.627Z;2024-06-01T02:34:26Z;[{'id': 5063503191, 'qualifierId': 56, 'value': 'Back'}, {'id': 5063503195, 'qualifierId': 141, 'value': '59.3'}, {'id': 5063503193, 'qualifierId': 140, 'value': '34.2'}, {'id': 5063503199, 'qualifierId': 213, 'value': '1.56'}, {'id': 5063503197, 'qualifierId': 212, 'value': '29.9'}];33l8nq6xbj3pm1lkxo2qs5vfu;K. Ferdinand;;d55mevom9f4azxf6dtmfp5d04;Pass;;;;;;;;;;29,9;1,56;;59,3;34,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;34,2;59,3;;;;;;;;0;0;25;Houston Dynamo II;25;DL;1,0
2693546385;10;1;1;0;29;5ou8b446l1sl8frblkz3xi17g;1;32,5;60,6;2024-06-01T02:34:26.747Z;2024-06-01T02:34:29Z;[{'id': 5063503219, 'qualifierId': 56, 'value': 'Back'}, {'id': 5063503227, 'qualifierId': 213, 'value': '3.74'}, {'id': 5063503221, 'qualifierId': 140, 'value': '17.7'}, {'id': 5063503223, 'qualifierId': 141, 'value': '44.9'}, {'id': 5063503225, 'qualifierId': 212, 'value': '18.9'}];dv0qqd4mx117y4al165nsdic4;T. Clegg;;d55mevom9f4azxf6dtmfp5d04;Pass;;;;;;;;;;18,9;3,74;;44,9;17,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;17,7;44,9;;;;;;;;0;0;29;Houston Dynamo II;29;DC;1,0
2693546387;11;1;1;0;32;5ou8b446l1sl8frblkz3xi17g;1;20,0;44,6;2024-06-01T02:34:29.818Z;2024-06-01T02:34:51Z;[{'id': 5063503239, 'qualifierId': 212, 'value': '28.2'}, {'id': 5063503237, 'qualifierId': 141, 'value': '84.4'}, {'id': 5063503235, 'qualifierId': 140, 'value': '27.4'}, {'id': 5063503241, 'qualifierId': 213, 'value': '1.29'}, {'id': 5063503233, 'qualifierId': 56, 'value': 'Back'}];aja8uwk6vyjzzd5nvkh7pbtux;T. Muse;;d55mevom9f4azxf6dtmfp5d04;Pass;;;;;;;;;;28,2;1,29;;84,4;27,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;27,4;84,4;;;;;;;;0;0;32;Houston Dynamo II;32;GK;1,0
2693546393;12;1;1;0;35;5ou8b446l1sl8frblkz3xi17g;1;27,4;84,4;2024-06-01T02:34:32.354Z;2024-06-01T02:34:34Z;[{'id': 5063503287, 'qualifierId': 141, 'value': '97.2'}, {'id': 5063503289, 'qualifierId': 212, 'value': '13.3'}, {'id': 5063503285, 'qualifierId': 140, 'value': '37.0'}, {'id': 5063503291, 'qualifierId': 213, 'value': '0.71'}, {'id': 5063503283, 'qualifierId': 56, 'value': 'Back'}];dv0qqd4mx117y4al165nsdic4;T. Clegg;;d55mevom9f4azxf6dtmfp5d04;Pass;;;;;;;;;;13,3;0,71;;97,2;37,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;37,0;97,2;;;;;;;;0;0;35;Houston Dynamo II;35;DC;1,0
2693546403;13;1;1;0;37;5ou8b446l1sl8frblkz3xi17g;1;37,0;97,5;2024-06-01T02:34:34.610Z;2024-06-01T02:34:38Z;[{'id': 5063503341, 'qualifierId': 212, 'value': '7.8'}, {'id': 5063503343, 'qualifierId': 213, 'value': '5.72'}, {'id': 5063503335, 'qualifierId': 56, 'value': 'Back'}, {'id': 5063503337, 'qualifierId': 140, 'value': '43.3'}, {'id': 5063503339, 'qualifierId': 141, 'value': '91.4'}];a5tjyddv4t8eg9wcum3o15qfo;S. Jura;;d55mevom9f4azxf6dtmfp5d04;Pass;;;;;;;;;;7,8;5,72;;91,4;43,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;43,3;91,4;;;;;;;;0;0;37;Houston Dynamo II;37;DC;1,0
