id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamPlayerFormation;value_TeamKit;value_JerseyNumber;value_Resume;value_Involved;value_TeamFormation;value_PlayerPosition;value_Captain;value_DirectionOfPlay;value_PassEndX;value_Angle;value_Zone;value_PassEndY;value_Length;value_IntendedTackleTarget;value_LongBall;value_Launch;value_OppositeRelatedEventId;value_Defensive;value_Offensive;value_SwitchOfPlay;value_OutOfPlay;value_NextEventThrowIn;value_ThrowIn;value_BlockedPass;value_Assist;value_CloseHigh;value_GkY;value_RegularPlay;value_RelatedEventId;value_Assisted;value_RightFooted;value_IndividualPlay;value_GoalmouthZ;value_GkX;value_GoalmouthY;value_OutOfBoxCentre;value_NextEventGoalKick;value_GoalKick;value_Low;value_Chipped;value_High;value_HeadPass;value_IntentionalAssist;value_BlockedX;value_BlockedY;value_BoxCentre;value_LowRight;value_FirstTouch;value_Hands;value_Fumble;value_ParriedDanger;value_Diving;value_GkHoof;value_Foul;value_Direct;value_AttemptedTackle;value_FreeKickTaken;value_DeletedEventType;value_KeeperThrow;value_LayOff;value_Head;value_Cross;value_Volley;value_BoxDeepRight;value_NotPastGoalLine;value_Right;value_MisHit;value_PlayersCaughtOffside;value_Indirect;value_FlickOn;value_BoxLeft;value_HitRightPost;value_HitWoodwork;value_LowCentre;value_LeftFooted;value_HitLeftPost;value_ParriedSafe;value_NotVisible;value_FairPlay;value_Injury;value_InjuredPlayerId;value_RefereeDelay;value_DrinksBreak;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_CloseLeft;value_BigChance;value_Shove/Push;value_FastBreak;value_HighRight;value_GoalShotTimestamp;value_GoalShotGameClock;value_BoxRight;value_KickOff;value_ShirtPull/Holding;value_YellowCard;value_TacticalFoul;value_Overrun;value_HighCentre;value_ThrowInSetPiece;value_Collected;value_Standing;value_CloseRight;value_Left;value_CornerTaken;value_OutSwinger;value_KeeperTouched;value_LowLeft;value_Minutes;value_SwerveLeft;value_EndType;value_AerialFoul;value_SixYardBlocked;value_SavedOffLine;value_Blocked;value_LastLine;value_DefBlock;value_BlockedCross;value_FromCorner;value_NotAssisted;value_Tactical;value_RecklessOffence;value_InSwinger;value_SmallBoxRight;value_CloseRightAndHigh;value_Stooping;value_OverArm;value_Handball;value_BoxDeepLeft;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2702696657;174;55;1;16;47;dqx48fglv1l96cyrmjdod0xec;1;25,6;36,9;2024-07-21T23:20:31.034Z;2024-07-21T23:57:57Z;[];9ulwk81vyj5rbz88h62i2ejv8;G. Mikina;;;e6qqkbr3my64ad1eqclpoabro;Offside provoked;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;0;0;16;47;Sporting KC II;1007;DL;1,0
2702696797;175;1;1;17;5;dqx48fglv1l96cyrmjdod0xec;1;27,1;37,9;2024-07-21T23:20:48.553Z;2024-07-21T23:20:50Z;[{'id': 5113929345, 'qualifierId': 56, 'value': 'Back'}, {'id': 5113929341, 'qualifierId': 5}, {'id': 5113929351, 'qualifierId': 212, 'value': '30.9'}, {'id': 5113929349, 'qualifierId': 141, 'value': '82.6'}, {'id': 5113929343, 'qualifierId': 241}, {'id': 5113929347, 'qualifierId': 140, 'value': '32.6'}, {'id': 5113929353, 'qualifierId': 213, 'value': '1.38'}];9ulwk81vyj5rbz88h62i2ejv8;G. Mikina;;;e6qqkbr3my64ad1eqclpoabro;Pass;;;;;;;;;;32,6;1,38;;82,6;30,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;32,6;82,6;;;;;;;0;0;17;5;Sporting KC II;1025;DL;1,0
2702696823;176;1;1;17;7;dqx48fglv1l96cyrmjdod0xec;1;32,6;82,7;2024-07-21T23:20:50.505Z;2024-07-21T23:20:53Z;[{'id': 5113929501, 'qualifierId': 141, 'value': '96.3'}, {'id': 5113929497, 'qualifierId': 140, 'value': '38.5'}, {'id': 5113929505, 'qualifierId': 212, 'value': '11.1'}, {'id': 5113929511, 'qualifierId': 213, 'value': '0.98'}, {'id': 5113929495, 'qualifierId': 56, 'value': 'Back'}];bbnk87q7t8pahznohwjjcvu5m;E. Kinzner;;;e6qqkbr3my64ad1eqclpoabro;Pass;;;;;;;;;;38,5;0,98;;96,3;11,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;38,5;96,3;;;;;;;0;0;17;7;Sporting KC II;1027;DC;1,0
2702696897;177;1;1;17;9;dqx48fglv1l96cyrmjdod0xec;1;38,2;96,6;2024-07-21T23:20:52.923Z;2024-07-21T23:20:58Z;[{'id': 5113929947, 'qualifierId': 213, 'value': '3.88'}, {'id': 5113929943, 'qualifierId': 141, 'value': '83.5'}, {'id': 5113929939, 'qualifierId': 56, 'value': 'Back'}, {'id': 5113929941, 'qualifierId': 140, 'value': '28.8'}, {'id': 5113929945, 'qualifierId': 212, 'value': '13.3'}];2dqtrnq0k1fphyw71yh41gvtg;T. Pearce;;;e6qqkbr3my64ad1eqclpoabro;Pass;;;;;;;;;;28,8;3,88;;83,5;13,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;28,8;83,5;;;;;;;0;0;17;9;Sporting KC II;1029;DC;1,0
2702696949;178;1;1;17;15;dqx48fglv1l96cyrmjdod0xec;0;30,5;84,5;2024-07-21T23:20:58.682Z;2024-07-21T23:21:06Z;[{'id': 5113930207, 'qualifierId': 56, 'value': 'Center'}, {'id': 5113930217, 'qualifierId': 1}, {'id': 5113930213, 'qualifierId': 212, 'value': '61.6'}, {'id': 5113930209, 'qualifierId': 140, 'value': '85.1'}, {'id': 5113930321, 'qualifierId': 157}, {'id': 5113930211, 'qualifierId': 141, 'value': '51.2'}, {'id': 5113930215, 'qualifierId': 213, 'value': '5.91'}];bbnk87q7t8pahznohwjjcvu5m;E. Kinzner;;;e6qqkbr3my64ad1eqclpoabro;Pass;;;;;;;;;;85,1;5,91;;51,2;61,6;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;85,1;51,2;;;;;;;0;0;17;15;Sporting KC II;1035;DC;1,0
2702696975;139;52;1;17;23;7fbej4xwoq4imaf5l39304m37;1;15,4;32,4;2024-07-21T23:21:06.968Z;2024-07-21T23:21:07Z;[];3f52lf1p2xmtzysfi8n18m044;J. Molinaro;;;e6qqkbr3my64ad1eqclpoabro;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;0;0;17;23;St. Louis City II;1043;GK;1,0
2702697037;140;1;1;17;24;7fbej4xwoq4imaf5l39304m37;1;12,6;38,8;2024-07-21T23:21:08.145Z;2024-07-21T23:21:12Z;[{'id': 5113930639, 'qualifierId': 140, 'value': '27.1'}, {'id': 5113930637, 'qualifierId': 56, 'value': 'Back'}, {'id': 5113930635, 'qualifierId': 123}, {'id': 5113930643, 'qualifierId': 212, 'value': '18.3'}, {'id': 5113930641, 'qualifierId': 141, 'value': '24.0'}, {'id': 5113930645, 'qualifierId': 213, 'value': '5.70'}];3f52lf1p2xmtzysfi8n18m044;J. Molinaro;;;e6qqkbr3my64ad1eqclpoabro;Pass;;;;;;;;;;27,1;5,7;;24,0;18,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;27,1;24,0;;;;;;;0;0;17;24;St. Louis City II;1044;GK;1,0
2702697073;141;1;1;17;29;7fbej4xwoq4imaf5l39304m37;0;26,1;21,0;2024-07-21T23:21:12.448Z;2024-07-21T23:21:17Z;[{'id': 5113930835, 'qualifierId': 155}, {'id': 5113930845, 'qualifierId': 213, 'value': '6.04'}, {'id': 5113930841, 'qualifierId': 141, 'value': '6.4'}, {'id': 5113930843, 'qualifierId': 212, 'value': '41.4'}, {'id': 5113930839, 'qualifierId': 140, 'value': '64.4'}, {'id': 5113930837, 'qualifierId': 56, 'value': 'Right'}, {'id': 5113930847, 'qualifierId': 1}];4cfvnypovkt900sfxmdhvxtec;C. Rindov;;;e6qqkbr3my64ad1eqclpoabro;Pass;;;;;;;;;;64,4;6,04;;6,4;41,4;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;64,4;6,4;;;;;;;0;0;17;29;St. Louis City II;1049;DL;1,0
2702697075;179;44;1;17;32;dqx48fglv1l96cyrmjdod0xec;1;34,0;94,3;2024-07-21T23:21:15.578Z;2024-07-21T23:21:17Z;[{'id': 5113930923, 'qualifierId': 233, 'value': '142'}, {'id': 5113930853, 'qualifierId': 285}, {'id': 5113930851, 'qualifierId': 56, 'value': 'Back'}];2dqtrnq0k1fphyw71yh41gvtg;T. Pearce;;;e6qqkbr3my64ad1eqclpoabro;Aerial;;;;;;;;;;;;;;;;;;142,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;0;0;17;32;Sporting KC II;1052;DC;1,0
2702697079;142;44;1;17;32;7fbej4xwoq4imaf5l39304m37;0;66,0;5,7;2024-07-21T23:21:15.579Z;2024-07-21T23:21:18Z;[{'id': 5113930927, 'qualifierId': 233, 'value': '179'}, {'id': 5113930871, 'qualifierId': 286}, {'id': 5113930869, 'qualifierId': 56, 'value': 'Right'}];2vq2t4ttpcwey95jzofd60qy2;C. Klein;;;e6qqkbr3my64ad1eqclpoabro;Aerial;;;;;;;;;;;;;;;;;;179,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;0;0;17;32;St. Louis City II;1052;DR;1,0
2702697083;180;1;1;17;32;dqx48fglv1l96cyrmjdod0xec;0;32,3;94,7;2024-07-21T23:21:16.250Z;2024-07-21T23:21:17Z;[{'id': 5113930901, 'qualifierId': 3}, {'id': 5113930911, 'qualifierId': 213, 'value': '1.48'}, {'id': 5113930905, 'qualifierId': 140, 'value': '32.7'}, {'id': 5113930909, 'qualifierId': 212, 'value': '4.6'}, {'id': 5113930903, 'qualifierId': 56, 'value': 'Back'}, {'id': 5113930907, 'qualifierId': 141, 'value': '100.0'}];2dqtrnq0k1fphyw71yh41gvtg;T. Pearce;;;e6qqkbr3my64ad1eqclpoabro;Pass;;;;;;;;;;32,7;1,48;;100,0;4,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;32,7;100,0;;;;;;;0;0;17;32;Sporting KC II;1052;DC;1,0
2702697139;143;5;1;17;33;7fbej4xwoq4imaf5l39304m37;1;64,8;-1,6;2024-07-21T23:21:17.200Z;2024-07-21T23:57:51Z;[{'id': 5113931253, 'qualifierId': 233, 'value': '181'}, {'id': 5113931243, 'qualifierId': 56, 'value': 'Right'}, {'id': 5113931245, 'qualifierId': 347}];2vq2t4ttpcwey95jzofd60qy2;C. Klein;;;e6qqkbr3my64ad1eqclpoabro;Out;;;;;;;;;;;;;;;;;;181,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;0;0;17;33;St. Louis City II;1053;DR;1,0
2702697087;181;5;1;17;33;dqx48fglv1l96cyrmjdod0xec;0;35,2;101,6;2024-07-21T23:21:17.200Z;2024-07-21T23:21:25Z;[{'id': 5113930921, 'qualifierId': 347}, {'id': 5113931261, 'qualifierId': 233, 'value': '143'}, {'id': 5113930919, 'qualifierId': 56, 'value': 'Back'}];2dqtrnq0k1fphyw71yh41gvtg;T. Pearce;;;e6qqkbr3my64ad1eqclpoabro;Out;;;;;;;;;;;;;;;;;;143,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;0;0;17;33;Sporting KC II;1053;DC;1,0
2702697149;144;1;1;17;41;7fbej4xwoq4imaf5l39304m37;1;64,3;0,0;2024-07-21T23:21:24.664Z;2024-07-21T23:21:25Z;[{'id': 5113931283, 'qualifierId': 107}, {'id': 5113931291, 'qualifierId': 212, 'value': '6.8'}, {'id': 5113931287, 'qualifierId': 140, 'value': '63.0'}, {'id': 5113931285, 'qualifierId': 56, 'value': 'Right'}, {'id': 5113931289, 'qualifierId': 141, 'value': '8.2'}, {'id': 5113931293, 'qualifierId': 213, 'value': '1.77'}];2vq2t4ttpcwey95jzofd60qy2;C. Klein;;;e6qqkbr3my64ad1eqclpoabro;Pass;;;;;;;;;;63,0;1,77;;8,2;6,8;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;63,0;8,2;;;;;;;0;0;17;41;St. Louis City II;1061;DR;1,0
2702697159;145;1;1;17;42;7fbej4xwoq4imaf5l39304m37;1;63,1;8,2;2024-07-21T23:21:25.711Z;2024-07-21T23:21:26Z;[{'id': 5113931383, 'qualifierId': 212, 'value': '2.0'}, {'id': 5113931377, 'qualifierId': 56, 'value': 'Right'}, {'id': 5113931385, 'qualifierId': 213, 'value': '4.82'}, {'id': 5113931381, 'qualifierId': 141, 'value': '5.3'}, {'id': 5113931379, 'qualifierId': 140, 'value': '63.3'}];vhjelesjaxtgjcgfv7yxp2lm;S. Cruz;;;e6qqkbr3my64ad1eqclpoabro;Pass;;;;;;;;;;63,3;4,82;;5,3;2,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;63,3;5,3;;;;;;;0;0;17;42;St. Louis City II;1062;FW;1,0
2702697187;146;1;1;17;43;7fbej4xwoq4imaf5l39304m37;1;63,3;5,3;2024-07-21T23:21:26.616Z;2024-07-21T23:21:29Z;[{'id': 5113931541, 'qualifierId': 141, 'value': '6.5'}, {'id': 5113931543, 'qualifierId': 212, 'value': '5.4'}, {'id': 5113931545, 'qualifierId': 213, 'value': '0.15'}, {'id': 5113931537, 'qualifierId': 56, 'value': 'Right'}, {'id': 5113931539, 'qualifierId': 140, 'value': '68.4'}];2vq2t4ttpcwey95jzofd60qy2;C. Klein;;;e6qqkbr3my64ad1eqclpoabro;Pass;;;;;;;;;;68,4;0,15;;6,5;5,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;68,4;6,5;;;;;;;0;0;17;43;St. Louis City II;1063;DR;1,0
2702697203;147;1;1;17;45;7fbej4xwoq4imaf5l39304m37;1;73,5;11,3;2024-07-21T23:21:29.120Z;2024-07-21T23:21:31Z;[{'id': 5113931627, 'qualifierId': 140, 'value': '78.2'}, {'id': 5113931631, 'qualifierId': 212, 'value': '13.1'}, {'id': 5113931625, 'qualifierId': 56, 'value': 'Center'}, {'id': 5113931629, 'qualifierId': 141, 'value': '29.2'}, {'id': 5113931633, 'qualifierId': 213, 'value': '1.19'}];vhjelesjaxtgjcgfv7yxp2lm;S. Cruz;;;e6qqkbr3my64ad1eqclpoabro;Pass;;;;;;;;;;78,2;1,19;;29,2;13,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;78,2;29,2;;;;;;;0;0;17;45;St. Louis City II;1065;FW;1,0
2702697217;148;1;1;17;47;7fbej4xwoq4imaf5l39304m37;0;78,3;30,7;2024-07-21T23:21:31.216Z;2024-07-21T23:21:32Z;[{'id': 5113931699, 'qualifierId': 56, 'value': 'Center'}, {'id': 5113931707, 'qualifierId': 213, 'value': '5.85'}, {'id': 5113931705, 'qualifierId': 212, 'value': '4.0'}, {'id': 5113931703, 'qualifierId': 141, 'value': '28.2'}, {'id': 5113931701, 'qualifierId': 140, 'value': '81.8'}];cqmvrx028gh19yh8qh7w01y0a;R. Avila;;;e6qqkbr3my64ad1eqclpoabro;Pass;;;;;;;;;;81,8;5,85;;28,2;4,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;81,8;28,2;;;;;;;0;0;17;47;St. Louis City II;1067;FWL;1,0
2702697221;182;8;1;17;48;dqx48fglv1l96cyrmjdod0xec;1;18,7;65,8;2024-07-21T23:21:32.153Z;2024-07-21T23:21:32Z;[{'id': 5113931721, 'qualifierId': 56, 'value': 'Back'}];9ulwk81vyj5rbz88h62i2ejv8;G. Mikina;;;e6qqkbr3my64ad1eqclpoabro;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;0;0;17;48;Sporting KC II;1068;DL;1,0
2702697233;183;49;1;17;50;dqx48fglv1l96cyrmjdod0xec;1;25,4;71,2;2024-07-21T23:21:34.027Z;2024-07-21T23:21:34Z;[];3dyn7hheqvs3gm3m84jrra9lg;S. Antwi;;;e6qqkbr3my64ad1eqclpoabro;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;0;0;17;50;Sporting KC II;1070;MC;1,0
2702697295;184;1;1;17;53;dqx48fglv1l96cyrmjdod0xec;1;19,4;66,7;2024-07-21T23:21:36.521Z;2024-07-21T23:21:40Z;[{'id': 5113932095, 'qualifierId': 56, 'value': 'Back'}, {'id': 5113932103, 'qualifierId': 213, 'value': '3.79'}, {'id': 5113932099, 'qualifierId': 141, 'value': '47.9'}, {'id': 5113932101, 'qualifierId': 212, 'value': '21.1'}, {'id': 5113932097, 'qualifierId': 140, 'value': '3.4'}];3dyn7hheqvs3gm3m84jrra9lg;S. Antwi;;;e6qqkbr3my64ad1eqclpoabro;Pass;;;;;;;;;;3,4;3,79;;47,9;21,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;3,4;47,9;;;;;;;0;0;17;53;Sporting KC II;1073;MC;1,0
2702697317;185;1;1;17;56;dqx48fglv1l96cyrmjdod0xec;0;3,7;41,2;2024-07-21T23:21:40.171Z;2024-07-21T23:21:42Z;[{'id': 5113932233, 'qualifierId': 140, 'value': '51.0'}, {'id': 5113932229, 'qualifierId': 157}, {'id': 5113932243, 'qualifierId': 213, 'value': '6.10'}, {'id': 5113932237, 'qualifierId': 141, 'value': '27.4'}, {'id': 5113932247, 'qualifierId': 1}, {'id': 5113932231, 'qualifierId': 56, 'value': 'Center'}, {'id': 5113932241, 'qualifierId': 212, 'value': '50.5'}];37vbc16ejxmfkssydcdxq69zo;N. Bishop;;;e6qqkbr3my64ad1eqclpoabro;Pass;;;;;;;;;;51,0;6,1;;27,4;50,5;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;51,0;27,4;;;;;;;0;0;17;56;Sporting KC II;1076;GK;1,0
2702697343;149;49;1;18;2;7fbej4xwoq4imaf5l39304m37;1;49,3;80,9;2024-07-21T23:21:46.057Z;2024-07-21T23:21:46Z;[];tvbjgz0zeq5irumgofxrko44;L. Christiano;;;e6qqkbr3my64ad1eqclpoabro;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;0;0;18;2;St. Louis City II;1082;DC;1,0
2702697361;150;1;1;18;2;7fbej4xwoq4imaf5l39304m37;1;49,3;80,9;2024-07-21T23:21:46.281Z;2024-07-21T23:21:48Z;[{'id': 5113932507, 'qualifierId': 212, 'value': '18.1'}, {'id': 5113932503, 'qualifierId': 140, 'value': '66.5'}, {'id': 5113932509, 'qualifierId': 213, 'value': '6.20'}, {'id': 5113932501, 'qualifierId': 56, 'value': 'Center'}, {'id': 5113932505, 'qualifierId': 141, 'value': '78.8'}];tvbjgz0zeq5irumgofxrko44;L. Christiano;;;e6qqkbr3my64ad1eqclpoabro;Pass;;;;;;;;;;66,5;6,2;;78,8;18,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;66,5;78,8;;;;;;;0;0;18;2;St. Louis City II;1082;DC;1,0
2702697375;151;61;1;18;4;7fbej4xwoq4imaf5l39304m37;0;66,5;78,8;2024-07-21T23:21:47.313Z;2024-07-21T23:59:38Z;[{'id': 5113932609, 'qualifierId': 56, 'value': 'Center'}];a8ngovgs2qfu5udzb97kelg16;E. Bryant;;;e6qqkbr3my64ad1eqclpoabro;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;0;0;18;4;St. Louis City II;1084;MC;1,0
2702697381;152;5;1;18;4;7fbej4xwoq4imaf5l39304m37;0;69,8;100,8;2024-07-21T23:21:47.369Z;2024-07-21T23:57:52Z;[{'id': 5113932615, 'qualifierId': 56, 'value': 'Left'}, {'id': 5113932617, 'qualifierId': 347}, {'id': 5113933089, 'qualifierId': 233, 'value': '186'}];a8ngovgs2qfu5udzb97kelg16;E. Bryant;;;e6qqkbr3my64ad1eqclpoabro;Out;;;;;;;;;;;;;;;;;;186,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;0;0;18;4;St. Louis City II;1084;MC;1,0
2702697451;186;5;1;18;4;dqx48fglv1l96cyrmjdod0xec;1;30,2;-0,8;2024-07-21T23:21:47.369Z;2024-07-21T23:21:56Z;[{'id': 5113933051, 'qualifierId': 56, 'value': 'Back'}, {'id': 5113933053, 'qualifierId': 347}, {'id': 5113933081, 'qualifierId': 233, 'value': '152'}];7h6a0x05z2laewfq7spicxwd0;N. McGuire;;;e6qqkbr3my64ad1eqclpoabro;Out;;;;;;;;;;;;;;;;;;152,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;0;0;18;4;Sporting KC II;1084;DR;1,0
