id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;assist;keyPass;matchId;type_displayName;value_TeamFormation;value_JerseyNumber;value_Involved;value_PlayerPosition;value_TeamPlayerFormation;value_Captain;value_TeamKit;value_Resume;value_DirectionOfPlay;value_PassEndY;value_Zone;value_Angle;value_KickOff;value_Length;value_PassEndX;value_LongBall;value_Chipped;value_HeadPass;value_MediumGkIntervention;value_KeeperThrow;value_Launch;value_Direct;value_AerialFoul;value_Offensive;value_Foul;value_OppositeRelatedEventId;value_Defensive;value_DeletedEventType;value_FreeKickTaken;value_TouchTypePass;value_BlockedPass;value_TakeOnSpace;value_LayOff;value_AttemptedTackle;value_NotVisible;value_NextEventThrowIn;value_ThrowIn;value_OutOfPlay;value_FlickOn;value_IntendedTackleTarget;value_Shove/Push;value_ThroughBall;value_LowGkIntervention;value_TouchTypeControl;value_InSwinger;value_LeftFooted;value_Cross;value_SwitchOfPlay;value_DrivenCross;value_Assist;value_RightFooted;value_IntentionalAssist;value_RegularPlay;value_Straight;value_RelatedEventId;value_BoxCentre;value_FirstTouch;value_GoalShotGameClock;value_GkXTimeOfGoal;value_GkX;value_BigChance;value_GoalShotTimestamp;value_GkY;value_GoalmouthY;value_Assisted;value_GkYTimeOfGoal;value_GoalmouthZ;value_HighCentre;value_OtherObstacle;value_Left;value_CornerTaken;value_Head;value_NextEventGoalKick;value_OutSwinger;value_Handball;value_ThrowInSetPiece;value_LowRight;value_BoxRight;value_IndividualPlay;value_BlockedY;value_BlockedX;value_HighGkIntervention;value_Hands;value_ParriedSafe;value_Standing;value_Right;value_OverhitCross;value_Low;value_GoalKick;value_TakeOnOvertake;value_TouchTypeClearance;value_LowCentre;value_Blocked;value_DefBlock;value_HighClaim;value_NotAssisted;value_High;value_OutOfBoxCentre;value_FreeKick;value_SwerveRight;value_Diving;value_Collected;value_ShirtPull/Holding;value_BlockedClearance;value_RecklessOffence;value_YellowCard;value_Unchallenged;value_OverArm;value_Dissent;value_SetPiece;value_ByWall;value_Minutes;value_TacticalFoul;value_SwerveLeft;value_SmallBoxLeft;value_HighLeft;value_FromCorner;value_EndType;value_Reaching;value_CloseRight;value_CloseHigh;value_FastBreak;value_ParriedDanger;value_Feet;value_Sliding;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_RefereeStop;value_OtherReason;value_RefereeDelay;value_BallHitsReferee;value_Defensive1V1;value_1On1;value_OtherBodyPart;value_EnteringField;value_PlayersCaughtOffside;value_Indirect;value_InjuredPlayerId;value_Injury;value_FloatedCross;value_Overrun;value_LeadingToAttempt;value_RelatedError1Id;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;value_CoachTypes;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2707682163;1;34;16;0;0;cwnjxlibb02fuh0vwgvac6h45;1;0,0;0,0;2024-08-10T23:12:07.899Z;2024-08-11T00:03:34Z;[{'id': 5141545697, 'qualifierId': 130, 'value': '8'}, {'id': 5141545695, 'qualifierId': 59, 'value': '15, 22, 3, 8, 5, 20, 33, 6, 9, 10, 18, 32, 24, 14, 2, 23, 25, 12, 11, 71'}, {'id': 5141545691, 'qualifierId': 30, 'value': '7jaa504py8qcx30a2p1vgn8d0, 1h5rgsol19v1pcl5ksstrv9t6, 2d3dwhrtafkd1b8q1nzerqew9, 4cwccglaxz5sf71eptnj6kzfu, cpbyoj822ivx6qrqbkun1zr3d, 7e8xkqlux0myjc5cwtb7rega1, at2xv960peboe9spoag2kn21g, 6zbb5xiauoixj3clxdgud8lxw, a3eln6gas8765a3pn6ecqjvxm, 5m8hxfvza21t4wfe6v0a18etw, 6zuton58biybp7ge3mpc17alm, ew3qxbn1ev1qv7wi0iwoc642c, 3a8bghw11ttrstr4jlopadd9m, 87nhafgkozygrd5f06ore0xzo, jb43adjmhnwysrrwwmvuojfu, exunlng0cgo9bpqh4x6jpxyax, b4te1cxogvhtglhug3sdgkmei, 9gk1m714ni2m8n26uybsgadey, 4hdai9za2ls03tjpcw0ahu5wq, 82uh6ad46fvub9b0vfapw2vze'}, {'id': 5141545693, 'qualifierId': 44, 'value': '1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5'}, {'id': 5141545699, 'qualifierId': 131, 'value': '1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0'}, {'id': 5141545701, 'qualifierId': 194, 'value': 'at2xv960peboe9spoag2kn21g'}, {'id': 5141699187, 'qualifierId': 197, 'value': '23331'}, {'id': 5141545703, 'qualifierId': 227, 'value': '0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0'}];;;;;el6c0dexrb9nk54n9etlu074k;Team set up;8,0;;;;;;23331,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;0;0;0;0;Huntsville City;0;;
2707690911;1;34;16;0;0;4gymgvqmve0m2vh89v84tt3x0;1;0,0;0,0;2024-08-10T23:30:06.507Z;2024-08-14T09:42:22Z;[{'id': 5148289983, 'qualifierId': 194, 'value': 'dz7v9xfcwdvjioeyv4z54neqy'}, {'id': 5141598413, 'qualifierId': 30, 'value': '4r4a2d3piuh8wusw8ftrsh016, 2ijhxcgr8wqnb8ovss9064jmy, bvmdxx61yedgrgfw586y8dgr8, 63td0sigm6tp2tg8yovf5npm2, d9cioqeofh2tfg3171r5nlb10, 6jzijlp0e2w4qjan9eto35wd0, 1kr4ax5uy3f9gbjzr34u0svf8, 6qe888q8yqq73bxr27jbyu2hg, 5m3bxdstyhzoplpzam8c94t90, 5iy3sz4b3mokizd2qlcskl5d6, dz7v9xfcwdvjioeyv4z54neqy, 374euncv00zs2oy6ux1u519be, 6prn3rxp49rsfl8mxq2tqzf9w, 2mmciwk6gllcf11plcch710yc, bmax1bmduvrpp0lfh4do0yj9w, c08hvq1hplcct8kxrxucfpqp6, 9ncybediodv8share9pox2kno, 42zmyz1t6mqap5pyfqxiaadqs, 7udp171hmb1rdixg9awx93h1w, 3s1a50dskuehneuuy9b1nxg4'}, {'id': 5141699205, 'qualifierId': 197, 'value': '19319'}, {'id': 5141598415, 'qualifierId': 44, 'value': '1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5'}, {'id': 5141598421, 'qualifierId': 131, 'value': '1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0'}, {'id': 5141598417, 'qualifierId': 59, 'value': '39, 56, 30, 12, 2, 5, 47, 10, 9, 16, 17, 13, 77, 1, 25, 28, 3, 40, 78, 15'}, {'id': 5141598423, 'qualifierId': 227, 'value': '0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0'}, {'id': 5141598419, 'qualifierId': 130, 'value': '3'}];;;;;el6c0dexrb9nk54n9etlu074k;Team set up;3,0;;;;;;19319,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;;;;;;;;;0;0;0;0;Chattanooga;0;;
2707709425;2;32;1;0;0;cwnjxlibb02fuh0vwgvac6h45;1;0,0;0,0;2024-08-11T00:03:44.708Z;2024-08-11T00:03:47Z;[{'id': 5141699381, 'qualifierId': 127, 'value': 'Right to Left'}];;;;;el6c0dexrb9nk54n9etlu074k;Start;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;0;0;0;0;Huntsville City;0;;
2707709419;3;32;1;0;0;4gymgvqmve0m2vh89v84tt3x0;1;0,0;0,0;2024-08-11T00:03:44.708Z;2024-08-13T05:51:24Z;[{'id': 5141699353, 'qualifierId': 127, 'value': 'Left to Right'}];;;;;el6c0dexrb9nk54n9etlu074k;Start;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;;;;;;;;;0;0;0;0;Chattanooga;0;;
2707709441;4;1;1;0;0;4gymgvqmve0m2vh89v84tt3x0;1;50,0;49,8;2024-08-11T00:03:44.709Z;2024-08-11T00:03:48Z;[{'id': 5141699479, 'qualifierId': 141, 'value': '49.9'}, {'id': 5141699475, 'qualifierId': 56, 'value': 'Back'}, {'id': 5141699483, 'qualifierId': 213, 'value': '3.14'}, {'id': 5141699485, 'qualifierId': 279, 'value': 'S'}, {'id': 5141699481, 'qualifierId': 212, 'value': '15.2'}, {'id': 5141699477, 'qualifierId': 140, 'value': '35.5'}];6qe888q8yqq73bxr27jbyu2hg;O. Wright;;;el6c0dexrb9nk54n9etlu074k;Pass;;;;;;;;;;49,9;;3,14;;15,2;35,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;35,5;49,9;;;;;;;0;0;0;0;Chattanooga;0;AMC;1,0
2707709463;5;1;1;0;2;4gymgvqmve0m2vh89v84tt3x0;1;35,5;50,4;2024-08-11T00:03:47.574Z;2024-08-11T00:03:52Z;[{'id': 5141699595, 'qualifierId': 141, 'value': '67.2'}, {'id': 5141699591, 'qualifierId': 56, 'value': 'Back'}, {'id': 5141699593, 'qualifierId': 140, 'value': '26.5'}, {'id': 5141699597, 'qualifierId': 212, 'value': '14.8'}, {'id': 5141699599, 'qualifierId': 213, 'value': '2.26'}];63td0sigm6tp2tg8yovf5npm2;D. Gasso;;;el6c0dexrb9nk54n9etlu074k;Pass;;;;;;;;;;67,2;;2,26;;14,8;26,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;26,5;67,2;;;;;;;0;0;0;2;Chattanooga;2;DMC;1,0
2707709477;6;1;1;0;7;4gymgvqmve0m2vh89v84tt3x0;0;26,5;67,2;2024-08-11T00:03:52.197Z;2024-08-11T00:03:53Z;[{'id': 5141699667, 'qualifierId': 1}, {'id': 5141699661, 'qualifierId': 141, 'value': '74.0'}, {'id': 5141699665, 'qualifierId': 213, 'value': '0.07'}, {'id': 5141699659, 'qualifierId': 140, 'value': '87.9'}, {'id': 5141699663, 'qualifierId': 212, 'value': '64.6'}, {'id': 5141699655, 'qualifierId': 155}, {'id': 5141699657, 'qualifierId': 56, 'value': 'Center'}];6jzijlp0e2w4qjan9eto35wd0;J. Sangwa;;;el6c0dexrb9nk54n9etlu074k;Pass;;;;;;;;;;74,0;;0,07;;64,6;87,9;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;87,9;74,0;;;;;;;0;0;0;7;Chattanooga;7;DC;1,0
2707709493;3;1;1;0;8;cwnjxlibb02fuh0vwgvac6h45;1;12,0;24,3;2024-08-11T00:03:53.691Z;2024-08-11T02:43:32Z;[{'id': 5141699739, 'qualifierId': 212, 'value': '6.3'}, {'id': 5141699741, 'qualifierId': 213, 'value': '2.15'}, {'id': 5141699737, 'qualifierId': 141, 'value': '32.1'}, {'id': 5141699733, 'qualifierId': 56, 'value': 'Back'}, {'id': 5141699735, 'qualifierId': 140, 'value': '8.7'}, {'id': 5141699731, 'qualifierId': 3}];1h5rgsol19v1pcl5ksstrv9t6;M. Garvanian;;;el6c0dexrb9nk54n9etlu074k;Pass;;;;;;;;;;32,1;;2,15;;6,3;8,7;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;8,7;32,1;;;;;;;0;0;0;8;Huntsville City;8;DR;1,0
2707709495;4;52;1;0;11;cwnjxlibb02fuh0vwgvac6h45;1;8,7;32,1;2024-08-11T00:03:55.881Z;2024-08-13T06:07:48Z;[{'id': 5146700769, 'qualifierId': 377}];7jaa504py8qcx30a2p1vgn8d0;J. Antoine;;;el6c0dexrb9nk54n9etlu074k;Keeper pick-up;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;0;0;0;11;Huntsville City;11;GK;1,0
2707709599;6;1;1;0;25;cwnjxlibb02fuh0vwgvac6h45;1;10,6;43,6;2024-08-11T00:04:10.505Z;2024-08-13T06:08:01Z;[{'id': 5141700439, 'qualifierId': 56, 'value': 'Back'}, {'id': 5141700447, 'qualifierId': 213, 'value': '0.21'}, {'id': 5141700443, 'qualifierId': 141, 'value': '52.4'}, {'id': 5146700817, 'qualifierId': 123}, {'id': 5141700445, 'qualifierId': 212, 'value': '28.5'}, {'id': 5141700441, 'qualifierId': 140, 'value': '37.1'}];7jaa504py8qcx30a2p1vgn8d0;J. Antoine;;;el6c0dexrb9nk54n9etlu074k;Pass;;;;;;;;;;52,4;;0,21;;28,5;37,1;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;37,1;52,4;;;;;;;0;0;0;25;Huntsville City;25;GK;1,0
2707709579;5;1;1;0;25;cwnjxlibb02fuh0vwgvac6h45;1;22,9;42,4;2024-08-11T00:04:10.521Z;2024-08-11T00:04:12Z;[{'id': 5141700309, 'qualifierId': 213, 'value': '3.08'}, {'id': 5141700303, 'qualifierId': 140, 'value': '10.6'}, {'id': 5141700301, 'qualifierId': 56, 'value': 'Back'}, {'id': 5141700305, 'qualifierId': 141, 'value': '43.6'}, {'id': 5141700307, 'qualifierId': 212, 'value': '12.9'}];6zbb5xiauoixj3clxdgud8lxw;C. Watson;;;el6c0dexrb9nk54n9etlu074k;Pass;;;;;;;;;;43,6;;3,08;;12,9;10,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;10,6;43,6;;;;;;;0;0;0;25;Huntsville City;25;MC;1,0
2708629453;877;1;1;0;28;cwnjxlibb02fuh0vwgvac6h45;1;8,4;48,4;2024-08-11T00:04:12.790Z;2024-08-13T06:09:43Z;[{'id': 5146701179, 'qualifierId': 212, 'value': '34.7'}, {'id': 5146701177, 'qualifierId': 141, 'value': '62.2'}, {'id': 5146701181, 'qualifierId': 213, 'value': '0.27'}, {'id': 5146701183, 'qualifierId': 1}, {'id': 5146701175, 'qualifierId': 140, 'value': '40.2'}, {'id': 5146701171, 'qualifierId': 155}, {'id': 5146701173, 'qualifierId': 56, 'value': 'Back'}];7jaa504py8qcx30a2p1vgn8d0;J. Antoine;;;el6c0dexrb9nk54n9etlu074k;Pass;;;;;;;;;;62,2;;0,27;;34,7;40,2;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;40,2;62,2;;;;;;;0;0;0;28;Huntsville City;28;GK;1,0
2707709613;7;1;1;0;31;cwnjxlibb02fuh0vwgvac6h45;1;37,1;52,4;2024-08-11T00:04:16.344Z;2024-08-11T00:04:19Z;[{'id': 5141700503, 'qualifierId': 212, 'value': '27.3'}, {'id': 5141700497, 'qualifierId': 56, 'value': 'Center'}, {'id': 5141700505, 'qualifierId': 213, 'value': '5.98'}, {'id': 5141700501, 'qualifierId': 141, 'value': '40.3'}, {'id': 5141700495, 'qualifierId': 157}, {'id': 5141700507, 'qualifierId': 1}, {'id': 5141700499, 'qualifierId': 140, 'value': '61.9'}];6zuton58biybp7ge3mpc17alm;Kwak Min-jae;;;el6c0dexrb9nk54n9etlu074k;Pass;;;;;;;;;;40,3;;5,98;;27,3;61,9;1,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;61,9;40,3;;;;;;;0;0;0;31;Huntsville City;31;AML;1,0
2707709629;8;4;1;0;34;cwnjxlibb02fuh0vwgvac6h45;1;64,1;42,4;2024-08-11T00:04:18.921Z;2024-08-20T11:39:05Z;[{'id': 5141701039, 'qualifierId': 152}, {'id': 5161417479, 'qualifierId': 264}, {'id': 5141700611, 'qualifierId': 56, 'value': 'Center'}, {'id': 5141701043, 'qualifierId': 286}, {'id': 5141701037, 'qualifierId': 13}, {'id': 5141814235, 'qualifierId': 233, 'value': '8'}];5m8hxfvza21t4wfe6v0a18etw;L. García;;;el6c0dexrb9nk54n9etlu074k;Foul;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;1,0;8,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;0;0;0;34;Huntsville City;34;AMC;1,0
2707709709;8;4;1;0;34;4gymgvqmve0m2vh89v84tt3x0;0;35,9;57,6;2024-08-11T00:04:18.922Z;2024-08-20T11:39:08Z;[{'id': 5141701053, 'qualifierId': 56, 'value': 'Back'}, {'id': 5141701051, 'qualifierId': 13}, {'id': 5141701055, 'qualifierId': 152}, {'id': 5141814251, 'qualifierId': 233, 'value': '8'}, {'id': 5161417503, 'qualifierId': 264}, {'id': 5141701059, 'qualifierId': 285}];6jzijlp0e2w4qjan9eto35wd0;J. Sangwa;;;el6c0dexrb9nk54n9etlu074k;Foul;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;1,0;8,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;;;;;;;;;0;0;0;34;Chattanooga;34;DC;1,0
2707709623;7;43;1;0;35;4gymgvqmve0m2vh89v84tt3x0;1;0,0;0,0;2024-08-11T00:04:20.438Z;2024-08-11T00:04:37Z;[{'id': 5141701145, 'qualifierId': 144, 'value': '49'}];d9cioqeofh2tfg3171r5nlb10;C. Applewhite;;;el6c0dexrb9nk54n9etlu074k;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;49,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;;;;;;;;;0;0;0;35;Chattanooga;35;DL;1,0
2707709631;9;43;1;0;36;cwnjxlibb02fuh0vwgvac6h45;1;0,0;0,0;2024-08-11T00:04:20.857Z;2024-08-11T00:04:24Z;[{'id': 5141700701, 'qualifierId': 144, 'value': '61'}, {'id': 5141700623, 'qualifierId': 56, 'value': 'Center'}];a3eln6gas8765a3pn6ecqjvxm;M. Ouamri;;;el6c0dexrb9nk54n9etlu074k;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;61,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;0;0;0;36;Huntsville City;36;FW;1,0
2707709785;10;1;1;1;0;cwnjxlibb02fuh0vwgvac6h45;1;62,4;43,8;2024-08-11T00:04:45.544Z;2024-08-13T06:09:49Z;[{'id': 5141701401, 'qualifierId': 213, 'value': '2.57'}, {'id': 5141701397, 'qualifierId': 141, 'value': '52.3'}, {'id': 5141701393, 'qualifierId': 56, 'value': 'Center'}, {'id': 5141701391, 'qualifierId': 152}, {'id': 5141701395, 'qualifierId': 140, 'value': '53.8'}, {'id': 5141701399, 'qualifierId': 212, 'value': '10.7'}, {'id': 5141701389, 'qualifierId': 5}];4cwccglaxz5sf71eptnj6kzfu;A. Jiménez;;;el6c0dexrb9nk54n9etlu074k;Pass;;;;;;;;;;52,3;;2,57;;10,7;53,8;;;;;;;1,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;53,8;52,3;;;;;;;0;0;1;0;Huntsville City;60;MC;1,0
2707709801;11;1;1;1;2;cwnjxlibb02fuh0vwgvac6h45;1;52,7;59,7;2024-08-11T00:04:47.272Z;2024-08-13T06:10:00Z;[{'id': 5141701467, 'qualifierId': 212, 'value': '8.6'}, {'id': 5141701469, 'qualifierId': 213, 'value': '5.62'}, {'id': 5141701465, 'qualifierId': 141, 'value': '51.9'}, {'id': 5141701461, 'qualifierId': 56, 'value': 'Center'}, {'id': 5141701463, 'qualifierId': 140, 'value': '59.1'}];7e8xkqlux0myjc5cwtb7rega1;D. Viáfara;;;el6c0dexrb9nk54n9etlu074k;Pass;;;;;;;;;;51,9;;5,62;;8,6;59,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;59,1;51,9;;;;;;;0;0;1;2;Huntsville City;62;DC;1,0
2707709807;12;1;1;1;3;cwnjxlibb02fuh0vwgvac6h45;1;57,9;54,0;2024-08-11T00:04:48.112Z;2024-08-13T06:10:21Z;[{'id': 5141701485, 'qualifierId': 141, 'value': '32.5'}, {'id': 5141701481, 'qualifierId': 56, 'value': 'Center'}, {'id': 5141701483, 'qualifierId': 140, 'value': '56.0'}, {'id': 5141701489, 'qualifierId': 213, 'value': '4.58'}, {'id': 5141701487, 'qualifierId': 212, 'value': '14.8'}];4cwccglaxz5sf71eptnj6kzfu;A. Jiménez;;;el6c0dexrb9nk54n9etlu074k;Pass;;;;;;;;;;32,5;;4,58;;14,8;56,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;56,0;32,5;;;;;;;0;0;1;3;Huntsville City;63;MC;1,0
2707709819;13;1;1;1;4;cwnjxlibb02fuh0vwgvac6h45;1;56,7;40,9;2024-08-11T00:04:48.945Z;2024-08-13T06:10:25Z;[{'id': 5141701555, 'qualifierId': 212, 'value': '8.1'}, {'id': 5141701549, 'qualifierId': 56, 'value': 'Center'}, {'id': 5141701551, 'qualifierId': 140, 'value': '57.0'}, {'id': 5141701553, 'qualifierId': 141, 'value': '52.8'}, {'id': 5141701557, 'qualifierId': 213, 'value': '1.53'}];6zbb5xiauoixj3clxdgud8lxw;C. Watson;;;el6c0dexrb9nk54n9etlu074k;Pass;;;;;;;;;;52,8;;1,53;;8,1;57,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;57,0;52,8;;;;;;;0;0;1;4;Huntsville City;64;MC;1,0
