id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamFormation;value_PlayerPosition;value_Resume;value_Captain;value_Involved;value_TeamPlayerFormation;value_JerseyNumber;value_TeamKit;value_DirectionOfPlay;value_KickOff;value_Zone;value_PassEndY;value_Length;value_PassEndX;value_Angle;value_Chipped;value_LongBall;value_OppositeRelatedEventId;value_Offensive;value_Defensive;value_TouchTypeControl;value_SwitchOfPlay;value_TakeOnOvertake;value_PlayersCaughtOffside;value_Indirect;value_FreeKickTaken;value_OutSwinger;value_LeftFooted;value_Cross;value_RightFooted;value_Launch;value_HeadPass;value_TakeOnSpace;value_BlockedPass;value_TouchTypeClearance;value_DeletedEventType;value_OutOfPlay;value_NextEventThrowIn;value_ThrowIn;value_IntendedTackleTarget;value_Overrun;value_NextEventGoalKick;value_GoalKick;value_Low;value_High;value_Head;value_Assist;value_Straight;value_IntentionalAssist;value_DrivenCross;value_GkY;value_FirstTouch;value_RelatedEventId;value_CloseHigh;value_GoalmouthY;value_RegularPlay;value_GoalmouthZ;value_Assisted;value_GkX;value_BoxCentre;value_LowGkIntervention;value_KeeperThrow;value_LayOff;value_MediumGkIntervention;value_FlickOn;value_Right;value_Left;value_CornerTaken;value_InSwinger;value_TouchTypePass;value_Volley;value_BlockedX;value_ThrowInSetPiece;value_BlockedY;value_LowCentre;value_BigChance;value_Standing;value_Hands;value_ParriedDanger;value_MisHit;value_OutOfBoxCentre;value_Direct;value_Foul;value_ShirtPull/Holding;value_HighGkIntervention;value_InjuredPlayerId;value_Injury;value_OverArm;value_AttemptedTackle;value_HighClaim;value_YellowCard;value_RecklessOffence;value_NotVisible;value_Shove/Push;value_TacticalFoul;value_DrinksBreak;value_RefereeDelay;value_Blocked;value_LowRight;value_BoxRight;value_DefBlock;value_FromCorner;value_SixYardBlocked;value_BlockedCross;value_IndividualPlay;value_35Centre;value_NotAssisted;value_Minutes;value_Deflection;value_Defensive1V1;value_GkYTimeOfGoal;value_GkXTimeOfGoal;value_HighLeft;value_GoalShotGameClock;value_GoalShotTimestamp;value_EndType;value_PullBack;value_Collected;value_LeadingToGoal;value_RelatedError1Id;value_SmallBoxCentre;value_CloseRight;value_FreeKick;value_Stooping;value_GkKickFromHands;value_CloseLeft;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_OverhitCross;value_OwnPlayer;value_BoxLeft;value_LowLeft;value_Diving;value_ParriedSafe;value_2NdAssist;value_NotPastGoalLine;value_2NdAssisted;value_2NdRelatedEventId;value_VideoCoverageLost;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2700783333;94;1;1;8;52;2nnef9tr9g7m2s6n873qif95g;1;58,1;93,6;2024-07-13T23:14:24.652Z;2024-07-13T23:14:25Z;[{'id': 5103383769, 'qualifierId': 141, 'value': '84.5'}, {'id': 5103383773, 'qualifierId': 213, 'value': '4.76'}, {'id': 5103383765, 'qualifierId': 56, 'value': 'Left'}, {'id': 5103383771, 'qualifierId': 212, 'value': '6.2'}, {'id': 5103383767, 'qualifierId': 140, 'value': '58.4'}];3acyax22zfwdjw0cpgg4x7dre;J. Juarez;;;dzwjl99bpxuizvmgpijrqn384;Pass;;;;;;;;;;;;84,5;6,2;58,4;4,76;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;58,4;84,5;;;;;;;0;0;8;52;Crown Legacy;532;DML;1,0
2700783353;95;1;1;8;52;2nnef9tr9g7m2s6n873qif95g;1;58,4;84,5;2024-07-13T23:14:25.516Z;2024-07-13T23:14:28Z;[{'id': 5103383943, 'qualifierId': 213, 'value': '3.43'}, {'id': 5103383939, 'qualifierId': 141, 'value': '79.3'}, {'id': 5103383935, 'qualifierId': 56, 'value': 'Back'}, {'id': 5103383941, 'qualifierId': 212, 'value': '12.4'}, {'id': 5103383937, 'qualifierId': 140, 'value': '47.1'}];6oia90bi52zwmgdlvcvfnj1pm;J. Evans;;;dzwjl99bpxuizvmgpijrqn384;Pass;;;;;;;;;;;;79,3;12,4;47,1;3,43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;47,1;79,3;;;;;;;0;0;8;52;Crown Legacy;532;FW;1,0
2700783391;96;1;1;8;55;2nnef9tr9g7m2s6n873qif95g;1;48,5;70,0;2024-07-13T23:14:28.268Z;2024-07-13T23:14:33Z;[{'id': 5103384193, 'qualifierId': 213, 'value': '4.45'}, {'id': 5103384187, 'qualifierId': 140, 'value': '41.0'}, {'id': 5103384189, 'qualifierId': 141, 'value': '27.3'}, {'id': 5103384191, 'qualifierId': 212, 'value': '30.1'}, {'id': 5103384185, 'qualifierId': 56, 'value': 'Back'}];clvcgt5ofonse0q96sppu7hg4;S. Cambindo;;;dzwjl99bpxuizvmgpijrqn384;Pass;;;;;;;;;;;;27,3;30,1;41,0;4,45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;41,0;27,3;;;;;;;0;0;8;55;Crown Legacy;535;DMC;1,0
2700783413;97;1;1;9;0;2nnef9tr9g7m2s6n873qif95g;1;48,9;21,9;2024-07-13T23:14:33.324Z;2024-07-18T12:55:16Z;[{'id': 5103384369, 'qualifierId': 56, 'value': 'Right'}, {'id': 5103384375, 'qualifierId': 212, 'value': '22.6'}, {'id': 5103384371, 'qualifierId': 140, 'value': '67.7'}, {'id': 5103384377, 'qualifierId': 213, 'value': '5.78'}, {'id': 5103384373, 'qualifierId': 141, 'value': '5.8'}];6qu8uu28fk2dbbeymuu6yii38;A. Miller;;;dzwjl99bpxuizvmgpijrqn384;Pass;;;;;;;;;;;;5,8;22,6;67,7;5,78;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;67,7;5,8;;;;;;;0;0;9;0;Crown Legacy;540;DC;1,0
2700783427;98;1;1;9;4;2nnef9tr9g7m2s6n873qif95g;1;66,7;3,2;2024-07-13T23:14:37.036Z;2024-07-13T23:14:39Z;[{'id': 5103384457, 'qualifierId': 141, 'value': '5.2'}, {'id': 5103384455, 'qualifierId': 140, 'value': '44.8'}, {'id': 5103384461, 'qualifierId': 213, 'value': '3.08'}, {'id': 5103384453, 'qualifierId': 56, 'value': 'Back'}, {'id': 5103384459, 'qualifierId': 212, 'value': '23.0'}];4t078b0rnzmi8u83wzmdwze38;C. Díaz;;;dzwjl99bpxuizvmgpijrqn384;Pass;;;;;;;;;;;;5,2;23,0;44,8;3,08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;44,8;5,2;;;;;;;0;0;9;4;Crown Legacy;544;DMR;1,0
2700783447;99;1;1;9;6;2nnef9tr9g7m2s6n873qif95g;1;44,7;5,9;2024-07-13T23:14:39.452Z;2024-07-13T23:14:42Z;[{'id': 5103384621, 'qualifierId': 141, 'value': '31.6'}, {'id': 5103384625, 'qualifierId': 213, 'value': '1.89'}, {'id': 5103384619, 'qualifierId': 140, 'value': '39.2'}, {'id': 5103384617, 'qualifierId': 56, 'value': 'Back'}, {'id': 5103384623, 'qualifierId': 212, 'value': '18.4'}];6qu8uu28fk2dbbeymuu6yii38;A. Miller;;;dzwjl99bpxuizvmgpijrqn384;Pass;;;;;;;;;;;;31,6;18,4;39,2;1,89;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;39,2;31,6;;;;;;;0;0;9;6;Crown Legacy;546;DC;1,0
2700783461;100;1;1;9;9;2nnef9tr9g7m2s6n873qif95g;1;39,2;33,3;2024-07-13T23:14:42.285Z;2024-07-13T23:14:44Z;[{'id': 5103384693, 'qualifierId': 141, 'value': '47.8'}, {'id': 5103384689, 'qualifierId': 56, 'value': 'Back'}, {'id': 5103384691, 'qualifierId': 140, 'value': '43.3'}, {'id': 5103384695, 'qualifierId': 212, 'value': '10.8'}, {'id': 5103384697, 'qualifierId': 213, 'value': '1.16'}];f0jwa1a61lxs31g47csjv7itw;I. Covi;;;dzwjl99bpxuizvmgpijrqn384;Pass;;;;;;;;;;;;47,8;10,8;43,3;1,16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;43,3;47,8;;;;;;;0;0;9;9;Crown Legacy;549;DC;1,0
2700783481;101;1;1;9;11;2nnef9tr9g7m2s6n873qif95g;1;43,3;47,8;2024-07-13T23:14:44.204Z;2024-07-13T23:14:47Z;[{'id': 5103384811, 'qualifierId': 141, 'value': '20.4'}, {'id': 5103384815, 'qualifierId': 213, 'value': '4.84'}, {'id': 5103384809, 'qualifierId': 140, 'value': '45.5'}, {'id': 5103384807, 'qualifierId': 56, 'value': 'Back'}, {'id': 5103384813, 'qualifierId': 212, 'value': '18.8'}];clvcgt5ofonse0q96sppu7hg4;S. Cambindo;;;dzwjl99bpxuizvmgpijrqn384;Pass;;;;;;;;;;;;20,4;18,8;45,5;4,84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;45,5;20,4;;;;;;;0;0;9;11;Crown Legacy;551;DMC;1,0
2700783507;102;1;1;9;14;2nnef9tr9g7m2s6n873qif95g;1;46,2;18,8;2024-07-13T23:14:47.084Z;2024-07-13T23:14:50Z;[{'id': 5103384971, 'qualifierId': 140, 'value': '80.4'}, {'id': 5103384975, 'qualifierId': 212, 'value': '37.0'}, {'id': 5103384977, 'qualifierId': 213, 'value': '6.04'}, {'id': 5103384973, 'qualifierId': 141, 'value': '5.9'}, {'id': 5103384979, 'qualifierId': 1}, {'id': 5103384967, 'qualifierId': 56, 'value': 'Right'}];6qu8uu28fk2dbbeymuu6yii38;A. Miller;;;dzwjl99bpxuizvmgpijrqn384;Pass;;;;;;;;;;;;5,9;37,0;80,4;6,04;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;80,4;5,9;;;;;;;0;0;9;14;Crown Legacy;554;DC;1,0
2700783519;103;1;1;9;17;2nnef9tr9g7m2s6n873qif95g;1;78,4;5,5;2024-07-13T23:14:50.060Z;2024-07-13T23:14:51Z;[{'id': 5103385071, 'qualifierId': 212, 'value': '8.4'}, {'id': 5103385067, 'qualifierId': 140, 'value': '70.8'}, {'id': 5103385069, 'qualifierId': 141, 'value': '9.4'}, {'id': 5103385073, 'qualifierId': 213, 'value': '2.82'}, {'id': 5103385065, 'qualifierId': 56, 'value': 'Right'}];4t078b0rnzmi8u83wzmdwze38;C. Díaz;;;dzwjl99bpxuizvmgpijrqn384;Pass;;;;;;;;;;;;9,4;8,4;70,8;2,82;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;70,8;9,4;;;;;;;0;0;9;17;Crown Legacy;557;DMR;1,0
2700783529;104;1;1;9;18;2nnef9tr9g7m2s6n873qif95g;1;70,3;9,2;2024-07-13T23:14:51.164Z;2024-07-13T23:14:52Z;[{'id': 5103385139, 'qualifierId': 56, 'value': 'Right'}, {'id': 5103385143, 'qualifierId': 141, 'value': '2.8'}, {'id': 5103385147, 'qualifierId': 213, 'value': '5.81'}, {'id': 5103385145, 'qualifierId': 212, 'value': '9.6'}, {'id': 5103385141, 'qualifierId': 140, 'value': '78.4'}];1j1ybmazykfh5nqs7egkcdxck;D. Cuevas;;;dzwjl99bpxuizvmgpijrqn384;Pass;;;;;;;;;;;;2,8;9,6;78,4;5,81;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;78,4;2,8;;;;;;;0;0;9;18;Crown Legacy;558;AMC;1,0
2700783549;105;1;1;9;20;2nnef9tr9g7m2s6n873qif95g;1;78,4;2,9;2024-07-13T23:14:52.732Z;2024-07-13T23:14:54Z;[{'id': 5103385273, 'qualifierId': 56, 'value': 'Right'}, {'id': 5103385279, 'qualifierId': 212, 'value': '8.3'}, {'id': 5103385281, 'qualifierId': 213, 'value': '3.20'}, {'id': 5103385275, 'qualifierId': 140, 'value': '70.5'}, {'id': 5103385277, 'qualifierId': 141, 'value': '2.2'}];4t078b0rnzmi8u83wzmdwze38;C. Díaz;;;dzwjl99bpxuizvmgpijrqn384;Pass;;;;;;;;;;;;2,2;8,3;70,5;3,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;70,5;2,2;;;;;;;0;0;9;20;Crown Legacy;560;DMR;1,0
2700783571;106;1;1;9;22;2nnef9tr9g7m2s6n873qif95g;1;69,8;4,0;2024-07-13T23:14:54.653Z;2024-07-13T23:14:58Z;[{'id': 5103385393, 'qualifierId': 140, 'value': '46.7'}, {'id': 5103385397, 'qualifierId': 212, 'value': '24.8'}, {'id': 5103385399, 'qualifierId': 213, 'value': '2.94'}, {'id': 5103385395, 'qualifierId': 141, 'value': '11.4'}, {'id': 5103385391, 'qualifierId': 56, 'value': 'Back'}];1j1ybmazykfh5nqs7egkcdxck;D. Cuevas;;;dzwjl99bpxuizvmgpijrqn384;Pass;;;;;;;;;;;;11,4;24,8;46,7;2,94;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;46,7;11,4;;;;;;;0;0;9;22;Crown Legacy;562;AMC;1,0
2700783593;107;1;1;9;25;2nnef9tr9g7m2s6n873qif95g;1;46,7;11,4;2024-07-13T23:14:57.980Z;2024-07-13T23:15:00Z;[{'id': 5103385531, 'qualifierId': 56, 'value': 'Back'}, {'id': 5103385535, 'qualifierId': 141, 'value': '36.6'}, {'id': 5103385539, 'qualifierId': 213, 'value': '1.71'}, {'id': 5103385537, 'qualifierId': 212, 'value': '17.3'}, {'id': 5103385533, 'qualifierId': 140, 'value': '44.4'}];6qu8uu28fk2dbbeymuu6yii38;A. Miller;;;dzwjl99bpxuizvmgpijrqn384;Pass;;;;;;;;;;;;36,6;17,3;44,4;1,71;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;44,4;36,6;;;;;;;0;0;9;25;Crown Legacy;565;DC;1,0
2700783603;108;1;1;9;28;2nnef9tr9g7m2s6n873qif95g;1;44,4;36,6;2024-07-13T23:15:00.733Z;2024-07-13T23:15:02Z;[{'id': 5103385607, 'qualifierId': 56, 'value': 'Back'}, {'id': 5103385613, 'qualifierId': 212, 'value': '21.3'}, {'id': 5103385615, 'qualifierId': 213, 'value': '1.50'}, {'id': 5103385611, 'qualifierId': 141, 'value': '67.9'}, {'id': 5103385609, 'qualifierId': 140, 'value': '45.9'}];f0jwa1a61lxs31g47csjv7itw;I. Covi;;;dzwjl99bpxuizvmgpijrqn384;Pass;;;;;;;;;;;;67,9;21,3;45,9;1,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;45,9;67,9;;;;;;;0;0;9;28;Crown Legacy;568;DC;1,0
2700783623;109;1;1;9;29;2nnef9tr9g7m2s6n873qif95g;1;45,8;67,9;2024-07-13T23:15:02.621Z;2024-07-13T23:15:06Z;[{'id': 5103385749, 'qualifierId': 213, 'value': '0.63'}, {'id': 5103385745, 'qualifierId': 141, 'value': '93.9'}, {'id': 5103385741, 'qualifierId': 56, 'value': 'Left'}, {'id': 5103385743, 'qualifierId': 140, 'value': '68.8'}, {'id': 5103385747, 'qualifierId': 212, 'value': '29.9'}];2d9cw6dcm2wsgrr8mj5rt6zje;K. Thomas;;;dzwjl99bpxuizvmgpijrqn384;Pass;;;;;;;;;;;;93,9;29,9;68,8;0,63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;68,8;93,9;;;;;;;0;0;9;29;Crown Legacy;569;DC;1,0
2700783635;110;1;1;9;33;2nnef9tr9g7m2s6n873qif95g;0;70,4;92,9;2024-07-13T23:15:06.172Z;2024-07-13T23:15:07Z;[{'id': 5103385857, 'qualifierId': 140, 'value': '95.2'}, {'id': 5103385863, 'qualifierId': 213, 'value': '5.81'}, {'id': 5103385855, 'qualifierId': 56, 'value': 'Center'}, {'id': 5103385861, 'qualifierId': 212, 'value': '29.3'}, {'id': 5103385859, 'qualifierId': 141, 'value': '73.3'}];3acyax22zfwdjw0cpgg4x7dre;J. Juarez;;;dzwjl99bpxuizvmgpijrqn384;Pass;;;;;;;;;;;;73,3;29,3;95,2;5,81;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;95,2;73,3;;;;;;;0;0;9;33;Crown Legacy;573;DML;1,0
2700783645;83;1;1;9;36;6ubc4y1v6hr63mca7ica4hp90;0;3,9;24,6;2024-07-13T23:15:08.780Z;2024-07-18T12:56:58Z;[{'id': 5103385939, 'qualifierId': 56, 'value': 'Back'}, {'id': 5103385943, 'qualifierId': 140, 'value': '5.6'}, {'id': 5103385953, 'qualifierId': 212, 'value': '2.0'}, {'id': 5103385955, 'qualifierId': 213, 'value': '5.82'}, {'id': 5103386029, 'qualifierId': 233, 'value': '111'}, {'id': 5103385949, 'qualifierId': 141, 'value': '23.3'}];exk9svcdgcbn05ms00fhorvv8;J. Neeley;;;dzwjl99bpxuizvmgpijrqn384;Pass;;;;;;;;;;;;23,3;2,0;5,6;5,82;;;111,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;5,6;23,3;;;;;;;0;0;9;36;Carolina Core;576;DL;1,0
2700783653;111;61;1;9;36;2nnef9tr9g7m2s6n873qif95g;1;93,4;73,3;2024-07-13T23:15:08.781Z;2024-07-18T12:56:56Z;[{'id': 5103385995, 'qualifierId': 56, 'value': 'Center'}];6oia90bi52zwmgdlvcvfnj1pm;J. Evans;;;dzwjl99bpxuizvmgpijrqn384;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;;;;;;;0;0;9;36;Crown Legacy;576;FW;1,0
2700783663;84;49;1;9;37;6ubc4y1v6hr63mca7ica4hp90;1;5,1;19,7;2024-07-13T23:15:10.460Z;2024-07-13T23:15:10Z;[];exk9svcdgcbn05ms00fhorvv8;J. Neeley;;;dzwjl99bpxuizvmgpijrqn384;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;0;0;9;37;Carolina Core;577;DL;1,0
2700783685;85;1;1;9;40;6ubc4y1v6hr63mca7ica4hp90;0;11,1;22,1;2024-07-13T23:15:13.483Z;2024-07-13T23:15:14Z;[{'id': 5103386221, 'qualifierId': 213, 'value': '0.03'}, {'id': 5103386219, 'qualifierId': 212, 'value': '47.8'}, {'id': 5103386215, 'qualifierId': 140, 'value': '56.6'}, {'id': 5103386211, 'qualifierId': 157}, {'id': 5103386213, 'qualifierId': 56, 'value': 'Center'}, {'id': 5103386223, 'qualifierId': 1}, {'id': 5103386217, 'qualifierId': 141, 'value': '24.1'}];exk9svcdgcbn05ms00fhorvv8;J. Neeley;;;dzwjl99bpxuizvmgpijrqn384;Pass;;;;;;;;;;;;24,1;47,8;56,6;0,03;;1,0;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;56,6;24,1;;;;;;;0;0;9;40;Carolina Core;580;DL;1,0
2700783709;112;1;1;9;43;2nnef9tr9g7m2s6n873qif95g;0;41,4;72,4;2024-07-13T23:15:15.932Z;2024-07-13T23:15:16Z;[{'id': 5103386363, 'qualifierId': 141, 'value': '100.0'}, {'id': 5103386357, 'qualifierId': 3}, {'id': 5103386367, 'qualifierId': 213, 'value': '1.84'}, {'id': 5103386365, 'qualifierId': 212, 'value': '20.6'}, {'id': 5103386361, 'qualifierId': 140, 'value': '36.2'}, {'id': 5103386359, 'qualifierId': 56, 'value': 'Back'}];f0jwa1a61lxs31g47csjv7itw;I. Covi;;;dzwjl99bpxuizvmgpijrqn384;Pass;;;;;;;;;;;;100,0;20,6;36,2;1,84;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;36,2;100,0;;;;;;;0;0;9;43;Crown Legacy;583;DC;1,0
2700783823;86;5;1;9;43;6ubc4y1v6hr63mca7ica4hp90;1;63,1;-1,2;2024-07-13T23:15:16.155Z;2024-07-13T23:15:34Z;[{'id': 5103387015, 'qualifierId': 233, 'value': '113'}, {'id': 5103386999, 'qualifierId': 347}, {'id': 5103386997, 'qualifierId': 56, 'value': 'Right'}];exk9svcdgcbn05ms00fhorvv8;J. Neeley;;;dzwjl99bpxuizvmgpijrqn384;Out;;;;;;;;;;;;;;;;;;113,0;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;0;0;9;43;Carolina Core;583;DL;1,0
2700783717;113;5;1;9;43;2nnef9tr9g7m2s6n873qif95g;0;36,9;101,2;2024-07-13T23:15:16.155Z;2024-07-14T00:11:03Z;[{'id': 5103386387, 'qualifierId': 56, 'value': 'Back'}, {'id': 5103387019, 'qualifierId': 233, 'value': '86'}, {'id': 5103386389, 'qualifierId': 347}];f0jwa1a61lxs31g47csjv7itw;I. Covi;;;dzwjl99bpxuizvmgpijrqn384;Out;;;;;;;;;;;;;;;;;;86,0;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;;;;;;;0;0;9;43;Crown Legacy;583;DC;1,0
