id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamFormation;value_TeamPlayerFormation;value_Resume;value_Captain;value_PlayerPosition;value_Involved;value_JerseyNumber;value_TeamKit;value_DirectionOfPlay;value_Zone;value_PassEndX;value_PassEndY;value_KickOff;value_Angle;value_Length;value_LongBall;value_NotVisible;value_Launch;value_OppositeRelatedEventId;value_Offensive;value_Defensive;value_HeadPass;value_FlickOn;value_Chipped;value_IntendedTackleTarget;value_TouchTypeClearance;value_TakeOnSpace;value_OutOfPlay;value_Left;value_Right;value_CornerTaken;value_Assist;value_GoalmouthY;value_LowRight;value_FromCorner;value_BlockedY;value_GkY;value_OutOfBoxCentre;value_IndividualPlay;value_Assisted;value_BlockedX;value_Blocked;value_LeftFooted;value_GkX;value_RelatedEventId;value_GoalmouthZ;value_DefBlock;value_MediumGkIntervention;value_KeeperThrow;value_TakeOnOvertake;value_TouchTypePass;value_BlockedPass;value_Direct;value_Handball;value_FreeKickTaken;value_NextEventThrowIn;value_ThrowIn;value_LayOff;value_Head;value_OutSwinger;value_Cross;value_RightFooted;value_NextEventGoalKick;value_GoalKick;value_High;value_DeletedEventType;value_Low;value_AttemptedTackle;value_Foul;value_LowCentre;value_RegularPlay;value_FirstTouch;value_OwnPlayer;value_OwnShotBlocked;value_OtherObstacle;value_BallHitsReferee;value_SwerveLeft;value_Hands;value_Collected;value_Standing;value_ThroughBall;value_IntentionalAssist;value_BigChance;value_BoxCentre;value_GoalShotTimestamp;value_GoalShotGameClock;value_GkXTimeOfGoal;value_GkYTimeOfGoal;value_PlayersCaughtOffside;value_Indirect;value_Volley;value_HighCentre;value_HighGkIntervention;value_Reaching;value_LowGkIntervention;value_Stooping;value_SwitchOfPlay;value_Overrun;value_RecklessOffence;value_YellowCard;value_Defensive1V1;value_ShirtPull/Holding;value_TacticalFoul;value_BoxRight;value_ParriedSafe;value_Diving;value_InSwinger;value_OverhitCross;value_TouchTypeControl;value_LowLeft;value_Sliding;value_Feet;value_FreeKick;value_NotAssisted;value_Minutes;value_EndType;value_CloseHigh;value_SetPiece;value_Deflection;value_SmallBoxLeft;value_SavedOffLine;value_SixYardBlocked;value_LastLine;value_BoxLeft;value_CloseRight;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_LeadingToAttempt;value_RelatedError1Id;value_GkKickFromHands;value_PullBack;value_SmallBoxCentre;value_FantasyAssistTeam;value_FantasyAssistedBy;value_FantasyAssistId;value_OwnGoal;value_FantasyAssistType;value_OtherBodyPart;value_CloseLeft;value_FastBreak;value_1On1;value_CloseLeftAndHigh;value_35Left;value_TimeWasting;value_Shove/Push;value_RedCard;value_CoachId;value_FoulAndAbusiveLanguage;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;value_OfficiallyAnnounced;value_NewStartTime;value_OtherReason;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2701077795;114;1;1;9;50;29nx7yxy1rdqv2oobqn5pjf8p;1;51,0;21,2;2024-07-14T19:55:00.575Z;2024-07-14T19:55:01Z;[{'id': 5104935613, 'qualifierId': 141, 'value': '14.5'}, {'id': 5104935611, 'qualifierId': 140, 'value': '37.9'}, {'id': 5104935609, 'qualifierId': 56, 'value': 'Back'}, {'id': 5104935617, 'qualifierId': 213, 'value': '3.46'}, {'id': 5104935615, 'qualifierId': 212, 'value': '14.5'}];6xu5v7x5zge1k83w40mmbxyzu;H. Ayari;;;e09zerb8amtdz9qrjhlper8k4;Pass;;;;;;;;;;;37,9;14,5;;3,46;14,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;37,9;14,5;;;;;;;0;0;9;50;Cincinnati II;590;FWR;1,0
2701077797;115;1;1;9;51;29nx7yxy1rdqv2oobqn5pjf8p;1;36,4;14,0;2024-07-14T19:55:01.502Z;2024-07-14T19:55:03Z;[{'id': 5104935621, 'qualifierId': 56, 'value': 'Back'}, {'id': 5104935625, 'qualifierId': 141, 'value': '18.2'}, {'id': 5104935623, 'qualifierId': 140, 'value': '42.2'}, {'id': 5104935629, 'qualifierId': 213, 'value': '0.44'}, {'id': 5104935627, 'qualifierId': 212, 'value': '6.7'}];d8u6lnk9lmbrgv9obcshpec8a;M. Stojadinovic;;;e09zerb8amtdz9qrjhlper8k4;Pass;;;;;;;;;;;42,2;18,2;;0,44;6,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;42,2;18,2;;;;;;;0;0;9;51;Cincinnati II;591;DC;1,0
2701077803;116;1;1;9;52;29nx7yxy1rdqv2oobqn5pjf8p;0;42,2;18,2;2024-07-14T19:55:02.991Z;2024-07-14T19:56:31Z;[{'id': 5104935653, 'qualifierId': 212, 'value': '11.3'}, {'id': 5104935649, 'qualifierId': 140, 'value': '48.9'}, {'id': 5104935647, 'qualifierId': 56, 'value': 'Back'}, {'id': 5104935651, 'qualifierId': 141, 'value': '5.2'}, {'id': 5104935655, 'qualifierId': 213, 'value': '5.38'}];7q8y6gbmg9j75zgm3nhs3bfh0;L. Olguin;;;e09zerb8amtdz9qrjhlper8k4;Pass;;;;;;;;;;;48,9;5,2;;5,38;11,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;48,9;5,2;;;;;;;0;0;9;52;Cincinnati II;592;MC;1,0
2701077801;111;1;1;9;53;bd0378yx50xpdcgwkt9p9bmz8;1;46,0;93,0;2024-07-14T19:55:04.084Z;2024-07-14T19:57:02Z;[{'id': 5104936549, 'qualifierId': 213, 'value': '5.66'}, {'id': 5104936547, 'qualifierId': 212, 'value': '13.7'}, {'id': 5104936543, 'qualifierId': 140, 'value': '56.6'}, {'id': 5104935645, 'qualifierId': 56, 'value': 'Left'}, {'id': 5104936545, 'qualifierId': 141, 'value': '81.2'}];8za8xvdiyduedk2i99bdqv4es;J. Machado;;;e09zerb8amtdz9qrjhlper8k4;Pass;;;;;;;;;;;56,6;81,2;;5,66;13,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;56,6;81,2;;;;;;;0;0;9;53;Toronto II;593;DC;1,0
2701077965;131;1;1;9;54;bd0378yx50xpdcgwkt9p9bmz8;1;61,0;81,5;2024-07-14T19:55:04.564Z;2024-07-14T19:57:09Z;[{'id': 5104936585, 'qualifierId': 212, 'value': '6.5'}, {'id': 5104936587, 'qualifierId': 213, 'value': '0.71'}, {'id': 5104936581, 'qualifierId': 140, 'value': '65.7'}, {'id': 5104936579, 'qualifierId': 56, 'value': 'Left'}, {'id': 5104936583, 'qualifierId': 141, 'value': '87.8'}];b94wogguhbhpo2mal3pfpo26s;K. Mboma Dem;;;e09zerb8amtdz9qrjhlper8k4;Pass;;;;;;;;;;;65,7;87,8;;0,71;6,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;65,7;87,8;;;;;;;0;0;9;54;Toronto II;594;AMC;1,0
2701077807;117;43;1;9;55;29nx7yxy1rdqv2oobqn5pjf8p;1;0,0;0,0;2024-07-14T19:55:05.279Z;2024-07-14T19:56:32Z;[{'id': 5104935665, 'qualifierId': 56, 'value': 'Back'}, {'id': 5104935669, 'qualifierId': 141, 'value': '15.5'}, {'id': 5104935667, 'qualifierId': 140, 'value': '43.7'}, {'id': 5104935673, 'qualifierId': 213, 'value': '2.23'}, {'id': 5104936305, 'qualifierId': 144, 'value': '1'}, {'id': 5104935671, 'qualifierId': 212, 'value': '8.9'}];7w2rw1jd8ouhu8bbvswvysu8k;J. Batiz;;;e09zerb8amtdz9qrjhlper8k4;Deleted event;;;;;;;;;;;43,7;15,5;;2,23;8,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;43,7;15,5;;;;;;;0;0;9;55;Cincinnati II;595;DMR;1,0
2701077811;112;49;1;9;57;bd0378yx50xpdcgwkt9p9bmz8;1;59,4;91,1;2024-07-14T19:55:07.812Z;2024-07-14T19:55:07Z;[];bpr7u1cp7bzt1w2t1tsmru73e;J. Castellano;;;e09zerb8amtdz9qrjhlper8k4;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;;;;;;;0;0;9;57;Toronto II;597;DML;1,0
2701077815;113;1;1;9;57;bd0378yx50xpdcgwkt9p9bmz8;1;59,4;91,1;2024-07-14T19:55:07.940Z;2024-07-14T19:55:08Z;[{'id': 5104935701, 'qualifierId': 56, 'value': 'Left'}, {'id': 5104935703, 'qualifierId': 140, 'value': '69.6'}, {'id': 5104935705, 'qualifierId': 141, 'value': '80.3'}, {'id': 5104935713, 'qualifierId': 213, 'value': '5.68'}, {'id': 5104935709, 'qualifierId': 212, 'value': '13.0'}];bpr7u1cp7bzt1w2t1tsmru73e;J. Castellano;;;e09zerb8amtdz9qrjhlper8k4;Pass;;;;;;;;;;;69,6;80,3;;5,68;13,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;69,6;80,3;;;;;;;0;0;9;57;Toronto II;597;DML;1,0
2701077821;114;1;1;9;58;bd0378yx50xpdcgwkt9p9bmz8;1;69,6;80,3;2024-07-14T19:55:08.660Z;2024-07-14T19:55:11Z;[{'id': 5104935731, 'qualifierId': 140, 'value': '83.2'}, {'id': 5104935729, 'qualifierId': 56, 'value': 'Left'}, {'id': 5104935733, 'qualifierId': 141, 'value': '82.7'}, {'id': 5104935735, 'qualifierId': 212, 'value': '14.4'}, {'id': 5104935737, 'qualifierId': 213, 'value': '0.11'}];9asj8t10cvfumot9hr3dprsic;B. Stitz;;;e09zerb8amtdz9qrjhlper8k4;Pass;;;;;;;;;;;83,2;82,7;;0,11;14,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;83,2;82,7;;;;;;;0;0;9;58;Toronto II;598;FW;1,0
2701077823;115;61;1;10;1;bd0378yx50xpdcgwkt9p9bmz8;0;96,4;71,5;2024-07-14T19:55:11.412Z;2024-07-14T19:55:11Z;[{'id': 5104935741, 'qualifierId': 56, 'value': 'Center'}];bpr7u1cp7bzt1w2t1tsmru73e;J. Castellano;;;e09zerb8amtdz9qrjhlper8k4;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;;;;;;;0;0;10;1;Toronto II;601;DML;1,0
2701077825;116;5;1;10;2;bd0378yx50xpdcgwkt9p9bmz8;0;101,3;71,4;2024-07-14T19:55:12.296Z;2024-07-21T04:50:59Z;[{'id': 5104935743, 'qualifierId': 56, 'value': 'Center'}, {'id': 5104935745, 'qualifierId': 346}, {'id': 5104935771, 'qualifierId': 233, 'value': '118'}];bpr7u1cp7bzt1w2t1tsmru73e;J. Castellano;;;e09zerb8amtdz9qrjhlper8k4;Out;;;;;;;;;;;;;;;;;;;118,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;;;;;;;0;0;10;2;Toronto II;602;DML;1,0
2701077831;118;5;1;10;2;29nx7yxy1rdqv2oobqn5pjf8p;1;-1,3;28,6;2024-07-14T19:55:12.296Z;2024-07-21T04:51:00Z;[{'id': 5104935765, 'qualifierId': 346}, {'id': 5104935763, 'qualifierId': 56, 'value': 'Back'}, {'id': 5104935767, 'qualifierId': 233, 'value': '116'}];1vsdddp4xhsbo3peifnrckfai;M. Medeiros;;;e09zerb8amtdz9qrjhlper8k4;Out;;;;;;;;;;;;;;;;;;;116,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;0;0;10;2;Cincinnati II;602;MC;1,0
2701077853;119;1;1;10;27;29nx7yxy1rdqv2oobqn5pjf8p;1;4,1;47,6;2024-07-14T19:55:37.998Z;2024-07-14T19:55:46Z;[{'id': 5104935915, 'qualifierId': 213, 'value': '0.99'}, {'id': 5104935919, 'qualifierId': 237}, {'id': 5104935911, 'qualifierId': 141, 'value': '62.1'}, {'id': 5104935907, 'qualifierId': 56, 'value': 'Back'}, {'id': 5104935909, 'qualifierId': 140, 'value': '10.3'}, {'id': 5104935905, 'qualifierId': 124}, {'id': 5104935913, 'qualifierId': 212, 'value': '11.8'}];dt797hve9mdpnuyy1z4pnpp1w;A. De Rosario;;;e09zerb8amtdz9qrjhlper8k4;Pass;;;;;;;;;;;10,3;62,1;;0,99;11,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;10,3;62,1;;;;;;;0;0;10;27;Cincinnati II;627;GK;1,0
2701077855;120;1;1;10;35;29nx7yxy1rdqv2oobqn5pjf8p;1;21,6;63,0;2024-07-14T19:55:45.982Z;2024-07-14T19:55:49Z;[{'id': 5104935933, 'qualifierId': 141, 'value': '44.8'}, {'id': 5104935929, 'qualifierId': 56, 'value': 'Back'}, {'id': 5104935931, 'qualifierId': 140, 'value': '13.5'}, {'id': 5104935937, 'qualifierId': 213, 'value': '4.11'}, {'id': 5104935935, 'qualifierId': 212, 'value': '15.0'}];2figny7hhxiw29vizhlyta3o4;Ythallo;;;e09zerb8amtdz9qrjhlper8k4;Pass;;;;;;;;;;;13,5;44,8;;4,11;15,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;13,5;44,8;;;;;;;0;0;10;35;Cincinnati II;635;DC;1,0
2701077859;121;1;1;10;38;29nx7yxy1rdqv2oobqn5pjf8p;1;20,7;44,3;2024-07-14T19:55:49.135Z;2024-07-14T19:55:56Z;[{'id': 5104935951, 'qualifierId': 140, 'value': '86.1'}, {'id': 5104935953, 'qualifierId': 141, 'value': '86.1'}, {'id': 5104935949, 'qualifierId': 56, 'value': 'Left'}, {'id': 5104935947, 'qualifierId': 157}, {'id': 5104935955, 'qualifierId': 212, 'value': '74.3'}, {'id': 5104935959, 'qualifierId': 1}, {'id': 5104935957, 'qualifierId': 213, 'value': '0.39'}];dt797hve9mdpnuyy1z4pnpp1w;A. De Rosario;;;e09zerb8amtdz9qrjhlper8k4;Pass;;;;;;;;;;;86,1;86,1;;0,39;74,3;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;86,1;86,1;;;;;;;0;0;10;38;Cincinnati II;638;GK;1,0
2701077865;122;1;1;10;45;29nx7yxy1rdqv2oobqn5pjf8p;1;90,4;84,2;2024-07-14T19:55:56.206Z;2024-07-14T19:55:58Z;[{'id': 5104936015, 'qualifierId': 213, 'value': '3.57'}, {'id': 5104936011, 'qualifierId': 141, 'value': '75.5'}, {'id': 5104936009, 'qualifierId': 140, 'value': '78.0'}, {'id': 5104936007, 'qualifierId': 56, 'value': 'Center'}, {'id': 5104936013, 'qualifierId': 212, 'value': '14.3'}];5qfwg7j8xrfv19ouu4gvrs00k;N. Edwards;;;e09zerb8amtdz9qrjhlper8k4;Pass;;;;;;;;;;;78,0;75,5;;3,57;14,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;78,0;75,5;;;;;;;0;0;10;45;Cincinnati II;645;DML;1,0
2701077867;123;3;1;10;47;29nx7yxy1rdqv2oobqn5pjf8p;0;78,4;75,4;2024-07-14T19:55:58.254Z;2024-07-21T05:10:09Z;[{'id': 5112101121, 'qualifierId': 465}, {'id': 5104936019, 'qualifierId': 56, 'value': 'Center'}, {'id': 5104936021, 'qualifierId': 286}, {'id': 5104936031, 'qualifierId': 233, 'value': '117'}];c760g3hvhvi7nra7gpdrynn1m;J. Altobelli;;;e09zerb8amtdz9qrjhlper8k4;Take On;;;;;;;;;;;;;;;;;;;117,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;0;0;10;47;Cincinnati II;647;FW;1,0
2701077869;117;7;1;10;47;bd0378yx50xpdcgwkt9p9bmz8;0;21,6;24,6;2024-07-14T19:55:58.255Z;2024-07-21T05:10:16Z;[{'id': 5104936023, 'qualifierId': 56, 'value': 'Back'}, {'id': 5104936027, 'qualifierId': 233, 'value': '123'}, {'id': 5112101223, 'qualifierId': 385}, {'id': 5104936025, 'qualifierId': 285}];8bjjne12yudwbzfzjdlygqx62;A. Daley;;;e09zerb8amtdz9qrjhlper8k4;Tackle;;;;;;;;;;;;;;;;;;;123,0;;1,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;;;;;;;0;0;10;47;Toronto II;647;DMR;1,0
2701077875;124;1;1;10;51;29nx7yxy1rdqv2oobqn5pjf8p;1;59,3;73,8;2024-07-14T19:56:01.934Z;2024-07-14T19:56:03Z;[{'id': 5104936053, 'qualifierId': 56, 'value': 'Center'}, {'id': 5104936061, 'qualifierId': 213, 'value': '5.66'}, {'id': 5104936055, 'qualifierId': 140, 'value': '63.6'}, {'id': 5104936057, 'qualifierId': 141, 'value': '69.0'}, {'id': 5104936059, 'qualifierId': 212, 'value': '5.6'}];2figny7hhxiw29vizhlyta3o4;Ythallo;;;e09zerb8amtdz9qrjhlper8k4;Pass;;;;;;;;;;;63,6;69,0;;5,66;5,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;63,6;69,0;;;;;;;0;0;10;51;Cincinnati II;651;DC;1,0
2702373785;784;83;1;10;53;bd0378yx50xpdcgwkt9p9bmz8;1;40,0;29,4;2024-07-14T19:56:03.386Z;2024-07-21T05:10:48Z;[{'id': 5112101669, 'qualifierId': 399, 'value': '7q8y6gbmg9j75zgm3nhs3bfh0'}];8sydisziijh84elb8dprtlduy;N. Benalcázar;;;e09zerb8amtdz9qrjhlper8k4;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;;;;;;;0;0;10;53;Toronto II;653;DMC;1,0
2701077877;125;1;1;10;53;29nx7yxy1rdqv2oobqn5pjf8p;1;63,6;68,3;2024-07-14T19:56:03.478Z;2024-07-21T05:10:52Z;[{'id': 5104936067, 'qualifierId': 140, 'value': '53.6'}, {'id': 5104936069, 'qualifierId': 141, 'value': '78.9'}, {'id': 5104936065, 'qualifierId': 56, 'value': 'Left'}, {'id': 5104936071, 'qualifierId': 212, 'value': '12.7'}, {'id': 5104936073, 'qualifierId': 213, 'value': '2.54'}];7q8y6gbmg9j75zgm3nhs3bfh0;L. Olguin;;;e09zerb8amtdz9qrjhlper8k4;Pass;;;;;;;;;;;53,6;78,9;;2,54;12,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;53,6;78,9;;;;;;;0;0;10;53;Cincinnati II;653;MC;1,0
2701077881;126;1;1;10;54;29nx7yxy1rdqv2oobqn5pjf8p;1;53,9;78,0;2024-07-14T19:56:04.687Z;2024-07-14T19:56:07Z;[{'id': 5104936091, 'qualifierId': 140, 'value': '61.8'}, {'id': 5104936089, 'qualifierId': 56, 'value': 'Left'}, {'id': 5104936093, 'qualifierId': 141, 'value': '90.8'}, {'id': 5104936095, 'qualifierId': 212, 'value': '12.0'}, {'id': 5104936097, 'qualifierId': 213, 'value': '0.81'}];2figny7hhxiw29vizhlyta3o4;Ythallo;;;e09zerb8amtdz9qrjhlper8k4;Pass;;;;;;;;;;;61,8;90,8;;0,81;12,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;61,8;90,8;;;;;;;0;0;10;54;Cincinnati II;654;DC;1,0
2701077883;127;1;1;10;57;29nx7yxy1rdqv2oobqn5pjf8p;0;63,4;86,6;2024-07-14T19:56:07.295Z;2024-07-14T19:56:08Z;[{'id': 5104936101, 'qualifierId': 155}, {'id': 5104936103, 'qualifierId': 56, 'value': 'Center'}, {'id': 5104936105, 'qualifierId': 140, 'value': '78.7'}, {'id': 5104936111, 'qualifierId': 213, 'value': '5.50'}, {'id': 5104936107, 'qualifierId': 141, 'value': '62.9'}, {'id': 5104936109, 'qualifierId': 212, 'value': '22.8'}];3wn0nn5q8g2mjzuc8yb4dvu2;M. Cimermancic;;;e09zerb8amtdz9qrjhlper8k4;Pass;;;;;;;;;;;78,7;62,9;;5,5;22,8;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;78,7;62,9;;;;;;;0;0;10;57;Cincinnati II;657;DC;1,0
2701077887;118;12;1;10;58;bd0378yx50xpdcgwkt9p9bmz8;1;21,1;38,0;2024-07-14T19:56:09.188Z;2024-07-21T05:11:08Z;[{'id': 5112101875, 'qualifierId': 15}, {'id': 5104936135, 'qualifierId': 213, 'value': '4.92'}, {'id': 5104936131, 'qualifierId': 141, 'value': '25.5'}, {'id': 5104936133, 'qualifierId': 212, 'value': '8.7'}, {'id': 5104936127, 'qualifierId': 56, 'value': 'Back'}, {'id': 5104936129, 'qualifierId': 140, 'value': '22.8'}];2f5ymqh1j87xhi9ynovnujpm2;B. Schaefer;;;e09zerb8amtdz9qrjhlper8k4;Clearance;;;;;;;;;;;22,8;25,5;;4,92;8,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;22,8;25,5;;;;;;;0;0;10;58;Toronto II;658;DC;1,0
