id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;assist;keyPass;matchId;type_displayName;value_JerseyNumber;value_Resume;value_Captain;value_PlayerPosition;value_TeamPlayerFormation;value_Involved;value_TeamFormation;value_TeamKit;value_DirectionOfPlay;value_PassEndX;value_KickOff;value_Angle;value_PassEndY;value_Length;value_Zone;value_TouchTypeControl;value_OppositeRelatedEventId;value_TakeOnOvertake;value_Offensive;value_Defensive;value_DeletedEventType;value_IntendedTackleTarget;value_NextEventThrowIn;value_ThrowIn;value_LongBall;value_Chipped;value_TakeOnSpace;value_TouchTypeClearance;value_RightFooted;value_OutSwinger;value_Cross;value_OutOfPlay;value_Foul;value_AttemptedTackle;value_Shove/Push;value_Direct;value_FreeKickTaken;value_TouchTypePass;value_Launch;value_HeadPass;value_Left;value_CornerTaken;value_LeftFooted;value_FromCorner;value_BoxDeepRight;value_IndividualPlay;value_GoalmouthY;value_Strong;value_GoalmouthZ;value_GkY;value_CloseRight;value_NotAssisted;value_GkX;value_NextEventGoalKick;value_NotVisible;value_Low;value_GoalKick;value_BlockedPass;value_ThroughBall;value_Right;value_Head;value_LayOff;value_Unchallenged;value_FirstTouch;value_RegularPlay;value_BoxRight;value_LowGkIntervention;value_FlickOn;value_SwitchOfPlay;value_Assist;value_GoalShotGameClock;value_HitRightPost;value_LowRight;value_FollowsADribble;value_GoalShotTimestamp;value_GkXTimeOfGoal;value_KeeperTouched;value_RelatedEventId;value_GkYTimeOfGoal;value_Assisted;value_BigChance;value_HitWoodwork;value_BoxDeepLeft;value_Deflection;value_BlockedX;value_SixYardBlocked;value_LowCentre;value_BoxCentre;value_Blocked;value_BlockedY;value_DefBlock;value_OutOfBoxCentre;value_Handball;value_High;value_FastBreak;value_SwerveLeft;value_ShirtPull/Holding;value_IntentionalAssist;value_InSwinger;value_SetPiece;value_MisHit;value_NotPastGoalLine;value_RefereeDelay;value_DrinksBreak;value_LowLeft;value_Diving;value_ParriedDanger;value_Hands;value_KeeperThrow;value_Defensive1V1;value_LeadingToGoal;value_1On1;value_RelatedError1Id;value_PlayersCaughtOffside;value_Indirect;value_RecklessOffence;value_YellowCard;value_ParriedSafe;value_Minutes;value_EndType;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_PullBack;value_Sliding;value_Feet;value_CloseLeft;value_Volley;value_Overrun;value_LastLine;value_HighGkIntervention;value_SmallBoxCentre;value_MediumGkIntervention;value_AerialFoul;value_HighRight;value_BoxLeft;value_HighLeft;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2663328837;129;1;1;17;16;iiolvosiuokkrl5iuoxcjo4p;0;37,2;72,7;2024-03-25T02:20:53.606Z;2024-03-25T02:20:54Z;[{'id': 4899657619, 'qualifierId': 140, 'value': '56.5'}, {'id': 4899657625, 'qualifierId': 213, 'value': '6.16'}, {'id': 4899657623, 'qualifierId': 212, 'value': '20.4'}, {'id': 4899657615, 'qualifierId': 3}, {'id': 4899657621, 'qualifierId': 141, 'value': '69.0'}, {'id': 4899657617, 'qualifierId': 56, 'value': 'Center'}];8p3y7tm4lzwp39tojonnohaay;N. Jones;;;bur0z0e84p8cgkn3sbc7s093o;Pass;;;;;;;;;;56,5;;6,16;69,0;20,4;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;56,5;69,0;;;;;;;0;0;17;16;Tacoma Defiance;1036;DC;1,0
2663328841;191;1;1;17;17;5icuo8utnztpsd9l03gdd68dl;0;38,6;31,2;2024-03-25T02:20:55.015Z;2024-03-25T02:20:55Z;[{'id': 4899657631, 'qualifierId': 56, 'value': 'Back'}, {'id': 4899657637, 'qualifierId': 212, 'value': '6.3'}, {'id': 4899657633, 'qualifierId': 140, 'value': '43.9'}, {'id': 4899657639, 'qualifierId': 213, 'value': '5.81'}, {'id': 4899657635, 'qualifierId': 141, 'value': '27.0'}];7ajceczjsu9ci4nqv9gg2860a;F. Daroma;;;bur0z0e84p8cgkn3sbc7s093o;Pass;;;;;;;;;;43,9;;5,81;27,0;6,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;43,9;27,0;;;;;;;0;0;17;17;Colorado Rapids II;1037;MC;1,0
2664026707;875;49;1;17;18;iiolvosiuokkrl5iuoxcjo4p;1;52,8;73,8;2024-03-25T02:20:55.320Z;2024-03-29T14:11:19Z;[];etyqw24tl6zko0qarctyv6ane;R. Peña;;;bur0z0e84p8cgkn3sbc7s093o;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;;;0;0;17;18;Tacoma Defiance;1038;AMC;1,0
2663328845;130;1;1;17;19;iiolvosiuokkrl5iuoxcjo4p;0;54,3;75,6;2024-03-25T02:20:56.902Z;2024-03-25T02:20:57Z;[{'id': 4899657669, 'qualifierId': 212, 'value': '1.3'}, {'id': 4899657671, 'qualifierId': 213, 'value': '0.00'}, {'id': 4899657657, 'qualifierId': 56, 'value': 'Center'}, {'id': 4899657661, 'qualifierId': 140, 'value': '55.5'}, {'id': 4899657665, 'qualifierId': 141, 'value': '75.6'}];etyqw24tl6zko0qarctyv6ane;R. Peña;;;bur0z0e84p8cgkn3sbc7s093o;Pass;;;;;;;;;;55,5;;0,0;75,6;1,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;55,5;75,6;;;;;;;0;0;17;19;Tacoma Defiance;1039;AMC;1,0
2664027227;986;49;1;17;20;5icuo8utnztpsd9l03gdd68dl;1;44,2;5,2;2024-03-25T02:20:58.061Z;2024-03-29T14:13:24Z;[];7ajceczjsu9ci4nqv9gg2860a;F. Daroma;;;bur0z0e84p8cgkn3sbc7s093o;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;0;0;17;20;Colorado Rapids II;1040;MC;1,0
2663328853;131;83;1;17;21;iiolvosiuokkrl5iuoxcjo4p;0;56,1;76,4;2024-03-25T02:20:59.062Z;2024-03-25T02:34:57Z;[{'id': 4899665525, 'qualifierId': 399, 'value': '7ajceczjsu9ci4nqv9gg2860a'}];etyqw24tl6zko0qarctyv6ane;R. Peña;;;bur0z0e84p8cgkn3sbc7s093o;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;;;0;0;17;21;Tacoma Defiance;1041;AMC;1,0
2663328855;192;50;1;17;22;5icuo8utnztpsd9l03gdd68dl;1;45,2;6,4;2024-03-25T02:20:59.629Z;2024-03-29T14:13:45Z;[{'id': 4899657695, 'qualifierId': 56, 'value': 'Back'}, {'id': 4899657697, 'qualifierId': 286}, {'id': 4899657709, 'qualifierId': 233, 'value': '132'}];7ajceczjsu9ci4nqv9gg2860a;F. Daroma;;;bur0z0e84p8cgkn3sbc7s093o;Dispossessed;;;;;;;;;;;;;;;;;132,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;0;0;17;22;Colorado Rapids II;1042;MC;1,0
2663328857;132;7;1;17;22;iiolvosiuokkrl5iuoxcjo4p;0;54,8;93,6;2024-03-25T02:20:59.630Z;2024-03-29T14:13:47Z;[{'id': 4899657699, 'qualifierId': 56, 'value': 'Left'}, {'id': 4899657701, 'qualifierId': 285}, {'id': 4899657703, 'qualifierId': 233, 'value': '192'}, {'id': 4903402829, 'qualifierId': 385}];etyqw24tl6zko0qarctyv6ane;R. Peña;;;bur0z0e84p8cgkn3sbc7s093o;Tackle;;;;;;;;;;;;;;;;;192,0;;;1,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;;;0;0;17;22;Tacoma Defiance;1042;AMC;1,0
2663328859;193;61;1;17;23;5icuo8utnztpsd9l03gdd68dl;1;43,6;3,8;2024-03-25T02:21:00.411Z;2024-03-29T14:13:49Z;[{'id': 4899657707, 'qualifierId': 56, 'value': 'Back'}];7ajceczjsu9ci4nqv9gg2860a;F. Daroma;;;bur0z0e84p8cgkn3sbc7s093o;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;0;0;17;23;Colorado Rapids II;1043;MC;1,0
2664027567;987;3;1;17;23;5icuo8utnztpsd9l03gdd68dl;0;48,0;3,2;2024-03-25T02:21:00.463Z;2024-03-29T19:48:17Z;[{'id': 4903404317, 'qualifierId': 286}, {'id': 4903404319, 'qualifierId': 464}, {'id': 4904637327, 'qualifierId': 233, 'value': '876'}, {'id': 4903404313, 'qualifierId': 56, 'value': 'Back'}];7ajceczjsu9ci4nqv9gg2860a;F. Daroma;;;bur0z0e84p8cgkn3sbc7s093o;Take On;;;;;;;;;;;;;;;;;876,0;;1,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;0;0;17;23;Colorado Rapids II;1043;MC;1,0
2664027571;876;7;1;17;23;iiolvosiuokkrl5iuoxcjo4p;0;52,0;96,8;2024-03-25T02:21:00.464Z;2024-03-29T14:14:58Z;[{'id': 4903404335, 'qualifierId': 233, 'value': '987'}, {'id': 4903404333, 'qualifierId': 385}, {'id': 4903404331, 'qualifierId': 285}, {'id': 4903404329, 'qualifierId': 56, 'value': 'Left'}];etyqw24tl6zko0qarctyv6ane;R. Peña;;;bur0z0e84p8cgkn3sbc7s093o;Tackle;;;;;;;;;;;;;;;;;987,0;;;1,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;;;0;0;17;23;Tacoma Defiance;1043;AMC;1,0
2664027677;988;61;1;17;23;5icuo8utnztpsd9l03gdd68dl;1;45,8;4,3;2024-03-25T02:21:00.697Z;2024-03-29T14:15:16Z;[{'id': 4903405109, 'qualifierId': 56, 'value': 'Back'}];7ajceczjsu9ci4nqv9gg2860a;F. Daroma;;;bur0z0e84p8cgkn3sbc7s093o;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;0;0;17;23;Colorado Rapids II;1043;MC;1,0
2664027903;989;83;1;17;24;5icuo8utnztpsd9l03gdd68dl;1;44,6;9,8;2024-03-25T02:21:01.471Z;2024-03-29T14:16:02Z;[{'id': 4903406455, 'qualifierId': 399, 'value': 'etyqw24tl6zko0qarctyv6ane'}];7ajceczjsu9ci4nqv9gg2860a;F. Daroma;;;bur0z0e84p8cgkn3sbc7s093o;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;0;0;17;24;Colorado Rapids II;1044;MC;1,0
2663328861;133;3;1;17;24;iiolvosiuokkrl5iuoxcjo4p;0;58,7;87,8;2024-03-25T02:21:02.230Z;2024-03-29T14:18:40Z;[{'id': 4899657713, 'qualifierId': 56, 'value': 'Left'}, {'id': 4903410619, 'qualifierId': 464}, {'id': 4899657715, 'qualifierId': 286}, {'id': 4899657733, 'qualifierId': 233, 'value': '194'}];etyqw24tl6zko0qarctyv6ane;R. Peña;;;bur0z0e84p8cgkn3sbc7s093o;Take On;;;;;;;;;;;;;;;;;194,0;;1,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;;;0;0;17;24;Tacoma Defiance;1044;AMC;1,0
2663328863;194;7;1;17;24;5icuo8utnztpsd9l03gdd68dl;1;41,3;12,2;2024-03-25T02:21:02.231Z;2024-03-29T14:18:54Z;[{'id': 4899657725, 'qualifierId': 285}, {'id': 4903410805, 'qualifierId': 384}, {'id': 4899657729, 'qualifierId': 233, 'value': '133'}, {'id': 4899657723, 'qualifierId': 56, 'value': 'Back'}];2iusvkm9t8r1widsfvbesnjf8;K. Kossa-Rienzi;;;bur0z0e84p8cgkn3sbc7s093o;Tackle;;;;;;;;;;;;;;;;;133,0;;;1,0;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;0;0;17;24;Colorado Rapids II;1044;AMR;1,0
2663328865;195;61;1;17;27;5icuo8utnztpsd9l03gdd68dl;1;33,4;13,8;2024-03-25T02:21:04.760Z;2024-03-25T02:21:05Z;[{'id': 4899657727, 'qualifierId': 56, 'value': 'Back'}];ez0t0pl5qxy0sa3zp1l77sjro;S. Brunell;;;bur0z0e84p8cgkn3sbc7s093o;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;0;0;17;27;Colorado Rapids II;1047;MC;1,0
2663328871;196;1;1;17;29;5icuo8utnztpsd9l03gdd68dl;0;28,3;15,5;2024-03-25T02:21:06.535Z;2024-03-25T02:22:40Z;[{'id': 4899657775, 'qualifierId': 213, 'value': '0.01'}, {'id': 4899657777, 'qualifierId': 1}, {'id': 4899657769, 'qualifierId': 140, 'value': '63.7'}, {'id': 4899657765, 'qualifierId': 157}, {'id': 4899657773, 'qualifierId': 212, 'value': '37.2'}, {'id': 4899657767, 'qualifierId': 56, 'value': 'Right'}, {'id': 4899657771, 'qualifierId': 141, 'value': '16.1'}];e1e506479mqo8j3geie6amuj8;S. Hawkins;;;bur0z0e84p8cgkn3sbc7s093o;Pass;;;;;;;;;;63,7;;0,01;16,1;37,2;;;;;;;;;;;1,0;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;63,7;16,1;;;;;;;0;0;17;29;Colorado Rapids II;1049;DC;1,0
2663328875;134;8;1;17;31;iiolvosiuokkrl5iuoxcjo4p;1;31,0;87,1;2024-03-25T02:21:08.798Z;2024-03-29T14:19:52Z;[{'id': 4899657781, 'qualifierId': 56, 'value': 'Back'}, {'id': 4903411977, 'qualifierId': 384}];8p3y7tm4lzwp39tojonnohaay;N. Jones;;;bur0z0e84p8cgkn3sbc7s093o;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;;;0;0;17;31;Tacoma Defiance;1051;DC;1,0
2663328877;135;49;1;17;32;iiolvosiuokkrl5iuoxcjo4p;1;40,2;89,4;2024-03-25T02:21:09.854Z;2024-03-25T02:22:01Z;[];1ss7pdaxmlk0sijax5brwpkyy;L. Batiste;;;bur0z0e84p8cgkn3sbc7s093o;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;;;0;0;17;32;Tacoma Defiance;1052;DC;1,0
2663328881;136;1;1;17;33;iiolvosiuokkrl5iuoxcjo4p;1;40,2;89,4;2024-03-25T02:21:10.998Z;2024-03-25T02:21:53Z;[{'id': 4899657801, 'qualifierId': 212, 'value': '6.2'}, {'id': 4899657797, 'qualifierId': 140, 'value': '44.7'}, {'id': 4899657799, 'qualifierId': 141, 'value': '95.4'}, {'id': 4899657803, 'qualifierId': 213, 'value': '0.71'}, {'id': 4899657795, 'qualifierId': 56, 'value': 'Back'}];1ss7pdaxmlk0sijax5brwpkyy;L. Batiste;;;bur0z0e84p8cgkn3sbc7s093o;Pass;;;;;;;;;;44,7;;0,71;95,4;6,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;44,7;95,4;;;;;;;0;0;17;33;Tacoma Defiance;1053;DC;1,0
2663329025;144;1;1;17;34;iiolvosiuokkrl5iuoxcjo4p;1;43,7;88,7;2024-03-25T02:21:11.885Z;2024-03-25T02:24:58Z;[{'id': 4899658569, 'qualifierId': 212, 'value': '5.9'}, {'id': 4899658571, 'qualifierId': 213, 'value': '0.68'}, {'id': 4899658563, 'qualifierId': 56, 'value': 'Back'}, {'id': 4899658567, 'qualifierId': 141, 'value': '94.2'}, {'id': 4899658565, 'qualifierId': 140, 'value': '48.1'}];etyqw24tl6zko0qarctyv6ane;R. Peña;;;bur0z0e84p8cgkn3sbc7s093o;Pass;;;;;;;;;;48,1;;0,68;94,2;5,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;48,1;94,2;;;;;;;0;0;17;34;Tacoma Defiance;1054;AMC;1,0
2663328885;137;1;1;17;34;iiolvosiuokkrl5iuoxcjo4p;0;44,7;95,4;2024-03-25T02:21:12.022Z;2024-03-25T02:24:59Z;[{'id': 4899657811, 'qualifierId': 141, 'value': '95.4'}, {'id': 4899657813, 'qualifierId': 212, 'value': '3.6'}, {'id': 4899657815, 'qualifierId': 213, 'value': '3.14'}, {'id': 4899657809, 'qualifierId': 140, 'value': '41.3'}, {'id': 4899657807, 'qualifierId': 56, 'value': 'Back'}];1ss7pdaxmlk0sijax5brwpkyy;L. Batiste;;;bur0z0e84p8cgkn3sbc7s093o;Pass;;;;;;;;;;41,3;;3,14;95,4;3,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;41,3;95,4;;;;;;;0;0;17;34;Tacoma Defiance;1054;DC;1,0
2663328879;197;8;1;17;35;5icuo8utnztpsd9l03gdd68dl;1;58,3;10,3;2024-03-25T02:21:12.320Z;2024-03-29T14:20:30Z;[{'id': 4903412581, 'qualifierId': 383}, {'id': 4899657793, 'qualifierId': 56, 'value': 'Right'}];2iusvkm9t8r1widsfvbesnjf8;K. Kossa-Rienzi;;;bur0z0e84p8cgkn3sbc7s093o;Interception;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;0;0;17;35;Colorado Rapids II;1055;AMR;1,0
2663328883;198;49;1;17;35;5icuo8utnztpsd9l03gdd68dl;1;60,2;6,7;2024-03-25T02:21:12.599Z;2024-03-25T02:21:12Z;[];2iusvkm9t8r1widsfvbesnjf8;K. Kossa-Rienzi;;;bur0z0e84p8cgkn3sbc7s093o;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;0;0;17;35;Colorado Rapids II;1055;AMR;1,0
2663328887;199;1;1;17;35;5icuo8utnztpsd9l03gdd68dl;1;60,2;6,7;2024-03-25T02:21:12.984Z;2024-03-25T02:21:14Z;[{'id': 4899657819, 'qualifierId': 56, 'value': 'Center'}, {'id': 4899657825, 'qualifierId': 212, 'value': '17.2'}, {'id': 4899657823, 'qualifierId': 141, 'value': '30.0'}, {'id': 4899657821, 'qualifierId': 140, 'value': '66.6'}, {'id': 4899657827, 'qualifierId': 213, 'value': '1.17'}];2iusvkm9t8r1widsfvbesnjf8;K. Kossa-Rienzi;;;bur0z0e84p8cgkn3sbc7s093o;Pass;;;;;;;;;;66,6;;1,17;30,0;17,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;66,6;30,0;;;;;;;0;0;17;35;Colorado Rapids II;1055;AMR;1,0
2663328889;200;1;1;17;36;5icuo8utnztpsd9l03gdd68dl;1;66,6;30,0;2024-03-25T02:21:14.007Z;2024-03-25T02:21:15Z;[{'id': 4899657835, 'qualifierId': 140, 'value': '56.6'}, {'id': 4899657841, 'qualifierId': 213, 'value': '3.26'}, {'id': 4899657837, 'qualifierId': 141, 'value': '28.2'}, {'id': 4899657839, 'qualifierId': 212, 'value': '10.6'}, {'id': 4899657833, 'qualifierId': 56, 'value': 'Center'}];cdyrj15oxu3l5sgzgwof8ohgq;F. Bettache;;;bur0z0e84p8cgkn3sbc7s093o;Pass;;;;;;;;;;56,6;;3,26;28,2;10,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;56,6;28,2;;;;;;;0;0;17;36;Colorado Rapids II;1056;AMC;1,0
2663328893;201;1;1;17;37;5icuo8utnztpsd9l03gdd68dl;0;56,7;28,2;2024-03-25T02:21:15.288Z;2024-03-25T02:21:16Z;[{'id': 4899657851, 'qualifierId': 56, 'value': 'Right'}, {'id': 4899657857, 'qualifierId': 212, 'value': '14.7'}, {'id': 4899657853, 'qualifierId': 140, 'value': '67.3'}, {'id': 4899657859, 'qualifierId': 213, 'value': '5.57'}, {'id': 4899657855, 'qualifierId': 141, 'value': '14.1'}];ez0t0pl5qxy0sa3zp1l77sjro;S. Brunell;;;bur0z0e84p8cgkn3sbc7s093o;Pass;;;;;;;;;;67,3;;5,57;14,1;14,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;67,3;14,1;;;;;;;0;0;17;37;Colorado Rapids II;1057;MC;1,0
