id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;matchId;type_displayName;value_TeamPlayerFormation;value_PlayerPosition;value_Resume;value_JerseyNumber;value_Involved;value_TeamKit;value_Captain;value_TeamFormation;value_DirectionOfPlay;value_Length;value_Zone;value_PassEndX;value_Angle;value_KickOff;value_PassEndY;value_DeletedEventType;value_LongBall;value_Launch;value_OppositeRelatedEventId;value_Defensive;value_Offensive;value_HeadPass;value_AttemptedTackle;value_Shove/Push;value_Foul;value_Direct;value_FreeKickTaken;value_TouchTypeClearance;value_TakeOnOvertake;value_ThroughBall;value_TouchTypePass;value_LastLine;value_NextEventThrowIn;value_ThrowIn;value_OutOfPlay;value_NextEventGoalKick;value_High;value_Chipped;value_GoalKick;value_IntendedTackleTarget;value_SwitchOfPlay;value_FlickOn;value_BlockedPass;value_OutSwinger;value_RightFooted;value_Cross;value_HighGkIntervention;value_HighClaim;value_KeeperThrow;value_OverArm;value_IntentionalAssist;value_Assist;value_FirstTouch;value_LeftFooted;value_CloseLeft;value_Volley;value_GoalmouthZ;value_GoalmouthY;value_GkY;value_Assisted;value_RegularPlay;value_RelatedEventId;value_GkX;value_BoxLeft;value_Left;value_CornerTaken;value_InSwinger;value_Head;value_Blocked;value_SmallBoxRight;value_SixYardBlocked;value_BlockedY;value_FromCorner;value_LowCentre;value_BlockedX;value_DefBlock;value_NotAssisted;value_BigChance;value_SmallBoxCentre;value_LowGkIntervention;value_Diving;value_Hands;value_ParriedDanger;value_GkKickFromHands;value_TouchTypeControl;value_Right;value_PlayersCaughtOffside;value_NotVisible;value_Indirect;value_MediumGkIntervention;value_LayOff;value_BlockedCross;value_IndividualPlay;value_1On1;value_SmallBoxLeft;value_Sliding;value_ParriedSafe;value_Feet;value_TakeOnSpace;value_Overrun;value_Low;value_GkHoof;value_OverhitCross;value_LowRight;value_BoxCentre;value_Stooping;value_Collected;value_OutOfBoxCentre;value_ShirtPull/Holding;value_YellowCard;value_TacticalFoul;value_Deflection;value_GoalShotGameClock;value_FantasyAssistId;value_KeeperTouched;value_GkYTimeOfGoal;value_FantasyAssistType;value_FantasyAssistedBy;value_GkXTimeOfGoal;value_LowLeft;value_GoalShotTimestamp;value_FantasyAssistTeam;value_Standing;value_Minutes;value_EndType;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_OwnPlayer;value_OwnShotBlocked;value_CloseHigh;value_Defensive1V1;value_SetPiece;value_MisHit;value_SavedOffLine;value_Straight;value_DrivenCross;value_OtherBodyPart;value_BoxRight;value_IncorrectOutOfPlayDecision;value_HighRight;value_HighCentre;value_ByWall;value_RecklessOffence;value_HitWoodwork;value_HitBar;value_Fingertip;value_FastBreak;value_GoesToPenalties;value_Second(2Nd)OppositeRelatedEventId;value_Penalty;value_Scored;value_Missed;value_Saved;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2663920615;48;1;1;3;55;8o8m08he36u0j4w08aj2iodn8;1;33,3;76,6;2024-03-28T23:07:33.522Z;2024-03-28T23:07:39Z;[{'id': 4902823737, 'qualifierId': 196}, {'id': 4902823747, 'qualifierId': 213, 'value': '5.03'}, {'id': 4902823741, 'qualifierId': 140, 'value': '49.0'}, {'id': 4902823743, 'qualifierId': 141, 'value': '3.2'}, {'id': 4902823739, 'qualifierId': 56, 'value': 'Back'}, {'id': 4902823749, 'qualifierId': 1}, {'id': 4902823745, 'qualifierId': 212, 'value': '52.6'}, {'id': 4902823735, 'qualifierId': 155}];72xktsosbsh2uwkwby59mr6z8;D. Konincks;;bw7ivau1as4hv3e8wseh61qfo;Pass;;;;;;;;;;52,6;;49,0;5,03;;3,2;;1,0;;;;;;;;;;;;;;;;;;;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;49,0;3,2;;;;;;;;0;3;55;Philadelphia Union II;235;DC;1,0
2663920625;49;1;1;4;1;8o8m08he36u0j4w08aj2iodn8;1;45,7;6,7;2024-03-28T23:07:39.170Z;2024-03-28T23:07:42Z;[{'id': 4902823787, 'qualifierId': 56, 'value': 'Back'}, {'id': 4902823795, 'qualifierId': 213, 'value': '2.78'}, {'id': 4902823789, 'qualifierId': 140, 'value': '31.7'}, {'id': 4902823791, 'qualifierId': 141, 'value': '14.9'}, {'id': 4902823793, 'qualifierId': 212, 'value': '15.7'}];8cawa8470beg2ce0as7hv5psl;A. Souquet;;bw7ivau1as4hv3e8wseh61qfo;Pass;;;;;;;;;;15,7;;31,7;2,78;;14,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;31,7;14,9;;;;;;;;0;4;1;Philadelphia Union II;241;DR;1,0
2663920637;50;1;1;4;4;8o8m08he36u0j4w08aj2iodn8;1;28,0;18,6;2024-03-28T23:07:42.066Z;2024-03-28T23:07:52Z;[{'id': 4902823857, 'qualifierId': 56, 'value': 'Back'}, {'id': 4902823863, 'qualifierId': 212, 'value': '22.8'}, {'id': 4902823865, 'qualifierId': 213, 'value': '2.17'}, {'id': 4902823859, 'qualifierId': 140, 'value': '15.8'}, {'id': 4902823861, 'qualifierId': 141, 'value': '46.3'}];5d341k1dxhlbetyh965z3q784;J. Shannon;;bw7ivau1as4hv3e8wseh61qfo;Pass;;;;;;;;;;22,8;;15,8;2,17;;46,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;15,8;46,3;;;;;;;;0;4;4;Philadelphia Union II;244;DL;1,0
2663920641;51;1;1;4;15;8o8m08he36u0j4w08aj2iodn8;0;27,3;43,3;2024-03-28T23:07:53.442Z;2024-03-28T23:07:57Z;[{'id': 4902823897, 'qualifierId': 141, 'value': '62.7'}, {'id': 4902823901, 'qualifierId': 213, 'value': '0.23'}, {'id': 4902823891, 'qualifierId': 157}, {'id': 4902823903, 'qualifierId': 1}, {'id': 4902823893, 'qualifierId': 56, 'value': 'Center'}, {'id': 4902823899, 'qualifierId': 212, 'value': '57.6'}, {'id': 4902823895, 'qualifierId': 140, 'value': '80.7'}];12wcwqu2liyd0zv8ramcevh1w;P. Los;;bw7ivau1as4hv3e8wseh61qfo;Pass;;;;;;;;;;57,6;;80,7;0,23;;62,7;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;80,7;62,7;;;;;;;;0;4;15;Philadelphia Union II;255;GK;1,0
2663929571;323;59;1;4;17;1zgjjyruyufrkh4xjvryqsb1i;1;20,9;45,4;2024-03-28T23:07:54.584Z;2024-03-29T00:03:45Z;[{'id': 4902872917, 'qualifierId': 56, 'value': 'Back'}];2y9o7d8tm1f8fnp6jewxzifis;A. Rick;;bw7ivau1as4hv3e8wseh61qfo;Keeper Sweeper;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;;;;0;4;17;Chicago Fire II;257;GK;1,0
2663920649;25;1;1;4;19;1zgjjyruyufrkh4xjvryqsb1i;1;22,8;33,8;2024-03-28T23:07:56.615Z;2024-03-29T11:25:20Z;[{'id': 4902823959, 'qualifierId': 140, 'value': '42.4'}, {'id': 4902823967, 'qualifierId': 1}, {'id': 4902823955, 'qualifierId': 157}, {'id': 4902823961, 'qualifierId': 141, 'value': '47.9'}, {'id': 4902823963, 'qualifierId': 212, 'value': '22.7'}, {'id': 4902823957, 'qualifierId': 56, 'value': 'Back'}, {'id': 4902823965, 'qualifierId': 213, 'value': '0.44'}];2y9o7d8tm1f8fnp6jewxzifis;A. Rick;;bw7ivau1as4hv3e8wseh61qfo;Pass;;;;;;;;;;22,7;;42,4;0,44;;47,9;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;42,4;47,9;;;;;;;;0;4;19;Chicago Fire II;259;GK;1,0
2664002927;760;44;1;4;21;1zgjjyruyufrkh4xjvryqsb1i;1;45,8;46,1;2024-03-28T23:07:59.546Z;2024-03-29T13:15:27Z;[{'id': 4903264403, 'qualifierId': 285}, {'id': 4903264399, 'qualifierId': 56, 'value': 'Back'}, {'id': 4903340561, 'qualifierId': 233, 'value': '1064'}];cjhjwaelyypl3ca9gpzu61vys;G. Sequera;;bw7ivau1as4hv3e8wseh61qfo;Aerial;;;;;;;;;;;;;;;;;;;1064,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;;;;0;4;21;Chicago Fire II;261;ML;1,0
2664002935;1064;44;1;4;21;8o8m08he36u0j4w08aj2iodn8;0;54,2;53,9;2024-03-28T23:07:59.547Z;2024-03-29T11:25:39Z;[{'id': 4903264437, 'qualifierId': 286}, {'id': 4903264433, 'qualifierId': 56, 'value': 'Center'}, {'id': 4903264439, 'qualifierId': 233, 'value': '760'}];ed0uwmy1b5cx7ytgkt34bc5m2;F. Navarro;;bw7ivau1as4hv3e8wseh61qfo;Aerial;;;;;;;;;;;;;;;;;;;760,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;;0;4;21;Philadelphia Union II;261;MC;1,0
2663920653;27;1;1;4;22;1zgjjyruyufrkh4xjvryqsb1i;0;43,3;47,5;2024-03-28T23:08:00.062Z;2024-03-29T11:25:43Z;[{'id': 4902823991, 'qualifierId': 213, 'value': '5.85'}, {'id': 4902823989, 'qualifierId': 212, 'value': '24.8'}, {'id': 4902823983, 'qualifierId': 56, 'value': 'Center'}, {'id': 4902823985, 'qualifierId': 140, 'value': '64.7'}, {'id': 4902823987, 'qualifierId': 141, 'value': '32.2'}, {'id': 4902823979, 'qualifierId': 3}, {'id': 4902823981, 'qualifierId': 168}];cjhjwaelyypl3ca9gpzu61vys;G. Sequera;;bw7ivau1as4hv3e8wseh61qfo;Pass;;;;;;;;;;24,8;;64,7;5,85;;32,2;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;64,7;32,2;;;;;;;;0;4;22;Chicago Fire II;262;ML;1,0
2663920651;26;43;1;4;24;1zgjjyruyufrkh4xjvryqsb1i;1;0,0;0,0;2024-03-28T23:08:01.710Z;2024-03-28T23:08:05Z;[{'id': 4902823975, 'qualifierId': 285, 'value': '0'}, {'id': 4902824005, 'qualifierId': 144, 'value': '44'}, {'id': 4902823973, 'qualifierId': 56, 'value': 'Back'}];2y9o7d8tm1f8fnp6jewxzifis;A. Rick;;bw7ivau1as4hv3e8wseh61qfo;Deleted event;;;;;;;;;;;;;;;;44,0;;;;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;;;;0;4;24;Chicago Fire II;264;GK;1,0
2663920661;52;1;1;4;24;8o8m08he36u0j4w08aj2iodn8;1;33,3;69,6;2024-03-28T23:08:02.290Z;2024-03-29T11:25:51Z;[{'id': 4902824033, 'qualifierId': 140, 'value': '13.9'}, {'id': 4902824039, 'qualifierId': 212, 'value': '21.7'}, {'id': 4902824037, 'qualifierId': 141, 'value': '58.7'}, {'id': 4902824041, 'qualifierId': 213, 'value': '3.49'}, {'id': 4902824029, 'qualifierId': 56, 'value': 'Back'}];72xktsosbsh2uwkwby59mr6z8;D. Konincks;;bw7ivau1as4hv3e8wseh61qfo;Pass;;;;;;;;;;21,7;;13,9;3,49;;58,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;13,9;58,7;;;;;;;;0;4;24;Philadelphia Union II;264;DC;1,0
2663920663;53;1;1;4;30;8o8m08he36u0j4w08aj2iodn8;1;14,9;51,9;2024-03-28T23:08:08.339Z;2024-03-28T23:08:14Z;[{'id': 4902824047, 'qualifierId': 140, 'value': '25.7'}, {'id': 4902824053, 'qualifierId': 213, 'value': '5.27'}, {'id': 4902824049, 'qualifierId': 141, 'value': '25.3'}, {'id': 4902824045, 'qualifierId': 56, 'value': 'Back'}, {'id': 4902824051, 'qualifierId': 212, 'value': '21.3'}];12wcwqu2liyd0zv8ramcevh1w;P. Los;;bw7ivau1as4hv3e8wseh61qfo;Pass;;;;;;;;;;21,3;;25,7;5,27;;25,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;25,7;25,3;;;;;;;;0;4;30;Philadelphia Union II;270;GK;1,0
2663920667;54;1;1;4;36;8o8m08he36u0j4w08aj2iodn8;1;26,4;23,9;2024-03-28T23:08:14.019Z;2024-03-28T23:08:16Z;[{'id': 4902824075, 'qualifierId': 213, 'value': '2.11'}, {'id': 4902824069, 'qualifierId': 140, 'value': '16.0'}, {'id': 4902824073, 'qualifierId': 212, 'value': '21.2'}, {'id': 4902824071, 'qualifierId': 141, 'value': '50.7'}, {'id': 4902824067, 'qualifierId': 56, 'value': 'Back'}];5d341k1dxhlbetyh965z3q784;J. Shannon;;bw7ivau1as4hv3e8wseh61qfo;Pass;;;;;;;;;;21,2;;16,0;2,11;;50,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;16,0;50,7;;;;;;;;0;4;36;Philadelphia Union II;276;DL;1,0
2663920675;55;1;1;4;39;8o8m08he36u0j4w08aj2iodn8;1;16,0;50,7;2024-03-28T23:08:16.707Z;2024-03-28T23:08:22Z;[{'id': 4902824103, 'qualifierId': 141, 'value': '52.1'}, {'id': 4902824107, 'qualifierId': 213, 'value': '0.05'}, {'id': 4902824099, 'qualifierId': 56, 'value': 'Back'}, {'id': 4902824101, 'qualifierId': 140, 'value': '32.7'}, {'id': 4902824105, 'qualifierId': 212, 'value': '17.6'}];12wcwqu2liyd0zv8ramcevh1w;P. Los;;bw7ivau1as4hv3e8wseh61qfo;Pass;;;;;;;;;;17,6;;32,7;0,05;;52,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;32,7;52,1;;;;;;;;0;4;39;Philadelphia Union II;279;GK;1,0
2663920689;56;1;1;4;44;8o8m08he36u0j4w08aj2iodn8;1;30,6;64,5;2024-03-28T23:08:22.467Z;2024-03-28T23:08:25Z;[{'id': 4902824201, 'qualifierId': 212, 'value': '11.2'}, {'id': 4902824199, 'qualifierId': 141, 'value': '80.5'}, {'id': 4902824195, 'qualifierId': 56, 'value': 'Back'}, {'id': 4902824197, 'qualifierId': 140, 'value': '28.0'}, {'id': 4902824203, 'qualifierId': 213, 'value': '1.82'}];ed0uwmy1b5cx7ytgkt34bc5m2;F. Navarro;;bw7ivau1as4hv3e8wseh61qfo;Pass;;;;;;;;;;11,2;;28,0;1,82;;80,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;28,0;80,5;;;;;;;;0;4;44;Philadelphia Union II;284;MC;1,0
2663920697;57;1;1;4;46;8o8m08he36u0j4w08aj2iodn8;1;28,9;80,5;2024-03-28T23:08:24.483Z;2024-03-28T23:08:28Z;[{'id': 4902824239, 'qualifierId': 56, 'value': 'Back'}, {'id': 4902824243, 'qualifierId': 141, 'value': '63.3'}, {'id': 4902824247, 'qualifierId': 213, 'value': '4.55'}, {'id': 4902824245, 'qualifierId': 212, 'value': '11.8'}, {'id': 4902824241, 'qualifierId': 140, 'value': '27.1'}];72xktsosbsh2uwkwby59mr6z8;D. Konincks;;bw7ivau1as4hv3e8wseh61qfo;Pass;;;;;;;;;;11,8;;27,1;4,55;;63,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;27,1;63,3;;;;;;;;0;4;46;Philadelphia Union II;286;DC;1,0
2663920699;58;1;1;4;50;8o8m08he36u0j4w08aj2iodn8;1;32,6;63,9;2024-03-28T23:08:28.147Z;2024-03-28T23:08:31Z;[{'id': 4902824255, 'qualifierId': 141, 'value': '83.8'}, {'id': 4902824259, 'qualifierId': 213, 'value': '1.22'}, {'id': 4902824253, 'qualifierId': 140, 'value': '37.3'}, {'id': 4902824251, 'qualifierId': 56, 'value': 'Back'}, {'id': 4902824257, 'qualifierId': 212, 'value': '14.4'}];ed0uwmy1b5cx7ytgkt34bc5m2;F. Navarro;;bw7ivau1as4hv3e8wseh61qfo;Pass;;;;;;;;;;14,4;;37,3;1,22;;83,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;37,3;83,8;;;;;;;;0;4;50;Philadelphia Union II;290;MC;1,0
2663920701;59;1;1;4;53;8o8m08he36u0j4w08aj2iodn8;0;41,8;83,8;2024-03-28T23:08:31.379Z;2024-03-28T23:08:32Z;[{'id': 4902824263, 'qualifierId': 56, 'value': 'Left'}, {'id': 4902824267, 'qualifierId': 141, 'value': '81.1'}, {'id': 4902824269, 'qualifierId': 212, 'value': '14.9'}, {'id': 4902824271, 'qualifierId': 213, 'value': '6.16'}, {'id': 4902824265, 'qualifierId': 140, 'value': '55.9'}];72xktsosbsh2uwkwby59mr6z8;D. Konincks;;bw7ivau1as4hv3e8wseh61qfo;Pass;;;;;;;;;;14,9;;55,9;6,16;;81,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;55,9;81,1;;;;;;;;0;4;53;Philadelphia Union II;293;DC;1,0
2663920705;28;8;1;4;54;1zgjjyruyufrkh4xjvryqsb1i;1;41,8;12,7;2024-03-28T23:08:31.790Z;2024-03-29T11:26:16Z;[{'id': 4903265285, 'qualifierId': 385}, {'id': 4902824285, 'qualifierId': 56, 'value': 'Back'}];993vihjmsn70q9w237fatzgbu;N. Pariano;;bw7ivau1as4hv3e8wseh61qfo;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;;;;0;4;54;Chicago Fire II;294;MC;1,0
2663920709;29;5;1;4;56;1zgjjyruyufrkh4xjvryqsb1i;0;38,6;-1,2;2024-03-28T23:08:33.635Z;2024-03-29T00:51:32Z;[{'id': 4902824311, 'qualifierId': 233, 'value': '60'}, {'id': 4902824295, 'qualifierId': 347}, {'id': 4902824293, 'qualifierId': 56, 'value': 'Back'}];993vihjmsn70q9w237fatzgbu;N. Pariano;;bw7ivau1as4hv3e8wseh61qfo;Out;;;;;;;;;;;;;;;;;;;60,0;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;;;;0;4;56;Chicago Fire II;296;MC;1,0
2663920707;60;5;1;4;56;8o8m08he36u0j4w08aj2iodn8;1;61,4;101,2;2024-03-28T23:08:33.635Z;2024-03-28T23:08:37Z;[{'id': 4902824315, 'qualifierId': 233, 'value': '29'}, {'id': 4902824289, 'qualifierId': 56, 'value': 'Left'}, {'id': 4902824291, 'qualifierId': 347}];72xktsosbsh2uwkwby59mr6z8;D. Konincks;;bw7ivau1as4hv3e8wseh61qfo;Out;;;;;;;;;;;;;;;;;;;29,0;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;;0;4;56;Philadelphia Union II;296;DC;1,0
2663920711;61;1;1;5;1;8o8m08he36u0j4w08aj2iodn8;0;62,4;100,0;2024-03-28T23:08:39.348Z;2024-03-28T23:08:41Z;[{'id': 4902824319, 'qualifierId': 107}, {'id': 4902824321, 'qualifierId': 56, 'value': 'Left'}, {'id': 4902824325, 'qualifierId': 141, 'value': '87.7'}, {'id': 4902824323, 'qualifierId': 140, 'value': '80.5'}, {'id': 4902824327, 'qualifierId': 212, 'value': '21.2'}, {'id': 4902824329, 'qualifierId': 213, 'value': '5.83'}];9vc2mynd9lg2oyt14n4e7a44q;L. Rochester;;bw7ivau1as4hv3e8wseh61qfo;Pass;;;;;;;;;;21,2;;80,5;5,83;;87,7;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;80,5;87,7;;;;;;;;0;5;1;Philadelphia Union II;301;DC;1,0
2663920713;30;1;1;5;3;1zgjjyruyufrkh4xjvryqsb1i;1;17,7;11,1;2024-03-28T23:08:41.267Z;2024-03-29T11:26:25Z;[{'id': 4902824339, 'qualifierId': 56, 'value': 'Back'}, {'id': 4902824347, 'qualifierId': 213, 'value': '6.02'}, {'id': 4902824343, 'qualifierId': 141, 'value': '6.6'}, {'id': 4902824337, 'qualifierId': 3}, {'id': 4902824345, 'qualifierId': 212, 'value': '11.7'}, {'id': 4902824341, 'qualifierId': 140, 'value': '28.5'}];872ifpo3qufi9vv9vy7ty6uj8;G. Wetzel;;bw7ivau1as4hv3e8wseh61qfo;Pass;;;;;;;;;;11,7;;28,5;6,02;;6,6;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;28,5;6,6;;;;;;;;0;5;3;Chicago Fire II;303;DL;1,0
