teamId;teamName;shortName;officialName;code;field;country;matchId;scores.halftime;scores.fulltime
cbip96wzs3jc2xadoluhhxotl;Real Monarchs;Real Monarchs;Real Monarchs SLC;SLC;home;USA;ddw7sdx4a8bna2avk5jn5ah3o;1;5
7fbej4xwoq4imaf5l39304m37;Sporting KC II;Sporting KC II;Sporting Kansas City II;SKC;away;USA;ddw7sdx4a8bna2avk5jn5ah3o;0;1
