id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamPlayerFormation;value_JerseyNumber;value_Involved;value_TeamKit;value_Captain;value_PlayerPosition;value_Resume;value_TeamFormation;value_DirectionOfPlay;value_Length;value_PassEndX;value_Angle;value_Zone;value_PassEndY;value_KickOff;value_LongBall;value_Launch;value_OppositeRelatedEventId;value_NextEventGoalKick;value_GoalKick;value_Low;value_Offensive;value_Defensive;value_TouchTypePass;value_Chipped;value_TakeOnSpace;value_TouchTypeClearance;value_IntentionalAssist;value_Assist;value_OutSwinger;value_Cross;value_RightFooted;value_RegularPlay;value_GkY;value_GoalmouthY;value_GkX;value_BoxCentre;value_RelatedEventId;value_GoalmouthZ;value_Assisted;value_FirstTouch;value_BigChance;value_Head;value_High;value_NotVisible;value_PlayersCaughtOffside;value_Indirect;value_FreeKickTaken;value_IntendedTackleTarget;value_TouchTypeControl;value_NextEventThrowIn;value_ThrowIn;value_SwitchOfPlay;value_BlockedPass;value_DeletedEventType;value_AttemptedTackle;value_Direct;value_Foul;value_TakeOnOvertake;value_LowRight;value_BlockedX;value_LeftFooted;value_NotAssisted;value_IndividualPlay;value_BlockedY;value_OutOfBoxCentre;value_Collected;value_LowGkIntervention;value_Hands;value_Diving;value_KeeperThrow;value_OutOfPlay;value_InSwinger;value_RecklessOffence;value_YellowCard;value_LowCentre;value_SetPiece;value_Stooping;value_ThroughBall;value_PullBack;value_LayOff;value_Deflection;value_Fumble;value_ParriedDanger;value_MediumGkIntervention;value_HeadPass;value_ShirtPull/Holding;value_ParriedSafe;value_Left;value_Right;value_CornerTaken;value_FlickOn;value_GkStart;value_HighCentre;value_SwerveRight;value_HighGkIntervention;value_Reaching;value_BoxLeft;value_HighRight;value_BlockedCross;value_Minutes;value_FastBreak;value_SoloRun;value_GkXTimeOfGoal;value_GkYTimeOfGoal;value_GoalShotGameClock;value_GoalShotTimestamp;value_LowLeft;value_HighClaim;value_EndType;value_Standing;value_KeeperTouched;value_SmallBoxLeft;value_Shove/Push;value_Volley;value_OutOnSideline;value_NotPastGoalLine;value_OverArm;value_Blocked;value_DefBlock;value_GkKickFromHands;value_Tactical;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_Obstruction;value_Overrun;value_DrivenCross;value_Straight;value_SixYardBlocked;value_BoxRight;value_Feet;value_HighLeft;value_FromCorner;value_OtherObstacle;value_GoesToPenalties;value_Second(2Nd)OppositeRelatedEventId;value_Penalty;value_Saved;value_Scored;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2732080473;92;1;1;11;46;8ijkk62897so5r3bq0wgwx4bu;1;39,3;73,9;2024-10-06T20:17:30.534Z;2024-10-06T20:17:32Z;[{'id': 5275287897, 'qualifierId': 140, 'value': '46.5'}, {'id': 5275287903, 'qualifierId': 213, 'value': '5.69'}, {'id': 5275287899, 'qualifierId': 141, 'value': '66.4'}, {'id': 5275287895, 'qualifierId': 56, 'value': 'Back'}, {'id': 5275287901, 'qualifierId': 212, 'value': '9.1'}];e23yyl43xtcve09dx234uuj8;A. Essengue;;;nnpgb9jt7so13bjapogzqcr8;Pass;;;;;;;;;;9,1;46,5;5,69;;66,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;46,5;66,4;;;;;;;;0;11;46;Real Monarchs;706;DC;1,0
2732080491;93;1;1;11;48;8ijkk62897so5r3bq0wgwx4bu;1;47,1;66,6;2024-10-06T20:17:32.646Z;2024-10-10T07:00:21Z;[{'id': 5275287979, 'qualifierId': 56, 'value': 'Back'}, {'id': 5275287989, 'qualifierId': 212, 'value': '9.7'}, {'id': 5275287987, 'qualifierId': 141, 'value': '71.5'}, {'id': 5275287983, 'qualifierId': 140, 'value': '38.4'}, {'id': 5275287991, 'qualifierId': 213, 'value': '2.79'}];58akq0ojntf5n123msb1tzeok;G. Arnold;;;nnpgb9jt7so13bjapogzqcr8;Pass;;;;;;;;;;9,7;38,4;2,79;;71,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;38,4;71,5;;;;;;;;0;11;48;Real Monarchs;708;MC;1,0
2732080559;94;1;1;11;50;8ijkk62897so5r3bq0wgwx4bu;1;38,4;71,7;2024-10-06T20:17:35.310Z;2024-10-06T20:17:38Z;[{'id': 5275288393, 'qualifierId': 56, 'value': 'Back'}, {'id': 5275288399, 'qualifierId': 141, 'value': '32.4'}, {'id': 5275288395, 'qualifierId': 140, 'value': '41.1'}, {'id': 5275288405, 'qualifierId': 213, 'value': '4.82'}, {'id': 5275288403, 'qualifierId': 212, 'value': '26.9'}];e23yyl43xtcve09dx234uuj8;A. Essengue;;;nnpgb9jt7so13bjapogzqcr8;Pass;;;;;;;;;;26,9;41,1;4,82;;32,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;41,1;32,4;;;;;;;;0;11;50;Real Monarchs;710;DC;1,0
2732080573;95;1;1;11;54;8ijkk62897so5r3bq0wgwx4bu;1;41,2;29,7;2024-10-06T20:17:38.582Z;2024-10-06T20:17:40Z;[{'id': 5275288525, 'qualifierId': 213, 'value': '4.88'}, {'id': 5275288517, 'qualifierId': 56, 'value': 'Back'}, {'id': 5275288523, 'qualifierId': 212, 'value': '15.2'}, {'id': 5275288521, 'qualifierId': 141, 'value': '7.7'}, {'id': 5275288519, 'qualifierId': 140, 'value': '43.6'}];ckqdb14rd2i1scytlygbsncb8;J. Magaña;;;nnpgb9jt7so13bjapogzqcr8;Pass;;;;;;;;;;15,2;43,6;4,88;;7,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;43,6;7,7;;;;;;;;0;11;54;Real Monarchs;714;DL;1,0
2732080603;96;1;1;11;55;8ijkk62897so5r3bq0wgwx4bu;1;43,6;7,7;2024-10-06T20:17:40.255Z;2024-10-06T20:17:42Z;[{'id': 5275288643, 'qualifierId': 56, 'value': 'Right'}, {'id': 5275288647, 'qualifierId': 140, 'value': '55.7'}, {'id': 5275288659, 'qualifierId': 213, 'value': '6.00'}, {'id': 5275288655, 'qualifierId': 212, 'value': '13.2'}, {'id': 5275288651, 'qualifierId': 141, 'value': '2.3'}];1o0ew8fp44fuo3o7c8ef8pd2i;T. Lepley;;;nnpgb9jt7so13bjapogzqcr8;Pass;;;;;;;;;;13,2;55,7;6,0;;2,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;55,7;2,3;;;;;;;;0;11;55;Real Monarchs;715;MC;1,0
2732080657;97;1;1;11;57;8ijkk62897so5r3bq0wgwx4bu;1;56,7;5,6;2024-10-06T20:17:42.110Z;2024-10-06T20:17:46Z;[{'id': 5275288977, 'qualifierId': 56, 'value': 'Right'}, {'id': 5275288979, 'qualifierId': 140, 'value': '60.9'}, {'id': 5275288987, 'qualifierId': 212, 'value': '8.9'}, {'id': 5275288989, 'qualifierId': 213, 'value': '1.05'}, {'id': 5275288983, 'qualifierId': 141, 'value': '17.0'}];70e7dozhms3xdkr0n6kas00es;H. Miller;;;nnpgb9jt7so13bjapogzqcr8;Pass;;;;;;;;;;8,9;60,9;1,05;;17,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;60,9;17,0;;;;;;;;0;11;57;Real Monarchs;717;DR;1,0
2732897887;794;83;1;11;58;cbip96wzs3jc2xadoluhhxotl;1;38,0;78,1;2024-10-06T20:17:43.010Z;2024-10-10T07:00:59Z;[{'id': 5279796983, 'qualifierId': 399, 'value': '58akq0ojntf5n123msb1tzeok'}];9rgkh8j5l8n0ld96ojr47xy7e;J. Perruzza;;;nnpgb9jt7so13bjapogzqcr8;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;;;;;;0;11;58;Ventura County;718;FW;1,0
2732080707;98;1;1;12;1;8ijkk62897so5r3bq0wgwx4bu;1;65,7;8,6;2024-10-06T20:17:45.958Z;2024-10-06T20:17:49Z;[{'id': 5275289237, 'qualifierId': 141, 'value': '4.0'}, {'id': 5275289241, 'qualifierId': 213, 'value': '3.99'}, {'id': 5275289233, 'qualifierId': 56, 'value': 'Right'}, {'id': 5275289239, 'qualifierId': 212, 'value': '4.2'}, {'id': 5275289235, 'qualifierId': 140, 'value': '63.1'}];58akq0ojntf5n123msb1tzeok;G. Arnold;;;nnpgb9jt7so13bjapogzqcr8;Pass;;;;;;;;;;4,2;63,1;3,99;;4,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;63,1;4,0;;;;;;;;0;12;1;Real Monarchs;721;MC;1,0
2732080737;99;1;1;12;4;8ijkk62897so5r3bq0wgwx4bu;1;63,2;9,2;2024-10-06T20:17:49.382Z;2024-10-06T20:17:51Z;[{'id': 5275289399, 'qualifierId': 213, 'value': '1.92'}, {'id': 5275289397, 'qualifierId': 212, 'value': '17.4'}, {'id': 5275289395, 'qualifierId': 141, 'value': '33.3'}, {'id': 5275289391, 'qualifierId': 56, 'value': 'Center'}, {'id': 5275289393, 'qualifierId': 140, 'value': '57.5'}];4o8ulvahxfb06x5xhvflvwhzo;R. Ramos;;;nnpgb9jt7so13bjapogzqcr8;Pass;;;;;;;;;;17,4;57,5;1,92;;33,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;57,5;33,3;;;;;;;;0;12;4;Real Monarchs;724;AMC;1,0
2732080753;100;1;1;12;5;8ijkk62897so5r3bq0wgwx4bu;1;57,5;33,3;2024-10-06T20:17:50.150Z;2024-10-10T07:02:01Z;[{'id': 5275289513, 'qualifierId': 140, 'value': '57.4'}, {'id': 5275289519, 'qualifierId': 213, 'value': '1.58'}, {'id': 5275289511, 'qualifierId': 56, 'value': 'Center'}, {'id': 5275289517, 'qualifierId': 212, 'value': '21.0'}, {'id': 5275289515, 'qualifierId': 141, 'value': '64.2'}];1o0ew8fp44fuo3o7c8ef8pd2i;T. Lepley;;;nnpgb9jt7so13bjapogzqcr8;Pass;;;;;;;;;;21,0;57,4;1,58;;64,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;57,4;64,2;;;;;;;;0;12;5;Real Monarchs;725;MC;1,0
2732080765;101;1;1;12;6;8ijkk62897so5r3bq0wgwx4bu;1;53,6;59,3;2024-10-06T20:17:50.502Z;2024-10-10T07:02:04Z;[{'id': 5275289607, 'qualifierId': 56, 'value': 'Center'}, {'id': 5275289609, 'qualifierId': 140, 'value': '71.8'}, {'id': 5275289613, 'qualifierId': 212, 'value': '19.4'}, {'id': 5275289611, 'qualifierId': 141, 'value': '54.4'}, {'id': 5275289615, 'qualifierId': 213, 'value': '6.11'}];e23yyl43xtcve09dx234uuj8;A. Essengue;;;nnpgb9jt7so13bjapogzqcr8;Pass;;;;;;;;;;19,4;71,8;6,11;;54,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;71,8;54,4;;;;;;;;0;12;6;Real Monarchs;726;DC;1,0
2732897899;802;1;1;12;6;8ijkk62897so5r3bq0wgwx4bu;0;69,9;54,5;2024-10-06T20:17:51.240Z;2024-10-10T07:02:17Z;[{'id': 5279797145, 'qualifierId': 140, 'value': '88.7'}, {'id': 5279797149, 'qualifierId': 212, 'value': '19.7'}, {'id': 5279797147, 'qualifierId': 141, 'value': '53.6'}, {'id': 5279797143, 'qualifierId': 56, 'value': 'Center'}, {'id': 5279797151, 'qualifierId': 213, 'value': '6.25'}];74bhj4xi5zgq6evsr4c766p04;H. Avayevu;;;nnpgb9jt7so13bjapogzqcr8;Pass;;;;;;;;;;19,7;88,7;6,25;;53,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;88,7;53,6;;;;;;;;0;12;6;Real Monarchs;726;AML;1,0
2732080781;109;49;1;12;10;cbip96wzs3jc2xadoluhhxotl;1;8,3;46,0;2024-10-06T20:17:54.607Z;2024-10-06T20:17:54Z;[];d8jipeh184bc6p9c0uervzytw;W. Mackay;;;nnpgb9jt7so13bjapogzqcr8;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;;;;;;0;12;10;Ventura County;730;GK;1,0
2732080899;110;1;1;12;12;cbip96wzs3jc2xadoluhhxotl;1;9,7;45,7;2024-10-06T20:17:57.408Z;2024-10-06T20:18:02Z;[{'id': 5275290385, 'qualifierId': 212, 'value': '13.4'}, {'id': 5275290383, 'qualifierId': 141, 'value': '26.6'}, {'id': 5275290387, 'qualifierId': 213, 'value': '4.95'}, {'id': 5275290381, 'qualifierId': 140, 'value': '12.7'}, {'id': 5275290377, 'qualifierId': 56, 'value': 'Back'}];d8jipeh184bc6p9c0uervzytw;W. Mackay;;;nnpgb9jt7so13bjapogzqcr8;Pass;;;;;;;;;;13,4;12,7;4,95;;26,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;12,7;26,6;;;;;;;;0;12;12;Ventura County;732;GK;1,0
2732080961;111;1;1;12;18;cbip96wzs3jc2xadoluhhxotl;1;18,2;27,3;2024-10-06T20:18:02.576Z;2024-10-06T20:18:05Z;[{'id': 5275290715, 'qualifierId': 141, 'value': '50.2'}, {'id': 5275290719, 'qualifierId': 213, 'value': '1.94'}, {'id': 5275290717, 'qualifierId': 212, 'value': '16.7'}, {'id': 5275290711, 'qualifierId': 56, 'value': 'Back'}, {'id': 5275290713, 'qualifierId': 140, 'value': '12.5'}];1z750xyx7stmv6uf51h1y6ehh;E. Holt;;;nnpgb9jt7so13bjapogzqcr8;Pass;;;;;;;;;;16,7;12,5;1,94;;50,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;12,5;50,2;;;;;;;;0;12;18;Ventura County;738;DL;1,0
2732081061;112;1;1;12;21;cbip96wzs3jc2xadoluhhxotl;1;13,2;49,7;2024-10-06T20:18:05.792Z;2024-10-06T20:18:13Z;[{'id': 5275291333, 'qualifierId': 140, 'value': '26.0'}, {'id': 5275291337, 'qualifierId': 212, 'value': '24.5'}, {'id': 5275291339, 'qualifierId': 213, 'value': '0.99'}, {'id': 5275291335, 'qualifierId': 141, 'value': '79.9'}, {'id': 5275291331, 'qualifierId': 56, 'value': 'Back'}];d8jipeh184bc6p9c0uervzytw;W. Mackay;;;nnpgb9jt7so13bjapogzqcr8;Pass;;;;;;;;;;24,5;26,0;0,99;;79,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;26,0;79,9;;;;;;;;0;12;21;Ventura County;741;GK;1,0
2732081077;113;1;1;12;28;cbip96wzs3jc2xadoluhhxotl;1;31,4;71,4;2024-10-06T20:18:12.911Z;2024-10-06T20:18:14Z;[{'id': 5275291459, 'qualifierId': 213, 'value': '0.43'}, {'id': 5275291455, 'qualifierId': 141, 'value': '76.3'}, {'id': 5275291457, 'qualifierId': 212, 'value': '8.0'}, {'id': 5275291451, 'qualifierId': 56, 'value': 'Back'}, {'id': 5275291453, 'qualifierId': 140, 'value': '38.3'}];ahl3kfbfeubf6zfl7x8qrlm38;K. Storlie;;;nnpgb9jt7so13bjapogzqcr8;Pass;;;;;;;;;;8,0;38,3;0,43;;76,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;38,3;76,3;;;;;;;;0;12;28;Ventura County;748;DC;1,0
2732081105;114;1;1;12;29;cbip96wzs3jc2xadoluhhxotl;1;37,1;78,1;2024-10-06T20:18:14.480Z;2024-10-06T20:18:16Z;[{'id': 5275291667, 'qualifierId': 213, 'value': '3.13'}, {'id': 5275291661, 'qualifierId': 140, 'value': '27.3'}, {'id': 5275291659, 'qualifierId': 56, 'value': 'Back'}, {'id': 5275291665, 'qualifierId': 212, 'value': '10.3'}, {'id': 5275291663, 'qualifierId': 141, 'value': '78.3'}];bxnegxnynd1glae8g0vfigfvu;N. Caliskan;;;nnpgb9jt7so13bjapogzqcr8;Pass;;;;;;;;;;10,3;27,3;3,13;;78,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;27,3;78,3;;;;;;;;0;12;29;Ventura County;749;MC;1,0
2732081131;115;1;1;12;31;cbip96wzs3jc2xadoluhhxotl;1;25,0;76,4;2024-10-06T20:18:16.463Z;2024-10-06T20:18:19Z;[{'id': 5275291849, 'qualifierId': 56, 'value': 'Back'}, {'id': 5275291853, 'qualifierId': 141, 'value': '68.9'}, {'id': 5275291855, 'qualifierId': 212, 'value': '7.5'}, {'id': 5275291851, 'qualifierId': 140, 'value': '30.2'}, {'id': 5275291857, 'qualifierId': 213, 'value': '5.53'}];ahl3kfbfeubf6zfl7x8qrlm38;K. Storlie;;;nnpgb9jt7so13bjapogzqcr8;Pass;;;;;;;;;;7,5;30,2;5,53;;68,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;30,2;68,9;;;;;;;;0;12;31;Ventura County;751;DC;1,0
2732081165;116;1;1;12;34;cbip96wzs3jc2xadoluhhxotl;1;32,3;76,4;2024-10-06T20:18:19.023Z;2024-10-06T20:18:21Z;[{'id': 5275292071, 'qualifierId': 213, 'value': '0.66'}, {'id': 5275292069, 'qualifierId': 212, 'value': '19.0'}, {'id': 5275292067, 'qualifierId': 141, 'value': '93.6'}, {'id': 5275292065, 'qualifierId': 140, 'value': '46.6'}, {'id': 5275292063, 'qualifierId': 56, 'value': 'Back'}];3wkej06590b61lyqm7vt1kwes;G. Dillon;;;nnpgb9jt7so13bjapogzqcr8;Pass;;;;;;;;;;19,0;46,6;0,66;;93,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;46,6;93,6;;;;;;;;0;12;34;Ventura County;754;MC;1,0
2732081177;102;45;1;12;37;8ijkk62897so5r3bq0wgwx4bu;0;56,0;8,2;2024-10-06T20:18:21.648Z;2024-10-10T07:41:40Z;[{'id': 5275292145, 'qualifierId': 285}, {'id': 5275292143, 'qualifierId': 56, 'value': 'Right'}, {'id': 5275292703, 'qualifierId': 233, 'value': '117'}];70e7dozhms3xdkr0n6kas00es;H. Miller;;;nnpgb9jt7so13bjapogzqcr8;Challenge;;;;;;;;;;;;;;;;;;117,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;;;;;;0;12;37;Real Monarchs;757;DR;1,0
2732081257;117;3;1;12;37;cbip96wzs3jc2xadoluhhxotl;1;44,0;91,8;2024-10-06T20:18:21.648Z;2024-10-10T07:41:40Z;[{'id': 5275292603, 'qualifierId': 56, 'value': 'Back'}, {'id': 5279797441, 'qualifierId': 465}, {'id': 5275292605, 'qualifierId': 286}, {'id': 5275292697, 'qualifierId': 233, 'value': '102'}];mm0bv35ngf0sqh2yx2eza4x6;S. Joffre;;;nnpgb9jt7so13bjapogzqcr8;Take On;;;;;;;;;;;;;;;;;;102,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;;;;;;0;12;37;Ventura County;757;DC;1,0
2732081263;118;4;1;12;43;cbip96wzs3jc2xadoluhhxotl;1;82,0;88,0;2024-10-06T20:18:27.807Z;2024-10-10T07:04:39Z;[{'id': 5275292687, 'qualifierId': 265}, {'id': 5275292681, 'qualifierId': 13}, {'id': 5275292857, 'qualifierId': 233, 'value': '103'}, {'id': 5275292685, 'qualifierId': 152}, {'id': 5275292689, 'qualifierId': 286}, {'id': 5275292683, 'qualifierId': 56, 'value': 'Left'}];mm0bv35ngf0sqh2yx2eza4x6;S. Joffre;;;nnpgb9jt7so13bjapogzqcr8;Foul;;;;;;;;;;;;;;;;;;103,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;;;;;;0;12;43;Ventura County;763;DC;1,0
2732081281;103;4;1;12;43;8ijkk62897so5r3bq0wgwx4bu;0;18,0;12,0;2024-10-06T20:18:27.808Z;2024-10-10T07:04:41Z;[{'id': 5275292817, 'qualifierId': 265}, {'id': 5275292811, 'qualifierId': 13}, {'id': 5275292921, 'qualifierId': 233, 'value': '118'}, {'id': 5275292819, 'qualifierId': 285}, {'id': 5275292815, 'qualifierId': 152}, {'id': 5275292813, 'qualifierId': 56, 'value': 'Back'}];70e7dozhms3xdkr0n6kas00es;H. Miller;;;nnpgb9jt7so13bjapogzqcr8;Foul;;;;;;;;;;;;;;;;;;118,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;;;;;;0;12;43;Real Monarchs;763;DR;1,0
