id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamPlayerFormation;value_JerseyNumber;value_PlayerPosition;value_TeamFormation;value_TeamKit;value_Captain;value_Resume;value_Involved;value_DirectionOfPlay;value_Angle;value_PassEndX;value_Length;value_Zone;value_KickOff;value_PassEndY;value_TouchTypeControl;value_IntendedTackleTarget;value_Offensive;value_Foul;value_AttemptedTackle;value_OppositeRelatedEventId;value_Direct;value_Defensive;value_FreeKickTaken;value_Launch;value_LongBall;value_DeletedEventType;value_Chipped;value_NextEventGoalKick;value_GoalKick;value_Low;value_TouchTypePass;value_NextEventThrowIn;value_ThrowIn;value_TakeOnSpace;value_TakeOnOvertake;value_Defensive1V1;value_TouchTypeClearance;value_LayOff;value_BlockedPass;value_Cross;value_RightFooted;value_OutSwinger;value_BlockedCross;value_PullBack;value_Right;value_Left;value_InSwinger;value_CornerTaken;value_LeftFooted;value_BlockedY;value_FirstTouch;value_GkX;value_IntentionalAssist;value_Assisted;value_BlockedX;value_GkY;value_GoalmouthZ;value_SmallBoxLeft;value_GoalmouthY;value_NotPastGoalLine;value_RelatedEventId;value_FromCorner;value_BigChance;value_SmallBoxCentre;value_CloseHigh;value_NotAssisted;value_OtherBodyPart;value_High;value_NotVisible;value_OutOfPlay;value_BoxCentre;value_Head;value_SwitchOfPlay;value_Assist;value_CloseRight;value_RegularPlay;value_OutOfBoxCentre;value_IndividualPlay;value_Blocked;value_LowCentre;value_DefBlock;value_HeadPass;value_DrivenCross;value_Straight;value_BoxLeft;value_Volley;value_Stooping;value_ParriedDanger;value_Hands;value_LowGkIntervention;value_OverhitCross;value_KeeperThrow;value_Obstruction;value_Indirect;value_BlockedClearance;value_FlickOn;value_Shove/Push;value_PlayersCaughtOffside;value_Collected;value_Standing;value_OverArm;value_LeadingToAttempt;value_RelatedError1Id;value_ShirtPull/Holding;value_TacticalFoul;value_YellowCard;value_IncorrectOutOfPlayDecision;value_Dissent;value_CoachId;value_HighRight;value_Minutes;value_ThroughBall;value_GkKickFromHands;value_EndType;value_35Centre;value_FreeKick;value_MediumGkIntervention;value_OtherObstacle;value_CloseLeft;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_Overrun;value_Feet;value_Sliding;value_SmallBoxRight;value_InjuredPlayerId;value_Injury;value_CloseRightAndHigh;value_BoxDeepRight;value_GoalShotTimestamp;value_FantasyAssistId;value_GoalShotGameClock;value_FantasyAssistTeam;value_GkYTimeOfGoal;value_FantasyAssistType;value_FantasyAssistedBy;value_GkXTimeOfGoal;value_OtherReason;value_VideoCoverageLost;value_ParriedSafe;value_FastBreak;value_BoxRight;value_Strong;value_KeeperTouched;value_RecklessOffence;value_LowLeft;value_TimeWasting;value_Diving;value_GoesToPenalties;value_Saved;value_Penalty;value_LowRight;value_Second(2Nd)OppositeRelatedEventId;value_HitWoodwork;value_Scored;value_Missed;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;value_WeatherProblem;value_NewStartTime;value_OfficiallyAnnounced;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2701104415;1;34;16;0;0;479lsfr4cwlzewpbuda3y2xv4;1;0,0;0,0;2024-07-14T22:17:25.844Z;2024-07-14T23:50:30Z;[{'id': 5105086853, 'qualifierId': 131, 'value': '1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0'}, {'id': 5105086849, 'qualifierId': 59, 'value': '99, 30, 29, 53, 54, 68, 95, 56, 27, 23, 49, 65, 32, 34, 55, 59, 60, 62, 61, 90'}, {'id': 5105086847, 'qualifierId': 44, 'value': '1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5'}, {'id': 5105086851, 'qualifierId': 130, 'value': '8'}, {'id': 5105125199, 'qualifierId': 197, 'value': '3378'}, {'id': 5105144457, 'qualifierId': 194, 'value': '4jkf81djj5h43v8rlnib1tizu'}, {'id': 5105086855, 'qualifierId': 227, 'value': '0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0'}, {'id': 5105086845, 'qualifierId': 30, 'value': '8h2vywep73yn25kus2nda8ga2, 6g7i7z6m8vts105dny1g6z3hm, 2wsgrwgiotfis2l96i0sxlvys, i5wj5hcg2r9934e7gauxtgmi, ex99a6zbacpkkhgvynu80qpzo, 4jkf81djj5h43v8rlnib1tizu, 25rizu4n91uyax4z6l5jv6dqs, 9bv0zjyrsopyv3hw8m47sgr9w, 2b8nmdlsqa9wxn8xlujvyaqga, 7tpb4dk9meee0utyu4cosnxn8, p99ze5cksh5tv01knf5oj33e, 3g6rx9q2duzspubkzzm0852xg, aa4v8xfn3ra4digk5h7gdrbze, abemsr9zh7bklu5jboks5ivpw, 8isz09ynyz28pkhuio5vnl9g4, c2b6h5zwjvzdvdcybyuqd6exg, bebv65gzex5nuihc5mutjrwus, 595bi39ikp8s9sfw6q5981mvo, bvb7i5n0j5ltqkv991p40r8yc, 7r0zyjb523r5phis7b1boqfpw'}];;;;;e1102zedtirvq8md6o2sfd15g;Team set up;;;;8,0;3378,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;;0;0;0;Inter Miami II;0;;
2701104651;1;34;16;0;0;c7c4wwva2u1vb3rr7rwava044;1;0,0;0,0;2024-07-14T22:20:37.126Z;2024-07-14T23:31:54Z;[{'id': 5105088191, 'qualifierId': 30, 'value': 'as5066ocmlp4tub6d3tnabi1g, 4kng7wg83mastngy9hw7j6v6y, 3oqz86s2ngipsrb1jbb36buqy, 6rf06scmlaprgplvvw0oyb9ck, bo9momaa9orr52cbwpt348t90, 6lsvk9o6d581sd33g38mr6904, 1yl2e0y3cglm1nwto5uzs3e5m, cjjvy22j5q0piz5omn2tf18us, ju24rgwcctj5yizl54o91gfe, 55y26r9mz105vrqmnq739l62, 977s1fxwxwxqbged7jln0nka2, cliiemf1ih37qhh1wi1olk9ka, 19igj31auu88fhwdpfz8c1coa, c1fvknrf94i05q738d5r7vmdw, infc7r3a8oktbajwp4pff7dg, 9z7fz0c95ib7oniguzwbihs0k, 7ve3vmg19c3g91j7zs32oecd0, 3vssz1vq3p0tv1ks0hqrpxjis, 9owtf360wi6ky1cr4qwnnfk0k, 8l4bqb8gtyzqpx3pti200phqs'}, {'id': 5105126259, 'qualifierId': 194, 'value': '4kng7wg83mastngy9hw7j6v6y'}, {'id': 5105088195, 'qualifierId': 59, 'value': '99, 2, 32, 41, 15, 3, 43, 8, 49, 11, 7, 9, 1, 4, 17, 22, 23, 36, 85, 90'}, {'id': 5105088201, 'qualifierId': 227, 'value': '0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0'}, {'id': 5105088193, 'qualifierId': 44, 'value': '1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5'}, {'id': 5105088199, 'qualifierId': 131, 'value': '1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0'}, {'id': 5105125987, 'qualifierId': 197, 'value': '23485'}, {'id': 5105088197, 'qualifierId': 130, 'value': '4'}];;;;;e1102zedtirvq8md6o2sfd15g;Team set up;;;;4,0;23485,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;;0;0;0;Orlando City B;0;;
2701111107;2;32;1;0;0;c7c4wwva2u1vb3rr7rwava044;1;0,0;0,0;2024-07-14T23:30:52.349Z;2024-07-14T23:30:52Z;[{'id': 5105125393, 'qualifierId': 127, 'value': 'Left to Right'}];;;;;e1102zedtirvq8md6o2sfd15g;Start;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;;0;0;0;Orlando City B;0;;
2701111111;3;32;1;0;0;479lsfr4cwlzewpbuda3y2xv4;1;0,0;0,0;2024-07-14T23:30:52.349Z;2024-07-20T08:53:22Z;[{'id': 5105125411, 'qualifierId': 127, 'value': 'Right to Left'}];;;;;e1102zedtirvq8md6o2sfd15g;Start;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;;0;0;0;Inter Miami II;0;;
2701111115;3;1;1;0;0;c7c4wwva2u1vb3rr7rwava044;1;50,1;50,3;2024-07-14T23:30:52.350Z;2024-07-20T09:04:46Z;[{'id': 5105125433, 'qualifierId': 213, 'value': '3.09'}, {'id': 5105125427, 'qualifierId': 140, 'value': '39.2'}, {'id': 5105125431, 'qualifierId': 212, 'value': '11.5'}, {'id': 5105125425, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105125435, 'qualifierId': 279, 'value': 'S'}, {'id': 5105125429, 'qualifierId': 141, 'value': '51.1'}];ju24rgwcctj5yizl54o91gfe;S. Borgelin;;;e1102zedtirvq8md6o2sfd15g;Pass;;;;;;;;;;3,09;39,2;11,5;;;51,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;39,2;51,1;;;;;;;;0;0;0;Orlando City B;0;FW;1,0
2701111121;4;1;1;0;2;c7c4wwva2u1vb3rr7rwava044;1;39,3;50,9;2024-07-14T23:30:54.636Z;2024-07-20T09:04:56Z;[{'id': 5105125473, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105125479, 'qualifierId': 212, 'value': '7.6'}, {'id': 5105125477, 'qualifierId': 141, 'value': '57.5'}, {'id': 5105125481, 'qualifierId': 213, 'value': '2.51'}, {'id': 5105125475, 'qualifierId': 140, 'value': '33.5'}];1yl2e0y3cglm1nwto5uzs3e5m;L. Sunderland;;;e1102zedtirvq8md6o2sfd15g;Pass;;;;;;;;;;2,51;33,5;7,6;;;57,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;33,5;57,5;;;;;;;;0;0;2;Orlando City B;2;MC;1,0
2701111131;5;1;1;0;5;c7c4wwva2u1vb3rr7rwava044;1;31,9;58,7;2024-07-14T23:30:57.485Z;2024-07-20T09:05:12Z;[{'id': 5105125537, 'qualifierId': 140, 'value': '22.9'}, {'id': 5105125535, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105125539, 'qualifierId': 141, 'value': '42.7'}, {'id': 5105125543, 'qualifierId': 213, 'value': '4.00'}, {'id': 5105125541, 'qualifierId': 212, 'value': '14.4'}];6rf06scmlaprgplvvw0oyb9ck;D. Ruíz;;;e1102zedtirvq8md6o2sfd15g;Pass;;;;;;;;;;4,0;22,9;14,4;;;42,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;22,9;42,7;;;;;;;;0;0;5;Orlando City B;5;MC;1,0
2701111135;6;1;1;0;7;c7c4wwva2u1vb3rr7rwava044;1;23,8;43,5;2024-07-14T23:31:00.077Z;2024-07-14T23:31:02Z;[{'id': 5105125563, 'qualifierId': 141, 'value': '69.1'}, {'id': 5105125561, 'qualifierId': 140, 'value': '23.4'}, {'id': 5105125567, 'qualifierId': 213, 'value': '1.59'}, {'id': 5105125559, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105125565, 'qualifierId': 212, 'value': '17.4'}];bo9momaa9orr52cbwpt348t90;R. Sailor;;;e1102zedtirvq8md6o2sfd15g;Pass;;;;;;;;;;1,59;23,4;17,4;;;69,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;23,4;69,1;;;;;;;;0;0;7;Orlando City B;7;DL;1,0
2701111143;7;1;1;0;9;c7c4wwva2u1vb3rr7rwava044;1;24,6;69,1;2024-07-14T23:31:01.933Z;2024-07-14T23:31:05Z;[{'id': 5105125619, 'qualifierId': 141, 'value': '91.3'}, {'id': 5105125621, 'qualifierId': 212, 'value': '15.8'}, {'id': 5105125623, 'qualifierId': 213, 'value': '1.27'}, {'id': 5105125615, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105125617, 'qualifierId': 140, 'value': '29.1'}];6lsvk9o6d581sd33g38mr6904;G. Ferraina;;;e1102zedtirvq8md6o2sfd15g;Pass;;;;;;;;;;1,27;29,1;15,8;;;91,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;29,1;91,3;;;;;;;;0;0;9;Orlando City B;9;DC;1,0
2701111147;8;1;1;0;12;c7c4wwva2u1vb3rr7rwava044;0;30,8;94,9;2024-07-14T23:31:04.925Z;2024-07-14T23:31:06Z;[{'id': 5105125643, 'qualifierId': 140, 'value': '46.7'}, {'id': 5105125641, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105125649, 'qualifierId': 213, 'value': '6.08'}, {'id': 5105125647, 'qualifierId': 212, 'value': '17.0'}, {'id': 5105125645, 'qualifierId': 141, 'value': '89.9'}];3oqz86s2ngipsrb1jbb36buqy;N. Allen;;;e1102zedtirvq8md6o2sfd15g;Pass;;;;;;;;;;6,08;46,7;17,0;;;89,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;46,7;89,9;;;;;;;;0;0;12;Orlando City B;12;DC;1,0
2701111153;4;8;1;0;13;479lsfr4cwlzewpbuda3y2xv4;1;56,8;12,5;2024-07-14T23:31:05.649Z;2024-07-20T09:07:04Z;[{'id': 5109873339, 'qualifierId': 383}, {'id': 5105125667, 'qualifierId': 56, 'value': 'Right'}];9bv0zjyrsopyv3hw8m47sgr9w;C. Guske;;;e1102zedtirvq8md6o2sfd15g;Interception;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;;0;0;13;Inter Miami II;13;MC;1,0
2701981381;833;83;1;0;14;c7c4wwva2u1vb3rr7rwava044;1;47,8;94,5;2024-07-14T23:31:07.190Z;2024-07-20T09:06:25Z;[{'id': 5109872841, 'qualifierId': 399, 'value': '9bv0zjyrsopyv3hw8m47sgr9w'}];977s1fxwxwxqbged7jln0nka2;Leo Afonso;;;e1102zedtirvq8md6o2sfd15g;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;;0;0;14;Orlando City B;14;FWL;1,0
2701111163;5;1;1;0;16;479lsfr4cwlzewpbuda3y2xv4;0;53,0;1,9;2024-07-14T23:31:08.352Z;2024-07-14T23:33:40Z;[{'id': 5105125721, 'qualifierId': 141, 'value': '3.3'}, {'id': 5105125723, 'qualifierId': 212, 'value': '1.7'}, {'id': 5105125719, 'qualifierId': 140, 'value': '54.3'}, {'id': 5105125717, 'qualifierId': 56, 'value': 'Right'}, {'id': 5105125725, 'qualifierId': 213, 'value': '0.61'}];9bv0zjyrsopyv3hw8m47sgr9w;C. Guske;;;e1102zedtirvq8md6o2sfd15g;Pass;;;;;;;;;;0,61;54,3;1,7;;;3,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;54,3;3,3;;;;;;;;0;0;16;Inter Miami II;16;MC;1,0
2701111557;42;61;1;0;16;479lsfr4cwlzewpbuda3y2xv4;0;59,3;7,7;2024-07-14T23:31:09.206Z;2024-07-20T09:07:32Z;[{'id': 5105127725, 'qualifierId': 56, 'value': 'Right'}];25rizu4n91uyax4z6l5jv6dqs;F. Loyola;;;e1102zedtirvq8md6o2sfd15g;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;;0;0;16;Inter Miami II;16;AMR;1,0
2701111159;9;61;1;0;17;c7c4wwva2u1vb3rr7rwava044;1;51,0;95,7;2024-07-14T23:31:09.819Z;2024-07-15T00:30:29Z;[{'id': 5105125699, 'qualifierId': 56, 'value': 'Left'}];977s1fxwxwxqbged7jln0nka2;Leo Afonso;;;e1102zedtirvq8md6o2sfd15g;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;;0;0;17;Orlando City B;17;FWL;1,0
2701119441;390;1;1;0;20;c7c4wwva2u1vb3rr7rwava044;0;49,6;95,9;2024-07-14T23:31:12.349Z;2024-07-20T09:07:52Z;[{'id': 5105173289, 'qualifierId': 213, 'value': '3.94'}, {'id': 5105173281, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105173283, 'qualifierId': 140, 'value': '43.4'}, {'id': 5105173285, 'qualifierId': 141, 'value': '86.1'}, {'id': 5105173287, 'qualifierId': 212, 'value': '9.3'}];977s1fxwxwxqbged7jln0nka2;Leo Afonso;;;e1102zedtirvq8md6o2sfd15g;Pass;;;;;;;;;;3,94;43,4;9,3;;;86,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;43,4;86,1;;;;;;;;0;0;20;Orlando City B;20;FWL;1,0
2701111167;6;49;1;0;20;479lsfr4cwlzewpbuda3y2xv4;1;68,9;19,5;2024-07-14T23:31:12.383Z;2024-07-14T23:31:12Z;[];7tpb4dk9meee0utyu4cosnxn8;S. Mohammed;;;e1102zedtirvq8md6o2sfd15g;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;;0;0;20;Inter Miami II;20;AMC;1,0
2701111177;7;4;1;0;22;479lsfr4cwlzewpbuda3y2xv4;1;64,6;15,8;2024-07-14T23:31:14.655Z;2024-07-14T23:31:19Z;[{'id': 5105125801, 'qualifierId': 286}, {'id': 5105125795, 'qualifierId': 56, 'value': 'Right'}, {'id': 5105125793, 'qualifierId': 13}, {'id': 5105125799, 'qualifierId': 265}, {'id': 5105125905, 'qualifierId': 233, 'value': '10'}, {'id': 5105125797, 'qualifierId': 152}];7tpb4dk9meee0utyu4cosnxn8;S. Mohammed;;;e1102zedtirvq8md6o2sfd15g;Foul;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;10,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;;0;0;22;Inter Miami II;22;AMC;1,0
2701111191;10;4;1;0;22;c7c4wwva2u1vb3rr7rwava044;0;35,4;84,2;2024-07-14T23:31:14.656Z;2024-07-14T23:31:19Z;[{'id': 5105125891, 'qualifierId': 152}, {'id': 5105125893, 'qualifierId': 265}, {'id': 5105125889, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105125887, 'qualifierId': 13}, {'id': 5105125909, 'qualifierId': 233, 'value': '7'}, {'id': 5105125895, 'qualifierId': 285}];cjjvy22j5q0piz5omn2tf18us;Pep Casas;;;e1102zedtirvq8md6o2sfd15g;Foul;;;;;;;;;;;;;;;;;;;1,0;1,0;7,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;;0;0;22;Orlando City B;22;MC;1,0
2701111203;8;1;1;0;25;479lsfr4cwlzewpbuda3y2xv4;1;66,3;17,9;2024-07-14T23:31:17.439Z;2024-07-20T09:08:38Z;[{'id': 5105125915, 'qualifierId': 152}, {'id': 5105125923, 'qualifierId': 212, 'value': '8.9'}, {'id': 5105125925, 'qualifierId': 213, 'value': '4.53'}, {'id': 5105125917, 'qualifierId': 56, 'value': 'Right'}, {'id': 5105125913, 'qualifierId': 5}, {'id': 5105125919, 'qualifierId': 140, 'value': '64.8'}, {'id': 5105125921, 'qualifierId': 141, 'value': '5.0'}];7tpb4dk9meee0utyu4cosnxn8;S. Mohammed;;;e1102zedtirvq8md6o2sfd15g;Pass;;;;;;;;;;4,53;64,8;8,9;;;5,0;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;64,8;5,0;;;;;;;;0;0;25;Inter Miami II;25;AMC;1,0
2701111205;9;1;1;0;29;479lsfr4cwlzewpbuda3y2xv4;1;63,1;8,8;2024-07-14T23:31:21.759Z;2024-07-14T23:31:24Z;[{'id': 5105125931, 'qualifierId': 140, 'value': '43.6'}, {'id': 5105125933, 'qualifierId': 141, 'value': '21.6'}, {'id': 5105125929, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105125935, 'qualifierId': 212, 'value': '22.2'}, {'id': 5105125937, 'qualifierId': 213, 'value': '2.74'}];25rizu4n91uyax4z6l5jv6dqs;F. Loyola;;;e1102zedtirvq8md6o2sfd15g;Pass;;;;;;;;;;2,74;43,6;22,2;;;21,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;43,6;21,6;;;;;;;;0;0;29;Inter Miami II;29;AMR;1,0
