id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamFormation;value_Captain;value_Involved;value_Resume;value_JerseyNumber;value_PlayerPosition;value_TeamKit;value_TeamPlayerFormation;value_DirectionOfPlay;value_Length;value_PassEndX;value_PassEndY;value_Zone;value_Angle;value_KickOff;value_Launch;value_LongBall;value_OppositeRelatedEventId;value_Offensive;value_Defensive;value_HeadPass;value_FlickOn;value_DeletedEventType;value_MediumGkIntervention;value_KeeperThrow;value_NextEventThrowIn;value_ThrowIn;value_BlockedPass;value_IntendedTackleTarget;value_TouchTypeClearance;value_TakeOnOvertake;value_TouchTypeControl;value_Assist;value_HighRight;value_GkX;value_RightFooted;value_RegularPlay;value_GkY;value_GoalmouthZ;value_RelatedEventId;value_Strong;value_Assisted;value_IndividualPlay;value_GoalmouthY;value_OutOfBoxCentre;value_FirstTouch;value_NextEventGoalKick;value_High;value_GoalKick;value_Chipped;value_TakeOnSpace;value_LeftFooted;value_Cross;value_IntentionalAssist;value_OutSwinger;value_CloseRight;value_BoxCentre;value_Low;value_DrivenCross;value_Straight;value_Foul;value_Direct;value_AttemptedTackle;value_FreeKickTaken;value_Head;value_MisHit;value_Left;value_NotPastGoalLine;value_BlockedY;value_SetPiece;value_BlockedX;value_EndOfOffside;value_Right;value_PlayersCaughtOffside;value_Indirect;value_SwitchOfPlay;value_TouchTypePass;value_OutOfPlay;value_LowRight;value_BigChance;value_SwerveRight;value_LowGkIntervention;value_Diving;value_ParriedSafe;value_Hands;value_CornerTaken;value_HighGkIntervention;value_GkKickFromHands;value_BoxRight;value_Collected;value_LayOff;value_GoalShotTimestamp;value_GoalShotGameClock;value_GkYTimeOfGoal;value_GkXTimeOfGoal;value_FollowsADribble;value_LowLeft;value_NotAssisted;value_35Centre;value_NotVisible;value_Overrun;value_Blocked;value_LowCentre;value_DefBlock;value_DrinksBreak;value_RefereeDelay;value_HighClaim;value_OverArm;value_FloatedCross;value_HighCentre;value_Standing;value_ShirtPull/Holding;value_Shove/Push;value_CloseHigh;value_AerialFoul;value_Minutes;value_PullBack;value_EndType;value_BlockedCross;value_LeadingToGoal;value_SwerveLeft;value_Stooping;value_ThroughBall;value_Reaching;value_FromCorner;value_InSwinger;value_HitWoodwork;value_HitLeftPost;value_Injury;value_InjuredPlayerId;value_Volley;value_Weak;value_OutOfBoxDeepRight;value_GkHoof;value_Tactical;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_RelatedError1Id;value_1On1;value_LastLine;value_SavedOffLine;value_HighLeft;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2697626393;1;34;16;0;0;7pmw399vh2v44cjle4fkklp1w;1;0,0;0,0;2024-06-23T23:11:12.845Z;2024-06-24T00:28:40Z;[{'id': 5085966289, 'qualifierId': 130, 'value': '8'}, {'id': 5086005735, 'qualifierId': 194, 'value': '4uuq2zuhmlbg7kh85v5l8723u'}, {'id': 5085966283, 'qualifierId': 30, 'value': 'e81zc97bmfjgwo978gplrx46i, 1p5u02noafhj6r31hj50stn2s, 2wj1w4opn7f0jyz1ps6ebvc6i, bfsjxpmiflhdz2162ulqlo0lw, 2jzuij8p7eoy42aqem688ltuy, 1snfyu5dmv164k5cl87chjlsk, 7yt2ddw0yntv9xq1hrv1jx05w, aa4ut2fmswha43fxnrxp1obo4, 9ph8wasuz3ndre586gople49g, 4uuq2zuhmlbg7kh85v5l8723u, azzpjrq2pndxuz0waw25p7r6y, 48p3wcjai97tpt50ia7bi7ok4, 1d43ue54zl1o9rvnwz5zfotm, 3my8ymhvy1bysbllwpoj3qctm, 6ooaucn77vw73p514tlq2bnkk, n5otejqjssvxk3bzx06642z8, en1t9w6orptzi3v7odnawg8b8, 1es4nynrpc8sz3enj46i9zeok'}, {'id': 5085966293, 'qualifierId': 227, 'value': '0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0'}, {'id': 5085966287, 'qualifierId': 59, 'value': '1, 23, 3, 13, 6, 30, 43, 19, 9, 18, 11, 14, 5, 12, 34, 35, 39, 48'}, {'id': 5085966285, 'qualifierId': 44, 'value': '1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5'}, {'id': 5086057017, 'qualifierId': 197, 'value': '23619'}, {'id': 5085966291, 'qualifierId': 131, 'value': '1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0'}];;;;;dl34l6056rkhjf2ssf59nwzdg;Team set up;8,0;;;;;;23619,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;0;0;0;0;Colorado Rapids II;0;;
2697626513;1;34;16;0;0;iiolvosiuokkrl5iuoxcjo4p;1;0,0;0,0;2024-06-23T23:11:35.318Z;2024-06-24T00:03:06Z;[{'id': 5085966915, 'qualifierId': 131, 'value': '1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0'}, {'id': 5085966911, 'qualifierId': 59, 'value': '41, 53, 72, 42, 44, 56, 49, 40, 47, 39, 46, 48, 51, 52, 55, 57, 80'}, {'id': 5085966913, 'qualifierId': 130, 'value': '2'}, {'id': 5086036739, 'qualifierId': 194, 'value': 'ew8oodr9hiuqve7xlz24xznfu'}, {'id': 5085966907, 'qualifierId': 30, 'value': '3gzatxlefe9axcrqyllbtrzmc, 4wu5ystem7t4d7veep83j2qne, am8ndwmm4m03ys6wkad29lst0, etyqw24tl6zko0qarctyv6ane, a9w6952jyw6x83gxp94zs8ro4, 8p3y7tm4lzwp39tojonnohaay, 6hh057kb54ovy3lqxo5bvxlhw, 38z2cuwmbeanujqho9cqwozmy, 28kg6zbpgbb8zrnhidogpxi0a, ew8oodr9hiuqve7xlz24xznfu, 7gh46rkxaa7trgtp8lf1l591w, 1ss7pdaxmlk0sijax5brwpkyy, 7vhhtm49u9nzdpc9d60empxxw, 2pdh5wkdejywgaf38crbxzims, 86piuxs9tep01rcbsp3t8vx90, 1p1ektnr3l7lj518cbs2dnmdw, 7pegcq6kh8s6naujxky714ys4'}, {'id': 5085966917, 'qualifierId': 227, 'value': '0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0'}, {'id': 5085966909, 'qualifierId': 44, 'value': '1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5'}, {'id': 5086056797, 'qualifierId': 197, 'value': '23380'}];;;;;dl34l6056rkhjf2ssf59nwzdg;Team set up;2,0;;;;;;23380,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;;;0;0;0;0;Houston Dynamo II;0;;
2697643031;2;32;1;0;0;7pmw399vh2v44cjle4fkklp1w;1;0,0;0,0;2024-06-24T00:06:04.306Z;2024-06-26T10:20:23Z;[{'id': 5086059847, 'qualifierId': 127, 'value': 'Left to Right'}];;;;;dl34l6056rkhjf2ssf59nwzdg;Start;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;0;0;0;0;Colorado Rapids II;0;;
2697643025;2;32;1;0;0;iiolvosiuokkrl5iuoxcjo4p;1;0,0;0,0;2024-06-24T00:06:04.306Z;2024-06-24T00:06:04Z;[{'id': 5086059835, 'qualifierId': 127, 'value': 'Right to Left'}];;;;;dl34l6056rkhjf2ssf59nwzdg;Start;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;;;0;0;0;0;Houston Dynamo II;0;;
2697643037;3;1;1;0;0;7pmw399vh2v44cjle4fkklp1w;1;49,8;50,0;2024-06-24T00:06:04.307Z;2024-06-24T00:06:08Z;[{'id': 5086059879, 'qualifierId': 212, 'value': '27.5'}, {'id': 5086059875, 'qualifierId': 140, 'value': '24.2'}, {'id': 5086059877, 'qualifierId': 141, 'value': '41.2'}, {'id': 5086059873, 'qualifierId': 56, 'value': 'Back'}, {'id': 5086059881, 'qualifierId': 213, 'value': '3.36'}, {'id': 5086059883, 'qualifierId': 279, 'value': 'S'}];4uuq2zuhmlbg7kh85v5l8723u;D. Gonzalez;;;dl34l6056rkhjf2ssf59nwzdg;Pass;;;;;;;;;;27,5;24,2;41,2;;3,36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;24,2;41,2;;;;;;;0;0;0;0;Colorado Rapids II;0;AMC;1,0
2697643061;4;1;1;0;4;7pmw399vh2v44cjle4fkklp1w;1;24,2;41,2;2024-06-24T00:06:08.727Z;2024-06-24T00:06:13Z;[{'id': 5086059999, 'qualifierId': 141, 'value': '94.8'}, {'id': 5086059995, 'qualifierId': 56, 'value': 'Left'}, {'id': 5086059997, 'qualifierId': 140, 'value': '66.4'}, {'id': 5086059993, 'qualifierId': 157}, {'id': 5086060003, 'qualifierId': 213, 'value': '0.69'}, {'id': 5086060005, 'qualifierId': 1}, {'id': 5086060001, 'qualifierId': 212, 'value': '57.4'}];2jzuij8p7eoy42aqem688ltuy;F. Awodesu;;;dl34l6056rkhjf2ssf59nwzdg;Pass;;;;;;;;;;57,4;66,4;94,8;;0,69;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;66,4;94,8;;;;;;;0;0;0;4;Colorado Rapids II;4;DL;1,0
2697643063;5;44;1;0;5;7pmw399vh2v44cjle4fkklp1w;1;70,1;93,1;2024-06-24T00:06:09.999Z;2024-06-26T10:22:31Z;[{'id': 5086060019, 'qualifierId': 56, 'value': 'Left'}, {'id': 5086060043, 'qualifierId': 233, 'value': '4'}, {'id': 5086060021, 'qualifierId': 286}];azzpjrq2pndxuz0waw25p7r6y;I. Reid;;;dl34l6056rkhjf2ssf59nwzdg;Aerial;;;;;;;;;;;;;;;;;;4,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;0;0;0;5;Colorado Rapids II;5;AML;1,0
2697643067;4;44;1;0;5;iiolvosiuokkrl5iuoxcjo4p;0;29,9;6,9;2024-06-24T00:06:10Z;2024-06-26T10:22:32Z;[{'id': 5086060035, 'qualifierId': 56, 'value': 'Back'}, {'id': 5086060051, 'qualifierId': 233, 'value': '5'}, {'id': 5086060037, 'qualifierId': 285}];4wu5ystem7t4d7veep83j2qne;S. Flores;;;dl34l6056rkhjf2ssf59nwzdg;Aerial;;;;;;;;;;;;;;;;;;5,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;;;0;0;0;5;Houston Dynamo II;5;DR;1,0
2697643071;6;1;1;0;6;7pmw399vh2v44cjle4fkklp1w;0;66,4;94,8;2024-06-24T00:06:10.367Z;2024-06-26T10:22:34Z;[{'id': 5086060067, 'qualifierId': 3}, {'id': 5086060079, 'qualifierId': 213, 'value': '5.91'}, {'id': 5086060073, 'qualifierId': 140, 'value': '74.8'}, {'id': 5086060077, 'qualifierId': 212, 'value': '9.5'}, {'id': 5086060069, 'qualifierId': 168}, {'id': 5086060071, 'qualifierId': 56, 'value': 'Left'}, {'id': 5086060075, 'qualifierId': 141, 'value': '89.7'}];azzpjrq2pndxuz0waw25p7r6y;I. Reid;;;dl34l6056rkhjf2ssf59nwzdg;Pass;;;;;;;;;;9,5;74,8;89,7;;5,91;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;74,8;89,7;;;;;;;0;0;0;6;Colorado Rapids II;6;AML;1,0
2697938563;783;49;1;0;7;iiolvosiuokkrl5iuoxcjo4p;1;33,7;15,3;2024-06-24T00:06:11.773Z;2024-06-26T10:22:07Z;[];38z2cuwmbeanujqho9cqwozmy;R. Aguirre;;;dl34l6056rkhjf2ssf59nwzdg;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;;;0;0;0;7;Houston Dynamo II;7;MC;1,0
2697938651;784;1;1;0;7;iiolvosiuokkrl5iuoxcjo4p;1;33,9;15,3;2024-06-24T00:06:12.193Z;2024-06-26T10:22:21Z;[{'id': 5087649707, 'qualifierId': 213, 'value': '3.78'}, {'id': 5087649703, 'qualifierId': 141, 'value': '7.2'}, {'id': 5087649699, 'qualifierId': 56, 'value': 'Back'}, {'id': 5087649705, 'qualifierId': 212, 'value': '9.2'}, {'id': 5087649701, 'qualifierId': 140, 'value': '26.9'}];38z2cuwmbeanujqho9cqwozmy;R. Aguirre;;;dl34l6056rkhjf2ssf59nwzdg;Pass;;;;;;;;;;9,2;26,9;7,2;;3,78;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;26,9;7,2;;;;;;;0;0;0;7;Houston Dynamo II;7;MC;1,0
2697643059;3;43;1;0;8;iiolvosiuokkrl5iuoxcjo4p;1;0,0;0,0;2024-06-24T00:06:12.555Z;2024-06-24T00:06:19Z;[{'id': 5086060185, 'qualifierId': 144, 'value': '45'}, {'id': 5086059987, 'qualifierId': 285, 'value': '0'}, {'id': 5086059985, 'qualifierId': 56, 'value': 'Back'}];4wu5ystem7t4d7veep83j2qne;S. Flores;;;dl34l6056rkhjf2ssf59nwzdg;Deleted event;;;;;;;;;;;;;;;;;;;;0,0;;;45,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;;;0;0;0;8;Houston Dynamo II;8;DR;1,0
2697643081;5;1;1;0;12;iiolvosiuokkrl5iuoxcjo4p;0;24,9;6,2;2024-06-24T00:06:16.890Z;2024-06-26T10:22:58Z;[{'id': 5086060129, 'qualifierId': 56, 'value': 'Center'}, {'id': 5086060139, 'qualifierId': 1}, {'id': 5086060131, 'qualifierId': 140, 'value': '93.0'}, {'id': 5086060135, 'qualifierId': 212, 'value': '72.5'}, {'id': 5086060137, 'qualifierId': 213, 'value': '0.17'}, {'id': 5086060127, 'qualifierId': 157}, {'id': 5086060133, 'qualifierId': 141, 'value': '23.9'}];a9w6952jyw6x83gxp94zs8ro4;J. Belluz;;;dl34l6056rkhjf2ssf59nwzdg;Pass;;;;;;;;;;72,5;93,0;23,9;;0,17;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;93,0;23,9;;;;;;;0;0;0;12;Houston Dynamo II;12;DL;1,0
2697643101;7;52;1;0;19;7pmw399vh2v44cjle4fkklp1w;1;5,4;77,2;2024-06-24T00:06:23.351Z;2024-06-26T10:23:02Z;[{'id': 5087651185, 'qualifierId': 377}];e81zc97bmfjgwo978gplrx46i;X. Valdez;;;dl34l6056rkhjf2ssf59nwzdg;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;0;0;0;19;Colorado Rapids II;19;GK;1,0
2697643129;8;1;1;0;24;7pmw399vh2v44cjle4fkklp1w;1;7,4;60,0;2024-06-24T00:06:28.983Z;2024-06-24T00:06:34Z;[{'id': 5086060365, 'qualifierId': 140, 'value': '15.9'}, {'id': 5086060361, 'qualifierId': 123}, {'id': 5086060363, 'qualifierId': 56, 'value': 'Back'}, {'id': 5086060367, 'qualifierId': 141, 'value': '75.4'}, {'id': 5086060369, 'qualifierId': 212, 'value': '13.8'}, {'id': 5086060371, 'qualifierId': 213, 'value': '0.86'}];e81zc97bmfjgwo978gplrx46i;X. Valdez;;;dl34l6056rkhjf2ssf59nwzdg;Pass;;;;;;;;;;13,8;15,9;75,4;;0,86;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;15,9;75,4;;;;;;;0;0;0;24;Colorado Rapids II;24;GK;1,0
2697643151;9;1;1;0;30;7pmw399vh2v44cjle4fkklp1w;1;24,4;76,1;2024-06-24T00:06:34.679Z;2024-06-24T00:06:42Z;[{'id': 5086060487, 'qualifierId': 141, 'value': '60.3'}, {'id': 5086060483, 'qualifierId': 56, 'value': 'Back'}, {'id': 5086060491, 'qualifierId': 213, 'value': '3.69'}, {'id': 5086060485, 'qualifierId': 140, 'value': '7.6'}, {'id': 5086060489, 'qualifierId': 212, 'value': '20.7'}];1snfyu5dmv164k5cl87chjlsk;I. Mwakutuya;;;dl34l6056rkhjf2ssf59nwzdg;Pass;;;;;;;;;;20,7;7,6;60,3;;3,69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;7,6;60,3;;;;;;;0;0;0;30;Colorado Rapids II;30;DC;1,0
2697643161;10;1;1;0;37;7pmw399vh2v44cjle4fkklp1w;1;18,8;60,9;2024-06-24T00:06:42.279Z;2024-06-24T00:06:51Z;[{'id': 5086060541, 'qualifierId': 140, 'value': '26.0'}, {'id': 5086060545, 'qualifierId': 212, 'value': '23.0'}, {'id': 5086060539, 'qualifierId': 56, 'value': 'Back'}, {'id': 5086060547, 'qualifierId': 213, 'value': '1.24'}, {'id': 5086060543, 'qualifierId': 141, 'value': '92.9'}];e81zc97bmfjgwo978gplrx46i;X. Valdez;;;dl34l6056rkhjf2ssf59nwzdg;Pass;;;;;;;;;;23,0;26,0;92,9;;1,24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;26,0;92,9;;;;;;;0;0;0;37;Colorado Rapids II;37;GK;1,0
2697643171;11;1;1;0;40;7pmw399vh2v44cjle4fkklp1w;1;26,9;92,9;2024-06-24T00:06:44.887Z;2024-06-24T00:06:48Z;[{'id': 5086060589, 'qualifierId': 140, 'value': '47.3'}, {'id': 5086060595, 'qualifierId': 213, 'value': '0.12'}, {'id': 5086060591, 'qualifierId': 141, 'value': '96.8'}, {'id': 5086060587, 'qualifierId': 56, 'value': 'Back'}, {'id': 5086060593, 'qualifierId': 212, 'value': '21.6'}];1snfyu5dmv164k5cl87chjlsk;I. Mwakutuya;;;dl34l6056rkhjf2ssf59nwzdg;Pass;;;;;;;;;;21,6;47,3;96,8;;0,12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;47,3;96,8;;;;;;;0;0;0;40;Colorado Rapids II;40;DC;1,0
2697643169;6;43;1;0;43;iiolvosiuokkrl5iuoxcjo4p;1;0,0;0,0;2024-06-24T00:06:48.266Z;2024-06-24T00:06:50Z;[{'id': 5086060583, 'qualifierId': 56, 'value': 'Back'}, {'id': 5086060585, 'qualifierId': 285, 'value': '0'}, {'id': 5086060613, 'qualifierId': 144, 'value': '45'}];4wu5ystem7t4d7veep83j2qne;S. Flores;;;dl34l6056rkhjf2ssf59nwzdg;Deleted event;;;;;;;;;;;;;;;;;;;;0,0;;;45,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;;;0;0;0;43;Houston Dynamo II;43;DR;1,0
2697643177;12;1;1;0;44;7pmw399vh2v44cjle4fkklp1w;1;45,3;97,1;2024-06-24T00:06:48.439Z;2024-06-24T00:06:51Z;[{'id': 5086060621, 'qualifierId': 212, 'value': '20.2'}, {'id': 5086060615, 'qualifierId': 56, 'value': 'Back'}, {'id': 5086060623, 'qualifierId': 213, 'value': '3.24'}, {'id': 5086060617, 'qualifierId': 140, 'value': '26.2'}, {'id': 5086060619, 'qualifierId': 141, 'value': '94.1'}];2wj1w4opn7f0jyz1ps6ebvc6i;K. Sargeant;;;dl34l6056rkhjf2ssf59nwzdg;Pass;;;;;;;;;;20,2;26,2;94,1;;3,24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;26,2;94,1;;;;;;;0;0;0;44;Colorado Rapids II;44;DC;1,0
2697643187;13;1;1;0;47;7pmw399vh2v44cjle4fkklp1w;1;26,2;94,1;2024-06-24T00:06:51.975Z;2024-06-24T00:06:54Z;[{'id': 5086060681, 'qualifierId': 140, 'value': '13.9'}, {'id': 5086060685, 'qualifierId': 212, 'value': '26.2'}, {'id': 5086060679, 'qualifierId': 56, 'value': 'Back'}, {'id': 5086060683, 'qualifierId': 141, 'value': '60.5'}, {'id': 5086060687, 'qualifierId': 213, 'value': '4.20'}];1snfyu5dmv164k5cl87chjlsk;I. Mwakutuya;;;dl34l6056rkhjf2ssf59nwzdg;Pass;;;;;;;;;;26,2;13,9;60,5;;4,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;13,9;60,5;;;;;;;0;0;0;47;Colorado Rapids II;47;DC;1,0
2697643199;14;1;1;0;49;7pmw399vh2v44cjle4fkklp1w;1;14,5;58,8;2024-06-24T00:06:53.895Z;2024-06-24T00:06:57Z;[{'id': 5086060743, 'qualifierId': 141, 'value': '29.8'}, {'id': 5086060747, 'qualifierId': 213, 'value': '4.95'}, {'id': 5086060745, 'qualifierId': 212, 'value': '20.3'}, {'id': 5086060739, 'qualifierId': 56, 'value': 'Back'}, {'id': 5086060741, 'qualifierId': 140, 'value': '19.1'}];e81zc97bmfjgwo978gplrx46i;X. Valdez;;;dl34l6056rkhjf2ssf59nwzdg;Pass;;;;;;;;;;20,3;19,1;29,8;;4,95;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;19,1;29,8;;;;;;;0;0;0;49;Colorado Rapids II;49;GK;1,0
2697643189;7;43;1;0;49;iiolvosiuokkrl5iuoxcjo4p;1;0,0;0,0;2024-06-24T00:06:54.250Z;2024-06-24T00:06:56Z;[{'id': 5086060691, 'qualifierId': 56, 'value': 'Back'}, {'id': 5086060711, 'qualifierId': 144, 'value': '8'}];4wu5ystem7t4d7veep83j2qne;S. Flores;;;dl34l6056rkhjf2ssf59nwzdg;Deleted event;;;;;;;;;;;;;;;;;;;;;;;8,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;;;0;0;0;49;Houston Dynamo II;49;DR;1,0
