id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;assist;keyPass;matchId;type_displayName;value_Resume;value_TeamFormation;value_TeamKit;value_Captain;value_PlayerPosition;value_TeamPlayerFormation;value_JerseyNumber;value_Involved;value_DirectionOfPlay;value_PassEndX;value_Length;value_PassEndY;value_KickOff;value_Angle;value_Zone;value_TouchTypeClearance;value_OppositeRelatedEventId;value_NextEventThrowIn;value_ThrowIn;value_Chipped;value_LongBall;value_HeadPass;value_DeletedEventType;value_LayOff;value_Offensive;value_BlockedPass;value_Defensive;value_LowGkIntervention;value_KeeperThrow;value_OverArm;value_TakeOnOvertake;value_Cross;value_IntentionalAssist;value_RegularPlay;value_OutSwinger;value_RightFooted;value_Assist;value_SmallBoxCentre;value_GoalmouthZ;value_GkYTimeOfGoal;value_GkX;value_RelatedEventId;value_GkY;value_LowCentre;value_GoalShotTimestamp;value_Assisted;value_BigChance;value_FirstTouch;value_GoalmouthY;value_GkXTimeOfGoal;value_GoalShotGameClock;value_Launch;value_IntendedTackleTarget;value_NotVisible;value_TouchTypePass;value_SwitchOfPlay;value_Foul;value_Direct;value_ShirtPull/Holding;value_FreeKickTaken;value_TouchTypeControl;value_LeftFooted;value_LowLeft;value_BlockedY;value_BlockedX;value_BoxLeft;value_IndividualPlay;value_1On1;value_NotAssisted;value_Sliding;value_ParriedSafe;value_Feet;value_OutOfBoxCentre;value_Collected;value_Standing;value_MediumGkIntervention;value_Hands;value_BoxCentre;value_MisHit;value_Left;value_NextEventGoalKick;value_GoalKick;value_Low;value_Shove/Push;value_OutOfPlay;value_Head;value_AttemptedTackle;value_LastLine;value_BlockedCross;value_CornerTaken;value_InSwinger;value_PlayersCaughtOffside;value_Indirect;value_HighCentre;value_HighGkIntervention;value_Overrun;value_FlickOn;value_Right;value_CloseLeft;value_Deflection;value_LowRight;value_Diving;value_FromCorner;value_High;value_OtherBodyPart;value_Blocked;value_DefBlock;value_Minutes;value_SixYardBlocked;value_HighRight;value_Volley;value_EndType;value_Injury;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_Tactical;value_RecklessOffence;value_YellowCard;value_HighLeft;value_OwnPlayer;value_NotPastGoalLine;value_AerialFoul;value_DrivenCross;value_Straight;value_SwerveLeft;value_GkKickFromHands;value_TakeOnSpace;value_SwerveRight;value_FreeKick;value_BoxRight;value_TacticalFoul;value_HighClaim;value_SetPiece;value_ParriedDanger;value_GoalDisallowed;value_ThrowInSetPiece;value_GoesToPenalties;value_Second(2Nd)OppositeRelatedEventId;value_Penalty;value_Scored;value_Saved;value_KeeperTouched;value_HitWoodwork;value_Strong;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2695926201;178;49;1;24;16;c7c4wwva2u1vb3rr7rwava044;1;35,3;37,6;2024-06-13T23:27:58.926Z;2024-06-13T23:27:59Z;[];9z7fz0c95ib7oniguzwbihs0k;A. Flores;;;den8ygw0r76sxiy5klyfoat5g;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;;;;;;;;;;0;24;16;Columbus Crew II;1456;FWR;1,0
2695926209;179;1;1;24;16;c7c4wwva2u1vb3rr7rwava044;1;35,3;37,6;2024-06-13T23:27:59.214Z;2024-06-13T23:28:01Z;[{'id': 5076607729, 'qualifierId': 213, 'value': '3.15'}, {'id': 5076607723, 'qualifierId': 140, 'value': '12.0'}, {'id': 5076607725, 'qualifierId': 141, 'value': '37.4'}, {'id': 5076607727, 'qualifierId': 212, 'value': '24.5'}, {'id': 5076607721, 'qualifierId': 56, 'value': 'Back'}];9z7fz0c95ib7oniguzwbihs0k;A. Flores;;;den8ygw0r76sxiy5klyfoat5g;Pass;;;;;;;;;;12,0;24,5;37,4;;3,15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;12,0;37,4;;;;;;;;0;24;16;Columbus Crew II;1456;FWR;1,0
2695926217;180;1;1;24;19;c7c4wwva2u1vb3rr7rwava044;1;12,0;37,4;2024-06-13T23:28:01.341Z;2024-06-13T23:28:03Z;[{'id': 5076607785, 'qualifierId': 56, 'value': 'Back'}, {'id': 5076607793, 'qualifierId': 213, 'value': '3.09'}, {'id': 5076607787, 'qualifierId': 140, 'value': '2.3'}, {'id': 5076607789, 'qualifierId': 141, 'value': '38.1'}, {'id': 5076607791, 'qualifierId': 212, 'value': '10.2'}];87plrqqcwrv16d5v8mretfp7u;I. Fray;;;den8ygw0r76sxiy5klyfoat5g;Pass;;;;;;;;;;2,3;10,2;38,1;;3,09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;2,3;38,1;;;;;;;;0;24;19;Columbus Crew II;1459;DC;1,0
2695926225;181;1;1;24;21;c7c4wwva2u1vb3rr7rwava044;0;1,7;38,5;2024-06-13T23:28:03.789Z;2024-06-17T13:02:11Z;[{'id': 5076607843, 'qualifierId': 212, 'value': '35.0'}, {'id': 5080554419, 'qualifierId': 1}, {'id': 5076607837, 'qualifierId': 56, 'value': 'Back'}, {'id': 5076607841, 'qualifierId': 141, 'value': '5.4'}, {'id': 5076607839, 'qualifierId': 140, 'value': '27.2'}, {'id': 5076607845, 'qualifierId': 213, 'value': '5.58'}];7x098qxoirgwlu38q1v969s6h;C. dos Santos;;;den8ygw0r76sxiy5klyfoat5g;Pass;;;;;;;;;;27,2;35,0;5,4;;5,58;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;27,2;5,4;;;;;;;;0;24;21;Columbus Crew II;1461;GK;1,0
2695926227;182;43;1;24;23;c7c4wwva2u1vb3rr7rwava044;1;0,0;0,0;2024-06-13T23:28:05.597Z;2024-06-17T13:02:02Z;[{'id': 5076608011, 'qualifierId': 286, 'value': '0'}, {'id': 5076607851, 'qualifierId': 140, 'value': '26.3'}, {'id': 5076608005, 'qualifierId': 236, 'value': '0'}, {'id': 5076607849, 'qualifierId': 56, 'value': 'Back'}, {'id': 5076607855, 'qualifierId': 212, 'value': '0.4'}, {'id': 5076607853, 'qualifierId': 141, 'value': '8.7'}, {'id': 5080554371, 'qualifierId': 144, 'value': '1'}, {'id': 5076607857, 'qualifierId': 213, 'value': '5.97'}, {'id': 5076608007, 'qualifierId': 233, 'value': '281'}];c1fvknrf94i05q738d5r7vmdw;T. Hall;;;den8ygw0r76sxiy5klyfoat5g;Deleted event;;;;;;;;;;26,3;0,4;8,7;;5,97;;;281,0;;;;;;1,0;;0,0;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;26,3;8,7;;;;;;;;0;24;23;Columbus Crew II;1463;DC;1,0
2695926235;281;61;1;24;23;5b4ccd62yeeqdl2qk6jzsmjv8;0;70,0;90,0;2024-06-13T23:28:05.598Z;2024-06-17T13:02:05Z;[{'id': 5076607885, 'qualifierId': 56, 'value': 'Left'}];4nvz6yrxluelbpsjavcjtgnx0;T. Brown;;;den8ygw0r76sxiy5klyfoat5g;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;;0;24;23;Inter Miami II;1463;DML;1,0
2695926229;183;5;1;24;24;c7c4wwva2u1vb3rr7rwava044;1;26,0;-1,6;2024-06-13T23:28:06.862Z;2024-06-13T23:28:20Z;[{'id': 5076608087, 'qualifierId': 233, 'value': '282'}, {'id': 5076607859, 'qualifierId': 56, 'value': 'Back'}, {'id': 5076607861, 'qualifierId': 347}];c1fvknrf94i05q738d5r7vmdw;T. Hall;;;den8ygw0r76sxiy5klyfoat5g;Out;;;;;;;;;;;;;;;;;282,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;;;;;;;;;;0;24;24;Columbus Crew II;1464;DC;1,0
2695926247;282;5;1;24;24;5b4ccd62yeeqdl2qk6jzsmjv8;0;74,0;101,6;2024-06-13T23:28:06.862Z;2024-06-13T23:54:35Z;[{'id': 5076608115, 'qualifierId': 233, 'value': '183'}, {'id': 5076607927, 'qualifierId': 347}, {'id': 5076607925, 'qualifierId': 56, 'value': 'Left'}];4nvz6yrxluelbpsjavcjtgnx0;T. Brown;;;den8ygw0r76sxiy5klyfoat5g;Out;;;;;;;;;;;;;;;;;183,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;;0;24;24;Inter Miami II;1464;DML;1,0
2695926257;184;1;1;24;29;c7c4wwva2u1vb3rr7rwava044;1;27,0;0,0;2024-06-13T23:28:12.063Z;2024-06-13T23:28:15Z;[{'id': 5076607977, 'qualifierId': 212, 'value': '24.5'}, {'id': 5076607979, 'qualifierId': 213, 'value': '2.68'}, {'id': 5076607981, 'qualifierId': 1}, {'id': 5076607973, 'qualifierId': 140, 'value': '6.1'}, {'id': 5076607975, 'qualifierId': 141, 'value': '14.6'}, {'id': 5076607971, 'qualifierId': 56, 'value': 'Back'}, {'id': 5076607969, 'qualifierId': 107}];4kng7wg83mastngy9hw7j6v6y;N. Sessock;;;den8ygw0r76sxiy5klyfoat5g;Pass;;;;;;;;;;6,1;24,5;14,6;;2,68;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;6,1;14,6;;;;;;;;0;24;29;Columbus Crew II;1469;DMR;1,0
2695926277;185;1;1;24;32;c7c4wwva2u1vb3rr7rwava044;1;5,5;15,5;2024-06-13T23:28:15.086Z;2024-06-13T23:28:20Z;[{'id': 5076608091, 'qualifierId': 56, 'value': 'Back'}, {'id': 5076608095, 'qualifierId': 141, 'value': '39.6'}, {'id': 5076608097, 'qualifierId': 212, 'value': '16.7'}, {'id': 5076608093, 'qualifierId': 140, 'value': '2.4'}, {'id': 5076608099, 'qualifierId': 213, 'value': '1.77'}];87plrqqcwrv16d5v8mretfp7u;I. Fray;;;den8ygw0r76sxiy5klyfoat5g;Pass;;;;;;;;;;2,4;16,7;39,6;;1,77;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;2,4;39,6;;;;;;;;0;24;32;Columbus Crew II;1472;DC;1,0
2695926301;186;1;1;24;37;c7c4wwva2u1vb3rr7rwava044;1;2,6;39,8;2024-06-13T23:28:20.094Z;2024-06-13T23:28:22Z;[{'id': 5076608235, 'qualifierId': 140, 'value': '5.0'}, {'id': 5076608241, 'qualifierId': 213, 'value': '1.47'}, {'id': 5076608237, 'qualifierId': 141, 'value': '76.8'}, {'id': 5076608239, 'qualifierId': 212, 'value': '25.3'}, {'id': 5076608233, 'qualifierId': 56, 'value': 'Back'}];7x098qxoirgwlu38q1v969s6h;C. dos Santos;;;den8ygw0r76sxiy5klyfoat5g;Pass;;;;;;;;;;5,0;25,3;76,8;;1,47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;5,0;76,8;;;;;;;;0;24;37;Columbus Crew II;1477;GK;1,0
2695926313;187;1;1;24;40;c7c4wwva2u1vb3rr7rwava044;0;5,0;76,8;2024-06-13T23:28:22.543Z;2024-06-13T23:28:31Z;[{'id': 5076608325, 'qualifierId': 1}, {'id': 5076608321, 'qualifierId': 212, 'value': '38.8'}, {'id': 5076608315, 'qualifierId': 56, 'value': 'Back'}, {'id': 5076608319, 'qualifierId': 141, 'value': '100.0'}, {'id': 5076608313, 'qualifierId': 155}, {'id': 5076608323, 'qualifierId': 213, 'value': '0.45'}, {'id': 5076608317, 'qualifierId': 140, 'value': '38.3'}];3oqz86s2ngipsrb1jbb36buqy;N. Allen;;;den8ygw0r76sxiy5klyfoat5g;Pass;;;;;;;;;;38,3;38,8;100,0;;0,45;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;38,3;100,0;;;;;;;;0;24;40;Columbus Crew II;1480;DC;1,0
2695926317;188;5;1;24;42;c7c4wwva2u1vb3rr7rwava044;0;40,6;101,4;2024-06-13T23:28:25.233Z;2024-06-13T23:54:36Z;[{'id': 5076608641, 'qualifierId': 233, 'value': '283'}, {'id': 5076608343, 'qualifierId': 347}, {'id': 5076608341, 'qualifierId': 56, 'value': 'Back'}];3oqz86s2ngipsrb1jbb36buqy;N. Allen;;;den8ygw0r76sxiy5klyfoat5g;Out;;;;;;;;;;;;;;;;;283,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;;;;;;;;;;0;24;42;Columbus Crew II;1482;DC;1,0
2695926363;283;5;1;24;42;5b4ccd62yeeqdl2qk6jzsmjv8;1;59,4;-1,4;2024-06-13T23:28:25.233Z;2024-06-13T23:28:42Z;[{'id': 5076608597, 'qualifierId': 56, 'value': 'Right'}, {'id': 5076608637, 'qualifierId': 233, 'value': '188'}, {'id': 5076608599, 'qualifierId': 347}];4nvz6yrxluelbpsjavcjtgnx0;T. Brown;;;den8ygw0r76sxiy5klyfoat5g;Out;;;;;;;;;;;;;;;;;188,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;;0;24;42;Inter Miami II;1482;DML;1,0
2695926393;284;1;1;24;59;5b4ccd62yeeqdl2qk6jzsmjv8;1;57,5;0,0;2024-06-13T23:28:42.018Z;2024-06-13T23:28:48Z;[{'id': 5076608731, 'qualifierId': 212, 'value': '27.5'}, {'id': 5076608727, 'qualifierId': 140, 'value': '37.5'}, {'id': 5076608735, 'qualifierId': 1}, {'id': 5076608729, 'qualifierId': 141, 'value': '24.0'}, {'id': 5076608723, 'qualifierId': 107}, {'id': 5076608725, 'qualifierId': 56, 'value': 'Back'}, {'id': 5076608733, 'qualifierId': 213, 'value': '2.44'}];a12t1zv0y8gzzf6p3jrotkoic;O. Presthus;;;den8ygw0r76sxiy5klyfoat5g;Pass;;;;;;;;;;37,5;27,5;24,0;;2,44;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;37,5;24,0;;;;;;;;0;24;59;Inter Miami II;1499;DMR;1,0
2695926407;285;1;1;25;6;5b4ccd62yeeqdl2qk6jzsmjv8;1;36,2;29,4;2024-06-13T23:28:48.545Z;2024-06-13T23:28:52Z;[{'id': 5076608845, 'qualifierId': 212, 'value': '25.2'}, {'id': 5076608847, 'qualifierId': 213, 'value': '1.54'}, {'id': 5076608839, 'qualifierId': 56, 'value': 'Back'}, {'id': 5076608841, 'qualifierId': 140, 'value': '37.0'}, {'id': 5076608843, 'qualifierId': 141, 'value': '66.4'}];1cc8cz8wtm8f05109tjb02xka;D. Almeida;;;den8ygw0r76sxiy5klyfoat5g;Pass;;;;;;;;;;37,0;25,2;66,4;;1,54;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;37,0;66,4;;;;;;;;0;25;6;Inter Miami II;1506;DC;1,0
2695926417;286;1;1;25;10;5b4ccd62yeeqdl2qk6jzsmjv8;1;39,9;74,4;2024-06-13T23:28:52.449Z;2024-06-13T23:28:54Z;[{'id': 5076608895, 'qualifierId': 141, 'value': '94.4'}, {'id': 5076608891, 'qualifierId': 56, 'value': 'Back'}, {'id': 5076608899, 'qualifierId': 213, 'value': '1.00'}, {'id': 5076608893, 'qualifierId': 140, 'value': '48.3'}, {'id': 5076608897, 'qualifierId': 212, 'value': '16.2'}];ba9m1xd2b3b2zvuuogn4uxkwk;C. Rogers;;;den8ygw0r76sxiy5klyfoat5g;Pass;;;;;;;;;;48,3;16,2;94,4;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;48,3;94,4;;;;;;;;0;25;10;Inter Miami II;1510;DC;1,0
2695926445;287;1;1;25;11;5b4ccd62yeeqdl2qk6jzsmjv8;1;49,3;92,0;2024-06-13T23:28:54.146Z;2024-06-13T23:29:00Z;[{'id': 5076608993, 'qualifierId': 141, 'value': '79.6'}, {'id': 5076608997, 'qualifierId': 213, 'value': '5.10'}, {'id': 5076608987, 'qualifierId': 56, 'value': 'Left'}, {'id': 5076608989, 'qualifierId': 140, 'value': '52.6'}, {'id': 5076608995, 'qualifierId': 212, 'value': '9.1'}];cc7auv8d89ohifqg7qwz62mwa;J. Greene;;;den8ygw0r76sxiy5klyfoat5g;Pass;;;;;;;;;;52,6;9,1;79,6;;5,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;52,6;79,6;;;;;;;;0;25;11;Inter Miami II;1511;MC;1,0
2695926459;288;1;1;25;14;5b4ccd62yeeqdl2qk6jzsmjv8;1;51,4;85,9;2024-06-13T23:28:57.193Z;2024-06-17T13:03:04Z;[{'id': 5076609065, 'qualifierId': 56, 'value': 'Back'}, {'id': 5076609071, 'qualifierId': 212, 'value': '7.8'}, {'id': 5076609067, 'qualifierId': 140, 'value': '46.9'}, {'id': 5076609069, 'qualifierId': 141, 'value': '95.1'}, {'id': 5076609073, 'qualifierId': 213, 'value': '2.22'}];290iohuheoqdrdocbg25ipgk4;A. Alaouieh;;;den8ygw0r76sxiy5klyfoat5g;Pass;;;;;;;;;;46,9;7,8;95,1;;2,22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;46,9;95,1;;;;;;;;0;25;14;Inter Miami II;1514;FWL;1,0
2695926463;289;1;1;25;16;5b4ccd62yeeqdl2qk6jzsmjv8;1;46,8;94,8;2024-06-13T23:28:59.042Z;2024-06-17T13:03:09Z;[{'id': 5076609095, 'qualifierId': 213, 'value': '6.19'}, {'id': 5076609089, 'qualifierId': 140, 'value': '59.6'}, {'id': 5076609091, 'qualifierId': 141, 'value': '92.9'}, {'id': 5076609087, 'qualifierId': 56, 'value': 'Left'}, {'id': 5076609093, 'qualifierId': 212, 'value': '13.5'}];cc7auv8d89ohifqg7qwz62mwa;J. Greene;;;den8ygw0r76sxiy5klyfoat5g;Pass;;;;;;;;;;59,6;13,5;92,9;;6,19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;59,6;92,9;;;;;;;;0;25;16;Inter Miami II;1516;MC;1,0
2695926467;290;1;1;25;19;5b4ccd62yeeqdl2qk6jzsmjv8;1;59,8;93,0;2024-06-13T23:29:01.698Z;2024-06-13T23:29:02Z;[{'id': 5076609113, 'qualifierId': 141, 'value': '80.0'}, {'id': 5076609111, 'qualifierId': 140, 'value': '58.6'}, {'id': 5076609117, 'qualifierId': 213, 'value': '4.57'}, {'id': 5076609109, 'qualifierId': 56, 'value': 'Left'}, {'id': 5076609115, 'qualifierId': 212, 'value': '8.9'}];4nvz6yrxluelbpsjavcjtgnx0;T. Brown;;;den8ygw0r76sxiy5klyfoat5g;Pass;;;;;;;;;;58,6;8,9;80,0;;4,57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;58,6;80,0;;;;;;;;0;25;19;Inter Miami II;1519;DML;1,0
2695926493;291;1;1;25;20;5b4ccd62yeeqdl2qk6jzsmjv8;1;60,5;75,9;2024-06-13T23:29:02.385Z;2024-06-13T23:29:07Z;[{'id': 5076609273, 'qualifierId': 56, 'value': 'Center'}, {'id': 5076609281, 'qualifierId': 213, 'value': '5.05'}, {'id': 5076609279, 'qualifierId': 212, 'value': '10.2'}, {'id': 5076609277, 'qualifierId': 141, 'value': '61.8'}, {'id': 5076609275, 'qualifierId': 140, 'value': '63.7'}];cc7auv8d89ohifqg7qwz62mwa;J. Greene;;;den8ygw0r76sxiy5klyfoat5g;Pass;;;;;;;;;;63,7;10,2;61,8;;5,05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;63,7;61,8;;;;;;;;0;25;20;Inter Miami II;1520;MC;1,0
2695926499;292;3;1;25;23;5b4ccd62yeeqdl2qk6jzsmjv8;0;62,4;66,8;2024-06-13T23:29:05.534Z;2024-06-17T13:03:36Z;[{'id': 5080554827, 'qualifierId': 465}, {'id': 5076609311, 'qualifierId': 56, 'value': 'Center'}, {'id': 5076609341, 'qualifierId': 233, 'value': '189'}, {'id': 5076609313, 'qualifierId': 286}];dgosg1mymhuajg0rz2ts6alpm;G. Rayo;;;den8ygw0r76sxiy5klyfoat5g;Take On;;;;;;;;;;;;;;;;;189,0;;;;;;;;1,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;;0;25;23;Inter Miami II;1523;FWR;1,0
2695926489;189;7;1;25;23;c7c4wwva2u1vb3rr7rwava044;0;37,6;33,2;2024-06-13T23:29:05.535Z;2024-06-17T13:03:40Z;[{'id': 5076609317, 'qualifierId': 233, 'value': '292'}, {'id': 5076609229, 'qualifierId': 56, 'value': 'Back'}, {'id': 5080554881, 'qualifierId': 385}, {'id': 5076609231, 'qualifierId': 285}];3oqz86s2ngipsrb1jbb36buqy;N. Allen;;;den8ygw0r76sxiy5klyfoat5g;Tackle;;;;;;;;;;;;;;;;1,0;292,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;;;;;;;;;;0;25;23;Columbus Crew II;1523;DC;1,0
