teamId;teamName;shortName;officialName;code;field;country;matchId;scores.halftime;scores.fulltime
6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;Crown Legacy;Crown Legacy FC (Charlotte FC II);CLT;home;USA;f0r4fj69c7pmpqz14p5gzkzys;3;4
c7c4wwva2u1vb3rr7rwava044;Inter Miami II;Inter Miami II;Inter Miami CF II;MIA;away;USA;f0r4fj69c7pmpqz14p5gzkzys;0;0
