id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamFormation;value_TeamKit;value_Resume;value_Involved;value_JerseyNumber;value_PlayerPosition;value_Captain;value_TeamPlayerFormation;value_DirectionOfPlay;value_KickOff;value_PassEndY;value_Zone;value_Angle;value_PassEndX;value_Length;value_Launch;value_LongBall;value_Foul;value_Defensive;value_Direct;value_Shove/Push;value_OppositeRelatedEventId;value_Offensive;value_FreeKickTaken;value_TouchTypePass;value_HeadPass;value_TakeOnSpace;value_OutOfPlay;value_TouchTypeClearance;value_NextEventThrowIn;value_ThrowIn;value_DeletedEventType;value_Overrun;value_BlockedPass;value_OutSwinger;value_Chipped;value_Cross;value_LeftFooted;value_Head;value_IntendedTackleTarget;value_TouchTypeControl;value_ShirtPull/Holding;value_AttemptedTackle;value_LayOff;value_SwitchOfPlay;value_Right;value_Left;value_InSwinger;value_CornerTaken;value_HighGkIntervention;value_PlayersCaughtOffside;value_RightFooted;value_BlockedY;value_BoxCentre;value_GoalmouthY;value_Assisted;value_FromCorner;value_BlockedX;value_GoalmouthZ;value_IntentionalAssist;value_RelatedEventId;value_FirstTouch;value_LowCentre;value_ThroughBall;value_LowGkIntervention;value_KeeperThrow;value_NextEventGoalKick;value_Assist;value_GkY;value_CloseRightAndHigh;value_RegularPlay;value_GkX;value_Low;value_GoalKick;value_YellowCard;value_RecklessOffence;value_HighClaim;value_MediumGkIntervention;value_High;value_IndividualPlay;value_OutOfBoxCentre;value_GkXTimeOfGoal;value_GoalShotGameClock;value_GkYTimeOfGoal;value_HighLeft;value_BoxDeepLeft;value_GoalShotTimestamp;value_BlockedCross;value_NotVisible;value_Indirect;value_HighRight;value_Deflection;value_SwerveLeft;value_Standing;value_Caught;value_Hands;value_FlickOn;value_AerialFoul;value_Dissent;value_HighCentre;value_Reaching;value_Collected;value_GkHoof;value_TacticalFoul;value_Tactical;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_BoxLeft;value_LowLeft;value_ParriedDanger;value_Fumble;value_LeadingToGoal;value_FantasyAssistId;value_NotAssisted;value_FantasyAssistType;value_FantasyAssistedBy;value_SmallBoxCentre;value_FantasyAssistTeam;value_RelatedError1Id;value_BigChance;value_CloseRight;value_BoxRight;value_Blocked;value_LowRight;value_DefBlock;value_OwnPlayer;value_Minutes;value_TakeOnOvertake;value_EndType;value_1On1;value_CoachId;value_NotRetreating;value_OverArm;value_SetPiece;value_SwerveRight;value_Volley;value_MisHit;value_Defensive1V1;value_FreeKick;value_CloseHigh;value_35Centre;value_CornerNotTaken;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2676632943;162;1;1;20;11;bd0378yx50xpdcgwkt9p9bmz8;1;55,0;74,4;2024-04-21T19:24:31.560Z;2024-04-21T19:24:33Z;[{'id': 4971424297, 'qualifierId': 141, 'value': '92.1'}, {'id': 4971424293, 'qualifierId': 56, 'value': 'Left'}, {'id': 4971424301, 'qualifierId': 213, 'value': '0.51'}, {'id': 4971424295, 'qualifierId': 140, 'value': '75.4'}, {'id': 4971424299, 'qualifierId': 212, 'value': '24.6'}];aw9qtyjb4wdifiixi139m96cq;G. Valenzuela;;;ccppu92nikl9uyrhagtvba39w;Pass;;;;;;;;;;;92,1;;0,51;75,4;24,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;75,4;92,1;;;;;;;0;0;20;11;Atlanta United II;1211;MC;1,0
2676632947;163;1;1;20;13;bd0378yx50xpdcgwkt9p9bmz8;0;78,6;90,3;2024-04-21T19:24:33.591Z;2024-04-21T19:24:35Z;[{'id': 4971424331, 'qualifierId': 140, 'value': '88.9'}, {'id': 4971424335, 'qualifierId': 212, 'value': '14.7'}, {'id': 4971424333, 'qualifierId': 141, 'value': '75.6'}, {'id': 4971424329, 'qualifierId': 56, 'value': 'Center'}, {'id': 4971424337, 'qualifierId': 213, 'value': '5.54'}];5bgt61vb5lnzyoczqnr202lpm;M. Tablante;;;ccppu92nikl9uyrhagtvba39w;Pass;;;;;;;;;;;75,6;;5,54;88,9;14,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;88,9;75,6;;;;;;;0;0;20;13;Atlanta United II;1213;DML;1,0
2676632959;215;49;1;20;16;erwnez7ksfkns4dqmyr1fhbe;1;3,7;22,5;2024-04-21T19:24:36.479Z;2024-04-21T19:24:36Z;[];5c7gqtyra887hjyg502tvzn1m;M. Edwards;;;ccppu92nikl9uyrhagtvba39w;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;;;;;;;;;0;0;20;16;Cincinnati II;1216;DR;1,0
2676632967;216;12;1;20;17;erwnez7ksfkns4dqmyr1fhbe;1;3,3;21,9;2024-04-21T19:24:37.135Z;2024-04-21T19:24:38Z;[{'id': 4971424505, 'qualifierId': 167}, {'id': 4971424433, 'qualifierId': 141, 'value': '0.0'}, {'id': 4971424429, 'qualifierId': 56, 'value': 'Back'}, {'id': 4971424437, 'qualifierId': 213, 'value': '4.77'}, {'id': 4971424431, 'qualifierId': 140, 'value': '4.2'}, {'id': 4971424435, 'qualifierId': 212, 'value': '16.1'}];5c7gqtyra887hjyg502tvzn1m;M. Edwards;;;ccppu92nikl9uyrhagtvba39w;Clearance;;;;;;;;;;;0,0;;4,77;4,2;16,1;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;4,2;0,0;;;;;;;0;0;20;17;Cincinnati II;1217;DR;1,0
2676632971;217;5;1;20;18;erwnez7ksfkns4dqmyr1fhbe;0;15,8;-1,4;2024-04-21T19:24:37.849Z;2024-04-21T19:46:13Z;[{'id': 4971424453, 'qualifierId': 347}, {'id': 4971506513, 'qualifierId': 233, 'value': '312'}, {'id': 4971424451, 'qualifierId': 56, 'value': 'Back'}];5c7gqtyra887hjyg502tvzn1m;M. Edwards;;;ccppu92nikl9uyrhagtvba39w;Out;;;;;;;;;;;;;;;;;;;;;;312,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;;;;;;;;;0;0;20;18;Cincinnati II;1218;DR;1,0
2676646515;312;5;1;20;18;bd0378yx50xpdcgwkt9p9bmz8;1;84,2;101,4;2024-04-21T19:24:37.849Z;2024-04-21T20:04:10Z;[{'id': 4971506493, 'qualifierId': 56, 'value': 'Left'}, {'id': 4971506497, 'qualifierId': 233, 'value': '217'}, {'id': 4971506495, 'qualifierId': 347}];5bgt61vb5lnzyoczqnr202lpm;M. Tablante;;;ccppu92nikl9uyrhagtvba39w;Out;;;;;;;;;;;;;;;;;;;;;;217,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;;;;;;;0;0;20;18;Atlanta United II;1218;DML;1,0
2676633037;164;1;1;20;26;bd0378yx50xpdcgwkt9p9bmz8;1;90,6;100,0;2024-04-21T19:24:46.752Z;2024-04-21T19:43:30Z;[{'id': 4971424883, 'qualifierId': 140, 'value': '71.2'}, {'id': 4971497015, 'qualifierId': 1}, {'id': 4971424887, 'qualifierId': 212, 'value': '22.3'}, {'id': 4971424889, 'qualifierId': 213, 'value': '3.56'}, {'id': 4971424881, 'qualifierId': 56, 'value': 'Left'}, {'id': 4971424885, 'qualifierId': 141, 'value': '88.4'}, {'id': 4971497013, 'qualifierId': 107}];5bgt61vb5lnzyoczqnr202lpm;M. Tablante;;;ccppu92nikl9uyrhagtvba39w;Pass;;;;;;;;;;;88,4;;3,56;71,2;22,3;;1,0;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;71,2;88,4;;;;;;;0;0;20;26;Atlanta United II;1226;DML;1,0
2676633117;221;83;1;20;27;erwnez7ksfkns4dqmyr1fhbe;0;23,9;9,9;2024-04-21T19:24:47.215Z;2024-04-21T20:04:37Z;[{'id': 4971552125, 'qualifierId': 399, 'value': '39t59x9q2xumbn2hphk7urp7u'}];5c7gqtyra887hjyg502tvzn1m;M. Edwards;;;ccppu92nikl9uyrhagtvba39w;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;;;;;;;;;0;0;20;27;Cincinnati II;1227;DR;1,0
2676633069;165;1;1;20;28;bd0378yx50xpdcgwkt9p9bmz8;1;71,2;88,4;2024-04-21T19:24:47.992Z;2024-04-21T19:24:51Z;[{'id': 4971425083, 'qualifierId': 213, 'value': '5.74'}, {'id': 4971425077, 'qualifierId': 140, 'value': '77.0'}, {'id': 4971425079, 'qualifierId': 141, 'value': '83.0'}, {'id': 4971425081, 'qualifierId': 212, 'value': '7.1'}, {'id': 4971425075, 'qualifierId': 56, 'value': 'Left'}];39t59x9q2xumbn2hphk7urp7u;I. Foster;;;ccppu92nikl9uyrhagtvba39w;Pass;;;;;;;;;;;83,0;;5,74;77,0;7,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;77,0;83,0;;;;;;;0;0;20;28;Atlanta United II;1228;DC;1,0
2676633075;166;61;1;20;30;bd0378yx50xpdcgwkt9p9bmz8;0;76,4;83,2;2024-04-21T19:24:50.303Z;2024-04-21T20:04:55Z;[{'id': 4971425091, 'qualifierId': 56, 'value': 'Left'}];aw9qtyjb4wdifiixi139m96cq;G. Valenzuela;;;ccppu92nikl9uyrhagtvba39w;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;;;;;;;0;0;20;30;Atlanta United II;1230;MC;1,0
2676633067;218;49;1;20;31;erwnez7ksfkns4dqmyr1fhbe;1;31,8;11,2;2024-04-21T19:24:51.247Z;2024-04-21T19:24:51Z;[];216tgeofjnxr75ehcftkvxkpg;A. Torres;;;ccppu92nikl9uyrhagtvba39w;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;;;;;;;;;0;0;20;31;Cincinnati II;1231;MC;1,0
2676633097;219;1;1;20;33;erwnez7ksfkns4dqmyr1fhbe;0;30,2;8,7;2024-04-21T19:24:52.959Z;2024-04-21T19:24:56Z;[{'id': 4971425195, 'qualifierId': 212, 'value': '2.4'}, {'id': 4971425333, 'qualifierId': 236}, {'id': 4971425191, 'qualifierId': 141, 'value': '8.5'}, {'id': 4971425185, 'qualifierId': 56, 'value': 'Back'}, {'id': 4971425335, 'qualifierId': 233, 'value': '167'}, {'id': 4971425197, 'qualifierId': 213, 'value': '6.23'}, {'id': 4971425339, 'qualifierId': 286}, {'id': 4971425187, 'qualifierId': 140, 'value': '32.5'}];216tgeofjnxr75ehcftkvxkpg;A. Torres;;;ccppu92nikl9uyrhagtvba39w;Pass;;;;;;;;;;;8,5;;6,23;32,5;2,4;;;;;;;167,0;1,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;32,5;8,5;;;;;;;0;0;20;33;Cincinnati II;1233;MC;1,0
2676633119;167;74;1;20;33;bd0378yx50xpdcgwkt9p9bmz8;1;70,4;95,3;2024-04-21T19:24:52.960Z;2024-04-21T20:04:18Z;[{'id': 4971425311, 'qualifierId': 56, 'value': 'Left'}, {'id': 4971425393, 'qualifierId': 233, 'value': '219'}, {'id': 4971425313, 'qualifierId': 285}];aw9qtyjb4wdifiixi139m96cq;G. Valenzuela;;;ccppu92nikl9uyrhagtvba39w;Blocked Pass;;;;;;;;;;;;;;;;;;;1,0;;;219,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;;;;;;;0;0;20;33;Atlanta United II;1233;MC;1,0
2676633127;168;5;1;20;34;bd0378yx50xpdcgwkt9p9bmz8;0;69,0;101,2;2024-04-21T19:24:54.048Z;2024-04-21T20:04:10Z;[{'id': 4971425363, 'qualifierId': 347}, {'id': 4971425361, 'qualifierId': 56, 'value': 'Left'}, {'id': 4971425413, 'qualifierId': 233, 'value': '220'}];4bpxi7ovrhew3zkp53781lyei;M. Pinto;;;ccppu92nikl9uyrhagtvba39w;Out;;;;;;;;;;;;;;;;;;;;;;220,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;;;;;;;0;0;20;34;Atlanta United II;1234;AMC;1,0
2676633111;220;5;1;20;34;erwnez7ksfkns4dqmyr1fhbe;1;31,0;-1,2;2024-04-21T19:24:54.048Z;2024-04-21T19:24:56Z;[{'id': 4971425279, 'qualifierId': 56, 'value': 'Back'}, {'id': 4971425281, 'qualifierId': 347}, {'id': 4971425397, 'qualifierId': 233, 'value': '168'}];216tgeofjnxr75ehcftkvxkpg;A. Torres;;;ccppu92nikl9uyrhagtvba39w;Out;;;;;;;;;;;;;;;;;;;;;;168,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;;;;;;;;;0;0;20;34;Cincinnati II;1234;MC;1,0
2676633173;169;43;1;20;42;bd0378yx50xpdcgwkt9p9bmz8;1;0,0;0,0;2024-04-21T19:25:02.016Z;2024-04-21T19:25:04Z;[{'id': 4971425801, 'qualifierId': 144, 'value': '61'}, {'id': 4971425679, 'qualifierId': 56, 'value': 'Back'}];8bjjne12yudwbzfzjdlygqx62;A. Daley;;;ccppu92nikl9uyrhagtvba39w;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;61,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;;;;;;;0;0;20;42;Atlanta United II;1242;DMR;1,0
2676633201;222;1;1;20;42;erwnez7ksfkns4dqmyr1fhbe;1;25,6;0,0;2024-04-21T19:25:02.304Z;2024-04-21T19:25:04Z;[{'id': 4971425813, 'qualifierId': 140, 'value': '27.7'}, {'id': 4971425817, 'qualifierId': 212, 'value': '14.8'}, {'id': 4971425819, 'qualifierId': 213, 'value': '1.42'}, {'id': 4971425811, 'qualifierId': 56, 'value': 'Back'}, {'id': 4971425815, 'qualifierId': 141, 'value': '19.5'}, {'id': 4971425809, 'qualifierId': 107}];5c7gqtyra887hjyg502tvzn1m;M. Edwards;;;ccppu92nikl9uyrhagtvba39w;Pass;;;;;;;;;;;19,5;;1,42;27,7;14,8;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;27,7;19,5;;;;;;;0;0;20;42;Cincinnati II;1242;DR;1,0
2676633217;223;1;1;20;44;erwnez7ksfkns4dqmyr1fhbe;1;35,5;24,9;2024-04-21T19:25:04.384Z;2024-04-21T19:25:06Z;[{'id': 4971425953, 'qualifierId': 212, 'value': '16.2'}, {'id': 4971425943, 'qualifierId': 56, 'value': 'Back'}, {'id': 4971425945, 'qualifierId': 140, 'value': '20.1'}, {'id': 4971425955, 'qualifierId': 213, 'value': '3.12'}, {'id': 4971425949, 'qualifierId': 141, 'value': '25.4'}];d5kcfgycj51y6aw82r38sl7o4;Javier Armas;;;ccppu92nikl9uyrhagtvba39w;Pass;;;;;;;;;;;25,4;;3,12;20,1;16,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;20,1;25,4;;;;;;;0;0;20;44;Cincinnati II;1244;MC;1,0
2676633251;224;1;1;20;46;erwnez7ksfkns4dqmyr1fhbe;1;20,3;26,7;2024-04-21T19:25:05.919Z;2024-04-21T19:25:08Z;[{'id': 4971426171, 'qualifierId': 213, 'value': '1.61'}, {'id': 4971426167, 'qualifierId': 141, 'value': '65.2'}, {'id': 4971426163, 'qualifierId': 56, 'value': 'Back'}, {'id': 4971426165, 'qualifierId': 140, 'value': '19.4'}, {'id': 4971426169, 'qualifierId': 212, 'value': '26.2'}];8pzkxfe5txe71u08n67d8k1uy;E. Morales;;;ccppu92nikl9uyrhagtvba39w;Pass;;;;;;;;;;;65,2;;1,61;19,4;26,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;19,4;65,2;;;;;;;0;0;20;46;Cincinnati II;1246;DL;1,0
2676633263;225;1;1;20;48;erwnez7ksfkns4dqmyr1fhbe;1;20,4;68,2;2024-04-21T19:25:08.656Z;2024-04-21T19:25:10Z;[{'id': 4971426233, 'qualifierId': 56, 'value': 'Back'}, {'id': 4971426237, 'qualifierId': 141, 'value': '94.9'}, {'id': 4971426241, 'qualifierId': 213, 'value': '1.32'}, {'id': 4971426239, 'qualifierId': 212, 'value': '18.8'}, {'id': 4971426235, 'qualifierId': 140, 'value': '24.9'}];2iz7apzo49byqz0ws65h9d7v8;K. Moore;;;ccppu92nikl9uyrhagtvba39w;Pass;;;;;;;;;;;94,9;;1,32;24,9;18,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;24,9;94,9;;;;;;;0;0;20;48;Cincinnati II;1248;DC;1,0
2676633281;226;1;1;20;50;erwnez7ksfkns4dqmyr1fhbe;1;24,9;95,1;2024-04-21T19:25:10.528Z;2024-04-21T19:25:12Z;[{'id': 4971426345, 'qualifierId': 212, 'value': '14.8'}, {'id': 4971426341, 'qualifierId': 140, 'value': '36.3'}, {'id': 4971426339, 'qualifierId': 56, 'value': 'Back'}, {'id': 4971426347, 'qualifierId': 213, 'value': '5.65'}, {'id': 4971426343, 'qualifierId': 141, 'value': '82.2'}];bjk2ns3xadow18v3tkvqqrkh6;J. Williams;;;ccppu92nikl9uyrhagtvba39w;Pass;;;;;;;;;;;82,2;;5,65;36,3;14,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;36,3;82,2;;;;;;;0;0;20;50;Cincinnati II;1250;DC;1,0
2676633297;227;1;1;20;52;erwnez7ksfkns4dqmyr1fhbe;0;36,3;82,2;2024-04-21T19:25:12.207Z;2024-04-25T12:43:09Z;[{'id': 4971426425, 'qualifierId': 140, 'value': '47.5'}, {'id': 4978791041, 'qualifierId': 168}, {'id': 4971426429, 'qualifierId': 212, 'value': '17.4'}, {'id': 4971426427, 'qualifierId': 141, 'value': '100.0'}, {'id': 4971426431, 'qualifierId': 213, 'value': '0.83'}, {'id': 4971426423, 'qualifierId': 56, 'value': 'Back'}];1b9b97pxox77ia41cilqqm4iy;Nick Firmino;;;ccppu92nikl9uyrhagtvba39w;Pass;;;;;;;;;;;100,0;;0,83;47,5;17,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;47,5;100,0;;;;;;;0;0;20;52;Cincinnati II;1252;AMC;1,0
2676633505;171;5;1;20;53;bd0378yx50xpdcgwkt9p9bmz8;1;51,1;-1,0;2024-04-21T19:25:13.165Z;2024-04-21T20:04:11Z;[{'id': 4971427685, 'qualifierId': 233, 'value': '228'}, {'id': 4971427651, 'qualifierId': 347}, {'id': 4971427649, 'qualifierId': 56, 'value': 'Right'}];8bjjne12yudwbzfzjdlygqx62;A. Daley;;;ccppu92nikl9uyrhagtvba39w;Out;;;;;;;;;;;;;;;;;;;;;;228,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;;;;;;;0;0;20;53;Atlanta United II;1253;DMR;1,0
2676633299;228;5;1;20;53;erwnez7ksfkns4dqmyr1fhbe;0;48,9;101,0;2024-04-21T19:25:13.165Z;2024-04-21T19:25:34Z;[{'id': 4971426447, 'qualifierId': 56, 'value': 'Back'}, {'id': 4971427697, 'qualifierId': 233, 'value': '171'}, {'id': 4971426449, 'qualifierId': 347}];1b9b97pxox77ia41cilqqm4iy;Nick Firmino;;;ccppu92nikl9uyrhagtvba39w;Out;;;;;;;;;;;;;;;;;;;;;;171,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;;;;;;;;;0;0;20;53;Cincinnati II;1253;AMC;1,0
2676633539;172;1;1;21;13;bd0378yx50xpdcgwkt9p9bmz8;1;50,6;0,0;2024-04-21T19:25:33.655Z;2024-04-21T19:25:36Z;[{'id': 4971427887, 'qualifierId': 212, 'value': '23.3'}, {'id': 4971427883, 'qualifierId': 140, 'value': '71.0'}, {'id': 4971427891, 'qualifierId': 1}, {'id': 4971427885, 'qualifierId': 141, 'value': '12.3'}, {'id': 4971427881, 'qualifierId': 56, 'value': 'Right'}, {'id': 4971427879, 'qualifierId': 107}, {'id': 4971427889, 'qualifierId': 213, 'value': '0.40'}];8bjjne12yudwbzfzjdlygqx62;A. Daley;;;ccppu92nikl9uyrhagtvba39w;Pass;;;;;;;;;;;12,3;;0,4;71,0;23,3;;1,0;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;71,0;12,3;;;;;;;0;0;21;13;Atlanta United II;1273;DMR;1,0
