id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamPlayerFormation;value_Involved;value_PlayerPosition;value_TeamKit;value_Resume;value_TeamFormation;value_Captain;value_JerseyNumber;value_DirectionOfPlay;value_PassEndX;value_KickOff;value_PassEndY;value_Angle;value_Length;value_Zone;value_Launch;value_LongBall;value_OppositeRelatedEventId;value_Defensive;value_Offensive;value_HeadPass;value_TakeOnOvertake;value_TouchTypeClearance;value_NextEventThrowIn;value_ThrowIn;value_Chipped;value_OutOfPlay;value_TouchTypeControl;value_FirstTouch;value_RelatedEventId;value_RegularPlay;value_Assisted;value_BigChance;value_BoxCentre;value_GkX;value_LeftFooted;value_GoalmouthZ;value_GkY;value_Right;value_GoalmouthY;value_DeletedEventType;value_IndividualPlay;value_LowCentre;value_RightFooted;value_NotAssisted;value_BlockedY;value_Blocked;value_BlockedX;value_DefBlock;value_Left;value_CornerTaken;value_InSwinger;value_Cross;value_Head;value_NextEventGoalKick;value_Low;value_GoalKick;value_Direct;value_AttemptedTackle;value_Foul;value_FreeKickTaken;value_IntendedTackleTarget;value_OutSwinger;value_MediumGkIntervention;value_Injury;value_InjuredPlayerId;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_LowGkIntervention;value_TakeOnSpace;value_NotPastGoalLine;value_ThrowInSetPiece;value_HighGkIntervention;value_LayOff;value_TouchTypePass;value_FreeKick;value_OutOfBoxCentre;value_ByWall;value_BlockedPass;value_Shove/Push;value_SwitchOfPlay;value_Overrun;value_NotVisible;value_Assist;value_IntentionalAssist;value_Volley;value_Weak;value_SwerveRight;value_ShirtPull/Holding;value_SmallBoxCentre;value_SetPiece;value_ParriedDanger;value_Diving;value_Hands;value_CloseHigh;value_FromCorner;value_Collected;value_Stooping;value_KeeperThrow;value_BoxRight;value_LowLeft;value_Deflection;value_GkXTimeOfGoal;value_HighLeft;value_GkYTimeOfGoal;value_GoalShotGameClock;value_GoalShotTimestamp;value_PlayersCaughtOffside;value_Indirect;value_Minutes;value_OverhitCross;value_EndType;value_Tactical;value_BoxLeft;value_Standing;value_ParriedSafe;value_TacticalFoul;value_YellowCard;value_FairPlay;value_OverArm;value_HighClaim;value_AerialFoul;value_FlickOn;value_Defensive1V1;value_GkKickFromHands;value_CloseLeftAndHigh;value_High;value_LowRight;value_FantasyAssistId;value_FantasyAssistTeam;value_FantasyAssistType;value_FantasyAssistedBy;value_SixYardBlocked;value_IncorrectOutOfPlayDecision;value_RecklessOffence;value_CaptainChange;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2697656387;1;34;16;0;0;6gaq85erpkvbyxvivd96wuw44;1;0,0;0,0;2024-06-24T01:15:24.866Z;2024-06-24T02:09:07Z;[{'id': 5086135309, 'qualifierId': 131, 'value': '1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0'}, {'id': 5086135301, 'qualifierId': 30, 'value': '8m19c2e0raanzp3dzf7aaf6jt, 6l42zrdxpzb126gpy26v965g4, m8clu51iu7443ig9q6vn6fbo, 8f5h44hnjdt4rdflu8qqhx5d6, 24rxb4eeoakxkmritog6a7x90, do2o6ka25talswmmillufejqi, er0xm9k5zv8kcvcy7bnwp086i, 6mm2h3x9hmyea3bu2wt80uo7o, 5xdvsfx9nuars278c5g9grnys, 36e17qrefearxp7lxb1eibwbu, 18b4rpeia26xq688ieqaw2z2s, a0vc8g0evrfmws5en2229h5as, d4xd9fxqjwfe7x46byn60dx49, ajxa2yfzwct5nd0ded1sa9vmy, d1w4zs63sx3cc7wnc8wshbfv8, cuxpxs76g96vwhrnhw9rw2ihg, 5reylt0uyetl6qavkvd8inai, e2912gyiutvn3aky0z9ijz384, 3fbekr02uy605ppv5pzw9321g'}, {'id': 5086135303, 'qualifierId': 44, 'value': '1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5'}, {'id': 5086166361, 'qualifierId': 197, 'value': '18751'}, {'id': 5086135311, 'qualifierId': 227, 'value': '0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0'}, {'id': 5086135307, 'qualifierId': 130, 'value': '4'}, {'id': 5086168381, 'qualifierId': 194, 'value': 'do2o6ka25talswmmillufejqi'}, {'id': 5086135305, 'qualifierId': 59, 'value': '23, 62, 42, 36, 32, 43, 18, 70, 21, 27, 77, 47, 31, 40, 46, 49, 55, 65, 81'}];;;;;dlua1j6w6lpufcxm3ed0hawwk;Team set up;;;;18751,0;;4,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;;;0;0;0;0;The Town;0;;
2697657115;1;34;16;0;0;ew2zirzye0sw1txr2m33nr25y;1;0,0;0,0;2024-06-24T01:20:49.456Z;2024-06-24T02:12:55Z;[{'id': 5086166359, 'qualifierId': 197, 'value': '15999'}, {'id': 5086139687, 'qualifierId': 59, 'value': '41, 33, 72, 38, 63, 77, 99, 60, 52, 50, 71, 54, 56, 57, 59, 62, 91, 75, 78'}, {'id': 5086139693, 'qualifierId': 227, 'value': '0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0'}, {'id': 5086139691, 'qualifierId': 131, 'value': '1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0'}, {'id': 5086139685, 'qualifierId': 44, 'value': '1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5'}, {'id': 5086139689, 'qualifierId': 130, 'value': '4'}, {'id': 5086167495, 'qualifierId': 194, 'value': '5n1wehugx0qtun8oopg2jbndg'}, {'id': 5086139683, 'qualifierId': 30, 'value': '71y61qa3ywym9sa89dpkzfcyy, 3etb72wtwcrim97dyp9g2px5g, 3q8dpwqkikbugz3ikwcmkbg4q, 1on6mxrbdqnh12s4h1y0vb3mc, 35jkg2v338kipzlf0iwvvypuy, 79z5vt08ga8prn33vi2a260kq, 5n1wehugx0qtun8oopg2jbndg, 1bmbt6h6bsiimpzxt07cqwfvu, cac9hjmdwt1gsz0qt3f6d4b2s, dwyatw1wz3nrh1fcwu27ie8ve, 7jtxek694d60c5udhyv0zsjro, bpfl7nj8llr3dfadhtju52rro, 79vuqfgilwa4eyqmowr5me42c, 3zpzna6dbf6m5un6rhybawe8k, ekjdow8ebvcf1fnuqgds9wtg4, 8ny66cgnzmopld97hokovaqz8, 4sot8voc25coo4dqsqrinantg, 49ag6csupgt40gbs2snq1xs7o, f2nxaemhqi8kbtbejnqekgd4a'}];;;;;dlua1j6w6lpufcxm3ed0hawwk;Team set up;;;;15999,0;;4,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;0;0;0;0;Los Angeles II;0;;
2697661815;2;32;1;0;0;ew2zirzye0sw1txr2m33nr25y;1;0,0;0,0;2024-06-24T02:03:47.090Z;2024-06-24T02:03:48Z;[{'id': 5086166387, 'qualifierId': 127, 'value': 'Left to Right'}];;;;;dlua1j6w6lpufcxm3ed0hawwk;Start;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;0;0;0;0;Los Angeles II;0;;
2697661813;2;32;1;0;0;6gaq85erpkvbyxvivd96wuw44;1;0,0;0,0;2024-06-24T02:03:47.090Z;2024-06-27T09:25:16Z;[{'id': 5086166385, 'qualifierId': 127, 'value': 'Right to Left'}];;;;;dlua1j6w6lpufcxm3ed0hawwk;Start;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;;;0;0;0;0;The Town;0;;
2697661817;3;1;1;0;1;6gaq85erpkvbyxvivd96wuw44;1;50,1;50,3;2024-06-24T02:03:48.091Z;2024-06-27T10:00:18Z;[{'id': 5086166391, 'qualifierId': 140, 'value': '31.5'}, {'id': 5086166399, 'qualifierId': 279, 'value': 'S'}, {'id': 5086166393, 'qualifierId': 141, 'value': '52.7'}, {'id': 5086166397, 'qualifierId': 213, 'value': '3.06'}, {'id': 5086166395, 'qualifierId': 212, 'value': '19.6'}, {'id': 5086166389, 'qualifierId': 56, 'value': 'Back'}];5xdvsfx9nuars278c5g9grnys;T. Ángel;;;dlua1j6w6lpufcxm3ed0hawwk;Pass;;;;;;;;;;31,5;;52,7;3,06;19,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;31,5;52,7;;;;;;;0;0;0;1;The Town;1;FW;1,0
2697661819;4;1;1;0;4;6gaq85erpkvbyxvivd96wuw44;0;31,5;52,7;2024-06-24T02:03:52.071Z;2024-06-24T02:04:10Z;[{'id': 5086166413, 'qualifierId': 213, 'value': '6.14'}, {'id': 5086166409, 'qualifierId': 141, 'value': '38.8'}, {'id': 5086166403, 'qualifierId': 157}, {'id': 5086166411, 'qualifierId': 212, 'value': '64.3'}, {'id': 5086166407, 'qualifierId': 140, 'value': '92.1'}, {'id': 5086166415, 'qualifierId': 1}, {'id': 5086166405, 'qualifierId': 56, 'value': 'Center'}];8f5h44hnjdt4rdflu8qqhx5d6;T. Musto;;;dlua1j6w6lpufcxm3ed0hawwk;Pass;;;;;;;;;;92,1;;38,8;6,14;64,3;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;92,1;38,8;;;;;;;0;0;0;4;The Town;4;MC;1,0
2697661829;3;49;1;0;9;ew2zirzye0sw1txr2m33nr25y;1;7,9;60,4;2024-06-24T02:03:56.846Z;2024-06-27T10:00:33Z;[];71y61qa3ywym9sa89dpkzfcyy;E. Ochoa;;;dlua1j6w6lpufcxm3ed0hawwk;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;0;0;0;9;Los Angeles II;9;GK;1,0
2697661831;4;1;1;0;11;ew2zirzye0sw1txr2m33nr25y;1;6,3;49,6;2024-06-24T02:03:59.076Z;2024-06-24T02:04:02Z;[{'id': 5086166435, 'qualifierId': 213, 'value': '4.64'}, {'id': 5086166433, 'qualifierId': 212, 'value': '13.8'}, {'id': 5086166431, 'qualifierId': 141, 'value': '29.4'}, {'id': 5086166427, 'qualifierId': 56, 'value': 'Back'}, {'id': 5086166429, 'qualifierId': 140, 'value': '5.4'}];71y61qa3ywym9sa89dpkzfcyy;E. Ochoa;;;dlua1j6w6lpufcxm3ed0hawwk;Pass;;;;;;;;;;5,4;;29,4;4,64;13,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;5,4;29,4;;;;;;;0;0;0;11;Los Angeles II;11;GK;1,0
2697661833;5;1;1;0;15;ew2zirzye0sw1txr2m33nr25y;1;6,8;25,1;2024-06-24T02:04:02.627Z;2024-06-24T02:04:04Z;[{'id': 5086166447, 'qualifierId': 213, 'value': '1.78'}, {'id': 5086166445, 'qualifierId': 212, 'value': '17.4'}, {'id': 5086166441, 'qualifierId': 140, 'value': '3.4'}, {'id': 5086166439, 'qualifierId': 56, 'value': 'Back'}, {'id': 5086166443, 'qualifierId': 141, 'value': '50.2'}];35jkg2v338kipzlf0iwvvypuy;S. Bilter;;;dlua1j6w6lpufcxm3ed0hawwk;Pass;;;;;;;;;;3,4;;50,2;1,78;17,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;3,4;50,2;;;;;;;0;0;0;15;Los Angeles II;15;DL;1,0
2697661835;6;1;1;0;17;ew2zirzye0sw1txr2m33nr25y;1;3,1;47,0;2024-06-24T02:04:04.452Z;2024-06-24T02:04:08Z;[{'id': 5086166459, 'qualifierId': 213, 'value': '4.91'}, {'id': 5086166451, 'qualifierId': 56, 'value': 'Back'}, {'id': 5086166457, 'qualifierId': 212, 'value': '20.5'}, {'id': 5086166455, 'qualifierId': 141, 'value': '17.5'}, {'id': 5086166453, 'qualifierId': 140, 'value': '6.9'}];71y61qa3ywym9sa89dpkzfcyy;E. Ochoa;;;dlua1j6w6lpufcxm3ed0hawwk;Pass;;;;;;;;;;6,9;;17,5;4,91;20,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;6,9;17,5;;;;;;;0;0;0;17;Los Angeles II;17;GK;1,0
2697661837;7;1;1;0;20;ew2zirzye0sw1txr2m33nr25y;1;5,6;14,1;2024-06-24T02:04:08.052Z;2024-06-27T10:00:47Z;[{'id': 5086166467, 'qualifierId': 140, 'value': '47.7'}, {'id': 5086166471, 'qualifierId': 212, 'value': '44.2'}, {'id': 5086166465, 'qualifierId': 56, 'value': 'Back'}, {'id': 5086166473, 'qualifierId': 213, 'value': '6.25'}, {'id': 5086166469, 'qualifierId': 141, 'value': '11.9'}, {'id': 5086166475, 'qualifierId': 1}, {'id': 5086166463, 'qualifierId': 157}];35jkg2v338kipzlf0iwvvypuy;S. Bilter;;;dlua1j6w6lpufcxm3ed0hawwk;Pass;;;;;;;;;;47,7;;11,9;6,25;44,2;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;47,7;11,9;;;;;;;0;0;0;20;Los Angeles II;20;DL;1,0
2697666317;450;44;1;0;22;ew2zirzye0sw1txr2m33nr25y;1;43,8;13,6;2024-06-24T02:04:10.089Z;2024-06-24T03:04:46Z;[{'id': 5086193207, 'qualifierId': 233, 'value': '404'}, {'id': 5086193201, 'qualifierId': 285}, {'id': 5086193199, 'qualifierId': 56, 'value': 'Back'}];cac9hjmdwt1gsz0qt3f6d4b2s;J. Donnery;;;dlua1j6w6lpufcxm3ed0hawwk;Aerial;;;;;;;;;;;;;;;;;;404,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;0;0;0;22;Los Angeles II;22;FW;1,0
2697666309;404;44;1;0;23;6gaq85erpkvbyxvivd96wuw44;0;56,2;86,4;2024-06-24T02:04:10.090Z;2024-06-24T03:04:46Z;[{'id': 5086193211, 'qualifierId': 233, 'value': '450'}, {'id': 5086193135, 'qualifierId': 56, 'value': 'Left'}, {'id': 5086193137, 'qualifierId': 286}];do2o6ka25talswmmillufejqi;D. Rosales;;;dlua1j6w6lpufcxm3ed0hawwk;Aerial;;;;;;;;;;;;;;;;;;450,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;;;0;0;0;23;The Town;23;DC;1,0
2697661839;8;1;1;0;23;ew2zirzye0sw1txr2m33nr25y;1;46,9;8,8;2024-06-24T02:04:10.939Z;2024-06-27T10:00:59Z;[{'id': 5086166481, 'qualifierId': 56, 'value': 'Back'}, {'id': 5086166489, 'qualifierId': 213, 'value': '1.86'}, {'id': 5086166479, 'qualifierId': 3}, {'id': 5086166483, 'qualifierId': 140, 'value': '44.4'}, {'id': 5086166487, 'qualifierId': 212, 'value': '9.3'}, {'id': 5086166485, 'qualifierId': 141, 'value': '21.9'}];cac9hjmdwt1gsz0qt3f6d4b2s;J. Donnery;;;dlua1j6w6lpufcxm3ed0hawwk;Pass;;;;;;;;;;44,4;;21,9;1,86;9,3;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;44,4;21,9;;;;;;;0;0;0;23;Los Angeles II;23;FW;1,0
2697661841;9;1;1;0;24;ew2zirzye0sw1txr2m33nr25y;0;48,8;24,7;2024-06-24T02:04:11.147Z;2024-06-27T10:01:04Z;[{'id': 5086166493, 'qualifierId': 56, 'value': 'Back'}, {'id': 5086166495, 'qualifierId': 140, 'value': '44.6'}, {'id': 5086193203, 'qualifierId': 3}, {'id': 5086166497, 'qualifierId': 141, 'value': '13.2'}, {'id': 5086166501, 'qualifierId': 213, 'value': '4.20'}, {'id': 5086166499, 'qualifierId': 212, 'value': '9.0'}];1bmbt6h6bsiimpzxt07cqwfvu;E. Blancas;;;dlua1j6w6lpufcxm3ed0hawwk;Pass;;;;;;;;;;44,6;;13,2;4,2;9,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;44,6;13,2;;;;;;;0;0;0;24;Los Angeles II;24;MC;1,0
2697661843;5;49;1;0;25;6gaq85erpkvbyxvivd96wuw44;1;59,7;80,2;2024-06-24T02:04:12.848Z;2024-06-27T10:01:13Z;[];8f5h44hnjdt4rdflu8qqhx5d6;T. Musto;;;dlua1j6w6lpufcxm3ed0hawwk;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;;;0;0;0;25;The Town;25;MC;1,0
2697661845;6;1;1;0;27;6gaq85erpkvbyxvivd96wuw44;0;54,3;93,6;2024-06-24T02:04:14.999Z;2024-06-27T10:01:24Z;[{'id': 5086166505, 'qualifierId': 140, 'value': '46.2'}, {'id': 5086166511, 'qualifierId': 213, 'value': '3.57'}, {'id': 5086166503, 'qualifierId': 56, 'value': 'Back'}, {'id': 5086166509, 'qualifierId': 212, 'value': '9.3'}, {'id': 5086166507, 'qualifierId': 141, 'value': '87.9'}];8f5h44hnjdt4rdflu8qqhx5d6;T. Musto;;;dlua1j6w6lpufcxm3ed0hawwk;Pass;;;;;;;;;;46,2;;87,9;3,57;9,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;46,2;87,9;;;;;;;0;0;0;27;The Town;27;MC;1,0
2697661847;10;3;1;0;29;ew2zirzye0sw1txr2m33nr25y;0;58,4;15,7;2024-06-24T02:04:16.623Z;2024-06-27T10:01:35Z;[{'id': 5086166547, 'qualifierId': 233, 'value': '7'}, {'id': 5086166527, 'qualifierId': 56, 'value': 'Right'}, {'id': 5086166529, 'qualifierId': 286}, {'id': 5088701087, 'qualifierId': 465}];1bmbt6h6bsiimpzxt07cqwfvu;E. Blancas;;;dlua1j6w6lpufcxm3ed0hawwk;Take On;;;;;;;;;;;;;;;;;;7,0;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;0;0;0;29;Los Angeles II;29;MC;1,0
2697661849;7;7;1;0;29;6gaq85erpkvbyxvivd96wuw44;0;41,6;84,3;2024-06-24T02:04:16.624Z;2024-06-27T10:01:38Z;[{'id': 5086166541, 'qualifierId': 233, 'value': '10'}, {'id': 5088701107, 'qualifierId': 385}, {'id': 5086166535, 'qualifierId': 285}, {'id': 5086166533, 'qualifierId': 56, 'value': 'Back'}];do2o6ka25talswmmillufejqi;D. Rosales;;;dlua1j6w6lpufcxm3ed0hawwk;Tackle;;;;;;;;;;;;;;;;;;10,0;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;;;0;0;0;29;The Town;29;DC;1,0
2697666319;451;61;1;0;30;ew2zirzye0sw1txr2m33nr25y;1;52,2;10,7;2024-06-24T02:04:17.090Z;2024-06-24T03:04:58Z;[{'id': 5086193231, 'qualifierId': 56, 'value': 'Right'}];1bmbt6h6bsiimpzxt07cqwfvu;E. Blancas;;;dlua1j6w6lpufcxm3ed0hawwk;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;0;0;0;30;Los Angeles II;30;MC;1,0
2697666109;402;61;1;0;31;6gaq85erpkvbyxvivd96wuw44;1;37,4;91,5;2024-06-24T02:04:18.090Z;2024-06-24T02:54:37Z;[{'id': 5086191897, 'qualifierId': 56, 'value': 'Back'}];8f5h44hnjdt4rdflu8qqhx5d6;T. Musto;;;dlua1j6w6lpufcxm3ed0hawwk;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;;;0;0;0;31;The Town;31;MC;1,0
2697661851;8;5;1;0;32;6gaq85erpkvbyxvivd96wuw44;0;44,4;101,0;2024-06-24T02:04:19.999Z;2024-06-24T02:04:25Z;[{'id': 5086166539, 'qualifierId': 347}, {'id': 5086166537, 'qualifierId': 56, 'value': 'Back'}, {'id': 5086166557, 'qualifierId': 233, 'value': '11'}];do2o6ka25talswmmillufejqi;D. Rosales;;;dlua1j6w6lpufcxm3ed0hawwk;Out;;;;;;;;;;;;;;;;;;11,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;;;0;0;0;32;The Town;32;DC;1,0
2697661853;11;5;1;0;32;ew2zirzye0sw1txr2m33nr25y;1;55,6;-1,0;2024-06-24T02:04:19.999Z;2024-06-24T03:01:16Z;[{'id': 5086166553, 'qualifierId': 233, 'value': '8'}, {'id': 5086166549, 'qualifierId': 56, 'value': 'Right'}, {'id': 5086166551, 'qualifierId': 347}];1bmbt6h6bsiimpzxt07cqwfvu;E. Blancas;;;dlua1j6w6lpufcxm3ed0hawwk;Out;;;;;;;;;;;;;;;;;;8,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;0;0;0;32;Los Angeles II;32;MC;1,0
2697661855;12;1;1;0;35;ew2zirzye0sw1txr2m33nr25y;1;56,6;0,0;2024-06-24T02:04:22.116Z;2024-06-27T10:02:00Z;[{'id': 5086166569, 'qualifierId': 212, 'value': '26.0'}, {'id': 5086166561, 'qualifierId': 107}, {'id': 5086166563, 'qualifierId': 56, 'value': 'Back'}, {'id': 5086166571, 'qualifierId': 213, 'value': '2.70'}, {'id': 5086166567, 'qualifierId': 141, 'value': '15.2'}, {'id': 5086166573, 'qualifierId': 1}, {'id': 5086166565, 'qualifierId': 140, 'value': '34.2'}];dwyatw1wz3nrh1fcwu27ie8ve;A. Edwards;;;dlua1j6w6lpufcxm3ed0hawwk;Pass;;;;;;;;;;34,2;;15,2;2,7;26,0;;;1,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;34,2;15,2;;;;;;;0;0;0;35;Los Angeles II;35;FWR;1,0
