id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_JerseyNumber;value_TeamFormation;value_PlayerPosition;value_Resume;value_Captain;value_Involved;value_TeamKit;value_TeamPlayerFormation;value_DirectionOfPlay;value_Zone;value_PassEndX;value_KickOff;value_Length;value_Angle;value_PassEndY;value_Launch;value_LongBall;value_Defensive;value_OppositeRelatedEventId;value_Offensive;value_HeadPass;value_DeletedEventType;value_TakeOnSpace;value_TouchTypeControl;value_FlickOn;value_TakeOnOvertake;value_TouchTypeClearance;value_OutOfPlay;value_Left;value_CornerTaken;value_Chipped;value_InSwinger;value_Cross;value_RightFooted;value_MediumGkIntervention;value_KeeperThrow;value_OverArm;value_NextEventGoalKick;value_GoalKick;value_High;value_NextEventThrowIn;value_ThrowIn;value_IntendedTackleTarget;value_Defensive1V1;value_Direct;value_Shove/Push;value_Foul;value_FreeKickTaken;value_BlockedPass;value_LayOff;value_Assist;value_IndividualPlay;value_RelatedEventId;value_BlockedX;value_Assisted;value_BoxCentre;value_Blocked;value_GoalmouthY;value_GoalmouthZ;value_GkY;value_GkX;value_RegularPlay;value_LowCentre;value_BlockedY;value_DefBlock;value_TouchTypePass;value_ShirtPull/Holding;value_Low;value_AttemptedTackle;value_LowGkIntervention;value_LeftFooted;value_OutSwinger;value_BoxRight;value_SwitchOfPlay;value_PlayersCaughtOffside;value_Indirect;value_Head;value_HighRight;value_OutOfBoxCentre;value_Handball;value_IncorrectOutOfPlayDecision;value_FloatedCross;value_Straight;value_HighGkIntervention;value_IntentionalAssist;value_SmallBoxRight;value_GkXTimeOfGoal;value_GkYTimeOfGoal;value_FirstTouch;value_BigChance;value_GoalShotGameClock;value_GoalShotTimestamp;value_FairPlay;value_InjuredPlayerId;value_Injury;value_SwerveMoving;value_HighCentre;value_Hands;value_ParriedSafe;value_Standing;value_CloseLeft;value_Weak;value_NotPastGoalLine;value_NotAssisted;value_GkHoof;value_YellowCard;value_TimeWasting;value_BlockedCross;value_HighClaim;value_GkChallenge;value_TacticalFoul;value_DrivenCross;value_BoxLeft;value_FastBreak;value_LowLeft;value_Deflection;value_Collected;value_Stooping;value_CloseHigh;value_SwerveRight;value_BlockedClearance;value_Right;value_FromCorner;value_SmallBoxCentre;value_LowRight;value_Reaching;value_ThroughBall;value_HighLeft;value_Minutes;value_ViolentConduct;value_RedCard;value_Argument;value_EndType;value_Tactical;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_GkKickFromHands;value_NotVisible;value_Overrun;value_RecklessOffence;value_SwerveLeft;value_Diving;value_VideoCoverageLost;value_ParriedDanger;value_PullBack;value_OffTheBallFoul;value_SecondYellow;value_AerialFoul;value_OverhitCross;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2706481375;714;61;1;19;49;479lsfr4cwlzewpbuda3y2xv4;1;61,2;93,4;2024-08-03T23:55:43.596Z;2024-08-06T07:07:53Z;[{'id': 5134870559, 'qualifierId': 56, 'value': 'Left'}];2wsgrwgiotfis2l96i0sxlvys;T. Reid-Brown;;;efwl0zc90s8ofm03y3xss0kyc;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;;;;;;;;;0;0;19;49;Carolina Core;1189;DC;1,0
2705736301;193;43;1;19;49;479lsfr4cwlzewpbuda3y2xv4;1;0,0;0,0;2024-08-03T23:55:43.716Z;2024-08-03T23:56:06Z;[{'id': 5130747953, 'qualifierId': 56, 'value': 'Left'}, {'id': 5130748665, 'qualifierId': 144, 'value': '12'}, {'id': 5130747961, 'qualifierId': 213, 'value': '0.00'}, {'id': 5130747959, 'qualifierId': 212, 'value': '0'}, {'id': 5130747957, 'qualifierId': 141, 'value': '96.0'}, {'id': 5130747955, 'qualifierId': 140, 'value': '56.9'}];bdgjmawy0anbgy1tz87ocvd9l;L. Petrasso;;;efwl0zc90s8ofm03y3xss0kyc;Deleted event;;;;;;;;;;;56,9;;0,0;0,0;96,0;;;;;;;12,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;56,9;96,0;;;;;;;0;0;19;49;Carolina Core;1189;AML;1,0
2706655613;750;49;1;19;50;479lsfr4cwlzewpbuda3y2xv4;1;56,0;96,5;2024-08-03T23:55:44.763Z;2024-08-07T13:04:17Z;[];2wsgrwgiotfis2l96i0sxlvys;T. Reid-Brown;;;efwl0zc90s8ofm03y3xss0kyc;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;;;;;;;;;0;0;19;50;Carolina Core;1190;DC;1,0
2706481379;862;1;1;19;50;2nnef9tr9g7m2s6n873qif95g;0;37,2;7,8;2024-08-03T23:55:44.845Z;2024-08-06T07:08:32Z;[{'id': 5134870613, 'qualifierId': 212, 'value': '3.0'}, {'id': 5134870607, 'qualifierId': 56, 'value': 'Back'}, {'id': 5134870609, 'qualifierId': 140, 'value': '40.0'}, {'id': 5134870611, 'qualifierId': 141, 'value': '7.2'}, {'id': 5134870615, 'qualifierId': 213, 'value': '6.15'}];3jx1f1s8r150i6qo2juzooro4;F. Canete;;;efwl0zc90s8ofm03y3xss0kyc;Pass;;;;;;;;;;;40,0;;3,0;6,15;7,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;40,0;7,2;;;;;;;0;0;19;50;Orlando City B;1190;AMC;1,0
2706481393;715;1;1;19;52;479lsfr4cwlzewpbuda3y2xv4;1;57,2;91,1;2024-08-03T23:55:46.750Z;2024-08-06T07:09:23Z;[{'id': 5134870909, 'qualifierId': 56, 'value': 'Left'}, {'id': 5134870911, 'qualifierId': 140, 'value': '69.3'}, {'id': 5134870917, 'qualifierId': 213, 'value': '5.86'}, {'id': 5134870915, 'qualifierId': 212, 'value': '13.9'}, {'id': 5134870913, 'qualifierId': 141, 'value': '82.7'}];2wsgrwgiotfis2l96i0sxlvys;T. Reid-Brown;;;efwl0zc90s8ofm03y3xss0kyc;Pass;;;;;;;;;;;69,3;;13,9;5,86;82,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;69,3;82,7;;;;;;;0;0;19;52;Carolina Core;1192;DC;1,0
2705736339;196;3;1;19;53;479lsfr4cwlzewpbuda3y2xv4;0;74,8;76,6;2024-08-03T23:55:47.943Z;2024-08-06T07:11:57Z;[{'id': 5134871479, 'qualifierId': 233, 'value': '194'}, {'id': 5134871291, 'qualifierId': 464}, {'id': 5130748103, 'qualifierId': 56, 'value': 'Center'}, {'id': 5130748135, 'qualifierId': 286}];p99ze5cksh5tv01knf5oj33e;J. Solís;;;efwl0zc90s8ofm03y3xss0kyc;Take On;;;;;;;;;;;;;;;;;;;194,0;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;;;;;;;;;0;0;19;53;Carolina Core;1193;AMC;1,0
2705736313;194;7;1;19;53;2nnef9tr9g7m2s6n873qif95g;1;25,2;23,4;2024-08-03T23:55:47.944Z;2024-08-06T07:11:57Z;[{'id': 5134871325, 'qualifierId': 384}, {'id': 5134871475, 'qualifierId': 233, 'value': '196'}, {'id': 5130748003, 'qualifierId': 285}, {'id': 5130748001, 'qualifierId': 56, 'value': 'Back'}];clvcgt5ofonse0q96sppu7hg4;S. Cambindo;;;efwl0zc90s8ofm03y3xss0kyc;Tackle;;;;;;;;;;;;;;;;;;1,0;196,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;;;;;;;0;0;19;53;Orlando City B;1193;DMC;1,0
2705736353;195;1;1;19;57;2nnef9tr9g7m2s6n873qif95g;0;27,1;18,4;2024-08-03T23:55:51.832Z;2024-08-06T07:11:59Z;[{'id': 5134871507, 'qualifierId': 233, 'value': '716'}, {'id': 5130748203, 'qualifierId': 213, 'value': '6.01'}, {'id': 5134871399, 'qualifierId': 286}, {'id': 5134871397, 'qualifierId': 236}, {'id': 5130748197, 'qualifierId': 140, 'value': '28.5'}, {'id': 5130748195, 'qualifierId': 56, 'value': 'Back'}, {'id': 5130748199, 'qualifierId': 141, 'value': '17.8'}, {'id': 5130748201, 'qualifierId': 212, 'value': '1.5'}];9isbk9daqxgtj196349irnkk;J. Bazaes;;;efwl0zc90s8ofm03y3xss0kyc;Pass;;;;;;;;;;;28,5;;1,5;6,01;17,8;;;;716,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;28,5;17,8;;;;;;;0;0;19;57;Orlando City B;1197;DMR;1,0
2706481453;716;74;1;19;57;479lsfr4cwlzewpbuda3y2xv4;1;69,3;81,8;2024-08-03T23:55:51.833Z;2024-08-06T07:11:59Z;[{'id': 5134871425, 'qualifierId': 56, 'value': 'Left'}, {'id': 5134871427, 'qualifierId': 285}, {'id': 5134871515, 'qualifierId': 233, 'value': '195'}];p99ze5cksh5tv01knf5oj33e;J. Solís;;;efwl0zc90s8ofm03y3xss0kyc;Blocked Pass;;;;;;;;;;;;;;;;;;1,0;195,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;;;;;;;;;0;0;19;57;Carolina Core;1197;AMC;1,0
2705736451;196;5;1;19;59;2nnef9tr9g7m2s6n873qif95g;1;35,6;-1,4;2024-08-03T23:55:53.848Z;2024-08-04T00:01:16Z;[{'id': 5130748671, 'qualifierId': 56, 'value': 'Back'}, {'id': 5130748673, 'qualifierId': 347}, {'id': 5130758191, 'qualifierId': 233, 'value': '197'}];9isbk9daqxgtj196349irnkk;J. Bazaes;;;efwl0zc90s8ofm03y3xss0kyc;Out;;;;;;;;;;;;;;;;;;;197,0;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;;;;;;;0;0;19;59;Orlando City B;1199;DMR;1,0
2705736471;197;5;1;19;59;479lsfr4cwlzewpbuda3y2xv4;0;64,4;101,4;2024-08-03T23:55:53.848Z;2024-08-04T00:30:38Z;[{'id': 5130748797, 'qualifierId': 347}, {'id': 5130748795, 'qualifierId': 56, 'value': 'Left'}, {'id': 5130758195, 'qualifierId': 233, 'value': '196'}];7tpb4dk9meee0utyu4cosnxn8;S. Mohammed;;;efwl0zc90s8ofm03y3xss0kyc;Out;;;;;;;;;;;;;;;;;;;196,0;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;;;;;;;;;0;0;19;59;Carolina Core;1199;FW;1,0
2705736477;197;1;1;20;14;2nnef9tr9g7m2s6n873qif95g;1;32,6;0,0;2024-08-03T23:56:09.144Z;2024-08-03T23:56:12Z;[{'id': 5130748809, 'qualifierId': 107}, {'id': 5130748815, 'qualifierId': 141, 'value': '13.1'}, {'id': 5130748819, 'qualifierId': 213, 'value': '0.68'}, {'id': 5130748817, 'qualifierId': 212, 'value': '16.4'}, {'id': 5130748811, 'qualifierId': 56, 'value': 'Back'}, {'id': 5130748813, 'qualifierId': 140, 'value': '44.8'}];6qu8uu28fk2dbbeymuu6yii38;A. Miller;;;efwl0zc90s8ofm03y3xss0kyc;Pass;;;;;;;;;;;44,8;;16,4;0,68;13,1;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;44,8;13,1;;;;;;;0;0;20;14;Orlando City B;1214;DC;1,0
2705736473;198;83;1;20;16;479lsfr4cwlzewpbuda3y2xv4;0;53,5;77,5;2024-08-03T23:56:10.785Z;2024-08-04T00:08:07Z;[{'id': 5130773535, 'qualifierId': 399, 'value': '3jx1f1s8r150i6qo2juzooro4'}];aa4v8xfn3ra4digk5h7gdrbze;W. Rivera;;;efwl0zc90s8ofm03y3xss0kyc;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;;;;;;;;;0;0;20;16;Carolina Core;1216;MC;1,0
2705736481;198;61;1;20;18;2nnef9tr9g7m2s6n873qif95g;0;45,3;16,7;2024-08-03T23:56:12.488Z;2024-08-06T07:13:39Z;[{'id': 5130748825, 'qualifierId': 56, 'value': 'Back'}];3jx1f1s8r150i6qo2juzooro4;F. Canete;;;efwl0zc90s8ofm03y3xss0kyc;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;;;;;;;0;0;20;18;Orlando City B;1218;AMC;1,0
2706481531;717;1;1;20;19;479lsfr4cwlzewpbuda3y2xv4;1;53,8;81,3;2024-08-03T23:56:13.555Z;2024-08-06T07:14:05Z;[{'id': 5134871885, 'qualifierId': 56, 'value': 'Back'}, {'id': 5134871889, 'qualifierId': 141, 'value': '70.9'}, {'id': 5134871887, 'qualifierId': 140, 'value': '42.0'}, {'id': 5134871891, 'qualifierId': 212, 'value': '14.3'}, {'id': 5134871893, 'qualifierId': 213, 'value': '3.66'}];bdgjmawy0anbgy1tz87ocvd9l;L. Petrasso;;;efwl0zc90s8ofm03y3xss0kyc;Pass;;;;;;;;;;;42,0;;14,3;3,66;70,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;42,0;70,9;;;;;;;0;0;20;19;Carolina Core;1219;AML;1,0
2705736487;199;49;1;20;19;479lsfr4cwlzewpbuda3y2xv4;1;44,1;78,5;2024-08-03T23:56:14.193Z;2024-08-03T23:56:14Z;[];i5wj5hcg2r9934e7gauxtgmi;I. Almaguer;;;efwl0zc90s8ofm03y3xss0kyc;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;;;;;;;;;0;0;20;19;Carolina Core;1219;MC;1,0
2705736507;200;1;1;20;20;479lsfr4cwlzewpbuda3y2xv4;1;44,1;78,5;2024-08-03T23:56:14.833Z;2024-08-03T23:56:17Z;[{'id': 5130748965, 'qualifierId': 213, 'value': '0.29'}, {'id': 5130748961, 'qualifierId': 141, 'value': '85.3'}, {'id': 5130748963, 'qualifierId': 212, 'value': '16.3'}, {'id': 5130748959, 'qualifierId': 140, 'value': '59.0'}, {'id': 5130748957, 'qualifierId': 56, 'value': 'Left'}, {'id': 5130748955, 'qualifierId': 155}];i5wj5hcg2r9934e7gauxtgmi;I. Almaguer;;;efwl0zc90s8ofm03y3xss0kyc;Pass;;;;;;;;;;;59,0;;16,3;0,29;85,3;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;59,0;85,3;;;;;;;0;0;20;20;Carolina Core;1220;MC;1,0
2705736513;201;4;1;20;22;479lsfr4cwlzewpbuda3y2xv4;1;59,1;85,0;2024-08-03T23:56:16.871Z;2024-08-03T23:56:19Z;[{'id': 5130749083, 'qualifierId': 152}, {'id': 5130749081, 'qualifierId': 56, 'value': 'Left'}, {'id': 5130749085, 'qualifierId': 286}, {'id': 5130749087, 'qualifierId': 233, 'value': '199'}, {'id': 5130749077, 'qualifierId': 13}, {'id': 5130749079, 'qualifierId': 294}];p99ze5cksh5tv01knf5oj33e;J. Solís;;;efwl0zc90s8ofm03y3xss0kyc;Foul;;;;;;;;;;;;;;;;;;;199,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;;;;;;;;;0;0;20;22;Carolina Core;1222;AMC;1,0
2705736501;199;4;1;20;22;2nnef9tr9g7m2s6n873qif95g;0;40,9;15,0;2024-08-03T23:56:16.872Z;2024-08-03T23:56:19Z;[{'id': 5130749097, 'qualifierId': 233, 'value': '201'}, {'id': 5130749017, 'qualifierId': 13}, {'id': 5130749019, 'qualifierId': 294}, {'id': 5130749023, 'qualifierId': 152}, {'id': 5130749025, 'qualifierId': 285}, {'id': 5130749021, 'qualifierId': 56, 'value': 'Back'}];6qu8uu28fk2dbbeymuu6yii38;A. Miller;;;efwl0zc90s8ofm03y3xss0kyc;Foul;;;;;;;;;;;;;;;;;;1,0;201,0;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;;;;;;;0;0;20;22;Orlando City B;1222;DC;1,0
2705736627;202;1;1;20;43;479lsfr4cwlzewpbuda3y2xv4;1;56,8;83,3;2024-08-03T23:56:37.986Z;2024-08-03T23:56:39Z;[{'id': 5130749619, 'qualifierId': 212, 'value': '3.7'}, {'id': 5130749615, 'qualifierId': 140, 'value': '54.6'}, {'id': 5130749617, 'qualifierId': 141, 'value': '79.0'}, {'id': 5130749611, 'qualifierId': 152}, {'id': 5130749621, 'qualifierId': 213, 'value': '4.04'}, {'id': 5130749613, 'qualifierId': 56, 'value': 'Left'}, {'id': 5130749609, 'qualifierId': 5}];2wsgrwgiotfis2l96i0sxlvys;T. Reid-Brown;;;efwl0zc90s8ofm03y3xss0kyc;Pass;;;;;;;;;;;54,6;;3,7;4,04;79,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;54,6;79,0;;;;;;;0;0;20;43;Carolina Core;1243;DC;1,0
2705736641;203;1;1;20;45;479lsfr4cwlzewpbuda3y2xv4;1;54,6;79,0;2024-08-03T23:56:39.666Z;2024-08-03T23:56:41Z;[{'id': 5130749703, 'qualifierId': 140, 'value': '53.6'}, {'id': 5130749709, 'qualifierId': 213, 'value': '1.78'}, {'id': 5130749707, 'qualifierId': 212, 'value': '5.1'}, {'id': 5130749705, 'qualifierId': 141, 'value': '86.3'}, {'id': 5130749701, 'qualifierId': 56, 'value': 'Left'}];i5wj5hcg2r9934e7gauxtgmi;I. Almaguer;;;efwl0zc90s8ofm03y3xss0kyc;Pass;;;;;;;;;;;53,6;;5,1;1,78;86,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;53,6;86,3;;;;;;;0;0;20;45;Carolina Core;1245;MC;1,0
2705736665;204;1;1;20;46;479lsfr4cwlzewpbuda3y2xv4;1;53,6;86,3;2024-08-03T23:56:41.234Z;2024-08-03T23:56:45Z;[{'id': 5130749851, 'qualifierId': 140, 'value': '38.6'}, {'id': 5130749857, 'qualifierId': 213, 'value': '3.30'}, {'id': 5130749855, 'qualifierId': 212, 'value': '15.9'}, {'id': 5130749853, 'qualifierId': 141, 'value': '82.6'}, {'id': 5130749849, 'qualifierId': 56, 'value': 'Back'}];2wsgrwgiotfis2l96i0sxlvys;T. Reid-Brown;;;efwl0zc90s8ofm03y3xss0kyc;Pass;;;;;;;;;;;38,6;;15,9;3,3;82,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;38,6;82,6;;;;;;;0;0;20;46;Carolina Core;1246;DC;1,0
2705736713;205;1;1;20;51;479lsfr4cwlzewpbuda3y2xv4;1;35,8;84,1;2024-08-03T23:56:45.682Z;2024-08-03T23:56:53Z;[{'id': 5130750107, 'qualifierId': 56, 'value': 'Back'}, {'id': 5130750109, 'qualifierId': 140, 'value': '18.1'}, {'id': 5130750115, 'qualifierId': 213, 'value': '4.02'}, {'id': 5130750111, 'qualifierId': 141, 'value': '51.3'}, {'id': 5130750113, 'qualifierId': 212, 'value': '29.0'}];4jkf81djj5h43v8rlnib1tizu;T. Williams;;;efwl0zc90s8ofm03y3xss0kyc;Pass;;;;;;;;;;;18,1;;29,0;4,02;51,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;18,1;51,3;;;;;;;0;0;20;51;Carolina Core;1251;DC;1,0
2705736729;206;1;1;20;59;479lsfr4cwlzewpbuda3y2xv4;1;18,4;43,3;2024-08-03T23:56:53.778Z;2024-08-04T02:00:02Z;[{'id': 5130750185, 'qualifierId': 141, 'value': '56.9'}, {'id': 5130750189, 'qualifierId': 213, 'value': '1.62'}, {'id': 5130750187, 'qualifierId': 212, 'value': '9.3'}, {'id': 5130750181, 'qualifierId': 56, 'value': 'Back'}, {'id': 5130750183, 'qualifierId': 140, 'value': '18.0'}];8h2vywep73yn25kus2nda8ga2;C. Mercado;;;efwl0zc90s8ofm03y3xss0kyc;Pass;;;;;;;;;;;18,0;;9,3;1,62;56,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;18,0;56,9;;;;;;;0;0;20;59;Carolina Core;1259;GK;1,0
2705736751;207;1;1;21;1;479lsfr4cwlzewpbuda3y2xv4;1;18,1;57,5;2024-08-03T23:56:55.474Z;2024-08-03T23:56:59Z;[{'id': 5130750307, 'qualifierId': 213, 'value': '1.38'}, {'id': 5130750305, 'qualifierId': 212, 'value': '21.5'}, {'id': 5130750301, 'qualifierId': 140, 'value': '21.9'}, {'id': 5130750299, 'qualifierId': 56, 'value': 'Back'}, {'id': 5130750303, 'qualifierId': 141, 'value': '88.6'}];4jkf81djj5h43v8rlnib1tizu;T. Williams;;;efwl0zc90s8ofm03y3xss0kyc;Pass;;;;;;;;;;;21,9;;21,5;1,38;88,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;21,9;88,6;;;;;;;0;0;21;1;Carolina Core;1261;DC;1,0
