id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamPlayerFormation;value_Resume;value_JerseyNumber;value_TeamKit;value_Involved;value_TeamFormation;value_Captain;value_PlayerPosition;value_DirectionOfPlay;value_PassEndY;value_Angle;value_PassEndX;value_KickOff;value_Zone;value_Length;value_LongBall;value_Launch;value_HeadPass;value_Offensive;value_OppositeRelatedEventId;value_TouchTypeClearance;value_Defensive;value_BlockedPass;value_ThroughBall;value_LowGkIntervention;value_Injury;value_InjuredPlayerId;value_RelatedEventId;value_KeeperThrow;value_LayOff;value_IntendedTackleTarget;value_DeletedEventType;value_Chipped;value_NextEventThrowIn;value_ThrowIn;value_TouchTypeControl;value_Overrun;value_TakeOnOvertake;value_Foul;value_AttemptedTackle;value_Direct;value_FreeKickTaken;value_IntentionalAssist;value_Assist;value_Head;value_BoxCentre;value_Assisted;value_GoalmouthZ;value_GoalmouthY;value_GkX;value_GkY;value_FirstTouch;value_RegularPlay;value_CloseRight;value_NextEventGoalKick;value_GoalKick;value_Low;value_TouchTypePass;value_MediumGkIntervention;value_OutOfPlay;value_TakeOnSpace;value_Left;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_CornerTaken;value_RightFooted;value_InSwinger;value_Cross;value_HighGkIntervention;value_BlockedY;value_LowCentre;value_BoxDeepLeft;value_BlockedX;value_Standing;value_ParriedDanger;value_Hands;value_Blocked;value_DefBlock;value_LastLine;value_NotVisible;value_GkKickFromHands;value_OutSwinger;value_HighLeft;value_BoxLeft;value_LeftFooted;value_ShirtPull/Holding;value_Right;value_OutOfBoxCentre;value_IndividualPlay;value_High;value_Volley;value_SwitchOfPlay;value_CloseLeft;value_Shove/Push;value_OverArm;value_2NdAssist;value_2NdAssisted;value_LowRight;value_GkXTimeOfGoal;value_GoalShotGameClock;value_SmallBoxCentre;value_BigChance;value_GkYTimeOfGoal;value_2NdRelatedEventId;value_GoalShotTimestamp;value_NotAssisted;value_HighCentre;value_Collected;value_GkHoof;value_Minutes;value_NotPastGoalLine;value_HighClaim;value_SavedOffLine;value_SixYardBlocked;value_EndType;value_TacticalFoul;value_YellowCard;value_Diving;value_ParriedSafe;value_Feet;value_LeadingToGoal;value_RelatedError1Id;value_HitRightPost;value_HitWoodwork;value_FromCorner;value_PlayersCaughtOffside;value_Indirect;value_FlickOn;value_BlockedCross;value_Tactical;value_LowLeft;value_Straight;value_DrivenCross;value_FloatedCross;value_LeadingToAttempt;value_OtherBodyPart;value_Stooping;value_Penalty;value_PenaltyTakerId;value_FantasyAssistType;value_Second(2Nd)OppositeRelatedEventId;value_FantasyAssistedBy;value_FantasyAssistId;value_FantasyAssistTeam;value_CausingPlayer;value_Scored;value_SetPiece;value_Weak;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2682459881;49;1;1;5;51;8o8m08he36u0j4w08aj2iodn8;1;14,4;37,7;2024-05-04T17:11:13.777Z;2024-05-04T17:11:16Z;[{'id': 5003026937, 'qualifierId': 56, 'value': 'Back'}, {'id': 5003026939, 'qualifierId': 140, 'value': '6.2'}, {'id': 5003026943, 'qualifierId': 212, 'value': '8.6'}, {'id': 5003026945, 'qualifierId': 213, 'value': '3.08'}, {'id': 5003026941, 'qualifierId': 141, 'value': '38.5'}];84oe7sbhy91b5xvbo2w28i7f8;J. Diouf;;;clg9vyhhpcf0dgjf8ea69cufo;Pass;;;;;;;;;;38,5;3,08;6,2;;;8,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;6,2;38,5;;;;;;;;0;5;51;New England II;351;DR;1,0
2682459891;50;52;1;5;53;8o8m08he36u0j4w08aj2iodn8;1;6,2;38,5;2024-05-04T17:11:15.969Z;2024-05-10T14:59:30Z;[{'id': 5016647347, 'qualifierId': 377}];12wcwqu2liyd0zv8ramcevh1w;P. Los;;;clg9vyhhpcf0dgjf8ea69cufo;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;;0;5;53;New England II;353;GK;1,0
2682459993;51;80;1;5;57;8o8m08he36u0j4w08aj2iodn8;0;3,7;47,9;2024-05-04T17:11:20.689Z;2024-05-04T17:11:20Z;[];12wcwqu2liyd0zv8ramcevh1w;P. Los;;;clg9vyhhpcf0dgjf8ea69cufo;Drop of Ball;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;;0;5;57;New England II;357;GK;1,0
2682460113;52;1;1;6;0;8o8m08he36u0j4w08aj2iodn8;1;7,7;49,1;2024-05-04T17:11:23.697Z;2024-05-04T17:11:27Z;[{'id': 5003028065, 'qualifierId': 141, 'value': '92.7'}, {'id': 5003028063, 'qualifierId': 140, 'value': '29.7'}, {'id': 5003028071, 'qualifierId': 213, 'value': '0.91'}, {'id': 5003028055, 'qualifierId': 155}, {'id': 5003028059, 'qualifierId': 56, 'value': 'Back'}, {'id': 5003028067, 'qualifierId': 212, 'value': '37.6'}, {'id': 5003028075, 'qualifierId': 1}];12wcwqu2liyd0zv8ramcevh1w;P. Los;;;clg9vyhhpcf0dgjf8ea69cufo;Pass;;;;;;;;;;92,7;0,91;29,7;;;37,6;1,0;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;29,7;92,7;;;;;;;;0;6;0;New England II;360;GK;1,0
2682460189;53;1;1;6;4;8o8m08he36u0j4w08aj2iodn8;1;26,0;91,8;2024-05-04T17:11:27.298Z;2024-05-04T17:11:30Z;[{'id': 5003028481, 'qualifierId': 56, 'value': 'Back'}, {'id': 5003028485, 'qualifierId': 141, 'value': '71.3'}, {'id': 5003028487, 'qualifierId': 212, 'value': '14.0'}, {'id': 5003028489, 'qualifierId': 213, 'value': '4.67'}, {'id': 5003028483, 'qualifierId': 140, 'value': '25.4'}];9vc2mynd9lg2oyt14n4e7a44q;L. Rochester;;;clg9vyhhpcf0dgjf8ea69cufo;Pass;;;;;;;;;;71,3;4,67;25,4;;;14,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;25,4;71,3;;;;;;;;0;6;4;New England II;364;DC;1,0
2682460213;54;1;1;6;7;8o8m08he36u0j4w08aj2iodn8;0;26,8;74,0;2024-05-04T17:11:30.338Z;2024-05-04T17:11:31Z;[{'id': 5003028631, 'qualifierId': 212, 'value': '39.1'}, {'id': 5003028629, 'qualifierId': 141, 'value': '80.6'}, {'id': 5003028625, 'qualifierId': 56, 'value': 'Left'}, {'id': 5003028633, 'qualifierId': 213, 'value': '0.12'}, {'id': 5003028635, 'qualifierId': 1}, {'id': 5003028627, 'qualifierId': 140, 'value': '63.8'}];2buy6q56o0ixo30fatz7ps9w4;J. Zapata;;;clg9vyhhpcf0dgjf8ea69cufo;Pass;;;;;;;;;;80,6;0,12;63,8;;;39,1;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;63,8;80,6;;;;;;;;0;6;7;New England II;367;MC;1,0
2682460237;60;43;1;6;9;csntc7hucmo21gknxc5y0kc4q;1;0,0;0,0;2024-05-04T17:11:32.385Z;2024-05-10T15:00:28Z;[{'id': 5016648121, 'qualifierId': 144, 'value': '49'}];et772m1f5cqceeffckpnty1p0;E. Klein;;;clg9vyhhpcf0dgjf8ea69cufo;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;49,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;;0;6;9;Chicago Fire II;369;DL;1,0
2682460291;61;1;1;6;10;csntc7hucmo21gknxc5y0kc4q;0;39,4;10,4;2024-05-04T17:11:32.994Z;2024-05-04T17:11:35Z;[{'id': 5003029007, 'qualifierId': 56, 'value': 'Center'}, {'id': 5003029011, 'qualifierId': 141, 'value': '24.3'}, {'id': 5003029013, 'qualifierId': 212, 'value': '31.9'}, {'id': 5003029009, 'qualifierId': 140, 'value': '68.4'}, {'id': 5003029005, 'qualifierId': 157}, {'id': 5003029015, 'qualifierId': 213, 'value': '0.30'}, {'id': 5003029019, 'qualifierId': 1}];et772m1f5cqceeffckpnty1p0;E. Klein;;;clg9vyhhpcf0dgjf8ea69cufo;Pass;;;;;;;;;;24,3;0,3;68,4;;;31,9;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;68,4;24,3;;;;;;;;0;6;10;Chicago Fire II;370;DL;1,0
2682460311;55;8;1;6;13;8o8m08he36u0j4w08aj2iodn8;1;26,7;77,1;2024-05-04T17:11:35.914Z;2024-05-10T15:00:35Z;[{'id': 5003029149, 'qualifierId': 56, 'value': 'Back'}, {'id': 5016648305, 'qualifierId': 383}];2buy6q56o0ixo30fatz7ps9w4;J. Zapata;;;clg9vyhhpcf0dgjf8ea69cufo;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;;0;6;13;New England II;373;MC;1,0
2682460363;56;1;1;6;14;8o8m08he36u0j4w08aj2iodn8;1;31,0;75,6;2024-05-04T17:11:37.585Z;2024-05-04T17:11:39Z;[{'id': 5003029461, 'qualifierId': 141, 'value': '56.1'}, {'id': 5003029459, 'qualifierId': 140, 'value': '42.4'}, {'id': 5003029465, 'qualifierId': 213, 'value': '5.45'}, {'id': 5003029457, 'qualifierId': 56, 'value': 'Back'}, {'id': 5003029463, 'qualifierId': 212, 'value': '17.9'}];2buy6q56o0ixo30fatz7ps9w4;J. Zapata;;;clg9vyhhpcf0dgjf8ea69cufo;Pass;;;;;;;;;;56,1;5,45;42,4;;;17,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;42,4;56,1;;;;;;;;0;6;14;New England II;374;MC;1,0
2682460377;57;50;1;6;15;8o8m08he36u0j4w08aj2iodn8;1;41,0;57,0;2024-05-04T17:11:38.321Z;2024-05-04T17:11:40Z;[{'id': 5003029635, 'qualifierId': 233, 'value': '62'}, {'id': 5003029523, 'qualifierId': 286}, {'id': 5003029519, 'qualifierId': 56, 'value': 'Back'}];b1p6qcv8wjzoxoax3nt13n5gq;D. Poręba;;;clg9vyhhpcf0dgjf8ea69cufo;Dispossessed;;;;;;;;;;;;;;;;;;;1,0;62,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;;0;6;15;New England II;375;MC;1,0
2682460355;62;7;1;6;15;csntc7hucmo21gknxc5y0kc4q;1;59,0;43,0;2024-05-04T17:11:38.322Z;2024-05-10T15:00:44Z;[{'id': 5003029429, 'qualifierId': 56, 'value': 'Center'}, {'id': 5003029435, 'qualifierId': 285}, {'id': 5016648441, 'qualifierId': 383}, {'id': 5003029579, 'qualifierId': 233, 'value': '57'}];40qi53orb0eur2jevowkvrcb8;P. Leal;;;clg9vyhhpcf0dgjf8ea69cufo;Tackle;;;;;;;;;;;;;;;;;;;;57,0;;1,0;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;;0;6;15;Chicago Fire II;375;MC;1,0
2682460373;63;49;1;6;16;csntc7hucmo21gknxc5y0kc4q;1;66,3;50,9;2024-05-04T17:11:38.978Z;2024-05-04T17:11:39Z;[];40qi53orb0eur2jevowkvrcb8;P. Leal;;;clg9vyhhpcf0dgjf8ea69cufo;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;;0;6;16;Chicago Fire II;376;MC;1,0
2682460519;64;1;1;6;19;csntc7hucmo21gknxc5y0kc4q;1;75,8;64,6;2024-05-04T17:11:42.259Z;2024-05-04T17:11:46Z;[{'id': 5003030309, 'qualifierId': 56, 'value': 'Left'}, {'id': 5003030313, 'qualifierId': 141, 'value': '94.5'}, {'id': 5003030315, 'qualifierId': 212, 'value': '30.2'}, {'id': 5003030311, 'qualifierId': 140, 'value': '97.1'}, {'id': 5003030317, 'qualifierId': 213, 'value': '0.74'}];40qi53orb0eur2jevowkvrcb8;P. Leal;;;clg9vyhhpcf0dgjf8ea69cufo;Pass;;;;;;;;;;94,5;0,74;97,1;;;30,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;97,1;94,5;;;;;;;;0;6;19;Chicago Fire II;379;MC;1,0
2682460523;65;50;1;6;23;csntc7hucmo21gknxc5y0kc4q;1;96,0;96,2;2024-05-04T17:11:46.690Z;2024-05-04T17:11:49Z;[{'id': 5003030505, 'qualifierId': 233, 'value': '58'}, {'id': 5003030329, 'qualifierId': 286}, {'id': 5003030327, 'qualifierId': 56, 'value': 'Left'}];6han4f5xq1d0ii0ol2drgi4bu;G. Diarbian;;;clg9vyhhpcf0dgjf8ea69cufo;Dispossessed;;;;;;;;;;;;;;;;;;;1,0;58,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;;0;6;23;Chicago Fire II;383;AML;1,0
2682460547;58;7;1;6;23;8o8m08he36u0j4w08aj2iodn8;1;4,0;3,8;2024-05-04T17:11:46.691Z;2024-05-10T15:01:09Z;[{'id': 5003030497, 'qualifierId': 233, 'value': '65'}, {'id': 5016648871, 'qualifierId': 385}, {'id': 5003030529, 'qualifierId': 167}, {'id': 5003030457, 'qualifierId': 56, 'value': 'Back'}, {'id': 5003030459, 'qualifierId': 285}];84oe7sbhy91b5xvbo2w28i7f8;J. Diouf;;;clg9vyhhpcf0dgjf8ea69cufo;Tackle;;;;;;;;;;;;;;;;;;;;65,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;;0;6;23;New England II;383;DR;1,0
2682460567;59;5;1;6;25;8o8m08he36u0j4w08aj2iodn8;0;4,9;-1,3;2024-05-04T17:11:48.050Z;2024-05-04T17:39:04Z;[{'id': 5003031233, 'qualifierId': 233, 'value': '66'}, {'id': 5003030549, 'qualifierId': 347}, {'id': 5003030547, 'qualifierId': 56, 'value': 'Back'}];84oe7sbhy91b5xvbo2w28i7f8;J. Diouf;;;clg9vyhhpcf0dgjf8ea69cufo;Out;;;;;;;;;;;;;;;;;;;;66,0;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;;0;6;25;New England II;385;DR;1,0
2682460661;66;5;1;6;25;csntc7hucmo21gknxc5y0kc4q;1;95,1;101,3;2024-05-04T17:11:48.050Z;2024-05-04T17:11:57Z;[{'id': 5003031135, 'qualifierId': 347}, {'id': 5003031171, 'qualifierId': 233, 'value': '59'}, {'id': 5003031133, 'qualifierId': 56, 'value': 'Left'}];6han4f5xq1d0ii0ol2drgi4bu;G. Diarbian;;;clg9vyhhpcf0dgjf8ea69cufo;Out;;;;;;;;;;;;;;;;;;;;59,0;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;;0;6;25;Chicago Fire II;385;AML;1,0
2682460859;67;1;1;6;42;csntc7hucmo21gknxc5y0kc4q;1;84,2;100,0;2024-05-04T17:12:04.914Z;2024-05-04T17:12:07Z;[{'id': 5003032235, 'qualifierId': 213, 'value': '4.86'}, {'id': 5003032227, 'qualifierId': 56, 'value': 'Left'}, {'id': 5003032233, 'qualifierId': 212, 'value': '9.3'}, {'id': 5003032231, 'qualifierId': 141, 'value': '88.4'}, {'id': 5003032229, 'qualifierId': 140, 'value': '85.5'}, {'id': 5003032225, 'qualifierId': 107}];906i3qf1bf6nx6pla85e869lg;H. Barry;;;clg9vyhhpcf0dgjf8ea69cufo;Pass;;;;;;;;;;88,4;4,86;85,5;;;9,3;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;85,5;88,4;;;;;;;;0;6;42;Chicago Fire II;402;DC;1,0
2682460889;68;1;1;6;44;csntc7hucmo21gknxc5y0kc4q;1;84,6;83,3;2024-05-04T17:12:07.346Z;2024-05-04T17:12:08Z;[{'id': 5003032393, 'qualifierId': 212, 'value': '9.4'}, {'id': 5003032387, 'qualifierId': 140, 'value': '79.5'}, {'id': 5003032389, 'qualifierId': 141, 'value': '72.0'}, {'id': 5003032385, 'qualifierId': 56, 'value': 'Center'}, {'id': 5003032397, 'qualifierId': 213, 'value': '4.10'}];69ypla76c710iv0yegix1maz8;Marcos Dias;;;clg9vyhhpcf0dgjf8ea69cufo;Pass;;;;;;;;;;72,0;4,1;79,5;;;9,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;79,5;72,0;;;;;;;;0;6;44;Chicago Fire II;404;FW;1,0
2682460937;69;1;1;6;45;csntc7hucmo21gknxc5y0kc4q;1;78,8;70,8;2024-05-04T17:12:08.579Z;2024-05-04T17:12:11Z;[{'id': 5003032643, 'qualifierId': 212, 'value': '8.9'}, {'id': 5003032639, 'qualifierId': 140, 'value': '72.3'}, {'id': 5003032637, 'qualifierId': 56, 'value': 'Center'}, {'id': 5003032645, 'qualifierId': 213, 'value': '3.84'}, {'id': 5003032641, 'qualifierId': 141, 'value': '62.3'}];40qi53orb0eur2jevowkvrcb8;P. Leal;;;clg9vyhhpcf0dgjf8ea69cufo;Pass;;;;;;;;;;62,3;3,84;72,3;;;8,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;72,3;62,3;;;;;;;;0;6;45;Chicago Fire II;405;MC;1,0
2682460955;70;1;1;6;48;csntc7hucmo21gknxc5y0kc4q;0;67,9;59,0;2024-05-04T17:12:10.882Z;2024-05-04T17:12:13Z;[{'id': 5003032781, 'qualifierId': 212, 'value': '39.9'}, {'id': 5003032779, 'qualifierId': 141, 'value': '29.1'}, {'id': 5003032775, 'qualifierId': 56, 'value': 'Center'}, {'id': 5003032785, 'qualifierId': 1}, {'id': 5003032777, 'qualifierId': 140, 'value': '100.0'}, {'id': 5003032783, 'qualifierId': 213, 'value': '5.75'}];5adul4r3hifu5x4tv8efr05ey;Maciel;;;clg9vyhhpcf0dgjf8ea69cufo;Pass;;;;;;;;;;29,1;5,75;100,0;;;39,9;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;100,0;29,1;;;;;;;;0;6;48;Chicago Fire II;408;MC;1,0
2682460953;60;5;1;6;50;8o8m08he36u0j4w08aj2iodn8;1;-0,4;74,2;2024-05-04T17:12:13.122Z;2024-05-04T17:12:14Z;[{'id': 5003032845, 'qualifierId': 233, 'value': '71'}, {'id': 5003032773, 'qualifierId': 346}, {'id': 5003032771, 'qualifierId': 56, 'value': 'Back'}];84oe7sbhy91b5xvbo2w28i7f8;J. Diouf;;;clg9vyhhpcf0dgjf8ea69cufo;Out;;;;;;;;;;;;;;;;;;;;71,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;;0;6;50;New England II;410;DR;1,0
2682460961;71;5;1;6;50;csntc7hucmo21gknxc5y0kc4q;0;100,4;25,8;2024-05-04T17:12:13.122Z;2024-05-04T17:39:04Z;[{'id': 5003032799, 'qualifierId': 56, 'value': 'Center'}, {'id': 5003032873, 'qualifierId': 233, 'value': '60'}, {'id': 5003032803, 'qualifierId': 346}];5adul4r3hifu5x4tv8efr05ey;Maciel;;;clg9vyhhpcf0dgjf8ea69cufo;Out;;;;;;;;;;;;;;;;;;;;60,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;;0;6;50;Chicago Fire II;410;MC;1,0
2682461221;61;1;1;7;4;8o8m08he36u0j4w08aj2iodn8;1;4,8;60,3;2024-05-04T17:12:27.107Z;2024-05-04T17:13:26Z;[{'id': 5003034413, 'qualifierId': 56, 'value': 'Back'}, {'id': 5003034421, 'qualifierId': 213, 'value': '4.75'}, {'id': 5003034415, 'qualifierId': 140, 'value': '5.1'}, {'id': 5003034419, 'qualifierId': 212, 'value': '8.8'}, {'id': 5003034451, 'qualifierId': 237}, {'id': 5003034411, 'qualifierId': 124}, {'id': 5003034417, 'qualifierId': 141, 'value': '47.3'}];72xktsosbsh2uwkwby59mr6z8;D. Konincks;;;clg9vyhhpcf0dgjf8ea69cufo;Pass;;;;;;;;;;47,3;4,75;5,1;;;8,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;5,1;47,3;;;;;;;;0;7;4;New England II;424;DC;1,0
