id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamPlayerFormation;value_Resume;value_Captain;value_Involved;value_JerseyNumber;value_TeamFormation;value_PlayerPosition;value_TeamKit;value_DirectionOfPlay;value_KickOff;value_PassEndY;value_PassEndX;value_Length;value_Angle;value_Zone;value_LongBall;value_Launch;value_HeadPass;value_IntendedTackleTarget;value_LayOff;value_DeletedEventType;value_Foul;value_AttemptedTackle;value_Defensive;value_OppositeRelatedEventId;value_Direct;value_Offensive;value_FreeKickTaken;value_TouchTypeControl;value_Chipped;value_TakeOnOvertake;value_Defensive1V1;value_Shove/Push;value_RelatedEventId;value_TacticalFoul;value_YellowCard;value_NotVisible;value_InSwinger;value_Cross;value_RightFooted;value_Head;value_Overrun;value_NextEventGoalKick;value_GoalKick;value_Low;value_NextEventThrowIn;value_ThrowIn;value_BlockedPass;value_OutSwinger;value_BlockedCross;value_Right;value_Left;value_Assist;value_IntentionalAssist;value_CornerTaken;value_Volley;value_Assisted;value_HighLeft;value_BoxCentre;value_GkX;value_MisHit;value_GoalmouthZ;value_GoalmouthY;value_FromCorner;value_FirstTouch;value_GkY;value_RegularPlay;value_GoalShotTimestamp;value_GkXTimeOfGoal;value_GkYTimeOfGoal;value_LowLeft;value_GoalShotGameClock;value_OutOfBoxCentre;value_LeftFooted;value_IndividualPlay;value_Deflection;value_BlockedX;value_LowCentre;value_BlockedY;value_LowGkIntervention;value_Collected;value_Diving;value_Hands;value_GkKickFromHands;value_TouchTypeClearance;value_TakeOnSpace;value_BigChance;value_IncorrectOutOfPlayDecision;value_MediumGkIntervention;value_KeeperThrow;value_LowRight;value_SmallBoxCentre;value_TouchTypePass;value_ThroughBall;value_BoxRight;value_Stooping;value_ParriedDanger;value_Blocked;value_DefBlock;value_OutOfPlay;value_NotAssisted;value_HighRight;value_ThrowInSetPiece;value_ParriedSafe;value_HighGkIntervention;value_NotPastGoalLine;value_HighClaim;value_SwitchOfPlay;value_FlickOn;value_SwerveLeft;value_FromShotOffTarget;value_RefereeDelay;value_DrinksBreak;value_ShirtPull/Holding;value_Strong;value_AerialFoul;value_Minutes;value_High;value_PlayersCaughtOffside;value_Indirect;value_CloseLeft;value_Argument;value_EndType;value_SetPiece;value_BoxDeepRight;value_VideoCoverageLost;value_Handball;value_PullBack;value_OtherBodyPart;value_Sliding;value_CloseRight;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_Straight;value_FloatedCross;value_CaptainChange;value_FantasyAssistedBy;value_FantasyAssistTeam;value_FollowsADribble;value_FantasyAssistType;value_FantasyAssistId;value_RecklessOffence;value_BoxLeft;value_Fumble;value_Standing;value_OverArm;value_LeadingToAttempt;value_SixYardBlocked;value_RelatedError1Id;value_OtherObstacle;value_OtherReason;value_BallHitsReferee;value_GkHoof;value_GoesToPenalties;value_Scored;value_Penalty;value_Second(2Nd)OppositeRelatedEventId;value_KeeperTouched;value_HighCentre;value_Saved;value_Feet;value_CloseHigh;value_Missed;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2698798639;113;1;1;14;37;8ijkk62897so5r3bq0wgwx4bu;1;56,0;4,0;2024-07-01T00:19:45.759Z;2024-07-01T00:19:49Z;[{'id': 5092456739, 'qualifierId': 56, 'value': 'Right'}, {'id': 5092456743, 'qualifierId': 141, 'value': '8.5'}, {'id': 5092456745, 'qualifierId': 212, 'value': '9.9'}, {'id': 5092456747, 'qualifierId': 213, 'value': '0.31'}, {'id': 5092456741, 'qualifierId': 140, 'value': '65.0'}];c44bkncqmptribnxki1dyppbe;I. Parente;;;dsob1lhxjasessak8pdirjy1g;Pass;;;;;;;;;;;8,5;65,0;9,9;0,31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;65,0;8,5;;;;;;;;0;14;37;The Town;877;MC;1,0
2698798641;114;1;1;14;40;8ijkk62897so5r3bq0wgwx4bu;0;60,5;3,5;2024-07-01T00:19:48.525Z;2024-07-06T10:47:16Z;[{'id': 5092456783, 'qualifierId': 233, 'value': '113'}, {'id': 5092456751, 'qualifierId': 56, 'value': 'Right'}, {'id': 5092456757, 'qualifierId': 212, 'value': '3.0'}, {'id': 5092456755, 'qualifierId': 141, 'value': '7.4'}, {'id': 5092456787, 'qualifierId': 286}, {'id': 5092456759, 'qualifierId': 213, 'value': '1.10'}, {'id': 5092456781, 'qualifierId': 236}, {'id': 5092456753, 'qualifierId': 140, 'value': '61.8'}];b2sl4wp77nrynvodb6k19yfze;D. Díaz;;;dsob1lhxjasessak8pdirjy1g;Pass;;;;;;;;;;;7,4;61,8;3,0;1,1;;;;;;;;;;;113,0;;1,0;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;61,8;7,4;;;;;;;;0;14;40;The Town;880;AMR;1,0
2698798637;113;74;1;14;40;ew2zirzye0sw1txr2m33nr25y;1;37,5;90,8;2024-07-01T00:19:48.526Z;2024-07-01T00:19:50Z;[{'id': 5092456737, 'qualifierId': 285}, {'id': 5092456735, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092456789, 'qualifierId': 233, 'value': '114'}];3q8dpwqkikbugz3ikwcmkbg4q;R. Ibarra;;;dsob1lhxjasessak8pdirjy1g;Blocked Pass;;;;;;;;;;;;;;;;;;;;;;;;1,0;114,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;;0;14;40;Ventura County;880;DC;1,0
2698798653;115;1;1;14;41;8ijkk62897so5r3bq0wgwx4bu;1;44,3;6,8;2024-07-01T00:19:49.264Z;2024-07-06T10:47:52Z;[{'id': 5092456857, 'qualifierId': 56, 'value': 'Right'}, {'id': 5092456861, 'qualifierId': 141, 'value': '13.5'}, {'id': 5092456865, 'qualifierId': 213, 'value': '0.46'}, {'id': 5092456863, 'qualifierId': 212, 'value': '10.3'}, {'id': 5092456859, 'qualifierId': 140, 'value': '53.1'}];7suq9shgwa8fyip80f1zy1mhg;V. Casillas;;;dsob1lhxjasessak8pdirjy1g;Pass;;;;;;;;;;;13,5;53,1;10,3;0,46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;53,1;13,5;;;;;;;;0;14;41;The Town;881;DR;1,0
2698798663;116;1;1;14;42;8ijkk62897so5r3bq0wgwx4bu;1;53,0;14,8;2024-07-01T00:19:50.366Z;2024-07-06T10:47:53Z;[{'id': 5092456909, 'qualifierId': 141, 'value': '6.2'}, {'id': 5092456911, 'qualifierId': 212, 'value': '7.7'}, {'id': 5092456905, 'qualifierId': 56, 'value': 'Right'}, {'id': 5092456913, 'qualifierId': 213, 'value': '5.42'}, {'id': 5092456907, 'qualifierId': 140, 'value': '57.8'}];c44bkncqmptribnxki1dyppbe;I. Parente;;;dsob1lhxjasessak8pdirjy1g;Pass;;;;;;;;;;;6,2;57,8;7,7;5,42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;57,8;6,2;;;;;;;;0;14;42;The Town;882;MC;1,0
2698800309;167;1;1;14;43;8ijkk62897so5r3bq0wgwx4bu;1;55,1;6,0;2024-07-01T00:19:51.398Z;2024-07-06T10:47:55Z;[{'id': 5092465839, 'qualifierId': 213, 'value': '0.92'}, {'id': 5092465835, 'qualifierId': 141, 'value': '25.2'}, {'id': 5092465833, 'qualifierId': 140, 'value': '64.5'}, {'id': 5092465837, 'qualifierId': 212, 'value': '16.4'}, {'id': 5092465831, 'qualifierId': 56, 'value': 'Center'}];7suq9shgwa8fyip80f1zy1mhg;V. Casillas;;;dsob1lhxjasessak8pdirjy1g;Pass;;;;;;;;;;;25,2;64,5;16,4;0,92;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;64,5;25,2;;;;;;;;0;14;43;The Town;883;DR;1,0
2698798671;117;1;1;14;44;8ijkk62897so5r3bq0wgwx4bu;1;62,3;23,7;2024-07-01T00:19:52.222Z;2024-07-06T10:47:57Z;[{'id': 5092456955, 'qualifierId': 213, 'value': '5.70'}, {'id': 5092456951, 'qualifierId': 212, 'value': '23.1'}, {'id': 5092456949, 'qualifierId': 141, 'value': '4.9'}, {'id': 5092456947, 'qualifierId': 140, 'value': '80.6'}, {'id': 5092456945, 'qualifierId': 56, 'value': 'Right'}];4o8ulvahxfb06x5xhvflvwhzo;R. Ramos;;;dsob1lhxjasessak8pdirjy1g;Pass;;;;;;;;;;;4,9;80,6;23,1;5,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;80,6;4,9;;;;;;;;0;14;44;The Town;884;AMC;1,0
2698798683;118;1;1;14;47;8ijkk62897so5r3bq0wgwx4bu;0;86,8;5,1;2024-07-01T00:19:55.613Z;2024-07-06T10:48:05Z;[{'id': 5095704991, 'qualifierId': 224}, {'id': 5092457001, 'qualifierId': 2}, {'id': 5092457005, 'qualifierId': 56, 'value': 'Center'}, {'id': 5092457013, 'qualifierId': 213, 'value': '1.38'}, {'id': 5092457007, 'qualifierId': 140, 'value': '90.5'}, {'id': 5092457009, 'qualifierId': 141, 'value': '34.1'}, {'id': 5092457011, 'qualifierId': 212, 'value': '20.1'}, {'id': 5095704993, 'qualifierId': 20}, {'id': 5092457003, 'qualifierId': 155}];b2sl4wp77nrynvodb6k19yfze;D. Díaz;;;dsob1lhxjasessak8pdirjy1g;Pass;;;;;;;;;;;34,1;90,5;20,1;1,38;;;;;;;;;;;;;;;;1,0;;;;;;;;;1,0;1,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;90,5;34,1;;;;;;;;0;14;47;The Town;887;AMR;1,0
2698798689;114;12;1;14;49;ew2zirzye0sw1txr2m33nr25y;1;11,4;58,1;2024-07-01T00:19:57.006Z;2024-07-06T10:48:22Z;[{'id': 5092457073, 'qualifierId': 213, 'value': '1.43'}, {'id': 5092457069, 'qualifierId': 141, 'value': '89.3'}, {'id': 5092457071, 'qualifierId': 212, 'value': '21.4'}, {'id': 5092457065, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092457067, 'qualifierId': 140, 'value': '14.3'}];3etb72wtwcrim97dyp9g2px5g;O. Verhoeven;;;dsob1lhxjasessak8pdirjy1g;Clearance;;;;;;;;;;;89,3;14,3;21,4;1,43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;14,3;89,3;;;;;;;;0;14;49;Ventura County;889;DR;1,0
2698798699;115;44;1;14;52;ew2zirzye0sw1txr2m33nr25y;1;12,0;89,4;2024-07-01T00:20:00.430Z;2024-07-01T00:20:02Z;[{'id': 5092457125, 'qualifierId': 233, 'value': '119'}, {'id': 5092457121, 'qualifierId': 285}, {'id': 5092457119, 'qualifierId': 56, 'value': 'Back'}];3q8dpwqkikbugz3ikwcmkbg4q;R. Ibarra;;;dsob1lhxjasessak8pdirjy1g;Aerial;;;;;;;;;;;;;;;;;;;;;;;;1,0;119,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;;0;14;52;Ventura County;892;DC;1,0
2698798693;119;44;1;14;52;8ijkk62897so5r3bq0wgwx4bu;0;88,0;10,6;2024-07-01T00:20:00.431Z;2024-07-01T00:20:03Z;[{'id': 5092457091, 'qualifierId': 56, 'value': 'Right'}, {'id': 5092457093, 'qualifierId': 286}, {'id': 5092457141, 'qualifierId': 233, 'value': '115'}];b2sl4wp77nrynvodb6k19yfze;D. Díaz;;;dsob1lhxjasessak8pdirjy1g;Aerial;;;;;;;;;;;;;;;;;;;;;;;;;115,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;;;;;;0;14;52;The Town;892;AMR;1,0
2698798703;116;1;1;14;53;ew2zirzye0sw1txr2m33nr25y;0;13,4;88,5;2024-07-01T00:20:01.270Z;2024-07-06T17:46:32Z;[{'id': 5092457147, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092457145, 'qualifierId': 3}, {'id': 5092457153, 'qualifierId': 212, 'value': '11.6'}, {'id': 5092457151, 'qualifierId': 141, 'value': '100.0'}, {'id': 5092457155, 'qualifierId': 213, 'value': '0.91'}, {'id': 5092457149, 'qualifierId': 140, 'value': '20.2'}];3q8dpwqkikbugz3ikwcmkbg4q;R. Ibarra;;;dsob1lhxjasessak8pdirjy1g;Pass;;;;;;;;;;;100,0;20,2;11,6;0,91;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;20,2;100,0;;;;;;;;0;14;53;Ventura County;893;DC;1,0
2698798705;117;5;1;14;55;ew2zirzye0sw1txr2m33nr25y;0;18,4;101,7;2024-07-01T00:20:02.985Z;2024-07-01T00:20:05Z;[{'id': 5092457159, 'qualifierId': 347}, {'id': 5092457203, 'qualifierId': 233, 'value': '120'}, {'id': 5092457157, 'qualifierId': 56, 'value': 'Back'}];3q8dpwqkikbugz3ikwcmkbg4q;R. Ibarra;;;dsob1lhxjasessak8pdirjy1g;Out;;;;;;;;;;;;;;;;;;;;;;;;;120,0;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;;0;14;55;Ventura County;895;DC;1,0
2698798707;120;5;1;14;55;8ijkk62897so5r3bq0wgwx4bu;1;81,6;-1,7;2024-07-01T00:20:02.985Z;2024-07-01T00:56:18Z;[{'id': 5092457187, 'qualifierId': 233, 'value': '117'}, {'id': 5092457169, 'qualifierId': 56, 'value': 'Right'}, {'id': 5092457171, 'qualifierId': 347}];b2sl4wp77nrynvodb6k19yfze;D. Díaz;;;dsob1lhxjasessak8pdirjy1g;Out;;;;;;;;;;;;;;;;;;;;;;;;;117,0;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;;;;;;0;14;55;The Town;895;AMR;1,0
2698798717;121;1;1;14;57;8ijkk62897so5r3bq0wgwx4bu;1;83,4;0,0;2024-07-01T00:20:04.846Z;2024-07-01T00:20:06Z;[{'id': 5092457243, 'qualifierId': 213, 'value': '2.49'}, {'id': 5092457237, 'qualifierId': 140, 'value': '76.2'}, {'id': 5092457235, 'qualifierId': 56, 'value': 'Right'}, {'id': 5092457233, 'qualifierId': 107}, {'id': 5092457241, 'qualifierId': 212, 'value': '9.5'}, {'id': 5092457239, 'qualifierId': 141, 'value': '7.1'}];7suq9shgwa8fyip80f1zy1mhg;V. Casillas;;;dsob1lhxjasessak8pdirjy1g;Pass;;;;;;;;;;;7,1;76,2;9,5;2,49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;76,2;7,1;;;;;;;;0;14;57;The Town;897;DR;1,0
2698798731;122;1;1;14;58;8ijkk62897so5r3bq0wgwx4bu;1;78,1;7,7;2024-07-01T00:20:06.127Z;2024-07-06T10:49:11Z;[{'id': 5095706691, 'qualifierId': 155}, {'id': 5092457313, 'qualifierId': 140, 'value': '71.6'}, {'id': 5092457319, 'qualifierId': 213, 'value': '1.84'}, {'id': 5092457317, 'qualifierId': 212, 'value': '25.6'}, {'id': 5092457315, 'qualifierId': 141, 'value': '44.0'}, {'id': 5092457311, 'qualifierId': 56, 'value': 'Center'}];c44bkncqmptribnxki1dyppbe;I. Parente;;;dsob1lhxjasessak8pdirjy1g;Pass;;;;;;;;;;;44,0;71,6;25,6;1,84;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;71,6;44,0;;;;;;;;0;14;58;The Town;898;MC;1,0
2698798735;123;50;1;15;2;8ijkk62897so5r3bq0wgwx4bu;1;73,9;38,6;2024-07-01T00:20:10.622Z;2024-07-01T00:20:15Z;[{'id': 5092457327, 'qualifierId': 56, 'value': 'Center'}, {'id': 5092457455, 'qualifierId': 233, 'value': '118'}, {'id': 5092457409, 'qualifierId': 286}];4blue6g56i3t9iffjcmjs6hhw;R. Dalgado;;;dsob1lhxjasessak8pdirjy1g;Dispossessed;;;;;;;;;;;;;;;;;;;;;;;;;118,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;;;;;;0;15;2;The Town;902;DC;1,0
2698798745;118;7;1;15;2;ew2zirzye0sw1txr2m33nr25y;0;26,1;61,4;2024-07-01T00:20:10.623Z;2024-07-06T10:49:38Z;[{'id': 5092457367, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092457443, 'qualifierId': 233, 'value': '123'}, {'id': 5092457369, 'qualifierId': 285}, {'id': 5095707367, 'qualifierId': 385}];1on6mxrbdqnh12s4h1y0vb3mc;E. Mendoza;;;dsob1lhxjasessak8pdirjy1g;Tackle;;;;;;;;;;;;;;;;;;;;;;;;1,0;123,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;;0;15;2;Ventura County;902;DMC;1,0
2699393601;851;61;1;15;3;8ijkk62897so5r3bq0wgwx4bu;1;72,7;65,1;2024-07-01T00:20:11.322Z;2024-07-06T10:49:43Z;[{'id': 5095707459, 'qualifierId': 56, 'value': 'Center'}];4blue6g56i3t9iffjcmjs6hhw;R. Dalgado;;;dsob1lhxjasessak8pdirjy1g;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;;;;;;0;15;3;The Town;903;DC;1,0
2698798769;124;1;1;15;5;8ijkk62897so5r3bq0wgwx4bu;1;69,1;51,2;2024-07-01T00:20:13.775Z;2024-07-06T10:50:18Z;[{'id': 5092457501, 'qualifierId': 140, 'value': '68.9'}, {'id': 5092457505, 'qualifierId': 212, 'value': '9.5'}, {'id': 5092457503, 'qualifierId': 141, 'value': '37.3'}, {'id': 5092457507, 'qualifierId': 213, 'value': '4.69'}, {'id': 5092457499, 'qualifierId': 56, 'value': 'Center'}];58akq0ojntf5n123msb1tzeok;G. Arnold;;;dsob1lhxjasessak8pdirjy1g;Pass;;;;;;;;;;;37,3;68,9;9,5;4,69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;68,9;37,3;;;;;;;;0;15;5;The Town;905;MC;1,0
2698798777;125;1;1;15;6;8ijkk62897so5r3bq0wgwx4bu;1;68,9;37,3;2024-07-01T00:20:14.782Z;2024-07-06T10:50:19Z;[{'id': 5092457557, 'qualifierId': 213, 'value': '1.57'}, {'id': 5092457555, 'qualifierId': 212, 'value': '12.2'}, {'id': 5092457551, 'qualifierId': 140, 'value': '68.9'}, {'id': 5092457549, 'qualifierId': 56, 'value': 'Center'}, {'id': 5092457553, 'qualifierId': 141, 'value': '55.2'}];c44bkncqmptribnxki1dyppbe;I. Parente;;;dsob1lhxjasessak8pdirjy1g;Pass;;;;;;;;;;;55,2;68,9;12,2;1,57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;68,9;55,2;;;;;;;;0;15;6;The Town;906;MC;1,0
2698798787;126;1;1;15;10;8ijkk62897so5r3bq0wgwx4bu;1;69,2;56,9;2024-07-01T00:20:18.366Z;2024-07-01T00:20:20Z;[{'id': 5092457597, 'qualifierId': 140, 'value': '64.3'}, {'id': 5092457595, 'qualifierId': 56, 'value': 'Center'}, {'id': 5092457601, 'qualifierId': 212, 'value': '11.4'}, {'id': 5092457599, 'qualifierId': 141, 'value': '41.9'}, {'id': 5092457603, 'qualifierId': 213, 'value': '4.25'}];58akq0ojntf5n123msb1tzeok;G. Arnold;;;dsob1lhxjasessak8pdirjy1g;Pass;;;;;;;;;;;41,9;64,3;11,4;4,25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;64,3;41,9;;;;;;;;0;15;10;The Town;910;MC;1,0
2698798809;127;1;1;15;12;8ijkk62897so5r3bq0wgwx4bu;1;64,3;38,9;2024-07-01T00:20:19.934Z;2024-07-01T00:20:22Z;[{'id': 5092457713, 'qualifierId': 140, 'value': '68.6'}, {'id': 5092457719, 'qualifierId': 213, 'value': '5.20'}, {'id': 5092457711, 'qualifierId': 56, 'value': 'Center'}, {'id': 5092457717, 'qualifierId': 212, 'value': '9.6'}, {'id': 5092457715, 'qualifierId': 141, 'value': '26.4'}];c44bkncqmptribnxki1dyppbe;I. Parente;;;dsob1lhxjasessak8pdirjy1g;Pass;;;;;;;;;;;26,4;68,6;9,6;5,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;68,6;26,4;;;;;;;;0;15;12;The Town;912;MC;1,0
