teamId;teamName;shortName;officialName;code;field;country;matchId;scores.halftime;scores.fulltime
cwnjxlibb02fuh0vwgvac6h45;Chattanooga;Chattanooga;Chattanooga FC;CFC;home;USA;dj776pxg04eae7ii441qvkg7o;0;1
2nnef9tr9g7m2s6n873qif95g;Carolina Core;Carolina Core;Carolina Core FC;CCF;away;USA;dj776pxg04eae7ii441qvkg7o;2;2
