id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Captain;value_TeamFormation;value_Involved;value_PlayerPosition;value_JerseyNumber;value_TeamPlayerFormation;value_Resume;value_TeamKit;value_DirectionOfPlay;value_Length;value_Angle;value_Zone;value_KickOff;value_PassEndY;value_PassEndX;value_LongBall;value_Chipped;value_Defensive;value_OppositeRelatedEventId;value_Offensive;value_HeadPass;value_Launch;value_BlockedPass;value_TouchTypeControl;value_Overrun;value_TakeOnOvertake;value_DeletedEventType;value_LayOff;value_LeadingToAttempt;value_IntentionalAssist;value_Assist;value_GoalmouthY;value_GoalmouthZ;value_Blocked;value_RelatedEventId;value_BlockedY;value_GkX;value_LeftFooted;value_LowLeft;value_GkY;value_Assisted;value_BigChance;value_BlockedX;value_FirstTouch;value_BoxCentre;value_RegularPlay;value_DefBlock;value_Left;value_RightFooted;value_InSwinger;value_CornerTaken;value_Cross;value_NextEventThrowIn;value_ThrowIn;value_FlickOn;value_Foul;value_Shove/Push;value_Direct;value_FreeKickTaken;value_MediumGkIntervention;value_KeeperThrow;value_AttemptedTackle;value_OutOfPlay;value_TouchTypeClearance;value_LowGkIntervention;value_SwitchOfPlay;value_IntendedTackleTarget;value_TakeOnSpace;value_InjuredPlayerId;value_Injury;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_PlayersCaughtOffside;value_NotVisible;value_Indirect;value_OutSwinger;value_Head;value_TouchTypePass;value_OtherObstacle;value_Right;value_OwnPlayer;value_Diving;value_HitBar;value_Hands;value_ParriedSafe;value_ThroughBall;value_NextEventGoalKick;value_Low;value_GoalKick;value_HighGkIntervention;value_DangerousPlay;value_LastLine;value_Defensive1V1;value_TacticalFoul;value_YellowCard;value_SetPiece;value_IndividualPlay;value_OutOfBoxCentre;value_LowCentre;value_NotAssisted;value_Collected;value_Standing;value_OverArm;value_CloseLeft;value_SwerveLeft;value_High;value_GkKickFromHands;value_ShirtPull/Holding;value_BlockedCross;value_FastBreak;value_NotPastGoalLine;value_SmallBoxLeft;value_Minutes;value_EndType;value_Tactical;value_GkXTimeOfGoal;value_GoalShotTimestamp;value_GkYTimeOfGoal;value_GoalShotGameClock;value_LowRight;value_AerialFoul;value_OverhitCross;value_Dissent;value_Volley;value_FantasyAssistId;value_HighRight;value_FantasyAssistTeam;value_FantasyAssistType;value_FantasyAssistedBy;value_GkHoof;value_SmallBoxCentre;value_CloseHigh;value_BoxRight;value_FromCorner;value_LeadingToGoal;value_RelatedError1Id;value_SmallBoxRight;value_CaptainChange;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;value_CoachTypes;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2689857041;221;1;1;26;44;1zgjjyruyufrkh4xjvryqsb1i;1;62,0;24,7;2024-05-19T19:30:11.450Z;2024-05-19T19:30:12Z;[{'id': 5043278519, 'qualifierId': 56, 'value': 'Right'}, {'id': 5043278527, 'qualifierId': 213, 'value': '4.92'}, {'id': 5043278525, 'qualifierId': 212, 'value': '13.5'}, {'id': 5043278523, 'qualifierId': 141, 'value': '5.3'}, {'id': 5043278521, 'qualifierId': 140, 'value': '64.6'}];81w1fqi66z0ibawynhraybaxg;S. Ngabo;;;cwtjovsbm897258o77przjvo4;Pass;;;;;;;;;;13,5;4,92;;;5,3;64,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;64,6;5,3;;;;;;;0;0;26;44;New England II;1604;DMC;1,0
2689857065;222;1;1;26;44;1zgjjyruyufrkh4xjvryqsb1i;1;64,4;5,3;2024-05-19T19:30:12.218Z;2024-05-19T19:30:13Z;[{'id': 5043278645, 'qualifierId': 141, 'value': '28.3'}, {'id': 5043278649, 'qualifierId': 213, 'value': '2.59'}, {'id': 5043278647, 'qualifierId': 212, 'value': '29.7'}, {'id': 5043278641, 'qualifierId': 56, 'value': 'Back'}, {'id': 5043278643, 'qualifierId': 140, 'value': '40.4'}];15v2azulwhof0p216i7bjp250;J. Berdecio;;;cwtjovsbm897258o77przjvo4;Pass;;;;;;;;;;29,7;2,59;;;28,3;40,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;40,4;28,3;;;;;;;0;0;26;44;New England II;1604;DR;1,0
2689857087;223;1;1;26;46;1zgjjyruyufrkh4xjvryqsb1i;1;40,4;28,3;2024-05-19T19:30:13.546Z;2024-05-19T19:30:16Z;[{'id': 5043278789, 'qualifierId': 141, 'value': '49.1'}, {'id': 5043278787, 'qualifierId': 140, 'value': '22.7'}, {'id': 5043278793, 'qualifierId': 213, 'value': '2.49'}, {'id': 5043278785, 'qualifierId': 56, 'value': 'Back'}, {'id': 5043278791, 'qualifierId': 212, 'value': '23.4'}];3h4x6eh6zkcaww4g6rhkwpbf8;Neil Pierre;;;cwtjovsbm897258o77przjvo4;Pass;;;;;;;;;;23,4;2,49;;;49,1;22,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;22,7;49,1;;;;;;;0;0;26;46;New England II;1606;DL;1,0
2689857231;224;2;1;26;48;1zgjjyruyufrkh4xjvryqsb1i;1;23,4;48,9;2024-05-19T19:30:16.330Z;2024-05-25T12:47:33Z;[{'id': 5043379083, 'qualifierId': 189}, {'id': 5043279501, 'qualifierId': 140, 'value': '64.5'}, {'id': 5043279495, 'qualifierId': 7, 'value': 'cbpm8k301adrmft5fd0kaeiuh'}, {'id': 5043279503, 'qualifierId': 141, 'value': '67.7'}, {'id': 5043279497, 'qualifierId': 1}, {'id': 5043279499, 'qualifierId': 56, 'value': 'Center'}];2y9o7d8tm1f8fnp6jewxzifis;A. Rick;;;cwtjovsbm897258o77przjvo4;Offside Pass;;;;;;;;;;;;;;67,7;64,5;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;64,5;67,7;;;;;;;0;0;26;48;New England II;1608;GK;1,0
2689857183;267;55;1;26;48;csntc7hucmo21gknxc5y0kc4q;1;37,9;43,2;2024-05-19T19:30:16.331Z;2024-05-25T12:47:28Z;[{'id': 5043378359, 'qualifierId': 189}];et772m1f5cqceeffckpnty1p0;E. Klein;;;cwtjovsbm897258o77przjvo4;Offside provoked;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;0;0;26;48;Philadelphia Union II;1608;DL;1,0
2689857319;268;1;1;27;5;csntc7hucmo21gknxc5y0kc4q;1;22,9;23,9;2024-05-19T19:30:32.556Z;2024-05-19T19:57:36Z;[{'id': 5043280035, 'qualifierId': 140, 'value': '34.2'}, {'id': 5043280037, 'qualifierId': 141, 'value': '4.5'}, {'id': 5043280041, 'qualifierId': 213, 'value': '5.44'}, {'id': 5043280029, 'qualifierId': 5}, {'id': 5043280039, 'qualifierId': 212, 'value': '17.7'}, {'id': 5043280033, 'qualifierId': 56, 'value': 'Back'}, {'id': 5043280031, 'qualifierId': 241}];et772m1f5cqceeffckpnty1p0;E. Klein;;;cwtjovsbm897258o77przjvo4;Pass;;;;;;;;;;17,7;5,44;;;4,5;34,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;34,2;4,5;;;;;;;0;0;27;5;Philadelphia Union II;1625;DL;1,0
2689876971;455;1;1;27;7;csntc7hucmo21gknxc5y0kc4q;1;26,1;7,1;2024-05-19T19:30:34.399Z;2024-05-19T19:57:34Z;[{'id': 5043390075, 'qualifierId': 141, 'value': '1.3'}, {'id': 5043390077, 'qualifierId': 212, 'value': '10.8'}, {'id': 5043390071, 'qualifierId': 56, 'value': 'Back'}, {'id': 5043390073, 'qualifierId': 140, 'value': '35.7'}, {'id': 5043390079, 'qualifierId': 213, 'value': '5.91'}];dbyiafdyf93b8rtpceqitgopg;D. McIntosh;;;cwtjovsbm897258o77przjvo4;Pass;;;;;;;;;;10,8;5,91;;;1,3;35,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;35,7;1,3;;;;;;;0;0;27;7;Philadelphia Union II;1627;DR;1,0
2689857329;269;1;1;27;11;csntc7hucmo21gknxc5y0kc4q;1;37,0;3,1;2024-05-19T19:30:38.716Z;2024-05-19T19:57:35Z;[{'id': 5043280111, 'qualifierId': 213, 'value': '3.16'}, {'id': 5043280107, 'qualifierId': 141, 'value': '2.9'}, {'id': 5043280103, 'qualifierId': 140, 'value': '27.6'}, {'id': 5043280099, 'qualifierId': 56, 'value': 'Back'}, {'id': 5043280109, 'qualifierId': 212, 'value': '9.9'}];9u37akzkhdyszhevgrjghq99m;A. Monis;;;cwtjovsbm897258o77przjvo4;Pass;;;;;;;;;;9,9;3,16;;;2,9;27,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;27,6;2,9;;;;;;;0;0;27;11;Philadelphia Union II;1631;FWR;1,0
2689857355;270;1;1;27;12;csntc7hucmo21gknxc5y0kc4q;1;27,6;2,9;2024-05-19T19:30:39.459Z;2024-05-19T19:30:41Z;[{'id': 5043280289, 'qualifierId': 141, 'value': '15.6'}, {'id': 5043280287, 'qualifierId': 140, 'value': '10.2'}, {'id': 5043280293, 'qualifierId': 212, 'value': '20.2'}, {'id': 5043280285, 'qualifierId': 56, 'value': 'Back'}, {'id': 5043280297, 'qualifierId': 213, 'value': '2.70'}];dbyiafdyf93b8rtpceqitgopg;D. McIntosh;;;cwtjovsbm897258o77przjvo4;Pass;;;;;;;;;;20,2;2,7;;;15,6;10,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;10,2;15,6;;;;;;;0;0;27;12;Philadelphia Union II;1632;DR;1,0
2689857401;271;1;1;27;13;csntc7hucmo21gknxc5y0kc4q;1;10,5;15,9;2024-05-19T19:30:41.324Z;2024-05-19T19:30:43Z;[{'id': 5043280511, 'qualifierId': 141, 'value': '43.1'}, {'id': 5043280513, 'qualifierId': 212, 'value': '20.7'}, {'id': 5043280507, 'qualifierId': 56, 'value': 'Back'}, {'id': 5043280509, 'qualifierId': 140, 'value': '1.7'}, {'id': 5043280515, 'qualifierId': 213, 'value': '2.03'}];et772m1f5cqceeffckpnty1p0;E. Klein;;;cwtjovsbm897258o77przjvo4;Pass;;;;;;;;;;20,7;2,03;;;43,1;1,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;1,7;43,1;;;;;;;0;0;27;13;Philadelphia Union II;1633;DL;1,0
2689857415;272;1;1;27;16;csntc7hucmo21gknxc5y0kc4q;1;1,2;42,8;2024-05-19T19:30:43.756Z;2024-05-19T19:30:45Z;[{'id': 5043280583, 'qualifierId': 56, 'value': 'Back'}, {'id': 5043280585, 'qualifierId': 140, 'value': '14.9'}, {'id': 5043280591, 'qualifierId': 213, 'value': '0.00'}, {'id': 5043280589, 'qualifierId': 212, 'value': '14.4'}, {'id': 5043280587, 'qualifierId': 141, 'value': '42.8'}];opnutov04c33y3gq2fjpkaac;J. Gunn;;;cwtjovsbm897258o77przjvo4;Pass;;;;;;;;;;14,4;0,0;;;42,8;14,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;14,9;42,8;;;;;;;0;0;27;16;Philadelphia Union II;1636;GK;1,0
2689857467;273;1;1;27;17;csntc7hucmo21gknxc5y0kc4q;0;14,8;42,7;2024-05-19T19:30:45.052Z;2024-05-19T19:30:58Z;[{'id': 5043280865, 'qualifierId': 141, 'value': '32.5'}, {'id': 5043280871, 'qualifierId': 213, 'value': '3.53'}, {'id': 5043280869, 'qualifierId': 212, 'value': '18.3'}, {'id': 5043280861, 'qualifierId': 140, 'value': '0.0'}, {'id': 5043280857, 'qualifierId': 56, 'value': 'Back'}];5adul4r3hifu5x4tv8efr05ey;Maciel;;;cwtjovsbm897258o77przjvo4;Pass;;;;;;;;;;18,3;3,53;;;32,5;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;0,0;32,5;;;;;;;0;0;27;17;Philadelphia Union II;1637;MC;1,0
2689857535;225;43;1;27;28;1zgjjyruyufrkh4xjvryqsb1i;1;0,0;0,0;2024-05-19T19:30:56.091Z;2024-05-19T19:52:38Z;[{'id': 5043281259, 'qualifierId': 56, 'value': 'Center'}, {'id': 5043379175, 'qualifierId': 144, 'value': '45'}, {'id': 5043281261, 'qualifierId': 286, 'value': '0'}];7bodno8j3qjiqp9wy8kobwmqc;C. Olney;;;cwtjovsbm897258o77przjvo4;Deleted event;;;;;;;;;;;;;;;;;;;;0,0;;;;;;;45,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;;;0;0;27;28;New England II;1648;AMC;1,0
2689857573;226;6;1;27;31;1zgjjyruyufrkh4xjvryqsb1i;1;60,1;71,1;2024-05-19T19:30:59.179Z;2024-05-25T12:49:17Z;[{'id': 5043281645, 'qualifierId': 233, 'value': '274'}, {'id': 5043281527, 'qualifierId': 73}, {'id': 5043281525, 'qualifierId': 56, 'value': 'Center'}];2y9o7d8tm1f8fnp6jewxzifis;A. Rick;;;cwtjovsbm897258o77przjvo4;Corner Awarded;;;;;;;;;;;;;;;;;;;274,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;;;0;0;27;31;New England II;1651;GK;1,0
2689857579;274;6;1;27;31;csntc7hucmo21gknxc5y0kc4q;0;39,9;28,9;2024-05-19T19:30:59.179Z;2024-05-25T12:49:24Z;[{'id': 5043281667, 'qualifierId': 233, 'value': '226'}, {'id': 5043281633, 'qualifierId': 73}, {'id': 5043281631, 'qualifierId': 56, 'value': 'Back'}];5adul4r3hifu5x4tv8efr05ey;Maciel;;;cwtjovsbm897258o77przjvo4;Corner Awarded;;;;;;;;;;;;;;;;;;;226,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;0;0;27;31;Philadelphia Union II;1651;MC;1,0
2689857793;227;1;1;27;47;1zgjjyruyufrkh4xjvryqsb1i;0;99,5;99,5;2024-05-19T19:31:15.308Z;2024-05-25T12:49:27Z;[{'id': 5043282567, 'qualifierId': 6}, {'id': 5043282565, 'qualifierId': 2}, {'id': 5052726099, 'qualifierId': 20}, {'id': 5043282577, 'qualifierId': 141, 'value': '62.9'}, {'id': 5043282575, 'qualifierId': 140, 'value': '92.6'}, {'id': 5043282569, 'qualifierId': 155}, {'id': 5043282573, 'qualifierId': 56, 'value': 'Center'}, {'id': 5043282571, 'qualifierId': 223}, {'id': 5043282579, 'qualifierId': 212, 'value': '25.9'}, {'id': 5043282581, 'qualifierId': 213, 'value': '4.43'}];cbpm8k301adrmft5fd0kaeiuh;K. Tucker;;;cwtjovsbm897258o77przjvo4;Pass;;;;;;;;;;25,9;4,43;;;62,9;92,6;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;92,6;62,9;;;;;;;0;0;27;47;New England II;1667;ML;1,0
2689857831;275;12;1;27;50;csntc7hucmo21gknxc5y0kc4q;1;4,8;39,5;2024-05-19T19:31:18.243Z;2024-05-19T19:55:26Z;[{'id': 5043282769, 'qualifierId': 213, 'value': '6.21'}, {'id': 5043282767, 'qualifierId': 212, 'value': '18.5'}, {'id': 5043282765, 'qualifierId': 141, 'value': '37.4'}, {'id': 5043282763, 'qualifierId': 140, 'value': '22.4'}, {'id': 5043282761, 'qualifierId': 56, 'value': 'Back'}];9u37akzkhdyszhevgrjghq99m;A. Monis;;;cwtjovsbm897258o77przjvo4;Clearance;;;;;;;;;;18,5;6,21;;;37,4;22,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;22,4;37,4;;;;;;;0;0;27;50;Philadelphia Union II;1670;FWR;1,0
2689857835;276;49;1;27;52;csntc7hucmo21gknxc5y0kc4q;1;21,8;37,9;2024-05-19T19:31:20.100Z;2024-05-19T19:31:20Z;[];bzv3yqbc7ttf7fftbm2nelxck;M. Fry;;;cwtjovsbm897258o77przjvo4;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;0;0;27;52;Philadelphia Union II;1672;FWL;1,0
2689857891;277;1;1;27;52;csntc7hucmo21gknxc5y0kc4q;0;21,8;37,9;2024-05-19T19:31:20.293Z;2024-05-19T19:55:47Z;[{'id': 5043283055, 'qualifierId': 56, 'value': 'Center'}, {'id': 5043283061, 'qualifierId': 212, 'value': '56.3'}, {'id': 5043283057, 'qualifierId': 140, 'value': '75.4'}, {'id': 5043283063, 'qualifierId': 213, 'value': '0.03'}, {'id': 5043283059, 'qualifierId': 141, 'value': '40.3'}, {'id': 5043283053, 'qualifierId': 157}, {'id': 5043283065, 'qualifierId': 1}];bzv3yqbc7ttf7fftbm2nelxck;M. Fry;;;cwtjovsbm897258o77przjvo4;Pass;;;;;;;;;;56,3;0,03;;;40,3;75,4;1,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;75,4;40,3;;;;;;;0;0;27;52;Philadelphia Union II;1672;FWL;1,0
2689857933;228;49;1;27;59;1zgjjyruyufrkh4xjvryqsb1i;1;25,5;70,3;2024-05-19T19:31:26.522Z;2024-05-19T21:01:06Z;[];2y9o7d8tm1f8fnp6jewxzifis;A. Rick;;;cwtjovsbm897258o77przjvo4;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;;;0;0;27;59;New England II;1679;GK;1,0
2689858043;229;1;1;28;2;1zgjjyruyufrkh4xjvryqsb1i;1;25,4;67,2;2024-05-19T19:31:29.499Z;2024-05-19T21:01:08Z;[{'id': 5043283857, 'qualifierId': 56, 'value': 'Back'}, {'id': 5043283863, 'qualifierId': 212, 'value': '29.1'}, {'id': 5043283859, 'qualifierId': 140, 'value': '32.5'}, {'id': 5043283861, 'qualifierId': 141, 'value': '25.9'}, {'id': 5043283865, 'qualifierId': 213, 'value': '4.97'}];2y9o7d8tm1f8fnp6jewxzifis;A. Rick;;;cwtjovsbm897258o77przjvo4;Pass;;;;;;;;;;29,1;4,97;;;25,9;32,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;32,5;25,9;;;;;;;0;0;28;2;New England II;1682;GK;1,0
2689858105;230;1;1;28;4;1zgjjyruyufrkh4xjvryqsb1i;1;34,0;13,8;2024-05-19T19:31:32.203Z;2024-05-19T19:56:56Z;[{'id': 5043284199, 'qualifierId': 140, 'value': '81.0'}, {'id': 5043284197, 'qualifierId': 56, 'value': 'Center'}, {'id': 5043284201, 'qualifierId': 141, 'value': '21.6'}, {'id': 5043284195, 'qualifierId': 155}, {'id': 5043284203, 'qualifierId': 212, 'value': '49.6'}, {'id': 5043284207, 'qualifierId': 1}, {'id': 5043284205, 'qualifierId': 213, 'value': '0.11'}];15v2azulwhof0p216i7bjp250;J. Berdecio;;;cwtjovsbm897258o77przjvo4;Pass;;;;;;;;;;49,6;0,11;;;21,6;81,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;81,0;21,6;;;;;;;0;0;28;4;New England II;1684;DR;1,0
2689858139;278;43;1;28;10;csntc7hucmo21gknxc5y0kc4q;1;0,0;0,0;2024-05-19T19:31:38.251Z;2024-05-19T19:56:45Z;[{'id': 5043284379, 'qualifierId': 56, 'value': 'Back'}, {'id': 5043388387, 'qualifierId': 144, 'value': '61'}];c1z6mxuhvuegd4c5b3hau93ze;M. Al-Hasnawi;;;cwtjovsbm897258o77przjvo4;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;61,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;0;0;28;10;Philadelphia Union II;1690;DC;1,0
2689876743;400;61;1;28;11;1zgjjyruyufrkh4xjvryqsb1i;1;77,9;19,4;2024-05-19T19:31:38.399Z;2024-05-19T19:56:53Z;[{'id': 5043388605, 'qualifierId': 56, 'value': 'Right'}];cjhjwaelyypl3ca9gpzu61vys;G. Sequera;;;cwtjovsbm897258o77przjvo4;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;;;0;0;28;11;New England II;1691;Sub;1,0
2689858211;231;3;1;28;13;1zgjjyruyufrkh4xjvryqsb1i;1;68,7;16,8;2024-05-19T19:31:41.275Z;2024-05-25T12:49:56Z;[{'id': 5052726489, 'qualifierId': 464}, {'id': 5043284829, 'qualifierId': 233, 'value': '279'}, {'id': 5043284739, 'qualifierId': 56, 'value': 'Right'}, {'id': 5043284741, 'qualifierId': 286}];9j3va21w5i9ypf8qmt4g1vggk;E. Davis;;;cwtjovsbm897258o77przjvo4;Take On;;;;;;;;;;;;;;;;;;;279,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;;;0;0;28;13;New England II;1693;FW;1,0
