id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamPlayerFormation;value_TeamKit;value_TeamFormation;value_JerseyNumber;value_Captain;value_Resume;value_Involved;value_PlayerPosition;value_DirectionOfPlay;value_KickOff;value_PassEndX;value_Length;value_Angle;value_PassEndY;value_Zone;value_Launch;value_LongBall;value_Offensive;value_OppositeRelatedEventId;value_TakeOnOvertake;value_Defensive;value_TouchTypeClearance;value_OutOfPlay;value_NextEventThrowIn;value_ThrowIn;value_LayOff;value_IntendedTackleTarget;value_Chipped;value_DeletedEventType;value_TouchTypeControl;value_HeadPass;value_Overrun;value_Direct;value_Foul;value_AttemptedTackle;value_FreeKickTaken;value_Head;value_NextEventGoalKick;value_Low;value_GoalKick;value_Assist;value_Assisted;value_RegularPlay;value_LowCentre;value_BlockedY;value_GoalmouthZ;value_RelatedEventId;value_BlockedX;value_RightFooted;value_GoalmouthY;value_BoxLeft;value_Blocked;value_GkX;value_GkY;value_IndividualPlay;value_DefBlock;value_Right;value_NotAssisted;value_FirstTouch;value_OutOfBoxCentre;value_LowGkIntervention;value_OverArm;value_KeeperThrow;value_Shove/Push;value_SwitchOfPlay;value_TakeOnSpace;value_RecklessOffence;value_YellowCard;value_BlockedPass;value_FlickOn;value_IntentionalAssist;value_LeftFooted;value_OutSwinger;value_Cross;value_BigChance;value_SmallBoxRight;value_GkYTimeOfGoal;value_GoalShotGameClock;value_GoalShotTimestamp;value_GkXTimeOfGoal;value_LowLeft;value_PlayersCaughtOffside;value_NotVisible;value_Indirect;value_TouchTypePass;value_LowRight;value_Hands;value_Diving;value_Collected;value_MediumGkIntervention;value_Defensive1V1;value_ThroughBall;value_Left;value_CornerTaken;value_Volley;value_FromCorner;value_BoxCentre;value_HighCentre;value_Standing;value_ParriedDanger;value_HighGkIntervention;value_MisHit;value_BlockedClearance;value_OwnPlayer;value_SixYardBlocked;value_Straight;value_FloatedCross;value_HighClaim;value_GkKickFromHands;value_InSwinger;value_Minutes;value_EndType;value_BoxRight;value_FreeKick;value_CloseRight;value_High;value_ShirtPull/Holding;value_PullBack;value_FastBreak;value_FantasyAssistedBy;value_FantasyAssistType;value_FantasyAssistId;value_SmallBoxCentre;value_FantasyAssistTeam;value_OwnGoal;value_Weak;value_Tactical;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_BoxDeepRight;value_Feet;value_Sliding;value_HighRight;value_Handball;value_TimeWasting;value_TacticalFoul;value_Stooping;value_SetPiece;value_Deflection;value_NotRetreating;value_AerialFoul;value_GoesToPenalties;value_Scored;value_Penalty;value_Second(2Nd)OppositeRelatedEventId;value_ParriedSafe;value_Saved;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2680372427;223;1;1;21;20;99l7fsj6ykgbyqcb9zqqu9dgq;1;32,0;81,2;2024-04-29T00:55:21.852Z;2024-04-29T00:55:23Z;[{'id': 4991687963, 'qualifierId': 140, 'value': '45.7'}, {'id': 4991687965, 'qualifierId': 141, 'value': '78.2'}, {'id': 4991687961, 'qualifierId': 56, 'value': 'Back'}, {'id': 4991687967, 'qualifierId': 212, 'value': '14.5'}, {'id': 4991687969, 'qualifierId': 213, 'value': '6.14'}];e7vsajjh4e7t51ciycjg0skd0;T. Humphrey;;;citr4oaeer37znyi1sjnemjh0;Pass;;;;;;;;;;;45,7;14,5;6,14;78,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;45,7;78,2;;;;;;;;0;21;20;Houston Dynamo II;1280;;1,0
2680372439;224;1;1;21;21;99l7fsj6ykgbyqcb9zqqu9dgq;1;45,7;78,2;2024-04-29T00:55:23.192Z;2024-04-29T00:55:25Z;[{'id': 4991688057, 'qualifierId': 213, 'value': '2.52'}, {'id': 4991688053, 'qualifierId': 141, 'value': '84.9'}, {'id': 4991688055, 'qualifierId': 212, 'value': '7.9'}, {'id': 4991688049, 'qualifierId': 56, 'value': 'Back'}, {'id': 4991688051, 'qualifierId': 140, 'value': '39.6'}];6ggqe5gi2w2jjclmbjev6dd78;Pedrinho;;;citr4oaeer37znyi1sjnemjh0;Pass;;;;;;;;;;;39,6;7,9;2,52;84,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;39,6;84,9;;;;;;;;0;21;21;Houston Dynamo II;1281;;1,0
2680372447;225;1;1;21;24;99l7fsj6ykgbyqcb9zqqu9dgq;1;54,1;89,4;2024-04-29T00:55:25.640Z;2024-04-29T00:55:27Z;[{'id': 4991688087, 'qualifierId': 213, 'value': '5.61'}, {'id': 4991688083, 'qualifierId': 141, 'value': '80.0'}, {'id': 4991688085, 'qualifierId': 212, 'value': '10.2'}, {'id': 4991688079, 'qualifierId': 56, 'value': 'Left'}, {'id': 4991688081, 'qualifierId': 140, 'value': '61.7'}];e7vsajjh4e7t51ciycjg0skd0;T. Humphrey;;;citr4oaeer37znyi1sjnemjh0;Pass;;;;;;;;;;;61,7;10,2;5,61;80,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;61,7;80,0;;;;;;;;0;21;24;Houston Dynamo II;1284;;1,0
2680372469;226;1;1;21;25;99l7fsj6ykgbyqcb9zqqu9dgq;1;61,5;80,0;2024-04-29T00:55:27.048Z;2024-04-29T00:55:30Z;[{'id': 4991688201, 'qualifierId': 213, 'value': '0.77'}, {'id': 4991688195, 'qualifierId': 140, 'value': '68.4'}, {'id': 4991688193, 'qualifierId': 56, 'value': 'Left'}, {'id': 4991688199, 'qualifierId': 212, 'value': '10.1'}, {'id': 4991688197, 'qualifierId': 141, 'value': '90.3'}];6ggqe5gi2w2jjclmbjev6dd78;Pedrinho;;;citr4oaeer37znyi1sjnemjh0;Pass;;;;;;;;;;;68,4;10,1;0,77;90,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;68,4;90,3;;;;;;;;0;21;25;Houston Dynamo II;1285;;1,0
2680372483;227;1;1;21;28;99l7fsj6ykgbyqcb9zqqu9dgq;1;72,7;94,6;2024-04-29T00:55:30.452Z;2024-05-03T09:41:11Z;[{'id': 4991688271, 'qualifierId': 56, 'value': 'Left'}, {'id': 4991688275, 'qualifierId': 141, 'value': '81.0'}, {'id': 4991688273, 'qualifierId': 140, 'value': '66.7'}, {'id': 4991688281, 'qualifierId': 213, 'value': '4.11'}, {'id': 4991688277, 'qualifierId': 212, 'value': '11.2'}];e7vsajjh4e7t51ciycjg0skd0;T. Humphrey;;;citr4oaeer37znyi1sjnemjh0;Pass;;;;;;;;;;;66,7;11,2;4,11;81,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;66,7;81,0;;;;;;;;0;21;28;Houston Dynamo II;1288;;1,0
2680372511;228;1;1;21;31;99l7fsj6ykgbyqcb9zqqu9dgq;1;65,0;73,1;2024-04-29T00:55:33.032Z;2024-04-29T00:55:37Z;[{'id': 4991688409, 'qualifierId': 141, 'value': '34.4'}, {'id': 4991688413, 'qualifierId': 213, 'value': '4.33'}, {'id': 4991688405, 'qualifierId': 56, 'value': 'Center'}, {'id': 4991688407, 'qualifierId': 140, 'value': '55.0'}, {'id': 4991688411, 'qualifierId': 212, 'value': '28.3'}];32c9e26wcnr5kmab8ep4zph5g;D. García;;;citr4oaeer37znyi1sjnemjh0;Pass;;;;;;;;;;;55,0;28,3;4,33;34,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;55,0;34,4;;;;;;;;0;21;31;Houston Dynamo II;1291;;1,0
2680372523;229;1;1;21;36;99l7fsj6ykgbyqcb9zqqu9dgq;1;55,7;26,6;2024-04-29T00:55:37.800Z;2024-04-29T00:55:40Z;[{'id': 4991688503, 'qualifierId': 213, 'value': '5.84'}, {'id': 4991688495, 'qualifierId': 56, 'value': 'Right'}, {'id': 4991688497, 'qualifierId': 140, 'value': '80.3'}, {'id': 4991688501, 'qualifierId': 212, 'value': '28.6'}, {'id': 4991688499, 'qualifierId': 141, 'value': '8.5'}];74rnjizxzn5a0oag6sue0ja7e;C. Sainté;;;citr4oaeer37znyi1sjnemjh0;Pass;;;;;;;;;;;80,3;28,6;5,84;8,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;80,3;8,5;;;;;;;;0;21;36;Houston Dynamo II;1296;;1,0
2680372531;230;3;1;21;38;99l7fsj6ykgbyqcb9zqqu9dgq;0;75,5;9,0;2024-04-29T00:55:40.440Z;2024-05-03T09:41:26Z;[{'id': 4991688531, 'qualifierId': 286}, {'id': 4991688529, 'qualifierId': 56, 'value': 'Right'}, {'id': 4991688583, 'qualifierId': 233, 'value': '203'}, {'id': 4998434487, 'qualifierId': 465}];rtca480n5ehey5ffvt8nudck;H. Endeley;;;citr4oaeer37znyi1sjnemjh0;Take On;;;;;;;;;;;;;;;;;;1,0;203,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;;0;21;38;Houston Dynamo II;1298;;1,0
2680372537;203;7;1;21;38;7pmw399vh2v44cjle4fkklp1w;1;24,5;91,0;2024-04-29T00:55:40.441Z;2024-05-03T09:41:30Z;[{'id': 4998434515, 'qualifierId': 384}, {'id': 4991688567, 'qualifierId': 285}, {'id': 4991688575, 'qualifierId': 233, 'value': '230'}, {'id': 4991688563, 'qualifierId': 56, 'value': 'Back'}];3c1xz4vpfoum0jbq6bmtdrtux;I. Achara;;;citr4oaeer37znyi1sjnemjh0;Tackle;;;;;;;;;;;;;;;;;;;230,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;;0;21;38;North Texas;1298;ML;1,0
2680372539;204;49;1;21;40;7pmw399vh2v44cjle4fkklp1w;1;27,3;73,5;2024-04-29T00:55:42.398Z;2024-05-03T09:41:33Z;[];77kab5634937x4txa891wg2s4;B. Raines;;;citr4oaeer37znyi1sjnemjh0;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;;0;21;40;North Texas;1300;MC;1,0
2680372543;205;3;1;21;41;7pmw399vh2v44cjle4fkklp1w;0;28,4;71,0;2024-04-29T00:55:43.278Z;2024-05-03T09:41:42Z;[{'id': 4991688593, 'qualifierId': 285}, {'id': 4998434733, 'qualifierId': 464}, {'id': 4991688591, 'qualifierId': 56, 'value': 'Back'}, {'id': 4991688609, 'qualifierId': 233, 'value': '231'}];77kab5634937x4txa891wg2s4;B. Raines;;;citr4oaeer37znyi1sjnemjh0;Take On;;;;;;;;;;;;;;;;;;;231,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;;0;21;41;North Texas;1301;MC;1,0
2680372547;231;7;1;21;41;99l7fsj6ykgbyqcb9zqqu9dgq;0;71,6;29,0;2024-04-29T00:55:43.279Z;2024-05-03T09:41:49Z;[{'id': 4991688601, 'qualifierId': 56, 'value': 'Center'}, {'id': 4991688603, 'qualifierId': 286}, {'id': 4991688605, 'qualifierId': 233, 'value': '205'}, {'id': 4998434841, 'qualifierId': 385}];14sld3djevxpcce9co1aqxn9w;N. Norris;;;citr4oaeer37znyi1sjnemjh0;Tackle;;;;;;;;;;;;;;;;;;1,0;205,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;;0;21;41;Houston Dynamo II;1301;;1,0
2680372565;206;4;1;21;49;7pmw399vh2v44cjle4fkklp1w;1;26,8;70,2;2024-04-29T00:55:50.526Z;2024-04-29T00:55:52Z;[{'id': 4991688713, 'qualifierId': 265}, {'id': 4991688715, 'qualifierId': 285}, {'id': 4991688709, 'qualifierId': 56, 'value': 'Back'}, {'id': 4991688737, 'qualifierId': 233, 'value': '232'}, {'id': 4991688707, 'qualifierId': 13}, {'id': 4991688711, 'qualifierId': 152}];2wj1w4opn7f0jyz1ps6ebvc6i;K. Sargeant;;;citr4oaeer37znyi1sjnemjh0;Foul;;;;;;;;;;;;;;;;;;;232,0;;1,0;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;;0;21;49;North Texas;1309;DC;1,0
2680372567;232;4;1;21;49;99l7fsj6ykgbyqcb9zqqu9dgq;0;73,2;29,8;2024-04-29T00:55:50.527Z;2024-04-29T00:55:52Z;[{'id': 4991688741, 'qualifierId': 233, 'value': '206'}, {'id': 4991688731, 'qualifierId': 265}, {'id': 4991688729, 'qualifierId': 152}, {'id': 4991688725, 'qualifierId': 13}, {'id': 4991688727, 'qualifierId': 56, 'value': 'Center'}, {'id': 4991688733, 'qualifierId': 286}];rtca480n5ehey5ffvt8nudck;H. Endeley;;;citr4oaeer37znyi1sjnemjh0;Foul;;;;;;;;;;;;;;;;;;1,0;206,0;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;;0;21;49;Houston Dynamo II;1309;;1,0
2680372597;207;1;1;22;1;7pmw399vh2v44cjle4fkklp1w;1;30,0;66,9;2024-04-29T00:56:03.406Z;2024-04-29T00:56:04Z;[{'id': 4991688907, 'qualifierId': 141, 'value': '59.0'}, {'id': 4991688911, 'qualifierId': 213, 'value': '3.46'}, {'id': 4991688905, 'qualifierId': 140, 'value': '14.4'}, {'id': 4991688903, 'qualifierId': 56, 'value': 'Back'}, {'id': 4991688899, 'qualifierId': 5}, {'id': 4991688909, 'qualifierId': 212, 'value': '17.2'}, {'id': 4991688901, 'qualifierId': 152}];77kab5634937x4txa891wg2s4;B. Raines;;;citr4oaeer37znyi1sjnemjh0;Pass;;;;;;;;;;;14,4;17,2;3,46;59,0;;;;;;;;;;;;;;;;;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;14,4;59,0;;;;;;;;0;22;1;North Texas;1321;MC;1,0
2680372609;208;1;1;22;2;7pmw399vh2v44cjle4fkklp1w;1;14,3;58,8;2024-04-29T00:56:04.447Z;2024-04-29T00:56:10Z;[{'id': 4991688985, 'qualifierId': 140, 'value': '22.8'}, {'id': 4991688987, 'qualifierId': 141, 'value': '38.2'}, {'id': 4991688981, 'qualifierId': 56, 'value': 'Back'}, {'id': 4991688993, 'qualifierId': 213, 'value': '5.28'}, {'id': 4991688989, 'qualifierId': 212, 'value': '16.6'}];e81zc97bmfjgwo978gplrx46i;X. Valdez;;;citr4oaeer37znyi1sjnemjh0;Pass;;;;;;;;;;;22,8;16,6;5,28;38,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;22,8;38,2;;;;;;;;0;22;2;North Texas;1322;GK;1,0
2680372619;209;1;1;22;8;7pmw399vh2v44cjle4fkklp1w;1;29,8;30,0;2024-04-29T00:56:10.303Z;2024-04-29T00:56:16Z;[{'id': 4991689061, 'qualifierId': 140, 'value': '13.0'}, {'id': 4991689063, 'qualifierId': 141, 'value': '46.4'}, {'id': 4991689065, 'qualifierId': 212, 'value': '20.9'}, {'id': 4991689059, 'qualifierId': 56, 'value': 'Back'}, {'id': 4991689067, 'qualifierId': 213, 'value': '2.58'}];2jzuij8p7eoy42aqem688ltuy;F. Awodesu;;;citr4oaeer37znyi1sjnemjh0;Pass;;;;;;;;;;;13,0;20,9;2,58;46,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;13,0;46,4;;;;;;;;0;22;8;North Texas;1328;DL;1,0
2680372635;210;1;1;22;15;7pmw399vh2v44cjle4fkklp1w;0;19,5;49,6;2024-04-29T00:56:16.510Z;2024-04-29T00:56:44Z;[{'id': 4991689157, 'qualifierId': 141, 'value': '2.9'}, {'id': 4991689159, 'qualifierId': 212, 'value': '55.3'}, {'id': 4991689161, 'qualifierId': 213, 'value': '5.67'}, {'id': 4991689153, 'qualifierId': 56, 'value': 'Right'}, {'id': 4991689155, 'qualifierId': 140, 'value': '62.6'}, {'id': 4991689163, 'qualifierId': 1}, {'id': 4991689151, 'qualifierId': 157}];e81zc97bmfjgwo978gplrx46i;X. Valdez;;;citr4oaeer37znyi1sjnemjh0;Pass;;;;;;;;;;;62,6;55,3;5,67;2,9;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;62,6;2,9;;;;;;;;0;22;15;North Texas;1335;GK;1,0
2680372651;234;44;1;22;18;99l7fsj6ykgbyqcb9zqqu9dgq;1;38,4;95,0;2024-04-29T00:56:20.237Z;2024-04-29T00:56:28Z;[{'id': 4991689229, 'qualifierId': 233, 'value': '211'}, {'id': 4991689221, 'qualifierId': 56, 'value': 'Back'}, {'id': 4991689223, 'qualifierId': 285}];e7vsajjh4e7t51ciycjg0skd0;T. Humphrey;;;citr4oaeer37znyi1sjnemjh0;Aerial;;;;;;;;;;;;;;;;;;;211,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;;0;22;18;Houston Dynamo II;1338;;1,0
2680372639;211;44;1;22;18;7pmw399vh2v44cjle4fkklp1w;0;61,6;5,0;2024-04-29T00:56:20.238Z;2024-04-29T00:56:29Z;[{'id': 4991689173, 'qualifierId': 286}, {'id': 4991689171, 'qualifierId': 56, 'value': 'Right'}, {'id': 4991689233, 'qualifierId': 233, 'value': '234'}];9qyg5hre038m06bzzupzgmsk4;E. Arzú;;;citr4oaeer37znyi1sjnemjh0;Aerial;;;;;;;;;;;;;;;;;;1,0;234,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;;0;22;18;North Texas;1338;MR;1,0
2680372625;233;8;1;22;19;99l7fsj6ykgbyqcb9zqqu9dgq;1;39,4;93,0;2024-04-29T00:56:21.003Z;2024-05-03T09:42:31Z;[{'id': 4991689135, 'qualifierId': 15}, {'id': 4991689115, 'qualifierId': 56, 'value': 'Back'}, {'id': 4998435641, 'qualifierId': 385}];e7vsajjh4e7t51ciycjg0skd0;T. Humphrey;;;citr4oaeer37znyi1sjnemjh0;Interception;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;;0;22;19;Houston Dynamo II;1339;;1,0
2680372643;212;61;1;22;20;7pmw399vh2v44cjle4fkklp1w;1;62,6;2,9;2024-04-29T00:56:21.792Z;2024-04-29T00:56:34Z;[{'id': 4991689187, 'qualifierId': 56, 'value': 'Right'}];9qyg5hre038m06bzzupzgmsk4;E. Arzú;;;citr4oaeer37znyi1sjnemjh0;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;;0;22;20;North Texas;1340;MR;1,0
2680372647;213;5;1;22;21;7pmw399vh2v44cjle4fkklp1w;0;61,3;-1,0;2024-04-29T00:56:22.908Z;2024-05-03T09:42:37Z;[{'id': 4991689209, 'qualifierId': 56, 'value': 'Right'}, {'id': 4991689211, 'qualifierId': 347}, {'id': 4991689403, 'qualifierId': 233, 'value': '235'}];9qyg5hre038m06bzzupzgmsk4;E. Arzú;;;citr4oaeer37znyi1sjnemjh0;Out;;;;;;;;;;;;;;;;;;;235,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;;0;22;21;North Texas;1341;MR;1,0
2680372679;235;5;1;22;21;99l7fsj6ykgbyqcb9zqqu9dgq;1;38,7;101,0;2024-04-29T00:56:22.908Z;2024-05-03T09:42:40Z;[{'id': 4991689387, 'qualifierId': 233, 'value': '213'}, {'id': 4991689383, 'qualifierId': 347}, {'id': 4991689381, 'qualifierId': 56, 'value': 'Back'}];e7vsajjh4e7t51ciycjg0skd0;T. Humphrey;;;citr4oaeer37znyi1sjnemjh0;Out;;;;;;;;;;;;;;;;;;;213,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;;0;22;21;Houston Dynamo II;1341;;1,0
2680372697;236;1;1;22;48;99l7fsj6ykgbyqcb9zqqu9dgq;1;33,0;100,0;2024-04-29T00:56:49.466Z;2024-05-03T09:42:51Z;[{'id': 4991689537, 'qualifierId': 141, 'value': '93.9'}, {'id': 4991689535, 'qualifierId': 140, 'value': '30.2'}, {'id': 4991689533, 'qualifierId': 56, 'value': 'Back'}, {'id': 4991689541, 'qualifierId': 213, 'value': '4.15'}, {'id': 4991689539, 'qualifierId': 212, 'value': '5.5'}, {'id': 4991689531, 'qualifierId': 107}];939wjlo1zcnhfu6jy2px0zmui;I. Parker;;;citr4oaeer37znyi1sjnemjh0;Pass;;;;;;;;;;;30,2;5,5;4,15;93,9;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;30,2;93,9;;;;;;;;0;22;48;Houston Dynamo II;1368;;1,0
