teamId;teamName;shortName;officialName;code;field;country;matchId;scores.halftime;scores.fulltime
99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;North Texas;North Texas SC;NTX;home;USA;eam8fvksb4dxnr3419yzo6uxg;1;2
dqx48fglv1l96cyrmjdod0xec;St. Louis City II;St. Louis II;St Louis CITY2;STL;away;USA;eam8fvksb4dxnr3419yzo6uxg;1;1
