id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamPlayerFormation;value_JerseyNumber;value_TeamKit;value_Involved;value_PlayerPosition;value_Resume;value_TeamFormation;value_Captain;value_DirectionOfPlay;value_KickOff;value_PassEndY;value_Angle;value_Zone;value_PassEndX;value_Length;value_Offensive;value_OppositeRelatedEventId;value_TouchTypeClearance;value_Defensive;value_NextEventThrowIn;value_ThrowIn;value_HeadPass;value_FlickOn;value_IntendedTackleTarget;value_TakeOnOvertake;value_Chipped;value_OtherObstacle;value_OtherReason;value_RefereeDelay;value_RelatedEventId;value_BallHitsReferee;value_LongBall;value_DeletedEventType;value_Direct;value_Foul;value_AttemptedTackle;value_Cross;value_Assist;value_IntentionalAssist;value_FreeKickTaken;value_RightFooted;value_InSwinger;value_GoalmouthZ;value_FirstTouch;value_GoalmouthY;value_SetPiece;value_CloseLeftAndHigh;value_Head;value_GkY;value_GkX;value_BoxCentre;value_Assisted;value_NextEventGoalKick;value_Low;value_GoalKick;value_SwitchOfPlay;value_LowGkIntervention;value_OverArm;value_KeeperThrow;value_TouchTypeControl;value_LayOff;value_BlockedPass;value_TouchTypePass;value_LeftFooted;value_Defensive1V1;value_TakeOnSpace;value_OutOfBoxCentre;value_FreeKick;value_LowRight;value_BlockedY;value_NotAssisted;value_BlockedX;value_Diving;value_Hands;value_ParriedSafe;value_LowCentre;value_Blocked;value_ByWall;value_DefBlock;value_OutSwinger;value_BlockedClearance;value_RegularPlay;value_GkXTimeOfGoal;value_BoxLeft;value_LowLeft;value_KeeperTouched;value_GkYTimeOfGoal;value_Deflection;value_GoalShotGameClock;value_Volley;value_GoalShotTimestamp;value_PlayersCaughtOffside;value_Indirect;value_OutOfPlay;value_Launch;value_ShirtPull/Holding;value_HighGkIntervention;value_Left;value_CornerTaken;value_IndividualPlay;value_Stooping;value_Collected;value_NotVisible;value_HighRight;value_BoxRight;value_MediumGkIntervention;value_Standing;value_Shove/Push;value_YellowCard;value_RecklessOffence;value_HighLeft;value_SwerveRight;value_35Left;value_Caught;value_Right;value_DrinksBreak;value_GoalDisallowed;value_Minutes;value_BigChance;value_NotPastGoalLine;value_MisHit;value_SmallBoxLeft;value_PullBack;value_TacticalFoul;value_EndType;value_Tactical;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_CaptainChange;value_LeadingToGoal;value_RelatedError1Id;value_FollowsADribble;value_Overrun;value_SmallBoxCentre;value_FromCorner;value_ThroughBall;value_Unchallenged;value_SixYardBlocked;value_HighCentre;value_SmallBoxRight;value_High;value_BoxDeepRight;value_InjuredPlayerId;value_Injury;value_GkHoof;value_TimeWasting;value_HitWoodwork;value_OutOfBoxDeepRight;value_HitLeftPost;value_SwerveLeft;value_CloseRight;value_HighClaim;value_GkKickFromHands;value_Feet;value_Sliding;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2685177231;1;34;16;0;0;c7c4wwva2u1vb3rr7rwava044;1;0,0;0,0;2024-05-10T20:01:17.481Z;2024-05-10T22:06:35Z;[{'id': 5017843727, 'qualifierId': 131, 'value': '1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0'}, {'id': 5017843723, 'qualifierId': 59, 'value': '99, 2, 17, 14, 12, 4, 23, 8, 9, 11, 10, 1, 13, 22, 24, 62, 70, 85, 90, 93'}, {'id': 5018128421, 'qualifierId': 197, 'value': '15001'}, {'id': 5017843719, 'qualifierId': 30, 'value': 'as5066ocmlp4tub6d3tnabi1g, 4kng7wg83mastngy9hw7j6v6y, infc7r3a8oktbajwp4pff7dg, cngjy2fgv7bd3262mp7onczkk, 3x8f4j8q49d8hft60a6k8l5as, c1fvknrf94i05q738d5r7vmdw, 7ve3vmg19c3g91j7zs32oecd0, cjjvy22j5q0piz5omn2tf18us, cliiemf1ih37qhh1wi1olk9ka, 55y26r9mz105vrqmnq739l62, bn5ic0uuxaupf6hs2tgqqq0b8, 19igj31auu88fhwdpfz8c1coa, 9hxomhr5g6zy05ei4z4lhrklw, 9z7fz0c95ib7oniguzwbihs0k, cr0qx5v3zpktzejoh6f6kyzv8, 40za2m92ngp5og8pxyrkxl3is, 1874nj27f507jqja4e8zla1as, 9owtf360wi6ky1cr4qwnnfk0k, 8l4bqb8gtyzqpx3pti200phqs, 8qdq9aaienjzfbfn61f77ov10'}, {'id': 5017843721, 'qualifierId': 44, 'value': '1, 3, 3, 2, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5'}, {'id': 5017843729, 'qualifierId': 227, 'value': '0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0'}, {'id': 5017843725, 'qualifierId': 130, 'value': '17'}, {'id': 5018168667, 'qualifierId': 194, 'value': 'bn5ic0uuxaupf6hs2tgqqq0b8'}];;;;;cqeb70hcxy7kbuo8twbr765uc;Team set up;;;15001,0;;;;17,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;;;;;;;;;0;0;0;0;Chattanooga;0;;
2685179269;1;34;16;0;0;cwnjxlibb02fuh0vwgvac6h45;1;0,0;0,0;2024-05-10T20:02:42.926Z;2024-05-10T22:08:19Z;[{'id': 5017854775, 'qualifierId': 227, 'value': '0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0'}, {'id': 5017854767, 'qualifierId': 44, 'value': '1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5'}, {'id': 5018128463, 'qualifierId': 197, 'value': '23331'}, {'id': 5018169691, 'qualifierId': 194, 'value': 'at2xv960peboe9spoag2kn21g'}, {'id': 5017854769, 'qualifierId': 59, 'value': '15, 22, 3, 8, 5, 20, 11, 25, 9, 33, 58, 7, 10, 12, 14, 19, 23, 32, 71'}, {'id': 5017854771, 'qualifierId': 130, 'value': '8'}, {'id': 5017854773, 'qualifierId': 131, 'value': '1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0'}, {'id': 5017854765, 'qualifierId': 30, 'value': '7jaa504py8qcx30a2p1vgn8d0, 1h5rgsol19v1pcl5ksstrv9t6, 2d3dwhrtafkd1b8q1nzerqew9, 4cwccglaxz5sf71eptnj6kzfu, cpbyoj822ivx6qrqbkun1zr3d, 7e8xkqlux0myjc5cwtb7rega1, 4hdai9za2ls03tjpcw0ahu5wq, b4te1cxogvhtglhug3sdgkmei, a3eln6gas8765a3pn6ecqjvxm, at2xv960peboe9spoag2kn21g, adfocor2tbcmxo03ednm8vywa, 9pnleeb8crwe625807assjkk, 5m8hxfvza21t4wfe6v0a18etw, 9gk1m714ni2m8n26uybsgadey, 87nhafgkozygrd5f06ore0xzo, 246vnjq690m4ju1wkfrezlql1, exunlng0cgo9bpqh4x6jpxyax, ew3qxbn1ev1qv7wi0iwoc642c, 82uh6ad46fvub9b0vfapw2vze'}];;;;;cqeb70hcxy7kbuo8twbr765uc;Team set up;;;23331,0;;;;8,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;0;0;0;0;Inter Miami II;0;;
2685227575;2;32;1;0;0;c7c4wwva2u1vb3rr7rwava044;1;0,0;0,0;2024-05-10T21:04:05.035Z;2024-05-11T10:01:36Z;[{'id': 5018128697, 'qualifierId': 127, 'value': 'Left to Right'}];;;;;cqeb70hcxy7kbuo8twbr765uc;Start;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;;;;;;;;;0;0;0;0;Chattanooga;0;;
2685227567;2;32;1;0;0;cwnjxlibb02fuh0vwgvac6h45;1;0,0;0,0;2024-05-10T21:04:05.035Z;2024-05-10T21:04:05Z;[{'id': 5018128655, 'qualifierId': 127, 'value': 'Right to Left'}];;;;;cqeb70hcxy7kbuo8twbr765uc;Start;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;0;0;0;0;Inter Miami II;0;;
2685227577;3;1;1;0;0;cwnjxlibb02fuh0vwgvac6h45;1;50,1;50,1;2024-05-10T21:04:05.036Z;2024-05-13T20:15:20Z;[{'id': 5018128711, 'qualifierId': 279, 'value': 'S'}, {'id': 5018128705, 'qualifierId': 141, 'value': '39.9'}, {'id': 5018128709, 'qualifierId': 213, 'value': '3.42'}, {'id': 5018128701, 'qualifierId': 56, 'value': 'Back'}, {'id': 5018128703, 'qualifierId': 140, 'value': '26.6'}, {'id': 5018128707, 'qualifierId': 212, 'value': '25.6'}];b4te1cxogvhtglhug3sdgkmei;J. Arthur;;;cqeb70hcxy7kbuo8twbr765uc;Pass;;;;;;;;;;;39,9;3,42;;26,6;25,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;26,6;39,9;;;;;;;0;0;0;0;Inter Miami II;0;MC;1,0
2685227587;4;1;1;0;3;cwnjxlibb02fuh0vwgvac6h45;1;30,1;38,9;2024-05-10T21:04:08.863Z;2024-05-13T20:15:36Z;[{'id': 5018128775, 'qualifierId': 212, 'value': '31.3'}, {'id': 5018128769, 'qualifierId': 56, 'value': 'Right'}, {'id': 5018128771, 'qualifierId': 140, 'value': '51.4'}, {'id': 5018128777, 'qualifierId': 213, 'value': '5.51'}, {'id': 5018128773, 'qualifierId': 141, 'value': '6.6'}];cpbyoj822ivx6qrqbkun1zr3d;A. Prepeliţă;;;cqeb70hcxy7kbuo8twbr765uc;Pass;;;;;;;;;;;6,6;5,51;;51,4;31,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;51,4;6,6;;;;;;;0;0;0;3;Inter Miami II;3;DL;1,0
2685227607;5;1;1;0;8;cwnjxlibb02fuh0vwgvac6h45;1;53,1;9,6;2024-05-10T21:04:13.191Z;2024-05-10T21:04:17Z;[{'id': 5018128881, 'qualifierId': 56, 'value': 'Right'}, {'id': 5018128887, 'qualifierId': 212, 'value': '5.9'}, {'id': 5018128883, 'qualifierId': 140, 'value': '58.2'}, {'id': 5018128885, 'qualifierId': 141, 'value': '6.0'}, {'id': 5018128889, 'qualifierId': 213, 'value': '5.85'}];1h5rgsol19v1pcl5ksstrv9t6;M. Garvanian;;;cqeb70hcxy7kbuo8twbr765uc;Pass;;;;;;;;;;;6,0;5,85;;58,2;5,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;58,2;6,0;;;;;;;0;0;0;8;Inter Miami II;8;DR;1,0
2685227609;6;50;1;0;12;cwnjxlibb02fuh0vwgvac6h45;1;65,8;5,5;2024-05-10T21:04:17.455Z;2024-05-10T21:59:13Z;[{'id': 5018128895, 'qualifierId': 286}, {'id': 5018128893, 'qualifierId': 56, 'value': 'Right'}, {'id': 5018128921, 'qualifierId': 233, 'value': '3'}];at2xv960peboe9spoag2kn21g;A. McGrath;;;cqeb70hcxy7kbuo8twbr765uc;Dispossessed;;;;;;;;;;;;;;;;1,0;3,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;0;0;0;12;Inter Miami II;12;AMC;1,0
2685227613;3;7;1;0;12;c7c4wwva2u1vb3rr7rwava044;0;34,2;94,5;2024-05-10T21:04:17.456Z;2024-05-13T20:15:50Z;[{'id': 5028774561, 'qualifierId': 385}, {'id': 5018128909, 'qualifierId': 56, 'value': 'Back'}, {'id': 5018128913, 'qualifierId': 233, 'value': '6'}, {'id': 5018128911, 'qualifierId': 285}];cliiemf1ih37qhh1wi1olk9ka;R. Carmichael;;;cqeb70hcxy7kbuo8twbr765uc;Tackle;;;;;;;;;;;;;;;;;6,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;;;;;;;;;0;0;0;12;Chattanooga;12;AMC;1,0
2685227615;7;61;1;0;13;cwnjxlibb02fuh0vwgvac6h45;1;66,5;5,1;2024-05-10T21:04:18.832Z;2024-05-10T21:59:23Z;[{'id': 5018128917, 'qualifierId': 56, 'value': 'Right'}];at2xv960peboe9spoag2kn21g;A. McGrath;;;cqeb70hcxy7kbuo8twbr765uc;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;0;0;0;13;Inter Miami II;13;AMC;1,0
2685227637;4;5;1;0;14;c7c4wwva2u1vb3rr7rwava044;1;26,8;101,0;2024-05-10T21:04:19.425Z;2024-05-10T21:04:24Z;[{'id': 5018129029, 'qualifierId': 347}, {'id': 5018129027, 'qualifierId': 56, 'value': 'Back'}, {'id': 5018129037, 'qualifierId': 233, 'value': '8'}];cliiemf1ih37qhh1wi1olk9ka;R. Carmichael;;;cqeb70hcxy7kbuo8twbr765uc;Out;;;;;;;;;;;;;;;;;8,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;;;;;;;;;0;0;0;14;Chattanooga;14;AMC;1,0
2685227617;8;5;1;0;14;cwnjxlibb02fuh0vwgvac6h45;0;73,2;-1,0;2024-05-10T21:04:19.425Z;2024-05-10T22:43:55Z;[{'id': 5018128927, 'qualifierId': 347}, {'id': 5018128925, 'qualifierId': 56, 'value': 'Right'}, {'id': 5018129045, 'qualifierId': 233, 'value': '4'}];4hdai9za2ls03tjpcw0ahu5wq;T. Gray;;;cqeb70hcxy7kbuo8twbr765uc;Out;;;;;;;;;;;;;;;;;4,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;0;0;0;14;Inter Miami II;14;AMR;1,0
2685227653;5;1;1;0;21;c7c4wwva2u1vb3rr7rwava044;0;25,0;100,0;2024-05-10T21:04:26.577Z;2024-05-10T21:25:02Z;[{'id': 5018129133, 'qualifierId': 56, 'value': 'Back'}, {'id': 5018129141, 'qualifierId': 213, 'value': '5.67'}, {'id': 5018129137, 'qualifierId': 141, 'value': '90.8'}, {'id': 5018129131, 'qualifierId': 107}, {'id': 5018129139, 'qualifierId': 212, 'value': '12.1'}, {'id': 5018129135, 'qualifierId': 140, 'value': '34.4'}];infc7r3a8oktbajwp4pff7dg;C. Abadia-Reda;;;cqeb70hcxy7kbuo8twbr765uc;Pass;;;;;;;;;;;90,8;5,67;;34,4;12,1;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;34,4;90,8;;;;;;;0;0;0;21;Chattanooga;21;DML;1,0
2685227661;9;1;1;0;23;cwnjxlibb02fuh0vwgvac6h45;1;56,7;13,3;2024-05-10T21:04:28.613Z;2024-05-10T21:04:30Z;[{'id': 5018129181, 'qualifierId': 141, 'value': '10.8'}, {'id': 5018129173, 'qualifierId': 3}, {'id': 5018129177, 'qualifierId': 140, 'value': '64.1'}, {'id': 5018129191, 'qualifierId': 213, 'value': '6.07'}, {'id': 5018129185, 'qualifierId': 212, 'value': '8.0'}, {'id': 5018129175, 'qualifierId': 56, 'value': 'Right'}];b4te1cxogvhtglhug3sdgkmei;J. Arthur;;;cqeb70hcxy7kbuo8twbr765uc;Pass;;;;;;;;;;;10,8;6,07;;64,1;8,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;64,1;10,8;;;;;;;0;0;0;23;Inter Miami II;23;MC;1,0
2685227673;10;1;1;0;25;cwnjxlibb02fuh0vwgvac6h45;1;64,1;10,8;2024-05-10T21:04:30.207Z;2024-05-10T21:59:53Z;[{'id': 5018129243, 'qualifierId': 56, 'value': 'Right'}, {'id': 5018129247, 'qualifierId': 141, 'value': '13.9'}, {'id': 5018129241, 'qualifierId': 3}, {'id': 5018164667, 'qualifierId': 168}, {'id': 5018129249, 'qualifierId': 212, 'value': '4.7'}, {'id': 5018129251, 'qualifierId': 213, 'value': '0.47'}, {'id': 5018129245, 'qualifierId': 140, 'value': '68.1'}];at2xv960peboe9spoag2kn21g;A. McGrath;;;cqeb70hcxy7kbuo8twbr765uc;Pass;;;;;;;;;;;13,9;0,47;;68,1;4,7;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;68,1;13,9;;;;;;;0;0;0;25;Inter Miami II;25;AMC;1,0
2685227675;11;61;1;0;26;cwnjxlibb02fuh0vwgvac6h45;0;71,8;12,9;2024-05-10T21:04:31.387Z;2024-05-10T21:59:54Z;[{'id': 5018129255, 'qualifierId': 56, 'value': 'Right'}];a3eln6gas8765a3pn6ecqjvxm;M. Ouamri;;;cqeb70hcxy7kbuo8twbr765uc;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;0;0;0;26;Inter Miami II;26;FW;1,0
2685227671;6;50;1;0;27;c7c4wwva2u1vb3rr7rwava044;1;29,1;85,4;2024-05-10T21:04:32.336Z;2024-05-10T21:25:13Z;[{'id': 5018129237, 'qualifierId': 56, 'value': 'Back'}, {'id': 5018129239, 'qualifierId': 285}, {'id': 5018129353, 'qualifierId': 233, 'value': '12'}];cjjvy22j5q0piz5omn2tf18us;Pep Casas;;;cqeb70hcxy7kbuo8twbr765uc;Dispossessed;;;;;;;;;;;;;;;;;12,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;;;;;;;;;0;0;0;27;Chattanooga;27;DMC;1,0
2685227681;12;7;1;0;27;cwnjxlibb02fuh0vwgvac6h45;0;70,9;14,6;2024-05-10T21:04:32.337Z;2024-05-13T20:16:38Z;[{'id': 5018129273, 'qualifierId': 56, 'value': 'Right'}, {'id': 5018129337, 'qualifierId': 233, 'value': '6'}, {'id': 5018129275, 'qualifierId': 286}, {'id': 5028776207, 'qualifierId': 385}];a3eln6gas8765a3pn6ecqjvxm;M. Ouamri;;;cqeb70hcxy7kbuo8twbr765uc;Tackle;;;;;;;;;;;;;;;;1,0;6,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;0;0;0;27;Inter Miami II;27;FW;1,0
2685227695;13;83;1;0;28;cwnjxlibb02fuh0vwgvac6h45;0;64,6;6,0;2024-05-10T21:04:33.606Z;2024-05-10T22:04:33Z;[{'id': 5018167437, 'qualifierId': 399, 'value': 'cliiemf1ih37qhh1wi1olk9ka'}];b4te1cxogvhtglhug3sdgkmei;J. Arthur;;;cqeb70hcxy7kbuo8twbr765uc;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;0;0;0;28;Inter Miami II;28;MC;1,0
2685227677;7;61;1;0;29;c7c4wwva2u1vb3rr7rwava044;0;30,9;94,2;2024-05-10T21:04:34.432Z;2024-05-10T21:04:34Z;[{'id': 5018129259, 'qualifierId': 56, 'value': 'Back'}];cliiemf1ih37qhh1wi1olk9ka;R. Carmichael;;;cqeb70hcxy7kbuo8twbr765uc;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;;;;;;;;;0;0;0;29;Chattanooga;29;AMC;1,0
2685227689;8;5;1;0;30;c7c4wwva2u1vb3rr7rwava044;0;33,0;101,0;2024-05-10T21:04:35.392Z;2024-05-10T21:04:40Z;[{'id': 5018129325, 'qualifierId': 347}, {'id': 5018129323, 'qualifierId': 56, 'value': 'Back'}, {'id': 5018129449, 'qualifierId': 233, 'value': '14'}];cliiemf1ih37qhh1wi1olk9ka;R. Carmichael;;;cqeb70hcxy7kbuo8twbr765uc;Out;;;;;;;;;;;;;;;;;14,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;;;;;;;;;0;0;0;30;Chattanooga;30;AMC;1,0
2685227709;14;5;1;0;30;cwnjxlibb02fuh0vwgvac6h45;1;67,0;-1,0;2024-05-10T21:04:35.392Z;2024-05-10T22:43:55Z;[{'id': 5018129443, 'qualifierId': 347}, {'id': 5018129441, 'qualifierId': 56, 'value': 'Right'}, {'id': 5018129445, 'qualifierId': 233, 'value': '8'}];4hdai9za2ls03tjpcw0ahu5wq;T. Gray;;;cqeb70hcxy7kbuo8twbr765uc;Out;;;;;;;;;;;;;;;;;8,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;0;0;0;30;Inter Miami II;30;AMR;1,0
2685227719;15;1;1;0;34;cwnjxlibb02fuh0vwgvac6h45;1;63,7;0,0;2024-05-10T21:04:39.512Z;2024-05-13T20:17:14Z;[{'id': 5018129497, 'qualifierId': 141, 'value': '6.4'}, {'id': 5018129493, 'qualifierId': 56, 'value': 'Back'}, {'id': 5018129499, 'qualifierId': 212, 'value': '16.1'}, {'id': 5018129495, 'qualifierId': 140, 'value': '49.3'}, {'id': 5018129501, 'qualifierId': 213, 'value': '2.79'}, {'id': 5018129491, 'qualifierId': 107}];1h5rgsol19v1pcl5ksstrv9t6;M. Garvanian;;;cqeb70hcxy7kbuo8twbr765uc;Pass;;;;;;;;;;;6,4;2,79;;49,3;16,1;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;49,3;6,4;;;;;;;0;0;0;34;Inter Miami II;34;DR;1,0
