id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;matchId;type_displayName;value_Involved;value_PlayerPosition;value_TeamKit;value_Resume;value_TeamPlayerFormation;value_JerseyNumber;value_TeamFormation;value_Captain;value_DirectionOfPlay;value_Angle;value_Length;value_KickOff;value_PassEndY;value_PassEndX;value_Zone;value_Launch;value_LongBall;value_OppositeRelatedEventId;value_Offensive;value_Defensive;value_HeadPass;value_FlickOn;value_Cross;value_OutOfPlay;value_Left;value_CornerTaken;value_Chipped;value_NextEventThrowIn;value_ThrowIn;value_NextEventGoalKick;value_DeletedEventType;value_InSwinger;value_Head;value_KeeperThrow;value_Foul;value_Direct;value_AttemptedTackle;value_FreeKickTaken;value_IntendedTackleTarget;value_BlockedPass;value_SwitchOfPlay;value_Assist;value_LowCentre;value_OutOfBoxCentre;value_RelatedEventId;value_BlockedY;value_RightFooted;value_IndividualPlay;value_GoalmouthY;value_Assisted;value_RegularPlay;value_BlockedX;value_GoalmouthZ;value_Standing;value_ParriedDanger;value_Hands;value_Overrun;value_IntentionalAssist;value_GkX;value_CloseHigh;value_BoxCentre;value_BigChance;value_GkY;value_GoalKick;value_Low;value_HighRight;value_ParriedSafe;value_Diving;value_Blocked;value_SetPiece;value_35Centre;value_FirstTouch;value_DefBlock;value_Shove/Push;value_Volley;value_Right;value_NotPastGoalLine;value_BlockedCross;value_PlayersCaughtOffside;value_Indirect;value_FromCorner;value_SmallBoxRight;value_CloseRight;value_InjuredPlayerId;value_Injury;value_Minutes;value_EndType;value_RecklessOffence;value_YellowCard;value_LeftFooted;value_Tactical;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_TacticalFoul;value_OutSwinger;value_NotAssisted;value_LowRight;value_HighLeft;value_BoxRight;value_GkHoof;value_CoachId;value_Dissent;value_SixYardBlocked;value_OverhitCross;value_GoesToPenalties;value_Saved;value_Penalty;value_HighCentre;value_Second(2Nd)OppositeRelatedEventId;value_GoalShotGameClock;value_GoalShotTimestamp;value_LowLeft;value_Scored;value_KeeperTouched;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2675955189;146;1;1;24;8;ew2zirzye0sw1txr2m33nr25y;1;6,6;69,3;2024-04-21T02:28:56.175Z;2024-04-21T02:28:59Z;[{'id': 4967834625, 'qualifierId': 212, 'value': '27.8'}, {'id': 4967834623, 'qualifierId': 141, 'value': '28.5'}, {'id': 4967834621, 'qualifierId': 140, 'value': '8.6'}, {'id': 4967834627, 'qualifierId': 213, 'value': '4.79'}, {'id': 4967834619, 'qualifierId': 56, 'value': 'Back'}];4q6jdo2wts37hdajbh8b8xcoa;M. Biegański;;cb7xe7uydyom3ldsllhg5wefo;Pass;;;;;;;;;;4,79;27,8;;28,5;8,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;8,6;28,5;;;;;;;;0;24;8;Austin II;1448;GK;1,0
2675955227;147;1;1;24;12;ew2zirzye0sw1txr2m33nr25y;1;10,9;27,4;2024-04-21T02:28:59.423Z;2024-04-21T02:29:03Z;[{'id': 4967834835, 'qualifierId': 56, 'value': 'Back'}, {'id': 4967834843, 'qualifierId': 213, 'value': '1.76'}, {'id': 4967834841, 'qualifierId': 212, 'value': '29.1'}, {'id': 4967834839, 'qualifierId': 141, 'value': '69.4'}, {'id': 4967834837, 'qualifierId': 140, 'value': '5.6'}];35jkg2v338kipzlf0iwvvypuy;S. Bilter;;cb7xe7uydyom3ldsllhg5wefo;Pass;;;;;;;;;;1,76;29,1;;69,4;5,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;5,6;69,4;;;;;;;;0;24;12;Austin II;1452;DL;1,0
2675955271;148;1;1;24;16;ew2zirzye0sw1txr2m33nr25y;1;6,3;69,7;2024-04-21T02:29:03.791Z;2024-04-21T02:29:09Z;[{'id': 4967835045, 'qualifierId': 212, 'value': '17.2'}, {'id': 4967835041, 'qualifierId': 140, 'value': '15.9'}, {'id': 4967835043, 'qualifierId': 141, 'value': '90.2'}, {'id': 4967835047, 'qualifierId': 213, 'value': '0.94'}, {'id': 4967835039, 'qualifierId': 56, 'value': 'Back'}];79z5vt08ga8prn33vi2a260kq;C. Walls;;cb7xe7uydyom3ldsllhg5wefo;Pass;;;;;;;;;;0,94;17,2;;90,2;15,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;15,9;90,2;;;;;;;;0;24;16;Austin II;1456;DC;1,0
2675955281;149;1;1;24;21;ew2zirzye0sw1txr2m33nr25y;0;25,9;91,5;2024-04-21T02:29:08.975Z;2024-04-21T02:29:09Z;[{'id': 4967835089, 'qualifierId': 1}, {'id': 4967835087, 'qualifierId': 213, 'value': '0.20'}, {'id': 4967835085, 'qualifierId': 212, 'value': '32.3'}, {'id': 4967835081, 'qualifierId': 140, 'value': '56.1'}, {'id': 4967835083, 'qualifierId': 141, 'value': '100.0'}, {'id': 4967835079, 'qualifierId': 56, 'value': 'Left'}];2jwbnsl7zicnbgutmpop29d61;M. Baldisimo;;cb7xe7uydyom3ldsllhg5wefo;Pass;;;;;;;;;;0,2;32,3;;100,0;56,1;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;56,1;100,0;;;;;;;;0;24;21;Austin II;1461;MC;1,0
2675955285;150;5;1;24;22;ew2zirzye0sw1txr2m33nr25y;0;63,4;101,1;2024-04-21T02:29:09.755Z;2024-04-21T02:56:12Z;[{'id': 4967835105, 'qualifierId': 347}, {'id': 4967835103, 'qualifierId': 56, 'value': 'Left'}, {'id': 4967895227, 'qualifierId': 233, 'value': '224'}];2jwbnsl7zicnbgutmpop29d61;M. Baldisimo;;cb7xe7uydyom3ldsllhg5wefo;Out;;;;;;;;;;;;;;;;;;224,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;;0;24;22;Austin II;1462;MC;1,0
2675955329;224;5;1;24;22;d0c07im4a6oj8qa7f1zlt3pqs;1;36,6;-1,1;2024-04-21T02:29:09.755Z;2024-04-21T03:01:45Z;[{'id': 4967835339, 'qualifierId': 347}, {'id': 4967895215, 'qualifierId': 233, 'value': '150'}, {'id': 4967835337, 'qualifierId': 56, 'value': 'Back'}];elvrjpt1jlko4henaqvfid7o4;M. Burton;;cb7xe7uydyom3ldsllhg5wefo;Out;;;;;;;;;;;;;;;;;;150,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;;0;24;22;The Town;1462;FWL;1,0
2675955347;225;1;1;24;28;d0c07im4a6oj8qa7f1zlt3pqs;1;29,2;0,0;2024-04-21T02:29:15.871Z;2024-04-21T02:29:19Z;[{'id': 4967835459, 'qualifierId': 141, 'value': '19.2'}, {'id': 4967835457, 'qualifierId': 140, 'value': '22.7'}, {'id': 4967835461, 'qualifierId': 212, 'value': '15.6'}, {'id': 4967835463, 'qualifierId': 213, 'value': '2.02'}, {'id': 4967835455, 'qualifierId': 56, 'value': 'Back'}, {'id': 4967835453, 'qualifierId': 107}];8ly83pm2mbtz4u7jwsv0o96qy;C. Touré;;cb7xe7uydyom3ldsllhg5wefo;Pass;;;;;;;;;;2,02;15,6;;19,2;22,7;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;22,7;19,2;;;;;;;;0;24;28;The Town;1468;DR;1,0
2675955397;226;1;1;24;32;d0c07im4a6oj8qa7f1zlt3pqs;1;24,9;22,4;2024-04-21T02:29:19.399Z;2024-04-21T02:29:25Z;[{'id': 4967835691, 'qualifierId': 56, 'value': 'Back'}, {'id': 4967835695, 'qualifierId': 141, 'value': '36.0'}, {'id': 4967835693, 'qualifierId': 140, 'value': '37.3'}, {'id': 4967835697, 'qualifierId': 212, 'value': '16.0'}, {'id': 4967835699, 'qualifierId': 213, 'value': '0.62'}];ec3xdenc4ncg4sc8ni4kkyln8;A. Gomez;;cb7xe7uydyom3ldsllhg5wefo;Pass;;;;;;;;;;0,62;16,0;;36,0;37,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;37,3;36,0;;;;;;;;0;24;32;The Town;1472;DL;1,0
2675955421;227;1;1;24;37;d0c07im4a6oj8qa7f1zlt3pqs;1;30,0;42,8;2024-04-21T02:29:25.159Z;2024-04-21T02:29:27Z;[{'id': 4967835807, 'qualifierId': 141, 'value': '66.7'}, {'id': 4967835809, 'qualifierId': 212, 'value': '17.2'}, {'id': 4967835811, 'qualifierId': 213, 'value': '1.91'}, {'id': 4967835803, 'qualifierId': 56, 'value': 'Back'}, {'id': 4967835805, 'qualifierId': 140, 'value': '24.6'}];2yxzh220ndd4s4wqditruo0h6;A. Ramírez;;cb7xe7uydyom3ldsllhg5wefo;Pass;;;;;;;;;;1,91;17,2;;66,7;24,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;24,6;66,7;;;;;;;;0;24;37;The Town;1477;MC;1,0
2675955451;228;1;1;24;39;d0c07im4a6oj8qa7f1zlt3pqs;1;21,4;62,1;2024-04-21T02:29:27.350Z;2024-04-21T02:29:30Z;[{'id': 4967835999, 'qualifierId': 212, 'value': '19.0'}, {'id': 4967835997, 'qualifierId': 141, 'value': '52.4'}, {'id': 4967835993, 'qualifierId': 56, 'value': 'Back'}, {'id': 4967835995, 'qualifierId': 140, 'value': '4.4'}, {'id': 4967836001, 'qualifierId': 213, 'value': '3.50'}];d0riqrsz7ojwb9m94rbvx7r6y;S. Mazzaferro;;cb7xe7uydyom3ldsllhg5wefo;Pass;;;;;;;;;;3,5;19,0;;52,4;4,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;4,4;52,4;;;;;;;;0;24;39;The Town;1479;DC;1,0
2675955473;229;1;1;24;43;d0c07im4a6oj8qa7f1zlt3pqs;1;5,7;53,6;2024-04-21T02:29:30.823Z;2024-04-21T02:29:33Z;[{'id': 4967836133, 'qualifierId': 56, 'value': 'Back'}, {'id': 4967836135, 'qualifierId': 140, 'value': '40.0'}, {'id': 4967836143, 'qualifierId': 1}, {'id': 4967836141, 'qualifierId': 213, 'value': '0.21'}, {'id': 4967836139, 'qualifierId': 212, 'value': '36.8'}, {'id': 4967836137, 'qualifierId': 141, 'value': '64.8'}];81a5mbcfvbxke0w3cbq65ld2i;M. Alstrup;;cb7xe7uydyom3ldsllhg5wefo;Pass;;;;;;;;;;0,21;36,8;;64,8;40,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;40,0;64,8;;;;;;;;0;24;43;The Town;1483;GK;1,0
2675955509;230;1;1;24;45;d0c07im4a6oj8qa7f1zlt3pqs;1;40,0;64,8;2024-04-21T02:29:33.254Z;2024-04-21T02:29:37Z;[{'id': 4967836307, 'qualifierId': 3}, {'id': 4967836315, 'qualifierId': 212, 'value': '10.8'}, {'id': 4967836311, 'qualifierId': 140, 'value': '33.9'}, {'id': 4967836313, 'qualifierId': 141, 'value': '77.6'}, {'id': 4967836317, 'qualifierId': 213, 'value': '2.21'}, {'id': 4967836309, 'qualifierId': 56, 'value': 'Back'}];ov91zkisppven9tp72gfbjf8;B. Byaruhanga;;cb7xe7uydyom3ldsllhg5wefo;Pass;;;;;;;;;;2,21;10,8;;77,6;33,9;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;33,9;77,6;;;;;;;;0;24;45;The Town;1485;MC;1,0
2675955521;231;1;1;24;49;d0c07im4a6oj8qa7f1zlt3pqs;1;33,9;77,6;2024-04-21T02:29:37.143Z;2024-04-21T02:29:38Z;[{'id': 4967836395, 'qualifierId': 140, 'value': '29.1'}, {'id': 4967836393, 'qualifierId': 56, 'value': 'Back'}, {'id': 4967836391, 'qualifierId': 3}, {'id': 4967836399, 'qualifierId': 212, 'value': '8.9'}, {'id': 4967836401, 'qualifierId': 213, 'value': '4.11'}, {'id': 4967836397, 'qualifierId': 141, 'value': '66.9'}];9nlw8tihbzfnvkt5uproa79jo;Rubén Bonachera;;cb7xe7uydyom3ldsllhg5wefo;Pass;;;;;;;;;;4,11;8,9;;66,9;29,1;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;29,1;66,9;;;;;;;;0;24;49;The Town;1489;DC;1,0
2675955535;232;1;1;24;50;d0c07im4a6oj8qa7f1zlt3pqs;1;29,1;66,9;2024-04-21T02:29:38.191Z;2024-04-21T02:29:40Z;[{'id': 4967836497, 'qualifierId': 56, 'value': 'Back'}, {'id': 4967836499, 'qualifierId': 140, 'value': '42.0'}, {'id': 4967836505, 'qualifierId': 213, 'value': '0.53'}, {'id': 4967836503, 'qualifierId': 212, 'value': '15.7'}, {'id': 4967836501, 'qualifierId': 141, 'value': '78.7'}];2yxzh220ndd4s4wqditruo0h6;A. Ramírez;;cb7xe7uydyom3ldsllhg5wefo;Pass;;;;;;;;;;0,53;15,7;;78,7;42,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;42,0;78,7;;;;;;;;0;24;50;The Town;1490;MC;1,0
2675955591;233;1;1;24;53;d0c07im4a6oj8qa7f1zlt3pqs;1;58,3;85,0;2024-04-21T02:29:40.831Z;2024-04-21T02:29:47Z;[{'id': 4967836811, 'qualifierId': 56, 'value': 'Left'}, {'id': 4967836815, 'qualifierId': 141, 'value': '92.6'}, {'id': 4967836813, 'qualifierId': 140, 'value': '65.1'}, {'id': 4967836817, 'qualifierId': 212, 'value': '8.8'}, {'id': 4967836819, 'qualifierId': 213, 'value': '0.63'}];9nlw8tihbzfnvkt5uproa79jo;Rubén Bonachera;;cb7xe7uydyom3ldsllhg5wefo;Pass;;;;;;;;;;0,63;8,8;;92,6;65,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;65,1;92,6;;;;;;;;0;24;53;The Town;1493;DC;1,0
2675955599;234;1;1;25;0;d0c07im4a6oj8qa7f1zlt3pqs;1;47,8;82,0;2024-04-21T02:29:47.391Z;2024-04-21T02:29:48Z;[{'id': 4967836857, 'qualifierId': 56, 'value': 'Back'}, {'id': 4967836865, 'qualifierId': 213, 'value': '3.44'}, {'id': 4967836863, 'qualifierId': 212, 'value': '22.0'}, {'id': 4967836861, 'qualifierId': 141, 'value': '72.4'}, {'id': 4967836859, 'qualifierId': 140, 'value': '27.8'}];641bsr9un81t6sds51fhvijh0;B. Farkarlun;;cb7xe7uydyom3ldsllhg5wefo;Pass;;;;;;;;;;3,44;22,0;;72,4;27,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;27,8;72,4;;;;;;;;0;25;0;The Town;1500;FWR;1,0
2675955613;235;1;1;25;1;d0c07im4a6oj8qa7f1zlt3pqs;1;25,5;71,5;2024-04-21T02:29:48.447Z;2024-04-21T02:29:50Z;[{'id': 4967836935, 'qualifierId': 140, 'value': '26.8'}, {'id': 4967836933, 'qualifierId': 56, 'value': 'Back'}, {'id': 4967836939, 'qualifierId': 212, 'value': '24.5'}, {'id': 4967836941, 'qualifierId': 213, 'value': '4.77'}, {'id': 4967836937, 'qualifierId': 141, 'value': '35.5'}];d0riqrsz7ojwb9m94rbvx7r6y;S. Mazzaferro;;cb7xe7uydyom3ldsllhg5wefo;Pass;;;;;;;;;;4,77;24,5;;35,5;26,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;26,8;35,5;;;;;;;;0;25;1;The Town;1501;DC;1,0
2675955671;236;1;1;25;3;d0c07im4a6oj8qa7f1zlt3pqs;1;28,0;32,5;2024-04-21T02:29:50.767Z;2024-04-21T02:29:58Z;[{'id': 4967837217, 'qualifierId': 212, 'value': '28.2'}, {'id': 4967837219, 'qualifierId': 213, 'value': '5.64'}, {'id': 4967837211, 'qualifierId': 56, 'value': 'Back'}, {'id': 4967837215, 'qualifierId': 141, 'value': '7.7'}, {'id': 4967837213, 'qualifierId': 140, 'value': '49.5'}];ec3xdenc4ncg4sc8ni4kkyln8;A. Gomez;;cb7xe7uydyom3ldsllhg5wefo;Pass;;;;;;;;;;5,64;28,2;;7,7;49,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;49,5;7,7;;;;;;;;0;25;3;The Town;1503;DL;1,0
2675955639;151;83;1;25;7;ew2zirzye0sw1txr2m33nr25y;0;53,5;90,2;2024-04-21T02:29:54.575Z;2024-04-21T02:51:22Z;[{'id': 4967883845, 'qualifierId': 399, 'value': '8ly83pm2mbtz4u7jwsv0o96qy'}];au9595t3oo0zbzexhr01ts0h6;W. Richmond;;cb7xe7uydyom3ldsllhg5wefo;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;;0;25;7;Austin II;1507;AML;1,0
2675955661;152;83;1;25;9;ew2zirzye0sw1txr2m33nr25y;0;59,3;83,9;2024-04-21T02:29:56.479Z;2024-04-21T02:51:21Z;[{'id': 4967883843, 'qualifierId': 399, 'value': '8ly83pm2mbtz4u7jwsv0o96qy'}];5n1wehugx0qtun8oopg2jbndg;C. Medina;;cb7xe7uydyom3ldsllhg5wefo;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;;0;25;9;Austin II;1509;AMC;1,0
2675955691;237;1;1;25;11;d0c07im4a6oj8qa7f1zlt3pqs;1;35,3;24,9;2024-04-21T02:29:58.399Z;2024-04-21T02:30:00Z;[{'id': 4967837315, 'qualifierId': 56, 'value': 'Back'}, {'id': 4967837321, 'qualifierId': 212, 'value': '19.2'}, {'id': 4967837323, 'qualifierId': 213, 'value': '5.60'}, {'id': 4967837319, 'qualifierId': 141, 'value': '7.0'}, {'id': 4967837317, 'qualifierId': 140, 'value': '49.4'}];8ly83pm2mbtz4u7jwsv0o96qy;C. Touré;;cb7xe7uydyom3ldsllhg5wefo;Pass;;;;;;;;;;5,6;19,2;;7,0;49,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;49,4;7,0;;;;;;;;0;25;11;The Town;1511;DR;1,0
2675955697;238;1;1;25;13;d0c07im4a6oj8qa7f1zlt3pqs;1;49,4;7,0;2024-04-21T02:30:00.887Z;2024-04-21T02:30:01Z;[{'id': 4967837361, 'qualifierId': 141, 'value': '16.2'}, {'id': 4967837365, 'qualifierId': 213, 'value': '0.65'}, {'id': 4967837363, 'qualifierId': 212, 'value': '10.3'}, {'id': 4967837357, 'qualifierId': 56, 'value': 'Right'}, {'id': 4967837359, 'qualifierId': 140, 'value': '57.2'}];elvrjpt1jlko4henaqvfid7o4;M. Burton;;cb7xe7uydyom3ldsllhg5wefo;Pass;;;;;;;;;;0,65;10,3;;16,2;57,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;57,2;16,2;;;;;;;;0;25;13;The Town;1513;FWL;1,0
2675955699;239;1;1;25;14;d0c07im4a6oj8qa7f1zlt3pqs;1;57,2;16,2;2024-04-21T02:30:01.439Z;2024-04-21T02:30:02Z;[{'id': 4967837381, 'qualifierId': 213, 'value': '3.21'}, {'id': 4967837375, 'qualifierId': 140, 'value': '46.5'}, {'id': 4967837373, 'qualifierId': 56, 'value': 'Back'}, {'id': 4967837379, 'qualifierId': 212, 'value': '11.3'}, {'id': 4967837377, 'qualifierId': 141, 'value': '15.0'}];8ly83pm2mbtz4u7jwsv0o96qy;C. Touré;;cb7xe7uydyom3ldsllhg5wefo;Pass;;;;;;;;;;3,21;11,3;;15,0;46,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;46,5;15,0;;;;;;;;0;25;14;The Town;1514;DR;1,0
2675955705;240;1;1;25;14;d0c07im4a6oj8qa7f1zlt3pqs;1;46,5;15,0;2024-04-21T02:30:02.174Z;2024-04-21T02:30:03Z;[{'id': 4967837407, 'qualifierId': 56, 'value': 'Back'}, {'id': 4967837413, 'qualifierId': 141, 'value': '23.6'}, {'id': 4967837415, 'qualifierId': 212, 'value': '14.2'}, {'id': 4967837411, 'qualifierId': 140, 'value': '34.2'}, {'id': 4967837417, 'qualifierId': 213, 'value': '2.72'}];elvrjpt1jlko4henaqvfid7o4;M. Burton;;cb7xe7uydyom3ldsllhg5wefo;Pass;;;;;;;;;;2,72;14,2;;23,6;34,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;34,2;23,6;;;;;;;;0;25;14;The Town;1514;FWL;1,0
2675955721;241;1;1;25;15;d0c07im4a6oj8qa7f1zlt3pqs;1;34,2;23,6;2024-04-21T02:30:03.095Z;2024-04-21T02:30:04Z;[{'id': 4967837477, 'qualifierId': 141, 'value': '10.6'}, {'id': 4967837479, 'qualifierId': 212, 'value': '14.1'}, {'id': 4967837475, 'qualifierId': 140, 'value': '44.7'}, {'id': 4967837473, 'qualifierId': 56, 'value': 'Back'}, {'id': 4967837481, 'qualifierId': 213, 'value': '5.61'}];ec3xdenc4ncg4sc8ni4kkyln8;A. Gomez;;cb7xe7uydyom3ldsllhg5wefo;Pass;;;;;;;;;;5,61;14,1;;10,6;44,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;44,7;10,6;;;;;;;;0;25;15;The Town;1515;DL;1,0
2675955771;242;1;1;25;17;d0c07im4a6oj8qa7f1zlt3pqs;1;36,8;19,7;2024-04-21T02:30:04.399Z;2024-04-21T02:30:12Z;[{'id': 4967837735, 'qualifierId': 56, 'value': 'Back'}, {'id': 4967837737, 'qualifierId': 140, 'value': '23.3'}, {'id': 4967837741, 'qualifierId': 212, 'value': '15.1'}, {'id': 4967837743, 'qualifierId': 213, 'value': '2.79'}, {'id': 4967837739, 'qualifierId': 141, 'value': '27.3'}];elvrjpt1jlko4henaqvfid7o4;M. Burton;;cb7xe7uydyom3ldsllhg5wefo;Pass;;;;;;;;;;2,79;15,1;;27,3;23,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;23,3;27,3;;;;;;;;0;25;17;The Town;1517;FWL;1,0
