id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamFormation;value_JerseyNumber;value_Captain;value_Resume;value_PlayerPosition;value_TeamKit;value_TeamPlayerFormation;value_Involved;value_DirectionOfPlay;value_KickOff;value_Length;value_PassEndY;value_Zone;value_PassEndX;value_Angle;value_LongBall;value_Chipped;value_OppositeRelatedEventId;value_Defensive;value_Offensive;value_TouchTypeClearance;value_TouchTypeControl;value_NextEventThrowIn;value_ThrowIn;value_Launch;value_HeadPass;value_TouchTypePass;value_BlockedPass;value_SwitchOfPlay;value_Direct;value_Shove/Push;value_Foul;value_FreeKickTaken;value_Cross;value_RightFooted;value_OutSwinger;value_HighGkIntervention;value_KeeperThrow;value_DeletedEventType;value_IntendedTackleTarget;value_OutOfPlay;value_ShirtPull/Holding;value_Straight;value_DrivenCross;value_Left;value_Right;value_CornerTaken;value_Head;value_NotAssisted;value_FirstTouch;value_GkX;value_FromCorner;value_BlockedX;value_GoalmouthY;value_BoxRight;value_BlockedY;value_GoalmouthZ;value_GkY;value_NotPastGoalLine;value_OutOnSideline;value_Assist;value_IntentionalAssist;value_Blocked;value_HitRightPost;value_RegularPlay;value_Assisted;value_HitWoodwork;value_LowRight;value_RelatedEventId;value_DefBlock;value_TakeOnOvertake;value_PullBack;value_LowCentre;value_BoxCentre;value_MediumGkIntervention;value_Standing;value_Hands;value_Collected;value_NotVisible;value_Overrun;value_LayOff;value_Defensive1V1;value_LeadingToGoal;value_RelatedError1Id;value_BigChance;value_IndividualPlay;value_OutOfBoxCentre;value_GkYTimeOfGoal;value_GkXTimeOfGoal;value_GoalShotTimestamp;value_GoalShotGameClock;value_TakeOnSpace;value_ThroughBall;value_LastLine;value_LowGkIntervention;value_Diving;value_LeftFooted;value_LeadingToAttempt;value_SmallBoxLeft;value_1On1;value_Sliding;value_ParriedDanger;value_OtherBodyPart;value_BoxLeft;value_Volley;value_CloseLeft;value_NextEventGoalKick;value_Low;value_GoalKick;value_InSwinger;value_HighRight;value_Reaching;value_Caught;value_PlayersCaughtOffside;value_Indirect;value_AttemptedTackle;value_OverArm;value_GkHoof;value_HighCentre;value_SwerveLeft;value_OutOfBoxDeepLeft;value_FreeKick;value_Fingertip;value_Minutes;value_GkKickFromHands;value_EndType;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_CaptainChange;value_RecklessOffence;value_YellowCard;value_FollowsShotRebound;value_LowLeft;value_FlickOn;value_PenaltyTakerId;value_Penalty;value_Second(2Nd)OppositeRelatedEventId;value_CausingPlayer;value_SixYardBlocked;value_OutOfBoxLeft;value_HighClaim;value_SmallBoxCentre;value_OverhitCross;value_InjuredPlayerId;value_Injury;value_TacticalFoul;value_GoesToPenalties;value_Scored;value_Weak;value_Saved;value_ParriedSafe;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2683480157;225;15;1;25;12;5b4ccd62yeeqdl2qk6jzsmjv8;1;82,2;68,2;2024-05-05T19:28:33.972Z;2024-05-12T10:08:09Z;[{'id': 5008567781, 'qualifierId': 233, 'value': '294'}, {'id': 5008557497, 'qualifierId': 56, 'value': 'Center'}, {'id': 5008563195, 'qualifierId': 18}, {'id': 5008567775, 'qualifierId': 231, 'value': '51.4'}, {'id': 5008567385, 'qualifierId': 25}, {'id': 5008567391, 'qualifierId': 82}, {'id': 5008567771, 'qualifierId': 147, 'value': '65.2'}, {'id': 5008567765, 'qualifierId': 103, 'value': '19'}, {'id': 5008567755, 'qualifierId': 78}, {'id': 5008567773, 'qualifierId': 230, 'value': '97.7'}, {'id': 5008567769, 'qualifierId': 146, 'value': '85.4'}, {'id': 5008567759, 'qualifierId': 55, 'value': '224'}, {'id': 5008567767, 'qualifierId': 215}, {'id': 5008567757, 'qualifierId': 29}, {'id': 5008567387, 'qualifierId': 20}, {'id': 5008567763, 'qualifierId': 102, 'value': '51.2'}];ba9m1xd2b3b2zvuuogn4uxkwk;C. Rogers;;;cncsclmgfwnue6usr4bhduxhw;Attempt Saved;;;;;;;;;;;;;;;;;;294,0;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;97,7;1,0;85,4;51,2;;65,2;19,0;51,4;;;;;1,0;;;1,0;;;224,0;;;;1,0;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;85,4;65,2;51,2;19;224,0;dyv4gls8evw1fkei1zofev21g;;0;25;12;Toronto II;1512;DML;1,0
2683480125;294;10;1;25;12;29nx7yxy1rdqv2oobqn5pjf8p;1;14,6;34,8;2024-05-05T19:28:34.072Z;2024-05-12T10:08:16Z;[{'id': 5008567829, 'qualifierId': 233, 'value': '225'}, {'id': 5008557299, 'qualifierId': 56, 'value': 'Back'}, {'id': 5008558489, 'qualifierId': 94}];8pvvljn4uasfjxdleh56pm38;A. Pearlman;;;cncsclmgfwnue6usr4bhduxhw;Save;;;;;;;;;;;;;;;;;;225,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;;0;25;12;Columbus Crew II;1512;DC;1,0
2683480155;295;49;1;25;15;29nx7yxy1rdqv2oobqn5pjf8p;1;31,7;37,6;2024-05-05T19:28:36.648Z;2024-05-05T19:28:36Z;[];c760g3hvhvi7nra7gpdrynn1m;J. Altobelli;;;cncsclmgfwnue6usr4bhduxhw;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;;0;25;15;Columbus Crew II;1515;FW;1,0
2683480239;296;1;1;25;17;29nx7yxy1rdqv2oobqn5pjf8p;1;42,6;26,6;2024-05-05T19:28:39.064Z;2024-05-05T19:28:43Z;[{'id': 5008557909, 'qualifierId': 141, 'value': '15.2'}, {'id': 5008557917, 'qualifierId': 213, 'value': '5.90'}, {'id': 5008557913, 'qualifierId': 212, 'value': '20.8'}, {'id': 5008557905, 'qualifierId': 140, 'value': '61.0'}, {'id': 5008557903, 'qualifierId': 56, 'value': 'Right'}];c760g3hvhvi7nra7gpdrynn1m;J. Altobelli;;;cncsclmgfwnue6usr4bhduxhw;Pass;;;;;;;;;;;20,8;15,2;;61,0;5,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;61,0;15,2;;;;;;;;0;25;17;Columbus Crew II;1517;FW;1,0
2683480247;297;1;1;25;22;29nx7yxy1rdqv2oobqn5pjf8p;0;63,1;15,7;2024-05-05T19:28:43.640Z;2024-05-05T19:28:44Z;[{'id': 5008557973, 'qualifierId': 56, 'value': 'Center'}, {'id': 5008557975, 'qualifierId': 140, 'value': '77.5'}, {'id': 5008557981, 'qualifierId': 213, 'value': '0.52'}, {'id': 5008557977, 'qualifierId': 141, 'value': '28.4'}, {'id': 5008557979, 'qualifierId': 212, 'value': '17.4'}];5qfwg7j8xrfv19ouu4gvrs00k;N. Edwards;;;cncsclmgfwnue6usr4bhduxhw;Pass;;;;;;;;;;;17,4;28,4;;77,5;0,52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;77,5;28,4;;;;;;;;0;25;22;Columbus Crew II;1522;DML;1,0
2683480273;226;8;1;25;24;5b4ccd62yeeqdl2qk6jzsmjv8;1;15,8;69,8;2024-05-05T19:28:46.295Z;2024-05-12T10:08:32Z;[{'id': 5023507661, 'qualifierId': 383}, {'id': 5008558097, 'qualifierId': 56, 'value': 'Back'}];1cc8cz8wtm8f05109tjb02xka;D. Almeida;;;cncsclmgfwnue6usr4bhduxhw;Interception;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;;0;25;24;Toronto II;1524;DC;1,0
2683480289;227;61;1;25;26;5b4ccd62yeeqdl2qk6jzsmjv8;0;10,6;74,5;2024-05-05T19:28:47.528Z;2024-05-05T19:28:47Z;[{'id': 5008558181, 'qualifierId': 56, 'value': 'Back'}];1cc8cz8wtm8f05109tjb02xka;D. Almeida;;;cncsclmgfwnue6usr4bhduxhw;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;;0;25;26;Toronto II;1526;DC;1,0
2683480315;228;6;1;25;26;5b4ccd62yeeqdl2qk6jzsmjv8;0;13,4;73,4;2024-05-05T19:28:48.009Z;2024-05-12T10:08:35Z;[{'id': 5008558299, 'qualifierId': 56, 'value': 'Back'}, {'id': 5008558301, 'qualifierId': 73}, {'id': 5008558327, 'qualifierId': 233, 'value': '298'}];1cc8cz8wtm8f05109tjb02xka;D. Almeida;;;cncsclmgfwnue6usr4bhduxhw;Corner Awarded;;;;;;;;;;;;;;;;;;298,0;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;;0;25;26;Toronto II;1526;DC;1,0
2683480295;298;6;1;25;26;29nx7yxy1rdqv2oobqn5pjf8p;1;86,6;26,6;2024-05-05T19:28:48.009Z;2024-05-05T19:28:50Z;[{'id': 5008558321, 'qualifierId': 233, 'value': '228'}, {'id': 5008558259, 'qualifierId': 75}, {'id': 5008558257, 'qualifierId': 56, 'value': 'Center'}];5qfwg7j8xrfv19ouu4gvrs00k;N. Edwards;;;cncsclmgfwnue6usr4bhduxhw;Corner Awarded;;;;;;;;;;;;;;;;;;228,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;;0;25;26;Columbus Crew II;1526;DML;1,0
2683480673;299;1;1;26;2;29nx7yxy1rdqv2oobqn5pjf8p;1;99,5;0,5;2024-05-05T19:29:23.353Z;2024-05-12T10:08:40Z;[{'id': 5008560283, 'qualifierId': 56, 'value': 'Center'}, {'id': 5008560285, 'qualifierId': 140, 'value': '84.9'}, {'id': 5008560287, 'qualifierId': 141, 'value': '55.8'}, {'id': 5008560891, 'qualifierId': 210, 'value': '15'}, {'id': 5008560291, 'qualifierId': 213, 'value': '1.96'}, {'id': 5008560289, 'qualifierId': 212, 'value': '40.6'}, {'id': 5008560277, 'qualifierId': 6}, {'id': 5008560281, 'qualifierId': 224}, {'id': 5008560279, 'qualifierId': 155}, {'id': 5008560275, 'qualifierId': 2}, {'id': 5008560293, 'qualifierId': 1}, {'id': 5023507883, 'qualifierId': 20}, {'id': 5008560893, 'qualifierId': 154}];5l9js12tsf18c7st0oac3swes;T. Rigopoulos;1,0;;cncsclmgfwnue6usr4bhduxhw;Pass;;;;;;;;;;;40,6;55,8;;84,9;1,96;1,0;1,0;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;15,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;84,9;55,8;;;;;;;;0;26;2;Columbus Crew II;1562;DMR;1,0
2683480675;300;15;1;26;5;29nx7yxy1rdqv2oobqn5pjf8p;1;86,5;56,2;2024-05-05T19:29:26.698Z;2024-05-12T10:08:54Z;[{'id': 5008560913, 'qualifierId': 103, 'value': '26.6'}, {'id': 5008560915, 'qualifierId': 146, 'value': '97.8'}, {'id': 5008560903, 'qualifierId': 29}, {'id': 5008560905, 'qualifierId': 154}, {'id': 5008560431, 'qualifierId': 15}, {'id': 5008560301, 'qualifierId': 17}, {'id': 5008560917, 'qualifierId': 147, 'value': '51.3'}, {'id': 5008560907, 'qualifierId': 55, 'value': '299'}, {'id': 5008560911, 'qualifierId': 102, 'value': '46.5'}, {'id': 5008560899, 'qualifierId': 25}, {'id': 5008560901, 'qualifierId': 81}, {'id': 5008560303, 'qualifierId': 56, 'value': 'Center'}, {'id': 5008560439, 'qualifierId': 328}, {'id': 5008560937, 'qualifierId': 233, 'value': '229'}];e7tp50kohe1u9hts0geeh3578;L. Stefanovic;;;cncsclmgfwnue6usr4bhduxhw;Attempt Saved;;;;;;;;;;;;;;;;;;229,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;1,0;;1,0;97,8;46,5;;51,3;26,6;;;;;1,0;;;;1,0;;;299,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;97,8;51,3;46,5;26.6;299,0;5l9js12tsf18c7st0oac3swes;;0;26;5;Columbus Crew II;1565;DC;1,0
2683480691;229;10;1;26;5;5b4ccd62yeeqdl2qk6jzsmjv8;1;0,9;51,7;2024-05-05T19:29:26.798Z;2024-05-12T10:09:00Z;[{'id': 5008560411, 'qualifierId': 182}, {'id': 5008560589, 'qualifierId': 233, 'value': '300'}, {'id': 5023508339, 'qualifierId': 378}, {'id': 5008560413, 'qualifierId': 56, 'value': 'Back'}, {'id': 5023508337, 'qualifierId': 181}, {'id': 5023508335, 'qualifierId': 176}];3me8mlpj9tgn82v2mwyibpkb8;C. Johnson;;;cncsclmgfwnue6usr4bhduxhw;Save;;;;;;;;;;;;;;;;;;300,0;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;;0;26;5;Toronto II;1565;GK;1,0
2683480711;230;52;1;26;7;5b4ccd62yeeqdl2qk6jzsmjv8;1;0,9;51,7;2024-05-05T19:29:28.563Z;2024-05-12T10:09:03Z;[{'id': 5023508395, 'qualifierId': 377}];3me8mlpj9tgn82v2mwyibpkb8;C. Johnson;;;cncsclmgfwnue6usr4bhduxhw;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;;0;26;7;Toronto II;1567;GK;1,0
2683480789;231;1;1;26;13;5b4ccd62yeeqdl2qk6jzsmjv8;1;15,2;54,0;2024-05-05T19:29:35.209Z;2024-05-12T10:09:09Z;[{'id': 5008560979, 'qualifierId': 140, 'value': '15.7'}, {'id': 5008560977, 'qualifierId': 56, 'value': 'Back'}, {'id': 5008560981, 'qualifierId': 141, 'value': '41.7'}, {'id': 5008560985, 'qualifierId': 213, 'value': '4.78'}, {'id': 5008560983, 'qualifierId': 212, 'value': '8.4'}, {'id': 5008560975, 'qualifierId': 123}];3me8mlpj9tgn82v2mwyibpkb8;C. Johnson;;;cncsclmgfwnue6usr4bhduxhw;Pass;;;;;;;;;;;8,4;41,7;;15,7;4,78;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;15,7;41,7;;;;;;;;0;26;13;Toronto II;1573;GK;1,0
2683480825;232;1;1;26;15;5b4ccd62yeeqdl2qk6jzsmjv8;1;19,9;38,4;2024-05-05T19:29:37.209Z;2024-05-05T19:29:40Z;[{'id': 5008561127, 'qualifierId': 56, 'value': 'Back'}, {'id': 5008561143, 'qualifierId': 213, 'value': '2.05'}, {'id': 5008561131, 'qualifierId': 140, 'value': '14.5'}, {'id': 5008561135, 'qualifierId': 141, 'value': '54.6'}, {'id': 5008561139, 'qualifierId': 212, 'value': '12.4'}];1cc8cz8wtm8f05109tjb02xka;D. Almeida;;;cncsclmgfwnue6usr4bhduxhw;Pass;;;;;;;;;;;12,4;54,6;;14,5;2,05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;14,5;54,6;;;;;;;;0;26;15;Toronto II;1575;DC;1,0
2683480887;233;1;1;26;18;5b4ccd62yeeqdl2qk6jzsmjv8;1;15,8;53,5;2024-05-05T19:29:40.105Z;2024-05-05T19:29:45Z;[{'id': 5008561493, 'qualifierId': 213, 'value': '4.71'}, {'id': 5008561489, 'qualifierId': 141, 'value': '33.3'}, {'id': 5008561491, 'qualifierId': 212, 'value': '13.7'}, {'id': 5008561487, 'qualifierId': 140, 'value': '15.8'}, {'id': 5008561485, 'qualifierId': 56, 'value': 'Back'}];3me8mlpj9tgn82v2mwyibpkb8;C. Johnson;;;cncsclmgfwnue6usr4bhduxhw;Pass;;;;;;;;;;;13,7;33,3;;15,8;4,71;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;15,8;33,3;;;;;;;;0;26;18;Toronto II;1578;GK;1,0
2683480941;234;1;1;26;23;5b4ccd62yeeqdl2qk6jzsmjv8;1;20,9;31,3;2024-05-05T19:29:45.161Z;2024-05-05T19:29:48Z;[{'id': 5008561773, 'qualifierId': 140, 'value': '15.5'}, {'id': 5008561771, 'qualifierId': 56, 'value': 'Back'}, {'id': 5008561775, 'qualifierId': 141, 'value': '54.4'}, {'id': 5008561779, 'qualifierId': 213, 'value': '1.92'}, {'id': 5008561777, 'qualifierId': 212, 'value': '16.7'}];1cc8cz8wtm8f05109tjb02xka;D. Almeida;;;cncsclmgfwnue6usr4bhduxhw;Pass;;;;;;;;;;;16,7;54,4;;15,5;1,92;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;15,5;54,4;;;;;;;;0;26;23;Toronto II;1583;DC;1,0
2683480961;235;1;1;26;27;5b4ccd62yeeqdl2qk6jzsmjv8;1;17,6;56,1;2024-05-05T19:29:48.713Z;2024-05-05T20:00:49Z;[{'id': 5008561897, 'qualifierId': 213, 'value': '1.55'}, {'id': 5008561889, 'qualifierId': 141, 'value': '70.6'}, {'id': 5008561893, 'qualifierId': 212, 'value': '9.9'}, {'id': 5008561885, 'qualifierId': 140, 'value': '17.8'}, {'id': 5008561883, 'qualifierId': 56, 'value': 'Back'}];3me8mlpj9tgn82v2mwyibpkb8;C. Johnson;;;cncsclmgfwnue6usr4bhduxhw;Pass;;;;;;;;;;;9,9;70,6;;17,8;1,55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;17,8;70,6;;;;;;;;0;26;27;Toronto II;1587;GK;1,0
2683481005;236;1;1;26;30;5b4ccd62yeeqdl2qk6jzsmjv8;1;17,8;70,6;2024-05-05T19:29:51.321Z;2024-05-05T19:29:56Z;[{'id': 5008562095, 'qualifierId': 141, 'value': '90.5'}, {'id': 5008562091, 'qualifierId': 56, 'value': 'Back'}, {'id': 5008562097, 'qualifierId': 212, 'value': '16.6'}, {'id': 5008562093, 'qualifierId': 140, 'value': '26.9'}, {'id': 5008562099, 'qualifierId': 213, 'value': '0.96'}];cg3xa5zbx2xz5qi5m1bbso4r8;T. Nero;;;cncsclmgfwnue6usr4bhduxhw;Pass;;;;;;;;;;;16,6;90,5;;26,9;0,96;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;26,9;90,5;;;;;;;;0;26;30;Toronto II;1590;DC;1,0
2683481023;237;1;1;26;35;5b4ccd62yeeqdl2qk6jzsmjv8;1;27,5;90,5;2024-05-05T19:29:56.473Z;2024-05-05T19:29:58Z;[{'id': 5008562285, 'qualifierId': 140, 'value': '15.4'}, {'id': 5008562281, 'qualifierId': 56, 'value': 'Back'}, {'id': 5008562293, 'qualifierId': 213, 'value': '4.05'}, {'id': 5008562291, 'qualifierId': 212, 'value': '20.6'}, {'id': 5008562289, 'qualifierId': 141, 'value': '66.7'}];dyv4gls8evw1fkei1zofev21g;T. Habroune;;;cncsclmgfwnue6usr4bhduxhw;Pass;;;;;;;;;;;20,6;66,7;;15,4;4,05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;15,4;66,7;;;;;;;;0;26;35;Toronto II;1595;MC;1,0
2683481031;238;1;1;26;35;5b4ccd62yeeqdl2qk6jzsmjv8;0;15,4;66,7;2024-05-05T19:29:56.714Z;2024-05-05T20:01:22Z;[{'id': 5008562333, 'qualifierId': 1}, {'id': 5008562329, 'qualifierId': 212, 'value': '40.0'}, {'id': 5008562331, 'qualifierId': 213, 'value': '0.63'}, {'id': 5008562327, 'qualifierId': 141, 'value': '100.0'}, {'id': 5008562323, 'qualifierId': 56, 'value': 'Back'}, {'id': 5008562321, 'qualifierId': 157}, {'id': 5008562325, 'qualifierId': 140, 'value': '46.2'}];3me8mlpj9tgn82v2mwyibpkb8;C. Johnson;;;cncsclmgfwnue6usr4bhduxhw;Pass;;;;;;;;;;;40,0;100,0;;46,2;0,63;1,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;46,2;100,0;;;;;;;;0;26;35;Toronto II;1595;GK;1,0
2683481035;239;5;1;26;36;5b4ccd62yeeqdl2qk6jzsmjv8;0;51,4;101,4;2024-05-05T19:29:58.139Z;2024-05-05T21:05:30Z;[{'id': 5008562349, 'qualifierId': 347}, {'id': 5008562557, 'qualifierId': 233, 'value': '301'}, {'id': 5008562347, 'qualifierId': 56, 'value': 'Left'}];3me8mlpj9tgn82v2mwyibpkb8;C. Johnson;;;cncsclmgfwnue6usr4bhduxhw;Out;;;;;;;;;;;;;;;;;;301,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;;0;26;36;Toronto II;1596;GK;1,0
2683481075;301;5;1;26;36;29nx7yxy1rdqv2oobqn5pjf8p;1;48,6;-1,4;2024-05-05T19:29:58.139Z;2024-05-05T19:30:02Z;[{'id': 5008562493, 'qualifierId': 347}, {'id': 5008562491, 'qualifierId': 56, 'value': 'Back'}, {'id': 5008562547, 'qualifierId': 233, 'value': '239'}];e7tp50kohe1u9hts0geeh3578;L. Stefanovic;;;cncsclmgfwnue6usr4bhduxhw;Out;;;;;;;;;;;;;;;;;;239,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;;0;26;36;Columbus Crew II;1596;DC;1,0
