id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Resume;value_PlayerPosition;value_Captain;value_Involved;value_JerseyNumber;value_TeamKit;value_TeamPlayerFormation;value_TeamFormation;value_DirectionOfPlay;value_PassEndY;value_Zone;value_Angle;value_Length;value_PassEndX;value_KickOff;value_LongBall;value_Chipped;value_TouchTypeControl;value_OppositeRelatedEventId;value_NextEventThrowIn;value_ThrowIn;value_Offensive;value_Foul;value_Shove/Push;value_Direct;value_Defensive;value_FreeKickTaken;value_Right;value_Left;value_CornerTaken;value_NextEventGoalKick;value_GoalKick;value_Low;value_Cross;value_OutSwinger;value_RightFooted;value_Assist;value_HeadPass;value_HighRight;value_Assisted;value_GkY;value_GkX;value_BoxLeft;value_GoalmouthZ;value_FirstTouch;value_GoalmouthY;value_RegularPlay;value_RelatedEventId;value_NotVisible;value_SwitchOfPlay;value_TouchTypeClearance;value_Launch;value_AttemptedTackle;value_TouchTypePass;value_DeletedEventType;value_TakeOnOvertake;value_IndividualPlay;value_BlockedX;value_BlockedY;value_LowRight;value_Deflection;value_LeftFooted;value_ParriedDanger;value_Hands;value_MediumGkIntervention;value_Diving;value_Head;value_BoxCentre;value_NotAssisted;value_BigChance;value_NotPastGoalLine;value_BlockedClearance;value_IntendedTackleTarget;value_BlockedPass;value_IntentionalAssist;value_FromCorner;value_SwerveRight;value_LayOff;value_PlayersCaughtOffside;value_Indirect;value_DrivenCross;value_Straight;value_TakeOnSpace;value_ShirtPull/Holding;value_InSwinger;value_OutOfPlay;value_LowCentre;value_OwnPlayer;value_Blocked;value_Volley;value_SmallBoxCentre;value_GoalShotTimestamp;value_HighCentre;value_GkYTimeOfGoal;value_GkXTimeOfGoal;value_GoalShotGameClock;value_DefBlock;value_YellowCard;value_RecklessOffence;value_InjuredPlayerId;value_Injury;value_LowGkIntervention;value_KeeperThrow;value_FlickOn;value_SetPiece;value_SmallBoxRight;value_LowLeft;value_DrinksBreak;value_RefereeDelay;value_LeadingToGoal;value_1On1;value_SoloRun;value_OutOfBoxCentre;value_RedCard;value_ProfessionalFoulLastMan;value_FreeKick;value_ParriedSafe;value_Minutes;value_ThroughBall;value_CloseRight;value_High;value_EndType;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_VideoCoverageLost;value_35Right;value_TempBlocked;value_SmallBoxLeft;value_Collected;value_OverArm;value_Strong;value_OutOfBoxDeepRight;value_BoxDeepRight;value_Penalty;value_PenaltyTakerId;value_Scored;value_CausingPlayer;value_Second(2Nd)OppositeRelatedEventId;value_MisHit;value_Standing;value_TacticalFoul;value_Review;value_BoxRight;value_Stooping;value_FollowsADribble;value_KeeperTouched;value_Dissent;value_CoachId;value_SixYardBlocked;value_Argument;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2728299123;1;34;16;0;0;c7c4wwva2u1vb3rr7rwava044;1;0,0;0,0;2024-09-29T18:06:34.340Z;2024-09-29T19:02:06Z;[{'id': 5254635819, 'qualifierId': 227, 'value': '0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0'}, {'id': 5254635811, 'qualifierId': 44, 'value': '1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5'}, {'id': 5254889931, 'qualifierId': 194, 'value': '4kng7wg83mastngy9hw7j6v6y'}, {'id': 5254635809, 'qualifierId': 30, 'value': 'as5066ocmlp4tub6d3tnabi1g, 4kng7wg83mastngy9hw7j6v6y, 9hxomhr5g6zy05ei4z4lhrklw, 7ve3vmg19c3g91j7zs32oecd0, bo9momaa9orr52cbwpt348t90, 6lsvk9o6d581sd33g38mr6904, 1yl2e0y3cglm1nwto5uzs3e5m, cjjvy22j5q0piz5omn2tf18us, 8l4bqb8gtyzqpx3pti200phqs, 9z7fz0c95ib7oniguzwbihs0k, cliiemf1ih37qhh1wi1olk9ka, c1fvknrf94i05q738d5r7vmdw, 55y26r9mz105vrqmnq739l62, infc7r3a8oktbajwp4pff7dg, 19igj31auu88fhwdpfz8c1coa, 3x8f4j8q49d8hft60a6k8l5as, bn5ic0uuxaupf6hs2tgqqq0b8, 7uj52qs9yf21gxixhrowyvswk, 97q9pw2flp2acjx03za1yr7ro, 9owtf360wi6ky1cr4qwnnfk0k'}, {'id': 5254635813, 'qualifierId': 59, 'value': '99, 2, 13, 23, 15, 3, 43, 8, 90, 22, 9, 4, 11, 17, 1, 12, 10, 21, 39, 85'}, {'id': 5254889933, 'qualifierId': 197, 'value': '15001'}, {'id': 5254635817, 'qualifierId': 131, 'value': '1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0'}, {'id': 5254635815, 'qualifierId': 130, 'value': '4'}];;;;;f9aqsednqk6r7zywxlg6qyac;Team set up;;;;;;15001,0;;4,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;;;;;;;;;;0;0;0;Crown Legacy;0;;
2728301079;1;34;16;0;0;6ubc4y1v6hr63mca7ica4hp90;1;0,0;0,0;2024-09-29T18:08:49.297Z;2024-09-29T20:04:46Z;[{'id': 5254647339, 'qualifierId': 131, 'value': '1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0'}, {'id': 5254647331, 'qualifierId': 59, 'value': '26, 24, 35, 7, 6, 20, 43, 48, 17, 36, 27, 41, 44, 60, 42, 39, 56, 86, 97, 68'}, {'id': 5254647325, 'qualifierId': 30, 'value': '2v9pdg70kewaarbz4jzsh00a2, 52rcg38mijjjusfwqxa2l7hex, ds4avrkvrp4jxq9lp02ssci22, 6hhsk7b3rv87zi2i3dpzna3th, 9b29l83qhedv79h20lgyu9tqt, dkgv1asv2glgvoddpvxe56t5g, avxfzgoe2y0opif75qu3aeb6c, 3ve0xap9f0gjsslhgjsmakx04, 4dri4lv9b4w3mz8aj3329qjh0, 603sxl8xsij9kep03px6s85m2, 9ohy24mxhsqao5kymh0lbxxck, 7bxp7ho4cmsoviw19q4bxr02c, 3xd2kq7cxmvdbqsfzgi644c4q, 9qhpi9y9iujvkbocafhgrj04q, 91zaobrhwte235umn6y1mklxw, exk9svcdgcbn05ms00fhorvv8, doqbp8fg8hke6hhifdr4jzklw, drt65b9m2f494wnoyep49bn1m, 7ofdnarha4k4b8nggld7gxnqi, f12wt1v2qf2siv8p6q6x2bxuc'}, {'id': 5254647327, 'qualifierId': 44, 'value': '1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5'}, {'id': 5254647335, 'qualifierId': 130, 'value': '4'}, {'id': 5254754851, 'qualifierId': 194, 'value': '3ve0xap9f0gjsslhgjsmakx04'}, {'id': 5254647343, 'qualifierId': 227, 'value': '0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0'}, {'id': 5254892479, 'qualifierId': 197, 'value': '18743'}];;;;;f9aqsednqk6r7zywxlg6qyac;Team set up;;;;;;18743,0;;4,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;;0;0;0;Inter Miami II;0;;
2728344611;2;32;1;0;0;c7c4wwva2u1vb3rr7rwava044;1;0,0;0,0;2024-09-29T19:03:43.152Z;2024-10-03T05:29:27Z;[{'id': 5254897349, 'qualifierId': 127, 'value': 'Left to Right'}];;;;;f9aqsednqk6r7zywxlg6qyac;Start;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;;;;;;;;;;0;0;0;Crown Legacy;0;;
2728344585;2;32;1;0;0;6ubc4y1v6hr63mca7ica4hp90;1;0,0;0,0;2024-09-29T19:03:43.152Z;2024-09-29T19:03:43Z;[{'id': 5254897233, 'qualifierId': 127, 'value': 'Right to Left'}];;;;;f9aqsednqk6r7zywxlg6qyac;Start;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;;0;0;0;Inter Miami II;0;;
2728344637;3;1;1;0;0;6ubc4y1v6hr63mca7ica4hp90;1;49,9;49,9;2024-09-29T19:03:43.153Z;2024-09-29T19:03:47Z;[{'id': 5254897503, 'qualifierId': 141, 'value': '63.0'}, {'id': 5254897495, 'qualifierId': 56, 'value': 'Back'}, {'id': 5254897507, 'qualifierId': 213, 'value': '2.80'}, {'id': 5254897505, 'qualifierId': 212, 'value': '26.6'}, {'id': 5254897499, 'qualifierId': 140, 'value': '26.0'}, {'id': 5254897509, 'qualifierId': 279, 'value': 'S'}];6hhsk7b3rv87zi2i3dpzna3th;J. Paterson;;;f9aqsednqk6r7zywxlg6qyac;Pass;;;;;;;;;;63,0;;2,8;26,6;26,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;26,0;63,0;;;;;;;;0;0;0;Inter Miami II;0;MC;1,0
2728344689;4;1;1;0;4;6ubc4y1v6hr63mca7ica4hp90;1;25,4;63,0;2024-09-29T19:03:47.655Z;2024-09-29T19:03:51Z;[{'id': 5254897785, 'qualifierId': 56, 'value': 'Back'}, {'id': 5254897789, 'qualifierId': 141, 'value': '38.0'}, {'id': 5254897793, 'qualifierId': 213, 'value': '4.69'}, {'id': 5254897787, 'qualifierId': 140, 'value': '25.0'}, {'id': 5254897791, 'qualifierId': 212, 'value': '17.0'}];dkgv1asv2glgvoddpvxe56t5g;João Pedro;;;f9aqsednqk6r7zywxlg6qyac;Pass;;;;;;;;;;38,0;;4,69;17,0;25,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;25,0;38,0;;;;;;;;0;0;4;Inter Miami II;4;DC;1,0
2728344755;5;1;1;0;8;6ubc4y1v6hr63mca7ica4hp90;1;25,9;38,5;2024-09-29T19:03:51.534Z;2024-09-29T19:03:56Z;[{'id': 5254898131, 'qualifierId': 140, 'value': '24.5'}, {'id': 5254898137, 'qualifierId': 213, 'value': '1.66'}, {'id': 5254898135, 'qualifierId': 212, 'value': '17.3'}, {'id': 5254898129, 'qualifierId': 56, 'value': 'Back'}, {'id': 5254898133, 'qualifierId': 141, 'value': '63.9'}];9b29l83qhedv79h20lgyu9tqt;B. Tuiloma;;;f9aqsednqk6r7zywxlg6qyac;Pass;;;;;;;;;;63,9;;1,66;17,3;24,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;24,5;63,9;;;;;;;;0;0;8;Inter Miami II;8;DL;1,0
2728344789;6;1;1;0;13;6ubc4y1v6hr63mca7ica4hp90;1;26,7;69,5;2024-09-29T19:03:56.294Z;2024-09-29T19:03:58Z;[{'id': 5254898371, 'qualifierId': 56, 'value': 'Back'}, {'id': 5254898379, 'qualifierId': 213, 'value': '4.79'}, {'id': 5254898377, 'qualifierId': 212, 'value': '22.8'}, {'id': 5254898375, 'qualifierId': 141, 'value': '36.1'}, {'id': 5254898373, 'qualifierId': 140, 'value': '28.3'}];dkgv1asv2glgvoddpvxe56t5g;João Pedro;;;f9aqsednqk6r7zywxlg6qyac;Pass;;;;;;;;;;36,1;;4,79;22,8;28,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;28,3;36,1;;;;;;;;0;0;13;Inter Miami II;13;DC;1,0
2728344835;7;1;1;0;15;6ubc4y1v6hr63mca7ica4hp90;1;29,5;34,3;2024-09-29T19:03:58.862Z;2024-09-29T19:04:02Z;[{'id': 5254898675, 'qualifierId': 140, 'value': '55.5'}, {'id': 5254898679, 'qualifierId': 212, 'value': '33.0'}, {'id': 5254898677, 'qualifierId': 141, 'value': '7.1'}, {'id': 5254898683, 'qualifierId': 1}, {'id': 5254898681, 'qualifierId': 213, 'value': '5.69'}, {'id': 5254898673, 'qualifierId': 56, 'value': 'Right'}];9b29l83qhedv79h20lgyu9tqt;B. Tuiloma;;;f9aqsednqk6r7zywxlg6qyac;Pass;;;;;;;;;;7,1;;5,69;33,0;55,5;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;55,5;7,1;;;;;;;;0;0;15;Inter Miami II;15;DL;1,0
2728344875;8;1;1;0;19;6ubc4y1v6hr63mca7ica4hp90;1;54,5;8,8;2024-09-29T19:04:02.342Z;2024-09-29T19:04:05Z;[{'id': 5254898951, 'qualifierId': 141, 'value': '18.1'}, {'id': 5254898947, 'qualifierId': 56, 'value': 'Back'}, {'id': 5254898957, 'qualifierId': 213, 'value': '2.26'}, {'id': 5254898955, 'qualifierId': 212, 'value': '8.2'}, {'id': 5254898949, 'qualifierId': 140, 'value': '49.5'}];52rcg38mijjjusfwqxa2l7hex;J. Lindsey;;;f9aqsednqk6r7zywxlg6qyac;Pass;;;;;;;;;;18,1;;2,26;8,2;49,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;49,5;18,1;;;;;;;;0;0;19;Inter Miami II;19;DR;1,0
2728344903;9;1;1;0;22;6ubc4y1v6hr63mca7ica4hp90;1;47,2;19,7;2024-09-29T19:04:05.454Z;2024-09-29T19:04:07Z;[{'id': 5254899181, 'qualifierId': 213, 'value': '2.98'}, {'id': 5254899169, 'qualifierId': 56, 'value': 'Back'}, {'id': 5254899171, 'qualifierId': 140, 'value': '31.8'}, {'id': 5254899175, 'qualifierId': 141, 'value': '23.6'}, {'id': 5254899179, 'qualifierId': 212, 'value': '16.4'}];avxfzgoe2y0opif75qu3aeb6c;W. Sangoquiza;;;f9aqsednqk6r7zywxlg6qyac;Pass;;;;;;;;;;23,6;;2,98;16,4;31,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;31,8;23,6;;;;;;;;0;0;22;Inter Miami II;22;MC;1,0
2728344969;10;1;1;0;24;6ubc4y1v6hr63mca7ica4hp90;1;31,1;25,7;2024-09-29T19:04:07.334Z;2024-09-29T19:04:12Z;[{'id': 5254899575, 'qualifierId': 56, 'value': 'Back'}, {'id': 5254899577, 'qualifierId': 140, 'value': '27.8'}, {'id': 5254899579, 'qualifierId': 141, 'value': '61.4'}, {'id': 5254899583, 'qualifierId': 213, 'value': '1.71'}, {'id': 5254899581, 'qualifierId': 212, 'value': '24.5'}];9b29l83qhedv79h20lgyu9tqt;B. Tuiloma;;;f9aqsednqk6r7zywxlg6qyac;Pass;;;;;;;;;;61,4;;1,71;24,5;27,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;27,8;61,4;;;;;;;;0;0;24;Inter Miami II;24;DL;1,0
2728345023;11;1;1;0;29;6ubc4y1v6hr63mca7ica4hp90;1;38,9;65,4;2024-09-29T19:04:12.271Z;2024-09-29T19:04:15Z;[{'id': 5254899953, 'qualifierId': 141, 'value': '73.2'}, {'id': 5254899949, 'qualifierId': 56, 'value': 'Back'}, {'id': 5254899955, 'qualifierId': 212, 'value': '8.5'}, {'id': 5254899951, 'qualifierId': 140, 'value': '45.2'}, {'id': 5254899959, 'qualifierId': 213, 'value': '0.68'}];dkgv1asv2glgvoddpvxe56t5g;João Pedro;;;f9aqsednqk6r7zywxlg6qyac;Pass;;;;;;;;;;73,2;;0,68;8,5;45,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;45,2;73,2;;;;;;;;0;0;29;Inter Miami II;29;DC;1,0
2728345159;12;1;1;0;32;6ubc4y1v6hr63mca7ica4hp90;1;40,9;66,6;2024-09-29T19:04:15.238Z;2024-09-29T19:04:22Z;[{'id': 5254900743, 'qualifierId': 141, 'value': '37.1'}, {'id': 5254900747, 'qualifierId': 213, 'value': '4.35'}, {'id': 5254900745, 'qualifierId': 212, 'value': '21.4'}, {'id': 5254900737, 'qualifierId': 56, 'value': 'Back'}, {'id': 5254900741, 'qualifierId': 140, 'value': '33.7'}];3ve0xap9f0gjsslhgjsmakx04;A. John;;;f9aqsednqk6r7zywxlg6qyac;Pass;;;;;;;;;;37,1;;4,35;21,4;33,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;33,7;37,1;;;;;;;;0;0;32;Inter Miami II;32;MC;1,0
2728345275;13;1;1;0;39;6ubc4y1v6hr63mca7ica4hp90;1;36,9;37,6;2024-09-29T19:04:22.479Z;2024-09-29T19:04:28Z;[{'id': 5254901415, 'qualifierId': 56, 'value': 'Right'}, {'id': 5254901423, 'qualifierId': 213, 'value': '5.52'}, {'id': 5254901417, 'qualifierId': 140, 'value': '57.0'}, {'id': 5254901419, 'qualifierId': 141, 'value': '7.9'}, {'id': 5254901421, 'qualifierId': 212, 'value': '29.2'}];9b29l83qhedv79h20lgyu9tqt;B. Tuiloma;;;f9aqsednqk6r7zywxlg6qyac;Pass;;;;;;;;;;7,9;;5,52;29,2;57,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;57,0;7,9;;;;;;;;0;0;39;Inter Miami II;39;DL;1,0
2728345321;14;1;1;0;44;6ubc4y1v6hr63mca7ica4hp90;1;65,6;5,2;2024-09-29T19:04:28.111Z;2024-09-29T19:04:31Z;[{'id': 5254901639, 'qualifierId': 141, 'value': '14.5'}, {'id': 5254901643, 'qualifierId': 212, 'value': '9.6'}, {'id': 5254901647, 'qualifierId': 213, 'value': '2.42'}, {'id': 5254901637, 'qualifierId': 140, 'value': '58.7'}, {'id': 5254901635, 'qualifierId': 56, 'value': 'Right'}];52rcg38mijjjusfwqxa2l7hex;J. Lindsey;;;f9aqsednqk6r7zywxlg6qyac;Pass;;;;;;;;;;14,5;;2,42;9,6;58,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;58,7;14,5;;;;;;;;0;0;44;Inter Miami II;44;DR;1,0
2728345415;15;1;1;0;48;6ubc4y1v6hr63mca7ica4hp90;1;60,0;13,9;2024-09-29T19:04:31.174Z;2024-09-29T19:04:36Z;[{'id': 5254902261, 'qualifierId': 140, 'value': '92.3'}, {'id': 5254902269, 'qualifierId': 1}, {'id': 5254902259, 'qualifierId': 56, 'value': 'Center'}, {'id': 5254902267, 'qualifierId': 213, 'value': '0.34'}, {'id': 5254902265, 'qualifierId': 212, 'value': '36.0'}, {'id': 5254902263, 'qualifierId': 141, 'value': '31.7'}, {'id': 5254902257, 'qualifierId': 155}];6hhsk7b3rv87zi2i3dpzna3th;J. Paterson;;;f9aqsednqk6r7zywxlg6qyac;Pass;;;;;;;;;;31,7;;0,34;36,0;92,3;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;92,3;31,7;;;;;;;;0;0;48;Inter Miami II;48;MC;1,0
2728345439;16;1;1;0;53;6ubc4y1v6hr63mca7ica4hp90;0;92,7;32,0;2024-09-29T19:04:36.319Z;2024-09-29T19:04:38Z;[{'id': 5254902447, 'qualifierId': 213, 'value': '1.74'}, {'id': 5254902445, 'qualifierId': 212, 'value': '10.3'}, {'id': 5254902435, 'qualifierId': 56, 'value': 'Center'}, {'id': 5254902439, 'qualifierId': 140, 'value': '91.1'}, {'id': 5254902443, 'qualifierId': 141, 'value': '46.9'}];4dri4lv9b4w3mz8aj3329qjh0;I. Toklomati;;;f9aqsednqk6r7zywxlg6qyac;Pass;;;;;;;;;;46,9;;1,74;10,3;91,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;91,1;46,9;;;;;;;;0;0;53;Inter Miami II;53;FW;1,0
2728345475;3;12;1;0;56;c7c4wwva2u1vb3rr7rwava044;1;7,1;51,6;2024-09-29T19:04:39.560Z;2024-09-29T19:04:42Z;[{'id': 5254902715, 'qualifierId': 213, 'value': '5.73'}, {'id': 5254902711, 'qualifierId': 141, 'value': '35.5'}, {'id': 5254902707, 'qualifierId': 56, 'value': 'Back'}, {'id': 5254902713, 'qualifierId': 212, 'value': '20.9'}, {'id': 5254902709, 'qualifierId': 140, 'value': '24.1'}];bo9momaa9orr52cbwpt348t90;R. Sailor;;;f9aqsednqk6r7zywxlg6qyac;Clearance;;;;;;;;;;35,5;;5,73;20,9;24,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;24,1;35,5;;;;;;;;0;0;56;Crown Legacy;56;DL;1,0
2728345479;4;49;1;0;58;c7c4wwva2u1vb3rr7rwava044;1;23,9;33,7;2024-09-29T19:04:42.133Z;2024-09-29T19:04:42Z;[];1yl2e0y3cglm1nwto5uzs3e5m;L. Sunderland;;;f9aqsednqk6r7zywxlg6qyac;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;;;;;;;;;;0;0;58;Crown Legacy;58;MC;1,0
2728345523;5;1;1;0;59;c7c4wwva2u1vb3rr7rwava044;1;23,9;33,7;2024-09-29T19:04:42.373Z;2024-09-29T19:04:45Z;[{'id': 5254903053, 'qualifierId': 213, 'value': '0.05'}, {'id': 5254903051, 'qualifierId': 212, 'value': '16.2'}, {'id': 5254903045, 'qualifierId': 56, 'value': 'Back'}, {'id': 5254903049, 'qualifierId': 141, 'value': '35.0'}, {'id': 5254903047, 'qualifierId': 140, 'value': '39.3'}];1yl2e0y3cglm1nwto5uzs3e5m;L. Sunderland;;;f9aqsednqk6r7zywxlg6qyac;Pass;;;;;;;;;;35,0;;0,05;16,2;39,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;39,3;35,0;;;;;;;;0;0;59;Crown Legacy;59;MC;1,0
