id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;matchId;type_displayName;value_TeamKit;value_Involved;value_TeamPlayerFormation;value_PlayerPosition;value_Resume;value_Captain;value_JerseyNumber;value_TeamFormation;value_DirectionOfPlay;value_Zone;value_KickOff;value_PassEndX;value_PassEndY;value_Angle;value_Length;value_IntendedTackleTarget;value_LongBall;value_PlayersCaughtOffside;value_NotVisible;value_FreeKickTaken;value_Indirect;value_Direct;value_Foul;value_AttemptedTackle;value_Offensive;value_OppositeRelatedEventId;value_Defensive;value_OutOfPlay;value_NextEventThrowIn;value_ThrowIn;value_SwitchOfPlay;value_Chipped;value_Cross;value_KeeperThrow;value_ShirtPull/Holding;value_RelatedEventId;value_TacticalFoul;value_YellowCard;value_LayOff;value_DeletedEventType;value_BlockedPass;value_BoxCentre;value_IndividualPlay;value_Assisted;value_GoalmouthY;value_RightFooted;value_GkX;value_RegularPlay;value_High;value_GkY;value_GoalmouthZ;value_FirstTouch;value_SixYardBlocked;value_NotAssisted;value_Head;value_LowCentre;value_BlockedX;value_Blocked;value_BlockedY;value_DefBlock;value_HighClaim;value_OverArm;value_NextEventGoalKick;value_Low;value_GoalKick;value_HeadPass;value_Launch;value_FlickOn;value_Left;value_InSwinger;value_CornerTaken;value_AerialFoul;value_Injury;value_InjuredPlayerId;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_CaptainChange;value_Assist;value_BoxLeft;value_Shove/Push;value_GoalDisallowed;value_OutOfBoxCentre;value_LeftFooted;value_FreeKick;value_ByWall;value_BlockedCross;value_FastBreak;value_RecklessOffence;value_Obstruction;value_LowLeft;value_SetPiece;value_LowRight;value_Hands;value_Diving;value_ParriedSafe;value_Right;value_IntentionalAssist;value_BigChance;value_FromCorner;value_SmallBoxCentre;value_NotPastGoalLine;value_SwerveRight;value_OwnPlayer;value_OwnShotBlocked;value_Handball;value_Minutes;value_SwerveLeft;value_CloseHigh;value_EndType;value_SmallBoxRight;value_OutSwinger;value_Volley;value_CloseLeftAndHigh;value_ThroughBall;value_ParriedDanger;value_Standing;value_Collected;value_Tactical;value_CloseRight;value_GoesToPenalties;value_GoalShotTimestamp;value_GoalShotGameClock;value_HighRight;value_Penalty;value_Second(2Nd)OppositeRelatedEventId;value_Scored;value_HighCentre;value_KeeperTouched;value_Saved;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2706661737;234;1;1;32;1;csntc7hucmo21gknxc5y0kc4q;1;67,4;96,0;2024-08-07T15:37:15.194Z;2024-08-07T15:37:17Z;[{'id': 5135915801, 'qualifierId': 140, 'value': '80.5'}, {'id': 5135915799, 'qualifierId': 56, 'value': 'Left'}, {'id': 5135915805, 'qualifierId': 212, 'value': '13.8'}, {'id': 5135915807, 'qualifierId': 213, 'value': '0.07'}, {'id': 5135915803, 'qualifierId': 141, 'value': '97.4'}];c1z6mxuhvuegd4c5b3hau93ze;M. Al-Hasnawi;;eiw293b8tycwqgo4maskvy0ic;Pass;;;;;;;;;;;;80,5;97,4;0,07;13,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;80,5;97,4;;;;;;;;0;32;1;Cincinnati II;1921;DC;1,0
2706661739;235;1;1;32;4;csntc7hucmo21gknxc5y0kc4q;0;80,5;97,4;2024-08-07T15:37:17.738Z;2024-08-07T16:07:26Z;[{'id': 5135915819, 'qualifierId': 141, 'value': '69.7'}, {'id': 5135915813, 'qualifierId': 155}, {'id': 5135915817, 'qualifierId': 140, 'value': '88.1'}, {'id': 5135915823, 'qualifierId': 213, 'value': '5.11'}, {'id': 5135915815, 'qualifierId': 56, 'value': 'Center'}, {'id': 5135915811, 'qualifierId': 2}, {'id': 5135915821, 'qualifierId': 212, 'value': '20.5'}];40qi53orb0eur2jevowkvrcb8;P. Leal;;eiw293b8tycwqgo4maskvy0ic;Pass;;;;;;;;;;;;88,1;69,7;5,11;20,5;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;88,1;69,7;;;;;;;;0;32;4;Cincinnati II;1924;MC;1,0
2706661741;237;12;1;32;6;bd0378yx50xpdcgwkt9p9bmz8;1;15,0;35,2;2024-08-07T15:37:19.735Z;2024-08-07T15:37:21Z;[{'id': 5135915827, 'qualifierId': 56, 'value': 'Back'}, {'id': 5135915833, 'qualifierId': 212, 'value': '14.5'}, {'id': 5135915831, 'qualifierId': 141, 'value': '23.6'}, {'id': 5135915835, 'qualifierId': 213, 'value': '5.71'}, {'id': 5135915829, 'qualifierId': 140, 'value': '26.6'}];2f5ymqh1j87xhi9ynovnujpm2;B. Schaefer;;eiw293b8tycwqgo4maskvy0ic;Clearance;;;;;;;;;;;;26,6;23,6;5,71;14,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;26,6;23,6;;;;;;;;0;32;6;New England II;1926;DC;1,0
2706661743;238;12;1;32;7;bd0378yx50xpdcgwkt9p9bmz8;1;26,6;23,6;2024-08-07T15:37:21.208Z;2024-08-07T15:37:22Z;[{'id': 5135915847, 'qualifierId': 15}, {'id': 5135915845, 'qualifierId': 213, 'value': '5.90'}, {'id': 5135915843, 'qualifierId': 212, 'value': '9.7'}, {'id': 5135915837, 'qualifierId': 56, 'value': 'Back'}, {'id': 5135915839, 'qualifierId': 140, 'value': '35.2'}, {'id': 5135915841, 'qualifierId': 141, 'value': '18.2'}];bu0qf3q6j69an4i0gz7xhqcd0;Y. Ramos;;eiw293b8tycwqgo4maskvy0ic;Clearance;;;;;;;;;;;;35,2;18,2;5,9;9,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;35,2;18,2;;;;;;;;0;32;7;New England II;1927;DMC;1,0
2706661745;239;49;1;32;9;bd0378yx50xpdcgwkt9p9bmz8;1;35,9;18,2;2024-08-07T15:37:22.776Z;2024-08-07T15:37:22Z;[];9asj8t10cvfumot9hr3dprsic;B. Stitz;;eiw293b8tycwqgo4maskvy0ic;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;;;;;;;;0;32;9;New England II;1929;FW;1,0
2706661747;240;3;1;32;9;bd0378yx50xpdcgwkt9p9bmz8;0;35,0;18,0;2024-08-07T15:37:23.240Z;2024-08-07T15:49:43Z;[{'id': 5135915865, 'qualifierId': 233, 'value': '236'}, {'id': 5135915851, 'qualifierId': 286}, {'id': 5135915849, 'qualifierId': 56, 'value': 'Back'}];9asj8t10cvfumot9hr3dprsic;B. Stitz;;eiw293b8tycwqgo4maskvy0ic;Take On;;;;;;;;;;;;;;;;;;;;;;;;;1,0;236,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;;;;;;;;0;32;9;New England II;1929;FW;1,0
2706661749;236;7;1;32;9;csntc7hucmo21gknxc5y0kc4q;0;65,0;82,0;2024-08-07T15:37:23.241Z;2024-08-07T16:07:40Z;[{'id': 5135915859, 'qualifierId': 233, 'value': '240'}, {'id': 5135915857, 'qualifierId': 285}, {'id': 5135915855, 'qualifierId': 56, 'value': 'Left'}];c1z6mxuhvuegd4c5b3hau93ze;M. Al-Hasnawi;;eiw293b8tycwqgo4maskvy0ic;Tackle;;;;;;;;;;;;;;;;;;;;;;;;;;240,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;;0;32;9;Cincinnati II;1929;DC;1,0
2706661753;237;4;1;32;14;csntc7hucmo21gknxc5y0kc4q;1;65,2;72,0;2024-08-07T15:37:28.091Z;2024-08-07T15:49:46Z;[{'id': 5135915887, 'qualifierId': 286}, {'id': 5135915885, 'qualifierId': 265}, {'id': 5135915879, 'qualifierId': 13}, {'id': 5135915881, 'qualifierId': 56, 'value': 'Center'}, {'id': 5135915883, 'qualifierId': 152}, {'id': 5135915907, 'qualifierId': 233, 'value': '241'}];9u37akzkhdyszhevgrjghq99m;A. Monis;;eiw293b8tycwqgo4maskvy0ic;Foul;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;1,0;241,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;;0;32;14;Cincinnati II;1934;AMR;1,0
2706661751;241;4;1;32;14;bd0378yx50xpdcgwkt9p9bmz8;0;34,8;28,0;2024-08-07T15:37:28.092Z;2024-08-07T15:49:46Z;[{'id': 5135915873, 'qualifierId': 152}, {'id': 5135915869, 'qualifierId': 13}, {'id': 5135916055, 'qualifierId': 55, 'value': '242'}, {'id': 5135915875, 'qualifierId': 265}, {'id': 5135915877, 'qualifierId': 285}, {'id': 5135915871, 'qualifierId': 56, 'value': 'Back'}, {'id': 5135915913, 'qualifierId': 233, 'value': '237'}];bu0qf3q6j69an4i0gz7xhqcd0;Y. Ramos;;eiw293b8tycwqgo4maskvy0ic;Foul;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;237,0;1,0;;;;;;;;;242,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;;;;;242,0;bu0qf3q6j69an4i0gz7xhqcd0;;0;32;14;New England II;1934;DMC;1,0
2706661761;242;17;1;32;22;bd0378yx50xpdcgwkt9p9bmz8;1;0,0;0,0;2024-08-07T15:37:36.328Z;2024-08-07T15:38:12Z;[{'id': 5135915945, 'qualifierId': 13, 'value': '243'}, {'id': 5135915941, 'qualifierId': 31}, {'id': 5135915943, 'qualifierId': 392}, {'id': 5135916051, 'qualifierId': 55, 'value': '241'}];bu0qf3q6j69an4i0gz7xhqcd0;Y. Ramos;;eiw293b8tycwqgo4maskvy0ic;Card;;;;;;;;;;;;;;;;;;;;;;;243,0;;;;;;;;;;;;;241,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;;;;;241,0;bu0qf3q6j69an4i0gz7xhqcd0;;0;32;22;New England II;1942;DMC;1,0
2706661767;238;1;1;32;52;csntc7hucmo21gknxc5y0kc4q;1;64,1;60,5;2024-08-07T15:38:05.482Z;2024-08-07T16:07:58Z;[{'id': 5135915979, 'qualifierId': 152}, {'id': 5135915977, 'qualifierId': 5}, {'id': 5135915981, 'qualifierId': 56, 'value': 'Center'}, {'id': 5135915985, 'qualifierId': 141, 'value': '37.6'}, {'id': 5135915987, 'qualifierId': 212, 'value': '18.4'}, {'id': 5135915989, 'qualifierId': 213, 'value': '4.15'}, {'id': 5135915983, 'qualifierId': 140, 'value': '54.8'}];40qi53orb0eur2jevowkvrcb8;P. Leal;;eiw293b8tycwqgo4maskvy0ic;Pass;;;;;;;;;;;;54,8;37,6;4,15;18,4;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;54,8;37,6;;;;;;;;0;32;52;Cincinnati II;1972;MC;1,0
2706661771;239;43;1;32;53;csntc7hucmo21gknxc5y0kc4q;1;0,0;0,0;2024-08-07T15:38:06.569Z;2024-08-07T16:07:55Z;[{'id': 5135916005, 'qualifierId': 56, 'value': 'Center'}, {'id': 5135916007, 'qualifierId': 140, 'value': '58.9'}, {'id': 5135916009, 'qualifierId': 141, 'value': '24.4'}, {'id': 5135916011, 'qualifierId': 212, 'value': '16.6'}, {'id': 5135924179, 'qualifierId': 144, 'value': '1'}, {'id': 5135916013, 'qualifierId': 213, 'value': '5.00'}];akwjik09wytzzr3yras0diqz8;L. Borovic;;eiw293b8tycwqgo4maskvy0ic;Deleted event;;;;;;;;;;;;58,9;24,4;5,0;16,6;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;58,9;24,4;;;;;;;;0;32;53;Cincinnati II;1973;Sub;1,0
2706661781;240;1;1;32;56;csntc7hucmo21gknxc5y0kc4q;1;58,6;24,9;2024-08-07T15:38:09.706Z;2024-08-07T15:38:13Z;[{'id': 5135916065, 'qualifierId': 212, 'value': '12.3'}, {'id': 5135916067, 'qualifierId': 213, 'value': '5.48'}, {'id': 5135916063, 'qualifierId': 141, 'value': '11.9'}, {'id': 5135916059, 'qualifierId': 56, 'value': 'Right'}, {'id': 5135916061, 'qualifierId': 140, 'value': '66.8'}];et772m1f5cqceeffckpnty1p0;E. Klein;;eiw293b8tycwqgo4maskvy0ic;Pass;;;;;;;;;;;;66,8;11,9;5,48;12,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;66,8;11,9;;;;;;;;0;32;56;Cincinnati II;1976;MC;1,0
2706661785;241;1;1;32;59;csntc7hucmo21gknxc5y0kc4q;1;66,8;11,9;2024-08-07T15:38:13.082Z;2024-08-07T15:38:14Z;[{'id': 5135916091, 'qualifierId': 213, 'value': '2.81'}, {'id': 5135916089, 'qualifierId': 212, 'value': '27.4'}, {'id': 5135916083, 'qualifierId': 56, 'value': 'Back'}, {'id': 5135916087, 'qualifierId': 141, 'value': '24.9'}, {'id': 5135916085, 'qualifierId': 140, 'value': '42.1'}];dc8u2bssrhxycx8vtn0kutp4a;C. Quiñónes;;eiw293b8tycwqgo4maskvy0ic;Pass;;;;;;;;;;;;42,1;24,9;2,81;27,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;42,1;24,9;;;;;;;;0;32;59;Cincinnati II;1979;DR;1,0
2706661791;242;1;1;33;0;csntc7hucmo21gknxc5y0kc4q;1;42,1;24,9;2024-08-07T15:38:13.962Z;2024-08-07T15:38:15Z;[{'id': 5135916125, 'qualifierId': 213, 'value': '1.28'}, {'id': 5135916119, 'qualifierId': 140, 'value': '46.2'}, {'id': 5135916123, 'qualifierId': 212, 'value': '14.8'}, {'id': 5135916117, 'qualifierId': 56, 'value': 'Back'}, {'id': 5135916121, 'qualifierId': 141, 'value': '45.8'}];et772m1f5cqceeffckpnty1p0;E. Klein;;eiw293b8tycwqgo4maskvy0ic;Pass;;;;;;;;;;;;46,2;45,8;1,28;14,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;46,2;45,8;;;;;;;;0;33;0;Cincinnati II;1980;MC;1,0
2706661795;243;1;1;33;1;csntc7hucmo21gknxc5y0kc4q;1;46,3;57,2;2024-08-07T15:38:15.386Z;2024-08-07T15:38:17Z;[{'id': 5135916141, 'qualifierId': 212, 'value': '16.7'}, {'id': 5135916143, 'qualifierId': 213, 'value': '2.31'}, {'id': 5135916137, 'qualifierId': 140, 'value': '35.6'}, {'id': 5135916135, 'qualifierId': 56, 'value': 'Back'}, {'id': 5135916139, 'qualifierId': 141, 'value': '75.3'}];akwjik09wytzzr3yras0diqz8;L. Borovic;;eiw293b8tycwqgo4maskvy0ic;Pass;;;;;;;;;;;;35,6;75,3;2,31;16,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;35,6;75,3;;;;;;;;0;33;1;Cincinnati II;1981;Sub;1,0
2706661805;244;1;1;33;4;csntc7hucmo21gknxc5y0kc4q;0;36,1;71,1;2024-08-07T15:38:17.546Z;2024-08-07T15:38:21Z;[{'id': 5135916205, 'qualifierId': 1}, {'id': 5135916203, 'qualifierId': 213, 'value': '5.47'}, {'id': 5135916195, 'qualifierId': 56, 'value': 'Right'}, {'id': 5135916197, 'qualifierId': 140, 'value': '71.3'}, {'id': 5135916193, 'qualifierId': 155}, {'id': 5135916201, 'qualifierId': 212, 'value': '53.6'}, {'id': 5135916199, 'qualifierId': 141, 'value': '14.1'}];357vd87hv0jvljqtt2qf4vmz8;S. Suárez;;eiw293b8tycwqgo4maskvy0ic;Pass;;;;;;;;;;;;71,3;14,1;5,47;53,6;;1,0;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;71,3;14,1;;;;;;;;0;33;4;Cincinnati II;1984;DC;1,0
2706661807;243;43;1;33;8;bd0378yx50xpdcgwkt9p9bmz8;1;0,0;0,0;2024-08-07T15:38:22.343Z;2024-08-07T15:38:42Z;[{'id': 5135916453, 'qualifierId': 144, 'value': '44'}, {'id': 5135916211, 'qualifierId': 285, 'value': '0'}, {'id': 5135916209, 'qualifierId': 56, 'value': 'Back'}];5bgt61vb5lnzyoczqnr202lpm;M. Tablante;;eiw293b8tycwqgo4maskvy0ic;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;;;;;;;;;;;;;44,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;;;;;;;;0;33;8;New England II;1988;DML;1,0
2706661813;244;1;1;33;9;bd0378yx50xpdcgwkt9p9bmz8;1;28,4;79,4;2024-08-07T15:38:22.743Z;2024-08-07T15:38:25Z;[{'id': 5135916239, 'qualifierId': 213, 'value': '6.26'}, {'id': 5135916233, 'qualifierId': 140, 'value': '44.1'}, {'id': 5135916237, 'qualifierId': 212, 'value': '16.5'}, {'id': 5135916235, 'qualifierId': 141, 'value': '78.8'}, {'id': 5135916229, 'qualifierId': 3}, {'id': 5135916231, 'qualifierId': 56, 'value': 'Back'}];5bgt61vb5lnzyoczqnr202lpm;M. Tablante;;eiw293b8tycwqgo4maskvy0ic;Pass;;;;;;;;;;;;44,1;78,8;6,26;16,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;44,1;78,8;;;;;;;;0;33;9;New England II;1989;DML;1,0
2706661815;245;49;1;33;11;bd0378yx50xpdcgwkt9p9bmz8;1;45,8;79,0;2024-08-07T15:38:25.063Z;2024-08-07T15:38:25Z;[];bu0qf3q6j69an4i0gz7xhqcd0;Y. Ramos;;eiw293b8tycwqgo4maskvy0ic;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;;;;;;;;0;33;11;New England II;1991;DMC;1,0
2706661821;246;1;1;33;12;bd0378yx50xpdcgwkt9p9bmz8;1;45,8;79,0;2024-08-07T15:38:25.464Z;2024-08-07T15:38:41Z;[{'id': 5135916275, 'qualifierId': 140, 'value': '70.4'}, {'id': 5135916405, 'qualifierId': 210, 'value': '15'}, {'id': 5135916281, 'qualifierId': 213, 'value': '5.64'}, {'id': 5135916277, 'qualifierId': 141, 'value': '50.6'}, {'id': 5135916273, 'qualifierId': 56, 'value': 'Center'}, {'id': 5135916279, 'qualifierId': 212, 'value': '32.3'}, {'id': 5135916283, 'qualifierId': 1}];bu0qf3q6j69an4i0gz7xhqcd0;Y. Ramos;1,0;eiw293b8tycwqgo4maskvy0ic;Pass;;;;;;;;;;;;70,4;50,6;5,64;32,3;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;70,4;50,6;;;;;;;;0;33;12;New England II;1992;DMC;1,0
2706661823;247;15;1;33;15;bd0378yx50xpdcgwkt9p9bmz8;1;74,6;54,9;2024-08-07T15:38:28.967Z;2024-08-07T15:39:02Z;[{'id': 5135916291, 'qualifierId': 56, 'value': 'Center'}, {'id': 5135916407, 'qualifierId': 80}, {'id': 5135916577, 'qualifierId': 23}, {'id': 5135916289, 'qualifierId': 18}, {'id': 5135916417, 'qualifierId': 103, 'value': '0.6'}, {'id': 5135916423, 'qualifierId': 147, 'value': '50.9'}, {'id': 5135916427, 'qualifierId': 233, 'value': '245'}, {'id': 5135916409, 'qualifierId': 29}, {'id': 5135916373, 'qualifierId': 72}, {'id': 5135916421, 'qualifierId': 146, 'value': '98.1'}, {'id': 5135916411, 'qualifierId': 55, 'value': '246'}, {'id': 5135916415, 'qualifierId': 102, 'value': '46.9'}, {'id': 5135916419, 'qualifierId': 215}];9asj8t10cvfumot9hr3dprsic;B. Stitz;;eiw293b8tycwqgo4maskvy0ic;Attempt Saved;;;;;;;;;;;;;;;;;;;;;;;;;;245,0;;;;;;;;;;246,0;;;;;;;1,0;1,0;46,9;;;;;;0,6;;;;;;98,1;;50,9;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;1,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;98,1;50,9;46,9;0.6;246,0;bu0qf3q6j69an4i0gz7xhqcd0;;0;33;15;New England II;1995;FW;1,0
2706661831;245;10;1;33;15;csntc7hucmo21gknxc5y0kc4q;1;2,9;49,6;2024-08-07T15:38:29.067Z;2024-08-07T15:38:39Z;[{'id': 5135916323, 'qualifierId': 182}, {'id': 5135916385, 'qualifierId': 233, 'value': '247'}, {'id': 5135916371, 'qualifierId': 179}, {'id': 5135916325, 'qualifierId': 56, 'value': 'Back'}, {'id': 5135916319, 'qualifierId': 173}];6j4ibkpbos6w5ikle58u2vo;M. Weinstein;;eiw293b8tycwqgo4maskvy0ic;Save;;;;;;;;;;;;;;;;;;;;;;;;;;247,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;;0;33;15;Cincinnati II;1995;GK;1,0
2706661833;246;6;1;33;17;csntc7hucmo21gknxc5y0kc4q;0;1,0;63,8;2024-08-07T15:38:31.240Z;2024-08-07T15:49:50Z;[{'id': 5135916329, 'qualifierId': 73}, {'id': 5135916327, 'qualifierId': 56, 'value': 'Back'}, {'id': 5135916355, 'qualifierId': 233, 'value': '248'}];6j4ibkpbos6w5ikle58u2vo;M. Weinstein;;eiw293b8tycwqgo4maskvy0ic;Corner Awarded;;;;;;;;;;;;;;;;;;;;;;;;;;248,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;;0;33;17;Cincinnati II;1997;GK;1,0
2706661825;248;6;1;33;17;bd0378yx50xpdcgwkt9p9bmz8;1;99,0;36,2;2024-08-07T15:38:31.240Z;2024-08-07T15:49:49Z;[{'id': 5135916333, 'qualifierId': 56, 'value': 'Center'}, {'id': 5135916335, 'qualifierId': 75}, {'id': 5135916337, 'qualifierId': 233, 'value': '246'}];9asj8t10cvfumot9hr3dprsic;B. Stitz;;eiw293b8tycwqgo4maskvy0ic;Corner Awarded;;;;;;;;;;;;;;;;;;;;;;;;;;246,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;;;;;;;;0;33;17;New England II;1997;FW;1,0
