id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamKit;value_Captain;value_JerseyNumber;value_TeamPlayerFormation;value_TeamFormation;value_PlayerPosition;value_Involved;value_Resume;value_DirectionOfPlay;value_PassEndY;value_PassEndX;value_KickOff;value_Zone;value_Length;value_Angle;value_BlockedPass;value_OppositeRelatedEventId;value_Offensive;value_Defensive;value_Left;value_Right;value_OutSwinger;value_Chipped;value_CornerTaken;value_Cross;value_RightFooted;value_Head;value_Direct;value_Foul;value_Shove/Push;value_FreeKickTaken;value_TouchTypePass;value_Overrun;value_TakeOnOvertake;value_HeadPass;value_Launch;value_LongBall;value_TouchTypeControl;value_DeletedEventType;value_NotVisible;value_Assist;value_GoalmouthY;value_GkY;value_RelatedEventId;value_IndividualPlay;value_LowRight;value_GoalmouthZ;value_OutOfBoxCentre;value_BlockedY;value_BlockedX;value_GkX;value_Assisted;value_Blocked;value_RegularPlay;value_DefBlock;value_AttemptedTackle;value_YellowCard;value_RecklessOffence;value_LeftFooted;value_SwitchOfPlay;value_NextEventThrowIn;value_ThrowIn;value_LayOff;value_TakeOnSpace;value_ThroughBall;value_TouchTypeClearance;value_OutOfPlay;value_Straight;value_FloatedCross;value_NextEventGoalKick;value_Low;value_GoalKick;value_LowCentre;value_PullBack;value_FromCorner;value_IntentionalAssist;value_FirstTouch;value_BoxCentre;value_GoalShotGameClock;value_GkXTimeOfGoal;value_GoalShotTimestamp;value_GkYTimeOfGoal;value_Tap;value_High;value_ShirtPull/Holding;value_IntendedTackleTarget;value_CaptainChange;value_InSwinger;value_Handball;value_MediumGkIntervention;value_KeeperThrow;value_DrivenCross;value_LowLeft;value_LowGkIntervention;value_Hands;value_Diving;value_Collected;value_GkKickFromHands;value_FreeKick;value_NotAssisted;value_ByWall;value_SetPiece;value_HighGkIntervention;value_Minutes;value_EndType;value_PersistentInfringement;value_FlickOn;value_BlockedClearance;value_BoxRight;value_TacticalFoul;value_Stooping;value_BoxLeft;value_PlayersCaughtOffside;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_Indirect;value_BigChance;value_Weak;value_OverArm;value_BoxDeepLeft;value_Injury;value_InjuredPlayerId;value_TimeWasting;value_FastBreak;value_ParriedDanger;value_FantasyAssistType;value_HighRight;value_FantasyAssistTeam;value_FantasyAssistedBy;value_FantasyAssistId;value_VideoCoverageLost;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2724857569;205;1;1;26;51;bd0378yx50xpdcgwkt9p9bmz8;1;37,2;24,7;2024-09-22T23:30:48.918Z;2024-09-22T23:30:53Z;[{'id': 5235769915, 'qualifierId': 213, 'value': '5.75'}, {'id': 5235769911, 'qualifierId': 141, 'value': '6.5'}, {'id': 5235769909, 'qualifierId': 140, 'value': '57.4'}, {'id': 5235769913, 'qualifierId': 212, 'value': '24.6'}, {'id': 5235769907, 'qualifierId': 56, 'value': 'Right'}];2l6v8ab245wzmb1litvkir1ii;G. Gibert;;;bu3wdsyg3nn68qedldfg5o9g;Pass;;;;;;;;;;6,5;57,4;;;24,6;5,75;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;57,4;6,5;;;;;;;0;0;26;51;Huntsville City;1611;DC;1,0
2724857575;206;1;1;26;56;bd0378yx50xpdcgwkt9p9bmz8;1;51,1;10,6;2024-09-22T23:30:53.356Z;2024-09-22T23:30:55Z;[{'id': 5235769943, 'qualifierId': 141, 'value': '15.8'}, {'id': 5235769941, 'qualifierId': 140, 'value': '32.1'}, {'id': 5235769947, 'qualifierId': 213, 'value': '2.97'}, {'id': 5235769945, 'qualifierId': 212, 'value': '20.3'}, {'id': 5235769939, 'qualifierId': 56, 'value': 'Back'}];8bjjne12yudwbzfzjdlygqx62;A. Daley;;;bu3wdsyg3nn68qedldfg5o9g;Pass;;;;;;;;;;15,8;32,1;;;20,3;2,97;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;32,1;15,8;;;;;;;0;0;26;56;Huntsville City;1616;DR;1,0
2724857633;207;4;1;26;58;bd0378yx50xpdcgwkt9p9bmz8;1;30,4;13,9;2024-09-22T23:30:55.189Z;2024-09-22T23:41:34Z;[{'id': 5235770255, 'qualifierId': 152}, {'id': 5235770257, 'qualifierId': 285}, {'id': 5235776097, 'qualifierId': 233, 'value': '279'}, {'id': 5235770251, 'qualifierId': 295}, {'id': 5235770249, 'qualifierId': 13}, {'id': 5235770253, 'qualifierId': 56, 'value': 'Back'}];2l6v8ab245wzmb1litvkir1ii;G. Gibert;;;bu3wdsyg3nn68qedldfg5o9g;Foul;;;;;;;;;;;;;;;;;279,0;;1,0;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;;;;;;;0;0;26;58;Huntsville City;1618;DC;1,0
2724857613;279;4;1;26;58;4gymgvqmve0m2vh89v84tt3x0;0;69,6;86,1;2024-09-22T23:30:55.190Z;2024-09-22T23:41:34Z;[{'id': 5235770199, 'qualifierId': 13}, {'id': 5235770207, 'qualifierId': 286}, {'id': 5235776117, 'qualifierId': 233, 'value': '207'}, {'id': 5235770205, 'qualifierId': 152}, {'id': 5235770203, 'qualifierId': 56, 'value': 'Left'}, {'id': 5235770201, 'qualifierId': 295}];c08hvq1hplcct8kxrxucfpqp6;W. Pacius;;;bu3wdsyg3nn68qedldfg5o9g;Foul;;;;;;;;;;;;;;;;;207,0;1,0;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;;;;;;;;;0;0;26;58;Cincinnati II;1618;FW;1,0
2724857703;208;1;1;27;8;bd0378yx50xpdcgwkt9p9bmz8;1;34,4;5,8;2024-09-22T23:31:05.949Z;2024-09-22T23:31:09Z;[{'id': 5235770569, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235770573, 'qualifierId': 141, 'value': '33.6'}, {'id': 5235770571, 'qualifierId': 140, 'value': '30.0'}, {'id': 5235770577, 'qualifierId': 213, 'value': '1.81'}, {'id': 5235770565, 'qualifierId': 5}, {'id': 5235770575, 'qualifierId': 212, 'value': '19.5'}, {'id': 5235770567, 'qualifierId': 152}];2l6v8ab245wzmb1litvkir1ii;G. Gibert;;;bu3wdsyg3nn68qedldfg5o9g;Pass;;;;;;;;;;33,6;30,0;;;19,5;1,81;;;;;;;;;;;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;30,0;33,6;;;;;;;0;0;27;8;Huntsville City;1628;DC;1,0
2724857739;209;1;1;27;12;bd0378yx50xpdcgwkt9p9bmz8;1;31,0;42,2;2024-09-22T23:31:09.181Z;2024-09-22T23:31:12Z;[{'id': 5235770733, 'qualifierId': 141, 'value': '72.4'}, {'id': 5235770731, 'qualifierId': 140, 'value': '33.7'}, {'id': 5235770737, 'qualifierId': 213, 'value': '1.43'}, {'id': 5235770735, 'qualifierId': 212, 'value': '20.7'}, {'id': 5235770729, 'qualifierId': 56, 'value': 'Back'}];2f5ymqh1j87xhi9ynovnujpm2;B. Schaefer;;;bu3wdsyg3nn68qedldfg5o9g;Pass;;;;;;;;;;72,4;33,7;;;20,7;1,43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;33,7;72,4;;;;;;;0;0;27;12;Huntsville City;1632;DC;1,0
2724857781;210;1;1;27;14;bd0378yx50xpdcgwkt9p9bmz8;1;40,4;81,1;2024-09-22T23:31:11.886Z;2024-09-22T23:31:15Z;[{'id': 5235770935, 'qualifierId': 141, 'value': '91.2'}, {'id': 5235770937, 'qualifierId': 212, 'value': '8.1'}, {'id': 5235770931, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235770933, 'qualifierId': 140, 'value': '44.5'}, {'id': 5235770939, 'qualifierId': 213, 'value': '1.01'}];8za8xvdiyduedk2i99bdqv4es;J. Machado;;;bu3wdsyg3nn68qedldfg5o9g;Pass;;;;;;;;;;91,2;44,5;;;8,1;1,01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;44,5;91,2;;;;;;;0;0;27;14;Huntsville City;1634;DC;1,0
2724857801;211;1;1;27;18;bd0378yx50xpdcgwkt9p9bmz8;1;44,5;91,1;2024-09-22T23:31:15.676Z;2024-09-26T08:32:33Z;[{'id': 5235771063, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235771071, 'qualifierId': 213, 'value': '3.53'}, {'id': 5235771067, 'qualifierId': 141, 'value': '84.4'}, {'id': 5235771065, 'qualifierId': 140, 'value': '33.8'}, {'id': 5235771069, 'qualifierId': 212, 'value': '12.1'}];5bgt61vb5lnzyoczqnr202lpm;M. Tablante;;;bu3wdsyg3nn68qedldfg5o9g;Pass;;;;;;;;;;84,4;33,8;;;12,1;3,53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;33,8;84,4;;;;;;;0;0;27;18;Huntsville City;1638;DL;1,0
2724857833;212;1;1;27;20;bd0378yx50xpdcgwkt9p9bmz8;1;32,4;80,6;2024-09-22T23:31:17.317Z;2024-09-22T23:31:19Z;[{'id': 5235771199, 'qualifierId': 141, 'value': '63.4'}, {'id': 5235771203, 'qualifierId': 213, 'value': '4.06'}, {'id': 5235771195, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235771197, 'qualifierId': 140, 'value': '23.9'}, {'id': 5235771201, 'qualifierId': 212, 'value': '14.7'}];8za8xvdiyduedk2i99bdqv4es;J. Machado;;;bu3wdsyg3nn68qedldfg5o9g;Pass;;;;;;;;;;63,4;23,9;;;14,7;4,06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;23,9;63,4;;;;;;;0;0;27;20;Huntsville City;1640;DC;1,0
2724857841;213;1;1;27;22;bd0378yx50xpdcgwkt9p9bmz8;0;25,4;60,8;2024-09-22T23:31:19.868Z;2024-09-22T23:31:21Z;[{'id': 5235771267, 'qualifierId': 1}, {'id': 5235771265, 'qualifierId': 213, 'value': '6.15'}, {'id': 5235771263, 'qualifierId': 212, 'value': '45.6'}, {'id': 5235771261, 'qualifierId': 141, 'value': '52.1'}, {'id': 5235771259, 'qualifierId': 140, 'value': '68.5'}, {'id': 5235771257, 'qualifierId': 56, 'value': 'Center'}, {'id': 5235771255, 'qualifierId': 155}];2f5ymqh1j87xhi9ynovnujpm2;B. Schaefer;;;bu3wdsyg3nn68qedldfg5o9g;Pass;;;;;;;;;;52,1;68,5;;;45,6;6,15;;;;;;;;1,0;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;68,5;52,1;;;;;;;0;0;27;22;Huntsville City;1642;DC;1,0
2724857893;280;1;1;27;24;4gymgvqmve0m2vh89v84tt3x0;1;32,1;49,8;2024-09-22T23:31:21.958Z;2024-09-22T23:31:26Z;[{'id': 5235771501, 'qualifierId': 140, 'value': '36.1'}, {'id': 5235771497, 'qualifierId': 3}, {'id': 5235771503, 'qualifierId': 141, 'value': '77.2'}, {'id': 5235771505, 'qualifierId': 212, 'value': '19.1'}, {'id': 5235771507, 'qualifierId': 213, 'value': '1.35'}, {'id': 5235771499, 'qualifierId': 56, 'value': 'Back'}];3s1a50dskuehneuuy9b1nxg4;J. Akpunonu;;;bu3wdsyg3nn68qedldfg5o9g;Pass;;;;;;;;;;77,2;36,1;;;19,1;1,35;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;36,1;77,2;;;;;;;0;0;27;24;Cincinnati II;1644;DC;1,0
2724857897;281;49;1;27;28;4gymgvqmve0m2vh89v84tt3x0;1;35,3;87,1;2024-09-22T23:31:25.894Z;2024-09-22T23:31:26Z;[];dz7v9xfcwdvjioeyv4z54neqy;J. Bolanos;;;bu3wdsyg3nn68qedldfg5o9g;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;;;;;;;;;0;0;27;28;Cincinnati II;1648;FWL;1,0
2724857911;282;1;1;27;29;4gymgvqmve0m2vh89v84tt3x0;0;33,5;86,7;2024-09-22T23:31:26.886Z;2024-09-22T23:31:28Z;[{'id': 5235771595, 'qualifierId': 213, 'value': '5.96'}, {'id': 5235771591, 'qualifierId': 141, 'value': '84.0'}, {'id': 5235771589, 'qualifierId': 140, 'value': '38.7'}, {'id': 5235771593, 'qualifierId': 212, 'value': '5.8'}, {'id': 5235771635, 'qualifierId': 286}, {'id': 5235771623, 'qualifierId': 236}, {'id': 5235771587, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235771627, 'qualifierId': 233, 'value': '214'}];dz7v9xfcwdvjioeyv4z54neqy;J. Bolanos;;;bu3wdsyg3nn68qedldfg5o9g;Pass;;;;;;;;;;84,0;38,7;;;5,8;5,96;1,0;214,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;38,7;84,0;;;;;;;0;0;27;29;Cincinnati II;1649;FWL;1,0
2724857915;214;74;1;27;29;bd0378yx50xpdcgwkt9p9bmz8;1;70,5;8,9;2024-09-22T23:31:26.887Z;2024-09-22T23:41:37Z;[{'id': 5235771607, 'qualifierId': 56, 'value': 'Right'}, {'id': 5235771661, 'qualifierId': 233, 'value': '282'}, {'id': 5235771609, 'qualifierId': 285}];8bjjne12yudwbzfzjdlygqx62;A. Daley;;;bu3wdsyg3nn68qedldfg5o9g;Blocked Pass;;;;;;;;;;;;;;;;;282,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;;;;;;;0;0;27;29;Huntsville City;1649;DR;1,0
2724857913;283;61;1;27;31;4gymgvqmve0m2vh89v84tt3x0;1;32,8;88,2;2024-09-22T23:31:28.011Z;2024-09-22T23:31:28Z;[{'id': 5235771605, 'qualifierId': 56, 'value': 'Back'}];dz7v9xfcwdvjioeyv4z54neqy;J. Bolanos;;;bu3wdsyg3nn68qedldfg5o9g;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;;;;;;;;;0;0;27;31;Cincinnati II;1651;FWL;1,0
2724857983;284;1;1;27;35;4gymgvqmve0m2vh89v84tt3x0;1;8,7;93,6;2024-09-22T23:31:32.582Z;2024-09-22T23:31:33Z;[{'id': 5235771969, 'qualifierId': 213, 'value': '4.17'}, {'id': 5235771961, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235771963, 'qualifierId': 140, 'value': '6.3'}, {'id': 5235771965, 'qualifierId': 141, 'value': '87.4'}, {'id': 5235771967, 'qualifierId': 212, 'value': '4.9'}];bvmdxx61yedgrgfw586y8dgr8;J. Knight;;;bu3wdsyg3nn68qedldfg5o9g;Pass;;;;;;;;;;87,4;6,3;;;4,9;4,17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;6,3;87,4;;;;;;;0;0;27;35;Cincinnati II;1655;DC;1,0
2724857997;285;1;1;27;36;4gymgvqmve0m2vh89v84tt3x0;1;6,3;87,4;2024-09-22T23:31:33.462Z;2024-09-26T08:33:43Z;[{'id': 5235772049, 'qualifierId': 141, 'value': '87.0'}, {'id': 5242276429, 'qualifierId': 1}, {'id': 5235772051, 'qualifierId': 212, 'value': '5.6'}, {'id': 5235772053, 'qualifierId': 213, 'value': '6.23'}, {'id': 5235772045, 'qualifierId': 56, 'value': 'Back'}, {'id': 5242276427, 'qualifierId': 157}, {'id': 5235772047, 'qualifierId': 140, 'value': '11.6'}];3s1a50dskuehneuuy9b1nxg4;J. Akpunonu;;;bu3wdsyg3nn68qedldfg5o9g;Pass;;;;;;;;;;87,0;11,6;;;5,6;6,23;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;11,6;87,0;;;;;;;0;0;27;36;Cincinnati II;1656;DC;1,0
2724857999;286;61;1;27;37;4gymgvqmve0m2vh89v84tt3x0;1;11,6;87,0;2024-09-22T23:31:34.870Z;2024-09-22T23:31:35Z;[{'id': 5235772059, 'qualifierId': 56, 'value': 'Back'}];63td0sigm6tp2tg8yovf5npm2;D. Gasso;;;bu3wdsyg3nn68qedldfg5o9g;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;;;;;;;;;0;0;27;37;Cincinnati II;1657;MC;1,0
2724858013;215;6;1;27;38;bd0378yx50xpdcgwkt9p9bmz8;1;81,2;11,6;2024-09-22T23:31:35.734Z;2024-09-22T23:41:31Z;[{'id': 5235772165, 'qualifierId': 233, 'value': '287'}, {'id': 5235773569, 'qualifierId': 75}, {'id': 5235772161, 'qualifierId': 56, 'value': 'Right'}];8bjjne12yudwbzfzjdlygqx62;A. Daley;;;bu3wdsyg3nn68qedldfg5o9g;Corner Awarded;;;;;;;;;;;;;;;;;287,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;;;;;;;0;0;27;38;Huntsville City;1658;DR;1,0
2724858009;287;6;1;27;38;4gymgvqmve0m2vh89v84tt3x0;0;18,8;88,4;2024-09-22T23:31:35.734Z;2024-09-26T08:34:40Z;[{'id': 5235772175, 'qualifierId': 233, 'value': '215'}, {'id': 5235772147, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235772149, 'qualifierId': 73}];63td0sigm6tp2tg8yovf5npm2;D. Gasso;;;bu3wdsyg3nn68qedldfg5o9g;Corner Awarded;;;;;;;;;;;;;;;;;215,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;;;;;;;;;0;0;27;38;Cincinnati II;1658;MC;1,0
2724858419;216;1;1;28;15;bd0378yx50xpdcgwkt9p9bmz8;0;99,5;0,7;2024-09-22T23:32:12.644Z;2024-09-26T08:35:13Z;[{'id': 5235774147, 'qualifierId': 56, 'value': 'Center'}, {'id': 5235774157, 'qualifierId': 213, 'value': '1.71'}, {'id': 5235774135, 'qualifierId': 6}, {'id': 5242277049, 'qualifierId': 72}, {'id': 5235774159, 'qualifierId': 1}, {'id': 5235774155, 'qualifierId': 212, 'value': '35.9'}, {'id': 5235774151, 'qualifierId': 140, 'value': '94.7'}, {'id': 5235774143, 'qualifierId': 223}, {'id': 5235774153, 'qualifierId': 141, 'value': '53.0'}, {'id': 5235774139, 'qualifierId': 155}, {'id': 5235774129, 'qualifierId': 2}];b94wogguhbhpo2mal3pfpo26s;K. Mboma Dem;;;bu3wdsyg3nn68qedldfg5o9g;Pass;;;;;;;;;;53,0;94,7;;;35,9;1,71;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;94,7;53,0;;;;;;;0;0;28;15;Huntsville City;1695;FW;1,0
2724858415;288;61;1;28;19;4gymgvqmve0m2vh89v84tt3x0;1;13,0;40,5;2024-09-22T23:32:16.295Z;2024-09-23T00:05:40Z;[{'id': 5235867295, 'qualifierId': 56, 'value': 'Back'}];63td0sigm6tp2tg8yovf5npm2;D. Gasso;;;bu3wdsyg3nn68qedldfg5o9g;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;;;;;;;;;0;0;28;19;Cincinnati II;1699;MC;1,0
2724858457;289;49;1;28;21;4gymgvqmve0m2vh89v84tt3x0;1;30,4;36,8;2024-09-22T23:32:18.918Z;2024-09-22T23:32:19Z;[];bvmdxx61yedgrgfw586y8dgr8;J. Knight;;;bu3wdsyg3nn68qedldfg5o9g;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;;;;;;;;;0;0;28;21;Cincinnati II;1701;DC;1,0
2724858519;290;4;1;28;23;4gymgvqmve0m2vh89v84tt3x0;1;38,4;34,6;2024-09-22T23:32:20.844Z;2024-09-26T08:36:15Z;[{'id': 5235774905, 'qualifierId': 152}, {'id': 5235776429, 'qualifierId': 233, 'value': '217'}, {'id': 5235774907, 'qualifierId': 286}, {'id': 5235774901, 'qualifierId': 10}, {'id': 5235774903, 'qualifierId': 56, 'value': 'Back'}];;;;;bu3wdsyg3nn68qedldfg5o9g;Foul;;;;;;;;;;;;;;;;;217,0;1,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;;;;;;;;;0;0;28;23;Cincinnati II;1703;;
2724858499;217;4;1;28;23;bd0378yx50xpdcgwkt9p9bmz8;0;61,6;65,4;2024-09-22T23:32:20.845Z;2024-09-26T08:36:19Z;[{'id': 5235774693, 'qualifierId': 56, 'value': 'Center'}, {'id': 5235774691, 'qualifierId': 10}, {'id': 5235776403, 'qualifierId': 285}, {'id': 5235774695, 'qualifierId': 152}, {'id': 5235776619, 'qualifierId': 233, 'value': '290'}];5bgt61vb5lnzyoczqnr202lpm;M. Tablante;;;bu3wdsyg3nn68qedldfg5o9g;Foul;;;;;;;;;;;;;;;;;290,0;;1,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;;;;;;;0;0;28;23;Huntsville City;1703;DL;1,0
