id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamKit;value_TeamFormation;value_Resume;value_Involved;value_JerseyNumber;value_PlayerPosition;value_Captain;value_TeamPlayerFormation;value_DirectionOfPlay;value_Angle;value_PassEndY;value_PassEndX;value_KickOff;value_Zone;value_Length;value_SwitchOfPlay;value_LongBall;value_Chipped;value_Head;value_OutOfPlay;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_IntendedTackleTarget;value_Offensive;value_Defensive;value_Launch;value_HeadPass;value_PlayersCaughtOffside;value_FreeKickTaken;value_Indirect;value_Assist;value_IntentionalAssist;value_BoxCentre;value_BlockedX;value_GkY;value_IndividualPlay;value_GoalmouthZ;value_RelatedEventId;value_RightFooted;value_Assisted;value_GkX;value_Blocked;value_FastBreak;value_BlockedY;value_LowCentre;value_GoalmouthY;value_DefBlock;value_BlockedPass;value_NextEventGoalKick;value_Low;value_GoalKick;value_LayOff;value_Cross;value_High;value_AttemptedTackle;value_Foul;value_Direct;value_Left;value_OutOfBoxCentre;value_SwerveLeft;value_RegularPlay;value_LeftFooted;value_KeeperThrow;value_AerialFoul;value_Right;value_CornerTaken;value_OutSwinger;value_FromCorner;value_FirstTouch;value_ShirtPull/Holding;value_FlickOn;value_Overrun;value_GoalShotGameClock;value_HighCentre;value_GoalShotTimestamp;value_NotVisible;value_ThroughBall;value_1On1;value_BigChance;value_SmallBoxCentre;value_ParriedSafe;value_Hands;value_Stooping;value_YellowCard;value_TacticalFoul;value_DeletedEventType;value_LowRight;value_LowLeft;value_Tap;value_CoachId;value_Dissent;value_Minutes;value_InSwinger;value_NotPastGoalLine;value_CloseRight;value_FantasyAssistTeam;value_FantasyAssistedBy;value_FantasyAssistId;value_OtherBodyPart;value_OwnGoal;value_FantasyAssistType;value_EndType;value_Tactical;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_Shove/Push;value_RecklessOffence;value_Handball;value_Injury;value_InjuredPlayerId;value_OwnPlayer;value_OwnShotBlocked;value_NotAssisted;value_Diving;value_LeadingToGoal;value_BoxRight;value_RelatedError1Id;value_BlockedCross;value_Volley;value_SixYardBlocked;value_CloseHigh;value_HighLeft;value_HitRightPost;value_HitWoodwork;value_GkKickFromHands;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2736940743;174;1;1;18;6;5b4ccd62yeeqdl2qk6jzsmjv8;0;44,5;76,7;2024-10-20T23:22:24.183Z;2024-10-20T23:22:46Z;[{'id': 5301826315, 'qualifierId': 56, 'value': 'Center'}, {'id': 5301826317, 'qualifierId': 140, 'value': '57.1'}, {'id': 5301826321, 'qualifierId': 212, 'value': '15.5'}, {'id': 5301826313, 'qualifierId': 3}, {'id': 5301826319, 'qualifierId': 141, 'value': '64.8'}, {'id': 5301826323, 'qualifierId': 213, 'value': '5.73'}];37zynr7fwzqg4c9w5ydefywyy;A. González;;;eilw6fchm9gbavju0abao5qms;Pass;;;;;;;;;;5,73;64,8;57,1;;;15,5;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;57,1;64,8;;;;;;;0;0;18;6;Inter Miami II;1086;MC;1,0
2736940725;142;1;1;18;9;c7c4wwva2u1vb3rr7rwava044;1;44,1;36,3;2024-10-20T23:22:27.164Z;2024-10-20T23:22:30Z;[{'id': 5301826223, 'qualifierId': 212, 'value': '34.9'}, {'id': 5301826219, 'qualifierId': 140, 'value': '72.9'}, {'id': 5301826217, 'qualifierId': 56, 'value': 'Center'}, {'id': 5301826221, 'qualifierId': 141, 'value': '62.0'}, {'id': 5301826227, 'qualifierId': 1}, {'id': 5301826225, 'qualifierId': 213, 'value': '0.52'}];7ve3vmg19c3g91j7zs32oecd0;R. Montenegro;;;eilw6fchm9gbavju0abao5qms;Pass;;;;;;;;;;0,52;62,0;72,9;;;34,9;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;72,9;62,0;;;;;;;0;0;18;9;Columbus Crew II;1089;MC;1,0
2736940745;143;1;1;18;12;c7c4wwva2u1vb3rr7rwava044;0;67,2;61,7;2024-10-20T23:22:29.945Z;2024-10-20T23:22:31Z;[{'id': 5301826341, 'qualifierId': 140, 'value': '85.4'}, {'id': 5301826339, 'qualifierId': 56, 'value': 'Center'}, {'id': 5301826347, 'qualifierId': 213, 'value': '0.30'}, {'id': 5301826343, 'qualifierId': 141, 'value': '70.3'}, {'id': 5301826345, 'qualifierId': 212, 'value': '20.0'}];cjjvy22j5q0piz5omn2tf18us;Pep Casas;;;eilw6fchm9gbavju0abao5qms;Pass;;;;;;;;;;0,3;70,3;85,4;;;20,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;85,4;70,3;;;;;;;0;0;18;12;Columbus Crew II;1092;MC;1,0
2736940783;175;12;1;18;13;5b4ccd62yeeqdl2qk6jzsmjv8;1;13,0;18,9;2024-10-20T23:22:31.335Z;2024-10-20T23:52:42Z;[{'id': 5301826521, 'qualifierId': 141, 'value': '0.0'}, {'id': 5301826517, 'qualifierId': 56, 'value': 'Back'}, {'id': 5301826525, 'qualifierId': 213, 'value': '4.81'}, {'id': 5301826519, 'qualifierId': 140, 'value': '14.3'}, {'id': 5301826523, 'qualifierId': 212, 'value': '14.2'}, {'id': 5301826563, 'qualifierId': 167}];agw4ksz62ddb0q7h7lon4na0a;A. Keita;;;eilw6fchm9gbavju0abao5qms;Clearance;;;;;;;;;;4,81;0,0;14,3;;;14,2;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;14,3;0,0;;;;;;;0;0;18;13;Inter Miami II;1093;DC;1,0
2736940853;144;5;1;18;15;c7c4wwva2u1vb3rr7rwava044;1;85,2;101,7;2024-10-20T23:22:33.179Z;2024-10-20T23:57:46Z;[{'id': 5301826905, 'qualifierId': 56, 'value': 'Left'}, {'id': 5301826907, 'qualifierId': 347}, {'id': 5301826945, 'qualifierId': 233, 'value': '176'}];cjjvy22j5q0piz5omn2tf18us;Pep Casas;;;eilw6fchm9gbavju0abao5qms;Out;;;;;;;;;;;;;;;;;;;;;1,0;176,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;;;;;;;;;0;0;18;15;Columbus Crew II;1095;MC;1,0
2736940789;176;5;1;18;15;5b4ccd62yeeqdl2qk6jzsmjv8;0;14,8;-1,7;2024-10-20T23:22:33.179Z;2024-10-20T23:57:47Z;[{'id': 5301826955, 'qualifierId': 233, 'value': '144'}, {'id': 5301826541, 'qualifierId': 56, 'value': 'Back'}, {'id': 5301826543, 'qualifierId': 347}];agw4ksz62ddb0q7h7lon4na0a;A. Keita;;;eilw6fchm9gbavju0abao5qms;Out;;;;;;;;;;;;;;;;;;;;;1,0;144,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;0;0;18;15;Inter Miami II;1095;DC;1,0
2736940883;145;1;1;18;29;c7c4wwva2u1vb3rr7rwava044;1;78,8;100,0;2024-10-20T23:22:47.105Z;2024-10-20T23:22:51Z;[{'id': 5301827063, 'qualifierId': 107}, {'id': 5301827065, 'qualifierId': 56, 'value': 'Left'}, {'id': 5301827075, 'qualifierId': 212, 'value': '15.3'}, {'id': 5301827067, 'qualifierId': 140, 'value': '65.9'}, {'id': 5301827071, 'qualifierId': 141, 'value': '91.4'}, {'id': 5301827077, 'qualifierId': 213, 'value': '3.63'}];infc7r3a8oktbajwp4pff7dg;C. Abadia-Reda;;;eilw6fchm9gbavju0abao5qms;Pass;;;;;;;;;;3,63;91,4;65,9;;;15,3;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;65,9;91,4;;;;;;;0;0;18;29;Columbus Crew II;1109;DL;1,0
2736940927;146;1;1;18;33;c7c4wwva2u1vb3rr7rwava044;1;59,8;82,1;2024-10-20T23:22:51.526Z;2024-10-20T23:22:56Z;[{'id': 5301827263, 'qualifierId': 140, 'value': '56.3'}, {'id': 5301827269, 'qualifierId': 213, 'value': '4.57'}, {'id': 5301827267, 'qualifierId': 212, 'value': '25.6'}, {'id': 5301827259, 'qualifierId': 56, 'value': 'Center'}, {'id': 5301827265, 'qualifierId': 141, 'value': '44.8'}];6lsvk9o6d581sd33g38mr6904;G. Ferraina;;;eilw6fchm9gbavju0abao5qms;Pass;;;;;;;;;;4,57;44,8;56,3;;;25,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;56,3;44,8;;;;;;;0;0;18;33;Columbus Crew II;1113;DC;1,0
2736940939;147;1;1;18;38;c7c4wwva2u1vb3rr7rwava044;1;65,5;35,5;2024-10-20T23:22:56.680Z;2024-10-20T23:22:59Z;[{'id': 5301827315, 'qualifierId': 212, 'value': '21.7'}, {'id': 5301827309, 'qualifierId': 56, 'value': 'Right'}, {'id': 5301827317, 'qualifierId': 213, 'value': '5.01'}, {'id': 5301827311, 'qualifierId': 140, 'value': '71.5'}, {'id': 5301827313, 'qualifierId': 141, 'value': '5.0'}];c1fvknrf94i05q738d5r7vmdw;T. Hall;;;eilw6fchm9gbavju0abao5qms;Pass;;;;;;;;;;5,01;5,0;71,5;;;21,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;71,5;5,0;;;;;;;0;0;18;38;Columbus Crew II;1118;DC;1,0
2736940961;148;1;1;18;41;c7c4wwva2u1vb3rr7rwava044;1;64,9;6,8;2024-10-20T23:22:58.915Z;2024-10-20T23:23:02Z;[{'id': 5301827505, 'qualifierId': 212, 'value': '35.1'}, {'id': 5301827507, 'qualifierId': 213, 'value': '1.92'}, {'id': 5301827501, 'qualifierId': 140, 'value': '53.6'}, {'id': 5301827509, 'qualifierId': 1}, {'id': 5301827503, 'qualifierId': 141, 'value': '55.4'}, {'id': 5301827499, 'qualifierId': 56, 'value': 'Center'}];9z7fz0c95ib7oniguzwbihs0k;A. Flores;;;eilw6fchm9gbavju0abao5qms;Pass;;;;;;;;;;1,92;55,4;53,6;;;35,1;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;53,6;55,4;;;;;;;0;0;18;41;Columbus Crew II;1121;MC;1,0
2736940995;149;1;1;18;44;c7c4wwva2u1vb3rr7rwava044;1;53,2;57,0;2024-10-20T23:23:02.054Z;2024-10-20T23:23:06Z;[{'id': 5301827691, 'qualifierId': 213, 'value': '4.12'}, {'id': 5301827685, 'qualifierId': 140, 'value': '41.9'}, {'id': 5301827689, 'qualifierId': 212, 'value': '21.3'}, {'id': 5301827687, 'qualifierId': 141, 'value': '31.0'}, {'id': 5301827681, 'qualifierId': 56, 'value': 'Back'}];6lsvk9o6d581sd33g38mr6904;G. Ferraina;;;eilw6fchm9gbavju0abao5qms;Pass;;;;;;;;;;4,12;31,0;41,9;;;21,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;41,9;31,0;;;;;;;0;0;18;44;Columbus Crew II;1124;DC;1,0
2736941043;150;2;1;18;48;c7c4wwva2u1vb3rr7rwava044;1;41,9;31,0;2024-10-20T23:23:06.069Z;2024-10-20T23:23:13Z;[{'id': 5301827967, 'qualifierId': 1}, {'id': 5301827945, 'qualifierId': 140, 'value': '69.8'}, {'id': 5301827965, 'qualifierId': 7, 'value': '4kng7wg83mastngy9hw7j6v6y'}, {'id': 5301827947, 'qualifierId': 141, 'value': '7.3'}, {'id': 5301827969, 'qualifierId': 56, 'value': 'Right'}];bo9momaa9orr52cbwpt348t90;R. Sailor;;;eilw6fchm9gbavju0abao5qms;Offside Pass;;;;;;;;;;;7,3;69,8;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;69,8;7,3;;;;;;;0;0;18;48;Columbus Crew II;1128;DC;1,0
2736941069;177;55;1;18;48;5b4ccd62yeeqdl2qk6jzsmjv8;1;32,1;89,4;2024-10-20T23:23:06.070Z;2024-10-21T01:08:49Z;[];a12t1zv0y8gzzf6p3jrotkoic;O. Presthus;;;eilw6fchm9gbavju0abao5qms;Offside provoked;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;0;0;18;48;Inter Miami II;1128;DML;1,0
2736941133;178;1;1;19;3;5b4ccd62yeeqdl2qk6jzsmjv8;1;33,4;90,0;2024-10-20T23:23:21.391Z;2024-10-20T23:23:23Z;[{'id': 5301828399, 'qualifierId': 141, 'value': '78.4'}, {'id': 5301828393, 'qualifierId': 241}, {'id': 5301828403, 'qualifierId': 213, 'value': '4.58'}, {'id': 5301828401, 'qualifierId': 212, 'value': '8.0'}, {'id': 5301828395, 'qualifierId': 56, 'value': 'Back'}, {'id': 5301828391, 'qualifierId': 5}, {'id': 5301828397, 'qualifierId': 140, 'value': '32.4'}];ba9m1xd2b3b2zvuuogn4uxkwk;C. Rogers;;;eilw6fchm9gbavju0abao5qms;Pass;;;;;;;;;;4,58;78,4;32,4;;;8,0;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;32,4;78,4;;;;;;;0;0;19;3;Inter Miami II;1143;DC;1,0
2736941167;179;1;1;19;5;5b4ccd62yeeqdl2qk6jzsmjv8;1;33,6;78,5;2024-10-20T23:23:23.135Z;2024-10-20T23:23:28Z;[{'id': 5301828607, 'qualifierId': 56, 'value': 'Back'}, {'id': 5301828611, 'qualifierId': 141, 'value': '93.3'}, {'id': 5301828609, 'qualifierId': 140, 'value': '31.4'}, {'id': 5301828615, 'qualifierId': 213, 'value': '1.80'}, {'id': 5301828613, 'qualifierId': 212, 'value': '10.3'}];37zynr7fwzqg4c9w5ydefywyy;A. González;;;eilw6fchm9gbavju0abao5qms;Pass;;;;;;;;;;1,8;93,3;31,4;;;10,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;31,4;93,3;;;;;;;0;0;19;5;Inter Miami II;1145;MC;1,0
2736941187;180;1;1;19;10;5b4ccd62yeeqdl2qk6jzsmjv8;1;37,6;87,2;2024-10-20T23:23:28.559Z;2024-10-20T23:23:32Z;[{'id': 5301828709, 'qualifierId': 213, 'value': '4.98'}, {'id': 5301828695, 'qualifierId': 56, 'value': 'Back'}, {'id': 5301828705, 'qualifierId': 212, 'value': '7.8'}, {'id': 5301828697, 'qualifierId': 140, 'value': '39.6'}, {'id': 5301828701, 'qualifierId': 141, 'value': '76.1'}];ba9m1xd2b3b2zvuuogn4uxkwk;C. Rogers;;;eilw6fchm9gbavju0abao5qms;Pass;;;;;;;;;;4,98;76,1;39,6;;;7,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;39,6;76,1;;;;;;;0;0;19;10;Inter Miami II;1150;DC;1,0
2736941209;181;1;1;19;14;5b4ccd62yeeqdl2qk6jzsmjv8;1;36,9;76,7;2024-10-20T23:23:32.527Z;2024-10-20T23:23:34Z;[{'id': 5301828773, 'qualifierId': 212, 'value': '9.2'}, {'id': 5301828775, 'qualifierId': 213, 'value': '4.94'}, {'id': 5301828769, 'qualifierId': 140, 'value': '38.9'}, {'id': 5301828771, 'qualifierId': 141, 'value': '63.6'}, {'id': 5301828767, 'qualifierId': 56, 'value': 'Back'}];cc7auv8d89ohifqg7qwz62mwa;J. Greene;;;eilw6fchm9gbavju0abao5qms;Pass;;;;;;;;;;4,94;63,6;38,9;;;9,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;38,9;63,6;;;;;;;0;0;19;14;Inter Miami II;1154;DC;1,0
2736941251;182;1;1;19;17;5b4ccd62yeeqdl2qk6jzsmjv8;1;41,7;60,9;2024-10-20T23:23:34.831Z;2024-10-20T23:23:40Z;[{'id': 5301829013, 'qualifierId': 140, 'value': '45.5'}, {'id': 5301829019, 'qualifierId': 213, 'value': '4.92'}, {'id': 5301829015, 'qualifierId': 141, 'value': '33.6'}, {'id': 5301829017, 'qualifierId': 212, 'value': '19.0'}, {'id': 5301829011, 'qualifierId': 56, 'value': 'Back'}];37zynr7fwzqg4c9w5ydefywyy;A. González;;;eilw6fchm9gbavju0abao5qms;Pass;;;;;;;;;;4,92;33,6;45,5;;;19,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;45,5;33,6;;;;;;;0;0;19;17;Inter Miami II;1157;MC;1,0
2736941257;183;1;1;19;22;5b4ccd62yeeqdl2qk6jzsmjv8;1;53,8;32,5;2024-10-20T23:23:40.191Z;2024-10-20T23:23:41Z;[{'id': 5301829089, 'qualifierId': 140, 'value': '55.6'}, {'id': 5301829091, 'qualifierId': 141, 'value': '9.2'}, {'id': 5301829095, 'qualifierId': 213, 'value': '4.83'}, {'id': 5301829093, 'qualifierId': 212, 'value': '16.0'}, {'id': 5301829087, 'qualifierId': 56, 'value': 'Right'}];dgosg1mymhuajg0rz2ts6alpm;G. Rayo;;;eilw6fchm9gbavju0abao5qms;Pass;;;;;;;;;;4,83;9,2;55,6;;;16,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;55,6;9,2;;;;;;;0;0;19;22;Inter Miami II;1162;FWR;1,0
2736941263;184;1;1;19;24;5b4ccd62yeeqdl2qk6jzsmjv8;1;57,7;11,3;2024-10-20T23:23:41.776Z;2024-10-20T23:23:43Z;[{'id': 5301829145, 'qualifierId': 141, 'value': '26.8'}, {'id': 5301829141, 'qualifierId': 56, 'value': 'Center'}, {'id': 5301829147, 'qualifierId': 212, 'value': '10.7'}, {'id': 5301829149, 'qualifierId': 213, 'value': '1.77'}, {'id': 5301829143, 'qualifierId': 140, 'value': '55.7'}];cc7auv8d89ohifqg7qwz62mwa;J. Greene;;;eilw6fchm9gbavju0abao5qms;Pass;;;;;;;;;;1,77;26,8;55,7;;;10,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;55,7;26,8;;;;;;;0;0;19;24;Inter Miami II;1164;DC;1,0
2736941305;185;1;1;19;25;5b4ccd62yeeqdl2qk6jzsmjv8;1;55,6;26,5;2024-10-20T23:23:43.103Z;2024-10-20T23:23:48Z;[{'id': 5301829379, 'qualifierId': 141, 'value': '15.6'}, {'id': 5301829383, 'qualifierId': 213, 'value': '3.75'}, {'id': 5301829381, 'qualifierId': 212, 'value': '13.0'}, {'id': 5301829375, 'qualifierId': 56, 'value': 'Back'}, {'id': 5301829377, 'qualifierId': 140, 'value': '45.4'}];37zynr7fwzqg4c9w5ydefywyy;A. González;;;eilw6fchm9gbavju0abao5qms;Pass;;;;;;;;;;3,75;15,6;45,4;;;13,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;45,4;15,6;;;;;;;0;0;19;25;Inter Miami II;1165;MC;1,0
2736941301;151;83;1;19;30;c7c4wwva2u1vb3rr7rwava044;0;58,3;86,0;2024-10-20T23:23:48.331Z;2024-10-20T23:23:51Z;[{'id': 5301829573, 'qualifierId': 399, 'value': 'cc7auv8d89ohifqg7qwz62mwa'}];cjjvy22j5q0piz5omn2tf18us;Pep Casas;;;eilw6fchm9gbavju0abao5qms;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;;;;;;;;;0;0;19;30;Columbus Crew II;1170;MC;1,0
2736941327;186;1;1;19;31;5b4ccd62yeeqdl2qk6jzsmjv8;1;43,8;14,4;2024-10-20T23:23:48.863Z;2024-10-20T23:23:50Z;[{'id': 5301829489, 'qualifierId': 141, 'value': '23.4'}, {'id': 5301829491, 'qualifierId': 212, 'value': '6.2'}, {'id': 5301829485, 'qualifierId': 56, 'value': 'Back'}, {'id': 5301829493, 'qualifierId': 213, 'value': '1.42'}, {'id': 5301829487, 'qualifierId': 140, 'value': '44.7'}];cc7auv8d89ohifqg7qwz62mwa;J. Greene;;;eilw6fchm9gbavju0abao5qms;Pass;;;;;;;;;;1,42;23,4;44,7;;;6,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;44,7;23,4;;;;;;;0;0;19;31;Inter Miami II;1171;DC;1,0
2736941333;187;4;1;19;32;5b4ccd62yeeqdl2qk6jzsmjv8;1;44,0;20,0;2024-10-20T23:23:50.559Z;2024-10-20T23:57:54Z;[{'id': 5301829531, 'qualifierId': 286}, {'id': 5301829833, 'qualifierId': 295}, {'id': 5301829851, 'qualifierId': 233, 'value': '152'}, {'id': 5301829835, 'qualifierId': 152}, {'id': 5301829831, 'qualifierId': 13}, {'id': 5301829529, 'qualifierId': 56, 'value': 'Back'}];dyv4gls8evw1fkei1zofev21g;T. Habroune;;;eilw6fchm9gbavju0abao5qms;Foul;;;;;;;;;;;;;;;;;;;;;;152,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;0;0;19;32;Inter Miami II;1172;MC;1,0
2736941359;152;4;1;19;32;c7c4wwva2u1vb3rr7rwava044;0;56,0;80,0;2024-10-20T23:23:50.560Z;2024-10-20T23:57:54Z;[{'id': 5301829709, 'qualifierId': 152}, {'id': 5301829703, 'qualifierId': 13}, {'id': 5301829855, 'qualifierId': 233, 'value': '187'}, {'id': 5301829711, 'qualifierId': 285}, {'id': 5301829705, 'qualifierId': 295}, {'id': 5301829707, 'qualifierId': 56, 'value': 'Left'}];cjjvy22j5q0piz5omn2tf18us;Pep Casas;;;eilw6fchm9gbavju0abao5qms;Foul;;;;;;;;;;;;;;;;;;;;;;187,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;;;;;;;;;0;0;19;32;Columbus Crew II;1172;MC;1,0
