id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Involved;value_PlayerPosition;value_Captain;value_Resume;value_TeamPlayerFormation;value_TeamKit;value_JerseyNumber;value_TeamFormation;value_DirectionOfPlay;value_PassEndX;value_KickOff;value_Zone;value_Length;value_PassEndY;value_Angle;value_Launch;value_LongBall;value_OppositeRelatedEventId;value_NextEventThrowIn;value_ThrowIn;value_HeadPass;value_Chipped;value_Offensive;value_TakeOnSpace;value_Defensive;value_BlockedPass;value_TouchTypeClearance;value_Assist;value_SwitchOfPlay;value_RightFooted;value_GoalmouthY;value_RegularPlay;value_LowLeft;value_GoalmouthZ;value_BoxLeft;value_IndividualPlay;value_RelatedEventId;value_BlockedX;value_Assisted;value_BlockedY;value_Hands;value_Collected;value_Diving;value_LowGkIntervention;value_KeeperThrow;value_LayOff;value_LowCentre;value_BoxCentre;value_Stooping;value_ParriedDanger;value_AerialFoul;value_Direct;value_Foul;value_FreeKickTaken;value_Shove/Push;value_Defensive1V1;value_TakeOnOvertake;value_Left;value_CornerTaken;value_Cross;value_InSwinger;value_Head;value_DeletedEventType;value_PlayersCaughtOffside;value_Indirect;value_IntendedTackleTarget;value_TouchTypeControl;value_OutOfPlay;value_ShirtPull/Holding;value_PullBack;value_IntentionalAssist;value_GoalShotGameClock;value_BigChance;value_GkYTimeOfGoal;value_GkY;value_GkXTimeOfGoal;value_GoalShotTimestamp;value_FirstTouch;value_HighLeft;value_GkX;value_OutSwinger;value_NextEventGoalKick;value_Low;value_GoalKick;value_MediumGkIntervention;value_Blocked;value_DefBlock;value_LeftFooted;value_Right;value_FromCorner;value_TouchTypePass;value_FlickOn;value_AttemptedTackle;value_BlockedCross;value_HighGkIntervention;value_HighClaim;value_GkHoof;value_MisHit;value_OutOfBoxCentre;value_Volley;value_HighRight;value_Injury;value_InjuredPlayerId;value_Minutes;value_CloseRight;value_EndType;value_Straight;value_DrivenCross;value_High;value_NotAssisted;value_LeadingToGoal;value_RelatedError1Id;value_FoulAndAbusiveLanguage;value_RedCard;value_YellowCard;value_Argument;value_FastBreak;value_FreeKick;value_NotVisible;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_Unchallenged;value_RecklessOffence;value_SwerveLeft;value_LowRight;value_ParriedSafe;value_Standing;value_OverhitCross;value_HighCentre;value_GkKickFromHands;value_OtherObstacle;value_Dissent;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2681958327;82;1;1;7;4;d0c07im4a6oj8qa7f1zlt3pqs;1;46,9;44,3;2024-05-04T02:10:55.872Z;2024-05-04T02:10:59Z;[{'id': 5000349511, 'qualifierId': 141, 'value': '15.0'}, {'id': 5000349509, 'qualifierId': 140, 'value': '67.0'}, {'id': 5000349513, 'qualifierId': 212, 'value': '29.0'}, {'id': 5000349507, 'qualifierId': 56, 'value': 'Right'}, {'id': 5000349515, 'qualifierId': 213, 'value': '5.53'}];ec3xdenc4ncg4sc8ni4kkyln8;A. Gomez;;;cmlvu1bqm5mobbsjz1xat2jv8;Pass;;;;;;;;;;67,0;;;29,0;15,0;5,53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;67,0;15,0;;;;;;;0;0;7;4;Colorado Rapids II;424;DL;1,0
2681958333;83;1;1;7;8;d0c07im4a6oj8qa7f1zlt3pqs;1;66,8;14,9;2024-05-04T02:10:59.823Z;2024-05-04T02:11:02Z;[{'id': 5000349553, 'qualifierId': 140, 'value': '54.5'}, {'id': 5000349555, 'qualifierId': 141, 'value': '25.5'}, {'id': 5000349559, 'qualifierId': 213, 'value': '2.63'}, {'id': 5000349557, 'qualifierId': 212, 'value': '14.8'}, {'id': 5000349551, 'qualifierId': 56, 'value': 'Center'}];7m5wyvhq876dyap45egqs2tjo;E. Torres;;;cmlvu1bqm5mobbsjz1xat2jv8;Pass;;;;;;;;;;54,5;;;14,8;25,5;2,63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;54,5;25,5;;;;;;;0;0;7;8;Colorado Rapids II;428;MC;1,0
2681958353;84;1;1;7;12;d0c07im4a6oj8qa7f1zlt3pqs;1;54,5;25,5;2024-05-04T02:11:03.472Z;2024-05-04T02:11:07Z;[{'id': 5000349659, 'qualifierId': 213, 'value': '2.21'}, {'id': 5000349655, 'qualifierId': 141, 'value': '42.2'}, {'id': 5000349657, 'qualifierId': 212, 'value': '14.1'}, {'id': 5000349651, 'qualifierId': 56, 'value': 'Back'}, {'id': 5000349653, 'qualifierId': 140, 'value': '46.5'}];8ly83pm2mbtz4u7jwsv0o96qy;C. Touré;;;cmlvu1bqm5mobbsjz1xat2jv8;Pass;;;;;;;;;;46,5;;;14,1;42,2;2,21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;46,5;42,2;;;;;;;0;0;7;12;Colorado Rapids II;432;DR;1,0
2681958371;85;1;1;7;17;d0c07im4a6oj8qa7f1zlt3pqs;1;46,5;42,2;2024-05-04T02:11:08.688Z;2024-05-04T02:11:10Z;[{'id': 5000349753, 'qualifierId': 141, 'value': '66.1'}, {'id': 5000349751, 'qualifierId': 140, 'value': '49.2'}, {'id': 5000349757, 'qualifierId': 213, 'value': '1.40'}, {'id': 5000349755, 'qualifierId': 212, 'value': '16.5'}, {'id': 5000349749, 'qualifierId': 56, 'value': 'Back'}];ec3xdenc4ncg4sc8ni4kkyln8;A. Gomez;;;cmlvu1bqm5mobbsjz1xat2jv8;Pass;;;;;;;;;;49,2;;;16,5;66,1;1,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;49,2;66,1;;;;;;;0;0;7;17;Colorado Rapids II;437;DL;1,0
2681958385;86;1;1;7;19;d0c07im4a6oj8qa7f1zlt3pqs;1;48,2;66,3;2024-05-04T02:11:10.320Z;2024-05-04T02:11:14Z;[{'id': 5000349849, 'qualifierId': 141, 'value': '48.7'}, {'id': 5000349851, 'qualifierId': 212, 'value': '13.2'}, {'id': 5000349847, 'qualifierId': 140, 'value': '43.0'}, {'id': 5000349853, 'qualifierId': 213, 'value': '4.28'}, {'id': 5000349845, 'qualifierId': 56, 'value': 'Back'}];d0riqrsz7ojwb9m94rbvx7r6y;S. Mazzaferro;;;cmlvu1bqm5mobbsjz1xat2jv8;Pass;;;;;;;;;;43,0;;;13,2;48,7;4,28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;43,0;48,7;;;;;;;0;0;7;19;Colorado Rapids II;439;DC;1,0
2681958411;87;1;1;7;24;d0c07im4a6oj8qa7f1zlt3pqs;0;39,8;38,8;2024-05-04T02:11:15.552Z;2024-05-04T02:11:17Z;[{'id': 5000349983, 'qualifierId': 1}, {'id': 5000349979, 'qualifierId': 212, 'value': '49.7'}, {'id': 5000349977, 'qualifierId': 141, 'value': '0.0'}, {'id': 5000349971, 'qualifierId': 155}, {'id': 5000349973, 'qualifierId': 56, 'value': 'Right'}, {'id': 5000349975, 'qualifierId': 140, 'value': '79.2'}, {'id': 5000349981, 'qualifierId': 213, 'value': '5.70'}];ec3xdenc4ncg4sc8ni4kkyln8;A. Gomez;;;cmlvu1bqm5mobbsjz1xat2jv8;Pass;;;;;;;;;;79,2;;;49,7;0,0;5,7;;1,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;79,2;0,0;;;;;;;0;0;7;24;Colorado Rapids II;444;DL;1,0
2681958439;62;5;1;7;26;iiolvosiuokkrl5iuoxcjo4p;1;19,8;101,6;2024-05-04T02:11:17.319Z;2024-05-04T02:13:51Z;[{'id': 5000350159, 'qualifierId': 347}, {'id': 5000350157, 'qualifierId': 56, 'value': 'Back'}, {'id': 5000350177, 'qualifierId': 233, 'value': '88'}];1ss7pdaxmlk0sijax5brwpkyy;L. Batiste;;;cmlvu1bqm5mobbsjz1xat2jv8;Out;;;;;;;;;;;;;;;;;;88,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;;;;;0;0;7;26;Austin II;446;DC;1,0
2681958415;88;5;1;7;26;d0c07im4a6oj8qa7f1zlt3pqs;0;80,2;-1,6;2024-05-04T02:11:17.319Z;2024-05-04T02:11:25Z;[{'id': 5000349999, 'qualifierId': 347}, {'id': 5000350185, 'qualifierId': 233, 'value': '62'}, {'id': 5000349997, 'qualifierId': 56, 'value': 'Right'}];ec3xdenc4ncg4sc8ni4kkyln8;A. Gomez;;;cmlvu1bqm5mobbsjz1xat2jv8;Out;;;;;;;;;;;;;;;;;;62,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;0;0;7;26;Colorado Rapids II;446;DL;1,0
2681958455;63;1;1;7;33;iiolvosiuokkrl5iuoxcjo4p;1;19,7;100,0;2024-05-04T02:11:24.157Z;2024-05-04T02:11:26Z;[{'id': 5000350233, 'qualifierId': 141, 'value': '71.7'}, {'id': 5000350235, 'qualifierId': 212, 'value': '20.5'}, {'id': 5000350229, 'qualifierId': 56, 'value': 'Back'}, {'id': 5000350227, 'qualifierId': 107}, {'id': 5000350231, 'qualifierId': 140, 'value': '21.3'}, {'id': 5000350237, 'qualifierId': 213, 'value': '4.79'}];1ss7pdaxmlk0sijax5brwpkyy;L. Batiste;;;cmlvu1bqm5mobbsjz1xat2jv8;Pass;;;;;;;;;;21,3;;;20,5;71,7;4,79;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;21,3;71,7;;;;;;;0;0;7;33;Austin II;453;DC;1,0
2681958475;64;1;1;7;35;iiolvosiuokkrl5iuoxcjo4p;1;21,7;72,3;2024-05-04T02:11:26.317Z;2024-05-04T02:11:30Z;[{'id': 5000350331, 'qualifierId': 141, 'value': '71.7'}, {'id': 5000350329, 'qualifierId': 140, 'value': '32.2'}, {'id': 5000350327, 'qualifierId': 56, 'value': 'Back'}, {'id': 5000350335, 'qualifierId': 213, 'value': '6.25'}, {'id': 5000350333, 'qualifierId': 212, 'value': '11.0'}];63r5yw1u82xzwndp8c6rwvzoq;D. Garcia;;;cmlvu1bqm5mobbsjz1xat2jv8;Pass;;;;;;;;;;32,2;;;11,0;71,7;6,25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;32,2;71,7;;;;;;;0;0;7;35;Austin II;455;DL;1,0
2681958489;65;1;1;7;38;iiolvosiuokkrl5iuoxcjo4p;1;29,2;73,9;2024-05-04T02:11:29.965Z;2024-05-04T02:11:32Z;[{'id': 5000350383, 'qualifierId': 56, 'value': 'Back'}, {'id': 5000350391, 'qualifierId': 213, 'value': '1.95'}, {'id': 5000350389, 'qualifierId': 212, 'value': '13.0'}, {'id': 5000350385, 'qualifierId': 140, 'value': '24.6'}, {'id': 5000350387, 'qualifierId': 141, 'value': '91.7'}];38z2cuwmbeanujqho9cqwozmy;R. Aguirre;;;cmlvu1bqm5mobbsjz1xat2jv8;Pass;;;;;;;;;;24,6;;;13,0;91,7;1,95;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;24,6;91,7;;;;;;;0;0;7;38;Austin II;458;MC;1,0
2681958495;66;1;1;7;41;iiolvosiuokkrl5iuoxcjo4p;1;23,3;90,3;2024-05-04T02:11:32.588Z;2024-05-04T02:11:35Z;[{'id': 5000350425, 'qualifierId': 212, 'value': '25.9'}, {'id': 5000350427, 'qualifierId': 213, 'value': '4.06'}, {'id': 5000350421, 'qualifierId': 140, 'value': '8.4'}, {'id': 5000350423, 'qualifierId': 141, 'value': '60.0'}, {'id': 5000350419, 'qualifierId': 56, 'value': 'Back'}];1ss7pdaxmlk0sijax5brwpkyy;L. Batiste;;;cmlvu1bqm5mobbsjz1xat2jv8;Pass;;;;;;;;;;8,4;;;25,9;60,0;4,06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;8,4;60,0;;;;;;;0;0;7;41;Austin II;461;DC;1,0
2681958521;67;1;1;7;44;iiolvosiuokkrl5iuoxcjo4p;1;8,5;59,0;2024-05-04T02:11:35.454Z;2024-05-04T02:11:38Z;[{'id': 5000350539, 'qualifierId': 213, 'value': '0.68'}, {'id': 5000350537, 'qualifierId': 212, 'value': '40.1'}, {'id': 5000350531, 'qualifierId': 56, 'value': 'Back'}, {'id': 5000350529, 'qualifierId': 157}, {'id': 5000350535, 'qualifierId': 141, 'value': '95.9'}, {'id': 5000350541, 'qualifierId': 1}, {'id': 5000350533, 'qualifierId': 140, 'value': '38.3'}];3gzatxlefe9axcrqyllbtrzmc;E. Bandré;;;cmlvu1bqm5mobbsjz1xat2jv8;Pass;;;;;;;;;;38,3;;;40,1;95,9;0,68;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;38,3;95,9;;;;;;;0;0;7;44;Austin II;464;GK;1,0
2681958533;68;1;1;7;47;iiolvosiuokkrl5iuoxcjo4p;0;38,3;95,9;2024-05-04T02:11:38.830Z;2024-05-04T02:11:53Z;[{'id': 5000350611, 'qualifierId': 213, 'value': '5.21'}, {'id': 5000350603, 'qualifierId': 56, 'value': 'Center'}, {'id': 5000350605, 'qualifierId': 140, 'value': '54.4'}, {'id': 5000350601, 'qualifierId': 155}, {'id': 5000350613, 'qualifierId': 1}, {'id': 5000350607, 'qualifierId': 141, 'value': '49.9'}, {'id': 5000350609, 'qualifierId': 212, 'value': '35.6'}];6hh057kb54ovy3lqxo5bvxlhw;A. García;;;cmlvu1bqm5mobbsjz1xat2jv8;Pass;;;;;;;;;;54,4;;;35,6;49,9;5,21;;1,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;54,4;49,9;;;;;;;0;0;7;47;Austin II;467;ML;1,0
2681958537;89;49;1;7;50;d0c07im4a6oj8qa7f1zlt3pqs;1;48,4;54,3;2024-05-04T02:11:41.392Z;2024-05-04T02:11:41Z;[];9nlw8tihbzfnvkt5uproa79jo;Rubén Bonachera;;;cmlvu1bqm5mobbsjz1xat2jv8;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;0;0;7;50;Colorado Rapids II;470;DC;1,0
2681958553;90;1;1;7;50;d0c07im4a6oj8qa7f1zlt3pqs;1;48,4;54,3;2024-05-04T02:11:41.920Z;2024-05-04T02:11:43Z;[{'id': 5000350685, 'qualifierId': 140, 'value': '58.7'}, {'id': 5000350689, 'qualifierId': 212, 'value': '11.3'}, {'id': 5000350687, 'qualifierId': 141, 'value': '49.6'}, {'id': 5000350691, 'qualifierId': 213, 'value': '6.00'}, {'id': 5000350683, 'qualifierId': 56, 'value': 'Center'}];9nlw8tihbzfnvkt5uproa79jo;Rubén Bonachera;;;cmlvu1bqm5mobbsjz1xat2jv8;Pass;;;;;;;;;;58,7;;;11,3;49,6;6,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;58,7;49,6;;;;;;;0;0;7;50;Colorado Rapids II;470;DC;1,0
2681958563;91;1;1;7;51;d0c07im4a6oj8qa7f1zlt3pqs;1;58,7;49,4;2024-05-04T02:11:42.959Z;2024-05-04T02:11:45Z;[{'id': 5000350743, 'qualifierId': 141, 'value': '66.0'}, {'id': 5000350745, 'qualifierId': 212, 'value': '11.3'}, {'id': 5000350747, 'qualifierId': 213, 'value': '1.62'}, {'id': 5000350741, 'qualifierId': 140, 'value': '58.2'}, {'id': 5000350739, 'qualifierId': 56, 'value': 'Center'}];2yxzh220ndd4s4wqditruo0h6;A. Ramírez;;;cmlvu1bqm5mobbsjz1xat2jv8;Pass;;;;;;;;;;58,2;;;11,3;66,0;1,62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;58,2;66,0;;;;;;;0;0;7;51;Colorado Rapids II;471;MC;1,0
2681958567;92;4;1;7;54;d0c07im4a6oj8qa7f1zlt3pqs;1;60,8;67,1;2024-05-04T02:11:45.792Z;2024-05-04T02:11:54Z;[{'id': 5000350777, 'qualifierId': 13}, {'id': 5000350781, 'qualifierId': 152}, {'id': 5000350889, 'qualifierId': 233, 'value': '69'}, {'id': 5000350779, 'qualifierId': 56, 'value': 'Center'}, {'id': 5000350785, 'qualifierId': 286}, {'id': 5000351015, 'qualifierId': 294}];9nlw8tihbzfnvkt5uproa79jo;Rubén Bonachera;;;cmlvu1bqm5mobbsjz1xat2jv8;Foul;;;;;;;;;;;;;;;;;;69,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;0;0;7;54;Colorado Rapids II;474;DC;1,0
2681958575;69;4;1;7;54;iiolvosiuokkrl5iuoxcjo4p;0;39,2;32,9;2024-05-04T02:11:45.793Z;2024-05-04T02:11:50Z;[{'id': 5000350873, 'qualifierId': 152}, {'id': 5000350875, 'qualifierId': 285}, {'id': 5000350893, 'qualifierId': 233, 'value': '92'}, {'id': 5000350869, 'qualifierId': 294}, {'id': 5000350867, 'qualifierId': 13}, {'id': 5000350871, 'qualifierId': 56, 'value': 'Back'}];7gh46rkxaa7trgtp8lf1l591w;F. Núñez;;;cmlvu1bqm5mobbsjz1xat2jv8;Foul;;;;;;;;;;;;;;;;;;92,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;;;;;0;0;7;54;Austin II;474;MR;1,0
2681958609;93;1;1;8;0;d0c07im4a6oj8qa7f1zlt3pqs;1;60,3;71,5;2024-05-04T02:11:51.312Z;2024-05-04T02:11:54Z;[{'id': 5000351005, 'qualifierId': 140, 'value': '49.9'}, {'id': 5000350999, 'qualifierId': 5}, {'id': 5000351011, 'qualifierId': 213, 'value': '3.92'}, {'id': 5000351003, 'qualifierId': 56, 'value': 'Back'}, {'id': 5000351007, 'qualifierId': 141, 'value': '55.8'}, {'id': 5000351001, 'qualifierId': 152}, {'id': 5000351009, 'qualifierId': 212, 'value': '15.3'}];9nlw8tihbzfnvkt5uproa79jo;Rubén Bonachera;;;cmlvu1bqm5mobbsjz1xat2jv8;Pass;;;;;;;;;;49,9;;;15,3;55,8;3,92;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;49,9;55,8;;;;;;;0;0;8;0;Colorado Rapids II;480;DC;1,0
2681958617;94;1;1;8;5;d0c07im4a6oj8qa7f1zlt3pqs;1;46,4;48,2;2024-05-04T02:11:56.016Z;2024-05-04T02:11:57Z;[{'id': 5000351043, 'qualifierId': 140, 'value': '48.8'}, {'id': 5000351041, 'qualifierId': 56, 'value': 'Back'}, {'id': 5000351047, 'qualifierId': 212, 'value': '14.2'}, {'id': 5000351049, 'qualifierId': 213, 'value': '1.39'}, {'id': 5000351045, 'qualifierId': 141, 'value': '68.7'}];2yxzh220ndd4s4wqditruo0h6;A. Ramírez;;;cmlvu1bqm5mobbsjz1xat2jv8;Pass;;;;;;;;;;48,8;;;14,2;68,7;1,39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;48,8;68,7;;;;;;;0;0;8;5;Colorado Rapids II;485;MC;1,0
2681958623;95;1;1;8;6;d0c07im4a6oj8qa7f1zlt3pqs;1;48,7;68,7;2024-05-04T02:11:57.696Z;2024-05-04T02:12:00Z;[{'id': 5000351083, 'qualifierId': 140, 'value': '45.5'}, {'id': 5000351081, 'qualifierId': 56, 'value': 'Back'}, {'id': 5000351087, 'qualifierId': 212, 'value': '11.5'}, {'id': 5000351085, 'qualifierId': 141, 'value': '52.5'}, {'id': 5000351089, 'qualifierId': 213, 'value': '4.42'}];d0riqrsz7ojwb9m94rbvx7r6y;S. Mazzaferro;;;cmlvu1bqm5mobbsjz1xat2jv8;Pass;;;;;;;;;;45,5;;;11,5;52,5;4,42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;45,5;52,5;;;;;;;0;0;8;6;Colorado Rapids II;486;DC;1,0
2681958635;96;1;1;8;9;d0c07im4a6oj8qa7f1zlt3pqs;1;45,5;52,5;2024-05-04T02:12:00.160Z;2024-05-04T02:12:02Z;[{'id': 5000351137, 'qualifierId': 213, 'value': '4.84'}, {'id': 5000351131, 'qualifierId': 140, 'value': '47.4'}, {'id': 5000351135, 'qualifierId': 212, 'value': '16.0'}, {'id': 5000351129, 'qualifierId': 56, 'value': 'Back'}, {'id': 5000351133, 'qualifierId': 141, 'value': '29.2'}];2yxzh220ndd4s4wqditruo0h6;A. Ramírez;;;cmlvu1bqm5mobbsjz1xat2jv8;Pass;;;;;;;;;;47,4;;;16,0;29,2;4,84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;47,4;29,2;;;;;;;0;0;8;9;Colorado Rapids II;489;MC;1,0
2681958653;97;1;1;8;11;d0c07im4a6oj8qa7f1zlt3pqs;1;47,4;29,2;2024-05-04T02:12:02.383Z;2024-05-04T02:12:05Z;[{'id': 5000351253, 'qualifierId': 56, 'value': 'Back'}, {'id': 5000351261, 'qualifierId': 213, 'value': '1.52'}, {'id': 5000351255, 'qualifierId': 140, 'value': '48.0'}, {'id': 5000351257, 'qualifierId': 141, 'value': '48.8'}, {'id': 5000351259, 'qualifierId': 212, 'value': '13.3'}];ec3xdenc4ncg4sc8ni4kkyln8;A. Gomez;;;cmlvu1bqm5mobbsjz1xat2jv8;Pass;;;;;;;;;;48,0;;;13,3;48,8;1,52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;48,0;48,8;;;;;;;0;0;8;11;Colorado Rapids II;491;DL;1,0
