id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Captain;value_PlayerPosition;value_Resume;value_JerseyNumber;value_TeamKit;value_Involved;value_TeamPlayerFormation;value_TeamFormation;value_DirectionOfPlay;value_PassEndY;value_Angle;value_PassEndX;value_Zone;value_KickOff;value_Length;value_Launch;value_LongBall;value_OppositeRelatedEventId;value_NextEventThrowIn;value_ThrowIn;value_Chipped;value_DeletedEventType;value_IntendedTackleTarget;value_PlayersCaughtOffside;value_FreeKickTaken;value_Indirect;value_Offensive;value_Defensive;value_LayOff;value_TakeOnOvertake;value_Foul;value_Direct;value_Shove/Push;value_OutSwinger;value_RightFooted;value_BlockedPass;value_Cross;value_BlockedCross;value_Head;value_TouchTypeClearance;value_TouchTypePass;value_RelatedEventId;value_IndividualPlay;value_GoalmouthY;value_BoxRight;value_LowCentre;value_BlockedX;value_RegularPlay;value_BlockedY;value_LeftFooted;value_Assisted;value_GoalmouthZ;value_GkY;value_Blocked;value_GkX;value_DefBlock;value_AttemptedTackle;value_HeadPass;value_IntentionalAssist;value_Assist;value_HighCentre;value_FirstTouch;value_BoxCentre;value_Hands;value_HighGkIntervention;value_ParriedSafe;value_Diving;value_Right;value_Left;value_NotVisible;value_CornerTaken;value_OutOfPlay;value_LeadingToAttempt;value_BoxLeft;value_RelatedError1Id;value_NotAssisted;value_LowGkIntervention;value_Collected;value_KeeperThrow;value_SwitchOfPlay;value_ParriedDanger;value_MediumGkIntervention;value_BigChance;value_NextEventGoalKick;value_Low;value_GoalKick;value_TakeOnSpace;value_CloseRight;value_FlickOn;value_TouchTypeControl;value_OutOfBoxCentre;value_HighRight;value_LowLeft;value_InSwinger;value_FromCorner;value_Volley;value_High;value_SmallBoxCentre;value_GoalShotGameClock;value_GoalShotTimestamp;value_GkYTimeOfGoal;value_GkXTimeOfGoal;value_HighLeft;value_ShirtPull/Holding;value_Unchallenged;value_OtherObstacle;value_Minutes;value_BallHitsReferee;value_EndType;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_PullBack;value_FastBreak;value_OverArm;value_ThroughBall;value_YellowCard;value_RecklessOffence;value_Handball;value_Argument;value_Stooping;value_Overrun;value_OwnGoal;value_FantasyAssistId;value_FantasyAssistTeam;value_OtherBodyPart;value_LowRight;value_FantasyAssistedBy;value_FantasyAssistType;value_MisHit;value_Straight;value_DrivenCross;value_BoxDeepLeft;value_CloseHigh;value_Sliding;value_TimeWasting;value_BlockedClearance;value_OverhitCross;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2694889575;1;34;16;0;0;5b4ccd62yeeqdl2qk6jzsmjv8;1;0,0;0,0;2024-06-06T21:12:36.304Z;2024-06-07T00:02:39Z;[{'id': 5070995615, 'qualifierId': 194, 'value': '9bn2zid7u305xii6alm8a58us'}, {'id': 5070911475, 'qualifierId': 44, 'value': '1, 3, 3, 2, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5'}, {'id': 5070911489, 'qualifierId': 227, 'value': '0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0'}, {'id': 5070911477, 'qualifierId': 59, 'value': '13, 2, 45, 5, 3, 6, 10, 20, 9, 17, 52, 8, 11, 18, 42, 49, 50, 43'}, {'id': 5070929729, 'qualifierId': 197, 'value': '14907'}, {'id': 5070911473, 'qualifierId': 30, 'value': '9bn2zid7u305xii6alm8a58us, cc7auv8d89ohifqg7qwz62mwa, a12t1zv0y8gzzf6p3jrotkoic, ba9m1xd2b3b2zvuuogn4uxkwk, 1cc8cz8wtm8f05109tjb02xka, 9elhnfsovx9efu5f92mkkls7o, 37zynr7fwzqg4c9w5ydefywyy, 9jy9vyn7y1bomsbjhjujynb4k, xxu2xv2n6f5d51ksa8z4rv2s, 58w3qcq1xrkpq5f9miuxp4ys4, e0pkyzm6eqzlrxme33k7dwgt0, 8warl67c0id3dorr48mn7h82c, 79606fy6lyfs1h12645q4shzo, dgosg1mymhuajg0rz2ts6alpm, 9xdf8s18m2ldjc76knczksh78, 4nvz6yrxluelbpsjavcjtgnx0, bkqd6i7ppyk2gj32y19e64is4, 290iohuheoqdrdocbg25ipgk4'}, {'id': 5070911485, 'qualifierId': 131, 'value': '1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0'}, {'id': 5070911481, 'qualifierId': 130, 'value': '13'}];;;;;d9c3rsb1yf24xgdp5zfxxwkr8;Team set up;;;;;14907,0;;;13,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;;;;;;;;;0;0;0;0;New England II;0;;
2694890185;1;34;16;0;0;csntc7hucmo21gknxc5y0kc4q;1;0,0;0,0;2024-06-06T21:23:41.398Z;2024-06-06T22:58:28Z;[{'id': 5070914685, 'qualifierId': 30, 'value': 'opnutov04c33y3gq2fjpkaac, dbyiafdyf93b8rtpceqitgopg, c1z6mxuhvuegd4c5b3hau93ze, 5adul4r3hifu5x4tv8efr05ey, et772m1f5cqceeffckpnty1p0, 906i3qf1bf6nx6pla85e869lg, bzv3yqbc7ttf7fftbm2nelxck, 40qi53orb0eur2jevowkvrcb8, 8uuv4kori0gzmulpxvdyqfk7o, akwjik09wytzzr3yras0diqz8, 6han4f5xq1d0ii0ol2drgi4bu, 8jyizfwg7woybyfyu8djpfjmc, bnspew1iw2jxr1s3a5oubp4ic, anysxg2z6niqapc5m3f4tzims, 3o7f3ozutbsry5xl2l7ktct0, 6j4ibkpbos6w5ikle58u2vo, 3vyyckwi6rnttlh2m531bf504, 2y1xy5yfy4ky4wpxplihk6xas, 6u8g6eh0uhpiqf6ddec4s8mzu, e208kj99mfivrlo85v8znc4r8'}, {'id': 5070914693, 'qualifierId': 131, 'value': '1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0'}, {'id': 5070969901, 'qualifierId': 194, 'value': '40qi53orb0eur2jevowkvrcb8'}, {'id': 5070914687, 'qualifierId': 44, 'value': '1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5'}, {'id': 5070929715, 'qualifierId': 197, 'value': '18745'}, {'id': 5070914689, 'qualifierId': 59, 'value': '73, 30, 42, 13, 31, 3, 32, 17, 77, 23, 11, 37, 45, 16, 34, 27, 67, 69, 74, 99'}, {'id': 5070914691, 'qualifierId': 130, 'value': '8'}, {'id': 5070914695, 'qualifierId': 227, 'value': '0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0'}];;;;;d9c3rsb1yf24xgdp5zfxxwkr8;Team set up;;;;;18745,0;;;8,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;0;0;0;0;Columbus Crew II;0;;
2694892863;2;32;1;0;0;5b4ccd62yeeqdl2qk6jzsmjv8;1;0,0;0,0;2024-06-06T22:03:43.092Z;2024-06-09T13:16:28Z;[{'id': 5070930005, 'qualifierId': 127, 'value': 'Right to Left'}];;;;;d9c3rsb1yf24xgdp5zfxxwkr8;Start;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;;;;;;;;;0;0;0;0;New England II;0;;
2694892861;2;32;1;0;0;csntc7hucmo21gknxc5y0kc4q;1;0,0;0,0;2024-06-06T22:03:43.092Z;2024-06-06T22:03:43Z;[{'id': 5070930001, 'qualifierId': 127, 'value': 'Left to Right'}];;;;;d9c3rsb1yf24xgdp5zfxxwkr8;Start;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;0;0;0;0;Columbus Crew II;0;;
2694892871;3;1;1;0;0;csntc7hucmo21gknxc5y0kc4q;1;50,1;50,3;2024-06-06T22:03:43.093Z;2024-06-06T22:03:46Z;[{'id': 5070930031, 'qualifierId': 141, 'value': '57.8'}, {'id': 5070930035, 'qualifierId': 213, 'value': '2.77'}, {'id': 5070930029, 'qualifierId': 140, 'value': '37.8'}, {'id': 5070930027, 'qualifierId': 56, 'value': 'Back'}, {'id': 5070930037, 'qualifierId': 279, 'value': 'S'}, {'id': 5070930033, 'qualifierId': 212, 'value': '13.9'}];40qi53orb0eur2jevowkvrcb8;P. Leal;;;d9c3rsb1yf24xgdp5zfxxwkr8;Pass;;;;;;;;;;57,8;2,77;37,8;;;13,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;37,8;57,8;;;;;;;0;0;0;0;Columbus Crew II;0;MC;1,0
2694892877;4;1;1;0;2;csntc7hucmo21gknxc5y0kc4q;0;37,8;57,8;2024-06-06T22:03:45.592Z;2024-06-07T13:06:19Z;[{'id': 5070930059, 'qualifierId': 140, 'value': '72.9'}, {'id': 5070930063, 'qualifierId': 212, 'value': '47.1'}, {'id': 5070930065, 'qualifierId': 213, 'value': '0.67'}, {'id': 5070930061, 'qualifierId': 141, 'value': '100.0'}, {'id': 5070930055, 'qualifierId': 157}, {'id': 5070930067, 'qualifierId': 1}, {'id': 5070930057, 'qualifierId': 56, 'value': 'Left'}];5adul4r3hifu5x4tv8efr05ey;Maciel;;;d9c3rsb1yf24xgdp5zfxxwkr8;Pass;;;;;;;;;;100,0;0,67;72,9;;;47,1;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;72,9;100,0;;;;;;;0;0;0;2;Columbus Crew II;2;MC;1,0
2694892899;3;5;1;0;5;5b4ccd62yeeqdl2qk6jzsmjv8;1;28,8;-1,2;2024-06-06T22:03:48.550Z;2024-06-06T22:23:17Z;[{'id': 5070930105, 'qualifierId': 56, 'value': 'Back'}, {'id': 5070930109, 'qualifierId': 233, 'value': '5'}, {'id': 5070930107, 'qualifierId': 347}];9jy9vyn7y1bomsbjhjujynb4k;N. Rincon;;;d9c3rsb1yf24xgdp5zfxxwkr8;Out;;;;;;;;;;;;;;;;;;5,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;;;;;;;;;0;0;0;5;New England II;5;MC;1,0
2694892879;5;5;1;0;5;csntc7hucmo21gknxc5y0kc4q;0;71,2;101,2;2024-06-06T22:03:48.550Z;2024-06-06T22:03:57Z;[{'id': 5070930113, 'qualifierId': 233, 'value': '3'}, {'id': 5070930069, 'qualifierId': 56, 'value': 'Left'}, {'id': 5070930071, 'qualifierId': 347}];906i3qf1bf6nx6pla85e869lg;H. Barry;;;d9c3rsb1yf24xgdp5zfxxwkr8;Out;;;;;;;;;;;;;;;;;;3,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;0;0;0;5;Columbus Crew II;5;DC;1,0
2694892903;4;1;1;0;13;5b4ccd62yeeqdl2qk6jzsmjv8;1;30,5;0,0;2024-06-06T22:03:56.292Z;2024-06-06T22:03:58Z;[{'id': 5070930137, 'qualifierId': 107}, {'id': 5070930143, 'qualifierId': 141, 'value': '10.1'}, {'id': 5070930149, 'qualifierId': 1}, {'id': 5070930139, 'qualifierId': 56, 'value': 'Back'}, {'id': 5070930141, 'qualifierId': 140, 'value': '6.8'}, {'id': 5070930145, 'qualifierId': 212, 'value': '26.1'}, {'id': 5070930147, 'qualifierId': 213, 'value': '2.83'}];cc7auv8d89ohifqg7qwz62mwa;J. Greene;;;d9c3rsb1yf24xgdp5zfxxwkr8;Pass;;;;;;;;;;10,1;2,83;6,8;;;26,1;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;6,8;10,1;;;;;;;0;0;0;13;New England II;13;DMR;1,0
2694892905;5;1;1;0;15;5b4ccd62yeeqdl2qk6jzsmjv8;1;4,8;12,3;2024-06-06T22:03:58.133Z;2024-06-06T22:03:59Z;[{'id': 5070930157, 'qualifierId': 56, 'value': 'Back'}, {'id': 5070930163, 'qualifierId': 212, 'value': '11.5'}, {'id': 5070930159, 'qualifierId': 140, 'value': '15.5'}, {'id': 5070930165, 'qualifierId': 213, 'value': '0.21'}, {'id': 5070930161, 'qualifierId': 141, 'value': '15.8'}];9elhnfsovx9efu5f92mkkls7o;C. Pearson;;;d9c3rsb1yf24xgdp5zfxxwkr8;Pass;;;;;;;;;;15,8;0,21;15,5;;;11,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;15,5;15,8;;;;;;;0;0;0;15;New England II;15;DC;1,0
2694892907;6;1;1;0;16;5b4ccd62yeeqdl2qk6jzsmjv8;1;14,3;16,7;2024-06-06T22:03:59.333Z;2024-06-06T22:04:00Z;[{'id': 5070930169, 'qualifierId': 56, 'value': 'Back'}, {'id': 5070930171, 'qualifierId': 140, 'value': '16.5'}, {'id': 5070930175, 'qualifierId': 212, 'value': '7.9'}, {'id': 5070930173, 'qualifierId': 141, 'value': '5.6'}, {'id': 5070930177, 'qualifierId': 213, 'value': '5.01'}];9jy9vyn7y1bomsbjhjujynb4k;N. Rincon;;;d9c3rsb1yf24xgdp5zfxxwkr8;Pass;;;;;;;;;;5,6;5,01;16,5;;;7,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;16,5;5,6;;;;;;;0;0;0;16;New England II;16;MC;1,0
2694892911;7;1;1;0;17;5b4ccd62yeeqdl2qk6jzsmjv8;1;16,5;5,6;2024-06-06T22:04:00.181Z;2024-06-06T22:04:03Z;[{'id': 5070930201, 'qualifierId': 140, 'value': '3.3'}, {'id': 5070930205, 'qualifierId': 212, 'value': '13.9'}, {'id': 5070930203, 'qualifierId': 141, 'value': '7.4'}, {'id': 5070930207, 'qualifierId': 213, 'value': '3.05'}, {'id': 5070930199, 'qualifierId': 56, 'value': 'Back'}];cc7auv8d89ohifqg7qwz62mwa;J. Greene;;;d9c3rsb1yf24xgdp5zfxxwkr8;Pass;;;;;;;;;;7,4;3,05;3,3;;;13,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;3,3;7,4;;;;;;;0;0;0;17;New England II;17;DMR;1,0
2694892915;8;1;1;0;20;5b4ccd62yeeqdl2qk6jzsmjv8;1;3,6;7,4;2024-06-06T22:04:03.189Z;2024-06-06T22:04:07Z;[{'id': 5070930219, 'qualifierId': 140, 'value': '23.7'}, {'id': 5070930217, 'qualifierId': 56, 'value': 'Back'}, {'id': 5070930221, 'qualifierId': 141, 'value': '11.3'}, {'id': 5070930225, 'qualifierId': 213, 'value': '0.13'}, {'id': 5070930223, 'qualifierId': 212, 'value': '21.3'}];9elhnfsovx9efu5f92mkkls7o;C. Pearson;;;d9c3rsb1yf24xgdp5zfxxwkr8;Pass;;;;;;;;;;11,3;0,13;23,7;;;21,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;23,7;11,3;;;;;;;0;0;0;20;New England II;20;DC;1,0
2694899419;502;1;1;0;22;5b4ccd62yeeqdl2qk6jzsmjv8;1;22,7;12,3;2024-06-06T22:04:05.092Z;2024-06-06T22:50:34Z;[{'id': 5070967369, 'qualifierId': 213, 'value': '3.20'}, {'id': 5070967357, 'qualifierId': 140, 'value': '15.4'}, {'id': 5070967361, 'qualifierId': 141, 'value': '11.6'}, {'id': 5070967365, 'qualifierId': 212, 'value': '7.7'}, {'id': 5070967355, 'qualifierId': 56, 'value': 'Back'}];58w3qcq1xrkpq5f9miuxp4ys4;B. Adu-Gyamfi;;;d9c3rsb1yf24xgdp5zfxxwkr8;Pass;;;;;;;;;;11,6;3,2;15,4;;;7,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;15,4;11,6;;;;;;;0;0;0;22;New England II;22;FWR;1,0
2694899437;503;1;1;0;24;5b4ccd62yeeqdl2qk6jzsmjv8;1;15,9;11,4;2024-06-06T22:04:07.092Z;2024-06-06T22:50:44Z;[{'id': 5070967435, 'qualifierId': 141, 'value': '5.2'}, {'id': 5070967431, 'qualifierId': 56, 'value': 'Back'}, {'id': 5070967429, 'qualifierId': 155}, {'id': 5070967437, 'qualifierId': 212, 'value': '15.0'}, {'id': 5070967439, 'qualifierId': 213, 'value': '6.00'}, {'id': 5070967433, 'qualifierId': 140, 'value': '29.6'}];9jy9vyn7y1bomsbjhjujynb4k;N. Rincon;;;d9c3rsb1yf24xgdp5zfxxwkr8;Pass;;;;;;;;;;5,2;6,0;29,6;;;15,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;29,6;5,2;;;;;;;0;0;0;24;New England II;24;MC;1,0
2694899445;504;1;1;0;26;5b4ccd62yeeqdl2qk6jzsmjv8;1;25,6;4,6;2024-06-06T22:04:09.092Z;2024-06-06T22:50:51Z;[{'id': 5070967501, 'qualifierId': 56, 'value': 'Back'}, {'id': 5070967505, 'qualifierId': 141, 'value': '9.7'}, {'id': 5070967507, 'qualifierId': 212, 'value': '23.5'}, {'id': 5070967503, 'qualifierId': 140, 'value': '3.5'}, {'id': 5070967509, 'qualifierId': 213, 'value': '2.99'}];cc7auv8d89ohifqg7qwz62mwa;J. Greene;;;d9c3rsb1yf24xgdp5zfxxwkr8;Pass;;;;;;;;;;9,7;2,99;3,5;;;23,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;3,5;9,7;;;;;;;0;0;0;26;New England II;26;DMR;1,0
2694892929;12;1;1;0;26;5b4ccd62yeeqdl2qk6jzsmjv8;1;5,7;12,2;2024-06-06T22:04:09.221Z;2024-06-06T22:04:14Z;[{'id': 5070930269, 'qualifierId': 56, 'value': 'Back'}, {'id': 5070930275, 'qualifierId': 212, 'value': '24.4'}, {'id': 5070930271, 'qualifierId': 140, 'value': '4.5'}, {'id': 5070930277, 'qualifierId': 213, 'value': '1.62'}, {'id': 5070930273, 'qualifierId': 141, 'value': '48.1'}];9elhnfsovx9efu5f92mkkls7o;C. Pearson;;;d9c3rsb1yf24xgdp5zfxxwkr8;Pass;;;;;;;;;;48,1;1,62;4,5;;;24,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;4,5;48,1;;;;;;;0;0;0;26;New England II;26;DC;1,0
2694892933;13;1;1;0;31;5b4ccd62yeeqdl2qk6jzsmjv8;1;3,5;66,0;2024-06-06T22:04:14.629Z;2024-06-06T22:04:16Z;[{'id': 5070930317, 'qualifierId': 212, 'value': '29.3'}, {'id': 5070930309, 'qualifierId': 155}, {'id': 5070930311, 'qualifierId': 56, 'value': 'Back'}, {'id': 5070930315, 'qualifierId': 141, 'value': '95.9'}, {'id': 5070930319, 'qualifierId': 213, 'value': '0.77'}, {'id': 5070930313, 'qualifierId': 140, 'value': '23.6'}];9bn2zid7u305xii6alm8a58us;S. Lapkes;;;d9c3rsb1yf24xgdp5zfxxwkr8;Pass;;;;;;;;;;95,9;0,77;23,6;;;29,3;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;23,6;95,9;;;;;;;0;0;0;31;New England II;31;GK;1,0
2694892937;14;1;1;0;33;5b4ccd62yeeqdl2qk6jzsmjv8;1;24,3;94,8;2024-06-06T22:04:16.853Z;2024-06-06T22:04:20Z;[{'id': 5070930347, 'qualifierId': 213, 'value': '3.49'}, {'id': 5070930343, 'qualifierId': 141, 'value': '85.9'}, {'id': 5070930341, 'qualifierId': 140, 'value': '8.6'}, {'id': 5070930345, 'qualifierId': 212, 'value': '17.6'}, {'id': 5070930339, 'qualifierId': 56, 'value': 'Back'}];a12t1zv0y8gzzf6p3jrotkoic;O. Presthus;;;d9c3rsb1yf24xgdp5zfxxwkr8;Pass;;;;;;;;;;85,9;3,49;8,6;;;17,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;8,6;85,9;;;;;;;0;0;0;33;New England II;33;DML;1,0
2694892935;6;43;1;0;34;csntc7hucmo21gknxc5y0kc4q;1;0,0;0,0;2024-06-06T22:04:18.041Z;2024-06-07T13:07:32Z;[{'id': 5071285067, 'qualifierId': 144, 'value': '83'}, {'id': 5070940537, 'qualifierId': 399, 'value': 'ba9m1xd2b3b2zvuuogn4uxkwk'}];bzv3yqbc7ttf7fftbm2nelxck;M. Fry;;;d9c3rsb1yf24xgdp5zfxxwkr8;Deleted event;;;;;;;;;;;;;;;;;;;;;;83,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;0;0;0;34;Columbus Crew II;34;AMR;1,0
2694892941;15;1;1;0;37;5b4ccd62yeeqdl2qk6jzsmjv8;1;7,9;85,7;2024-06-06T22:04:20.502Z;2024-06-06T22:04:33Z;[{'id': 5070930373, 'qualifierId': 212, 'value': '15.0'}, {'id': 5070930369, 'qualifierId': 140, 'value': '20.2'}, {'id': 5070930371, 'qualifierId': 141, 'value': '74.5'}, {'id': 5070930375, 'qualifierId': 213, 'value': '5.75'}, {'id': 5070930367, 'qualifierId': 56, 'value': 'Back'}];ba9m1xd2b3b2zvuuogn4uxkwk;C. Rogers;;;d9c3rsb1yf24xgdp5zfxxwkr8;Pass;;;;;;;;;;74,5;5,75;20,2;;;15,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;20,2;74,5;;;;;;;0;0;0;37;New England II;37;DC;1,0
2694892945;16;1;1;0;40;5b4ccd62yeeqdl2qk6jzsmjv8;1;20,9;74,8;2024-06-06T22:04:23.589Z;2024-06-06T22:51:06Z;[{'id': 5070930385, 'qualifierId': 140, 'value': '20.5'}, {'id': 5070930391, 'qualifierId': 213, 'value': '1.60'}, {'id': 5070930383, 'qualifierId': 56, 'value': 'Back'}, {'id': 5070930389, 'qualifierId': 212, 'value': '13.6'}, {'id': 5070930387, 'qualifierId': 141, 'value': '94.8'}];37zynr7fwzqg4c9w5ydefywyy;A. González;;;d9c3rsb1yf24xgdp5zfxxwkr8;Pass;;;;;;;;;;94,8;1,6;20,5;;;13,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;20,5;94,8;;;;;;;0;0;0;40;New England II;40;MC;1,0
